0.0000E+000	3.1198E+018
1.0000E-006	3.0932E+018
2.0000E-006	3.0666E+018
3.0000E-006	3.0400E+018
4.0000E-006	3.0134E+018
5.0000E-006	2.9869E+018
6.0000E-006	2.9603E+018
7.0000E-006	2.9338E+018
8.0000E-006	2.9074E+018
9.0000E-006	2.8809E+018
1.0000E-005	2.8545E+018
1.1000E-005	2.8281E+018
1.2000E-005	2.8018E+018
1.3000E-005	2.7755E+018
1.4000E-005	2.7493E+018
1.5000E-005	2.7231E+018
1.6000E-005	2.6970E+018
1.7000E-005	2.6709E+018
1.8000E-005	2.6449E+018
1.9000E-005	2.6190E+018
2.0000E-005	2.5931E+018
2.1000E-005	2.5673E+018
2.2000E-005	2.5415E+018
2.3000E-005	2.5159E+018
2.4000E-005	2.4903E+018
2.5000E-005	2.4648E+018
2.6000E-005	2.4394E+018
2.7000E-005	2.4141E+018
2.8000E-005	2.3889E+018
2.9000E-005	2.3638E+018
3.0000E-005	2.3387E+018
3.1000E-005	2.3138E+018
3.2000E-005	2.2890E+018
3.3000E-005	2.2642E+018
3.4000E-005	2.2396E+018
3.5000E-005	2.2151E+018
3.6000E-005	2.1907E+018
3.7000E-005	2.1664E+018
3.8000E-005	2.1422E+018
3.9000E-005	2.1182E+018
4.0000E-005	2.0942E+018
4.1000E-005	2.0704E+018
4.2000E-005	2.0467E+018
4.3000E-005	2.0231E+018
4.4000E-005	1.9997E+018
4.5000E-005	1.9764E+018
4.6000E-005	1.9532E+018
4.7000E-005	1.9302E+018
4.8000E-005	1.9073E+018
4.9000E-005	1.8845E+018
5.0000E-005	1.8618E+018
5.1000E-005	1.8393E+018
5.2000E-005	1.8170E+018
5.3000E-005	1.7948E+018
5.4000E-005	1.7727E+018
5.5000E-005	1.7508E+018
5.6000E-005	1.7290E+018
5.7000E-005	1.7074E+018
5.8000E-005	1.6859E+018
5.9000E-005	1.6646E+018
6.0000E-005	1.6434E+018
6.1000E-005	1.6224E+018
6.2000E-005	1.6015E+018
6.3000E-005	1.5808E+018
6.4000E-005	1.5602E+018
6.5000E-005	1.5398E+018
6.6000E-005	1.5196E+018
6.7000E-005	1.4995E+018
6.8000E-005	1.4796E+018
6.9000E-005	1.4598E+018
7.0000E-005	1.4402E+018
7.1000E-005	1.4208E+018
7.2000E-005	1.4015E+018
7.3000E-005	1.3823E+018
7.4000E-005	1.3634E+018
7.5000E-005	1.3446E+018
7.6000E-005	1.3260E+018
7.7000E-005	1.3075E+018
7.8000E-005	1.2892E+018
7.9000E-005	1.2711E+018
8.0000E-005	1.2531E+018
8.1000E-005	1.2353E+018
8.2000E-005	1.2176E+018
8.3000E-005	1.2002E+018
8.4000E-005	1.1828E+018
8.5000E-005	1.1657E+018
8.6000E-005	1.1487E+018
8.7000E-005	1.1319E+018
8.8000E-005	1.1153E+018
8.9000E-005	1.0988E+018
9.0000E-005	1.0825E+018
9.1000E-005	1.0663E+018
9.2000E-005	1.0503E+018
9.3000E-005	1.0345E+018
9.4000E-005	1.0189E+018
9.5000E-005	1.0034E+018
9.6000E-005	9.8805E+017
9.7000E-005	9.7289E+017
9.8000E-005	9.5790E+017
9.9000E-005	9.4306E+017
1.0000E-004	9.2839E+017
1.0100E-004	9.1389E+017
1.0200E-004	8.9954E+017
1.0300E-004	8.8536E+017
1.0400E-004	8.7133E+017
1.0500E-004	8.5747E+017
1.0600E-004	8.4377E+017
1.0700E-004	8.3022E+017
1.0800E-004	8.1684E+017
1.0900E-004	8.0361E+017
1.1000E-004	7.9054E+017
1.1100E-004	7.7763E+017
1.1200E-004	7.6487E+017
1.1300E-004	7.5227E+017
1.1400E-004	7.3983E+017
1.1500E-004	7.2753E+017
1.1600E-004	7.1539E+017
1.1700E-004	7.0340E+017
1.1800E-004	6.9157E+017
1.1900E-004	6.7988E+017
1.2000E-004	6.6834E+017
1.2100E-004	6.5695E+017
1.2200E-004	6.4571E+017
1.2300E-004	6.3462E+017
1.2400E-004	6.2367E+017
1.2500E-004	6.1287E+017
1.2600E-004	6.0221E+017
1.2700E-004	5.9169E+017
1.2800E-004	5.8131E+017
1.2900E-004	5.7108E+017
1.3000E-004	5.6098E+017
1.3100E-004	5.5103E+017
1.3200E-004	5.4121E+017
1.3300E-004	5.3153E+017
1.3400E-004	5.2198E+017
1.3500E-004	5.1257E+017
1.3600E-004	5.0330E+017
1.3700E-004	4.9415E+017
1.3800E-004	4.8514E+017
1.3900E-004	4.7625E+017
1.4000E-004	4.6750E+017
1.4100E-004	4.5887E+017
1.4200E-004	4.5037E+017
1.4300E-004	4.4200E+017
1.4400E-004	4.3375E+017
1.4500E-004	4.2562E+017
