Index   TIME           V(1)           V(2)           V(3)           
120     1.28752449e-03   9.72333982e-01   1.46652976e+00   9.72333982e-01   
121     1.30037318e-03   9.50329331e-01   1.39935637e+00   9.50329331e-01   
122     1.31322187e-03   9.22134325e-01   1.31909537e+00   9.22134325e-01   
123     1.32285838e-03   8.97034651e-01   1.25251245e+00   8.97034651e-01   
124     1.33249490e-03   8.68647396e-01   1.18207706e+00   8.68647396e-01   
125     1.34213141e-03   8.37076599e-01   1.10909169e+00   8.37076599e-01   
126     1.35176793e-03   8.02437965e-01   1.03467379e+00   8.02437965e-01   
127     1.36427438e-03   7.53118317e-01   9.37438065e-01   7.53118317e-01   
128     1.37678083e-03   6.99150651e-01   8.40837499e-01   6.99150651e-01   
129     1.38928728e-03   6.40868041e-01   7.45893930e-01   6.40868041e-01   
130     1.40179374e-03   5.78630188e-01   6.53212405e-01   5.78630188e-01   
131     1.41430019e-03   5.12821206e-01   5.63068491e-01   5.12821206e-01   
132     1.43083419e-03   4.21030942e-01   4.47809657e-01   4.21030942e-01   
133     1.44736819e-03   3.24700855e-01   3.36614682e-01   3.24700855e-01   
134     1.45666856e-03   2.68908346e-01   2.75583221e-01   2.68908346e-01   
135     1.46596894e-03   2.12197840e-01   2.15441212e-01   2.12197840e-01   
136     1.47526931e-03   1.54762934e-01   1.56010493e-01   1.54762934e-01   
137     1.48456969e-03   9.67997004e-02   9.71031815e-02   9.67997004e-02   
138     1.48980115e-03   6.40374267e-02   6.41251052e-02   6.40374267e-02   
139     1.49503261e-03   3.12059699e-02   3.12161034e-02   3.12059699e-02   
140     1.49895620e-03   6.55831125e-03   6.55840528e-03   6.55831125e-03   
141     1.50116323e-03   -7.30870838e-03  -7.30883852e-03  -7.30870838e-03  
142     1.50337025e-03   -2.11743226e-02  -2.11774877e-02  -2.11743226e-02  
143     1.50557727e-03   -3.50358651e-02  -3.50502078e-02  -3.50358651e-02  
144     1.50999132e-03   -6.27360743e-02  -6.28185100e-02  -6.27360743e-02  
145     1.51650434e-03   -1.03514066e-01  -1.03885381e-01  -1.03514066e-01  
146     1.52301736e-03   -1.44118731e-01  -1.45124883e-01  -1.44118731e-01  
147     1.52959920e-03   -1.84907012e-01  -1.87043597e-01  -1.84907012e-01  
148     1.53618103e-03   -2.25379104e-01  -2.29274368e-01  -2.25379104e-01  
149     1.54666076e-03   -2.88996243e-01  -2.97319972e-01  -2.88996243e-01  
150     1.56082956e-03   -3.72965785e-01  -3.91279052e-01  -3.72965785e-01  
151     1.57499836e-03   -4.53981342e-01  -4.87974911e-01  -4.53981342e-01  
152     1.58916717e-03   -5.31401250e-01  -5.87800858e-01  -5.31401250e-01  
153     1.60333597e-03   -6.04612324e-01  -6.90929381e-01  -6.04612324e-01  
154     1.61750478e-03   -6.73034712e-01  -7.97205595e-01  -6.73034712e-01  
155     1.63167358e-03   -7.36126493e-01  -9.06011556e-01  -7.36126493e-01  
156     1.64584239e-03   -7.93387962e-01  -1.01610865e+00  -7.93387962e-01  
157     1.66001119e-03   -8.44365595e-01  -1.12547954e+00  -8.44365595e-01  
158     1.67417999e-03   -8.88655635e-01  -1.23121159e+00  -8.88655635e-01  
159     1.68834880e-03   -9.25907294e-01  -1.32948511e+00  -9.25907294e-01  
160     1.69897540e-03   -9.49047449e-01  -1.39557109e+00  -9.49047449e-01  
161     1.70960200e-03   -9.67958239e-01  -1.45283088e+00  -9.67958239e-01  
162     1.72022861e-03   -9.82555389e-01  -1.49922569e+00  -9.82555389e-01  
163     1.73085521e-03   -9.92773846e-01  -1.53292945e+00  -9.92773846e-01  
164     1.74415502e-03   -9.99325709e-01  -1.55510035e+00  -9.99325709e-01  
165     1.75745482e-03   -9.98903206e-01  -1.55365704e+00  -9.98903206e-01  
166     1.77075463e-03   -9.91509288e-01  -1.52870154e+00  -9.91509288e-01  
167     1.78998708e-03   -9.68603347e-01  -1.45483951e+00  -9.68603347e-01  
168     1.80080533e-03   -9.49480703e-01  -1.39684893e+00  -9.49480703e-01  
169     1.81162359e-03   -9.25972822e-01  -1.32966648e+00  -9.25972822e-01  
170     1.82244184e-03   -8.98188278e-01  -1.25548016e+00  -8.98188278e-01  
171     1.83326010e-03   -8.66255394e-01  -1.17635886e+00  -8.66255394e-01  
172     1.84407835e-03   -8.30321656e-01  -1.09413939e+00  -8.30321656e-01  
173     1.85489660e-03   -7.90553024e-01  -1.01036323e+00  -7.90553024e-01  
174     1.86571486e-03   -7.47133174e-01  -9.26255844e-01  -7.47133174e-01  
175     1.87653311e-03   -7.00262642e-01  -8.42737453e-01  -7.00262642e-01  
176     1.88735137e-03   -6.50157903e-01  -7.60453585e-01  -6.50157903e-01  
177     1.90163267e-03   -5.79455268e-01  -6.54390171e-01  -5.79455268e-01  
178     1.91591398e-03   -5.04090078e-01  -5.51625160e-01  -5.04090078e-01  
179     1.93019528e-03   -4.24668754e-01  -4.52184117e-01  -4.24668754e-01  
180     1.94447659e-03   -3.41830356e-01  -3.55797603e-01  -3.41830356e-01  
181     1.95875789e-03   -2.56241438e-01  -2.62000997e-01  -2.56241438e-01  
182     1.96679113e-03   -2.07146710e-01  -2.10161335e-01  -2.07146710e-01  
183     1.97482436e-03   -1.57524355e-01  -1.58840351e-01  -1.57524355e-01  
184     1.98285760e-03   -1.07500768e-01  -1.07916799e-01  -1.07500768e-01  
185     1.99089083e-03   -5.72033638e-02  -5.72658396e-02  -5.72033638e-02  
186     1.99540952e-03   -2.88388147e-02  -2.88468122e-02  -2.88388147e-02  
187     1.99879854e-03   -7.54889696e-03  -7.54904035e-03  -7.54889696e-03  
188     2.00000000e-03   -4.89858720e-16  -4.89859059e-16  -4.89859482e-16  
End of Xyce(TM) Simulation
