Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)         N(M1:VDS)         N(M1:VBS)         N(M1:VGS)        N(M1:VDSAT)   
21      -7.90000000e-02   -1.00000000e+00   -1.86241800e-05    1.18730916e-05    1.18730941e-05    0.00000000e+00    1.43008107e-01   -1.57999963e-01   -7.89999814e-02   -1.07899998e+00    1.14686706e+00
22      -7.80000000e-02   -1.00000000e+00   -1.83905472e-05    1.17204871e-05    1.17204902e-05    0.00000000e+00    1.43127711e-01   -1.55999963e-01   -7.79999816e-02   -1.07799998e+00    1.14589711e+00
23      -7.70000000e-02   -1.00000000e+00   -1.81568437e-05    1.15679585e-05    1.15679607e-05    0.00000000e+00    1.43247509e-01   -1.53999964e-01   -7.69999818e-02   -1.07699998e+00    1.14492707e+00
24      -7.60000000e-02   -1.00000000e+00   -1.79230701e-05    1.14155014e-05    1.14155052e-05    0.00000000e+00    1.43367509e-01   -1.51999964e-01   -7.59999821e-02   -1.07599998e+00    1.14395694e+00
25      -7.50000000e-02   -1.00000000e+00   -1.76892270e-05    1.12631188e-05    1.12631232e-05    0.00000000e+00    1.43487721e-01   -1.49999965e-01   -7.49999823e-02   -1.07499998e+00    1.14298672e+00
26      -7.40000000e-02   -1.00000000e+00   -1.74553147e-05    1.11108101e-05    1.11108143e-05    0.00000000e+00    1.43608153e-01   -1.47999965e-01   -7.39999825e-02   -1.07399998e+00    1.14201641e+00
27      -7.30000000e-02   -1.00000000e+00   -1.72213339e-05    1.09585745e-05    1.09585781e-05    0.00000000e+00    1.43728815e-01   -1.45999966e-01   -7.29999828e-02   -1.07299998e+00    1.14104599e+00
28      -7.20000000e-02   -1.00000000e+00   -1.69872851e-05    1.08064125e-05    1.08064142e-05    0.00000000e+00    1.43849718e-01   -1.43999966e-01   -7.19999830e-02   -1.07199998e+00    1.14007546e+00
29      -7.10000000e-02   -1.00000000e+00   -1.67531689e-05    1.06543196e-05    1.06543220e-05    0.00000000e+00    1.43970870e-01   -1.41999966e-01   -7.09999832e-02   -1.07099998e+00    1.13910483e+00
30      -7.00000000e-02   -1.00000000e+00   -1.65189857e-05    1.05022955e-05    1.05023011e-05    0.00000000e+00    1.44092283e-01   -1.39999967e-01   -6.99999835e-02   -1.06999998e+00    1.13813408e+00
31      -6.90000000e-02   -1.00000000e+00   -1.62847361e-05    1.03503497e-05    1.03503510e-05    0.00000000e+00    1.44213967e-01   -1.37999967e-01   -6.89999837e-02   -1.06899998e+00    1.13716322e+00
32      -6.80000000e-02   -1.00000000e+00   -1.60504206e-05    1.01984685e-05    1.01984714e-05    0.00000000e+00    1.44335933e-01   -1.35999968e-01   -6.79999839e-02   -1.06799998e+00    1.13619223e+00
33      -6.70000000e-02   -1.00000000e+00   -1.58160399e-05    1.00466578e-05    1.00466616e-05    0.00000000e+00    1.44458192e-01   -1.33999968e-01   -6.69999842e-02   -1.06699998e+00    1.13522111e+00
34      -6.60000000e-02   -1.00000000e+00   -1.55815944e-05    9.89491799e-06    9.89492136e-06    0.00000000e+00    1.44580756e-01   -1.31999969e-01   -6.59999844e-02   -1.06599998e+00    1.13424986e+00
35      -6.50000000e-02   -1.00000000e+00   -1.53470847e-05    9.74324590e-06    9.74325004e-06    0.00000000e+00    1.44703637e-01   -1.29999969e-01   -6.49999847e-02   -1.06499998e+00    1.13327847e+00
36      -6.40000000e-02   -1.00000000e+00   -1.51125114e-05    9.59164411e-06    9.59164719e-06    0.00000000e+00    1.44826847e-01   -1.27999970e-01   -6.39999849e-02   -1.06399998e+00    1.13230693e+00
37      -6.30000000e-02   -1.00000000e+00   -1.48778751e-05    9.44010873e-06    9.44011234e-06    0.00000000e+00    1.44950399e-01   -1.25999970e-01   -6.29999851e-02   -1.06299999e+00    1.13133525e+00
38      -6.20000000e-02   -1.00000000e+00   -1.46431762e-05    9.28864365e-06    9.28864497e-06    0.00000000e+00    1.45074305e-01   -1.23999971e-01   -6.19999854e-02   -1.06199999e+00    1.13036340e+00
39      -6.10000000e-02   -1.00000000e+00   -1.44084154e-05    9.13724126e-06    9.13724459e-06    0.00000000e+00    1.45198581e-01   -1.21999971e-01   -6.09999856e-02   -1.06099999e+00    1.12939140e+00
40      -6.00000000e-02   -1.00000000e+00   -1.41735933e-05    8.98591052e-06    8.98591069e-06    0.00000000e+00    1.45323238e-01   -1.19999972e-01   -5.99999858e-02   -1.05999999e+00    1.12841923e+00
41      -5.90000000e-02   -1.00000000e+00   -1.39387105e-05    8.83463891e-06    8.83464276e-06    0.00000000e+00    1.45448293e-01   -1.17999972e-01   -5.89999861e-02   -1.05899999e+00    1.12744689e+00
42      -5.80000000e-02   -1.00000000e+00   -1.37037674e-05    8.68344098e-06    8.68344026e-06    0.00000000e+00    1.45573760e-01   -1.15999973e-01   -5.79999863e-02   -1.05799999e+00    1.12647436e+00
43      -5.70000000e-02   -1.00000000e+00   -1.34687648e-05    8.53229829e-06    8.53230266e-06    0.00000000e+00    1.45699653e-01   -1.13999973e-01   -5.69999865e-02   -1.05699999e+00    1.12550165e+00
44      -5.60000000e-02   -1.00000000e+00   -1.32337033e-05    8.38122843e-06    8.38122944e-06    0.00000000e+00    1.45825991e-01   -1.11999974e-01   -5.59999868e-02   -1.05599999e+00    1.12452874e+00
45      -5.50000000e-02   -1.00000000e+00   -1.29985833e-05    8.23021584e-06    8.23022004e-06    0.00000000e+00    1.45952787e-01   -1.09999974e-01   -5.49999870e-02   -1.05499999e+00    1.12355563e+00
46      -5.40000000e-02   -1.00000000e+00   -1.27634057e-05    8.07927101e-06    8.07927392e-06    0.00000000e+00    1.46080061e-01   -1.07999974e-01   -5.39999872e-02   -1.05399999e+00    1.12258231e+00
47      -5.30000000e-02   -1.00000000e+00   -1.25281708e-05    7.92838835e-06    7.92839049e-06    0.00000000e+00    1.46207830e-01   -1.05999975e-01   -5.29999875e-02   -1.05299999e+00    1.12160878e+00
48      -5.20000000e-02   -1.00000000e+00   -1.22928795e-05    7.77756821e-06    7.77756921e-06    0.00000000e+00    1.46336112e-01   -1.03999975e-01   -5.19999877e-02   -1.05199999e+00    1.12063502e+00
49      -5.10000000e-02   -1.00000000e+00   -1.20575323e-05    7.62680939e-06    7.62680948e-06    0.00000000e+00    1.46464926e-01   -1.01999976e-01   -5.09999879e-02   -1.05099999e+00    1.11966102e+00
50      -5.00000000e-02   -1.00000000e+00   -1.18221299e-05    7.47610884e-06    7.47611073e-06    0.00000000e+00    1.46594293e-01   -9.99999764e-02   -4.99999882e-02   -1.04999999e+00    1.11868678e+00
51      -4.90000000e-02   -1.00000000e+00   -1.15866728e-05    7.32547216e-06    7.32547234e-06    0.00000000e+00    1.46724233e-01   -9.79999768e-02   -4.89999884e-02   -1.04899999e+00    1.11771228e+00
52      -4.80000000e-02   -1.00000000e+00   -1.13511618e-05    7.17489257e-06    7.17489373e-06    0.00000000e+00    1.46854770e-01   -9.59999773e-02   -4.79999886e-02   -1.04799999e+00    1.11673753e+00
53      -4.70000000e-02   -1.00000000e+00   -1.11155976e-05    7.02437329e-06    7.02437427e-06    0.00000000e+00    1.46985926e-01   -9.39999778e-02   -4.69999889e-02   -1.04699999e+00    1.11576249e+00
54      -4.60000000e-02   -1.00000000e+00   -1.08799807e-05    6.87391398e-06    6.87391334e-06    0.00000000e+00    1.47117725e-01   -9.19999782e-02   -4.59999891e-02   -1.04599999e+00    1.11478717e+00
55      -4.50000000e-02   -1.00000000e+00   -1.06443118e-05    6.72350770e-06    6.72351033e-06    0.00000000e+00    1.47250196e-01   -8.99999787e-02   -4.49999894e-02   -1.04499999e+00    1.11381154e+00
56      -4.40000000e-02   -1.00000000e+00   -1.04085917e-05    6.57316307e-06    6.57316459e-06    0.00000000e+00    1.47383365e-01   -8.79999792e-02   -4.39999896e-02   -1.04399999e+00    1.11283560e+00
57      -4.30000000e-02   -1.00000000e+00   -1.01728209e-05    6.42287605e-06    6.42287548e-06    0.00000000e+00    1.47517265e-01   -8.59999797e-02   -4.29999898e-02   -1.04299999e+00    1.11185932e+00
58      -4.20000000e-02   -1.00000000e+00   -9.93700024e-06    6.27264222e-06    6.27264237e-06    0.00000000e+00    1.47651927e-01   -8.39999801e-02   -4.19999901e-02   -1.04199999e+00    1.11088270e+00
59      -4.10000000e-02   -1.00000000e+00   -9.70113034e-06    6.12246209e-06    6.12246461e-06    0.00000000e+00    1.47787389e-01   -8.19999806e-02   -4.09999903e-02   -1.04099999e+00    1.10990569e+00
60      -4.00000000e-02   -1.00000000e+00   -9.46521189e-06    5.97233973e-06    5.97234154e-06    0.00000000e+00    1.47923690e-01   -7.99999811e-02   -3.99999905e-02   -1.03999999e+00    1.10892829e+00
61      -3.90000000e-02   -1.00000000e+00   -9.22924558e-06    5.82227090e-06    5.82227253e-06    0.00000000e+00    1.48060876e-01   -7.79999815e-02   -3.89999908e-02   -1.03899999e+00    1.10795047e+00
62      -3.80000000e-02   -1.00000000e+00   -8.99323211e-06    5.67225595e-06    5.67225693e-06    0.00000000e+00    1.48198995e-01   -7.59999820e-02   -3.79999910e-02   -1.03799999e+00    1.10697218e+00
63      -3.70000000e-02   -1.00000000e+00   -8.75717216e-06    5.52229435e-06    5.52229408e-06    0.00000000e+00    1.48338104e-01   -7.39999825e-02   -3.69999912e-02   -1.03699999e+00    1.10599340e+00
64      -3.60000000e-02   -1.00000000e+00   -8.52106643e-06    5.37238053e-06    5.37238336e-06    0.00000000e+00    1.48478265e-01   -7.19999830e-02   -3.59999915e-02   -1.03599999e+00    1.10501408e+00
65      -3.50000000e-02   -1.00000000e+00   -8.28491560e-06    5.22252160e-06    5.22252412e-06    0.00000000e+00    1.48619547e-01   -6.99999834e-02   -3.49999917e-02   -1.03499999e+00    1.10403417e+00
66      -3.40000000e-02   -1.00000000e+00   -8.04872038e-06    5.07271484e-06    5.07271573e-06    0.00000000e+00    1.48762030e-01   -6.79999839e-02   -3.39999920e-02   -1.03399999e+00    1.10305362e+00
67      -3.30000000e-02   -1.00000000e+00   -7.81248144e-06    4.92295366e-06    4.92295754e-06    0.00000000e+00    1.48905802e-01   -6.59999844e-02   -3.29999922e-02   -1.03299999e+00    1.10207236e+00
68      -3.20000000e-02   -1.00000000e+00   -7.57619950e-06    4.77324795e-06    4.77324891e-06    0.00000000e+00    1.49050963e-01   -6.39999848e-02   -3.19999924e-02   -1.03199999e+00    1.10109032e+00
69      -3.10000000e-02   -1.00000000e+00   -7.33987526e-06    4.62359061e-06    4.62358918e-06    0.00000000e+00    1.49197623e-01   -6.19999853e-02   -3.09999927e-02   -1.03099999e+00    1.10010741e+00
70      -3.00000000e-02   -1.00000000e+00   -7.10350945e-06    4.47397376e-06    4.47397768e-06    0.00000000e+00    1.49345905e-01   -5.99999858e-02   -2.99999929e-02   -1.02999999e+00    1.09912353e+00
71      -2.90000000e-02   -1.00000000e+00   -6.86710283e-06    4.32441603e-06    4.32441368e-06    0.00000000e+00    1.49495943e-01   -5.79999863e-02   -2.89999931e-02   -1.02899999e+00    1.09813859e+00
72      -2.80000000e-02   -1.00000000e+00   -6.63065618e-06    4.17489489e-06    4.17489642e-06    0.00000000e+00    1.49647885e-01   -5.59999867e-02   -2.79999934e-02   -1.02799999e+00    1.09715247e+00
73      -2.70000000e-02   -1.00000000e+00   -6.39417034e-06    4.02542560e-06    4.02542506e-06    0.00000000e+00    1.49801887e-01   -5.39999872e-02   -2.69999936e-02   -1.02699999e+00    1.09616504e+00
74      -2.60000000e-02   -1.00000000e+00   -6.15764621e-06    3.87599797e-06    3.87599869e-06    0.00000000e+00    1.49958117e-01   -5.19999877e-02   -2.59999938e-02   -1.02599999e+00    1.09517616e+00
75      -2.50000000e-02   -1.00000000e+00   -5.92108477e-06    3.72661854e-06    3.72661625e-06    0.00000000e+00    1.50116747e-01   -4.99999882e-02   -2.49999941e-02   -1.02499999e+00    1.09418571e+00
76      -2.40000000e-02   -1.00000000e+00   -5.68448709e-06    3.57727740e-06    3.57727655e-06    0.00000000e+00    1.50277955e-01   -4.79999886e-02   -2.39999943e-02   -1.02399999e+00    1.09319354e+00
77      -2.30000000e-02   -1.00000000e+00   -5.44785436e-06    3.42798200e-06    3.42797826e-06    0.00000000e+00    1.50441917e-01   -4.59999891e-02   -2.29999946e-02   -1.02299999e+00    1.09219951e+00
78      -2.20000000e-02   -1.00000000e+00   -5.21118791e-06    3.27871972e-06    3.27871980e-06    0.00000000e+00    1.50608800e-01   -4.39999896e-02   -2.19999948e-02   -1.02199999e+00    1.09120349e+00
79      -2.10000000e-02   -1.00000000e+00   -4.97448919e-06    3.12949970e-06    3.12949942e-06    0.00000000e+00    1.50778761e-01   -4.19999901e-02   -2.09999950e-02   -1.02100000e+00    1.09020535e+00
80      -2.00000000e-02   -1.00000000e+00   -4.73775985e-06    2.98031670e-06    2.98031511e-06    0.00000000e+00    1.50951934e-01   -3.99999905e-02   -1.99999953e-02   -1.02000000e+00    1.08920498e+00
81      -1.90000000e-02   -1.00000000e+00   -4.50100166e-06    2.83116521e-06    2.83116460e-06    0.00000000e+00    1.51128425e-01   -3.79999910e-02   -1.89999955e-02   -1.01900000e+00    1.08820232e+00
82      -1.80000000e-02   -1.00000000e+00   -4.26421660e-06    2.68204438e-06    2.68204540e-06    0.00000000e+00    1.51308303e-01   -3.59999915e-02   -1.79999957e-02   -1.01800000e+00    1.08719731e+00
83      -1.70000000e-02   -1.00000000e+00   -4.02740679e-06    2.53295667e-06    2.53295475e-06    0.00000000e+00    1.51491591e-01   -3.39999919e-02   -1.69999960e-02   -1.01700000e+00    1.08618995e+00
84      -1.60000000e-02   -1.00000000e+00   -3.79057450e-06    2.38388772e-06    2.38388968e-06    0.00000000e+00    1.51678255e-01   -3.19999924e-02   -1.59999962e-02   -1.01600000e+00    1.08518028e+00
85      -1.50000000e-02   -1.00000000e+00   -3.55372212e-06    2.23484948e-06    2.23484704e-06    0.00000000e+00    1.51868204e-01   -2.99999929e-02   -1.49999964e-02   -1.01500000e+00    1.08416839e+00
86      -1.40000000e-02   -1.00000000e+00   -3.31685215e-06    2.08582504e-06    2.08582354e-06    0.00000000e+00    1.52061276e-01   -2.79999934e-02   -1.39999967e-02   -1.01400000e+00    1.08315444e+00
87      -1.30000000e-02   -1.00000000e+00   -3.07996711e-06    1.93681526e-06    1.93681583e-06    0.00000000e+00    1.52257240e-01   -2.59999938e-02   -1.29999969e-02   -1.01300000e+00    1.08213865e+00
88      -1.20000000e-02   -1.00000000e+00   -2.84306954e-06    1.78782034e-06    1.78782057e-06    0.00000000e+00    1.52455790e-01   -2.39999943e-02   -1.19999972e-02   -1.01200000e+00    1.08112129e+00
89      -1.10000000e-02   -1.00000000e+00   -2.60616189e-06    1.63883334e-06    1.63883450e-06    0.00000000e+00    1.52656554e-01   -2.19999948e-02   -1.09999974e-02   -1.01100000e+00    1.08010270e+00
90      -1.00000000e-02   -1.00000000e+00   -2.36924652e-06    1.48985452e-06    1.48985457e-06    0.00000000e+00    1.52859091e-01   -1.99999953e-02   -9.99999763e-03   -1.01000000e+00    1.07908329e+00
91      -9.00000000e-03   -1.00000000e+00   -2.13232559e-06    1.34087527e-06    1.34087800e-06    0.00000000e+00    1.53062909e-01   -1.79999957e-02   -8.99999787e-03   -1.00900000e+00    1.07806350e+00
92      -8.00000000e-03   -1.00000000e+00   -1.89540102e-06    1.19190227e-06    1.19190237e-06    0.00000000e+00    1.53267470e-01   -1.59999962e-02   -7.99999810e-03   -1.00800000e+00    1.07704380e+00
93      -7.00000000e-03   -1.00000000e+00   -1.65847444e-06    1.04292669e-06    1.04292571e-06    0.00000000e+00    1.53472215e-01   -1.39999967e-02   -6.99999834e-03   -1.00700000e+00    1.07602470e+00
94      -6.00000000e-03   -1.00000000e+00   -1.42154716e-06    8.93944369e-07    8.93946532e-07    0.00000000e+00    1.53676576e-01   -1.19999972e-02   -5.99999858e-03   -1.00600000e+00    1.07500671e+00
95      -5.00000000e-03   -1.00000000e+00   -1.18462015e-06    7.44965164e-07    7.44963893e-07    0.00000000e+00    1.53880000e-01   -9.99999763e-03   -4.99999882e-03   -1.00500000e+00    1.07399032e+00
96      -4.00000000e-03   -1.00000000e+00   -9.47694023e-07    5.95978177e-07    5.95977361e-07    0.00000000e+00    1.54081971e-01   -7.99999810e-03   -3.99999905e-03   -1.00400000e+00    1.07297598e+00
97      -3.00000000e-03   -1.00000000e+00   -7.10769064e-07    4.46988935e-07    4.46987014e-07    0.00000000e+00    1.54282033e-01   -5.99999858e-03   -2.99999929e-03   -1.00300000e+00    1.07196410e+00
98      -2.00000000e-03   -1.00000000e+00   -4.73845266e-07    2.97992778e-07    2.97993373e-07    0.00000000e+00    1.54479806e-01   -3.99999905e-03   -1.99999953e-03   -1.00200000e+00    1.07095503e+00
99      -1.00000000e-03   -1.00000000e+00   -2.36922383e-07    1.48996950e-07    1.48997322e-07    0.00000000e+00    1.54675007e-01   -1.99999953e-03   -9.99999763e-04   -1.00100000e+00    1.06994901e+00
100      0.00000000e+00   -1.00000000e+00    0.00000000e+00   -0.00000000e+00    0.00000000e+00    0.00000000e+00    1.54867460e-01    2.17105135e-23    1.08552567e-23   -1.00000000e+00    1.06894619e+00
101      1.00000000e-03   -1.00000000e+00    2.36922383e-07   -1.48996950e-07   -1.48997322e-07    0.00000000e+00    1.54675007e-01    1.99999953e-03    9.99999763e-04   -9.99000000e-01    1.06994901e+00
102      2.00000000e-03   -1.00000000e+00    4.73845266e-07   -2.97992778e-07   -2.97993373e-07    0.00000000e+00    1.54479806e-01    3.99999905e-03    1.99999953e-03   -9.98000000e-01    1.07095503e+00
103      3.00000000e-03   -1.00000000e+00    7.10769064e-07   -4.46988935e-07   -4.46987014e-07    0.00000000e+00    1.54282033e-01    5.99999858e-03    2.99999929e-03   -9.97000001e-01    1.07196410e+00
104      4.00000000e-03   -1.00000000e+00    9.47694023e-07   -5.95978177e-07   -5.95977361e-07    0.00000000e+00    1.54081971e-01    7.99999810e-03    3.99999905e-03   -9.96000001e-01    1.07297598e+00
105      5.00000000e-03   -1.00000000e+00    1.18462015e-06   -7.44965122e-07   -7.44963893e-07    0.00000000e+00    1.53880000e-01    9.99999763e-03    4.99999882e-03   -9.95000001e-01    1.07399032e+00
106      6.00000000e-03   -1.00000000e+00    1.42154716e-06   -8.93944369e-07   -8.93946532e-07    0.00000000e+00    1.53676576e-01    1.19999972e-02    5.99999858e-03   -9.94000001e-01    1.07500671e+00
107      7.00000000e-03   -1.00000000e+00    1.65847444e-06   -1.04292669e-06   -1.04292571e-06    0.00000000e+00    1.53472215e-01    1.39999967e-02    6.99999834e-03   -9.93000002e-01    1.07602470e+00
108      8.00000000e-03   -1.00000000e+00    1.89540102e-06   -1.19190227e-06   -1.19190237e-06    0.00000000e+00    1.53267470e-01    1.59999962e-02    7.99999810e-03   -9.92000002e-01    1.07704380e+00
109      9.00000000e-03   -1.00000000e+00    2.13232559e-06   -1.34087654e-06   -1.34087800e-06    0.00000000e+00    1.53062909e-01    1.79999957e-02    8.99999787e-03   -9.91000002e-01    1.07806350e+00
110      1.00000000e-02   -1.00000000e+00    2.36924652e-06   -1.48985452e-06   -1.48985457e-06    0.00000000e+00    1.52859091e-01    1.99999953e-02    9.99999763e-03   -9.90000002e-01    1.07908329e+00
111      1.10000000e-02   -1.00000000e+00    2.60616189e-06   -1.63883334e-06   -1.63883450e-06    0.00000000e+00    1.52656554e-01    2.19999948e-02    1.09999974e-02   -9.89000003e-01    1.08010270e+00
112      1.20000000e-02   -1.00000000e+00    2.84306954e-06   -1.78782034e-06   -1.78782057e-06    0.00000000e+00    1.52455790e-01    2.39999943e-02    1.19999972e-02   -9.88000003e-01    1.08112129e+00
113      1.30000000e-02   -1.00000000e+00    3.07996711e-06   -1.93681526e-06   -1.93681583e-06    0.00000000e+00    1.52257240e-01    2.59999938e-02    1.29999969e-02   -9.87000003e-01    1.08213865e+00
114      1.40000000e-02   -1.00000000e+00    3.31685215e-06   -2.08582504e-06   -2.08582354e-06    0.00000000e+00    1.52061276e-01    2.79999934e-02    1.39999967e-02   -9.86000003e-01    1.08315444e+00
115      1.50000000e-02   -1.00000000e+00    3.55372212e-06   -2.23484948e-06   -2.23484704e-06    0.00000000e+00    1.51868204e-01    2.99999929e-02    1.49999964e-02   -9.85000004e-01    1.08416839e+00
116      1.60000000e-02   -1.00000000e+00    3.79057450e-06   -2.38388772e-06   -2.38388968e-06    0.00000000e+00    1.51678255e-01    3.19999924e-02    1.59999962e-02   -9.84000004e-01    1.08518028e+00
117      1.70000000e-02   -1.00000000e+00    4.02740679e-06   -2.53295667e-06   -2.53295475e-06    0.00000000e+00    1.51491591e-01    3.39999919e-02    1.69999960e-02   -9.83000004e-01    1.08618995e+00
118      1.80000000e-02   -1.00000000e+00    4.26421660e-06   -2.68204438e-06   -2.68204540e-06    0.00000000e+00    1.51308303e-01    3.59999915e-02    1.79999957e-02   -9.82000004e-01    1.08719731e+00
119      1.90000000e-02   -1.00000000e+00    4.50100166e-06   -2.83116521e-06   -2.83116460e-06    0.00000000e+00    1.51128425e-01    3.79999910e-02    1.89999955e-02   -9.81000005e-01    1.08820232e+00
120      2.00000000e-02   -1.00000000e+00    4.73775985e-06   -2.98031670e-06   -2.98031511e-06    0.00000000e+00    1.50951934e-01    3.99999905e-02    1.99999953e-02   -9.80000005e-01    1.08920498e+00
121      2.10000000e-02   -1.00000000e+00    4.97448919e-06   -3.12949970e-06   -3.12949942e-06    0.00000000e+00    1.50778761e-01    4.19999901e-02    2.09999950e-02   -9.79000005e-01    1.09020535e+00
122      2.20000000e-02   -1.00000000e+00    5.21118791e-06   -3.27871972e-06   -3.27871980e-06    0.00000000e+00    1.50608800e-01    4.39999896e-02    2.19999948e-02   -9.78000005e-01    1.09120349e+00
123      2.30000000e-02   -1.00000000e+00    5.44785436e-06   -3.42798200e-06   -3.42797826e-06    0.00000000e+00    1.50441917e-01    4.59999891e-02    2.29999946e-02   -9.77000005e-01    1.09219951e+00
124      2.40000000e-02   -1.00000000e+00    5.68448709e-06   -3.57727740e-06   -3.57727655e-06    0.00000000e+00    1.50277955e-01    4.79999886e-02    2.39999943e-02   -9.76000006e-01    1.09319354e+00
125      2.50000000e-02   -1.00000000e+00    5.92108477e-06   -3.72661854e-06   -3.72661625e-06    0.00000000e+00    1.50116747e-01    4.99999882e-02    2.49999941e-02   -9.75000006e-01    1.09418571e+00
126      2.60000000e-02   -1.00000000e+00    6.15764621e-06   -3.87599679e-06   -3.87599869e-06    0.00000000e+00    1.49958117e-01    5.19999877e-02    2.59999938e-02   -9.74000006e-01    1.09517616e+00
127      2.70000000e-02   -1.00000000e+00    6.39417034e-06   -4.02542560e-06   -4.02542506e-06    0.00000000e+00    1.49801887e-01    5.39999872e-02    2.69999936e-02   -9.73000006e-01    1.09616504e+00
