Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)         N(M1:VDS)         N(M1:VBS)         N(M1:VGS)        N(M1:VDSAT)   
319      1.80000000e-02    2.00000000e-01    1.20408157e-06    1.51365103e-05    1.51365097e-05    0.00000000e+00    1.69384778e-01    3.59999976e-02    1.79999988e-02    2.17999999e-01    2.10808963e-01
320      1.90000000e-02    2.00000000e-01    1.27148742e-06    1.59696995e-05    1.59697030e-05    0.00000000e+00    1.69275765e-01    3.79999975e-02    1.89999987e-02    2.18999999e-01    2.11261376e-01
321      2.00000000e-02    2.00000000e-01    1.33897726e-06    1.68016606e-05    1.68016610e-05    0.00000000e+00    1.69166920e-01    3.99999973e-02    1.99999987e-02    2.19999999e-01    2.11716827e-01
322      2.10000000e-02    2.00000000e-01    1.40655572e-06    1.76323231e-05    1.76323227e-05    0.00000000e+00    1.69058239e-01    4.19999972e-02    2.09999986e-02    2.20999999e-01    2.12175293e-01
323      2.20000000e-02    2.00000000e-01    1.47422744e-06    1.84616302e-05    1.84616283e-05    0.00000000e+00    1.68949715e-01    4.39999971e-02    2.19999985e-02    2.21999999e-01    2.12636746e-01
324      2.30000000e-02    2.00000000e-01    1.54199709e-06    1.92895168e-05    1.92895180e-05    0.00000000e+00    1.68841345e-01    4.59999969e-02    2.29999985e-02    2.22999998e-01    2.13101162e-01
325      2.40000000e-02    2.00000000e-01    1.60986935e-06    2.01159307e-05    2.01159329e-05    0.00000000e+00    1.68733123e-01    4.79999968e-02    2.39999984e-02    2.23999998e-01    2.13568516e-01
326      2.50000000e-02    2.00000000e-01    1.67784892e-06    2.09408145e-05    2.09408147e-05    0.00000000e+00    1.68625044e-01    4.99999966e-02    2.49999983e-02    2.24999998e-01    2.14038782e-01
327      2.60000000e-02    2.00000000e-01    1.74594052e-06    2.17641072e-05    2.17641057e-05    0.00000000e+00    1.68517103e-01    5.19999965e-02    2.59999983e-02    2.25999998e-01    2.14511936e-01
328      2.70000000e-02    2.00000000e-01    1.81414888e-06    2.25857465e-05    2.25857487e-05    0.00000000e+00    1.68409296e-01    5.39999964e-02    2.69999982e-02    2.26999998e-01    2.14987953e-01
329      2.80000000e-02    2.00000000e-01    1.88247876e-06    2.34056899e-05    2.34056874e-05    0.00000000e+00    1.68301616e-01    5.59999962e-02    2.79999981e-02    2.27999998e-01    2.15466809e-01
330      2.90000000e-02    2.00000000e-01    1.95093491e-06    2.42238692e-05    2.42238658e-05    0.00000000e+00    1.68194060e-01    5.79999961e-02    2.89999980e-02    2.28999998e-01    2.15948478e-01
331      3.00000000e-02    2.00000000e-01    2.01952211e-06    2.50402273e-05    2.50402286e-05    0.00000000e+00    1.68086621e-01    5.99999960e-02    2.99999980e-02    2.29999998e-01    2.16432937e-01
332      3.10000000e-02    2.00000000e-01    2.08824516e-06    2.58547210e-05    2.58547214e-05    0.00000000e+00    1.67979296e-01    6.19999958e-02    3.09999979e-02    2.30999998e-01    2.16920161e-01
333      3.20000000e-02    2.00000000e-01    2.15710883e-06    2.66672880e-05    2.66672901e-05    0.00000000e+00    1.67872079e-01    6.39999957e-02    3.19999978e-02    2.31999998e-01    2.17410127e-01
334      3.30000000e-02    2.00000000e-01    2.22611796e-06    2.74778793e-05    2.74778814e-05    0.00000000e+00    1.67764966e-01    6.59999955e-02    3.29999978e-02    2.32999998e-01    2.17902811e-01
335      3.40000000e-02    2.00000000e-01    2.29527735e-06    2.82864404e-05    2.82864425e-05    0.00000000e+00    1.67657951e-01    6.79999954e-02    3.39999977e-02    2.33999998e-01    2.18398190e-01
336      3.50000000e-02    2.00000000e-01    2.36459183e-06    2.90929180e-05    2.90929214e-05    0.00000000e+00    1.67551030e-01    6.99999953e-02    3.49999976e-02    2.34999998e-01    2.18896240e-01
337      3.60000000e-02    2.00000000e-01    2.43406623e-06    2.98972690e-05    2.98972667e-05    0.00000000e+00    1.67444199e-01    7.19999951e-02    3.59999976e-02    2.35999998e-01    2.19396939e-01
338      3.70000000e-02    2.00000000e-01    2.50370542e-06    3.06994302e-05    3.06994276e-05    0.00000000e+00    1.67337453e-01    7.39999950e-02    3.69999975e-02    2.36999997e-01    2.19900263e-01
339      3.80000000e-02    2.00000000e-01    2.57351422e-06    3.14993560e-05    3.14993540e-05    0.00000000e+00    1.67230787e-01    7.59999949e-02    3.79999974e-02    2.37999997e-01    2.20406190e-01
340      3.90000000e-02    2.00000000e-01    2.64349752e-06    3.22969976e-05    3.22969964e-05    0.00000000e+00    1.67124197e-01    7.79999947e-02    3.89999974e-02    2.38999997e-01    2.20914698e-01
341      4.00000000e-02    2.00000000e-01    2.71366017e-06    3.30923016e-05    3.30923060e-05    0.00000000e+00    1.67017679e-01    7.99999946e-02    3.99999973e-02    2.39999997e-01    2.21425764e-01
342      4.10000000e-02    2.00000000e-01    2.78400707e-06    3.38852323e-05    3.38852349e-05    0.00000000e+00    1.66911229e-01    8.19999944e-02    4.09999972e-02    2.40999997e-01    2.21939366e-01
343      4.20000000e-02    2.00000000e-01    2.85454310e-06    3.46757315e-05    3.46757358e-05    0.00000000e+00    1.66804842e-01    8.39999943e-02    4.19999971e-02    2.41999997e-01    2.22455483e-01
344      4.30000000e-02    2.00000000e-01    2.92527316e-06    3.54637622e-05    3.54637621e-05    0.00000000e+00    1.66698515e-01    8.59999941e-02    4.29999971e-02    2.42999997e-01    2.22974093e-01
345      4.40000000e-02    2.00000000e-01    2.99620216e-06    3.62492735e-05    3.62492680e-05    0.00000000e+00    1.66592243e-01    8.79999940e-02    4.39999970e-02    2.43999997e-01    2.23495175e-01
346      4.50000000e-02    2.00000000e-01    3.06733504e-06    3.70322059e-05    3.70322086e-05    0.00000000e+00    1.66486024e-01    8.99999939e-02    4.49999969e-02    2.44999997e-01    2.24018707e-01
347      4.60000000e-02    2.00000000e-01    3.13867672e-06    3.78125401e-05    3.78125399e-05    0.00000000e+00    1.66379853e-01    9.19999937e-02    4.59999969e-02    2.45999997e-01    2.24544669e-01
348      4.70000000e-02    2.00000000e-01    3.21023216e-06    3.85902165e-05    3.85902187e-05    0.00000000e+00    1.66273726e-01    9.39999936e-02    4.69999968e-02    2.46999997e-01    2.25073040e-01
349      4.80000000e-02    2.00000000e-01    3.28200632e-06    3.93652009e-05    3.93652027e-05    0.00000000e+00    1.66167641e-01    9.59999934e-02    4.79999967e-02    2.47999997e-01    2.25603800e-01
350      4.90000000e-02    2.00000000e-01    3.35400420e-06    4.01374516e-05    4.01374508e-05    0.00000000e+00    1.66061593e-01    9.79999933e-02    4.89999966e-02    2.48999997e-01    2.26136928e-01
351      5.00000000e-02    2.00000000e-01    3.42623080e-06    4.09069158e-05    4.09069226e-05    0.00000000e+00    1.65955580e-01    9.99999931e-02    4.99999966e-02    2.49999997e-01    2.26672404e-01
352      5.10000000e-02    2.00000000e-01    3.49869113e-06    4.16735761e-05    4.16735791e-05    0.00000000e+00    1.65849598e-01    1.01999993e-01    5.09999965e-02    2.50999997e-01    2.27210209e-01
353      5.20000000e-02    2.00000000e-01    3.57139024e-06    4.24373781e-05    4.24373823e-05    0.00000000e+00    1.65743645e-01    1.03999993e-01    5.19999964e-02    2.51999996e-01    2.27750323e-01
354      5.30000000e-02    2.00000000e-01    3.64433320e-06    4.31982865e-05    4.31982953e-05    0.00000000e+00    1.65637716e-01    1.05999993e-01    5.29999964e-02    2.52999996e-01    2.28292725e-01
355      5.40000000e-02    2.00000000e-01    3.71752510e-06    4.39562759e-05    4.39562826e-05    0.00000000e+00    1.65531810e-01    1.07999993e-01    5.39999963e-02    2.53999996e-01    2.28837398e-01
356      5.50000000e-02    2.00000000e-01    3.79097104e-06    4.47113044e-05    4.47113100e-05    0.00000000e+00    1.65425922e-01    1.09999992e-01    5.49999962e-02    2.54999996e-01    2.29384322e-01
357      5.60000000e-02    2.00000000e-01    3.86467618e-06    4.54633445e-05    4.54633445e-05    0.00000000e+00    1.65320052e-01    1.11999992e-01    5.59999961e-02    2.55999996e-01    2.29933478e-01
358      5.70000000e-02    2.00000000e-01    3.93864567e-06    4.62123554e-05    4.62123546e-05    0.00000000e+00    1.65214195e-01    1.13999992e-01    5.69999961e-02    2.56999996e-01    2.30484848e-01
359      5.80000000e-02    2.00000000e-01    4.01288473e-06    4.69583043e-05    4.69583104e-05    0.00000000e+00    1.65108349e-01    1.15999992e-01    5.79999960e-02    2.57999996e-01    2.31038413e-01
360      5.90000000e-02    2.00000000e-01    4.08739856e-06    4.77011810e-05    4.77011833e-05    0.00000000e+00    1.65002512e-01    1.17999992e-01    5.89999959e-02    2.58999996e-01    2.31594154e-01
361      6.00000000e-02    2.00000000e-01    4.16219243e-06    4.84409486e-05    4.84409464e-05    0.00000000e+00    1.64896681e-01    1.19999992e-01    5.99999958e-02    2.59999996e-01    2.32152055e-01
362      6.10000000e-02    2.00000000e-01    4.23727162e-06    4.91775763e-05    4.91775746e-05    0.00000000e+00    1.64790854e-01    1.21999992e-01    6.09999958e-02    2.60999996e-01    2.32712096e-01
363      6.20000000e-02    2.00000000e-01    4.31264146e-06    4.99110421e-05    4.99110441e-05    0.00000000e+00    1.64685029e-01    1.23999991e-01    6.19999957e-02    2.61999996e-01    2.33274260e-01
364      6.30000000e-02    2.00000000e-01    4.38830729e-06    5.06413327e-05    5.06413334e-05    0.00000000e+00    1.64579203e-01    1.25999991e-01    6.29999956e-02    2.62999996e-01    2.33838530e-01
365      6.40000000e-02    2.00000000e-01    4.46427450e-06    5.13684156e-05    5.13684223e-05    0.00000000e+00    1.64473373e-01    1.27999991e-01    6.39999955e-02    2.63999996e-01    2.34404888e-01
366      6.50000000e-02    2.00000000e-01    4.54054850e-06    5.20922845e-05    5.20922929e-05    0.00000000e+00    1.64367539e-01    1.29999991e-01    6.49999955e-02    2.64999995e-01    2.34973318e-01
367      6.60000000e-02    2.00000000e-01    4.61713473e-06    5.28129244e-05    5.28129288e-05    0.00000000e+00    1.64261698e-01    1.31999991e-01    6.59999954e-02    2.65999995e-01    2.35543801e-01
368      6.70000000e-02    2.00000000e-01    4.69403869e-06    5.35303135e-05    5.35303160e-05    0.00000000e+00    1.64155848e-01    1.33999991e-01    6.69999953e-02    2.66999995e-01    2.36116322e-01
369      6.80000000e-02    2.00000000e-01    4.77126587e-06    5.42444270e-05    5.42444422e-05    0.00000000e+00    1.64049986e-01    1.35999990e-01    6.79999952e-02    2.67999995e-01    2.36690863e-01
370      6.90000000e-02    2.00000000e-01    4.84882181e-06    5.49553041e-05    5.49552972e-05    0.00000000e+00    1.63944112e-01    1.37999990e-01    6.89999952e-02    2.68999995e-01    2.37267408e-01
371      7.00000000e-02    2.00000000e-01    4.92671209e-06    5.56628748e-05    5.56628731e-05    0.00000000e+00    1.63838223e-01    1.39999990e-01    6.99999951e-02    2.69999995e-01    2.37845942e-01
372      7.10000000e-02    2.00000000e-01    5.00494229e-06    5.63671547e-05    5.63671639e-05    0.00000000e+00    1.63732318e-01    1.41999990e-01    7.09999950e-02    2.70999995e-01    2.38426447e-01
373      7.20000000e-02    2.00000000e-01    5.08351804e-06    5.70681693e-05    5.70681658e-05    0.00000000e+00    1.63626395e-01    1.43999990e-01    7.19999949e-02    2.71999995e-01    2.39008908e-01
374      7.30000000e-02    2.00000000e-01    5.16244498e-06    5.77658831e-05    5.77658774e-05    0.00000000e+00    1.63520452e-01    1.45999990e-01    7.29999948e-02    2.72999995e-01    2.39593309e-01
375      7.40000000e-02    2.00000000e-01    5.24172877e-06    5.84602862e-05    5.84602993e-05    0.00000000e+00    1.63414487e-01    1.47999990e-01    7.39999948e-02    2.73999995e-01    2.40179634e-01
376      7.50000000e-02    2.00000000e-01    5.32137510e-06    5.91514363e-05    5.91514344e-05    0.00000000e+00    1.63308499e-01    1.49999989e-01    7.49999947e-02    2.74999995e-01    2.40767868e-01
377      7.60000000e-02    2.00000000e-01    5.40138967e-06    5.98392829e-05    5.98392878e-05    0.00000000e+00    1.63202488e-01    1.51999989e-01    7.59999946e-02    2.75999995e-01    2.41357995e-01
378      7.70000000e-02    2.00000000e-01    5.48177818e-06    6.05238609e-05    6.05238671e-05    0.00000000e+00    1.63096450e-01    1.53999989e-01    7.69999945e-02    2.76999995e-01    2.41950001e-01
379      7.80000000e-02    2.00000000e-01    5.56254638e-06    6.12051765e-05    6.12051818e-05    0.00000000e+00    1.62990384e-01    1.55999989e-01    7.79999944e-02    2.77999994e-01    2.42543869e-01
380      7.90000000e-02    2.00000000e-01    5.64369997e-06    6.18832416e-05    6.18832439e-05    0.00000000e+00    1.62884290e-01    1.57999989e-01    7.89999944e-02    2.78999994e-01    2.43139587e-01
381      8.00000000e-02    2.00000000e-01    5.72524470e-06    6.25580711e-05    6.25580676e-05    0.00000000e+00    1.62778166e-01    1.59999989e-01    7.99999943e-02    2.79999994e-01    2.43737138e-01
382      8.10000000e-02    2.00000000e-01    5.80718629e-06    6.32296543e-05    6.32296693e-05    0.00000000e+00    1.62672011e-01    1.61999988e-01    8.09999942e-02    2.80999994e-01    2.44336508e-01
383      8.20000000e-02    2.00000000e-01    5.88953048e-06    6.38980607e-05    6.38980676e-05    0.00000000e+00    1.62565823e-01    1.63999988e-01    8.19999941e-02    2.81999994e-01    2.44937683e-01
384      8.30000000e-02    2.00000000e-01    5.97228298e-06    6.45632835e-05    6.45632835e-05    0.00000000e+00    1.62459601e-01    1.65999988e-01    8.29999940e-02    2.82999994e-01    2.45540648e-01
385      8.40000000e-02    2.00000000e-01    6.05544950e-06    6.52253533e-05    6.52253398e-05    0.00000000e+00    1.62353343e-01    1.67999988e-01    8.39999939e-02    2.83999994e-01    2.46145389e-01
386      8.50000000e-02    2.00000000e-01    6.13903572e-06    6.58842598e-05    6.58842617e-05    0.00000000e+00    1.62247050e-01    1.69999988e-01    8.49999939e-02    2.84999994e-01    2.46751893e-01
387      8.60000000e-02    2.00000000e-01    6.22304732e-06    6.65400729e-05    6.65400763e-05    0.00000000e+00    1.62140719e-01    1.71999988e-01    8.59999938e-02    2.85999994e-01    2.47360145e-01
388      8.70000000e-02    2.00000000e-01    6.30748992e-06    6.71928147e-05    6.71928127e-05    0.00000000e+00    1.62034350e-01    1.73999987e-01    8.69999937e-02    2.86999994e-01    2.47970132e-01
389      8.80000000e-02    2.00000000e-01    6.39236915e-06    6.78424784e-05    6.78425022e-05    0.00000000e+00    1.61927941e-01    1.75999987e-01    8.79999936e-02    2.87999994e-01    2.48581839e-01
390      8.90000000e-02    2.00000000e-01    6.47769056e-06    6.84891703e-05    6.84891778e-05    0.00000000e+00    1.61821492e-01    1.77999987e-01    8.89999935e-02    2.88999994e-01    2.49195255e-01
391      9.00000000e-02    2.00000000e-01    6.56345971e-06    6.91328683e-05    6.91328742e-05    0.00000000e+00    1.61715001e-01    1.79999987e-01    8.99999934e-02    2.89999993e-01    2.49810365e-01
392      9.10000000e-02    2.00000000e-01    6.64968208e-06    6.97736208e-05    6.97736282e-05    0.00000000e+00    1.61608467e-01    1.81999987e-01    9.09999934e-02    2.90999993e-01    2.50427156e-01
393      9.20000000e-02    2.00000000e-01    6.73636310e-06    7.04114671e-05    7.04114780e-05    0.00000000e+00    1.61501890e-01    1.83999987e-01    9.19999933e-02    2.91999993e-01    2.51045615e-01
394      9.30000000e-02    2.00000000e-01    6.82350817e-06    7.10464669e-05    7.10464636e-05    0.00000000e+00    1.61395268e-01    1.85999986e-01    9.29999932e-02    2.92999993e-01    2.51665729e-01
395      9.40000000e-02    2.00000000e-01    6.91112261e-06    7.16786051e-05    7.16786264e-05    0.00000000e+00    1.61288601e-01    1.87999986e-01    9.39999931e-02    2.93999993e-01    2.52287486e-01
396      9.50000000e-02    2.00000000e-01    6.99921170e-06    7.23080192e-05    7.23080092e-05    0.00000000e+00    1.61181887e-01    1.89999986e-01    9.49999930e-02    2.94999993e-01    2.52910873e-01
397      9.60000000e-02    2.00000000e-01    7.08778063e-06    7.29346448e-05    7.29346563e-05    0.00000000e+00    1.61075126e-01    1.91999986e-01    9.59999929e-02    2.95999993e-01    2.53535876e-01
398      9.70000000e-02    2.00000000e-01    7.17683454e-06    7.35586138e-05    7.35586131e-05    0.00000000e+00    1.60968318e-01    1.93999986e-01    9.69999928e-02    2.96999993e-01    2.54162485e-01
399      9.80000000e-02    2.00000000e-01    7.26637849e-06    7.41799171e-05    7.41799262e-05    0.00000000e+00    1.60861460e-01    1.95999985e-01    9.79999927e-02    2.97999993e-01    2.54790686e-01
400      9.90000000e-02    2.00000000e-01    7.35641745e-06    7.47986323e-05    7.47986433e-05    0.00000000e+00    1.60754553e-01    1.97999985e-01    9.89999926e-02    2.98999993e-01    2.55420467e-01
401      1.00000000e-01    2.00000000e-01    7.44695632e-06    7.54147971e-05    7.54148130e-05    0.00000000e+00    1.60647595e-01    1.99999985e-01    9.99999926e-02    2.99999993e-01    2.56051817e-01
402     -1.00000000e-01    4.00000000e-01   -2.71540088e-05   -1.06375758e-04   -1.06375795e-04    0.00000000e+00    1.60647597e-01   -1.99999946e-01   -9.99999728e-02    3.00000027e-01    3.89032399e-01
403     -9.90000000e-02    4.00000000e-01   -2.68866210e-05   -1.05344982e-04   -1.05345021e-04    0.00000000e+00    1.60754555e-01   -1.97999946e-01   -9.89999731e-02    3.01000027e-01    3.88232865e-01
404     -9.80000000e-02    4.00000000e-01   -2.66191150e-05   -1.04313107e-04   -1.04313131e-04    0.00000000e+00    1.60861462e-01   -1.95999947e-01   -9.79999734e-02    3.02000027e-01    3.87433828e-01
405     -9.70000000e-02    4.00000000e-01   -2.63514916e-05   -1.03280127e-04   -1.03280149e-04    0.00000000e+00    1.60968320e-01   -1.93999947e-01   -9.69999736e-02    3.03000026e-01    3.86635288e-01
406     -9.60000000e-02    4.00000000e-01   -2.60837519e-05   -1.02246066e-04   -1.02246100e-04    0.00000000e+00    1.61075128e-01   -1.91999948e-01   -9.59999739e-02    3.04000026e-01    3.85837250e-01
407     -9.50000000e-02    4.00000000e-01   -2.58158966e-05   -1.01210978e-04   -1.01211005e-04    0.00000000e+00    1.61181889e-01   -1.89999948e-01   -9.49999742e-02    3.05000026e-01    3.85039714e-01
408     -9.40000000e-02    4.00000000e-01   -2.55479266e-05   -1.00174861e-04   -1.00174888e-04    0.00000000e+00    1.61288603e-01   -1.87999949e-01   -9.39999745e-02    3.06000026e-01    3.84242684e-01
409     -9.30000000e-02    4.00000000e-01   -2.52798429e-05   -9.91377382e-05   -9.91377694e-05    0.00000000e+00    1.61395270e-01   -1.85999949e-01   -9.29999747e-02    3.07000025e-01    3.83446162e-01
410     -9.20000000e-02    4.00000000e-01   -2.50116465e-05   -9.80996443e-05   -9.80996695e-05    0.00000000e+00    1.61501892e-01   -1.83999950e-01   -9.19999750e-02    3.08000025e-01    3.82650150e-01
411     -9.10000000e-02    4.00000000e-01   -2.47433384e-05   -9.70605864e-05   -9.70606084e-05    0.00000000e+00    1.61608469e-01   -1.81999951e-01   -9.09999753e-02    3.09000025e-01    3.81854650e-01
412     -9.00000000e-02    4.00000000e-01   -2.44749196e-05   -9.60205723e-05   -9.60206052e-05    0.00000000e+00    1.61715003e-01   -1.79999951e-01   -8.99999755e-02    3.10000024e-01    3.81059665e-01
413     -8.90000000e-02    4.00000000e-01   -2.42063912e-05   -9.49796560e-05   -9.49796782e-05    0.00000000e+00    1.61821494e-01   -1.77999952e-01   -8.89999758e-02    3.11000024e-01    3.80265198e-01
414     -8.80000000e-02    4.00000000e-01   -2.39377542e-05   -9.39378275e-05   -9.39378453e-05    0.00000000e+00    1.61927943e-01   -1.75999952e-01   -8.79999761e-02    3.12000024e-01    3.79471251e-01
415     -8.70000000e-02    4.00000000e-01   -2.36690098e-05   -9.28950902e-05   -9.28951234e-05    0.00000000e+00    1.62034352e-01   -1.73999953e-01   -8.69999763e-02    3.13000024e-01    3.78677826e-01
416     -8.60000000e-02    4.00000000e-01   -2.34001590e-05   -9.18515108e-05   -9.18515291e-05    0.00000000e+00    1.62140721e-01   -1.71999953e-01   -8.59999766e-02    3.14000023e-01    3.77884926e-01
417     -8.50000000e-02    4.00000000e-01   -2.31312030e-05   -9.08070633e-05   -9.08070782e-05    0.00000000e+00    1.62247052e-01   -1.69999954e-01   -8.49999769e-02    3.15000023e-01    3.77092554e-01
418     -8.40000000e-02    4.00000000e-01   -2.28621429e-05   -8.97617620e-05   -8.97617860e-05    0.00000000e+00    1.62353345e-01   -1.67999954e-01   -8.39999771e-02    3.16000023e-01    3.76300711e-01
419     -8.30000000e-02    4.00000000e-01   -2.25929799e-05   -8.87156517e-05   -8.87156673e-05    0.00000000e+00    1.62459602e-01   -1.65999955e-01   -8.29999774e-02    3.17000023e-01    3.75509401e-01
420     -8.20000000e-02    4.00000000e-01   -2.23237151e-05   -8.76687139e-05   -8.76687362e-05    0.00000000e+00    1.62565824e-01   -1.63999955e-01   -8.19999777e-02    3.18000022e-01    3.74718626e-01
421     -8.10000000e-02    4.00000000e-01   -2.20543497e-05   -8.66209757e-05   -8.66210064e-05    0.00000000e+00    1.62672012e-01   -1.61999956e-01   -8.09999779e-02    3.19000022e-01    3.73928388e-01
422     -8.00000000e-02    4.00000000e-01   -2.17848848e-05   -8.55724717e-05   -8.55724913e-05    0.00000000e+00    1.62778168e-01   -1.59999956e-01   -7.99999782e-02    3.20000022e-01    3.73138690e-01
423     -7.90000000e-02    4.00000000e-01   -2.15153216e-05   -8.45231791e-05   -8.45232035e-05    0.00000000e+00    1.62884292e-01   -1.57999957e-01   -7.89999785e-02    3.21000022e-01    3.72349535e-01
424     -7.80000000e-02    4.00000000e-01   -2.12456613e-05   -8.34731412e-05   -8.34731555e-05    0.00000000e+00    1.62990386e-01   -1.55999958e-01   -7.79999788e-02    3.22000021e-01    3.71560926e-01
425     -7.70000000e-02    4.00000000e-01   -2.09759050e-05   -8.24223291e-05   -8.24223591e-05    0.00000000e+00    1.63096451e-01   -1.53999958e-01   -7.69999790e-02    3.23000021e-01    3.70772865e-01
426     -7.60000000e-02    4.00000000e-01   -2.07060539e-05   -8.13708063e-05   -8.13708260e-05    0.00000000e+00    1.63202489e-01   -1.51999959e-01   -7.59999793e-02    3.24000021e-01    3.69985354e-01
427     -7.50000000e-02    4.00000000e-01   -2.04361093e-05   -8.03185491e-05   -8.03185673e-05    0.00000000e+00    1.63308501e-01   -1.49999959e-01   -7.49999796e-02    3.25000020e-01    3.69198397e-01
428     -7.40000000e-02    4.00000000e-01   -2.01660721e-05   -7.92655677e-05   -7.92655940e-05    0.00000000e+00    1.63414489e-01   -1.47999960e-01   -7.39999798e-02    3.26000020e-01    3.68411995e-01
429     -7.30000000e-02    4.00000000e-01   -1.98959437e-05   -7.82118875e-05   -7.82119166e-05    0.00000000e+00    1.63520453e-01   -1.45999960e-01   -7.29999801e-02    3.27000020e-01    3.67626153e-01
430     -7.20000000e-02    4.00000000e-01   -1.96257251e-05   -7.71575306e-05   -7.71575453e-05    0.00000000e+00    1.63626396e-01   -1.43999961e-01   -7.19999804e-02    3.28000020e-01    3.66840872e-01
431     -7.10000000e-02    4.00000000e-01   -1.93554175e-05   -7.61024672e-05   -7.61024903e-05    0.00000000e+00    1.63732320e-01   -1.41999961e-01   -7.09999806e-02    3.29000019e-01    3.66056155e-01
432     -7.00000000e-02    4.00000000e-01   -1.90850221e-05   -7.50467465e-05   -7.50467611e-05    0.00000000e+00    1.63838225e-01   -1.39999962e-01   -6.99999809e-02    3.30000019e-01    3.65272006e-01
433     -6.90000000e-02    4.00000000e-01   -1.88145399e-05   -7.39903448e-05   -7.39903675e-05    0.00000000e+00    1.63944114e-01   -1.37999962e-01   -6.89999812e-02    3.31000019e-01    3.64488426e-01
434     -6.80000000e-02    4.00000000e-01   -1.85439720e-05   -7.29333019e-05   -7.29333187e-05    0.00000000e+00    1.64049988e-01   -1.35999963e-01   -6.79999815e-02    3.32000019e-01    3.63705419e-01
435     -6.70000000e-02    4.00000000e-01   -1.82733196e-05   -7.18756000e-05   -7.18756239e-05    0.00000000e+00    1.64155849e-01   -1.33999963e-01   -6.69999817e-02    3.33000018e-01    3.62922987e-01
436     -6.60000000e-02    4.00000000e-01   -1.80025838e-05   -7.08172797e-05   -7.08172921e-05    0.00000000e+00    1.64261699e-01   -1.31999964e-01   -6.59999820e-02    3.34000018e-01    3.62141134e-01
437     -6.50000000e-02    4.00000000e-01   -1.77317656e-05   -6.97583200e-05   -6.97583320e-05    0.00000000e+00    1.64367541e-01   -1.29999965e-01   -6.49999823e-02    3.35000018e-01    3.61359862e-01
438     -6.40000000e-02    4.00000000e-01   -1.74608661e-05   -6.86987461e-05   -6.86987525e-05    0.00000000e+00    1.64473375e-01   -1.27999965e-01   -6.39999825e-02    3.36000017e-01    3.60579174e-01
439     -6.30000000e-02    4.00000000e-01   -1.71898864e-05   -6.76385404e-05   -6.76385622e-05    0.00000000e+00    1.64579204e-01   -1.25999966e-01   -6.29999828e-02    3.37000017e-01    3.59799073e-01
440     -6.20000000e-02    4.00000000e-01   -1.69188275e-05   -6.65777519e-05   -6.65777695e-05    0.00000000e+00    1.64685030e-01   -1.23999966e-01   -6.19999831e-02    3.38000017e-01    3.59019563e-01
441     -6.10000000e-02    4.00000000e-01   -1.66476905e-05   -6.55163612e-05   -6.55163829e-05    0.00000000e+00    1.64790856e-01   -1.21999967e-01   -6.09999834e-02    3.39000017e-01    3.58240645e-01
442     -6.00000000e-02    4.00000000e-01   -1.63764763e-05   -6.44543894e-05   -6.44544107e-05    0.00000000e+00    1.64896683e-01   -1.19999967e-01   -5.99999836e-02    3.40000016e-01    3.57462323e-01
443     -5.90000000e-02    4.00000000e-01   -1.61051860e-05   -6.33918450e-05   -6.33918613e-05    0.00000000e+00    1.65002513e-01   -1.17999968e-01   -5.89999839e-02    3.41000016e-01    3.56684599e-01
444     -5.80000000e-02    4.00000000e-01   -1.58338206e-05   -6.23287323e-05   -6.23287430e-05    0.00000000e+00    1.65108350e-01   -1.15999968e-01   -5.79999842e-02    3.42000016e-01    3.55907478e-01
445     -5.70000000e-02    4.00000000e-01   -1.55623810e-05   -6.12650529e-05   -6.12650640e-05    0.00000000e+00    1.65214196e-01   -1.13999969e-01   -5.69999844e-02    3.43000016e-01    3.55130962e-01
446     -5.60000000e-02    4.00000000e-01   -1.52908682e-05   -6.02008237e-05   -6.02008325e-05    0.00000000e+00    1.65320053e-01   -1.11999969e-01   -5.59999847e-02    3.44000015e-01    3.54355054e-01
447     -5.50000000e-02    4.00000000e-01   -1.50192832e-05   -5.91360461e-05   -5.91360569e-05    0.00000000e+00    1.65425924e-01   -1.09999970e-01   -5.49999850e-02    3.45000015e-01    3.53579756e-01
448     -5.40000000e-02    4.00000000e-01   -1.47476270e-05   -5.80707256e-05   -5.80707454e-05    0.00000000e+00    1.65531811e-01   -1.07999971e-01   -5.39999853e-02    3.46000015e-01    3.52805073e-01
449     -5.30000000e-02    4.00000000e-01   -1.44759004e-05   -5.70048901e-05   -5.70049062e-05    0.00000000e+00    1.65637717e-01   -1.05999971e-01   -5.29999855e-02    3.47000014e-01    3.52031008e-01
450     -5.20000000e-02    4.00000000e-01   -1.42041044e-05   -5.59385357e-05   -5.59385477e-05    0.00000000e+00    1.65743646e-01   -1.03999972e-01   -5.19999858e-02    3.48000014e-01    3.51257563e-01
451     -5.10000000e-02    4.00000000e-01   -1.39322400e-05   -5.48716634e-05   -5.48716783e-05    0.00000000e+00    1.65849600e-01   -1.01999972e-01   -5.09999861e-02    3.49000014e-01    3.50484741e-01
