Index   TIME           V(1)           V(2)           V(3)           
92      1.81602433e-03   8.41987837e+00   4.53635168e+03   8.41987837e+00   
93      1.84103981e-03   8.29480095e+00   4.00300635e+03   8.29480095e+00   
94      1.86605530e-03   8.16972352e+00   3.53236719e+03   8.16972352e+00   
95      1.89107078e-03   8.04464609e+00   3.11706174e+03   8.04464609e+00   
96      1.91608627e-03   7.91956866e+00   2.75058435e+03   7.91956866e+00   
97      1.94110175e-03   7.79449123e+00   2.42719422e+03   7.79449123e+00   
98      1.96611724e-03   7.66941380e+00   2.14182554e+03   7.66941380e+00   
99      1.99113273e-03   7.54433637e+00   1.89000806e+03   7.54433637e+00   
100     2.00000000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
101     2.00250000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
102     2.00750000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
103     2.01750000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
104     2.03750000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
105     2.07750000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
106     2.15750000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
107     2.31750000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
108     2.50000000e-03   7.50000000e+00   1.80804241e+03   7.50000000e+00   
End of Xyce(TM) Simulation
