Index   TIME           V(1)           
0       0.00000000e+00  0.00000000e+00  
1       1.00000000e-06  1.00000000e-01  
2       2.00000000e-06  2.00000000e-01  
3       3.00000000e-06  3.00000000e-01  
4       4.00000000e-06  4.00000000e-01  
5       5.00000000e-06  5.00000000e-01  
6       6.00000000e-06  6.00000000e-01  
7       7.00000000e-06  7.00000000e-01  
8       8.00000000e-06  8.00000000e-01  
9       9.00000000e-06  9.00000000e-01  
10      1.00000000e-05  1.00000000e+00  
11      1.10000000e-05  9.10000000e-01  
12      1.20000000e-05  8.10000000e-01  
13      1.30000000e-05  7.10000000e-01  
14      1.40000000e-05  6.10000000e-01  
15      1.50000000e-05  5.10000000e-01  
16      1.60000000e-05  4.10000000e-01  
17      1.70000000e-05  3.10000000e-01  
18      1.80000000e-05  2.10000000e-01  
19      1.90000000e-05  1.10000000e-01  
20      2.00000000e-05  1.00000000e-02  
21      2.01000000e-05  0.00000000e+00  
End of Xyce(TM) Simulation
