Index    TIME                 V(1)
0    0.000000000e+00    3.619756224e-01
1    1.000000000e-09    -3.612281296e-01
2    2.000000000e-09    -2.525304119e+00
3    3.000000000e-09    -6.121711430e+00
4    4.000000000e-09    -1.113625655e+01
5    5.000000000e-09    -1.754914941e+01
6    6.000000000e-09    -2.533508145e+01
7    7.000000000e-09    -3.446332543e+01
8    8.000000000e-09    -4.489785664e+01
9    9.000000000e-09    -5.659749495e+01
10    1.000000000e-08    -6.951606734e+01
11    1.100000000e-08    -8.360259009e+01
12    1.200000000e-08    -9.880147002e+01
13    1.300000000e-08    -1.150527240e+02
14    1.400000000e-08    -1.322922155e+02
15    1.500000000e-08    -1.504519083e+02
16    1.600000000e-08    -1.694601342e+02
17    1.700000000e-08    -1.892418767e+02
18    1.800000000e-08    -2.097190662e+02
19    1.900000000e-08    -2.308108888e+02
20    2.000000000e-08    -2.524341046e+02
21    2.100000000e-08    -2.745033767e+02
22    2.200000000e-08    -2.969316076e+02
23    2.300000000e-08    -3.196302835e+02
24    2.400000000e-08    -3.425098228e+02
25    2.500000000e-08    -3.654799304e+02
26    2.600000000e-08    -3.884499540e+02
27    2.700000000e-08    -4.113292414e+02
28    2.800000000e-08    -4.340274984e+02
29    2.900000000e-08    -4.564551456e+02
30    3.000000000e-08    -4.785236711e+02
31    3.100000000e-08    -5.001459807e+02
32    3.200000000e-08    -5.212367409e+02
33    3.300000000e-08    -5.417127160e+02
34    3.400000000e-08    -5.614930966e+02
35    3.500000000e-08    -5.804998188e+02
36    3.600000000e-08    -5.986578716e+02
37    3.700000000e-08    -6.158955935e+02
38    3.800000000e-08    -6.321449552e+02
39    3.900000000e-08    -6.473418280e+02
40    4.000000000e-08    -6.614262366e+02
41    4.100000000e-08    -6.743425963e+02
42    4.200000000e-08    -6.860399320e+02
43    4.300000000e-08    -6.964720798e+02
44    4.400000000e-08    -7.055978687e+02
45    4.500000000e-08    -7.133812834e+02
46    4.600000000e-08    -7.197916062e+02
47    4.700000000e-08    -7.248035388e+02
48    4.800000000e-08    -7.283973012e+02
49    4.900000000e-08    -7.305587106e+02
50    5.000000000e-08    -7.312792368e+02
51    5.100000000e-08    -7.305560362e+02
52    5.200000000e-08    -7.283919628e+02
53    5.300000000e-08    -7.247955574e+02
54    5.400000000e-08    -7.197810132e+02
55    5.500000000e-08    -7.133681204e+02
56    5.600000000e-08    -7.055821878e+02
57    5.700000000e-08    -6.964539430e+02
58    5.800000000e-08    -6.860194109e+02
59    5.900000000e-08    -6.743197720e+02
60    6.000000000e-08    -6.614011992e+02
61    6.100000000e-08    -6.473146763e+02
62    6.200000000e-08    -6.321157962e+02
63    6.300000000e-08    -6.158645421e+02
64    6.400000000e-08    -5.986250502e+02
65    6.500000000e-08    -5.804653569e+02
66    6.600000000e-08    -5.614571304e+02
67    6.700000000e-08    -5.416753873e+02
68    6.800000000e-08    -5.211981973e+02
69    6.900000000e-08    -5.001063744e+02
70    7.000000000e-08    -4.784831584e+02
71    7.100000000e-08    -4.564138861e+02
72    7.200000000e-08    -4.339856549e+02
73    7.300000000e-08    -4.112869787e+02
74    7.400000000e-08    -3.884074389e+02
75    7.500000000e-08    -3.654373306e+02
76    7.600000000e-08    -3.424673065e+02
77    7.700000000e-08    -3.195880187e+02
78    7.800000000e-08    -2.968897613e+02
79    7.900000000e-08    -2.744621139e+02
80    8.000000000e-08    -2.523935881e+02
81    8.100000000e-08    -2.307712783e+02
82    8.200000000e-08    -2.096805177e+02
83    8.300000000e-08    -1.892045421e+02
84    8.400000000e-08    -1.694241608e+02
85    8.500000000e-08    -1.504174381e+02
