Index     TIME               V(1)             V(2)
125    1.250000000e-07    -4.381355088e-01   -3.268621628e+02
126    1.260000000e-07    -4.373104178e-01   -3.474105778e+02
127    1.270000000e-07    -4.347594611e-01   -3.678780212e+02
128    1.280000000e-07    -4.304927065e-01   -3.881837177e+02
129    1.290000000e-07    -4.245269935e-01   -4.082475302e+02
130    1.300000000e-07    -4.168858667e-01   -4.279902761e+02
131    1.310000000e-07    -4.075994828e-01   -4.473340395e+02
132    1.320000000e-07    -3.967044910e-01   -4.662024790e+02
133    1.330000000e-07    -3.842438887e-01   -4.845211294e+02
134    1.340000000e-07    -3.702668515e-01   -5.022176951e+02
135    1.350000000e-07    -3.548285397e-01   -5.192223359e+02
136    1.360000000e-07    -3.379898810e-01   -5.354679424e+02
137    1.370000000e-07    -3.198173296e-01   -5.508904010e+02
138    1.380000000e-07    -3.003826047e-01   -5.654288465e+02
139    1.390000000e-07    -2.797624068e-01   -5.790259023e+02
140    1.400000000e-07    -2.580381149e-01   -5.916279071e+02
141    1.410000000e-07    -2.352954654e-01   -6.031851263e+02
142    1.420000000e-07    -2.116242131e-01   -6.136519485e+02
143    1.430000000e-07    -1.871177772e-01   -6.229870657e+02
144    1.440000000e-07    -1.618728729e-01   -6.311536364e+02
145    1.450000000e-07    -1.359891298e-01   -6.381194311e+02
146    1.460000000e-07    -1.095686989e-01   -6.438569591e+02
147    1.470000000e-07    -8.271584956e-02   -6.483435774e+02
148    1.480000000e-07    -5.553655810e-02   -6.515615793e+02
149    1.490000000e-07    -2.813808936e-02   -6.534982651e+02
150    1.500000000e-07    -6.285730689e-04   -6.541459912e+02
151    1.510000000e-07    2.688342303e-02   -6.535022013e+02
152    1.520000000e-07    5.428932177e-02   -6.515694357e+02
153    1.530000000e-07    8.148096503e-02   -6.483553220e+02
154    1.540000000e-07    1.083510404e-01   -6.438725450e+02
155    1.550000000e-07    1.347935044e-01   -6.381387963e+02
156    1.560000000e-07    1.607040009e-01   -6.311767046e+02
157    1.570000000e-07    1.859802728e-01   -6.230137464e+02
158    1.580000000e-07    2.105225658e-01   -6.136821372e+02
159    1.590000000e-07    2.342340221e-01   -6.032187045e+02
160    1.600000000e-07    2.570210629e-01   -5.916647426e+02
161    1.610000000e-07    2.787937580e-01   -5.790658493e+02
162    1.620000000e-07    2.994661809e-01   -5.654717466e+02
163    1.630000000e-07    3.189567475e-01   -5.509360839e+02
164    1.640000000e-07    3.371885380e-01   -5.355162272e+02
165    1.650000000e-07    3.540896002e-01   -5.192730317e+02
166    1.660000000e-07    3.695932335e-01   -5.022706022e+02
167    1.670000000e-07    3.836382518e-01   -4.845760397e+02
168    1.680000000e-07    3.961692252e-01   -4.662591767e+02
169    1.690000000e-07    4.071366990e-01   -4.473923012e+02
170    1.700000000e-07    4.164973892e-01   -4.280498719e+02
171    1.710000000e-07    4.242143536e-01   -4.083082243e+02
172    1.720000000e-07    4.302571371e-01   -3.882452693e+02
173    1.730000000e-07    4.346018924e-01   -3.679401863e+02
174    1.740000000e-07    4.372314733e-01   -3.474731104e+02
175    1.750000000e-07    4.381355025e-01   -3.269248162e+02
176    1.760000000e-07    4.373104121e-01   -3.063763986e+02
177    1.770000000e-07    4.347594579e-01   -2.859089532e+02
178    1.780000000e-07    4.304927064e-01   -2.656032554e+02
179    1.790000000e-07    4.245269959e-01   -2.455394424e+02
