Index       TIME              V(2)       
0        0.00000000e+00    0.00000000e+00
1        1.00000000e-05    0.00000000e+00
2        2.00000000e-05    0.00000000e+00
3        3.00000000e-05    0.00000000e+00
4        4.00000000e-05    0.00000000e+00
5        5.00000000e-05    0.00000000e+00
6        6.00000000e-05    0.00000000e+00
7        7.00000000e-05    0.00000000e+00
8        8.00000000e-05    0.00000000e+00
9        9.00000000e-05    0.00000000e+00
10       1.00000000e-04    0.00000000e+00
End of Xyce(TM) Simulation
