Index       TIME              V(1)       
157      6.58901265e-01   -8.40608725e-01
158      6.66258608e-01   -8.64740605e-01
159      6.73615951e-01   -8.87024875e-01
160      6.80973294e-01   -9.07413922e-01
161      6.88330637e-01   -9.25864184e-01
162      6.95687980e-01   -9.42336239e-01
163      7.00000000e-01   -9.51056516e-01
164      7.00735734e-01   -9.52474859e-01
165      7.01338478e-01   -9.53621657e-01
166      7.02543965e-01   -9.55874204e-01
167      7.04954940e-01   -9.60214658e-01
168      7.09776888e-01   -9.68233583e-01
169      7.14598837e-01   -9.75363815e-01
170      7.19420786e-01   -9.81598809e-01
171      7.24242735e-01   -9.86932843e-01
172      7.29064684e-01   -9.91361020e-01
173      7.33886633e-01   -9.94879276e-01
174      7.38708582e-01   -9.97484383e-01
175      7.43530531e-01   -9.99173948e-01
176      7.48352480e-01   -9.99946422e-01
177      7.53174428e-01   -9.99801095e-01
178      7.57996377e-01   -9.98738100e-01
179      7.62818326e-01   -9.96758414e-01
180      7.67640275e-01   -9.93863852e-01
181      7.72462224e-01   -9.90057073e-01
182      7.77284173e-01   -9.85341570e-01
183      7.82106122e-01   -9.79721671e-01
184      7.86928071e-01   -9.73202535e-01
185      7.91750020e-01   -9.65790145e-01
186      7.96571968e-01   -9.57491304e-01
187      8.00000000e-01   -9.51056516e-01
188      8.00482195e-01   -9.50115918e-01
189      8.00964390e-01   -9.49166598e-01
190      8.01928780e-01   -9.47241830e-01
191      8.03857559e-01   -9.43288026e-01
192      8.07715118e-01   -9.34965410e-01
193      8.15430236e-01   -9.16677682e-01
194      8.23145355e-01   -8.96236296e-01
195      8.30860473e-01   -8.73689279e-01
196      8.38575591e-01   -8.49089603e-01
197      8.46290709e-01   -8.22495062e-01
198      8.54005828e-01   -7.93968138e-01
199      8.61720946e-01   -7.63575854e-01
200      8.69436064e-01   -7.31389612e-01
201      8.77151182e-01   -6.97485032e-01
202      8.84866300e-01   -6.61941770e-01
203      8.92581419e-01   -6.24843331e-01
204      9.00000000e-01   -5.87785252e-01
205      9.00298671e-01   -5.86266012e-01
206      9.00547526e-01   -5.84998594e-01
207      9.01045235e-01   -5.82459472e-01
208      9.02040654e-01   -5.77364164e-01
209      9.04031491e-01   -5.67105993e-01
210      9.08013165e-01   -5.46325068e-01
211      9.15976513e-01   -5.03750690e-01
212      9.23939861e-01   -4.59915425e-01
213      9.31903209e-01   -4.14928992e-01
214      9.39866557e-01   -3.68903993e-01
215      9.47829905e-01   -3.21955627e-01
216      9.55793253e-01   -2.74201408e-01
217      9.63756601e-01   -2.25760863e-01
218      9.71719949e-01   -1.76755238e-01
219      9.79683297e-01   -1.27307196e-01
220      9.87646645e-01   -7.75405043e-02
221      9.95609993e-01   -2.75797287e-02
222      1.00000000e+00   -2.44929741e-16
End of Xyce(TM) Simulation
