Index       TIME              V(12)      
0        0.00000000e+00    0.00000000e+00
1        1.00000000e-07    4.16047686e-09
2        1.79876188e-07    1.01445505e-08
3        2.59752376e-07    1.74516051e-08
4        3.39628564e-07    2.73936737e-08
5        4.19504753e-07    3.99457173e-08
6        4.99380941e-07    5.50761275e-08
7        5.79257129e-07    7.27467996e-08
8        6.59133317e-07    9.29132352e-08
9        7.39009505e-07    1.15524647e-07
10       8.18885693e-07    1.40524096e-07
11       8.98761881e-07    1.67848622e-07
12       9.78638069e-07    1.97429418e-07
13       1.05851426e-06    2.29191988e-07
14       1.13839045e-06    2.63056346e-07
15       1.21826663e-06    2.98937210e-07
16       1.29814282e-06    3.36744224e-07
17       1.37801901e-06    3.76382178e-07
18       1.45789520e-06    4.17751252e-07
19       1.53777139e-06    4.60747266e-07
20       1.61764757e-06    5.05261946e-07
21       1.69752376e-06    5.51183188e-07
22       1.77739995e-06    5.98395353e-07
23       1.85727614e-06    6.46779544e-07
24       1.93715233e-06    6.96213918e-07
25       2.01702852e-06    7.46573983e-07
26       2.09690470e-06    7.97732920e-07
27       2.17678089e-06    8.49561895e-07
28       2.25665708e-06    9.01930389e-07
29       2.33653327e-06    9.54706521e-07
30       2.41640946e-06    1.00775739e-06
31       2.49628564e-06    1.06094939e-06
32       2.57616183e-06    1.11414858e-06
33       2.65603802e-06    1.16722098e-06
34       2.73591421e-06    1.22003295e-06
35       2.81579040e-06    1.27245148e-06
36       2.89566658e-06    1.32434457e-06
37       2.97554277e-06    1.37558154e-06
38       3.05541896e-06    1.42603336e-06
39       3.13529515e-06    1.47557299e-06
40       3.21517134e-06    1.52407565e-06
41       3.29504753e-06    1.57141922e-06
42       3.37492371e-06    1.61748446e-06
43       3.45479990e-06    1.66215537e-06
44       3.53467609e-06    1.70531946e-06
45       3.61455228e-06    1.74686802e-06
46       3.69442847e-06    1.78669643e-06
47       3.77430465e-06    1.82470439e-06
48       3.85418084e-06    1.86079617e-06
49       3.93405703e-06    1.89488090e-06
50       4.01393322e-06    1.92687274e-06
51       4.09380941e-06    1.95669111e-06
52       4.17368559e-06    1.98426093e-06
53       4.25356178e-06    2.00951278e-06
54       4.33343797e-06    2.03238306e-06
55       4.41331416e-06    2.05281417e-06
56       4.49319035e-06    2.07075466e-06
57       4.57306654e-06    2.08615936e-06
58       4.65294272e-06    2.09898946e-06
59       4.73281891e-06    2.10921267e-06
60       4.81269510e-06    2.11680323e-06
61       4.89257129e-06    2.12174204e-06
62       5.05232366e-06    2.12362015e-06
63       5.21207604e-06    2.11483598e-06
64       5.37182842e-06    2.09547795e-06
65       5.50702618e-06    2.07097003e-06
