Index           TIME                   V(1)                   V(2)                   V(3)                   V(9)                   V(13)
15      8.33183593750000e-09   2.49955078125000e+00   2.49955078125000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
16      8.33399269955651e-09   2.50019780986695e+00   2.50019780986695e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
17      8.33480322681697e-09   2.50044096804509e+00   2.50044096804509e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
18      8.33561375407743e-09   2.50068412622323e+00   2.50068412622323e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
19      8.33632274210207e-09   2.50089682263062e+00   2.50089682263062e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
20      8.33703173012671e-09   2.50110951903801e+00   2.50110951903801e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
21      8.33765266676834e-09   2.50129580003050e+00   2.50129580003050e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
22      8.33827360340996e-09   2.50148208102299e+00   2.50148208102299e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
23      8.33881499889245e-09   2.50164449966774e+00   2.50164449966774e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
24      8.33935639437495e-09   2.50180691831248e+00   2.50180691831248e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
25      8.33984045797980e-09   2.50195213739394e+00   2.50195213739394e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
26      8.34032452158465e-09   2.50209735647540e+00   2.50209735647540e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
27      8.34080858518951e-09   2.50224257555685e+00   2.50224257555685e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
28      8.34123576071299e-09   2.50237072821390e+00   2.50237072821390e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
29      8.34166293623647e-09   2.50249888087094e+00   2.50249888087094e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
30      8.34209011175995e-09   2.50262703352798e+00   2.50262703352798e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
31      8.34251728728343e-09   2.50275518618503e+00   2.50275518618503e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
32      8.34289768417184e-09   2.50286930525155e+00   2.50286930525155e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
33      8.34327808106025e-09   2.50298342431808e+00   2.50298342431808e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
34      8.34365847794867e-09   2.50309754338460e+00   2.50309754338460e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
35      8.34403887483708e-09   2.50321166245112e+00   2.50321166245112e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
36      8.34441927172549e-09   2.50332578151765e+00   2.50332578151765e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
37      8.34479966861391e-09   2.50343990058417e+00   2.50343990058417e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
38      8.34513799330490e-09   2.50354139799147e+00   2.50354139799147e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
39      8.34547631799589e-09   2.50364289539877e+00   2.50364289539877e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
40      8.34581464268689e-09   2.50374439280607e+00   2.50374439280607e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
41      8.34615296737788e-09   2.50384589021336e+00   2.50384589021336e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
42      8.34649129206887e-09   2.50394738762066e+00   2.50394738762066e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
43      8.34682961675986e-09   2.50404888502796e+00   2.50404888502796e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
44      8.34716794145086e-09   2.50415038243526e+00   2.50415038243526e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
45      8.34750626614185e-09   2.50425187984255e+00   2.50425187984255e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
46      8.34784459083284e-09   2.50435337724985e+00   2.50435337724985e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
47      8.34818291552383e-09   2.50445487465715e+00   2.50445487465715e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
48      8.34852124021483e-09   2.50455637206445e+00   2.50455637206445e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
49      8.34885956490582e-09   2.50465786947175e+00   2.50465786947175e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
50      8.34919788959681e-09   2.50475936687904e+00   2.50475936687904e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
51      8.34953621428780e-09   2.50486086428634e+00   2.50486086428634e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
52      8.34987453897880e-09   2.50496236169364e+00   2.50496236169364e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
53      8.35021286366979e-09   2.50506385910094e+00   2.50506385910094e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
54      8.35055118836078e-09   2.50516535650823e+00   2.50516535650823e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
55      8.35088951305177e-09   2.50526685391553e+00   2.50526685391553e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
56      8.35105867539727e-09   2.50531760261918e+00   2.50531760261918e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
57      8.35107982069046e-09   2.50532394620714e+00   2.50532394620714e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
58      8.35110096598365e-09   2.50533028979509e+00   2.50533028979509e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
59      8.35111153863024e-09   2.50533346158907e+00   2.50533346158907e+00   0.00000000000000e+00   4.99500499500499e-03   4.99500499500499e-03   
60      8.35111682495354e-09   2.50533504748606e+00   2.50533504748606e+00   0.00000000000000e+00   4.99500499500499e-03   5.02713091931733e-03   
61      8.35111748574395e-09   2.50533524572318e+00   2.50533524572318e+00   0.00000000000000e+00   4.99500499500499e-03   5.50846947968069e-03   
62      8.35111782442049e-09   2.50533534732615e+00   2.50533534732615e+00   0.00000000000000e+00   4.99500499500499e-03   6.04154419257790e-03   
63      8.35111816309703e-09   2.50533544892911e+00   2.50533544892911e+00   0.00000000000000e+00   4.99500499500499e-03   6.86550177864319e-03   
64      8.35111850177357e-09   2.50533555053207e+00   2.50533555053207e+00   0.00000000000000e+00   4.99500499500499e-03   8.11771858914197e-03   
65      8.35111877055569e-09   2.50533563116671e+00   2.50533563116671e+00   0.00000000000000e+00   4.99500499500499e-03   9.56168217925035e-03   
66      8.35111901077798e-09   2.50533570323339e+00   2.50533570323339e+00   0.00000000000000e+00   4.99500499500499e-03   1.13392609342999e-02   
67      8.35111925100027e-09   2.50533577530008e+00   2.50533577530008e+00   0.00000000000000e+00   4.99500499500499e-03   1.37629912145512e-02   
68      8.35111944989809e-09   2.50533583496943e+00   2.50533583496943e+00   0.00000000000000e+00   4.99500499500499e-03   1.64409391408012e-02   
69      8.35111964879591e-09   2.50533589463877e+00   2.50533589463877e+00   0.00000000000000e+00   4.99500499500499e-03   1.99428373879580e-02   
70      8.35111982415643e-09   2.50533594724693e+00   2.50533594724693e+00   0.00000000000000e+00   4.99500499500499e-03   2.39330718819270e-02   
71      8.35111999951694e-09   2.50533599985508e+00   2.50533599985508e+00   0.00000000000000e+00   4.99500499500499e-03   2.90320137147242e-02   
72      8.35112017487746e-09   2.50533605246324e+00   2.50533605246324e+00   0.00000000000000e+00   4.99500499500499e-03   3.55723786990743e-02   
73      8.35112032999431e-09   2.50533609899829e+00   2.50533609899829e+00   0.00000000000000e+00   4.99500499500499e-03   4.29061194830490e-02   
74      8.35112048511116e-09   2.50533614553335e+00   2.50533614553335e+00   0.00000000000000e+00   4.99500499500499e-03   5.20968082060830e-02   
75      8.35112064022801e-09   2.50533619206840e+00   2.50533619206840e+00   0.00000000000000e+00   4.99500499500499e-03   6.36387322456290e-02   
76      8.35112079534486e-09   2.50533623860346e+00   2.50533623860346e+00   0.00000000000000e+00   4.99500499500499e-03   7.81578844098746e-02   
77      8.35112095046171e-09   2.50533628513851e+00   2.50533628513851e+00   0.00000000000000e+00   4.99500499500499e-03   9.64442801049596e-02   
78      8.35112108947490e-09   2.50533632684247e+00   2.50533632684247e+00   0.00000000000000e+00   4.99500499500499e-03   1.16841848520965e-01   
79      8.35112122848808e-09   2.50533636854643e+00   2.50533636854643e+00   0.00000000000000e+00   4.99500499500499e-03   1.41938115682606e-01   
80      8.35112136750127e-09   2.50533641025038e+00   2.50533641025038e+00   0.00000000000000e+00   4.99500499500499e-03   1.72797151191789e-01   
81      8.35112150651446e-09   2.50533645195434e+00   2.50533645195434e+00   0.00000000000000e+00   4.99500499500499e-03   2.10693715582722e-01   
82      8.35112164552765e-09   2.50533649365829e+00   2.50533649365829e+00   0.00000000000000e+00   4.99500499500499e-03   2.57135616275288e-01   
83      8.35112178454084e-09   2.50533653536225e+00   2.50533653536225e+00   0.00000000000000e+00   4.99500499500499e-03   3.13876844063247e-01   
84      8.35112192355402e-09   2.50533657706621e+00   2.50533657706621e+00   0.00000000000000e+00   4.99500499500499e-03   3.82913561150855e-01   
85      8.35112206256721e-09   2.50533661877016e+00   2.50533661877016e+00   0.00000000000000e+00   4.99500499500499e-03   4.66452178573821e-01   
86      8.35112220158040e-09   2.50533666047412e+00   2.50533666047412e+00   0.00000000000000e+00   4.99500499500499e-03   5.66836248060764e-01   
87      8.35112234059359e-09   2.50533670217808e+00   2.50533670217808e+00   0.00000000000000e+00   4.99500499500499e-03   6.86417911553759e-01   
88      8.35112247960677e-09   2.50533674388203e+00   2.50533674388203e+00   0.00000000000000e+00   4.99500499500499e-03   8.27362163429052e-01   
89      8.35112261861996e-09   2.50533678558599e+00   2.50533678558599e+00   0.00000000000000e+00   4.99500499500499e-03   9.91380490284044e-01   
90      8.35112275763315e-09   2.50533682728994e+00   2.50533682728994e+00   0.00000000000000e+00   4.99500499500499e-03   1.17940667776733e+00   
91      8.35112289664634e-09   2.50533686899390e+00   2.50533686899390e+00   0.00000000000000e+00   4.99500499500499e-03   1.39125138521324e+00   
92      8.35112303565953e-09   2.50533691069786e+00   2.50533691069786e+00   0.00000000000000e+00   4.99500499500499e-03   1.62529895076083e+00   
93      8.35112317467271e-09   2.50533695240181e+00   2.50533695240181e+00   0.00000000000000e+00   4.99500499500499e-03   1.87832945196842e+00   
94      8.35112331368590e-09   2.50533699410577e+00   2.50533699410577e+00   0.00000000000000e+00   4.99500499500499e-03   2.14554742022398e+00   
95      8.35112359171228e-09   2.50533707751368e+00   2.50533707751368e+00   0.00000000000000e+00   4.99500499500499e-03   2.69742670964749e+00   
96      8.35112386973866e-09   2.50533716092160e+00   2.50533716092160e+00   0.00000000000000e+00   4.99500499500499e-03   3.22708714123815e+00   
97      8.35112414776503e-09   2.50533724432951e+00   2.50533724432951e+00   0.00000000000000e+00   4.99500499500499e-03   3.68931346049483e+00   
98      8.35112442579141e-09   2.50533732773742e+00   2.50533732773742e+00   0.00000000000000e+00   4.99500499500499e-03   4.06102462138953e+00   
99      8.35112470381779e-09   2.50533741114534e+00   2.50533741114534e+00   0.00000000000000e+00   4.99500499500499e-03   4.34139668480431e+00   
100     8.35112498184416e-09   2.50533749455325e+00   2.50533749455325e+00   0.00000000000000e+00   4.99500499500499e-03   4.54335629611771e+00   
101     8.35112525987054e-09   2.50533757796116e+00   2.50533757796116e+00   0.00000000000000e+00   4.99500499500499e-03   4.68448660642643e+00   
102     8.35112553789692e-09   2.50533766136908e+00   2.50533766136908e+00   0.00000000000000e+00   4.99500499500499e-03   4.78136033322815e+00   
103     8.35112581592330e-09   2.50533774477699e+00   2.50533774477699e+00   0.00000000000000e+00   4.99500499500499e-03   4.84728508918594e+00   
104     8.35112637197605e-09   2.50533791159281e+00   2.50533791159281e+00   0.00000000000000e+00   4.99500499500499e-03   4.92255341385888e+00   
105     8.35112692802880e-09   2.50533807840864e+00   2.50533807840864e+00   0.00000000000000e+00   4.99500499500499e-03   4.95786243419434e+00   
106     8.35112748408156e-09   2.50533824522447e+00   2.50533824522447e+00   0.00000000000000e+00   4.99500499500499e-03   4.97496240033900e+00   
107     8.35112859618706e-09   2.50533857885612e+00   2.50533857885612e+00   0.00000000000000e+00   4.99500499500499e-03   4.98777977586438e+00   
108     8.35113082039808e-09   2.50533924611942e+00   2.50533924611942e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
109     8.35113526882010e-09   2.50534058064603e+00   2.50534058064603e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
110     8.35114416566416e-09   2.50534324969925e+00   2.50534324969925e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
111     8.35116195935226e-09   2.50534858780568e+00   2.50534858780568e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
112     8.35119754672848e-09   2.50535926401854e+00   2.50535926401854e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
113     8.35126872148091e-09   2.50538061644427e+00   2.50538061644427e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
114     8.35141107098577e-09   2.50542332129573e+00   2.50542332129573e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
115     8.35169576999548e-09   2.50550873099864e+00   2.50550873099864e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
116     8.35226516801492e-09   2.50567955040448e+00   2.50567955040448e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
117     8.35283456603435e-09   2.50585036981031e+00   2.50585036981031e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
118     8.35340396405379e-09   2.50602118921614e+00   2.50602118921614e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
119     8.35397336207322e-09   2.50619200862197e+00   2.50619200862197e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
120     8.35454276009266e-09   2.50636282802780e+00   2.50636282802780e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
121     8.35511215811209e-09   2.50653364743363e+00   2.50653364743363e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
122     8.35568155613153e-09   2.50670446683946e+00   2.50670446683946e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
123     8.35682035217039e-09   2.50704610565112e+00   2.50704610565112e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
124     8.35795914820926e-09   2.50738774446278e+00   2.50738774446278e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
125     8.35909794424813e-09   2.50772938327444e+00   2.50772938327444e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
126     8.36137553632586e-09   2.50841266089776e+00   2.50841266089776e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
127     8.36365312840360e-09   2.50909593852108e+00   2.50909593852108e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
128     8.36820831255907e-09   2.51046249376772e+00   2.51046249376772e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
129     8.37731868087001e-09   2.51319560426100e+00   2.51319560426100e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
130     8.39553941749190e-09   2.51866182524757e+00   2.51866182524757e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
131     8.43198089073567e-09   2.52959426722070e+00   2.52959426722070e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
132     8.50486383722321e-09   2.55145915116696e+00   2.55145915116696e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
133     8.65062973019829e-09   2.59518891905949e+00   2.59518891905949e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
134     8.94216151614845e-09   2.68264845484453e+00   2.68264845484453e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
135     9.52522508804877e-09   2.85756752641463e+00   2.85756752641463e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
136     1.00000000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
137     1.00500000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
138     1.01500000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
139     1.03500000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
140     1.07500000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
141     1.15500000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
142     1.31500000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
143     1.63500000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
144     2.00000000000000e-08   3.00000000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
145     2.00500000000000e-08   2.98500000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
146     2.01500000000000e-08   2.95500000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
147     2.03500000000000e-08   2.89500000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
148     2.07500000000000e-08   2.77500000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
149     2.15500000000000e-08   2.53500000000000e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
150     2.15843638338451e-08   2.52469084984646e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
151     2.16187276676902e-08   2.51438169969293e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
152     2.16273186261515e-08   2.51180441215454e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
153     2.16359095846128e-08   2.50922712461616e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
154     2.16402050638435e-08   2.50793848084697e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
155     2.16423819979007e-08   2.50728540062978e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
156     2.16444033178291e-08   2.50667900465128e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
157     2.16464246377574e-08   2.50607260867279e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
158     2.16474001644324e-08   2.50577995067027e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
159     2.16483756911075e-08   2.50548729266774e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
160     2.16491741324501e-08   2.50524776026497e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
161     2.16499725737927e-08   2.50500822786219e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.99001997003995e+00   
162     2.16499908844571e-08   2.50500273466286e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   3.66122913891200e+00   
163     2.16499916854545e-08   2.50500249436365e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   2.16854249371407e+00   
164     2.16499921654604e-08   2.50500235036189e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.30782073362792e+00   
165     2.16499923660422e-08   2.50500229018735e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.02183549719253e+00   
166     2.16499925666239e-08   2.50500223001282e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   7.86081204167346e-01   
167     2.16499927672057e-08   2.50500216983828e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   5.97716104410916e-01   
168     2.16499929677875e-08   2.50500210966374e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.50864737730286e-01   
169     2.16499931083226e-08   2.50500206750322e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   3.68933925865153e-01   
170     2.16499932488577e-08   2.50500202534269e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   3.01490483969836e-01   
171     2.16499933893928e-08   2.50500198318216e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   2.46268941396015e-01   
172     2.16499935299279e-08   2.50500194102163e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   2.01236247240954e-01   
173     2.16499936704630e-08   2.50500189886110e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.64618777028644e-01   
174     2.16499938109981e-08   2.50500185670057e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.34901688558585e-01   
175     2.16499939515332e-08   2.50500181454005e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.10811821717619e-01   
176     2.16499940920683e-08   2.50500177237952e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   9.12922112272909e-02   
177     2.16499942326034e-08   2.50500173021899e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   7.54735719539374e-02   
178     2.16499943731385e-08   2.50500168805846e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   6.26460567384469e-02   
179     2.16499945136736e-08   2.50500164589793e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   5.22331177740983e-02   
180     2.16499946542086e-08   2.50500160373740e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   4.37683276347696e-02   
181     2.16499947947437e-08   2.50500156157688e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   3.68754172474561e-02   
182     2.16499949352788e-08   2.50500151941635e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   3.12514348456288e-02   
183     2.16499950758139e-08   2.50500147725582e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   2.66527515087208e-02   
184     2.16499952163490e-08   2.50500143509529e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   2.28835601290200e-02   
185     2.16499953568841e-08   2.50500139293476e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.97865028000998e-02   
186     2.16499954974192e-08   2.50500135077424e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.72350805380940e-02   
187     2.16499956379543e-08   2.50500130861371e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.51275344264328e-02   
188     2.16499957784894e-08   2.50500126645318e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.33819303447131e-02   
189     2.16499959190245e-08   2.50500122429265e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.19322200327885e-02   
190     2.16499960595596e-08   2.50500118213212e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   1.07250902435594e-02   
191     2.16499962000947e-08   2.50500113997159e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   9.71744485107301e-03   
192     2.16499963406298e-08   2.50500109781107e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   8.87439424408190e-03   
193     2.16499964811649e-08   2.50500105565054e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   8.16765035045300e-03   
194     2.16499966217000e-08   2.50500101349001e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   7.57424539093339e-03   
195     2.16499967622351e-08   2.50500097132948e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   7.07550914327445e-03   
196     2.16499969027702e-08   2.50500092916895e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   6.65625246559151e-03   
197     2.16499970433053e-08   2.50500088700842e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   6.30411568312467e-03   
198     2.16499971838403e-08   2.50500084484790e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   6.00904882636305e-03   
199     2.16499974649105e-08   2.50500076052684e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   5.55907563772580e-03   
200     2.16499977459807e-08   2.50500067620578e+00   3.00000000000000e+00   0.00000000000000e+00   4.99500499500499e-03   5.25840899327137e-03   
