Index       TIME              V(1)       
0        0.00000000e+00    1.00003682e-01
1        1.00000000e-03    9.97570282e-02
2        3.00000000e-03    9.92709997e-02
3        7.00000000e-03    9.83283074e-02
4        1.50000000e-02    9.65623681e-02
5        2.30000000e-02    9.49594721e-02
6        3.10000000e-02    9.35241586e-02
7        3.90000000e-02    9.22609669e-02
8        4.70000000e-02    9.11744362e-02
9        5.50000000e-02    9.02691060e-02
10       6.30000000e-02    8.95495153e-02
11       7.10000000e-02    8.90202037e-02
12       7.90000000e-02    8.86857102e-02
13       8.70000000e-02    8.85505742e-02
14       9.50000000e-02    8.86193351e-02
15       1.03000000e-01    8.88965320e-02
16       1.11000000e-01    8.93867043e-02
17       1.19000000e-01    9.00943912e-02
18       1.27000000e-01    9.10241320e-02
19       1.35000000e-01    9.21804661e-02
20       1.43000000e-01    9.35679327e-02
21       1.51000000e-01    9.51910711e-02
22       1.59000000e-01    9.70544205e-02
23       1.67000000e-01    9.91625204e-02
24       1.75000000e-01    1.01519910e-01
25       1.83000000e-01    1.04131128e-01
26       1.91000000e-01    1.07000715e-01
27       1.99000000e-01    1.10133209e-01
28       2.07000000e-01    1.13533150e-01
29       2.15000000e-01    1.17205077e-01
30       2.23000000e-01    1.21195347e-01
31       2.24298870e-01    1.21922449e-01
32       2.25597740e-01    1.22683239e-01
33       2.28195479e-01    1.24306779e-01
34       2.33390959e-01    1.27967945e-01
35       2.38586438e-01    1.32193134e-01
36       2.43781917e-01    1.36996635e-01
37       2.48977397e-01    1.42370328e-01
38       2.54172876e-01    1.48210977e-01
39       2.59368355e-01    1.54642222e-01
40       2.64563835e-01    1.61824479e-01
41       2.69759314e-01    1.69770416e-01
42       2.74954794e-01    1.78527188e-01
43       2.80150273e-01    1.88151368e-01
44       2.85345752e-01    1.98681310e-01
45       2.90541232e-01    2.10176347e-01
46       2.95736711e-01    2.22680330e-01
47       3.00932190e-01    2.36226233e-01
48       3.06127670e-01    2.50867765e-01
49       3.11323149e-01    2.66633035e-01
50       3.16518628e-01    2.83547328e-01
51       3.21714108e-01    3.01632353e-01
52       3.26909587e-01    3.20903051e-01
53       3.32105066e-01    3.41363028e-01
54       3.37300546e-01    3.63007712e-01
55       3.42496025e-01    3.85819474e-01
56       3.47691505e-01    4.09772419e-01
57       3.52886984e-01    4.34827325e-01
58       3.58082463e-01    4.60937678e-01
59       3.63277943e-01    4.88031291e-01
60       3.68473422e-01    5.16033917e-01
61       3.73668901e-01    5.44858739e-01
62       3.78864381e-01    5.74393270e-01
63       3.84059860e-01    6.04529989e-01
64       3.89255339e-01    6.35129635e-01
65       3.99646298e-01    6.97161935e-01
66       4.20428215e-01    8.19924830e-01
67       4.22993693e-01    8.34527547e-01
68       4.25559171e-01    8.48938422e-01
69       4.30690127e-01    8.77073366e-01
70       4.35821083e-01    9.04149647e-01
71       4.40952038e-01    9.29974007e-01
72       4.46082994e-01    9.54375522e-01
73       4.51213950e-01    9.77188723e-01
74       4.56344905e-01    9.98243744e-01
75       4.61475861e-01    1.01737656e+00
76       4.66606817e-01    1.03443335e+00
77       4.71737772e-01    1.04926984e+00
78       4.76868728e-01    1.06214170e+00
79       4.81999684e-01    1.07239640e+00
80       4.87130639e-01    1.07980354e+00
81       4.92261595e-01    1.08471098e+00
82       4.97392551e-01    1.08717448e+00
83       5.02523506e-01    1.08719420e+00
84       5.07654462e-01    1.08477026e+00
85       5.12785418e-01    1.07990281e+00
86       5.17916373e-01    1.07253947e+00
87       5.23047329e-01    1.06233554e+00
88       5.28178285e-01    1.04949110e+00
89       5.33309241e-01    1.03469540e+00
90       5.38440196e-01    1.01767503e+00
91       5.43571152e-01    9.98573928e-01
92       5.48702108e-01    9.77548441e-01
