Index       TIME              V(1)       
159      2.02696455e-01    1.12437981e-01
160      2.03145719e-01    1.12624234e-01
161      2.03548664e-01    1.12791285e-01
162      2.04354555e-01    1.13125386e-01
163      2.05966337e-01    1.13793589e-01
164      2.09189901e-01    1.15129995e-01
165      2.11312918e-01    1.16010143e-01
166      2.11694663e-01    1.16207742e-01
167      2.12035248e-01    1.16384037e-01
168      2.12716420e-01    1.16736626e-01
169      2.14078763e-01    1.17441805e-01
170      2.16803449e-01    1.18852161e-01
171      2.20195658e-01    1.20608043e-01
172      2.20516135e-01    1.20814810e-01
173      2.20801698e-01    1.20999050e-01
174      2.21372824e-01    1.21367532e-01
175      2.22515077e-01    1.22104495e-01
176      2.24799581e-01    1.23578420e-01
177      2.29368590e-01    1.26526271e-01
178      2.29370100e-01    1.26527245e-01
179      2.29371609e-01    1.26528456e-01
180      2.29374628e-01    1.26530878e-01
181      2.29380665e-01    1.26535722e-01
182      2.29392740e-01    1.26545411e-01
183      2.29416889e-01    1.26564787e-01
184      2.29465188e-01    1.26603540e-01
185      2.29561785e-01    1.26681047e-01
186      2.29754981e-01    1.26836059e-01
187      2.30141371e-01    1.27146085e-01
188      2.30914152e-01    1.27766136e-01
189      2.32459713e-01    1.29006238e-01
190      2.35550835e-01    1.31486443e-01
191      2.38867366e-01    1.34147506e-01
192      2.39157108e-01    1.34435859e-01
193      2.39405384e-01    1.34682944e-01
194      2.39901938e-01    1.35177116e-01
195      2.40895045e-01    1.36165460e-01
196      2.42881260e-01    1.38142147e-01
197      2.46853689e-01    1.42095522e-01
198      2.48722906e-01    1.43955772e-01
199      2.49028782e-01    1.44332270e-01
200      2.49283308e-01    1.44645561e-01
201      2.49792361e-01    1.45272144e-01
202      2.50810465e-01    1.46525311e-01
203      2.52846674e-01    1.49031643e-01
204      2.56919093e-01    1.54044308e-01
205      2.58981072e-01    1.56582361e-01
206      2.59271954e-01    1.57023589e-01
207      2.59511555e-01    1.57387031e-01
208      2.59990758e-01    1.58113916e-01
209      2.60949162e-01    1.59567685e-01
210      2.62865972e-01    1.62475223e-01
211      2.66699592e-01    1.68290300e-01
212      2.69695843e-01    1.72835204e-01
213      2.69963413e-01    1.73333318e-01
214      2.70183149e-01    1.73742383e-01
215      2.70622620e-01    1.74560513e-01
216      2.71501564e-01    1.76196773e-01
217      2.73259450e-01    1.79469293e-01
218      2.76775222e-01    1.86014333e-01
219      2.80933805e-01    1.93756043e-01
220      2.81179244e-01    1.94313983e-01
221      2.81380811e-01    1.94772192e-01
222      2.81783944e-01    1.95688609e-01
223      2.82590212e-01    1.97521444e-01
224      2.84202746e-01    2.01187114e-01
225      2.87427816e-01    2.08518454e-01
226      2.92780200e-01    2.20685679e-01
227      2.93007865e-01    2.21313737e-01
228      2.93195106e-01    2.21830275e-01
229      2.93569587e-01    2.22863353e-01
230      2.94318551e-01    2.24929508e-01
231      2.95816477e-01    2.29061819e-01
232      2.98812330e-01    2.37326439e-01
233      3.04804036e-01    2.53855681e-01
234      3.05346262e-01    2.55351514e-01
235      3.05550835e-01    2.56030961e-01
236      3.05720589e-01    2.56594766e-01
237      3.06060098e-01    2.57722376e-01
238      3.06739116e-01    2.59977596e-01
239      3.08097151e-01    2.64488036e-01
240      3.10813221e-01    2.73508915e-01
241      3.16245361e-01    2.91550674e-01
242      3.18781763e-01    2.99974824e-01
243      3.19069212e-01    3.01112357e-01
244      3.19297769e-01    3.02016835e-01
245      3.19754884e-01    3.03825792e-01
246      3.20669113e-01    3.07443705e-01
247      3.22497570e-01    3.14679532e-01
248      3.26154486e-01    3.29151185e-01
249      3.33296838e-01    3.57415889e-01
250      3.33534299e-01    3.58519789e-01
251      3.33727545e-01    3.59418139e-01
252      3.34114035e-01    3.61214838e-01
253      3.34887015e-01    3.64808235e-01
254      3.36432977e-01    3.71995030e-01
255      3.39524899e-01    3.86368619e-01
256      3.45708744e-01    4.15115798e-01
257      3.49202050e-01    4.31355320e-01
258      3.49518228e-01    4.33046508e-01
259      3.49768739e-01    4.34386452e-01
260      3.50269760e-01    4.37066339e-01
261      3.51271803e-01    4.42426114e-01
262      3.53275890e-01    4.53145663e-01
263      3.57284062e-01    4.74584760e-01
264      3.65300407e-01    5.17462956e-01
265      3.66996253e-01    5.26533778e-01
266      3.67397071e-01    5.28920387e-01
267      3.67695009e-01    5.30694420e-01
268      3.68290887e-01    5.34242486e-01
269      3.69482642e-01    5.41338618e-01
270      3.71866152e-01    5.55530883e-01
271      3.76633171e-01    5.83915413e-01
272      3.86167211e-01    6.40684473e-01
273      3.87572361e-01    6.49051235e-01
274      3.87955210e-01    6.51437048e-01
275      3.88260568e-01    6.53339963e-01
276      3.88871286e-01    6.57145792e-01
277      3.90092720e-01    6.64757451e-01
278      3.92535589e-01    6.79980769e-01
279      3.97421328e-01    7.10427404e-01
280      4.07192804e-01    7.71320675e-01
281      4.12879823e-01    8.06760677e-01
282      4.13414192e-01    8.09714779e-01
283      4.13840564e-01    8.12071858e-01
284      4.14693310e-01    8.16786016e-01
285      4.16398802e-01    8.26214332e-01
