Index       TIME              V(1)       
0        0.00000000e+00    1.00003850e-01
1        1.00000000e-03    1.00004043e-01
2        3.00000000e-03    1.00004470e-01
3        7.00000000e-03    1.00005496e-01
4        1.50000000e-02    1.00008151e-01
5        3.10000000e-02    1.00017548e-01
6        6.30000000e-02    1.00074100e-01
7        9.50000000e-02    1.00284007e-01
8        1.27000000e-01    1.00984312e-01
9        1.31196825e-01    1.01150384e-01
10       1.35393651e-01    1.01341099e-01
11       1.43787301e-01    1.01814808e-01
12       1.52180952e-01    1.02439197e-01
13       1.60574602e-01    1.03255429e-01
14       1.68968253e-01    1.04313121e-01
15       1.77361903e-01    1.05673399e-01
16       1.85755554e-01    1.07410692e-01
17       1.94149205e-01    1.09612774e-01
18       2.02542855e-01    1.12382126e-01
19       2.10097141e-01    1.15462190e-01
20       2.17651426e-01    1.19193222e-01
21       2.24450283e-01    1.23192579e-01
22       2.31249140e-01    1.27897532e-01
23       2.37368111e-01    1.32843669e-01
24       2.42875186e-01    1.37881084e-01
25       2.48382260e-01    1.43585309e-01
26       2.53889334e-01    1.49985891e-01
27       2.59396408e-01    1.57144995e-01
28       2.64903482e-01    1.65157667e-01
29       2.70410556e-01    1.74030970e-01
30       2.75917631e-01    1.83902844e-01
31       2.80873997e-01    1.93634524e-01
32       2.85830364e-01    2.04237921e-01
33       2.90786731e-01    2.15804062e-01
34       2.95743097e-01    2.28244255e-01
35       3.00699464e-01    2.41779408e-01
36       3.05655831e-01    2.56283418e-01
37       3.10612198e-01    2.71861894e-01
38       3.15568564e-01    2.88585496e-01
39       3.20524931e-01    3.06339211e-01
40       3.25481298e-01    3.25257999e-01
41       3.30437665e-01    3.45335740e-01
42       3.35394031e-01    3.66503006e-01
43       3.40350398e-01    3.88764969e-01
44       3.45306765e-01    4.12157194e-01
45       3.50263131e-01    4.36698384e-01
46       3.55219498e-01    4.62096134e-01
47       3.60175865e-01    4.88400644e-01
48       3.65132232e-01    5.15858377e-01
49       3.70088598e-01    5.44512391e-01
50       3.75044965e-01    5.73700083e-01
51       3.84957699e-01    6.33177138e-01
52       4.04783166e-01    7.56167987e-01
53       4.22626086e-01    8.65345445e-01
54       4.24881239e-01    8.78393201e-01
55       4.27136393e-01    8.91255167e-01
56       4.31646700e-01    9.16431439e-01
57       4.40667315e-01    9.64661281e-01
58       4.49687930e-01    1.01019002e+00
59       4.58708544e-01    1.05041162e+00
60       4.66827097e-01    1.07984211e+00
61       4.74105727e-01    1.10077467e+00
62       4.81384356e-01    1.11655045e+00
63       4.88662986e-01    1.12716835e+00
64       4.95941615e-01    1.13262729e+00
65       5.03220245e-01    1.13292619e+00
66       5.10498874e-01    1.12806395e+00
67       5.17777504e-01    1.11803950e+00
68       5.25056133e-01    1.10285174e+00
69       5.32334763e-01    1.08249959e+00
70       5.39613392e-01    1.05698197e+00
71       5.46892022e-01    1.02629778e+00
72       5.54170651e-01    9.90987397e-01
73       5.61449281e-01    9.53603773e-01
74       5.76006540e-01    8.73318936e-01
75       5.90563799e-01    7.85313523e-01
76       6.02333953e-01    7.11478344e-01
77       6.11850880e-01    6.52574670e-01
78       6.20416115e-01    6.00785936e-01
79       6.27489927e-01    5.58718069e-01
80       6.33856358e-01    5.21615094e-01
81       6.37368862e-01    5.01839398e-01
82       6.40881367e-01    4.82702194e-01
83       6.44042621e-01    4.65951551e-01
84       6.47203875e-01    4.49582028e-01
85       6.50365129e-01    4.33529176e-01
86       6.56687637e-01    4.02605997e-01
87       6.63010146e-01    3.73550561e-01
88       6.68700403e-01    3.48940359e-01
89       6.74390660e-01    3.25762164e-01
90       6.80080918e-01    3.04110613e-01
91       6.85771175e-01    2.83958639e-01
92       6.91461433e-01    2.65196399e-01
93       6.97151690e-01    2.47958231e-01
94       7.02272922e-01    2.33534704e-01
95       7.07394153e-01    2.20255949e-01
96       7.12515385e-01    2.07999886e-01
97       7.17636617e-01    1.96709053e-01
98       7.22757848e-01    1.86432750e-01
99       7.27879080e-01    1.76976009e-01
100      7.33000312e-01    1.68445425e-01
101      7.38121543e-01    1.60633778e-01
102      7.43242775e-01    1.53633281e-01
103      7.48364007e-01    1.47262345e-01
104      7.53485238e-01    1.41587883e-01
105      7.58606470e-01    1.36454090e-01
106      7.63727702e-01    1.31910596e-01
107      7.68848933e-01    1.27824026e-01
108      7.73970165e-01    1.24227922e-01
109      7.79091397e-01    1.21018323e-01
110      7.84212628e-01    1.18200346e-01
111      7.89333860e-01    1.15716832e-01
112      7.94455092e-01    1.13528321e-01
113      7.99576323e-01    1.11626720e-01
114      8.04697555e-01    1.09953012e-01
115      8.09818787e-01    1.08506982e-01
116      8.14940018e-01    1.07251558e-01
117      8.20061250e-01    1.06158846e-01
118      8.25182482e-01    1.05223931e-01
119      8.30303713e-01    1.04417440e-01
120      8.35424945e-01    1.03722557e-01
121      8.40546176e-01    1.03132502e-01
122      8.45667408e-01    1.02628407e-01
123      8.55909871e-01    1.01834141e-01
124      8.66152335e-01    1.01267564e-01
125      8.76394798e-01    1.00866608e-01
126      8.86637261e-01    1.00586414e-01
127      9.07122188e-01    1.00260105e-01
128      9.48092041e-01    1.00045220e-01
129      9.89061895e-01    1.00006786e-01
130      1.00000000e+00    1.00003850e-01
End of Xyce(TM) Simulation
