Index      TIME           V(1)
0       0.00000000e+00   5.00000000e+00   
1       5.00000000e-08   4.99753280e+00   
2       1.01501234e-07   4.98983529e+00   
3       1.53002468e-07   4.97691329e+00   
4       2.04503702e-07   4.95878033e+00   
5       2.56004936e-07   4.93545541e+00   
6       3.59007403e-07   4.87333277e+00   
7       5.65012339e-07   4.68821902e+00   
8       7.71017274e-07   4.42466909e+00   
9       9.77022210e-07   4.08709230e+00   
10      1.18302715e-06   3.68113647e+00   
11      1.38903208e-06   3.21359343e+00   
12      1.59503702e-06   2.69228541e+00   
13      1.77430993e-06   2.20164251e+00   
14      1.95358283e-06   1.68309495e+00   
15      2.10341014e-06   1.23306989e+00   
16      2.25323745e-06   7.72125182e-01   
17      2.37493346e-06   3.92503864e-01   
18      2.48300485e-06   5.33908388e-02   
19      2.52991575e-06   -9.39775666e-02  
20      2.57682666e-06   -2.41264333e-01  
21      2.62373756e-06   -3.88341509e-01  
22      2.67064846e-06   -5.35081329e-01  
23      2.71755937e-06   -6.81356317e-01  
24      2.76447027e-06   -8.27039403e-01  
25      2.85829208e-06   -1.11612426e+00  
26      2.95211389e-06   -1.40133160e+00  
27      3.04593570e-06   -1.68167059e+00  
28      3.13975751e-06   -1.95616729e+00  
29      3.23357932e-06   -2.22386808e+00  
30      3.32740113e-06   -2.48384294e+00  
31      3.42122294e-06   -2.73518870e+00  
32      3.51504475e-06   -2.97703216e+00  
33      3.60886656e-06   -3.20853313e+00  
34      3.70268837e-06   -3.42888735e+00  
35      3.79651018e-06   -3.63732929e+00  
36      3.89033199e-06   -3.83313481e+00  
37      3.98415380e-06   -4.01562366e+00  
38      4.17179742e-06   -4.33816388e+00  
39      4.35944104e-06   -4.60047169e+00  
40      4.54708466e-06   -4.79890515e+00  
41      4.73472828e-06   -4.93070913e+00  
42      4.92237190e-06   -4.99405364e+00  
43      5.11001552e-06   -4.98805916e+00  
44      5.48530276e-06   -4.76934778e+00  
45      5.86059000e-06   -4.28667945e+00  
46      6.16534540e-06   -3.71850034e+00  
47      6.41197759e-06   -3.15803656e+00  
48      6.62190795e-06   -2.62077041e+00  
49      6.80548764e-06   -2.11328468e+00  
50      6.97046419e-06   -1.63306191e+00  
51      7.13544073e-06   -1.13530768e+00  
52      7.26931842e-06   -7.22172764e-01  
53      7.37208838e-06   -4.01413732e-01  
54      7.47485834e-06   -7.89815560e-02  
55      7.52748323e-06   8.63368205e-02   
56      7.58010811e-06   2.51560813e-01   
57      7.63273300e-06   4.16509797e-01   
58      7.68535788e-06   5.81003450e-01   
59      7.73798277e-06   7.44861946e-01   
60      7.79060765e-06   9.07906153e-01   
61      7.84323254e-06   1.06995783e+00   
62      7.94848231e-06   1.39037625e+00   
63      8.05373208e-06   1.70471646e+00   
64      8.15898185e-06   2.01160427e+00   
65      8.26423162e-06   2.30969808e+00   
66      8.36948139e-06   2.59769474e+00   
67      8.47473116e-06   2.87433523e+00   
68      8.57998093e-06   3.13841017e+00   
69      8.68523070e-06   3.38876514e+00   
70      8.79048047e-06   3.62430567e+00   
71      8.89573024e-06   3.84400206e+00   
72      9.00098001e-06   4.04689388e+00   
73      9.10622978e-06   4.23209416e+00   
74      9.21147955e-06   4.39879328e+00   
75      9.42197909e-06   4.67385709e+00   
76      9.63247863e-06   4.86728066e+00   
77      9.84297817e-06   4.97568538e+00   
78      1.00000000e-05   5.00000000e+00   
End of Xyce(TM) Simulation
