Index       TIME              V(3)              V(2)              V(4)       
57       6.89971856e-04   -9.29711374e+00   -2.24018567e-01   -2.57223644e+00
58       7.04538196e-04   -9.59480124e+00   -2.35759220e-01   -2.56974839e+00
59       7.19104537e-04   -9.81217434e+00   -2.44320117e-01   -2.56410309e+00
60       7.33670877e-04   -9.94741348e+00   -2.49665681e-01   -2.55528248e+00
61       7.48237218e-04   -9.99938663e+00   -2.51777106e-01   -2.54328535e+00
62       7.62803558e-04   -9.96765875e+00   -2.50644883e-01   -2.52811972e+00
63       7.77369898e-04   -9.85249541e+00   -2.46276020e-01   -2.50981009e+00
64       7.91936239e-04   -9.65486061e+00   -2.38686794e-01   -2.48839004e+00
65       8.06502579e-04   -9.37640867e+00   -2.27910205e-01   -2.46390963e+00
66       8.21068919e-04   -9.01947040e+00   -2.13988909e-01   -2.43642831e+00
67       8.35635260e-04   -8.58703360e+00   -1.96982940e-01   -2.40602249e+00
68       8.50201600e-04   -8.08271803e+00   -1.76962804e-01   -2.37277864e+00
69       8.64767941e-04   -7.51074512e+00   -1.54017515e-01   -2.33680118e+00
70       8.79334281e-04   -6.87590265e+00   -1.28247804e-01   -2.29820566e+00
71       8.93900621e-04   -6.18350463e+00   -9.97745298e-02   -2.25712704e+00
72       9.08466962e-04   -5.43934685e+00   -6.87319585e-02   -2.21371293e+00
73       9.23033302e-04   -4.64965839e+00   -3.52765854e-02   -2.16813228e+00
74       9.37599642e-04   -3.82104942e+00    4.19580019e-04   -2.12056859e+00
75       9.44722202e-04   -3.40379667e+00    3.54993022e-02   -2.07986047e+00
76       9.45722451e-04   -3.34463512e+00    5.62901569e-02   -2.05828740e+00
77       9.46722699e-04   -3.28534147e+00    8.27343130e-02   -2.03106620e+00
78       9.48723196e-04   -3.16636721e+00    1.43222195e-01   -1.96905813e+00
79       9.52724190e-04   -2.92693681e+00    2.73173481e-01   -1.83621458e+00
80       9.56725183e-04   -2.68565677e+00    4.06683674e-01   -1.70001662e+00
81       9.64727170e-04   -2.19815875e+00    6.78208692e-01   -1.42374307e+00
82       9.80731145e-04   -1.20774235e+00    1.23169505e+00   -8.63303468e-01
83       1.01273909e-03    7.99566425e-01    2.35563287e+00    2.64276756e-01
84       1.04474704e-03    2.77464480e+00    3.46315316e+00    1.36190896e+00
85       1.07675499e-03    4.63787767e+00    4.50936367e+00    2.38533422e+00
86       1.10360640e-03    6.05964839e+00    5.30879084e+00    3.15649280e+00
87       1.12639531e-03    7.13278737e+00    5.91303701e+00    3.73092197e+00
88       1.14690534e-03    7.97435681e+00    6.38763149e+00    4.17471387e+00
89       1.16536436e-03    8.61905131e+00    6.75188009e+00    4.50851340e+00
90       1.18197748e-03    9.10047319e+00    7.02452465e+00    4.75193210e+00
91       1.19859060e-03    9.48282746e+00    7.24179734e+00    4.93862153e+00
92       1.21520371e-03    9.76195181e+00    7.40133195e+00    5.06657985e+00
93       1.23181683e-03    9.93480770e+00    7.50139136e+00    5.13444495e+00
94       1.24842995e-03    9.99951342e+00    7.54088527e+00    5.14150808e+00
95       1.26504307e-03    9.95536460e+00    7.51938180e+00    5.08772128e+00
96       1.28165619e-03    9.80284182e+00    7.43711128e+00    4.97369705e+00
97       1.29826931e-03    9.54360546e+00    7.29496445e+00    4.80070234e+00
98       1.31488243e-03    9.18047755e+00    7.09448302e+00    4.57064505e+00
99       1.33149555e-03    8.71741111e+00    6.83784409e+00    4.28605449e+00
100      1.34810867e-03    8.15944705e+00    6.52783659e+00    3.95005393e+00
101      1.36472179e-03    7.51265939e+00    6.16783151e+00    3.56632725e+00
102      1.38133491e-03    6.78408902e+00    5.76174485e+00    3.13907841e+00
103      1.39794803e-03    5.98166717e+00    5.31399521e+00    2.67298597e+00
104      1.41456114e-03    5.11412897e+00    4.82945531e+00    2.17315171e+00
105      1.43117426e-03    4.19091845e+00    4.31339944e+00    1.64504566e+00
106      1.44778738e-03    3.22208565e+00    3.77144610e+00    1.09444652e+00
107      1.46440050e-03    2.21817728e+00    3.20949832e+00    5.27380271e-01
108      1.48101362e-03    1.19012186e+00    2.63368152e+00   -4.99433131e-02
109      1.51423986e-03   -8.93523493e-01    1.46571142e+00   -1.20996093e+00
110      1.54746610e-03   -2.93836720e+00    3.20554849e-01   -2.33275596e+00
111      1.55605550e-03   -3.44970269e+00    5.21406184e-02   -2.59270901e+00
112      1.55714842e-03   -3.51407564e+00    3.11819950e-02   -2.61258277e+00
113      1.55824134e-03   -3.57828288e+00    1.90860606e-02   -2.62359157e+00
114      1.56042718e-03   -3.70618814e+00    9.48384246e-03   -2.63101185e+00
115      1.56479887e-03   -3.95987746e+00   -1.62011495e-03   -2.63774017e+00
116      1.56917055e-03   -4.21057926e+00   -1.25357905e-02   -2.64426921e+00
117      1.57791391e-03   -4.70226613e+00   -3.37810679e-02   -2.65670971e+00
118      1.59540064e-03   -5.64163577e+00   -7.37882445e-02   -2.67899197e+00
119      1.61288736e-03   -6.51296846e+00   -1.10243354e-01   -2.69758637e+00
120      1.63037409e-03   -7.30575610e+00   -1.42891911e-01   -2.71226370e+00
121      1.64786081e-03   -8.01043786e+00   -1.71516480e-01   -2.72283317e+00
122      1.66534754e-03   -8.61851541e+00   -1.95934166e-01   -2.72913969e+00
123      1.68283426e-03   -9.12265546e+00   -2.15994470e-01   -2.73106150e+00
124      1.70032099e-03   -9.51677819e+00   -2.31577491e-01   -2.72850812e+00
125      1.71780772e-03   -9.79613056e+00   -2.42592486e-01   -2.72141875e+00
126      1.73529444e-03   -9.95734364e+00   -2.48976762e-01   -2.70976094e+00
127      1.75278117e-03   -9.99847323e+00   -2.50694928e-01   -2.69352967e+00
128      1.77026789e-03   -9.91902333e+00   -2.47738441e-01   -2.67274670e+00
129      1.78775462e-03   -9.71995207e+00   -2.40125518e-01   -2.64746033e+00
130      1.80524134e-03   -9.40366022e+00   -2.27901336e-01   -2.61774542e+00
131      1.82272807e-03   -8.97396219e+00   -2.11138582e-01   -2.58370373e+00
132      1.84021480e-03   -8.43604005e+00   -1.89938317e-01   -2.54546464e+00
133      1.85770152e-03   -7.79638103e+00   -1.64431192e-01   -2.50318617e+00
134      1.87518825e-03   -7.06269928e+00   -1.34778994e-01   -2.45705631e+00
135      1.89267497e-03   -6.24384285e+00   -1.01176554e-01   -2.40729476e+00
136      1.91016170e-03   -5.34968698e+00   -6.38539902e-02   -2.35415491e+00
137      1.92764842e-03   -4.39101500e+00   -2.30793101e-02   -2.29792627e+00
138      1.94513515e-03   -3.37938830e+00    5.27592251e-02   -2.20712220e+00
139      1.94658312e-03   -3.29362313e+00    9.12586728e-02   -2.16743036e+00
140      1.94803110e-03   -3.20758535e+00    1.35150026e-01   -2.12235901e+00
141      1.94947907e-03   -3.12128207e+00    1.81174524e-01   -2.07517989e+00
142      1.95237503e-03   -2.94790762e+00    2.75863031e-01   -1.97826141e+00
143      1.95816693e-03   -2.59828849e+00    4.69587751e-01   -1.78040109e+00
144      1.96975073e-03   -1.88919578e+00    8.65072552e-01   -1.37796608e+00
145      1.99291833e-03   -4.44807838e-01    1.67289841e+00   -5.61603907e-01
146      2.00000000e-03   -4.89858720e-15    1.92192973e+00   -3.11398134e-01
End of Xyce(TM) Simulation
