Index       TIME              V(2)       
0        0.00000000e+00    0.00000000e+00
1        1.00000000e-07    5.68549742e-04
2        1.50000000e-07    8.64338340e-04
3        1.95000000e-07    1.13376517e-03
4        2.40000000e-07    1.40428689e-03
5        3.30000000e-07    1.94953260e-03
6        4.20000000e-07    2.49796843e-03
7        5.10000000e-07    3.04833967e-03
8        6.90000000e-07    4.15276124e-03
9        8.70000000e-07    5.26067077e-03
10       1.05000000e-06    6.37091591e-03
11       1.23000000e-06    7.48289656e-03
12       1.59000000e-06    9.71055855e-03
13       1.95000000e-06    1.19419545e-02
14       2.31000000e-06    1.41760118e-02
15       2.67000000e-06    1.64120948e-02
16       3.03000000e-06    1.86497704e-02
17       3.75000000e-06    2.31286912e-02
18       4.47000000e-06    2.76112409e-02
19       5.19000000e-06    3.20963445e-02
20       5.91000000e-06    3.65832673e-02
21       6.63000000e-06    4.10714764e-02
22       8.07000000e-06    5.00500682e-02
23       9.51000000e-06    5.90297446e-02
24       1.09500000e-05    6.80085965e-02
25       1.23900000e-05    7.69851145e-02
26       1.38300000e-05    8.59580058e-02
27       1.67100000e-05    1.03888313e-01
28       1.95900000e-05    1.21791551e-01
29       2.24700000e-05    1.39660330e-01
30       2.53500000e-05    1.57487776e-01
31       2.82300000e-05    1.75267311e-01
32       3.11100000e-05    1.92992567e-01
33       3.68700000e-05    2.28255263e-01
34       4.26300000e-05    2.63227518e-01
35       4.83900000e-05    2.97861752e-01
36       5.41500000e-05    3.32111475e-01
37       5.99100000e-05    3.65930911e-01
38       6.56700000e-05    3.99275145e-01
39       7.71900000e-05    4.64361548e-01
40       8.87100000e-05    5.27027557e-01
41       1.00230000e-04    5.86942392e-01
42       1.11750000e-04    6.43791068e-01
43       1.23270000e-04    6.97274467e-01
44       1.34790000e-04    7.47111866e-01
45       1.46310000e-04    7.93041366e-01
46       1.57830000e-04    8.34822085e-01
47       1.69350000e-04    8.72234581e-01
48       1.80870000e-04    9.05082725e-01
49       1.92390000e-04    9.33194010e-01
50       2.03910000e-04    9.56421108e-01
51       2.15430000e-04    9.74641995e-01
52       2.26950000e-04    9.87761194e-01
53       2.38470000e-04    9.95709682e-01
54       2.49990000e-04    9.98445815e-01
55       2.61510000e-04    9.95954993e-01
56       2.73030000e-04    9.88250266e-01
57       2.84550000e-04    9.75371750e-01
58       2.96070000e-04    9.57386907e-01
59       3.07590000e-04    9.34389717e-01
60       3.19110000e-04    9.06500647e-01
61       3.30630000e-04    8.73865564e-01
62       3.42150000e-04    8.36655417e-01
63       3.53670000e-04    7.95064903e-01
64       3.65190000e-04    7.49311874e-01
65       3.76710000e-04    6.99635782e-01
66       3.88230000e-04    6.46296827e-01
67       3.99750000e-04    5.89574197e-01
68       4.11270000e-04    5.29764997e-01
69       4.22790000e-04    4.67182311e-01
70       4.34310000e-04    4.02153934e-01
71       4.45830000e-04    3.35020290e-01
72       4.57350000e-04    2.66133008e-01
73       4.68870000e-04    1.95852728e-01
74       4.80390000e-04    1.24547561e-01
75       4.91910000e-04    5.25908123e-02
76       5.03430000e-04   -1.96406265e-02
77       5.14950000e-04   -9.17685922e-02
78       5.26470000e-04   -1.63415298e-01
79       5.37990000e-04   -2.34205636e-01
80       5.49510000e-04   -3.03768826e-01
81       5.61030000e-04   -3.71740668e-01
82       5.72550000e-04   -4.37765141e-01
83       5.84070000e-04   -5.01496572e-01
84       5.95590000e-04   -5.62601146e-01
85       6.07110000e-04   -6.20758955e-01
86       6.18630000e-04   -6.75665373e-01
87       6.30150000e-04   -7.27032945e-01
88       6.41670000e-04   -7.74592605e-01
89       6.53190000e-04   -8.18095372e-01
90       6.64710000e-04   -8.57313368e-01
91       6.76230000e-04   -8.92041291e-01
92       6.87750000e-04   -9.22097218e-01
93       6.99270000e-04   -9.47323828e-01
94       7.10790000e-04   -9.67588952e-01
95       7.22310000e-04   -9.82786542e-01
96       7.33830000e-04   -9.92836951e-01
97       7.45350000e-04   -9.97687622e-01
98       7.56870000e-04   -9.97313096e-01
99       7.68390000e-04   -9.91715405e-01
100      7.79910000e-04   -9.80923811e-01
101      7.91430000e-04   -9.64994896e-01
102      8.02950000e-04   -9.44012026e-01
103      8.14470000e-04   -9.18085154e-01
104      8.25990000e-04   -8.87350003e-01
105      8.37510000e-04   -8.51967597e-01
106      8.49030000e-04   -8.12123177e-01
107      8.60550000e-04   -7.68025470e-01
108      8.72070000e-04   -7.19905359e-01
109      8.83590000e-04   -6.68014909e-01
110      8.95110000e-04   -6.12625813e-01
111      9.06630000e-04   -5.54028202e-01
112      9.18150000e-04   -4.92528894e-01
113      9.29670000e-04   -4.28450017e-01
114      9.41190000e-04   -3.62127095e-01
115      9.52710000e-04   -2.93907517e-01
116      9.64230000e-04   -2.24148490e-01
117      9.75750000e-04   -1.53215396e-01
118      9.87270000e-04   -8.14796551e-02
119      9.98790000e-04   -9.31699916e-03
120      1.01031000e-03    6.28947123e-02
121      1.02183000e-03    1.34777256e-01
122      1.03335000e-03    2.05954238e-01
123      1.04487000e-03    2.76052855e-01
124      1.05639000e-03    3.44706056e-01
125      1.06791000e-03    4.11554254e-01
126      1.07943000e-03    4.76247420e-01
127      1.09095000e-03    5.38446707e-01
128      1.10247000e-03    5.97826431e-01
129      1.11399000e-03    6.54075571e-01
130      1.12551000e-03    7.06899603e-01
131      1.13703000e-03    7.56021840e-01
132      1.14855000e-03    8.01185080e-01
133      1.16007000e-03    8.42152754e-01
134      1.17159000e-03    8.78710366e-01
135      1.18311000e-03    9.10666414e-01
136      1.19463000e-03    9.37853594e-01
137      1.20615000e-03    9.60129478e-01
138      1.21767000e-03    9.77377455e-01
139      1.22919000e-03    9.89507149e-01
140      1.24071000e-03    9.96455082e-01
141      1.25223000e-03    9.98184821e-01
142      1.26375000e-03    9.94687350e-01
143      1.27527000e-03    9.85980937e-01
144      1.28679000e-03    9.72111221e-01
145      1.29831000e-03    9.53150788e-01
146      1.30983000e-03    9.29198977e-01
147      1.32135000e-03    9.00381173e-01
148      1.33287000e-03    8.66848335e-01
149      1.34439000e-03    8.28776026e-01
150      1.35591000e-03    7.86363670e-01
151      1.36743000e-03    7.39833329e-01
152      1.37895000e-03    6.89428723e-01
153      1.39047000e-03    6.35413768e-01
154      1.40199000e-03    5.78071380e-01
155      1.41351000e-03    5.17701810e-01
156      1.42503000e-03    4.54621249e-01
157      1.43655000e-03    3.89160000e-01
158      1.44807000e-03    3.21660919e-01
159      1.45959000e-03    2.52477449e-01
160      1.47111000e-03    1.81971938e-01
161      1.48263000e-03    1.10513573e-01
162      1.49415000e-03    3.84766171e-02
163      1.50567000e-03   -3.37617231e-02
164      1.51719000e-03   -1.05823101e-01
165      1.52871000e-03   -1.77330181e-01
166      1.54023000e-03   -2.47908446e-01
167      1.55175000e-03   -3.17188327e-01
168      1.56327000e-03   -3.84806972e-01
169      1.57479000e-03   -4.50410309e-01
170      1.58631000e-03   -5.13654742e-01
171      1.59783000e-03   -5.74209104e-01
172      1.60935000e-03   -6.31756241e-01
173      1.62087000e-03   -6.85994824e-01
174      1.63239000e-03   -7.36640771e-01
175      1.64391000e-03   -7.83428895e-01
176      1.65543000e-03   -8.26114133e-01
177      1.66695000e-03   -8.64472985e-01
178      1.67847000e-03   -8.98304532e-01
179      1.68999000e-03   -9.27431641e-01
180      1.70151000e-03   -9.51701738e-01
181      1.71303000e-03   -9.70987762e-01
182      1.72455000e-03   -9.85188677e-01
183      1.73607000e-03   -9.94230153e-01
184      1.74759000e-03   -9.98064802e-01
185      1.75911000e-03   -9.96672583e-01
186      1.77063000e-03   -9.90060749e-01
187      1.78215000e-03   -9.78263964e-01
188      1.79367000e-03   -9.61343970e-01
189      1.80519000e-03   -9.39389414e-01
190      1.81671000e-03   -9.12515234e-01
191      1.82823000e-03   -8.80862204e-01
192      1.83975000e-03   -8.44596052e-01
193      1.85127000e-03   -8.03906739e-01
194      1.86279000e-03   -7.59007315e-01
195      1.87431000e-03   -7.10132952e-01
196      1.88583000e-03   -6.57539564e-01
197      1.89735000e-03   -6.01502615e-01
198      1.90887000e-03   -5.42315530e-01
199      1.92039000e-03   -4.80288303e-01
200      1.93191000e-03   -4.15745730e-01
201      1.94343000e-03   -3.49025850e-01
202      1.95495000e-03   -2.80478035e-01
203      1.96647000e-03   -2.10461300e-01
204      1.97799000e-03   -1.39342281e-01
205      1.98951000e-03   -6.74934577e-02
206      2.00103000e-03    4.70893855e-03
207      2.01255000e-03    7.68867549e-02
208      2.02407000e-03    1.48662037e-01
209      2.03559000e-03    2.19658869e-01
210      2.04711000e-03    2.89505480e-01
211      2.05863000e-03    3.57836056e-01
212      2.07015000e-03    4.24292789e-01
213      2.08167000e-03    4.88527616e-01
214      2.09319000e-03    5.50204180e-01
215      2.10471000e-03    6.08999450e-01
216      2.11623000e-03    6.64605556e-01
217      2.12775000e-03    7.16731258e-01
218      2.13927000e-03    7.65103613e-01
219      2.15079000e-03    8.09469263e-01
220      2.16231000e-03    8.49595905e-01
221      2.17383000e-03    8.85273363e-01
222      2.18535000e-03    9.16314832e-01
223      2.19687000e-03    9.42557716e-01
224      2.20839000e-03    9.63864617e-01
225      2.21991000e-03    9.80123918e-01
226      2.23143000e-03    9.91250504e-01
227      2.24295000e-03    9.97186073e-01
228      2.25447000e-03    9.97899572e-01
229      2.26599000e-03    9.93387232e-01
230      2.27751000e-03    9.83672717e-01
231      2.28903000e-03    9.68806866e-01
232      2.30055000e-03    9.48867564e-01
233      2.31207000e-03    9.23959198e-01
234      2.32359000e-03    8.94212242e-01
235      2.33511000e-03    8.59782447e-01
236      2.34663000e-03    8.20850149e-01
237      2.35815000e-03    7.77619202e-01
238      2.36967000e-03    7.30316033e-01
239      2.38119000e-03    6.79188332e-01
240      2.39271000e-03    6.24503883e-01
241      2.40423000e-03    5.66549030e-01
242      2.41575000e-03    5.05627309e-01
243      2.42727000e-03    4.42057730e-01
244      2.43879000e-03    3.76173231e-01
245      2.45031000e-03    3.08318814e-01
246      2.46183000e-03    2.38849855e-01
247      2.47335000e-03    1.68130126e-01
248      2.48487000e-03    9.65300107e-02
249      2.49639000e-03    2.44244411e-02
250      2.50791000e-03   -4.78089423e-02
251      2.51943000e-03   -1.19791890e-01
252      2.53095000e-03   -1.91147405e-01
253      2.54247000e-03   -2.61501834e-01
254      2.55399000e-03   -3.30486709e-01
255      2.56551000e-03   -3.97740791e-01
256      2.57703000e-03   -4.62911848e-01
257      2.58855000e-03   -5.25658615e-01
258      2.60007000e-03   -5.85652464e-01
259      2.61159000e-03   -6.42579241e-01
260      2.62311000e-03   -6.96140798e-01
261      2.63463000e-03   -7.46056667e-01
262      2.64615000e-03   -7.92065414e-01
263      2.65767000e-03   -8.33926125e-01
264      2.66919000e-03   -8.71419550e-01
265      2.68071000e-03   -9.04349369e-01
266      2.69223000e-03   -9.32543103e-01
267      2.70375000e-03   -9.55853134e-01
268      2.71527000e-03   -9.74157359e-01
269      2.72679000e-03   -9.87359950e-01
270      2.73831000e-03   -9.95391739e-01
271      2.74983000e-03   -9.98210692e-01
272      2.76135000e-03   -9.95802019e-01
273      2.77287000e-03   -9.88178361e-01
274      2.78439000e-03   -9.75379617e-01
275      2.79591000e-03   -9.57472839e-01
276      2.80743000e-03   -9.34551776e-01
277      2.81895000e-03   -9.06736493e-01
278      2.83047000e-03   -8.74172627e-01
279      2.84199000e-03   -8.37030740e-01
280      2.85351000e-03   -7.95505315e-01
281      2.86503000e-03   -7.49813843e-01
282      2.87655000e-03   -7.00195579e-01
283      2.88807000e-03   -6.46910398e-01
284      2.89959000e-03   -5.90237322e-01
285      2.91111000e-03   -5.30473170e-01
286      2.92263000e-03   -4.67930895e-01
287      2.93415000e-03   -4.02938053e-01
288      2.94567000e-03   -3.35834978e-01
289      2.95719000e-03   -2.66973110e-01
290      2.96871000e-03   -1.96713046e-01
291      2.98023000e-03   -1.25422758e-01
292      2.99175000e-03   -5.34755620e-02
293      3.00327000e-03    1.87517356e-02
294      3.01479000e-03    9.08809130e-02
295      3.02631000e-03    1.62534209e-01
296      3.03783000e-03    2.33336409e-01
297      3.04935000e-03    3.02916701e-01
298      3.06087000e-03    3.70910726e-01
299      3.07239000e-03    4.36962377e-01
300      3.08391000e-03    5.00725776e-01
301      3.09543000e-03    5.61866972e-01
302      3.10695000e-03    6.20065801e-01
303      3.11847000e-03    6.75017453e-01
304      3.12999000e-03    7.26434179e-01
305      3.14151000e-03    7.74046686e-01
306      3.15303000e-03    8.17605659e-01
307      3.16455000e-03    8.56882957e-01
