Index       TIME              VR(1)            {VR(1)}            VI(1)            {VI(1)}            VM(1)            {VM(1)}            VP(1)            {VP(1)}           VDB(1)           {VDB(1)}           IR(V1)           {IR(V1)}           II(V1)           {II(V1)}           IM(V1)           {IM(V1)}           IP(V1)           {IP(V1)}           IDB(V1)          {IDB(V1)}    
171      6.65500000e-07    5.30132002e-01    5.30132002e-01    0.00000000e+00    0.00000000e+00    5.30132002e-01    5.30132002e-01    0.00000000e+00    0.00000000e+00   -5.51231957e+00   -5.51231957e+00   -5.30227766e-04   -5.30227766e-04    0.00000000e+00    0.00000000e+00    5.30227766e-04    5.30227766e-04    1.80000000e+02    1.80000000e+02   -6.55107507e+01   -6.55107507e+01
172      7.11580000e-07    5.34537620e-01    5.34537620e-01    0.00000000e+00    0.00000000e+00    5.34537620e-01    5.34537620e-01    0.00000000e+00    0.00000000e+00   -5.44043448e+00   -5.44043448e+00   -5.34633229e-04   -5.34633229e-04    0.00000000e+00    0.00000000e+00    5.34633229e-04    5.34633229e-04    1.80000000e+02    1.80000000e+02   -6.54388810e+01   -6.54388810e+01
173      7.57660000e-07    5.38936647e-01    5.38936647e-01    0.00000000e+00    0.00000000e+00    5.38936647e-01    5.38936647e-01    0.00000000e+00    0.00000000e+00   -5.36924567e+00   -5.36924567e+00   -5.39032112e-04   -5.39032112e-04    0.00000000e+00    0.00000000e+00    5.39032112e-04    5.39032112e-04    1.80000000e+02    1.80000000e+02   -6.53677072e+01   -6.53677072e+01
174      8.03740000e-07    5.43329629e-01    5.43329629e-01    0.00000000e+00    0.00000000e+00    5.43329629e-01    5.43329629e-01    0.00000000e+00    0.00000000e+00   -5.29873222e+00   -5.29873222e+00   -5.43424963e-04   -5.43424963e-04    0.00000000e+00    0.00000000e+00    5.43424963e-04    5.43424963e-04    1.80000000e+02    1.80000000e+02   -6.52972083e+01   -6.52972083e+01
175      8.49820000e-07    5.47717079e-01    5.47717079e-01    0.00000000e+00    0.00000000e+00    5.47717079e-01    5.47717079e-01    0.00000000e+00    0.00000000e+00   -5.22887433e+00   -5.22887433e+00   -5.47812293e-04   -5.47812293e-04    0.00000000e+00    0.00000000e+00    5.47812293e-04    5.47812293e-04    1.80000000e+02    1.80000000e+02   -6.52273645e+01   -6.52273645e+01
176      9.41980000e-07    5.56472019e-01    5.56472019e-01    0.00000000e+00    0.00000000e+00    5.56472019e-01    5.56472019e-01    0.00000000e+00    0.00000000e+00   -5.09113336e+00   -5.09113336e+00   -5.56567017e-04   -5.56567017e-04    0.00000000e+00    0.00000000e+00    5.56567017e-04    5.56567017e-04    1.80000000e+02    1.80000000e+02   -6.50896507e+01   -6.50896507e+01
177      1.02492400e-06    5.64338985e-01    5.64338985e-01    0.00000000e+00    0.00000000e+00    5.64338985e-01    5.64338985e-01    0.00000000e+00    0.00000000e+00   -4.96919894e+00   -4.96919894e+00   -5.64433832e-04   -5.64433832e-04    0.00000000e+00    0.00000000e+00    5.64433832e-04    5.64433832e-04    1.80000000e+02    1.80000000e+02   -6.49677393e+01   -6.49677393e+01
178      1.10786800e-06    5.72195337e-01    5.72195337e-01    0.00000000e+00    0.00000000e+00    5.72195337e-01    5.72195337e-01    0.00000000e+00    0.00000000e+00   -4.84911372e+00   -4.84911372e+00   -5.72290055e-04   -5.72290055e-04    0.00000000e+00    0.00000000e+00    5.72290055e-04    5.72290055e-04    1.80000000e+02    1.80000000e+02   -6.48476760e+01   -6.48476760e+01
179      1.19081200e-06    5.80042950e-01    5.80042950e-01    0.00000000e+00    0.00000000e+00    5.80042950e-01    5.80042950e-01    0.00000000e+00    0.00000000e+00   -4.73079694e+00   -4.73079694e+00   -5.80137564e-04   -5.80137564e-04    0.00000000e+00    0.00000000e+00    5.80137564e-04    5.80137564e-04    1.80000000e+02    1.80000000e+02   -6.47293803e+01   -6.47293803e+01
180      1.27375600e-06    5.87883486e-01    5.87883486e-01    0.00000000e+00    0.00000000e+00    5.87883486e-01    5.87883486e-01    0.00000000e+00    0.00000000e+00   -4.61417478e+00   -4.61417478e+00   -5.87978014e-04   -5.87978014e-04    0.00000000e+00    0.00000000e+00    5.87978014e-04    5.87978014e-04    1.80000000e+02    1.80000000e+02   -6.46127783e+01   -6.46127783e+01
181      1.35670000e-06    5.95718409e-01    5.95718409e-01    0.00000000e+00    0.00000000e+00    5.95718409e-01    5.95718409e-01    0.00000000e+00    0.00000000e+00   -4.49917958e+00   -4.49917958e+00   -5.95812870e-04   -5.95812870e-04    0.00000000e+00    0.00000000e+00    5.95812870e-04    5.95812870e-04    1.80000000e+02    1.80000000e+02   -6.44978024e+01   -6.44978024e+01
182      1.52258800e-06    6.11369317e-01    6.11369317e-01    0.00000000e+00    0.00000000e+00    6.11369317e-01    6.11369317e-01    0.00000000e+00    0.00000000e+00   -4.27392722e+00   -4.27392722e+00   -6.11463663e-04   -6.11463663e-04    0.00000000e+00    0.00000000e+00    6.11463663e-04    6.11463663e-04    1.80000000e+02    1.80000000e+02   -6.42725869e+01   -6.42725869e+01
183      1.67188720e-06    6.25450802e-01    6.25450802e-01    0.00000000e+00    0.00000000e+00    6.25450802e-01    6.25450802e-01    0.00000000e+00    0.00000000e+00   -4.07613693e+00   -4.07613693e+00   -6.25545119e-04   -6.25545119e-04    0.00000000e+00    0.00000000e+00    6.25545119e-04    6.25545119e-04    1.80000000e+02    1.80000000e+02   -6.40748272e+01   -6.40748272e+01
184      1.97048560e-06    6.53602677e-01    6.53602677e-01    0.00000000e+00    0.00000000e+00    6.53602677e-01    6.53602677e-01    0.00000000e+00    0.00000000e+00   -3.69372355e+00   -3.69372355e+00   -6.53696958e-04   -6.53696958e-04    0.00000000e+00    0.00000000e+00    6.53696958e-04    6.53696958e-04    1.80000000e+02    1.80000000e+02   -6.36924707e+01   -6.36924707e+01
185      2.26908400e-06    6.81781034e-01    6.81781034e-01    0.00000000e+00    0.00000000e+00    6.81781034e-01    6.81781034e-01    0.00000000e+00    0.00000000e+00   -3.32710168e+00   -3.32710168e+00   -6.81875403e-04   -6.81875403e-04    0.00000000e+00    0.00000000e+00    6.81875403e-04    6.81875403e-04    1.80000000e+02    1.80000000e+02   -6.33258995e+01   -6.33258995e+01
186      2.53782256e-06    7.07174468e-01    7.07174468e-01    0.00000000e+00    0.00000000e+00    7.07174468e-01    7.07174468e-01    0.00000000e+00    0.00000000e+00   -3.00946855e+00   -3.00946855e+00   -7.07268960e-04   -7.07268960e-04    0.00000000e+00    0.00000000e+00    7.07268960e-04    7.07268960e-04    1.80000000e+02    1.80000000e+02   -6.30083080e+01   -6.30083080e+01
187      2.77968726e-06    7.30058652e-01    7.30058652e-01    0.00000000e+00    0.00000000e+00    7.30058652e-01    7.30058652e-01    0.00000000e+00    0.00000000e+00   -2.73284495e+00   -2.73284495e+00   -7.30153268e-04   -7.30153268e-04    0.00000000e+00    0.00000000e+00    7.30153268e-04    7.30153268e-04    1.80000000e+02    1.80000000e+02   -6.27317193e+01   -6.27317193e+01
188      2.99736550e-06    7.50680179e-01    7.50680179e-01    0.00000000e+00    0.00000000e+00    7.50680179e-01    7.50680179e-01    0.00000000e+00    0.00000000e+00   -2.49090103e+00   -2.49090103e+00   -7.50774913e-04   -7.50774913e-04    0.00000000e+00    0.00000000e+00    7.50774913e-04    7.50774913e-04    1.80000000e+02    1.80000000e+02   -6.24898050e+01   -6.24898050e+01
189      3.21504373e-06    7.71326361e-01    7.71326361e-01    0.00000000e+00    0.00000000e+00    7.71326361e-01    7.71326361e-01    0.00000000e+00    0.00000000e+00   -2.25523651e+00   -2.25523651e+00   -7.71421209e-04   -7.71421209e-04    0.00000000e+00    0.00000000e+00    7.71421209e-04    7.71421209e-04    1.80000000e+02    1.80000000e+02   -6.22541685e+01   -6.22541685e+01
190      3.43272196e-06    7.91997532e-01    7.91997532e-01    0.00000000e+00    0.00000000e+00    7.91997532e-01    7.91997532e-01    0.00000000e+00    0.00000000e+00   -2.02552343e+00   -2.02552343e+00   -7.92092494e-04   -7.92092494e-04    0.00000000e+00    0.00000000e+00    7.92092494e-04    7.92092494e-04    1.80000000e+02    1.80000000e+02   -6.20244820e+01   -6.20244820e+01
191      3.65040020e-06    8.12693634e-01    8.12693634e-01    0.00000000e+00    0.00000000e+00    8.12693634e-01    8.12693634e-01    0.00000000e+00    0.00000000e+00   -1.80146284e+00   -1.80146284e+00   -8.12788711e-04   -8.12788711e-04    0.00000000e+00    0.00000000e+00    8.12788711e-04    8.12788711e-04    1.80000000e+02    1.80000000e+02   -6.18004467e+01   -6.18004467e+01
192      3.86807843e-06    8.33414341e-01    8.33414341e-01    0.00000000e+00    0.00000000e+00    8.33414341e-01    8.33414341e-01    0.00000000e+00    0.00000000e+00   -1.58278061e+00   -1.58278061e+00   -8.33509531e-04   -8.33509531e-04    0.00000000e+00    0.00000000e+00    8.33509531e-04    8.33509531e-04    1.80000000e+02    1.80000000e+02   -6.15817886e+01   -6.15817886e+01
193      4.08575667e-06    8.54159144e-01    8.54159144e-01    0.00000000e+00    0.00000000e+00    8.54159144e-01    8.54159144e-01    0.00000000e+00    0.00000000e+00   -1.36922411e+00   -1.36922411e+00   -8.54254444e-04   -8.54254444e-04    0.00000000e+00    0.00000000e+00    8.54254444e-04    8.54254444e-04    1.80000000e+02    1.80000000e+02   -6.13682551e+01   -6.13682551e+01
194      4.30343490e-06    8.74927414e-01    8.74927414e-01    0.00000000e+00    0.00000000e+00    8.74927414e-01    8.74927414e-01    0.00000000e+00    0.00000000e+00   -1.16055951e+00   -1.16055951e+00   -8.75022822e-04   -8.75022822e-04    0.00000000e+00    0.00000000e+00    8.75022822e-04    8.75022822e-04    1.80000000e+02    1.80000000e+02   -6.11596124e+01   -6.11596124e+01
195      4.52111313e-06    8.95718449e-01    8.95718449e-01    0.00000000e+00    0.00000000e+00    8.95718449e-01    8.95718449e-01    0.00000000e+00    0.00000000e+00   -9.56569610e-01   -9.56569610e-01   -8.95813962e-04   -8.95813962e-04    0.00000000e+00    0.00000000e+00    8.95813962e-04    8.95813962e-04    1.80000000e+02    1.80000000e+02   -6.09556435e+01   -6.09556435e+01
196      4.73879137e-06    9.16531506e-01    9.16531506e-01    0.00000000e+00    0.00000000e+00    9.16531506e-01    9.16531506e-01    0.00000000e+00    0.00000000e+00   -7.57052028e-01   -7.57052028e-01   -9.16627120e-04   -9.16627120e-04    0.00000000e+00    0.00000000e+00    9.16627120e-04    9.16627120e-04    1.80000000e+02    1.80000000e+02   -6.07561460e+01   -6.07561460e+01
197      4.95646960e-06    9.37365824e-01    9.37365824e-01    0.00000000e+00    0.00000000e+00    9.37365824e-01    9.37365824e-01    0.00000000e+00    0.00000000e+00   -5.61817696e-01   -5.61817696e-01   -9.37461535e-04   -9.37461535e-04    0.00000000e+00    0.00000000e+00    9.37461535e-04    9.37461535e-04    1.80000000e+02    1.80000000e+02   -6.05609309e+01   -6.05609309e+01
198      5.17414783e-06    9.58220640e-01    9.58220640e-01    0.00000000e+00    0.00000000e+00    9.58220640e-01    9.58220640e-01    0.00000000e+00    0.00000000e+00   -3.70689571e-01   -3.70689571e-01   -9.58316446e-04   -9.58316446e-04    0.00000000e+00    0.00000000e+00    9.58316446e-04    9.58316446e-04    1.80000000e+02    1.80000000e+02   -6.03698212e+01   -6.03698212e+01
199      5.39182607e-06    9.79095203e-01    9.79095203e-01    0.00000000e+00    0.00000000e+00    9.79095203e-01    9.79095203e-01    0.00000000e+00    0.00000000e+00   -1.83501541e-01   -1.83501541e-01   -9.79191100e-04   -9.79191100e-04    0.00000000e+00    0.00000000e+00    9.79191100e-04    9.79191100e-04    1.80000000e+02    1.80000000e+02   -6.01826509e+01   -6.01826509e+01
200      5.60950430e-06    9.99988779e-01    9.99988779e-01    0.00000000e+00    0.00000000e+00    9.99988779e-01    9.99988779e-01    0.00000000e+00    0.00000000e+00   -9.74654168e-05   -9.74654168e-05   -1.00008476e-03   -1.00008476e-03    0.00000000e+00    0.00000000e+00    1.00008476e-03    1.00008476e-03    1.80000000e+02    1.80000000e+02   -5.99992638e+01   -5.99992638e+01
201      5.82718253e-06    1.02090066e+00    1.02090066e+00    0.00000000e+00    0.00000000e+00    1.02090066e+00    1.02090066e+00    0.00000000e+00    0.00000000e+00    1.79669652e-01    1.79669652e-01   -1.02099672e-03   -1.02099672e-03    0.00000000e+00    0.00000000e+00    1.02099672e-03    1.02099672e-03    1.80000000e+02    1.80000000e+02   -5.98195130e+01   -5.98195130e+01
202      6.04486077e-06    1.04183015e+00    1.04183015e+00    0.00000000e+00    0.00000000e+00    1.04183015e+00    1.04183015e+00    0.00000000e+00    0.00000000e+00    3.55938406e-01    3.55938406e-01   -1.04192630e-03   -1.04192630e-03    0.00000000e+00    0.00000000e+00    1.04192630e-03    1.04192630e-03    1.80000000e+02    1.80000000e+02   -5.96432600e+01   -5.96432600e+01
203      6.26253900e-06    1.06277660e+00    1.06277660e+00    0.00000000e+00    0.00000000e+00    1.06277660e+00    1.06277660e+00    0.00000000e+00    0.00000000e+00    5.28839640e-01    5.28839640e-01   -1.06287282e-03   -1.06287282e-03    0.00000000e+00    0.00000000e+00    1.06287282e-03    1.06287282e-03    1.80000000e+02    1.80000000e+02   -5.94703740e+01   -5.94703740e+01
204      6.48021724e-06    1.08373937e+00    1.08373937e+00    0.00000000e+00    0.00000000e+00    1.08373937e+00    1.08373937e+00    0.00000000e+00    0.00000000e+00    6.98497032e-01    6.98497032e-01   -1.08383567e-03   -1.08383567e-03    0.00000000e+00    0.00000000e+00    1.08383567e-03    1.08383567e-03    1.80000000e+02    1.80000000e+02   -5.93007312e+01   -5.93007312e+01
205      6.69789547e-06    1.10471787e+00    1.10471787e+00    0.00000000e+00    0.00000000e+00    1.10471787e+00    1.10471787e+00    0.00000000e+00    0.00000000e+00    8.65027620e-01    8.65027620e-01   -1.10481425e-03   -1.10481425e-03    0.00000000e+00    0.00000000e+00    1.10481425e-03    1.10481425e-03    1.80000000e+02    1.80000000e+02   -5.91342147e+01   -5.91342147e+01
206      6.91557370e-06    1.12571153e+00    1.12571153e+00    0.00000000e+00    0.00000000e+00    1.12571153e+00    1.12571153e+00    0.00000000e+00    0.00000000e+00    1.02854228e+00    1.02854228e+00   -1.12580797e-03   -1.12580797e-03    0.00000000e+00    0.00000000e+00    1.12580797e-03    1.12580797e-03    1.80000000e+02    1.80000000e+02   -5.89707136e+01   -5.89707136e+01
207      7.13325194e-06    1.14671979e+00    1.14671979e+00    0.00000000e+00    0.00000000e+00    1.14671979e+00    1.14671979e+00    0.00000000e+00    0.00000000e+00    1.18914614e+00    1.18914614e+00   -1.14681630e-03   -1.14681630e-03    0.00000000e+00    0.00000000e+00    1.14681630e-03    1.14681630e-03    1.80000000e+02    1.80000000e+02   -5.88101229e+01   -5.88101229e+01
208      7.35093017e-06    1.16774213e+00    1.16774213e+00    0.00000000e+00    0.00000000e+00    1.16774213e+00    1.16774213e+00    0.00000000e+00    0.00000000e+00    1.34693900e+00    1.34693900e+00   -1.16783871e-03   -1.16783871e-03    0.00000000e+00    0.00000000e+00    1.16783871e-03    1.16783871e-03    1.80000000e+02    1.80000000e+02   -5.86523427e+01   -5.86523427e+01
209      7.56860840e-06    1.18877807e+00    1.18877807e+00    0.00000000e+00    0.00000000e+00    1.18877807e+00    1.18877807e+00    0.00000000e+00    0.00000000e+00    1.50201568e+00    1.50201568e+00   -1.18887470e-03   -1.18887470e-03    0.00000000e+00    0.00000000e+00    1.18887470e-03    1.18887470e-03    1.80000000e+02    1.80000000e+02   -5.84972783e+01   -5.84972783e+01
210      7.78628664e-06    1.20982712e+00    1.20982712e+00    0.00000000e+00    0.00000000e+00    1.20982712e+00    1.20982712e+00    0.00000000e+00    0.00000000e+00    1.65446630e+00    1.65446630e+00   -1.20992382e-03   -1.20992382e-03    0.00000000e+00    0.00000000e+00    1.20992382e-03    1.20992382e-03    1.80000000e+02    1.80000000e+02   -5.83448395e+01   -5.83448395e+01
211      8.00396487e-06    1.23088884e+00    1.23088884e+00    0.00000000e+00    0.00000000e+00    1.23088884e+00    1.23088884e+00    0.00000000e+00    0.00000000e+00    1.80437667e+00    1.80437667e+00   -1.23098559e-03   -1.23098559e-03    0.00000000e+00    0.00000000e+00    1.23098559e-03    1.23098559e-03    1.80000000e+02    1.80000000e+02   -5.81949406e+01   -5.81949406e+01
212      8.22164310e-06    1.25196280e+00    1.25196280e+00    0.00000000e+00    0.00000000e+00    1.25196280e+00    1.25196280e+00    0.00000000e+00    0.00000000e+00    1.95182849e+00    1.95182849e+00   -1.25205961e-03   -1.25205961e-03    0.00000000e+00    0.00000000e+00    1.25205961e-03    1.25205961e-03    1.80000000e+02    1.80000000e+02   -5.80474999e+01   -5.80474999e+01
213      8.43932134e-06    1.27304859e+00    1.27304859e+00    0.00000000e+00    0.00000000e+00    1.27304859e+00    1.27304859e+00    0.00000000e+00    0.00000000e+00    2.09689962e+00    2.09689962e+00   -1.27314546e-03   -1.27314546e-03    0.00000000e+00    0.00000000e+00    1.27314546e-03    1.27314546e-03    1.80000000e+02    1.80000000e+02   -5.79024395e+01   -5.79024395e+01
214      8.65699957e-06    1.29414583e+00    1.29414583e+00    0.00000000e+00    0.00000000e+00    1.29414583e+00    1.29414583e+00    0.00000000e+00    0.00000000e+00    2.23966436e+00    2.23966436e+00   -1.29424275e-03   -1.29424275e-03    0.00000000e+00    0.00000000e+00    1.29424275e-03    1.29424275e-03    1.80000000e+02    1.80000000e+02   -5.77596852e+01   -5.77596852e+01
215      8.87467780e-06    1.31525415e+00    1.31525415e+00    0.00000000e+00    0.00000000e+00    1.31525415e+00    1.31525415e+00    0.00000000e+00    0.00000000e+00    2.38019359e+00    2.38019359e+00   -1.31535112e-03   -1.31535112e-03    0.00000000e+00    0.00000000e+00    1.31535112e-03    1.31535112e-03    1.80000000e+02    1.80000000e+02   -5.76191660e+01   -5.76191660e+01
216      9.09235604e-06    1.33637318e+00    1.33637318e+00    0.00000000e+00    0.00000000e+00    1.33637318e+00    1.33637318e+00    0.00000000e+00    0.00000000e+00    2.51855504e+00    2.51855504e+00   -1.33647020e-03   -1.33647020e-03    0.00000000e+00    0.00000000e+00    1.33647020e-03    1.33647020e-03    1.80000000e+02    1.80000000e+02   -5.74808144e+01   -5.74808144e+01
217      9.31003427e-06    1.35750260e+00    1.35750260e+00    0.00000000e+00    0.00000000e+00    1.35750260e+00    1.35750260e+00    0.00000000e+00    0.00000000e+00    2.65481343e+00    2.65481343e+00   -1.35759967e-03   -1.35759967e-03    0.00000000e+00    0.00000000e+00    1.35759967e-03    1.35759967e-03    1.80000000e+02    1.80000000e+02   -5.73445655e+01   -5.73445655e+01
218      9.52771251e-06    1.37864209e+00    1.37864209e+00    0.00000000e+00    0.00000000e+00    1.37864209e+00    1.37864209e+00    0.00000000e+00    0.00000000e+00    2.78903067e+00    2.78903067e+00   -1.37873920e-03   -1.37873920e-03    0.00000000e+00    0.00000000e+00    1.37873920e-03    1.37873920e-03    1.80000000e+02    1.80000000e+02   -5.72103575e+01   -5.72103575e+01
219      9.96306897e-06    1.42094986e+00    1.42094986e+00    0.00000000e+00    0.00000000e+00    1.42094986e+00    1.42094986e+00    0.00000000e+00    0.00000000e+00    3.05157507e+00    3.05157507e+00   -1.42104704e-03   -1.42104704e-03    0.00000000e+00    0.00000000e+00    1.42104704e-03    1.42104704e-03    1.80000000e+02    1.80000000e+02   -5.69478309e+01   -5.69478309e+01
220      1.00000000e-05    1.42454056e+00    1.42454056e+00    0.00000000e+00    0.00000000e+00    1.42454056e+00    1.42454056e+00    0.00000000e+00    0.00000000e+00    3.07349641e+00    3.07349641e+00   -1.42463779e-03   -1.42463779e-03    0.00000000e+00    0.00000000e+00    1.42463779e-03    1.42463779e-03    1.80000000e+02    1.80000000e+02   -5.69259108e+01   -5.69259108e+01
221      1.00242821e-05    1.42447569e+00    1.42447569e+00    0.00000000e+00    0.00000000e+00    1.42447569e+00    1.42447569e+00    0.00000000e+00    0.00000000e+00    3.07310086e+00    3.07310086e+00   -1.42447302e-03   -1.42447302e-03    0.00000000e+00    0.00000000e+00    1.42447302e-03    1.42447302e-03    1.80000000e+02    1.80000000e+02   -5.69269154e+01   -5.69269154e+01
222      1.00461360e-05    1.42441903e+00    1.42441903e+00    0.00000000e+00    0.00000000e+00    1.42441903e+00    1.42441903e+00    0.00000000e+00    0.00000000e+00    3.07275532e+00    3.07275532e+00   -1.42441643e-03   -1.42441643e-03    0.00000000e+00    0.00000000e+00    1.42441643e-03    1.42441643e-03    1.80000000e+02    1.80000000e+02   -5.69272605e+01   -5.69272605e+01
223      1.00898438e-05    1.42431192e+00    1.42431192e+00    0.00000000e+00    0.00000000e+00    1.42431192e+00    1.42431192e+00    0.00000000e+00    0.00000000e+00    3.07210218e+00    3.07210218e+00   -1.42430947e-03   -1.42430947e-03    0.00000000e+00    0.00000000e+00    1.42430947e-03    1.42430947e-03    1.80000000e+02    1.80000000e+02   -5.69279128e+01   -5.69279128e+01
224      1.01772594e-05    1.42411999e+00    1.42411999e+00    0.00000000e+00    0.00000000e+00    1.42411999e+00    1.42411999e+00    0.00000000e+00    0.00000000e+00    3.07093163e+00    3.07093163e+00   -1.42411779e-03   -1.42411779e-03    0.00000000e+00    0.00000000e+00    1.42411779e-03    1.42411779e-03    1.80000000e+02    1.80000000e+02   -5.69290818e+01   -5.69290818e+01
225      1.02646750e-05    1.42394817e+00    1.42394817e+00    0.00000000e+00    0.00000000e+00    1.42394817e+00    1.42394817e+00    0.00000000e+00    0.00000000e+00    3.06988361e+00    3.06988361e+00   -1.42394620e-03   -1.42394620e-03    0.00000000e+00    0.00000000e+00    1.42394620e-03    1.42394620e-03    1.80000000e+02    1.80000000e+02   -5.69301284e+01   -5.69301284e+01
226      1.03520906e-05    1.42379427e+00    1.42379427e+00    0.00000000e+00    0.00000000e+00    1.42379427e+00    1.42379427e+00    0.00000000e+00    0.00000000e+00    3.06894483e+00    3.06894483e+00   -1.42379251e-03   -1.42379251e-03    0.00000000e+00    0.00000000e+00    1.42379251e-03    1.42379251e-03    1.80000000e+02    1.80000000e+02   -5.69310659e+01   -5.69310659e+01
227      1.04395062e-05    1.42365637e+00    1.42365637e+00    0.00000000e+00    0.00000000e+00    1.42365637e+00    1.42365637e+00    0.00000000e+00    0.00000000e+00    3.06810352e+00    3.06810352e+00   -1.42365479e-03   -1.42365479e-03    0.00000000e+00    0.00000000e+00    1.42365479e-03    1.42365479e-03    1.80000000e+02    1.80000000e+02   -5.69319061e+01   -5.69319061e+01
228      1.05269218e-05    1.42353275e+00    1.42353275e+00    0.00000000e+00    0.00000000e+00    1.42353275e+00    1.42353275e+00    0.00000000e+00    0.00000000e+00    3.06734928e+00    3.06734928e+00   -1.42353134e-03   -1.42353134e-03    0.00000000e+00    0.00000000e+00    1.42353134e-03    1.42353134e-03    1.80000000e+02    1.80000000e+02   -5.69326593e+01   -5.69326593e+01
229      1.06143374e-05    1.42342190e+00    1.42342190e+00    0.00000000e+00    0.00000000e+00    1.42342190e+00    1.42342190e+00    0.00000000e+00    0.00000000e+00    3.06667286e+00    3.06667286e+00   -1.42342063e-03   -1.42342063e-03    0.00000000e+00    0.00000000e+00    1.42342063e-03    1.42342063e-03    1.80000000e+02    1.80000000e+02   -5.69333349e+01   -5.69333349e+01
230      1.07017529e-05    1.42332246e+00    1.42332246e+00    0.00000000e+00    0.00000000e+00    1.42332246e+00    1.42332246e+00    0.00000000e+00    0.00000000e+00    3.06606604e+00    3.06606604e+00   -1.42332132e-03   -1.42332132e-03    0.00000000e+00    0.00000000e+00    1.42332132e-03    1.42332132e-03    1.80000000e+02    1.80000000e+02   -5.69339409e+01   -5.69339409e+01
231      1.07891685e-05    1.42323323e+00    1.42323323e+00    0.00000000e+00    0.00000000e+00    1.42323323e+00    1.42323323e+00    0.00000000e+00    0.00000000e+00    3.06552151e+00    3.06552151e+00   -1.42323221e-03   -1.42323221e-03    0.00000000e+00    0.00000000e+00    1.42323221e-03    1.42323221e-03    1.80000000e+02    1.80000000e+02   -5.69344847e+01   -5.69344847e+01
232      1.09639997e-05    1.42308780e+00    1.42308780e+00    0.00000000e+00    0.00000000e+00    1.42308780e+00    1.42308780e+00    0.00000000e+00    0.00000000e+00    3.06463389e+00    3.06463389e+00   -1.42308697e-03   -1.42308697e-03    0.00000000e+00    0.00000000e+00    1.42308697e-03    1.42308697e-03    1.80000000e+02    1.80000000e+02   -5.69353712e+01   -5.69353712e+01
233      1.11213478e-05    1.42297919e+00    1.42297919e+00    0.00000000e+00    0.00000000e+00    1.42297919e+00    1.42297919e+00    0.00000000e+00    0.00000000e+00    3.06397095e+00    3.06397095e+00   -1.42297850e-03   -1.42297850e-03    0.00000000e+00    0.00000000e+00    1.42297850e-03    1.42297850e-03    1.80000000e+02    1.80000000e+02   -5.69360333e+01   -5.69360333e+01
234      1.12786959e-05    1.42288899e+00    1.42288899e+00    0.00000000e+00    0.00000000e+00    1.42288899e+00    1.42288899e+00    0.00000000e+00    0.00000000e+00    3.06342039e+00    3.06342039e+00   -1.42288842e-03   -1.42288842e-03    0.00000000e+00    0.00000000e+00    1.42288842e-03    1.42288842e-03    1.80000000e+02    1.80000000e+02   -5.69365831e+01   -5.69365831e+01
235      1.14360439e-05    1.42281406e+00    1.42281406e+00    0.00000000e+00    0.00000000e+00    1.42281406e+00    1.42281406e+00    0.00000000e+00    0.00000000e+00    3.06296295e+00    3.06296295e+00   -1.42281358e-03   -1.42281358e-03    0.00000000e+00    0.00000000e+00    1.42281358e-03    1.42281358e-03    1.80000000e+02    1.80000000e+02   -5.69370400e+01   -5.69370400e+01
236      1.15933920e-05    1.42275178e+00    1.42275178e+00    0.00000000e+00    0.00000000e+00    1.42275178e+00    1.42275178e+00    0.00000000e+00    0.00000000e+00    3.06258275e+00    3.06258275e+00   -1.42275138e-03   -1.42275138e-03    0.00000000e+00    0.00000000e+00    1.42275138e-03    1.42275138e-03    1.80000000e+02    1.80000000e+02   -5.69374197e+01   -5.69374197e+01
237      1.17507401e-05    1.42270000e+00    1.42270000e+00    0.00000000e+00    0.00000000e+00    1.42270000e+00    1.42270000e+00    0.00000000e+00    0.00000000e+00    3.06226664e+00    3.06226664e+00   -1.42269967e-03   -1.42269967e-03    0.00000000e+00    0.00000000e+00    1.42269967e-03    1.42269967e-03    1.80000000e+02    1.80000000e+02   -5.69377354e+01   -5.69377354e+01
238      1.19080881e-05    1.42265695e+00    1.42265695e+00    0.00000000e+00    0.00000000e+00    1.42265695e+00    1.42265695e+00    0.00000000e+00    0.00000000e+00    3.06200377e+00    3.06200377e+00   -1.42265667e-03   -1.42265667e-03    0.00000000e+00    0.00000000e+00    1.42265667e-03    1.42265667e-03    1.80000000e+02    1.80000000e+02   -5.69379979e+01   -5.69379979e+01
239      1.22227842e-05    1.42259560e+00    1.42259560e+00    0.00000000e+00    0.00000000e+00    1.42259560e+00    1.42259560e+00    0.00000000e+00    0.00000000e+00    3.06162924e+00    3.06162924e+00   -1.42259541e-03   -1.42259541e-03    0.00000000e+00    0.00000000e+00    1.42259541e-03    1.42259541e-03    1.80000000e+02    1.80000000e+02   -5.69383720e+01   -5.69383720e+01
240      1.25374804e-05    1.42255191e+00    1.42255191e+00    0.00000000e+00    0.00000000e+00    1.42255191e+00    1.42255191e+00    0.00000000e+00    0.00000000e+00    3.06136248e+00    3.06136248e+00   -1.42255177e-03   -1.42255177e-03    0.00000000e+00    0.00000000e+00    1.42255177e-03    1.42255177e-03    1.80000000e+02    1.80000000e+02   -5.69386384e+01   -5.69386384e+01
