Index       TIME              V(1)              VR(1)             VI(1)             VM(1)             VP(1)            VDB(1)             I(V1)            IR(V1)            II(V1)            IM(V1)            IP(V1)            IDB(V1)            I(R1)            IR(R1)            II(R1)            IM(R1)            IP(R1)            IDB(R1)     
176      6.03642538e-05    4.37221373e-01    4.37221373e-01    0.00000000e+00    4.37221373e-01    0.00000000e+00   -7.18597232e+00   -8.74447341e-04   -8.74447341e-04    0.00000000e+00    8.74447341e-04    1.80000000e+02   -6.11653268e+01    8.74442746e-04    8.74442746e-04    0.00000000e+00    8.74442746e-04    0.00000000e+00   -6.11653724e+01
177      6.04096668e-05    4.37419101e-01    4.37419101e-01    0.00000000e+00    4.37419101e-01    0.00000000e+00   -7.18204513e+00   -8.74842555e-04   -8.74842555e-04    0.00000000e+00    8.74842555e-04    1.80000000e+02   -6.11614020e+01    8.74838201e-04    8.74838201e-04    0.00000000e+00    8.74838201e-04    0.00000000e+00   -6.11614452e+01
178      6.04550798e-05    4.37606418e-01    4.37606418e-01    0.00000000e+00    4.37606418e-01    0.00000000e+00   -7.17832635e+00   -8.75216960e-04   -8.75216960e-04    0.00000000e+00    8.75216960e-04    1.80000000e+02   -6.11576855e+01    8.75212835e-04    8.75212835e-04    0.00000000e+00    8.75212835e-04    0.00000000e+00   -6.11577264e+01
179      6.05004928e-05    4.37783822e-01    4.37783822e-01    0.00000000e+00    4.37783822e-01    0.00000000e+00   -7.17480583e+00   -8.75571550e-04   -8.75571550e-04    0.00000000e+00    8.75571550e-04    1.80000000e+02   -6.11541672e+01    8.75567644e-04    8.75567644e-04    0.00000000e+00    8.75567644e-04    0.00000000e+00   -6.11542059e+01
180      6.05459058e-05    4.37951793e-01    4.37951793e-01    0.00000000e+00    4.37951793e-01    0.00000000e+00   -7.17147383e+00   -8.75907284e-04   -8.75907284e-04    0.00000000e+00    8.75907284e-04    1.80000000e+02   -6.11508372e+01    8.75903586e-04    8.75903586e-04    0.00000000e+00    8.75903586e-04    0.00000000e+00   -6.11508739e+01
181      6.05913188e-05    4.38110791e-01    4.38110791e-01    0.00000000e+00    4.38110791e-01    0.00000000e+00   -7.16832099e+00   -8.76225084e-04   -8.76225084e-04    0.00000000e+00    8.76225084e-04    1.80000000e+02   -6.11476864e+01    8.76221583e-04    8.76221583e-04    0.00000000e+00    8.76221583e-04    0.00000000e+00   -6.11477211e+01
182      6.06367318e-05    4.38261260e-01    4.38261260e-01    0.00000000e+00    4.38261260e-01    0.00000000e+00   -7.16533834e+00   -8.76525834e-04   -8.76525834e-04    0.00000000e+00    8.76525834e-04    1.80000000e+02   -6.11447056e+01    8.76522520e-04    8.76522520e-04    0.00000000e+00    8.76522520e-04    0.00000000e+00   -6.11447384e+01
183      6.06821448e-05    4.38403624e-01    4.38403624e-01    0.00000000e+00    4.38403624e-01    0.00000000e+00   -7.16251729e+00   -8.76810383e-04   -8.76810383e-04    0.00000000e+00    8.76810383e-04    1.80000000e+02   -6.11418863e+01    8.76807248e-04    8.76807248e-04    0.00000000e+00    8.76807248e-04    0.00000000e+00   -6.11419174e+01
184      6.07275578e-05    4.38538290e-01    4.38538290e-01    0.00000000e+00    4.38538290e-01    0.00000000e+00   -7.15984963e+00   -8.77079545e-04   -8.77079545e-04    0.00000000e+00    8.77079545e-04    1.80000000e+02   -6.11392203e+01    8.77076579e-04    8.77076579e-04    0.00000000e+00    8.77076579e-04    0.00000000e+00   -6.11392497e+01
185      6.07729709e-05    4.38665647e-01    4.38665647e-01    0.00000000e+00    4.38665647e-01    0.00000000e+00   -7.15732750e+00   -8.77334098e-04   -8.77334098e-04    0.00000000e+00    8.77334098e-04    1.80000000e+02   -6.11366998e+01    8.77331294e-04    8.77331294e-04    0.00000000e+00    8.77331294e-04    0.00000000e+00   -6.11367276e+01
186      6.08183839e-05    4.38786069e-01    4.38786069e-01    0.00000000e+00    4.38786069e-01    0.00000000e+00   -7.15494339e+00   -8.77574789e-04   -8.77574789e-04    0.00000000e+00    8.77574789e-04    1.80000000e+02   -6.11343172e+01    8.77572137e-04    8.77572137e-04    0.00000000e+00    8.77572137e-04    0.00000000e+00   -6.11343435e+01
187      6.08637969e-05    4.38899911e-01    4.38899911e-01    0.00000000e+00    4.38899911e-01    0.00000000e+00   -7.15269014e+00   -8.77802329e-04   -8.77802329e-04    0.00000000e+00    8.77802329e-04    1.80000000e+02   -6.11320654e+01    8.77799822e-04    8.77799822e-04    0.00000000e+00    8.77799822e-04    0.00000000e+00   -6.11320902e+01
188      6.09092099e-05    4.39007514e-01    4.39007514e-01    0.00000000e+00    4.39007514e-01    0.00000000e+00   -7.15056092e+00   -8.78017398e-04   -8.78017398e-04    0.00000000e+00    8.78017398e-04    1.80000000e+02   -6.11299376e+01    8.78015029e-04    8.78015029e-04    0.00000000e+00    8.78015029e-04    0.00000000e+00   -6.11299610e+01
189      6.09546229e-05    4.39109204e-01    4.39109204e-01    0.00000000e+00    4.39109204e-01    0.00000000e+00   -7.14854920e+00   -8.78220646e-04   -8.78220646e-04    0.00000000e+00    8.78220646e-04    1.80000000e+02   -6.11279271e+01    8.78218407e-04    8.78218407e-04    0.00000000e+00    8.78218407e-04    0.00000000e+00   -6.11279493e+01
190      6.10000359e-05    4.39205288e-01    4.39205288e-01    0.00000000e+00    4.39205288e-01    0.00000000e+00   -7.14664879e+00   -8.78412692e-04   -8.78412692e-04    0.00000000e+00    8.78412692e-04    1.80000000e+02   -6.11260280e+01    8.78410576e-04    8.78410576e-04    0.00000000e+00    8.78410576e-04    0.00000000e+00   -6.11260489e+01
191      6.10454489e-05    4.39296063e-01    4.39296063e-01    0.00000000e+00    4.39296063e-01    0.00000000e+00   -7.14485377e+00   -8.78594125e-04   -8.78594125e-04    0.00000000e+00    8.78594125e-04    1.80000000e+02   -6.11242341e+01    8.78592126e-04    8.78592126e-04    0.00000000e+00    8.78592126e-04    0.00000000e+00   -6.11242539e+01
192      6.11362749e-05    4.39458379e-01    4.39458379e-01    0.00000000e+00    4.39458379e-01    0.00000000e+00   -7.14164501e+00   -8.78918545e-04   -8.78918545e-04    0.00000000e+00    8.78918545e-04    1.80000000e+02   -6.11210274e+01    8.78916758e-04    8.78916758e-04    0.00000000e+00    8.78916758e-04    0.00000000e+00   -6.11210451e+01
193      6.12180183e-05    4.39590496e-01    4.39590496e-01    0.00000000e+00    4.39590496e-01    0.00000000e+00   -7.13903411e+00   -8.79182608e-04   -8.79182608e-04    0.00000000e+00    8.79182608e-04    1.80000000e+02   -6.11184182e+01    8.79180992e-04    8.79180992e-04    0.00000000e+00    8.79180992e-04    0.00000000e+00   -6.11184342e+01
194      6.12997617e-05    4.39709911e-01    4.39709911e-01    0.00000000e+00    4.39709911e-01    0.00000000e+00   -7.13667490e+00   -8.79421283e-04   -8.79421283e-04    0.00000000e+00    8.79421283e-04    1.80000000e+02   -6.11160606e+01    8.79419822e-04    8.79419822e-04    0.00000000e+00    8.79419822e-04    0.00000000e+00   -6.11160750e+01
195      6.13815051e-05    4.39817809e-01    4.39817809e-01    0.00000000e+00    4.39817809e-01    0.00000000e+00   -7.13454379e+00   -8.79636938e-04   -8.79636938e-04    0.00000000e+00    8.79636938e-04    1.80000000e+02   -6.11139308e+01    8.79635618e-04    8.79635618e-04    0.00000000e+00    8.79635618e-04    0.00000000e+00   -6.11139439e+01
196      6.14632486e-05    4.39915271e-01    4.39915271e-01    0.00000000e+00    4.39915271e-01    0.00000000e+00   -7.13261924e+00   -8.79831734e-04   -8.79831734e-04    0.00000000e+00    8.79831734e-04    1.80000000e+02   -6.11120076e+01    8.79830541e-04    8.79830541e-04    0.00000000e+00    8.79830541e-04    0.00000000e+00   -6.11120193e+01
197      6.15449920e-05    4.40003281e-01    4.40003281e-01    0.00000000e+00    4.40003281e-01    0.00000000e+00   -7.13088169e+00   -8.80007640e-04   -8.80007640e-04    0.00000000e+00    8.80007640e-04    1.80000000e+02   -6.11102712e+01    8.80006563e-04    8.80006563e-04    0.00000000e+00    8.80006563e-04    0.00000000e+00   -6.11102818e+01
198      6.16267354e-05    4.40082738e-01    4.40082738e-01    0.00000000e+00    4.40082738e-01    0.00000000e+00   -7.12931332e+00   -8.80166448e-04   -8.80166448e-04    0.00000000e+00    8.80166448e-04    1.80000000e+02   -6.11087038e+01    8.80165476e-04    8.80165476e-04    0.00000000e+00    8.80165476e-04    0.00000000e+00   -6.11087134e+01
199      6.17084788e-05    4.40154455e-01    4.40154455e-01    0.00000000e+00    4.40154455e-01    0.00000000e+00   -7.12789795e+00   -8.80309788e-04   -8.80309788e-04    0.00000000e+00    8.80309788e-04    1.80000000e+02   -6.11072894e+01    8.80308911e-04    8.80308911e-04    0.00000000e+00    8.80308911e-04    0.00000000e+00   -6.11072980e+01
200      6.17902222e-05    4.40219174e-01    4.40219174e-01    0.00000000e+00    4.40219174e-01    0.00000000e+00   -7.12662090e+00   -8.80439140e-04   -8.80439140e-04    0.00000000e+00    8.80439140e-04    1.80000000e+02   -6.11060132e+01    8.80438349e-04    8.80438349e-04    0.00000000e+00    8.80438349e-04    0.00000000e+00   -6.11060210e+01
201      6.18719656e-05    4.40277567e-01    4.40277567e-01    0.00000000e+00    4.40277567e-01    0.00000000e+00   -7.12546885e+00   -8.80555848e-04   -8.80555848e-04    0.00000000e+00    8.80555848e-04    1.80000000e+02   -6.11048619e+01    8.80555134e-04    8.80555134e-04    0.00000000e+00    8.80555134e-04    0.00000000e+00   -6.11048689e+01
202      6.19537090e-05    4.40330243e-01    4.40330243e-01    0.00000000e+00    4.40330243e-01    0.00000000e+00   -7.12442971e+00   -8.80661130e-04   -8.80661130e-04    0.00000000e+00    8.80661130e-04    1.80000000e+02   -6.11038234e+01    8.80660485e-04    8.80660485e-04    0.00000000e+00    8.80660485e-04    0.00000000e+00   -6.11038298e+01
203      6.20354524e-05    4.40377754e-01    4.40377754e-01    0.00000000e+00    4.40377754e-01    0.00000000e+00   -7.12349255e+00   -8.80756090e-04   -8.80756090e-04    0.00000000e+00    8.80756090e-04    1.80000000e+02   -6.11028869e+01    8.80755508e-04    8.80755508e-04    0.00000000e+00    8.80755508e-04    0.00000000e+00   -6.11028926e+01
204      6.21989393e-05    4.40455746e-01    4.40455746e-01    0.00000000e+00    4.40455746e-01    0.00000000e+00   -7.12195439e+00   -8.80911970e-04   -8.80911970e-04    0.00000000e+00    8.80911970e-04    1.80000000e+02   -6.11013498e+01    8.80911493e-04    8.80911493e-04    0.00000000e+00    8.80911493e-04    0.00000000e+00   -6.11013545e+01
205      6.23460774e-05    4.40514429e-01    4.40514429e-01    0.00000000e+00    4.40514429e-01    0.00000000e+00   -7.12079723e+00   -8.81029258e-04   -8.81029258e-04    0.00000000e+00    8.81029258e-04    1.80000000e+02   -6.11001934e+01    8.81028859e-04    8.81028859e-04    0.00000000e+00    8.81028859e-04    0.00000000e+00   -6.11001973e+01
206      6.24932156e-05    4.40563469e-01    4.40563469e-01    0.00000000e+00    4.40563469e-01    0.00000000e+00   -7.11983033e+00   -8.81127272e-04   -8.81127272e-04    0.00000000e+00    8.81127272e-04    1.80000000e+02   -6.10992271e+01    8.81126939e-04    8.81126939e-04    0.00000000e+00    8.81126939e-04    0.00000000e+00   -6.10992304e+01
207      6.26403537e-05    4.40604441e-01    4.40604441e-01    0.00000000e+00    4.40604441e-01    0.00000000e+00   -7.11902259e+00   -8.81209161e-04   -8.81209161e-04    0.00000000e+00    8.81209161e-04    1.80000000e+02   -6.10984199e+01    8.81208882e-04    8.81208882e-04    0.00000000e+00    8.81208882e-04    0.00000000e+00   -6.10984227e+01
208      6.27874918e-05    4.40638665e-01    4.40638665e-01    0.00000000e+00    4.40638665e-01    0.00000000e+00   -7.11834795e+00   -8.81277562e-04   -8.81277562e-04    0.00000000e+00    8.81277562e-04    1.80000000e+02   -6.10977457e+01    8.81277329e-04    8.81277329e-04    0.00000000e+00    8.81277329e-04    0.00000000e+00   -6.10977480e+01
209      6.29346300e-05    4.40667247e-01    4.40667247e-01    0.00000000e+00    4.40667247e-01    0.00000000e+00   -7.11778456e+00   -8.81334688e-04   -8.81334688e-04    0.00000000e+00    8.81334688e-04    1.80000000e+02   -6.10971827e+01    8.81334494e-04    8.81334494e-04    0.00000000e+00    8.81334494e-04    0.00000000e+00   -6.10971846e+01
210      6.30817681e-05    4.40691114e-01    4.40691114e-01    0.00000000e+00    4.40691114e-01    0.00000000e+00   -7.11731413e+00   -8.81382390e-04   -8.81382390e-04    0.00000000e+00    8.81382390e-04    1.80000000e+02   -6.10967126e+01    8.81382228e-04    8.81382228e-04    0.00000000e+00    8.81382228e-04    0.00000000e+00   -6.10967142e+01
211      6.33760444e-05    4.40725313e-01    4.40725313e-01    0.00000000e+00    4.40725313e-01    0.00000000e+00   -7.11664011e+00   -8.81450742e-04   -8.81450742e-04    0.00000000e+00    8.81450742e-04    1.80000000e+02   -6.10960390e+01    8.81450625e-04    8.81450625e-04    0.00000000e+00    8.81450625e-04    0.00000000e+00   -6.10960402e+01
212      6.36703207e-05    4.40749816e-01    4.40749816e-01    0.00000000e+00    4.40749816e-01    0.00000000e+00   -7.11615720e+00   -8.81499716e-04   -8.81499716e-04    0.00000000e+00    8.81499716e-04    1.80000000e+02   -6.10955565e+01    8.81499633e-04    8.81499633e-04    0.00000000e+00    8.81499633e-04    0.00000000e+00   -6.10955573e+01
213      6.39645970e-05    4.40767369e-01    4.40767369e-01    0.00000000e+00    4.40767369e-01    0.00000000e+00   -7.11581129e+00   -8.81534798e-04   -8.81534798e-04    0.00000000e+00    8.81534798e-04    1.80000000e+02   -6.10952108e+01    8.81534738e-04    8.81534738e-04    0.00000000e+00    8.81534738e-04    0.00000000e+00   -6.10952114e+01
214      6.42588733e-05    4.40779941e-01    4.40779941e-01    0.00000000e+00    4.40779941e-01    0.00000000e+00   -7.11556356e+00   -8.81559924e-04   -8.81559924e-04    0.00000000e+00    8.81559924e-04    1.80000000e+02   -6.10949632e+01    8.81559881e-04    8.81559881e-04    0.00000000e+00    8.81559881e-04    0.00000000e+00   -6.10949636e+01
215      6.48474258e-05    4.40793962e-01    4.40793962e-01    0.00000000e+00    4.40793962e-01    0.00000000e+00   -7.11528726e+00   -8.81587948e-04   -8.81587948e-04    0.00000000e+00    8.81587948e-04    1.80000000e+02   -6.10946871e+01    8.81587924e-04    8.81587924e-04    0.00000000e+00    8.81587924e-04    0.00000000e+00   -6.10946873e+01
216      6.54359784e-05    4.40801782e-01    4.40801782e-01    0.00000000e+00    4.40801782e-01    0.00000000e+00   -7.11513316e+00   -8.81603578e-04   -8.81603578e-04    0.00000000e+00    8.81603578e-04    1.80000000e+02   -6.10945331e+01    8.81603565e-04    8.81603565e-04    0.00000000e+00    8.81603565e-04    0.00000000e+00   -6.10945332e+01
217      6.60245310e-05    4.40806143e-01    4.40806143e-01    0.00000000e+00    4.40806143e-01    0.00000000e+00   -7.11504723e+00   -8.81612294e-04   -8.81612294e-04    0.00000000e+00    8.81612294e-04    1.80000000e+02   -6.10944472e+01    8.81612287e-04    8.81612287e-04    0.00000000e+00    8.81612287e-04    0.00000000e+00   -6.10944473e+01
218      6.72016361e-05    4.40809515e-01    4.40809515e-01    0.00000000e+00    4.40809515e-01    0.00000000e+00   -7.11498080e+00   -8.81619032e-04   -8.81619032e-04    0.00000000e+00    8.81619032e-04    1.80000000e+02   -6.10943809e+01    8.81619029e-04    8.81619029e-04    0.00000000e+00    8.81619029e-04    0.00000000e+00   -6.10943809e+01
219      6.83787413e-05    4.40810818e-01    4.40810818e-01    0.00000000e+00    4.40810818e-01    0.00000000e+00   -7.11495512e+00   -8.81621637e-04   -8.81621637e-04    0.00000000e+00    8.81621637e-04    1.80000000e+02   -6.10943552e+01    8.81621636e-04    8.81621636e-04    0.00000000e+00    8.81621636e-04    0.00000000e+00   -6.10943552e+01
220      7.07329515e-05    4.40811442e-01    4.40811442e-01    0.00000000e+00    4.40811442e-01    0.00000000e+00   -7.11494281e+00   -8.81622885e-04   -8.81622885e-04    0.00000000e+00    8.81622885e-04    1.80000000e+02   -6.10943429e+01    8.81622885e-04    8.81622885e-04    0.00000000e+00    8.81622885e-04    0.00000000e+00   -6.10943429e+01
221      7.54413721e-05    4.40811612e-01    4.40811612e-01    0.00000000e+00    4.40811612e-01    0.00000000e+00   -7.11493947e+00   -8.81623225e-04   -8.81623225e-04    0.00000000e+00    8.81623225e-04    1.80000000e+02   -6.10943396e+01    8.81623225e-04    8.81623225e-04    0.00000000e+00    8.81623225e-04    0.00000000e+00   -6.10943396e+01
222      8.48582132e-05    4.40811637e-01    4.40811637e-01    0.00000000e+00    4.40811637e-01    0.00000000e+00   -7.11493898e+00   -8.81623274e-04   -8.81623274e-04    0.00000000e+00    8.81623274e-04    1.80000000e+02   -6.10943391e+01    8.81623274e-04    8.81623274e-04    0.00000000e+00    8.81623274e-04    0.00000000e+00   -6.10943391e+01
223      9.48582132e-05    4.40811639e-01    4.40811639e-01    0.00000000e+00    4.40811639e-01    0.00000000e+00   -7.11493894e+00   -8.81623278e-04   -8.81623278e-04    0.00000000e+00    8.81623278e-04    1.80000000e+02   -6.10943390e+01    8.81623278e-04    8.81623278e-04    0.00000000e+00    8.81623278e-04    0.00000000e+00   -6.10943390e+01
224      1.00000000e-04    4.40811639e-01    4.40811639e-01    0.00000000e+00    4.40811639e-01    0.00000000e+00   -7.11493894e+00   -8.81623278e-04   -8.81623278e-04    0.00000000e+00    8.81623278e-04    1.80000000e+02   -6.10943390e+01    8.81623278e-04    8.81623278e-04    0.00000000e+00    8.81623278e-04    0.00000000e+00   -6.10943390e+01
0        0.00000000e+00    4.65316936e-01    4.65316936e-01    0.00000000e+00    4.65316936e-01    0.00000000e+00   -6.64502280e+00   -4.65316936e-04   -4.65316936e-04    0.00000000e+00    4.65316936e-04    1.80000000e+02   -6.66450228e+01    4.65316936e-04    4.65316936e-04    0.00000000e+00    4.65316936e-04    0.00000000e+00   -6.66450228e+01
1        1.00000000e-10    4.65326924e-01    4.65326924e-01    0.00000000e+00    4.65326924e-01    0.00000000e+00   -6.64483637e+00   -4.65426798e-04   -4.65426798e-04    0.00000000e+00    4.65426798e-04    1.80000000e+02   -6.66429723e+01    4.65326924e-04    4.65326924e-04    0.00000000e+00    4.65326924e-04    0.00000000e+00   -6.66448364e+01
2        3.00000000e-10    4.65346919e-01    4.65346919e-01    0.00000000e+00    4.65346919e-01    0.00000000e+00   -6.64446314e+00   -4.65446896e-04   -4.65446896e-04    0.00000000e+00    4.65446896e-04    1.80000000e+02   -6.66425972e+01    4.65346919e-04    4.65346919e-04    0.00000000e+00    4.65346919e-04    0.00000000e+00   -6.66444631e+01
3        7.00000000e-10    4.65386908e-01    4.65386908e-01    0.00000000e+00    4.65386908e-01    0.00000000e+00   -6.64371676e+00   -4.65486881e-04   -4.65486881e-04    0.00000000e+00    4.65486881e-04    1.80000000e+02   -6.66418511e+01    4.65386908e-04    4.65386908e-04    0.00000000e+00    4.65386908e-04    0.00000000e+00   -6.66437168e+01
4        1.50000000e-09    4.65466880e-01    4.65466880e-01    0.00000000e+00    4.65466880e-01    0.00000000e+00   -6.64222431e+00   -4.65566845e-04   -4.65566845e-04    0.00000000e+00    4.65566845e-04    1.80000000e+02   -6.66403591e+01    4.65466880e-04    4.65466880e-04    0.00000000e+00    4.65466880e-04    0.00000000e+00   -6.66422243e+01
5        3.10000000e-09    4.65626798e-01    4.65626798e-01    0.00000000e+00    4.65626798e-01    0.00000000e+00   -6.63924066e+00   -4.65726746e-04   -4.65726746e-04    0.00000000e+00    4.65726746e-04    1.80000000e+02   -6.66373764e+01    4.65626798e-04    4.65626798e-04    0.00000000e+00    4.65626798e-04    0.00000000e+00   -6.66392407e+01
6        6.30000000e-09    4.65946530e-01    4.65946530e-01    0.00000000e+00    4.65946530e-01    0.00000000e+00   -6.63327836e+00   -4.66046447e-04   -4.66046447e-04    0.00000000e+00    4.66046447e-04    1.80000000e+02   -6.66314160e+01    4.65946530e-04    4.65946530e-04    0.00000000e+00    4.65946530e-04    0.00000000e+00   -6.66332784e+01
7        1.27000000e-08    4.66585587e-01    4.66585587e-01    0.00000000e+00    4.66585587e-01    0.00000000e+00   -6.62137362e+00   -4.66685439e-04   -4.66685439e-04    0.00000000e+00    4.66685439e-04    1.80000000e+02   -6.66195150e+01    4.66585587e-04    4.66585587e-04    0.00000000e+00    4.66585587e-04    0.00000000e+00   -6.66213736e+01
8        2.55000000e-08    4.67862095e-01    4.67862095e-01    0.00000000e+00    4.67862095e-01    0.00000000e+00   -6.59764278e+00   -4.67961822e-04   -4.67961822e-04    0.00000000e+00    4.67961822e-04    1.80000000e+02   -6.65957915e+01    4.67862095e-04    4.67862095e-04    0.00000000e+00    4.67862095e-04    0.00000000e+00   -6.65976428e+01
9        5.11000000e-08    4.70408904e-01    4.70408904e-01    0.00000000e+00    4.70408904e-01    0.00000000e+00   -6.55048933e+00   -4.70508388e-04   -4.70508388e-04    0.00000000e+00    4.70508388e-04    1.80000000e+02   -6.65486526e+01    4.70408904e-04    4.70408904e-04    0.00000000e+00    4.70408904e-04    0.00000000e+00   -6.65504893e+01
10       7.67000000e-08    4.72949718e-01    4.72949718e-01    0.00000000e+00    4.72949718e-01    0.00000000e+00   -6.50370059e+00   -4.73048968e-04   -4.73048968e-04    0.00000000e+00    4.73048968e-04    1.80000000e+02   -6.65018780e+01    4.72949718e-04    4.72949718e-04    0.00000000e+00    4.72949718e-04    0.00000000e+00   -6.65037006e+01
11       1.02300000e-07    4.75484743e-01    4.75484743e-01    0.00000000e+00    4.75484743e-01    0.00000000e+00   -6.45726827e+00   -4.75583768e-04   -4.75583768e-04    0.00000000e+00    4.75583768e-04    1.80000000e+02   -6.64554595e+01    4.75484743e-04    4.75484743e-04    0.00000000e+00    4.75484743e-04    0.00000000e+00   -6.64572683e+01
12       1.27900000e-07    4.78014183e-01    4.78014183e-01    0.00000000e+00    4.78014183e-01    0.00000000e+00   -6.41118434e+00   -4.78112990e-04   -4.78112990e-04    0.00000000e+00    4.78112990e-04    1.80000000e+02   -6.64093891e+01    4.78014183e-04    4.78014183e-04    0.00000000e+00    4.78014183e-04    0.00000000e+00   -6.64111843e+01
13       1.53500000e-07    4.80538236e-01    4.80538236e-01    0.00000000e+00    4.80538236e-01    0.00000000e+00   -6.36544101e+00   -4.80636832e-04   -4.80636832e-04    0.00000000e+00    4.80636832e-04    1.80000000e+02   -6.63636590e+01    4.80538236e-04    4.80538236e-04    0.00000000e+00    4.80538236e-04    0.00000000e+00   -6.63654410e+01
14       2.04700000e-07    4.85566218e-01    4.85566218e-01    0.00000000e+00    4.85566218e-01    0.00000000e+00   -6.27503071e+00   -4.85664421e-04   -4.85664421e-04    0.00000000e+00    4.85664421e-04    1.80000000e+02   -6.62732742e+01    4.85566218e-04    4.85566218e-04    0.00000000e+00    4.85566218e-04    0.00000000e+00   -6.62750307e+01
15       2.50780000e-07    4.90076201e-01    4.90076201e-01    0.00000000e+00    4.90076201e-01    0.00000000e+00   -6.19472774e+00   -4.90174074e-04   -4.90174074e-04    0.00000000e+00    4.90174074e-04    1.80000000e+02   -6.61929933e+01    4.90076201e-04    4.90076201e-04    0.00000000e+00    4.90076201e-04    0.00000000e+00   -6.61947277e+01
16       2.96860000e-07    4.94571975e-01    4.94571975e-01    0.00000000e+00    4.94571975e-01    0.00000000e+00   -6.11540993e+00   -4.94669540e-04   -4.94669540e-04    0.00000000e+00    4.94669540e-04    1.80000000e+02   -6.61136966e+01    4.94571975e-04    4.94571975e-04    0.00000000e+00    4.94571975e-04    0.00000000e+00   -6.61154099e+01
17       3.42940000e-07    4.99054496e-01    4.99054496e-01    0.00000000e+00    4.99054496e-01    0.00000000e+00   -6.03704054e+00   -4.99151773e-04   -4.99151773e-04    0.00000000e+00    4.99151773e-04    1.80000000e+02   -6.60353476e+01    4.99054496e-04    4.99054496e-04    0.00000000e+00    4.99054496e-04    0.00000000e+00   -6.60370405e+01
18       3.89020000e-07    5.03524676e-01    5.03524676e-01    0.00000000e+00    5.03524676e-01    0.00000000e+00   -5.95958483e+00   -5.03621685e-04   -5.03621685e-04    0.00000000e+00    5.03621685e-04    1.80000000e+02   -6.59579116e+01    5.03524676e-04    5.03524676e-04    0.00000000e+00    5.03524676e-04    0.00000000e+00   -6.59595848e+01
19       4.35100000e-07    5.07983379e-01    5.07983379e-01    0.00000000e+00    5.07983379e-01    0.00000000e+00   -5.88300995e+00   -5.08080139e-04   -5.08080139e-04    0.00000000e+00    5.08080139e-04    1.80000000e+02   -6.58813556e+01    5.07983379e-04    5.07983379e-04    0.00000000e+00    5.07983379e-04    0.00000000e+00   -6.58830099e+01
20       4.81180000e-07    5.12431427e-01    5.12431427e-01    0.00000000e+00    5.12431427e-01    0.00000000e+00   -5.80728486e+00   -5.12527956e-04   -5.12527956e-04    0.00000000e+00    5.12527956e-04    1.80000000e+02   -6.58056488e+01    5.12431427e-04    5.12431427e-04    0.00000000e+00    5.12431427e-04    0.00000000e+00   -6.58072849e+01
21       5.27260000e-07    5.16869598e-01    5.16869598e-01    0.00000000e+00    5.16869598e-01    0.00000000e+00   -5.73238024e+00   -5.16965912e-04   -5.16965912e-04    0.00000000e+00    5.16965912e-04    1.80000000e+02   -6.57307618e+01    5.16869598e-04    5.16869598e-04    0.00000000e+00    5.16869598e-04    0.00000000e+00   -6.57323802e+01
22       5.73340000e-07    5.21298627e-01    5.21298627e-01    0.00000000e+00    5.21298627e-01    0.00000000e+00   -5.65826837e+00   -5.21394743e-04   -5.21394743e-04    0.00000000e+00    5.21394743e-04    1.80000000e+02   -6.56566670e+01    5.21298627e-04    5.21298627e-04    0.00000000e+00    5.21298627e-04    0.00000000e+00   -6.56582684e+01
23       6.19420000e-07    5.25719210e-01    5.25719210e-01    0.00000000e+00    5.25719210e-01    0.00000000e+00   -5.58492307e+00   -5.25815143e-04   -5.25815143e-04    0.00000000e+00    5.25815143e-04    1.80000000e+02   -6.55833382e+01    5.25719210e-04    5.25719210e-04    0.00000000e+00    5.25719210e-04    0.00000000e+00   -6.55849231e+01
24       6.65500000e-07    5.30132002e-01    5.30132002e-01    0.00000000e+00    5.30132002e-01    0.00000000e+00   -5.51231957e+00   -5.30227766e-04   -5.30227766e-04    0.00000000e+00    5.30227766e-04    1.80000000e+02   -6.55107507e+01    5.30132002e-04    5.30132002e-04    0.00000000e+00    5.30132002e-04    0.00000000e+00   -6.55123196e+01
25       7.11580000e-07    5.34537620e-01    5.34537620e-01    0.00000000e+00    5.34537620e-01    0.00000000e+00   -5.44043448e+00   -5.34633229e-04   -5.34633229e-04    0.00000000e+00    5.34633229e-04    1.80000000e+02   -6.54388810e+01    5.34537620e-04    5.34537620e-04    0.00000000e+00    5.34537620e-04    0.00000000e+00   -6.54404345e+01
26       7.57660000e-07    5.38936647e-01    5.38936647e-01    0.00000000e+00    5.38936647e-01    0.00000000e+00   -5.36924567e+00   -5.39032112e-04   -5.39032112e-04    0.00000000e+00    5.39032112e-04    1.80000000e+02   -6.53677072e+01    5.38936647e-04    5.38936647e-04    0.00000000e+00    5.38936647e-04    0.00000000e+00   -6.53692457e+01
27       8.03740000e-07    5.43329629e-01    5.43329629e-01    0.00000000e+00    5.43329629e-01    0.00000000e+00   -5.29873222e+00   -5.43424963e-04   -5.43424963e-04    0.00000000e+00    5.43424963e-04    1.80000000e+02   -6.52972083e+01    5.43329629e-04    5.43329629e-04    0.00000000e+00    5.43329629e-04    0.00000000e+00   -6.52987322e+01
