Index       TIME              V(2)       
0        0.00000000e+00   -5.29395592e-23
1        4.76190476e-06    1.47377587e-01
2        9.52380952e-06    2.81660029e-01
3        1.42857143e-05    3.90915741e-01
4        1.90476190e-05    4.65436874e-01
5        2.38095238e-05    4.98601899e-01
6        2.85714286e-05    4.87463956e-01
7        3.33333333e-05    4.33012702e-01
8        3.80952381e-05    3.40086369e-01
9        4.28571429e-05    2.16941870e-01
10       4.76190476e-05    7.45211331e-02
11       5.23809524e-05   -7.45211331e-02
12       5.71428571e-05   -2.16941870e-01
13       6.19047619e-05   -3.40086369e-01
14       6.66666667e-05   -4.33012702e-01
15       7.14285714e-05   -4.87463956e-01
16       7.61904762e-05   -4.98601899e-01
17       8.09523810e-05   -4.65436874e-01
18       8.57142857e-05   -3.90915741e-01
19       9.04761905e-05   -2.81660029e-01
20       9.52380952e-05   -1.47377587e-01
End of Xyce(TM) Simulation
