Index       TIME              V(3)       
0        0.00000000e+00   -1.00000000e+00
2        2.00000000e-03   -2.25290722e+00
1        1.00000000e-03   -1.62774658e+00
3        3.00000000e-03   -2.87318657e+00
4        4.00000000e-03   -3.48630672e+00
5        5.00000000e-03   -4.09001510e+00
6        6.00000000e-03   -4.68056417e+00
7        7.00000000e-03   -5.25644171e+00
8        8.00000000e-03   -5.81587686e+00
10       1.00000000e-02   -6.87727021e+00
9        9.00000000e-03   -6.35681578e+00
11       1.10000000e-02   -7.37333786e+00
12       1.20000000e-02   -7.84344053e+00
13       1.30000000e-02   -8.28715488e+00
14       1.40000000e-02   -8.70285310e+00
15       1.50000000e-02   -9.08900682e+00
16       1.60000000e-02   -9.44247330e+00
17       1.70000000e-02   -9.76068215e+00
18       1.80000000e-02   -1.00451490e+01
19       1.90000000e-02   -1.02948322e+01
20       2.00000000e-02   -1.05088135e+01
21       2.10000000e-02   -1.06853886e+01
22       2.20000000e-02   -1.08204814e+01
23       2.30000000e-02   -1.09177932e+01
24       2.40000000e-02   -1.09769710e+01
25       2.50000000e-02   -1.09977973e+01
26       2.60000000e-02   -1.09801902e+01
27       2.70000000e-02   -1.09190593e+01
28       2.80000000e-02   -1.08196654e+01
29       2.90000000e-02   -1.06825335e+01
30       3.00000000e-02   -1.05081679e+01
31       3.10000000e-02   -1.02972050e+01
32       3.20000000e-02   -1.00467042e+01
33       3.30000000e-02   -9.76034772e+00
34       3.40000000e-02   -9.44035681e+00
35       3.50000000e-02   -9.08790806e+00
36       3.60000000e-02   -8.70429323e+00
37       3.70000000e-02   -8.28872803e+00
38       3.80000000e-02   -7.84349119e+00
39       3.90000000e-02   -7.37202794e+00
40       4.00000000e-02   -6.87607143e+00
41       4.10000000e-02   -6.35744170e+00
42       4.20000000e-02   -5.81712499e+00
43       4.30000000e-02   -5.25667555e+00
44       4.40000000e-02   -4.67998439e+00
45       4.50000000e-02   -4.08917082e+00
46       4.60000000e-02   -3.48640420e+00
47       4.70000000e-02   -2.87374766e+00
48       4.80000000e-02   -2.25305644e+00
49       4.90000000e-02   -1.62752161e+00
50       5.00000000e-02   -9.99812850e-01
51       5.10000000e-02   -3.73025621e-01
52       5.20000000e-02    2.53304329e-01
53       5.30000000e-02    8.72133740e-01
54       5.40000000e-02    1.48507136e+00
55       5.50000000e-02    2.08845235e+00
56       5.60000000e-02    2.68069633e+00
57       5.70000000e-02    3.25637722e+00
58       5.80000000e-02    3.81447828e+00
59       5.90000000e-02    4.35428862e+00
60       6.00000000e-02    4.87406319e+00
61       6.10000000e-02    5.37210611e+00
62       6.20000000e-02    5.84437522e+00
63       6.30000000e-02    6.28574838e+00
64       6.40000000e-02    6.69954669e+00
65       6.50000000e-02    7.08444647e+00
66       6.60000000e-02    7.43919580e+00
67       6.70000000e-02    7.76261578e+00
68       6.80000000e-02    8.04455648e+00
69       6.90000000e-02    8.29148450e+00
70       7.00000000e-02    8.50353828e+00
71       7.10000000e-02    8.68003786e+00
72       7.20000000e-02    8.82039044e+00
73       7.30000000e-02    8.91871046e+00
74       7.40000000e-02    8.97434877e+00
75       7.50000000e-02    8.99262113e+00
76       7.60000000e-02    8.97348924e+00
77       7.70000000e-02    8.91700670e+00
78       7.80000000e-02    8.82243501e+00
79       7.90000000e-02    8.68121267e+00
80       8.00000000e-02    8.50386670e+00
81       8.10000000e-02    8.29100475e+00
82       8.20000000e-02    8.04332118e+00
83       8.30000000e-02    7.76159632e+00
84       8.40000000e-02    7.44052586e+00
85       8.50000000e-02    7.08500712e+00
86       8.60000000e-02    6.69941117e+00
87       8.70000000e-02    6.28500216e+00
88       8.80000000e-02    5.84311495e+00
89       8.90000000e-02    5.37335560e+00
90       9.00000000e-02    4.87467895e+00
91       9.10000000e-02    4.35437272e+00
92       9.20000000e-02    3.81414177e+00
93       9.30000000e-02    3.25573882e+00
