Index	TIME	N(YRXN!R1_000_CONC_XSPEC)	N(YRXN!R1_000_CONC_YSPEC)
479	6.66576523e+00	3.04901686e+00	2.12186264e+00
480	6.67101141e+00	3.09343081e+00	2.06658267e+00
481	6.67625760e+00	3.13711246e+00	2.01180390e+00
482	6.68150379e+00	3.17993900e+00	1.95765333e+00
483	6.68674998e+00	3.22179032e+00	1.90425586e+00
484	6.69199617e+00	3.26255049e+00	1.85173285e+00
485	6.69724235e+00	3.30210909e+00	1.80020071e+00
486	6.70248854e+00	3.34036255e+00	1.74976961e+00
487	6.70721011e+00	3.37359681e+00	1.70540672e+00
488	6.71193168e+00	3.40563273e+00	1.66208806e+00
489	6.71665325e+00	3.43641332e+00	1.61987644e+00
490	6.72137482e+00	3.46588843e+00	1.57882806e+00
491	6.72609639e+00	3.49401507e+00	1.53899215e+00
492	6.73034580e+00	3.51814694e+00	1.50421091e+00
493	6.73459521e+00	3.54113673e+00	1.47047163e+00
494	6.73884462e+00	3.56296855e+00	1.43779508e+00
495	6.74309403e+00	3.58363134e+00	1.40619728e+00
496	6.74734345e+00	3.60311874e+00	1.37568956e+00
497	6.75159286e+00	3.62142895e+00	1.34627873e+00
498	6.75584227e+00	3.63856449e+00	1.31796725e+00
499	6.76009168e+00	3.65453203e+00	1.29075343e+00
500	6.76434109e+00	3.66934206e+00	1.26463174e+00
501	6.76859051e+00	3.68300863e+00	1.23959300e+00
502	6.77283992e+00	3.69554903e+00	1.21562474e+00
503	6.77708933e+00	3.70698351e+00	1.19271147e+00
504	6.78133874e+00	3.71733490e+00	1.17083499e+00
505	6.78558815e+00	3.72662836e+00	1.14997472e+00
506	6.78983757e+00	3.73489099e+00	1.13010796e+00
507	6.79408698e+00	3.74215159e+00	1.11121026e+00
508	6.79833639e+00	3.74844031e+00	1.09325564e+00
509	6.80258580e+00	3.75378841e+00	1.07621692e+00
510	6.80683522e+00	3.75822798e+00	1.06006594e+00
511	6.81108463e+00	3.76179167e+00	1.04477383e+00
512	6.81533404e+00	3.76451250e+00	1.03031122e+00
513	6.81958345e+00	3.76642365e+00	1.01664846e+00
514	6.82383286e+00	3.76755825e+00	1.00375578e+00
515	6.82808228e+00	3.76794922e+00	9.91603488e-01
516	6.83233169e+00	3.76762913e+00	9.80162099e-01
517	6.83658110e+00	3.76663008e+00	9.69402476e-01
518	6.84083051e+00	3.76498356e+00	9.59295937e-01
519	6.84507992e+00	3.76272040e+00	9.49814354e-01
520	6.84932934e+00	3.75987064e+00	9.40930234e-01
521	6.85357875e+00	3.75646349e+00	9.32616790e-01
522	6.85782816e+00	3.75252731e+00	9.24847991e-01
523	6.86207757e+00	3.74808950e+00	9.17598607e-01
524	6.86632698e+00	3.74317653e+00	9.10844243e-01
525	6.87057640e+00	3.73781393e+00	9.04561358e-01
526	6.87482581e+00	3.73202620e+00	8.98727284e-01
527	6.87907522e+00	3.72583690e+00	8.93320227e-01
528	6.88332463e+00	3.71926860e+00	8.88319276e-01
529	6.88757404e+00	3.71234291e+00	8.83704387e-01
530	6.89182346e+00	3.70508049e+00	8.79456383e-01
531	6.89607287e+00	3.69750104e+00	8.75556934e-01
532	6.90032228e+00	3.68962337e+00	8.71988543e-01
533	6.90457169e+00	3.68146541e+00	8.68734523e-01
534	6.90882110e+00	3.67304419e+00	8.65778978e-01
535	6.91307052e+00	3.66437595e+00	8.63106777e-01
536	6.91731993e+00	3.65547607e+00	8.60703531e-01
537	6.92156934e+00	3.64635920e+00	8.58555561e-01
538	6.92581875e+00	3.63703921e+00	8.56649880e-01
539	6.93006817e+00	3.62752927e+00	8.54974159e-01
540	6.93431758e+00	3.61784186e+00	8.53516702e-01
541	6.93856699e+00	3.60798878e+00	8.52266421e-01
542	6.94706581e+00	3.58783477e+00	8.50341243e-01
543	6.95556464e+00	3.56714386e+00	8.49126524e-01
544	6.96406346e+00	3.54598997e+00	8.48552596e-01
545	6.97256229e+00	3.52443916e+00	8.48557065e-01
546	6.98106111e+00	3.50255037e+00	8.49084107e-01
547	6.98955993e+00	3.48037617e+00	8.50083801e-01
548	6.99805876e+00	3.45796341e+00	8.51511517e-01
549	7.00655758e+00	3.43535384e+00	8.53327365e-01
550	7.01505641e+00	3.41258463e+00	8.55495688e-01
551	7.02355523e+00	3.38968887e+00	8.57984612e-01
552	7.03205406e+00	3.36669600e+00	8.60765636e-01
553	7.04055288e+00	3.34363225e+00	8.63813266e-01
554	7.04905170e+00	3.32052092e+00	8.67104689e-01
555	7.05755053e+00	3.29738275e+00	8.70619478e-01
556	7.06604935e+00	3.27423620e+00	8.74339335e-01
557	7.07454818e+00	3.25109767e+00	8.78247857e-01
558	7.08304700e+00	3.22798175e+00	8.82330327e-01
559	7.09154582e+00	3.20490139e+00	8.86573536e-01
560	7.10004465e+00	3.18186812e+00	8.90965617e-01
561	7.10854347e+00	3.15889216e+00	8.95495899e-01
562	7.11704230e+00	3.13598258e+00	9.00154780e-01
563	7.12554112e+00	3.11314745e+00	9.04933611e-01
564	7.13403994e+00	3.09039388e+00	9.09824598e-01
565	7.14253877e+00	3.06772820e+00	9.14820706e-01
566	7.15103759e+00	3.04515598e+00	9.19915584e-01
567	7.15953642e+00	3.02268216e+00	9.25103491e-01
568	7.16803524e+00	3.00031106e+00	9.30379232e-01
569	7.17653407e+00	2.97804651e+00	9.35738104e-01
570	7.18503289e+00	2.95589184e+00	9.41175843e-01
571	7.19353171e+00	2.93384999e+00	9.46688580e-01
572	7.20203054e+00	2.91192349e+00	9.52272801e-01
573	7.21052936e+00	2.89011455e+00	9.57925312e-01
574	7.21902819e+00	2.86842508e+00	9.63643206e-01
575	7.22752701e+00	2.84685669e+00	9.69423834e-01
576	7.23602583e+00	2.82541076e+00	9.75264782e-01
577	7.24452466e+00	2.80408846e+00	9.81163843e-01
578	7.25302348e+00	2.78289075e+00	9.87119005e-01
579	7.26152231e+00	2.76181840e+00	9.93128422e-01
580	7.27002113e+00	2.74087204e+00	9.99190407e-01
581	7.27851996e+00	2.72005214e+00	1.00530341e+00
582	7.28701878e+00	2.69935905e+00	1.01146602e+00
583	7.29551760e+00	2.67879300e+00	1.01767691e+00
584	7.30401643e+00	2.65835410e+00	1.02393489e+00
585	7.31251525e+00	2.63804239e+00	1.03023886e+00
586	7.32101408e+00	2.61785781e+00	1.03658778e+00
587	7.32951290e+00	2.59780022e+00	1.04298071e+00
588	7.33801172e+00	2.57786942e+00	1.04941678e+00
589	7.34651055e+00	2.55806514e+00	1.05589518e+00
590	7.35500937e+00	2.53838707e+00	1.06241515e+00
591	7.36350820e+00	2.51883483e+00	1.06897599e+00
592	7.37200702e+00	2.49940801e+00	1.07557706e+00
593	7.38050584e+00	2.48010615e+00	1.08221773e+00
594	7.38900467e+00	2.46092877e+00	1.08889744e+00
595	7.39750349e+00	2.44187534e+00	1.09561566e+00
596	7.40600232e+00	2.42294532e+00	1.10237188e+00
597	7.41450114e+00	2.40413812e+00	1.10916563e+00
598	7.42299997e+00	2.38545316e+00	1.11599647e+00
599	7.43149879e+00	2.36688983e+00	1.12286397e+00
600	7.43999761e+00	2.34844748e+00	1.12976773e+00
601	7.44849644e+00	2.33012548e+00	1.13670737e+00
602	7.45699526e+00	2.31192317e+00	1.14368252e+00
603	7.46549409e+00	2.29383988e+00	1.15069285e+00
604	7.47399291e+00	2.27587494e+00	1.15773801e+00
605	7.48249173e+00	2.25802767e+00	1.16481769e+00
606	7.49099056e+00	2.24029737e+00	1.17193158e+00
607	7.49948938e+00	2.22268336e+00	1.17907937e+00
608	7.50798821e+00	2.20518494e+00	1.18626077e+00
609	7.51648703e+00	2.18780141e+00	1.19347552e+00
610	7.52498586e+00	2.17053208e+00	1.20072332e+00
611	7.53348468e+00	2.15337625e+00	1.20800390e+00
612	7.54198350e+00	2.13633322e+00	1.21531701e+00
613	7.55048233e+00	2.11940230e+00	1.22266238e+00
614	7.55898115e+00	2.10258280e+00	1.23003976e+00
615	7.56747998e+00	2.08587402e+00	1.23744888e+00
616	7.57597880e+00	2.06927528e+00	1.24488950e+00
617	7.58447762e+00	2.05278591e+00	1.25236136e+00
618	7.59297645e+00	2.03640523e+00	1.25986421e+00
619	7.60147527e+00	2.02013256e+00	1.26739780e+00
620	7.60997410e+00	2.00396724e+00	1.27496189e+00
621	7.61847292e+00	1.98790861e+00	1.28255621e+00
622	7.62697175e+00	1.97195603e+00	1.29018052e+00
623	7.63547057e+00	1.95610885e+00	1.29783456e+00
624	7.64396939e+00	1.94036642e+00	1.30551808e+00
625	7.65246822e+00	1.92472813e+00	1.31323082e+00
626	7.66096704e+00	1.90919334e+00	1.32097252e+00
627	7.66946587e+00	1.89376145e+00	1.32874291e+00
628	7.67796469e+00	1.87843185e+00	1.33654173e+00
629	7.68646351e+00	1.86320395e+00	1.34436871e+00
630	7.69496234e+00	1.84807715e+00	1.35222357e+00
631	7.70346116e+00	1.83305087e+00	1.36010604e+00
632	7.71195999e+00	1.81812455e+00	1.36801583e+00
633	7.72895763e+00	1.78856926e+00	1.38391611e+00
634	7.74595528e+00	1.75940718e+00	1.39992221e+00
635	7.76295293e+00	1.73063409e+00	1.41603171e+00
636	7.77995058e+00	1.70224591e+00	1.43224210e+00
637	7.79694823e+00	1.67423873e+00	1.44855077e+00
638	7.81394588e+00	1.64660879e+00	1.46495506e+00
639	7.83094352e+00	1.61935250e+00	1.48145217e+00
640	7.84794117e+00	1.59246640e+00	1.49803924e+00
641	7.86493882e+00	1.56594720e+00	1.51471328e+00
642	7.88193647e+00	1.53979177e+00	1.53147123e+00
643	7.89893412e+00	1.51399712e+00	1.54830991e+00
644	7.91593177e+00	1.48856042e+00	1.56522606e+00
645	7.93292941e+00	1.46347898e+00	1.58221628e+00
646	7.94992706e+00	1.43875024e+00	1.59927713e+00
647	7.96692471e+00	1.41437181e+00	1.61640502e+00
648	7.98392236e+00	1.39034141e+00	1.63359631e+00
649	8.00092001e+00	1.36665689e+00	1.65084723e+00
650	8.01791766e+00	1.34331623e+00	1.66815395e+00
651	8.03491530e+00	1.32031754e+00	1.68551255e+00
652	8.05191295e+00	1.29765900e+00	1.70291900e+00
653	8.06891060e+00	1.27533895e+00	1.72036925e+00
654	8.08590825e+00	1.25335578e+00	1.73785913e+00
655	8.10290590e+00	1.23170801e+00	1.75538443e+00
656	8.11990355e+00	1.21039421e+00	1.77294088e+00
657	8.13690119e+00	1.18941305e+00	1.79052416e+00
658	8.15389884e+00	1.16876323e+00	1.80812989e+00
659	8.17089649e+00	1.14844356e+00	1.82575368e+00
660	8.18789414e+00	1.12845286e+00	1.84339109e+00
661	8.20489179e+00	1.10878999e+00	1.86103767e+00
662	8.22188944e+00	1.08945387e+00	1.87868896e+00
663	8.23888708e+00	1.07044340e+00	1.89634048e+00
664	8.25588473e+00	1.05175753e+00	1.91398779e+00
665	8.27288238e+00	1.03339518e+00	1.93162644e+00
666	8.28988003e+00	1.01535530e+00	1.94925200e+00
667	8.30687768e+00	9.97636786e-01	1.96686010e+00
668	8.32387532e+00	9.80238535e-01	1.98444638e+00
669	8.34087297e+00	9.63159399e-01	2.00200657e+00
670	8.35787062e+00	9.46398191e-01	2.01953643e+00
671	8.37486827e+00	9.29953673e-01	2.03703181e+00
672	8.39186592e+00	9.13824545e-01	2.05448864e+00
673	8.40886357e+00	8.98009446e-01	2.07190293e+00
674	8.42586121e+00	8.82506937e-01	2.08927079e+00
675	8.44285886e+00	8.67315502e-01	2.10658844e+00
676	8.45985651e+00	8.52433534e-01	2.12385221e+00
677	8.47685416e+00	8.37859338e-01	2.14105856e+00
678	8.49385181e+00	8.23591119e-01	2.15820405e+00
679	8.51084946e+00	8.09626981e-01	2.17528540e+00
680	8.52784710e+00	7.95964922e-01	2.19229946e+00
681	8.54484475e+00	7.82602828e-01	2.20924324e+00
682	8.56184240e+00	7.69538478e-01	2.22611386e+00
683	8.57884005e+00	7.56769531e-01	2.24290863e+00
684	8.59583770e+00	7.44293535e-01	2.25962500e+00
685	8.61283535e+00	7.32107919e-01	2.27626059e+00
686	8.62983299e+00	7.20209997e-01	2.29281317e+00
687	8.64683064e+00	7.08596966e-01	2.30928067e+00
688	8.66382829e+00	6.97265909e-01	2.32566119e+00
689	8.68082594e+00	6.86213794e-01	2.34195301e+00
690	8.69782359e+00	6.75437480e-01	2.35815453e+00
691	8.71482124e+00	6.64933718e-01	2.37426436e+00
692	8.73181888e+00	6.54699152e-01	2.39028125e+00
693	8.74881653e+00	6.44730327e-01	2.40620410e+00
694	8.76581418e+00	6.35023691e-01	2.42203198e+00
695	8.78281183e+00	6.25575598e-01	2.43776411e+00
696	8.79980948e+00	6.16382317e-01	2.45339986e+00
697	8.81680713e+00	6.07440035e-01	2.46893874e+00
698	8.83380477e+00	5.98744860e-01	2.48438041e+00
699	8.85080242e+00	5.90292833e-01	2.49972466e+00
700	8.86780007e+00	5.82079928e-01	2.51497142e+00
701	8.88479772e+00	5.74102063e-01	2.53012075e+00
702	8.91879302e+00	5.58832802e-01	2.56012808e+00
703	8.95278831e+00	5.44453562e-01	2.58974934e+00
704	8.98678361e+00	5.30930262e-01	2.61898894e+00
705	9.02077890e+00	5.18228478e-01	2.64785279e+00
706	9.05477420e+00	5.06313666e-01	2.67634809e+00
707	9.08876950e+00	4.95151348e-01	2.70448316e+00
708	9.12276479e+00	4.84707287e-01	2.73226722e+00
709	9.15676009e+00	4.74947652e-01	2.75971028e+00
710	9.19075539e+00	4.65839166e-01	2.78682290e+00
711	9.22475068e+00	4.57349235e-01	2.81361609e+00
712	9.25874598e+00	4.49446067e-01	2.84010117e+00
713	9.29274128e+00	4.42098766e-01	2.86628960e+00
714	9.32673657e+00	4.35277417e-01	2.89219291e+00
715	9.36073187e+00	4.28953149e-01	2.91782259e+00
716	9.39472717e+00	4.23098187e-01	2.94318998e+00
717	9.42872246e+00	4.17685886e-01	2.96830623e+00
718	9.46271776e+00	4.12690758e-01	2.99318220e+00
719	9.49671306e+00	4.08088483e-01	3.01782846e+00
720	9.53070835e+00	4.03855910e-01	3.04225518e+00
721	9.56470365e+00	3.99971050e-01	3.06647217e+00
722	9.59869895e+00	3.96413063e-01	3.09048880e+00
723	9.66668954e+00	3.90191380e-01	3.13796022e+00
724	9.73468013e+00	3.85056556e-01	3.18473085e+00
725	9.80267073e+00	3.80880163e-01	3.23085959e+00
726	9.87066132e+00	3.77549007e-01	3.27639832e+00
727	9.93865191e+00	3.74963915e-01	3.32139210e+00
728	1.00066425e+01	3.73038398e-01	3.36587965e+00
729	1.00746331e+01	3.71697350e-01	3.40989378e+00
730	1.01426237e+01	3.70875827e-01	3.45346190e+00
731	1.02106143e+01	3.70517898e-01	3.49660653e+00
732	1.02786049e+01	3.70575605e-01	3.53934572e+00
733	1.03465955e+01	3.71008018e-01	3.58169354e+00
734	1.04825767e+01	3.72851166e-01	3.66525615e+00
735	1.06185578e+01	3.75849037e-01	3.74733490e+00
736	1.07545390e+01	3.79852063e-01	3.82793249e+00
737	1.08905202e+01	3.84765367e-01	3.90701358e+00
738	1.10265014e+01	3.90538709e-01	3.98450804e+00
739	1.11624826e+01	3.97159748e-01	4.06031211e+00
740	1.12984638e+01	4.04650407e-01	4.13428708e+00
741	1.14344450e+01	4.13066023e-01	4.20625563e+00
742	1.15568280e+01	4.21503353e-01	4.26913279e+00
743	1.16792111e+01	4.30856268e-01	4.33000575e+00
744	1.18015942e+01	4.41250072e-01	4.38862949e+00
745	1.19117389e+01	4.51626766e-01	4.43922470e+00
746	1.20108692e+01	4.61924296e-01	4.48277717e+00
747	1.21099995e+01	4.73278841e-01	4.52419943e+00
748	1.22091298e+01	4.85869588e-01	4.56319864e+00
749	1.22983470e+01	4.98441063e-01	4.59593567e+00
750	1.23786426e+01	5.10936508e-01	4.62321150e+00
751	1.24589381e+01	5.24750830e-01	4.64811218e+00
752	1.25392336e+01	5.40123322e-01	4.67028290e+00
753	1.26114996e+01	5.55534298e-01	4.68754852e+00
754	1.26765390e+01	5.70915754e-01	4.70057464e+00
755	1.27415784e+01	5.87995160e-01	4.71084719e+00
756	1.28001138e+01	6.05074174e-01	4.71738519e+00
757	1.28527957e+01	6.22072557e-01	4.72074450e+00
758	1.29054776e+01	6.40884976e-01	4.72134648e+00
759	1.29581595e+01	6.61833060e-01	4.71876546e+00
760	1.30055732e+01	6.82834740e-01	4.71329965e+00
761	1.30482455e+01	7.03782952e-01	4.70543866e+00
762	1.30909179e+01	7.27010570e-01	4.69435573e+00
763	1.31293230e+01	7.50185661e-01	4.68121981e+00
764	1.31638876e+01	7.73182805e-01	4.66645995e+00
765	1.31984522e+01	7.98535050e-01	4.64850941e+00
766	1.32295603e+01	8.23669929e-01	4.62925077e+00
767	1.32575576e+01	8.48448352e-01	4.60906226e+00
768	1.32855549e+01	8.75569408e-01	4.58580458e+00
769	1.33135523e+01	9.05370649e-01	4.55906989e+00
770	1.33387499e+01	9.34806178e-01	4.53164794e+00
771	1.33614277e+01	9.63707879e-01	4.50389698e+00
772	1.33841055e+01	9.95199614e-01	4.47287119e+00
773	1.34067833e+01	1.02962155e+00	4.43816781e+00
774	1.34271934e+01	1.06342576e+00	4.40341405e+00
775	1.34455624e+01	1.09642023e+00	4.36895147e+00
776	1.34639315e+01	1.13214094e+00	4.33113153e+00
777	1.34823005e+01	1.17090235e+00	4.28958681e+00
778	1.34988327e+01	1.20867528e+00	4.24867627e+00
779	1.35137116e+01	1.24525854e+00	4.20871599e+00
780	1.35285905e+01	1.28454173e+00	4.16549137e+00
781	1.35434694e+01	1.32678552e+00	4.11869963e+00
782	1.35568605e+01	1.36756773e+00	4.07326836e+00
783	1.35702515e+01	1.41120598e+00	4.02441583e+00
784	1.35836425e+01	1.45794484e+00	3.97185755e+00
785	1.35956944e+01	1.50287269e+00	3.92113985e+00
786	1.36077464e+01	1.55072494e+00	3.86693866e+00
787	1.36197983e+01	1.60171183e+00	3.80900723e+00
788	1.36306450e+01	1.65045564e+00	3.75347245e+00
789	1.36414918e+01	1.70207296e+00	3.69451987e+00
790	1.36523385e+01	1.75672167e+00	3.63195958e+00
791	1.36621006e+01	1.80862116e+00	3.57241961e+00
792	1.36718626e+01	1.86320289e+00	3.50967765e+00
793	1.36816247e+01	1.92055903e+00	3.44361492e+00
794	1.36913868e+01	1.98076558e+00	3.37412794e+00
795	1.37011488e+01	2.04387663e+00	3.30113455e+00
796	1.37109109e+01	2.10991760e+00	3.22458084e+00
797	1.37206729e+01	2.17887756e+00	3.14444920e+00
798	1.37304350e+01	2.25070084e+00	3.06076708e+00
799	1.37401971e+01	2.32527800e+00	2.97361648e+00
800	1.37499591e+01	2.40243681e+00	2.88314361e+00
801	1.37597212e+01	2.48193365e+00	2.78956807e+00
802	1.37694833e+01	2.56344617e+00	2.69319096e+00
803	1.37792453e+01	2.64656824e+00	2.59440070e+00
804	1.37890074e+01	2.73080819e+00	2.49367568e+00
805	1.37987694e+01	2.81559132e+00	2.39158246e+00
806	1.38085315e+01	2.90026776e+00	2.28876880e+00
807	1.38182936e+01	2.98412599e+00	2.18595072e+00
808	1.38280556e+01	3.06641221e+00	2.08389370e+00
809	1.38378177e+01	3.14635471e+00	1.98338855e+00
810	1.38475798e+01	3.22319190e+00	1.88522347e+00
811	1.38563656e+01	3.28910165e+00	1.79949154e+00
812	1.38651515e+01	3.35142905e+00	1.71677863e+00
813	1.38739373e+01	3.40975390e+00	1.63753824e+00
814	1.38818446e+01	3.45853856e+00	1.56950613e+00
815	1.38897519e+01	3.50359878e+00	1.50482743e+00
816	1.38976591e+01	3.54479206e+00	1.44367466e+00
817	1.39055664e+01	3.58203179e+00	1.38616533e+00
818	1.39126829e+01	3.61213918e+00	1.33757567e+00
819	1.39197995e+01	3.63902830e+00	1.29200147e+00
820	1.39269160e+01	3.66274118e+00	1.24942345e+00
821	1.39340326e+01	3.68334664e+00	1.20979517e+00
822	1.39411491e+01	3.70093646e+00	1.17304660e+00
823	1.39482657e+01	3.71562140e+00	1.13908807e+00
824	1.39553822e+01	3.72752725e+00	1.10781402e+00
825	1.39624987e+01	3.73679098e+00	1.07910676e+00
826	1.39696153e+01	3.74355728e+00	1.05283989e+00
827	1.39767318e+01	3.74797536e+00	1.02888146e+00
828	1.39838484e+01	3.75019617e+00	1.00709666e+00
829	1.39909649e+01	3.75037007e+00	9.87350250e-01
830	1.39980815e+01	3.74864487e+00	9.69508455e-01
831	1.40051980e+01	3.74516428e+00	9.53440585e-01
832	1.40123145e+01	3.74006666e+00	9.39020262e-01
833	1.40194311e+01	3.73348419e+00	9.26126348e-01
834	1.40265476e+01	3.72554224e+00	9.14643604e-01
835	1.40336642e+01	3.71635897e+00	9.04463110e-01
836	1.40407807e+01	3.70604520e+00	8.95482497e-01
837	1.40478973e+01	3.69470434e+00	8.87606022e-01
838	1.40550138e+01	3.68243254e+00	8.80744512e-01
839	1.40621304e+01	3.66931884e+00	8.74815220e-01
840	1.40692469e+01	3.65544550e+00	8.69741604e-01
841	1.40763634e+01	3.64088826e+00	8.65453048e-01
842	1.40834800e+01	3.62571674e+00	8.61884562e-01
843	1.40905965e+01	3.60999476e+00	8.58976453e-01
844	1.40977131e+01	3.59378079e+00	8.56673982e-01
845	1.41048296e+01	3.57712824e+00	8.54927028e-01
846	1.41190627e+01	3.54271812e+00	8.52901538e-01
847	1.41332958e+01	3.50707945e+00	8.52603106e-01
848	1.41475289e+01	3.47049615e+00	8.53763279e-01
849	1.41617620e+01	3.43320310e+00	8.56158943e-01
850	1.41759950e+01	3.39539422e+00	8.59604895e-01
851	1.41902281e+01	3.35722946e+00	8.63947409e-01
852	1.42044612e+01	3.31884060e+00	8.69058817e-01
853	1.42186943e+01	3.28033618e+00	8.74832988e-01
854	1.42329274e+01	3.24180558e+00	8.81181572e-01
855	1.42471605e+01	3.20332231e+00	8.88030897e-01
856	1.42613936e+01	3.16494683e+00	8.95319409e-01
857	1.42756266e+01	3.12672877e+00	9.02995574e-01
858	1.42898597e+01	3.08870885e+00	9.11016146e-01
859	1.43040928e+01	3.05092040e+00	9.19344746e-01
860	1.43183259e+01	3.01339060e+00	9.27950701e-01
861	1.43325590e+01	2.97614155e+00	9.36808077e-01
862	1.43467921e+01	2.93919110e+00	9.45894893e-01
863	1.43610252e+01	2.90255358e+00	9.55192468e-01
864	1.43752583e+01	2.86624038e+00	9.64684880e-01
865	1.43894913e+01	2.83026043e+00	9.74358524e-01
866	1.44037244e+01	2.79462059e+00	9.84201739e-01
867	1.44179575e+01	2.75932602e+00	9.94204501e-01
868	1.44321906e+01	2.72438040e+00	1.00435817e+00
869	1.44464237e+01	2.68978624e+00	1.01465526e+00
870	1.44606568e+01	2.65554501e+00	1.02508930e+00
871	1.44748899e+01	2.62165733e+00	1.03565463e+00
872	1.44891229e+01	2.58812310e+00	1.04634632e+00
873	1.45033560e+01	2.55494164e+00	1.05716002e+00
874	1.45175891e+01	2.52211176e+00	1.06809192e+00
875	1.45318222e+01	2.48963185e+00	1.07913863e+00
876	1.45460553e+01	2.45749994e+00	1.09029714e+00
877	1.45602884e+01	2.42571380e+00	1.10156477e+00
878	1.45745215e+01	2.39427096e+00	1.11293907e+00
879	1.45887545e+01	2.36316873e+00	1.12441786e+00
880	1.46029876e+01	2.33240430e+00	1.13599913e+00
881	1.46172207e+01	2.30197472e+00	1.14768104e+00
882	1.46314538e+01	2.27187694e+00	1.15946189e+00
883	1.46456869e+01	2.24210786e+00	1.17134009e+00
884	1.46599200e+01	2.21266431e+00	1.18331414e+00
885	1.46741531e+01	2.18354310e+00	1.19538264e+00
886	1.46883862e+01	2.15474102e+00	1.20754422e+00
887	1.47026192e+01	2.12625485e+00	1.21979758e+00
888	1.47168523e+01	2.09808138e+00	1.23214146e+00
889	1.47310854e+01	2.07021743e+00	1.24457463e+00
890	1.47453185e+01	2.04265983e+00	1.25709585e+00
891	1.47595516e+01	2.01540545e+00	1.26970392e+00
892	1.47737847e+01	1.98845121e+00	1.28239763e+00
893	1.47880178e+01	1.96179406e+00	1.29517577e+00
894	1.48022508e+01	1.93543102e+00	1.30803713e+00
895	1.48164839e+01	1.90935915e+00	1.32098047e+00
896	1.48307170e+01	1.88357558e+00	1.33400453e+00
897	1.48449501e+01	1.85807751e+00	1.34710805e+00
898	1.48591832e+01	1.83286219e+00	1.36028973e+00
899	1.48734163e+01	1.80792695e+00	1.37354822e+00
900	1.48876494e+01	1.78326919e+00	1.38688217e+00
901	1.49018824e+01	1.75888636e+00	1.40029018e+00
902	1.49161155e+01	1.73477602e+00	1.41377081e+00
903	1.49303486e+01	1.71093578e+00	1.42732258e+00
904	1.49445817e+01	1.68736334e+00	1.44094397e+00
905	1.49588148e+01	1.66405645e+00	1.45463341e+00
906	1.49730479e+01	1.64101297e+00	1.46838931e+00
907	1.49872810e+01	1.61823082e+00	1.48221000e+00
908	1.50015141e+01	1.59570799e+00	1.49609378e+00
909	1.50157471e+01	1.57344256e+00	1.51003890e+00
910	1.50299802e+01	1.55143266e+00	1.52404357e+00
911	1.50442133e+01	1.52967654e+00	1.53810594e+00
912	1.50584464e+01	1.50817246e+00	1.55222412e+00
913	1.50726795e+01	1.48691882e+00	1.56639615e+00
914	1.50869126e+01	1.46591404e+00	1.58062005e+00
915	1.51011457e+01	1.44515664e+00	1.59489378e+00
916	1.51153787e+01	1.42464518e+00	1.60921525e+00
917	1.51296118e+01	1.40437832e+00	1.62358233e+00
918	1.51438449e+01	1.38435476e+00	1.63799284e+00
919	1.51580780e+01	1.36457327e+00	1.65244456e+00
920	1.51723111e+01	1.34503267e+00	1.66693521e+00
921	1.51865442e+01	1.32573187e+00	1.68146249e+00
922	1.52150103e+01	1.28784489e+00	1.71061637e+00
923	1.52434765e+01	1.25090500e+00	1.73988819e+00
924	1.52719427e+01	1.21490508e+00	1.76925820e+00
925	1.53004089e+01	1.17983865e+00	1.79870621e+00
926	1.53288750e+01	1.14569975e+00	1.82821169e+00
927	1.53573412e+01	1.11248287e+00	1.85775384e+00
928	1.53858074e+01	1.08018277e+00	1.88731171e+00
929	1.54142736e+01	1.04879439e+00	1.91686435e+00
930	1.54427397e+01	1.01831273e+00	1.94639086e+00
931	1.54712059e+01	9.88732750e-01	1.97587057e+00
932	1.54996721e+01	9.60049186e-01	2.00528312e+00
933	1.55281383e+01	9.32256495e-01	2.03460863e+00
934	1.55566044e+01	9.05348717e-01	2.06382779e+00
935	1.55850706e+01	8.79319382e-01	2.09292196e+00
936	1.56135368e+01	8.54161410e-01	2.12187333e+00
937	1.56420029e+01	8.29867034e-01	2.15066495e+00
938	1.56704691e+01	8.06427722e-01	2.17928091e+00
939	1.56989353e+01	7.83834127e-01	2.20770635e+00
940	1.57274015e+01	7.62076034e-01	2.23592754e+00
941	1.57558676e+01	7.41142336e-01	2.26393197e+00
942	1.57843338e+01	7.21021013e-01	2.29170837e+00
943	1.58128000e+01	7.01699130e-01	2.31924673e+00
944	1.58412662e+01	6.83162851e-01	2.34653832e+00
945	1.58697323e+01	6.65397461e-01	2.37357571e+00
946	1.58981985e+01	6.48387402e-01	2.40035273e+00
947	1.59266647e+01	6.32116320e-01	2.42686446e+00
948	1.59551308e+01	6.16567125e-01	2.45310721e+00
949	1.59835970e+01	6.01722053e-01	2.47907844e+00
950	1.60120632e+01	5.87562739e-01	2.50477673e+00
951	1.60405294e+01	5.74070293e-01	2.53020173e+00
952	1.60689955e+01	5.61225387e-01	2.55535405e+00
953	1.60974617e+01	5.49008331e-01	2.58023522e+00
954	1.61259279e+01	5.37399162e-01	2.60484763e+00
955	1.61543941e+01	5.26377726e-01	2.62919441e+00
956	1.61828602e+01	5.15923764e-01	2.65327938e+00
957	1.62113264e+01	5.06016987e-01	2.67710696e+00
958	1.62397926e+01	4.96637158e-01	2.70068210e+00
