Index       TIME              V(1A)             V(2A)             V(3A)        {I(C1A)+I(C1B)}        I(C2)             I(C3)        {P(C1A)+P(C1B)}        P(C2)             P(C3)      
140      2.65162640e-01    9.05175265e-02    1.47364724e-02    1.47364724e-02   -9.05175265e-05   -1.47364725e-05   -1.47364725e-05   -8.19342260e-06   -2.17163621e-07   -2.17163621e-07
141      2.70405520e-01    8.47735873e-02    1.29237332e-02    1.29237332e-02   -8.47735873e-05   -1.29237332e-05   -1.29237332e-05   -7.18656110e-06   -1.67022880e-07   -1.67022880e-07
142      2.75648400e-01    7.93941392e-02    1.13339797e-02    1.13339797e-02   -7.93941392e-05   -1.13339798e-05   -1.13339798e-05   -6.30342934e-06   -1.28459097e-07   -1.28459097e-07
143      2.80891280e-01    7.43560529e-02    9.93978245e-03    9.93978245e-03   -7.43560529e-05   -9.93978242e-06   -9.93978242e-06   -5.52882261e-06   -9.87992749e-08   -9.87992749e-08
144      2.86134160e-01    6.96376667e-02    8.71708593e-03    8.71708593e-03   -6.96376667e-05   -8.71708596e-06   -8.71708596e-06   -4.84940462e-06   -7.59875874e-08   -7.59875874e-08
145      2.91377040e-01    6.52186935e-02    7.64479378e-03    7.64479378e-03   -6.52186935e-05   -7.64479374e-06   -7.64479374e-06   -4.25347798e-06   -5.84428716e-08   -5.84428716e-08
146      2.96619920e-01    6.10801335e-02    6.70440471e-03    6.70440471e-03   -6.10801335e-05   -6.70440474e-06   -6.70440474e-06   -3.73078271e-06   -4.49490427e-08   -4.49490427e-08
147      3.01862800e-01    5.72041927e-02    5.87969326e-03    5.87969326e-03   -5.72041927e-05   -5.87969323e-06   -5.87969323e-06   -3.27231967e-06   -3.45707926e-08   -3.45707926e-08
148      3.07105680e-01    5.35742061e-02    5.15642990e-03    5.15642990e-03   -5.35742061e-05   -5.15642993e-06   -5.15642993e-06   -2.87019556e-06   -2.65887694e-08   -2.65887694e-08
149      3.12348560e-01    5.01745664e-02    4.52213544e-03    4.52213544e-03   -5.01745664e-05   -4.52213540e-06   -4.52213540e-06   -2.51748711e-06   -2.04497088e-08   -2.04497088e-08
150      3.17591440e-01    4.69906564e-02    3.96586579e-03    3.96586579e-03   -4.69906563e-05   -3.96586582e-06   -3.96586582e-06   -2.20812178e-06   -1.57280916e-08   -1.57280916e-08
151      3.22834320e-01    4.40087866e-02    3.47802309e-03    3.47802309e-03   -4.40087866e-05   -3.47802305e-06   -3.47802305e-06   -1.93677330e-06   -1.20966445e-08   -1.20966445e-08
152      3.28077200e-01    4.12161363e-02    3.05019011e-03    3.05019011e-03   -4.12161363e-05   -3.05019014e-06   -3.05019014e-06   -1.69876989e-06   -9.30365980e-09   -9.30365980e-09
153      3.33320080e-01    3.86006983e-02    2.67498503e-03    2.67498503e-03   -3.86006983e-05   -2.67498499e-06   -2.67498499e-06   -1.49001391e-06   -7.15554481e-09   -7.15554481e-09
154      3.38562960e-01    3.61512272e-02    2.34593408e-03    2.34593408e-03   -3.61512272e-05   -2.34593411e-06   -2.34593411e-06   -1.30691123e-06   -5.50340677e-09   -5.50340677e-09
155      3.43805840e-01    3.38571913e-02    2.05735981e-03    2.05735981e-03   -3.38571914e-05   -2.05735977e-06   -2.05735977e-06   -1.14630941e-06   -4.23272930e-09   -4.23272930e-09
156      3.49048720e-01    3.17087273e-02    1.80428317e-03    1.80428317e-03   -3.17087273e-05   -1.80428321e-06   -1.80428321e-06   -1.00544339e-06   -3.25543783e-09   -3.25543783e-09
157      3.54291600e-01    2.96965976e-02    1.58233759e-03    1.58233759e-03   -2.96965977e-05   -1.58233756e-06   -1.58233756e-06   -8.81887911e-07   -2.50379221e-09   -2.50379221e-09
158      3.59534480e-01    2.78121510e-02    1.38769363e-03    1.38769363e-03   -2.78121509e-05   -1.38769366e-06   -1.38769366e-06   -7.73515740e-07   -1.92569366e-09   -1.92569366e-09
159      3.64777360e-01    2.60472850e-02    1.21699289e-03    1.21699289e-03   -2.60472850e-05   -1.21699286e-06   -1.21699286e-06   -6.78461054e-07   -1.48107166e-09   -1.48107166e-09
160      3.70020240e-01    2.43944115e-02    1.06729012e-03    1.06729012e-03   -2.43944114e-05   -1.06729016e-06   -1.06729016e-06   -5.95087310e-07   -1.13910824e-09   -1.13910824e-09
161      3.75263120e-01    2.28464238e-02    9.36002346e-04    9.36002346e-04   -2.28464238e-05   -9.36002310e-07   -9.36002310e-07   -5.21959079e-07   -8.76100358e-10   -8.76100358e-10
162      3.80506000e-01    2.13966662e-02    8.20864331e-04    8.20864331e-04   -2.13966662e-05   -8.20864367e-07   -8.20864367e-07   -4.57817324e-07   -6.73818280e-10   -6.73818280e-10
163      3.85748880e-01    2.00389054e-02    7.19889489e-04    7.19889489e-04   -2.00389054e-05   -7.19889453e-07   -7.19889453e-07   -4.01557729e-07   -5.18240851e-10   -5.18240851e-10
164      3.90991760e-01    1.87673035e-02    6.31335601e-04    6.31335601e-04   -1.87673035e-05   -6.31335637e-07   -6.31335637e-07   -3.52211681e-07   -3.98584664e-10   -3.98584664e-10
165      3.96234640e-01    1.75763933e-02    5.53674762e-04    5.53674762e-04   -1.75763933e-05   -5.53674727e-07   -5.53674727e-07   -3.08929601e-07   -3.06555723e-10   -3.06555723e-10
166      4.00000000e-01    1.67681461e-02    5.03897986e-04    5.03897986e-04   -1.67681460e-05   -5.03898021e-07   -5.03898021e-07   -2.81170722e-07   -2.53913198e-10   -2.53913198e-10
0        0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
1        5.00000000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
2        1.50000000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
3        3.50000000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
4        7.50000000e-07    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
5        1.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
6        2.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
7        3.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
8        4.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
9        5.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
10       6.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
11       7.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
12       8.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
13       9.55000000e-06    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
14       1.00000000e-05    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
15       1.00003906e-05    1.90734862e-12    3.81469723e-12    1.90734862e-12    3.90624998e-07    3.90624996e-07    3.90624998e-07    7.45058052e-19    1.49011609e-18    7.45058052e-19
16       1.00007006e-05    4.62236254e-12    9.24472503e-12    4.62236254e-12    7.00632283e-07    7.00632278e-07    7.00632283e-07    3.23857642e-18    6.47715276e-18    3.23857642e-18
17       1.00013206e-05    1.24550033e-11    2.49100064e-11    1.24550033e-11    1.32064685e-06    1.32064684e-06    1.32064685e-06    1.64486609e-17    3.28973212e-17    1.64486609e-17
18       1.00025607e-05    4.25359623e-11    8.50719235e-11    4.25359623e-11    2.56067597e-06    2.56067593e-06    2.56067597e-06    1.08920816e-16    2.17841626e-16    1.08920816e-16
19       1.00050407e-05    1.60360589e-10    3.20721170e-10    1.60360589e-10    5.04073415e-06    5.04073399e-06    5.04073415e-06    8.08335096e-16    1.61667010e-15    8.08335096e-16
20       1.00100009e-05    6.26660667e-10    1.25332128e-09    6.26660667e-10    1.00008503e-05    1.00008497e-05    1.00008503e-05    6.26713951e-15    1.25342777e-14    6.26713951e-15
21       1.00199211e-05    2.48186406e-09    4.96372767e-09    2.48186406e-09    1.99210816e-05    1.99210791e-05    1.99210816e-05    4.94414164e-14    9.88828117e-14    4.94414164e-14
22       1.00397616e-05    9.88268318e-09    1.97653629e-08    9.88268318e-09    3.97615406e-05    3.97615307e-05    3.97615406e-05    3.92950709e-13    7.85901083e-13    3.92950709e-13
23       1.00794425e-05    3.94459663e-08    7.88919046e-08    3.94459663e-08    7.94424438e-05    7.94424044e-05    7.94424438e-05    3.13368396e-12    6.26736258e-12    3.13368396e-12
24       1.01588043e-05    1.57619075e-07    3.15237927e-07    1.57619075e-07    1.58804191e-04    1.58804034e-04    1.58804191e-04    2.50305697e-11    5.00610543e-11    2.50305697e-11
25       1.03175281e-05    6.30151171e-07    1.26030056e-06    6.30151171e-07    3.17527450e-04    3.17526820e-04    3.17527450e-04    2.00090294e-10    4.00179227e-10    2.00090294e-10
26       1.06349755e-05    2.51995653e-06    5.03989878e-06    2.51995653e-06    6.34973022e-04    6.34970502e-04    6.34973022e-04    1.60010441e-09    3.20018706e-09    1.60010441e-09
27       1.10000000e-05    6.24997440e-06    1.24998945e-05    6.24997440e-06    9.99993750e-04    9.99987500e-04    9.99993750e-04    6.24993534e-09    1.24997383e-08    6.24993534e-09
28       1.10634895e-05    7.04358747e-06    1.40871095e-05    7.04358747e-06    9.99992956e-04    9.99985913e-04    9.99992956e-04    7.04353786e-09    1.40869110e-08    7.04353786e-09
29       1.11904685e-05    8.63081108e-06    1.72615293e-05    8.63081108e-06    9.99991369e-04    9.99982738e-04    9.99991369e-04    8.63073659e-09    1.72612313e-08    8.63073659e-09
30       1.14444264e-05    1.18052533e-05    2.36103488e-05    1.18052533e-05    9.99988195e-04    9.99976390e-04    9.99988195e-04    1.18051139e-08    2.36097913e-08    1.18051139e-08
31       1.19523424e-05    1.81541074e-05    3.63078669e-05    1.81541074e-05    9.99981846e-04    9.99963692e-04    9.99981846e-04    1.81537778e-08    3.63065486e-08    1.81537778e-08
32       1.29681743e-05    3.08516948e-05    6.17024193e-05    3.08516948e-05    9.99969148e-04    9.99938298e-04    9.99969148e-04    3.08507429e-08    6.16986121e-08    3.08507429e-08
33       1.49998380e-05    5.62463858e-05    1.12489590e-04    5.62463858e-05    9.99943754e-04    9.99887510e-04    9.99943754e-04    5.62432221e-08    1.12476936e-07    5.62432221e-08
34       1.90631655e-05    1.07033833e-04    2.14056192e-04    1.07033833e-04    9.99892966e-04    9.99785944e-04    9.99892966e-04    1.07022377e-07    2.14010372e-07    1.07022377e-07
35       2.71898206e-05    2.08600989e-04    4.17158447e-04    2.08600989e-04    9.99791399e-04    9.99582842e-04    9.99791399e-04    2.08557475e-07    4.16984426e-07    2.08557475e-07
36       4.34431306e-05    4.11704353e-04    8.23239191e-04    4.11704353e-04    9.99588296e-04    9.99176761e-04    9.99588296e-04    4.11534852e-07    8.22561468e-07    4.11534852e-07
37       7.59497508e-05    8.17787313e-04    1.63490587e-03    8.17787313e-04    9.99182213e-04    9.98365094e-04    9.99182213e-04    8.17118537e-07    1.63223295e-06    8.17118537e-07
38       1.40962991e-04    1.62945842e-03    3.25626199e-03    1.62945842e-03    9.98370542e-04    9.96743738e-04    9.98370542e-04    1.62680329e-06    3.24565875e-06    1.62680329e-06
39       2.70989472e-04    3.25082339e-03    6.49108135e-03    3.25082339e-03    9.96749177e-04    9.93508919e-04    9.96749177e-04    3.24025554e-06    6.44894721e-06    3.24025554e-06
40       5.31042433e-04    6.48566039e-03    1.29292764e-02    6.48566039e-03    9.93514340e-04    9.87070724e-04    9.93514340e-04    6.44359660e-06    1.27621102e-05    6.44359660e-06
41       1.05114835e-03    1.29238905e-02    2.56809071e-02    1.29238905e-02    9.87076109e-04    9.74319093e-04    9.87076109e-04    1.27568636e-05    2.50213981e-05    1.27568636e-05
42       2.09136020e-03    2.56755908e-02    5.06931384e-02    2.56755908e-02    9.74324409e-04    9.49306862e-04    9.74324409e-04    2.50163549e-05    4.81233441e-05    2.50163549e-05
43       4.17178389e-03    5.06879586e-02    9.88157087e-02    5.06879586e-02    9.49312041e-04    9.01184291e-04    9.49312041e-04    4.81186895e-05    8.90511644e-05    4.81186895e-05
44       6.25220758e-03    7.50582214e-02    1.44498834e-01    7.50582214e-02    9.24941779e-04    8.55501166e-04    9.24941779e-04    6.94244848e-05    1.23618921e-04    6.94244848e-05
45       8.33263126e-03    9.88028630e-02    1.87866176e-01    9.88028630e-02    9.01197137e-04    8.12133824e-04    9.01197137e-04    8.90408573e-05    1.52572476e-04    8.90408573e-05
46       1.24934786e-02    1.44486640e-01    2.68168716e-01    1.44486640e-01    8.55513360e-04    7.31831284e-04    8.55513360e-04    1.23610251e-04    1.96254256e-04    1.23610251e-04
47       1.66543260e-02    1.87854600e-01    3.40531064e-01    1.87854600e-01    8.12145400e-04    6.59468936e-04    8.12145400e-04    1.52565249e-04    2.24569658e-04    1.52565249e-04
48       2.08151734e-02    2.29024137e-01    4.05738335e-01    2.29024137e-01    7.70975863e-04    5.94261665e-04    7.70975863e-04    1.76572082e-04    2.41114739e-04    1.76572082e-04
49       2.49760208e-02    2.68106695e-01    4.64498012e-01    2.68106695e-01    7.31893305e-04    5.35501988e-04    7.31893305e-04    1.96225495e-04    2.48739609e-04    1.96225495e-04
50       2.91368681e-02    3.05208067e-01    5.17447622e-01    3.05208067e-01    6.94791933e-04    4.82552378e-04    6.94791933e-04    2.12056103e-04    2.49695580e-04    2.12056103e-04
51       3.32977155e-02    3.40428684e-01    5.65161657e-01    3.40428684e-01    6.59571316e-04    4.34838343e-04    6.59571316e-04    2.24536995e-04    2.45753958e-04    2.24536995e-04
52       3.74585629e-02    3.73863886e-01    6.08157801e-01    3.73863886e-01    6.26136114e-04    3.91842199e-04    6.26136114e-04    2.34089681e-04    2.38301890e-04    2.34089681e-04
53       4.16194103e-02    4.05604181e-01    6.46902554e-01    4.05604181e-01    5.94395819e-04    3.53097446e-04    5.94395819e-04    2.41089429e-04    2.28419640e-04    2.41089429e-04
54       4.57802577e-02    4.35735486e-01    6.81816284e-01    4.35735486e-01    5.64264514e-04    3.18183716e-04    5.64264514e-04    2.45870072e-04    2.16942839e-04    2.45870072e-04
55       4.99411050e-02    4.64339365e-01    7.13277799e-01    4.64339365e-01    5.35660635e-04    2.86722201e-04    5.35660635e-04    2.48728319e-04    2.04512580e-04    2.48728319e-04
56       5.41019524e-02    4.91493247e-01    7.41628448e-01    4.91493247e-01    5.08506753e-04    2.58371552e-04    5.08506753e-04    2.49927635e-04    1.91615693e-04    2.49927635e-04
57       5.82627998e-02    5.17270636e-01    7.67175829e-01    5.17270636e-01    4.82729364e-04    2.32824171e-04    4.82729364e-04    2.49701725e-04    1.78617077e-04    2.49701725e-04
58       6.24236472e-02    5.41741309e-01    7.90197123e-01    5.41741309e-01    4.58258691e-04    2.09802877e-04    4.58258691e-04    2.48257663e-04    1.65785630e-04    2.48257663e-04
59       6.65844945e-02    5.64971507e-01    8.10942108e-01    5.64971507e-01    4.35028493e-04    1.89057892e-04    4.35028493e-04    2.45778703e-04    1.53315005e-04    2.45778703e-04
60       7.07453419e-02    5.87024112e-01    8.29635861e-01    5.87024112e-01    4.12975888e-04    1.70364139e-04    4.12975888e-04    2.42426804e-04    1.41340199e-04    2.42426804e-04
61       7.90670367e-02    6.27858530e-01    8.61739374e-01    6.27858530e-01    3.72141470e-04    1.38260626e-04    3.72141470e-04    2.33652196e-04    1.19144625e-04    2.33652196e-04
62       8.73887314e-02    6.64655305e-01    8.87793284e-01    6.64655305e-01    3.35344695e-04    1.12206716e-04    3.35344695e-04    2.22888631e-04    9.96163689e-05    2.22888631e-04
63       9.57104262e-02    6.97813671e-01    9.08937580e-01    6.97813671e-01    3.02186329e-04    9.10624197e-05    3.02186329e-04    2.10869752e-04    8.27700554e-05    2.10869752e-04
64       1.00011000e-01    7.13633148e-01    9.18228636e-01    7.13633148e-01    2.86366852e-04    8.17713642e-05    2.86366852e-04    2.04360878e-04    7.50848082e-05    2.04360878e-04
65       1.00011006e-01    7.13633170e-01    9.18228648e-01    7.13633170e-01    2.80116829e-04    7.55213524e-05    2.80116829e-04    1.99900661e-04    6.93458693e-05    1.99900661e-04
66       1.00011013e-01    7.13633192e-01    9.18228658e-01    7.13633192e-01    2.73866809e-04    6.92713411e-05    2.73866809e-04    1.95440445e-04    6.36069306e-05    1.95440445e-04
67       1.00011025e-01    7.13633233e-01    9.18228678e-01    7.13633233e-01    2.61366766e-04    5.67713227e-05    2.61366766e-04    1.86520010e-04    5.21290566e-05    1.86520010e-04
68       1.00011050e-01    7.13633311e-01    9.18228706e-01    7.13633311e-01    2.36366689e-04    3.17712935e-05    2.36366689e-04    1.68679143e-04    2.91733137e-05    1.68679143e-04
69       1.00011100e-01    7.13633443e-01    9.18228714e-01    7.13633443e-01    1.86366556e-04   -1.82287136e-05    1.86366556e-04    1.32997407e-04   -1.67381283e-05    1.32997407e-04
70       1.00011200e-01    7.13633614e-01    9.18228544e-01    7.13633614e-01    8.63663865e-05   -1.18228544e-04    8.63663865e-05    6.16339565e-05   -1.08560824e-04    6.16339565e-05
71       1.00011400e-01    7.13633580e-01    9.18227453e-01    7.13633580e-01   -1.13633580e-04   -3.18227452e-04   -1.13633580e-04   -8.10927385e-05   -2.92205183e-04   -8.10927385e-05
72       1.00011800e-01    7.13632012e-01    9.18222270e-01    7.13632012e-01   -5.13632011e-04   -7.18222271e-04   -5.13632011e-04   -3.66544245e-04   -6.59487684e-04   -3.66544245e-04
73       1.00012000e-01    7.13630477e-01    9.18218179e-01    7.13630477e-01   -7.13630478e-04   -9.18218179e-04   -7.13630478e-04   -5.09268459e-04   -8.43124624e-04   -5.09268459e-04
74       1.00012080e-01    7.13629764e-01    9.18216343e-01    7.13629764e-01   -7.13629764e-04   -9.18216343e-04   -7.13629764e-04   -5.09267440e-04   -8.43121252e-04   -5.09267440e-04
75       1.00012240e-01    7.13628337e-01    9.18212670e-01    7.13628337e-01   -7.13628337e-04   -9.18212670e-04   -7.13628337e-04   -5.09265403e-04   -8.43114507e-04   -5.09265403e-04
76       1.00012560e-01    7.13625482e-01    9.18205324e-01    7.13625482e-01   -7.13625482e-04   -9.18205324e-04   -7.13625482e-04   -5.09261329e-04   -8.43101017e-04   -5.09261329e-04
77       1.00013200e-01    7.13619773e-01    9.18190633e-01    7.13619773e-01   -7.13619773e-04   -9.18190633e-04   -7.13619773e-04   -5.09253181e-04   -8.43074039e-04   -5.09253181e-04
78       1.00014480e-01    7.13608355e-01    9.18161251e-01    7.13608355e-01   -7.13608355e-04   -9.18161251e-04   -7.13608355e-04   -5.09236885e-04   -8.43020084e-04   -5.09236885e-04
79       1.00017040e-01    7.13585520e-01    9.18102491e-01    7.13585520e-01   -7.13585520e-04   -9.18102491e-04   -7.13585520e-04   -5.09204295e-04   -8.42912184e-04   -5.09204295e-04
80       1.00022160e-01    7.13539852e-01    9.17984981e-01    7.13539852e-01   -7.13539852e-04   -9.17984981e-04   -7.13539852e-04   -5.09139121e-04   -8.42696426e-04   -5.09139121e-04
81       1.00032400e-01    7.13448525e-01    9.17750007e-01    7.13448525e-01   -7.13448525e-04   -9.17750007e-04   -7.13448525e-04   -5.09008798e-04   -8.42265076e-04   -5.09008798e-04
82       1.00052880e-01    7.13265905e-01    9.17280240e-01    7.13265905e-01   -7.13265905e-04   -9.17280240e-04   -7.13265905e-04   -5.08748252e-04   -8.41403038e-04   -5.08748252e-04
83       1.00093840e-01    7.12900807e-01    9.16341425e-01    7.12900807e-01   -7.12900807e-04   -9.16341425e-04   -7.12900807e-04   -5.08227560e-04   -8.39681608e-04   -5.08227560e-04
84       1.00175760e-01    7.12171170e-01    9.14466678e-01    7.12171170e-01   -7.12171170e-04   -9.14466678e-04   -7.12171170e-04   -5.07187775e-04   -8.36249305e-04   -5.07187775e-04
85       1.00339600e-01    7.10714135e-01    9.10728678e-01    7.10714135e-01   -7.10714135e-04   -9.10728678e-04   -7.10714135e-04   -5.05114582e-04   -8.29426724e-04   -5.05114582e-04
86       1.00667280e-01    7.07809000e-01    9.03298423e-01    7.07809000e-01   -7.07809000e-04   -9.03298423e-04   -7.07809000e-04   -5.00993580e-04   -8.15948040e-04   -5.00993580e-04
87       1.01322640e-01    7.02034282e-01    8.88619035e-01    7.02034282e-01   -7.02034282e-04   -8.88619035e-04   -7.02034282e-04   -4.92852133e-04   -7.89643789e-04   -4.92852133e-04
88       1.02633360e-01    6.90625612e-01    8.59970150e-01    6.90625612e-01   -6.90625612e-04   -8.59970150e-04   -6.90625612e-04   -4.76963736e-04   -7.39548658e-04   -4.76963736e-04
89       1.05254800e-01    6.68359992e-01    8.05399323e-01    6.68359992e-01   -6.68359992e-04   -8.05399323e-04   -6.68359992e-04   -4.46705079e-04   -6.48668069e-04   -4.46705079e-04
90       1.07876240e-01    6.46812211e-01    7.54291378e-01    6.46812211e-01   -6.46812211e-04   -7.54291378e-04   -6.46812211e-04   -4.18366036e-04   -5.68955483e-04   -4.18366036e-04
91       1.10497680e-01    6.25959125e-01    7.06426572e-01    6.25959125e-01   -6.25959125e-04   -7.06426572e-04   -6.25959125e-04   -3.91824826e-04   -4.99038502e-04   -3.91824826e-04
92       1.13119120e-01    6.05778338e-01    6.61599107e-01    6.05778338e-01   -6.05778338e-04   -6.61599107e-04   -6.05778338e-04   -3.66967395e-04   -4.37713378e-04   -3.66967395e-04
93       1.15740560e-01    5.86248176e-01    6.19616242e-01    5.86248176e-01   -5.86248176e-04   -6.19616242e-04   -5.86248176e-04   -3.43686924e-04   -3.83924288e-04   -3.43686924e-04
94       1.18362000e-01    5.67347662e-01    5.80297470e-01    5.67347662e-01   -5.67347662e-04   -5.80297470e-04   -5.67347662e-04   -3.21883369e-04   -3.36745153e-04   -3.21883369e-04
95       1.20983440e-01    5.49056496e-01    5.43473735e-01    5.49056496e-01   -5.49056496e-04   -5.43473735e-04   -5.49056496e-04   -3.01463036e-04   -2.95363700e-04   -3.01463036e-04
96       1.23604880e-01    5.31355034e-01    5.08986711e-01    5.31355034e-01   -5.31355034e-04   -5.08986711e-04   -5.31355034e-04   -2.82338172e-04   -2.59067472e-04   -2.82338172e-04
97       1.26226320e-01    5.14224262e-01    4.76688118e-01    5.14224262e-01   -5.14224262e-04   -4.76688118e-04   -5.14224262e-04   -2.64426592e-04   -2.27231562e-04   -2.64426592e-04
98       1.28847760e-01    4.97645784e-01    4.46439086e-01    4.97645784e-01   -4.97645784e-04   -4.46439086e-04   -4.97645784e-04   -2.47651326e-04   -1.99307857e-04   -2.47651326e-04
99       1.31469200e-01    4.81601791e-01    4.18109556e-01    4.81601791e-01   -4.81601791e-04   -4.18109556e-04   -4.81601791e-04   -2.31940285e-04   -1.74815601e-04   -2.31940285e-04
100      1.34090640e-01    4.66075054e-01    3.91577723e-01    4.66075054e-01   -4.66075054e-04   -3.91577723e-04   -4.66075054e-04   -2.17225956e-04   -1.53333113e-04   -2.17225956e-04
101      1.36712080e-01    4.51048895e-01    3.66729512e-01    4.51048895e-01   -4.51048895e-04   -3.66729512e-04   -4.51048895e-04   -2.03445106e-04   -1.34490535e-04   -2.03445106e-04
102      1.39333520e-01    4.36507176e-01    3.43458085e-01    4.36507176e-01   -4.36507176e-04   -3.43458085e-04   -4.36507176e-04   -1.90538515e-04   -1.17963456e-04   -1.90538515e-04
103      1.41954960e-01    4.22434280e-01    3.21663384e-01    4.22434280e-01   -4.22434280e-04   -3.21663384e-04   -4.22434280e-04   -1.78450721e-04   -1.03467333e-04   -1.78450721e-04
104      1.44576400e-01    4.08815090e-01    3.01251703e-01    4.08815090e-01   -4.08815090e-04   -3.01251703e-04   -4.08815090e-04   -1.67129778e-04   -9.07525884e-05   -1.67129778e-04
105      1.47197840e-01    3.95634980e-01    2.82135278e-01    3.95634980e-01   -3.95634980e-04   -2.82135278e-04   -3.95634980e-04   -1.56527037e-04   -7.96003152e-05   -1.56527037e-04
106      1.49819280e-01    3.82879794e-01    2.64231918e-01    3.82879794e-01   -3.82879794e-04   -2.64231918e-04   -3.82879794e-04   -1.46596937e-04   -6.98185064e-05   -1.46596937e-04
107      1.52440720e-01    3.70535832e-01    2.47464645e-01    3.70535832e-01   -3.70535832e-04   -2.47464645e-04   -3.70535832e-04   -1.37296803e-04   -6.12387505e-05   -1.37296803e-04
108      1.55062160e-01    3.58589837e-01    2.31761367e-01    3.58589837e-01   -3.58589837e-04   -2.31761367e-04   -3.58589837e-04   -1.28586671e-04   -5.37133312e-05   -1.28586671e-04
109      1.57683600e-01    3.47028979e-01    2.17054566e-01    3.47028979e-01   -3.47028979e-04   -2.17054566e-04   -3.47028979e-04   -1.20429112e-04   -4.71126848e-05   -1.20429112e-04
110      1.60305040e-01    3.35840840e-01    2.03281010e-01    3.35840840e-01   -3.35840840e-04   -2.03281010e-04   -3.35840840e-04   -1.12789070e-04   -4.13231691e-05   -1.12789070e-04
111      1.62926480e-01    3.25013404e-01    1.90381478e-01    3.25013404e-01   -3.25013404e-04   -1.90381478e-04   -3.25013404e-04   -1.05633713e-04   -3.62451071e-05   -1.05633713e-04
112      1.65547920e-01    3.14535042e-01    1.78300507e-01    3.14535042e-01   -3.14535042e-04   -1.78300507e-04   -3.14535042e-04   -9.89322926e-05   -3.17910706e-05   -9.89322926e-05
113      1.68169360e-01    3.04394500e-01    1.66986153e-01    3.04394500e-01   -3.04394500e-04   -1.66986153e-04   -3.04394500e-04   -9.26560118e-05   -2.78843754e-05   -9.26560118e-05
114      1.70790800e-01    2.94580888e-01    1.56389771e-01    2.94580888e-01   -2.94580888e-04   -1.56389771e-04   -2.94580888e-04   -8.67778993e-05   -2.44577605e-05   -8.67778993e-05
115      1.73412240e-01    2.85083664e-01    1.46465800e-01    2.85083664e-01   -2.85083664e-04   -1.46465800e-04   -2.85083664e-04   -8.12726952e-05   -2.14522305e-05   -8.12726952e-05
116      1.76033680e-01    2.75892628e-01    1.37171570e-01    2.75892628e-01   -2.75892628e-04   -1.37171570e-04   -2.75892628e-04   -7.61167422e-05   -1.88160397e-05   -7.61167422e-05
117      1.78655120e-01    2.66997909e-01    1.28467122e-01    2.66997909e-01   -2.66997909e-04   -1.28467122e-04   -2.66997909e-04   -7.12878836e-05   -1.65038014e-05   -7.12878836e-05
118      1.83898000e-01    2.50055116e-01    1.12664331e-01    2.50055116e-01   -2.50055116e-04   -1.12664331e-04   -2.50055116e-04   -6.25275610e-05   -1.26932514e-05   -6.25275610e-05
