Index     V(DRAIN)           V(GATE)        {-I(VDRAIN)}   
141      4.10000000e-02    0.00000000e+00    3.03169813e-08
142      4.20000000e-02    0.00000000e+00    3.14977504e-08
143      4.30000000e-02    0.00000000e+00    3.27141958e-08
144      4.40000000e-02    0.00000000e+00    3.39676137e-08
145      4.50000000e-02    0.00000000e+00    3.52593339e-08
146      4.60000000e-02    0.00000000e+00    3.65907213e-08
147      4.70000000e-02    0.00000000e+00    3.79631768e-08
148      4.80000000e-02    0.00000000e+00    3.93781387e-08
149      4.90000000e-02    0.00000000e+00    4.08370840e-08
150      5.00000000e-02    0.00000000e+00    4.23415293e-08
151      5.10000000e-02    0.00000000e+00    4.38930326e-08
152      5.20000000e-02    0.00000000e+00    4.54931944e-08
153      5.30000000e-02    0.00000000e+00    4.71436588e-08
154      5.40000000e-02    0.00000000e+00    4.88461155e-08
155      5.50000000e-02    0.00000000e+00    5.06023005e-08
156      5.60000000e-02    0.00000000e+00    5.24139982e-08
157      5.70000000e-02    0.00000000e+00    5.42830423e-08
158      5.80000000e-02    0.00000000e+00    5.62113176e-08
159      5.90000000e-02    0.00000000e+00    5.82007611e-08
160      6.00000000e-02    0.00000000e+00    6.02533637e-08
161      6.10000000e-02    0.00000000e+00    6.23711717e-08
162      6.20000000e-02    0.00000000e+00    6.45562877e-08
163      6.30000000e-02    0.00000000e+00    6.68108726e-08
164      6.40000000e-02    0.00000000e+00    6.91371463e-08
165      6.50000000e-02    0.00000000e+00    7.15373893e-08
166      6.60000000e-02    0.00000000e+00    7.40139435e-08
167      6.70000000e-02    0.00000000e+00    7.65692135e-08
168      6.80000000e-02    0.00000000e+00    7.92056676e-08
169      6.90000000e-02    0.00000000e+00    8.19258382e-08
170      7.00000000e-02    0.00000000e+00    8.47323227e-08
171      7.10000000e-02    0.00000000e+00    8.76277839e-08
172      7.20000000e-02    0.00000000e+00    9.06149507e-08
173      7.30000000e-02    0.00000000e+00    9.36966174e-08
174      7.40000000e-02    0.00000000e+00    9.68756445e-08
175      7.50000000e-02    0.00000000e+00    1.00154958e-07
176      7.60000000e-02    0.00000000e+00    1.03537550e-07
177      7.70000000e-02    0.00000000e+00    1.07026476e-07
178      7.80000000e-02    0.00000000e+00    1.10624856e-07
179      7.90000000e-02    0.00000000e+00    1.14335873e-07
180      8.00000000e-02    0.00000000e+00    1.18162772e-07
181      8.10000000e-02    0.00000000e+00    1.22108859e-07
182      8.20000000e-02    0.00000000e+00    1.26177499e-07
183      8.30000000e-02    0.00000000e+00    1.30372115e-07
184      8.40000000e-02    0.00000000e+00    1.34696185e-07
185      8.50000000e-02    0.00000000e+00    1.39153244e-07
186      8.60000000e-02    0.00000000e+00    1.43746880e-07
187      8.70000000e-02    0.00000000e+00    1.48480729e-07
188      8.80000000e-02    0.00000000e+00    1.53358481e-07
189      8.90000000e-02    0.00000000e+00    1.58383871e-07
190      9.00000000e-02    0.00000000e+00    1.63560681e-07
191      9.10000000e-02    0.00000000e+00    1.68892738e-07
192      9.20000000e-02    0.00000000e+00    1.74383910e-07
193      9.30000000e-02    0.00000000e+00    1.80038108e-07
194      9.40000000e-02    0.00000000e+00    1.85859281e-07
195      9.50000000e-02    0.00000000e+00    1.91851415e-07
196      9.60000000e-02    0.00000000e+00    1.98018535e-07
197      9.70000000e-02    0.00000000e+00    2.04364698e-07
198      9.80000000e-02    0.00000000e+00    2.10893995e-07
199      9.90000000e-02    0.00000000e+00    2.17610547e-07
200      1.00000000e-01    0.00000000e+00    2.24518507e-07
201     -1.00000000e-01    2.00000000e-01   -7.44695632e-06
202     -9.90000000e-02    2.00000000e-01   -7.35641745e-06
203     -9.80000000e-02    2.00000000e-01   -7.26637849e-06
204     -9.70000000e-02    2.00000000e-01   -7.17683454e-06
205     -9.60000000e-02    2.00000000e-01   -7.08778063e-06
206     -9.50000000e-02    2.00000000e-01   -6.99921170e-06
207     -9.40000000e-02    2.00000000e-01   -6.91112261e-06
208     -9.30000000e-02    2.00000000e-01   -6.82350817e-06
209     -9.20000000e-02    2.00000000e-01   -6.73636310e-06
210     -9.10000000e-02    2.00000000e-01   -6.64968208e-06
211     -9.00000000e-02    2.00000000e-01   -6.56345971e-06
212     -8.90000000e-02    2.00000000e-01   -6.47769056e-06
213     -8.80000000e-02    2.00000000e-01   -6.39236915e-06
214     -8.70000000e-02    2.00000000e-01   -6.30748992e-06
215     -8.60000000e-02    2.00000000e-01   -6.22304732e-06
216     -8.50000000e-02    2.00000000e-01   -6.13903572e-06
217     -8.40000000e-02    2.00000000e-01   -6.05544950e-06
218     -8.30000000e-02    2.00000000e-01   -5.97228298e-06
219     -8.20000000e-02    2.00000000e-01   -5.88953048e-06
220     -8.10000000e-02    2.00000000e-01   -5.80718629e-06
221     -8.00000000e-02    2.00000000e-01   -5.72524470e-06
222     -7.90000000e-02    2.00000000e-01   -5.64369997e-06
223     -7.80000000e-02    2.00000000e-01   -5.56254638e-06
224     -7.70000000e-02    2.00000000e-01   -5.48177818e-06
225     -7.60000000e-02    2.00000000e-01   -5.40138967e-06
226     -7.50000000e-02    2.00000000e-01   -5.32137510e-06
227     -7.40000000e-02    2.00000000e-01   -5.24172877e-06
228     -7.30000000e-02    2.00000000e-01   -5.16244498e-06
229     -7.20000000e-02    2.00000000e-01   -5.08351804e-06
230     -7.10000000e-02    2.00000000e-01   -5.00494229e-06
231     -7.00000000e-02    2.00000000e-01   -4.92671209e-06
232     -6.90000000e-02    2.00000000e-01   -4.84882181e-06
233     -6.80000000e-02    2.00000000e-01   -4.77126587e-06
234     -6.70000000e-02    2.00000000e-01   -4.69403869e-06
235     -6.60000000e-02    2.00000000e-01   -4.61713473e-06
236     -6.50000000e-02    2.00000000e-01   -4.54054850e-06
237     -6.40000000e-02    2.00000000e-01   -4.46427450e-06
238     -6.30000000e-02    2.00000000e-01   -4.38830729e-06
239     -6.20000000e-02    2.00000000e-01   -4.31264146e-06
240     -6.10000000e-02    2.00000000e-01   -4.23727162e-06
241     -6.00000000e-02    2.00000000e-01   -4.16219243e-06
242     -5.90000000e-02    2.00000000e-01   -4.08739856e-06
243     -5.80000000e-02    2.00000000e-01   -4.01288473e-06
244     -5.70000000e-02    2.00000000e-01   -3.93864567e-06
245     -5.60000000e-02    2.00000000e-01   -3.86467618e-06
246     -5.50000000e-02    2.00000000e-01   -3.79097104e-06
247     -5.40000000e-02    2.00000000e-01   -3.71752510e-06
248     -5.30000000e-02    2.00000000e-01   -3.64433320e-06
249     -5.20000000e-02    2.00000000e-01   -3.57139024e-06
250     -5.10000000e-02    2.00000000e-01   -3.49869113e-06
251     -5.00000000e-02    2.00000000e-01   -3.42623080e-06
252     -4.90000000e-02    2.00000000e-01   -3.35400420e-06
253     -4.80000000e-02    2.00000000e-01   -3.28200632e-06
254     -4.70000000e-02    2.00000000e-01   -3.21023216e-06
255     -4.60000000e-02    2.00000000e-01   -3.13867672e-06
256     -4.50000000e-02    2.00000000e-01   -3.06733504e-06
257     -4.40000000e-02    2.00000000e-01   -2.99620216e-06
258     -4.30000000e-02    2.00000000e-01   -2.92527316e-06
259     -4.20000000e-02    2.00000000e-01   -2.85454310e-06
260     -4.10000000e-02    2.00000000e-01   -2.78400707e-06
261     -4.00000000e-02    2.00000000e-01   -2.71366017e-06
262     -3.90000000e-02    2.00000000e-01   -2.64349752e-06
263     -3.80000000e-02    2.00000000e-01   -2.57351422e-06
264     -3.70000000e-02    2.00000000e-01   -2.50370542e-06
265     -3.60000000e-02    2.00000000e-01   -2.43406623e-06
266     -3.50000000e-02    2.00000000e-01   -2.36459183e-06
267     -3.40000000e-02    2.00000000e-01   -2.29527735e-06
268     -3.30000000e-02    2.00000000e-01   -2.22611796e-06
269     -3.20000000e-02    2.00000000e-01   -2.15710883e-06
270     -3.10000000e-02    2.00000000e-01   -2.08824516e-06
271     -3.00000000e-02    2.00000000e-01   -2.01952211e-06
272     -2.90000000e-02    2.00000000e-01   -1.95093491e-06
273     -2.80000000e-02    2.00000000e-01   -1.88247876e-06
274     -2.70000000e-02    2.00000000e-01   -1.81414888e-06
275     -2.60000000e-02    2.00000000e-01   -1.74594052e-06
276     -2.50000000e-02    2.00000000e-01   -1.67784892e-06
277     -2.40000000e-02    2.00000000e-01   -1.60986935e-06
278     -2.30000000e-02    2.00000000e-01   -1.54199709e-06
279     -2.20000000e-02    2.00000000e-01   -1.47422744e-06
280     -2.10000000e-02    2.00000000e-01   -1.40655572e-06
281     -2.00000000e-02    2.00000000e-01   -1.33897726e-06
282     -1.90000000e-02    2.00000000e-01   -1.27148742e-06
283     -1.80000000e-02    2.00000000e-01   -1.20408157e-06
284     -1.70000000e-02    2.00000000e-01   -1.13675512e-06
285     -1.60000000e-02    2.00000000e-01   -1.06950347e-06
286     -1.50000000e-02    2.00000000e-01   -1.00232209e-06
287     -1.40000000e-02    2.00000000e-01   -9.35206421e-07
288     -1.30000000e-02    2.00000000e-01   -8.68151966e-07
289     -1.20000000e-02    2.00000000e-01   -8.01154233e-07
290     -1.10000000e-02    2.00000000e-01   -7.34208757e-07
291     -1.00000000e-02    2.00000000e-01   -6.67311094e-07
292     -9.00000000e-03    2.00000000e-01   -6.00456821e-07
293     -8.00000000e-03    2.00000000e-01   -5.33641536e-07
294     -7.00000000e-03    2.00000000e-01   -4.66860856e-07
295     -6.00000000e-03    2.00000000e-01   -4.00110414e-07
296     -5.00000000e-03    2.00000000e-01   -3.33385861e-07
297     -4.00000000e-03    2.00000000e-01   -2.66682859e-07
298     -3.00000000e-03    2.00000000e-01   -1.99997084e-07
299     -2.00000000e-03    2.00000000e-01   -1.33324220e-07
300     -1.00000000e-03    2.00000000e-01   -6.66599597e-08
301      0.00000000e+00    2.00000000e-01    1.92621203e-22
302      1.00000000e-03    2.00000000e-01    6.66599851e-08
303      2.00000000e-03    2.00000000e-01    1.33324424e-07
304      3.00000000e-03    2.00000000e-01    1.99997767e-07
305      4.00000000e-03    2.00000000e-01    2.66684441e-07
306      5.00000000e-03    2.00000000e-01    3.33388828e-07
307      6.00000000e-03    2.00000000e-01    4.00115243e-07
308      7.00000000e-03    2.00000000e-01    4.66867939e-07
309      8.00000000e-03    2.00000000e-01    5.33651130e-07
310      9.00000000e-03    2.00000000e-01    6.00469026e-07
311      1.00000000e-02    2.00000000e-01    6.67325872e-07
312      1.10000000e-02    2.00000000e-01    7.34225969e-07
313      1.20000000e-02    2.00000000e-01    8.01173676e-07
314      1.30000000e-02    2.00000000e-01    8.68173412e-07
315      1.40000000e-02    2.00000000e-01    9.35229641e-07
316      1.50000000e-02    2.00000000e-01    1.00234686e-06
317      1.60000000e-02    2.00000000e-01    1.06952961e-06
318      1.70000000e-02    2.00000000e-01    1.13678245e-06
319      1.80000000e-02    2.00000000e-01    1.20410995e-06
320      1.90000000e-02    2.00000000e-01    1.27151673e-06
321      2.00000000e-02    2.00000000e-01    1.33900739e-06
322      2.10000000e-02    2.00000000e-01    1.40658658e-06
323      2.20000000e-02    2.00000000e-01    1.47425896e-06
324      2.30000000e-02    2.00000000e-01    1.54202921e-06
325      2.40000000e-02    2.00000000e-01    1.60990201e-06
326      2.50000000e-02    2.00000000e-01    1.67788208e-06
327      2.60000000e-02    2.00000000e-01    1.74597415e-06
328      2.70000000e-02    2.00000000e-01    1.81418295e-06
329      2.80000000e-02    2.00000000e-01    1.88251323e-06
330      2.90000000e-02    2.00000000e-01    1.95096977e-06
331      3.00000000e-02    2.00000000e-01    2.01955734e-06
332      3.10000000e-02    2.00000000e-01    2.08828074e-06
333      3.20000000e-02    2.00000000e-01    2.15714475e-06
334      3.30000000e-02    2.00000000e-01    2.22615420e-06
335      3.40000000e-02    2.00000000e-01    2.29531391e-06
336      3.50000000e-02    2.00000000e-01    2.36462870e-06
337      3.60000000e-02    2.00000000e-01    2.43410341e-06
338      3.70000000e-02    2.00000000e-01    2.50374288e-06
339      3.80000000e-02    2.00000000e-01    2.57355198e-06
340      3.90000000e-02    2.00000000e-01    2.64353556e-06
341      4.00000000e-02    2.00000000e-01    2.71369849e-06
342      4.10000000e-02    2.00000000e-01    2.78404567e-06
343      4.20000000e-02    2.00000000e-01    2.85458197e-06
344      4.30000000e-02    2.00000000e-01    2.92531230e-06
345      4.40000000e-02    2.00000000e-01    2.99624157e-06
346      4.50000000e-02    2.00000000e-01    3.06737471e-06
347      4.60000000e-02    2.00000000e-01    3.13871666e-06
348      4.70000000e-02    2.00000000e-01    3.21027237e-06
349      4.80000000e-02    2.00000000e-01    3.28204680e-06
350      4.90000000e-02    2.00000000e-01    3.35404494e-06
351      5.00000000e-02    2.00000000e-01    3.42627180e-06
352      5.10000000e-02    2.00000000e-01    3.49873239e-06
353      5.20000000e-02    2.00000000e-01    3.57143177e-06
354      5.30000000e-02    2.00000000e-01    3.64437499e-06
355      5.40000000e-02    2.00000000e-01    3.71756714e-06
356      5.50000000e-02    2.00000000e-01    3.79101335e-06
357      5.60000000e-02    2.00000000e-01    3.86471875e-06
358      5.70000000e-02    2.00000000e-01    3.93868851e-06
359      5.80000000e-02    2.00000000e-01    4.01292783e-06
360      5.90000000e-02    2.00000000e-01    4.08744192e-06
361      6.00000000e-02    2.00000000e-01    4.16223606e-06
362      6.10000000e-02    2.00000000e-01    4.23731552e-06
363      6.20000000e-02    2.00000000e-01    4.31268562e-06
364      6.30000000e-02    2.00000000e-01    4.38835172e-06
365      6.40000000e-02    2.00000000e-01    4.46431919e-06
366      6.50000000e-02    2.00000000e-01    4.54059346e-06
367      6.60000000e-02    2.00000000e-01    4.61717997e-06
368      6.70000000e-02    2.00000000e-01    4.69408419e-06
369      6.80000000e-02    2.00000000e-01    4.77131164e-06
370      6.90000000e-02    2.00000000e-01    4.84886786e-06
371      7.00000000e-02    2.00000000e-01    4.92675841e-06
372      7.10000000e-02    2.00000000e-01    5.00498888e-06
373      7.20000000e-02    2.00000000e-01    5.08356491e-06
374      7.30000000e-02    2.00000000e-01    5.16249212e-06
375      7.40000000e-02    2.00000000e-01    5.24177619e-06
376      7.50000000e-02    2.00000000e-01    5.32142280e-06
377      7.60000000e-02    2.00000000e-01    5.40143765e-06
378      7.70000000e-02    2.00000000e-01    5.48182644e-06
379      7.80000000e-02    2.00000000e-01    5.56259492e-06
380      7.90000000e-02    2.00000000e-01    5.64374879e-06
381      8.00000000e-02    2.00000000e-01    5.72529381e-06
382      8.10000000e-02    2.00000000e-01    5.80723569e-06
383      8.20000000e-02    2.00000000e-01    5.88958016e-06
384      8.30000000e-02    2.00000000e-01    5.97233295e-06
385      8.40000000e-02    2.00000000e-01    6.05549976e-06
386      8.50000000e-02    2.00000000e-01    6.13908627e-06
387      8.60000000e-02    2.00000000e-01    6.22309816e-06
388      8.70000000e-02    2.00000000e-01    6.30754106e-06
389      8.80000000e-02    2.00000000e-01    6.39242057e-06
390      8.90000000e-02    2.00000000e-01    6.47774229e-06
391      9.00000000e-02    2.00000000e-01    6.56351173e-06
392      9.10000000e-02    2.00000000e-01    6.64973440e-06
393      9.20000000e-02    2.00000000e-01    6.73641572e-06
394      9.30000000e-02    2.00000000e-01    6.82356109e-06
395      9.40000000e-02    2.00000000e-01    6.91117584e-06
396      9.50000000e-02    2.00000000e-01    6.99926523e-06
397      9.60000000e-02    2.00000000e-01    7.08783447e-06
398      9.70000000e-02    2.00000000e-01    7.17688869e-06
399      9.80000000e-02    2.00000000e-01    7.26643294e-06
400      9.90000000e-02    2.00000000e-01    7.35647221e-06
401      1.00000000e-01    2.00000000e-01    7.44701140e-06
402     -1.00000000e-01    4.00000000e-01   -2.71540088e-05
403     -9.90000000e-02    4.00000000e-01   -2.68866210e-05
404     -9.80000000e-02    4.00000000e-01   -2.66191150e-05
405     -9.70000000e-02    4.00000000e-01   -2.63514916e-05
406     -9.60000000e-02    4.00000000e-01   -2.60837519e-05
407     -9.50000000e-02    4.00000000e-01   -2.58158966e-05
408     -9.40000000e-02    4.00000000e-01   -2.55479266e-05
409     -9.30000000e-02    4.00000000e-01   -2.52798429e-05
410     -9.20000000e-02    4.00000000e-01   -2.50116465e-05
411     -9.10000000e-02    4.00000000e-01   -2.47433384e-05
412     -9.00000000e-02    4.00000000e-01   -2.44749196e-05
413     -8.90000000e-02    4.00000000e-01   -2.42063912e-05
414     -8.80000000e-02    4.00000000e-01   -2.39377542e-05
415     -8.70000000e-02    4.00000000e-01   -2.36690098e-05
416     -8.60000000e-02    4.00000000e-01   -2.34001590e-05
417     -8.50000000e-02    4.00000000e-01   -2.31312030e-05
418     -8.40000000e-02    4.00000000e-01   -2.28621429e-05
419     -8.30000000e-02    4.00000000e-01   -2.25929799e-05
420     -8.20000000e-02    4.00000000e-01   -2.23237151e-05
421     -8.10000000e-02    4.00000000e-01   -2.20543497e-05
422     -8.00000000e-02    4.00000000e-01   -2.17848848e-05
423     -7.90000000e-02    4.00000000e-01   -2.15153216e-05
424     -7.80000000e-02    4.00000000e-01   -2.12456613e-05
425     -7.70000000e-02    4.00000000e-01   -2.09759050e-05
426     -7.60000000e-02    4.00000000e-01   -2.07060539e-05
427     -7.50000000e-02    4.00000000e-01   -2.04361093e-05
428     -7.40000000e-02    4.00000000e-01   -2.01660721e-05
429     -7.30000000e-02    4.00000000e-01   -1.98959437e-05
430     -7.20000000e-02    4.00000000e-01   -1.96257251e-05
431     -7.10000000e-02    4.00000000e-01   -1.93554175e-05
432     -7.00000000e-02    4.00000000e-01   -1.90850221e-05
433     -6.90000000e-02    4.00000000e-01   -1.88145399e-05
434     -6.80000000e-02    4.00000000e-01   -1.85439720e-05
435     -6.70000000e-02    4.00000000e-01   -1.82733196e-05
436     -6.60000000e-02    4.00000000e-01   -1.80025838e-05
437     -6.50000000e-02    4.00000000e-01   -1.77317656e-05
438     -6.40000000e-02    4.00000000e-01   -1.74608661e-05
439     -6.30000000e-02    4.00000000e-01   -1.71898864e-05
440     -6.20000000e-02    4.00000000e-01   -1.69188275e-05
441     -6.10000000e-02    4.00000000e-01   -1.66476905e-05
442     -6.00000000e-02    4.00000000e-01   -1.63764763e-05
443     -5.90000000e-02    4.00000000e-01   -1.61051860e-05
444     -5.80000000e-02    4.00000000e-01   -1.58338206e-05
445     -5.70000000e-02    4.00000000e-01   -1.55623810e-05
446     -5.60000000e-02    4.00000000e-01   -1.52908682e-05
447     -5.50000000e-02    4.00000000e-01   -1.50192832e-05
448     -5.40000000e-02    4.00000000e-01   -1.47476270e-05
449     -5.30000000e-02    4.00000000e-01   -1.44759004e-05
450     -5.20000000e-02    4.00000000e-01   -1.42041044e-05
451     -5.10000000e-02    4.00000000e-01   -1.39322400e-05
452     -5.00000000e-02    4.00000000e-01   -1.36603080e-05
453     -4.90000000e-02    4.00000000e-01   -1.33883093e-05
454     -4.80000000e-02    4.00000000e-01   -1.31162449e-05
455     -4.70000000e-02    4.00000000e-01   -1.28441157e-05
456     -4.60000000e-02    4.00000000e-01   -1.25719225e-05
457     -4.50000000e-02    4.00000000e-01   -1.22996662e-05
458     -4.40000000e-02    4.00000000e-01   -1.20273478e-05
459     -4.30000000e-02    4.00000000e-01   -1.17549681e-05
460     -4.20000000e-02    4.00000000e-01   -1.14825280e-05
461     -4.10000000e-02    4.00000000e-01   -1.12100285e-05
