Index     V(DRAIN)           V(GATE)        {-I(VDRAIN)}   
170      7.00000000e-02   -1.00000000e+00    1.65189857e-05
171      7.10000000e-02   -1.00000000e+00    1.67531689e-05
172      7.20000000e-02   -1.00000000e+00    1.69872851e-05
173      7.30000000e-02   -1.00000000e+00    1.72213339e-05
174      7.40000000e-02   -1.00000000e+00    1.74553147e-05
175      7.50000000e-02   -1.00000000e+00    1.76892270e-05
176      7.60000000e-02   -1.00000000e+00    1.79230701e-05
177      7.70000000e-02   -1.00000000e+00    1.81568437e-05
178      7.80000000e-02   -1.00000000e+00    1.83905472e-05
179      7.90000000e-02   -1.00000000e+00    1.86241800e-05
180      8.00000000e-02   -1.00000000e+00    1.88577416e-05
181      8.10000000e-02   -1.00000000e+00    1.90912316e-05
182      8.20000000e-02   -1.00000000e+00    1.93246493e-05
183      8.30000000e-02   -1.00000000e+00    1.95579944e-05
184      8.40000000e-02   -1.00000000e+00    1.97912662e-05
185      8.50000000e-02   -1.00000000e+00    2.00244643e-05
186      8.60000000e-02   -1.00000000e+00    2.02575882e-05
187      8.70000000e-02   -1.00000000e+00    2.04906374e-05
188      8.80000000e-02   -1.00000000e+00    2.07236114e-05
189      8.90000000e-02   -1.00000000e+00    2.09565096e-05
190      9.00000000e-02   -1.00000000e+00    2.11893317e-05
191      9.10000000e-02   -1.00000000e+00    2.14220770e-05
192      9.20000000e-02   -1.00000000e+00    2.16547451e-05
193      9.30000000e-02   -1.00000000e+00    2.18873356e-05
194      9.40000000e-02   -1.00000000e+00    2.21198479e-05
195      9.50000000e-02   -1.00000000e+00    2.23522815e-05
196      9.60000000e-02   -1.00000000e+00    2.25846360e-05
197      9.70000000e-02   -1.00000000e+00    2.28169109e-05
198      9.80000000e-02   -1.00000000e+00    2.30491057e-05
199      9.90000000e-02   -1.00000000e+00    2.32812199e-05
200      1.00000000e-01   -1.00000000e+00    2.35132531e-05
201     -1.00000000e-01   -7.00000000e-01   -1.78158377e-05
202     -9.90000000e-02   -7.00000000e-01   -1.76418216e-05
203     -9.80000000e-02   -7.00000000e-01   -1.74676993e-05
204     -9.70000000e-02   -7.00000000e-01   -1.72934713e-05
205     -9.60000000e-02   -7.00000000e-01   -1.71191381e-05
206     -9.50000000e-02   -7.00000000e-01   -1.69447003e-05
207     -9.40000000e-02   -7.00000000e-01   -1.67701585e-05
208     -9.30000000e-02   -7.00000000e-01   -1.65955132e-05
209     -9.20000000e-02   -7.00000000e-01   -1.64207650e-05
210     -9.10000000e-02   -7.00000000e-01   -1.62459144e-05
211     -9.00000000e-02   -7.00000000e-01   -1.60709620e-05
212     -8.90000000e-02   -7.00000000e-01   -1.58959085e-05
213     -8.80000000e-02   -7.00000000e-01   -1.57207543e-05
214     -8.70000000e-02   -7.00000000e-01   -1.55455001e-05
215     -8.60000000e-02   -7.00000000e-01   -1.53701464e-05
216     -8.50000000e-02   -7.00000000e-01   -1.51946939e-05
217     -8.40000000e-02   -7.00000000e-01   -1.50191431e-05
218     -8.30000000e-02   -7.00000000e-01   -1.48434946e-05
219     -8.20000000e-02   -7.00000000e-01   -1.46677490e-05
220     -8.10000000e-02   -7.00000000e-01   -1.44919070e-05
221     -8.00000000e-02   -7.00000000e-01   -1.43159691e-05
222     -7.90000000e-02   -7.00000000e-01   -1.41399360e-05
223     -7.80000000e-02   -7.00000000e-01   -1.39638082e-05
224     -7.70000000e-02   -7.00000000e-01   -1.37875865e-05
225     -7.60000000e-02   -7.00000000e-01   -1.36112714e-05
226     -7.50000000e-02   -7.00000000e-01   -1.34348636e-05
227     -7.40000000e-02   -7.00000000e-01   -1.32583637e-05
228     -7.30000000e-02   -7.00000000e-01   -1.30817723e-05
229     -7.20000000e-02   -7.00000000e-01   -1.29050901e-05
230     -7.10000000e-02   -7.00000000e-01   -1.27283178e-05
231     -7.00000000e-02   -7.00000000e-01   -1.25514560e-05
232     -6.90000000e-02   -7.00000000e-01   -1.23745053e-05
233     -6.80000000e-02   -7.00000000e-01   -1.21974665e-05
234     -6.70000000e-02   -7.00000000e-01   -1.20203402e-05
235     -6.60000000e-02   -7.00000000e-01   -1.18431271e-05
236     -6.50000000e-02   -7.00000000e-01   -1.16658279e-05
237     -6.40000000e-02   -7.00000000e-01   -1.14884432e-05
238     -6.30000000e-02   -7.00000000e-01   -1.13109738e-05
239     -6.20000000e-02   -7.00000000e-01   -1.11334204e-05
240     -6.10000000e-02   -7.00000000e-01   -1.09557836e-05
241     -6.00000000e-02   -7.00000000e-01   -1.07780643e-05
242     -5.90000000e-02   -7.00000000e-01   -1.06002630e-05
243     -5.80000000e-02   -7.00000000e-01   -1.04223807e-05
244     -5.70000000e-02   -7.00000000e-01   -1.02444179e-05
245     -5.60000000e-02   -7.00000000e-01   -1.00663755e-05
246     -5.50000000e-02   -7.00000000e-01   -9.88825414e-06
247     -5.40000000e-02   -7.00000000e-01   -9.71005470e-06
248     -5.30000000e-02   -7.00000000e-01   -9.53177792e-06
249     -5.20000000e-02   -7.00000000e-01   -9.35342458e-06
250     -5.10000000e-02   -7.00000000e-01   -9.17499548e-06
251     -5.00000000e-02   -7.00000000e-01   -8.99649143e-06
252     -4.90000000e-02   -7.00000000e-01   -8.81791323e-06
253     -4.80000000e-02   -7.00000000e-01   -8.63926172e-06
254     -4.70000000e-02   -7.00000000e-01   -8.46053774e-06
255     -4.60000000e-02   -7.00000000e-01   -8.28174211e-06
256     -4.50000000e-02   -7.00000000e-01   -8.10287570e-06
257     -4.40000000e-02   -7.00000000e-01   -7.92393937e-06
258     -4.30000000e-02   -7.00000000e-01   -7.74493398e-06
259     -4.20000000e-02   -7.00000000e-01   -7.56586040e-06
260     -4.10000000e-02   -7.00000000e-01   -7.38671950e-06
261     -4.00000000e-02   -7.00000000e-01   -7.20751217e-06
262     -3.90000000e-02   -7.00000000e-01   -7.02823928e-06
263     -3.80000000e-02   -7.00000000e-01   -6.84890171e-06
264     -3.70000000e-02   -7.00000000e-01   -6.66950035e-06
265     -3.60000000e-02   -7.00000000e-01   -6.49003607e-06
266     -3.50000000e-02   -7.00000000e-01   -6.31050974e-06
267     -3.40000000e-02   -7.00000000e-01   -6.13092224e-06
268     -3.30000000e-02   -7.00000000e-01   -5.95127445e-06
269     -3.20000000e-02   -7.00000000e-01   -5.77156726e-06
270     -3.10000000e-02   -7.00000000e-01   -5.59180158e-06
271     -3.00000000e-02   -7.00000000e-01   -5.41197833e-06
272     -2.90000000e-02   -7.00000000e-01   -5.23209847e-06
273     -2.80000000e-02   -7.00000000e-01   -5.05216302e-06
274     -2.70000000e-02   -7.00000000e-01   -4.87217308e-06
275     -2.60000000e-02   -7.00000000e-01   -4.69212984e-06
276     -2.50000000e-02   -7.00000000e-01   -4.51203460e-06
277     -2.40000000e-02   -7.00000000e-01   -4.33188882e-06
278     -2.30000000e-02   -7.00000000e-01   -4.15169414e-06
279     -2.20000000e-02   -7.00000000e-01   -3.97145239e-06
280     -2.10000000e-02   -7.00000000e-01   -3.79116564e-06
281     -2.00000000e-02   -7.00000000e-01   -3.61083620e-06
282     -1.90000000e-02   -7.00000000e-01   -3.43046664e-06
283     -1.80000000e-02   -7.00000000e-01   -3.25005979e-06
284     -1.70000000e-02   -7.00000000e-01   -3.06961872e-06
285     -1.60000000e-02   -7.00000000e-01   -2.88914674e-06
286     -1.50000000e-02   -7.00000000e-01   -2.70864736e-06
287     -1.40000000e-02   -7.00000000e-01   -2.52812420e-06
288     -1.30000000e-02   -7.00000000e-01   -2.34758098e-06
289     -1.20000000e-02   -7.00000000e-01   -2.16702140e-06
290     -1.10000000e-02   -7.00000000e-01   -1.98644906e-06
291     -1.00000000e-02   -7.00000000e-01   -1.80586737e-06
292     -9.00000000e-03   -7.00000000e-01   -1.62527945e-06
293     -8.00000000e-03   -7.00000000e-01   -1.44468807e-06
294     -7.00000000e-03   -7.00000000e-01   -1.26409552e-06
295     -6.00000000e-03   -7.00000000e-01   -1.08350359e-06
296     -5.00000000e-03   -7.00000000e-01   -9.02913547e-07
297     -4.00000000e-03   -7.00000000e-01   -7.22326103e-07
298     -3.00000000e-03   -7.00000000e-01   -5.41741458e-07
299     -2.00000000e-03   -7.00000000e-01   -3.61159354e-07
300     -1.00000000e-03   -7.00000000e-01   -1.80579165e-07
301      0.00000000e+00   -7.00000000e-01    7.38230959e-21
302      1.00000000e-03   -7.00000000e-01    1.80579165e-07
303      2.00000000e-03   -7.00000000e-01    3.61159354e-07
304      3.00000000e-03   -7.00000000e-01    5.41741458e-07
305      4.00000000e-03   -7.00000000e-01    7.22326103e-07
306      5.00000000e-03   -7.00000000e-01    9.02913547e-07
307      6.00000000e-03   -7.00000000e-01    1.08350359e-06
308      7.00000000e-03   -7.00000000e-01    1.26409552e-06
309      8.00000000e-03   -7.00000000e-01    1.44468807e-06
310      9.00000000e-03   -7.00000000e-01    1.62527945e-06
311      1.00000000e-02   -7.00000000e-01    1.80586737e-06
312      1.10000000e-02   -7.00000000e-01    1.98644906e-06
313      1.20000000e-02   -7.00000000e-01    2.16702140e-06
314      1.30000000e-02   -7.00000000e-01    2.34758098e-06
315      1.40000000e-02   -7.00000000e-01    2.52812420e-06
316      1.50000000e-02   -7.00000000e-01    2.70864736e-06
317      1.60000000e-02   -7.00000000e-01    2.88914674e-06
318      1.70000000e-02   -7.00000000e-01    3.06961872e-06
319      1.80000000e-02   -7.00000000e-01    3.25005979e-06
320      1.90000000e-02   -7.00000000e-01    3.43046664e-06
321      2.00000000e-02   -7.00000000e-01    3.61083620e-06
322      2.10000000e-02   -7.00000000e-01    3.79116564e-06
323      2.20000000e-02   -7.00000000e-01    3.97145239e-06
324      2.30000000e-02   -7.00000000e-01    4.15169414e-06
325      2.40000000e-02   -7.00000000e-01    4.33188882e-06
326      2.50000000e-02   -7.00000000e-01    4.51203460e-06
327      2.60000000e-02   -7.00000000e-01    4.69212984e-06
328      2.70000000e-02   -7.00000000e-01    4.87217308e-06
329      2.80000000e-02   -7.00000000e-01    5.05216302e-06
330      2.90000000e-02   -7.00000000e-01    5.23209847e-06
331      3.00000000e-02   -7.00000000e-01    5.41197833e-06
332      3.10000000e-02   -7.00000000e-01    5.59180158e-06
333      3.20000000e-02   -7.00000000e-01    5.77156726e-06
334      3.30000000e-02   -7.00000000e-01    5.95127445e-06
335      3.40000000e-02   -7.00000000e-01    6.13092224e-06
336      3.50000000e-02   -7.00000000e-01    6.31050974e-06
337      3.60000000e-02   -7.00000000e-01    6.49003607e-06
338      3.70000000e-02   -7.00000000e-01    6.66950035e-06
339      3.80000000e-02   -7.00000000e-01    6.84890171e-06
340      3.90000000e-02   -7.00000000e-01    7.02823928e-06
341      4.00000000e-02   -7.00000000e-01    7.20751217e-06
342      4.10000000e-02   -7.00000000e-01    7.38671950e-06
343      4.20000000e-02   -7.00000000e-01    7.56586040e-06
344      4.30000000e-02   -7.00000000e-01    7.74493398e-06
345      4.40000000e-02   -7.00000000e-01    7.92393937e-06
346      4.50000000e-02   -7.00000000e-01    8.10287570e-06
347      4.60000000e-02   -7.00000000e-01    8.28174211e-06
348      4.70000000e-02   -7.00000000e-01    8.46053774e-06
349      4.80000000e-02   -7.00000000e-01    8.63926172e-06
350      4.90000000e-02   -7.00000000e-01    8.81791323e-06
351      5.00000000e-02   -7.00000000e-01    8.99649143e-06
352      5.10000000e-02   -7.00000000e-01    9.17499548e-06
353      5.20000000e-02   -7.00000000e-01    9.35342458e-06
354      5.30000000e-02   -7.00000000e-01    9.53177792e-06
355      5.40000000e-02   -7.00000000e-01    9.71005470e-06
356      5.50000000e-02   -7.00000000e-01    9.88825414e-06
357      5.60000000e-02   -7.00000000e-01    1.00663755e-05
358      5.70000000e-02   -7.00000000e-01    1.02444179e-05
359      5.80000000e-02   -7.00000000e-01    1.04223807e-05
360      5.90000000e-02   -7.00000000e-01    1.06002630e-05
361      6.00000000e-02   -7.00000000e-01    1.07780643e-05
362      6.10000000e-02   -7.00000000e-01    1.09557836e-05
363      6.20000000e-02   -7.00000000e-01    1.11334204e-05
364      6.30000000e-02   -7.00000000e-01    1.13109738e-05
365      6.40000000e-02   -7.00000000e-01    1.14884432e-05
366      6.50000000e-02   -7.00000000e-01    1.16658279e-05
367      6.60000000e-02   -7.00000000e-01    1.18431271e-05
368      6.70000000e-02   -7.00000000e-01    1.20203402e-05
369      6.80000000e-02   -7.00000000e-01    1.21974665e-05
370      6.90000000e-02   -7.00000000e-01    1.23745053e-05
371      7.00000000e-02   -7.00000000e-01    1.25514560e-05
372      7.10000000e-02   -7.00000000e-01    1.27283178e-05
373      7.20000000e-02   -7.00000000e-01    1.29050901e-05
374      7.30000000e-02   -7.00000000e-01    1.30817723e-05
375      7.40000000e-02   -7.00000000e-01    1.32583637e-05
376      7.50000000e-02   -7.00000000e-01    1.34348636e-05
377      7.60000000e-02   -7.00000000e-01    1.36112714e-05
378      7.70000000e-02   -7.00000000e-01    1.37875865e-05
379      7.80000000e-02   -7.00000000e-01    1.39638082e-05
380      7.90000000e-02   -7.00000000e-01    1.41399360e-05
381      8.00000000e-02   -7.00000000e-01    1.43159691e-05
382      8.10000000e-02   -7.00000000e-01    1.44919070e-05
383      8.20000000e-02   -7.00000000e-01    1.46677490e-05
384      8.30000000e-02   -7.00000000e-01    1.48434946e-05
385      8.40000000e-02   -7.00000000e-01    1.50191431e-05
386      8.50000000e-02   -7.00000000e-01    1.51946939e-05
387      8.60000000e-02   -7.00000000e-01    1.53701464e-05
388      8.70000000e-02   -7.00000000e-01    1.55455001e-05
389      8.80000000e-02   -7.00000000e-01    1.57207543e-05
390      8.90000000e-02   -7.00000000e-01    1.58959085e-05
391      9.00000000e-02   -7.00000000e-01    1.60709620e-05
392      9.10000000e-02   -7.00000000e-01    1.62459144e-05
393      9.20000000e-02   -7.00000000e-01    1.64207650e-05
394      9.30000000e-02   -7.00000000e-01    1.65955132e-05
395      9.40000000e-02   -7.00000000e-01    1.67701585e-05
396      9.50000000e-02   -7.00000000e-01    1.69447003e-05
397      9.60000000e-02   -7.00000000e-01    1.71191381e-05
398      9.70000000e-02   -7.00000000e-01    1.72934713e-05
399      9.80000000e-02   -7.00000000e-01    1.74676993e-05
400      9.90000000e-02   -7.00000000e-01    1.76418216e-05
401      1.00000000e-01   -7.00000000e-01    1.78158377e-05
402     -1.00000000e-01   -4.00000000e-01   -9.33724926e-06
403     -9.90000000e-02   -4.00000000e-01   -9.24792033e-06
404     -9.80000000e-02   -4.00000000e-01   -9.15849959e-06
405     -9.70000000e-02   -4.00000000e-01   -9.06898698e-06
406     -9.60000000e-02   -4.00000000e-01   -8.97938246e-06
407     -9.50000000e-02   -4.00000000e-01   -8.88968599e-06
408     -9.40000000e-02   -4.00000000e-01   -8.79989757e-06
409     -9.30000000e-02   -4.00000000e-01   -8.71001719e-06
410     -9.20000000e-02   -4.00000000e-01   -8.62004485e-06
411     -9.10000000e-02   -4.00000000e-01   -8.52998058e-06
412     -9.00000000e-02   -4.00000000e-01   -8.43982441e-06
413     -8.90000000e-02   -4.00000000e-01   -8.34957640e-06
414     -8.80000000e-02   -4.00000000e-01   -8.25923661e-06
415     -8.70000000e-02   -4.00000000e-01   -8.16880511e-06
416     -8.60000000e-02   -4.00000000e-01   -8.07828201e-06
417     -8.50000000e-02   -4.00000000e-01   -7.98766741e-06
418     -8.40000000e-02   -4.00000000e-01   -7.89696144e-06
419     -8.30000000e-02   -4.00000000e-01   -7.80616421e-06
420     -8.20000000e-02   -4.00000000e-01   -7.71527590e-06
421     -8.10000000e-02   -4.00000000e-01   -7.62429666e-06
422     -8.00000000e-02   -4.00000000e-01   -7.53322666e-06
423     -7.90000000e-02   -4.00000000e-01   -7.44206610e-06
424     -7.80000000e-02   -4.00000000e-01   -7.35081518e-06
425     -7.70000000e-02   -4.00000000e-01   -7.25947412e-06
426     -7.60000000e-02   -4.00000000e-01   -7.16804316e-06
427     -7.50000000e-02   -4.00000000e-01   -7.07652252e-06
428     -7.40000000e-02   -4.00000000e-01   -6.98491248e-06
429     -7.30000000e-02   -4.00000000e-01   -6.89321329e-06
430     -7.20000000e-02   -4.00000000e-01   -6.80142524e-06
431     -7.10000000e-02   -4.00000000e-01   -6.70954864e-06
432     -7.00000000e-02   -4.00000000e-01   -6.61758377e-06
433     -6.90000000e-02   -4.00000000e-01   -6.52553098e-06
434     -6.80000000e-02   -4.00000000e-01   -6.43339058e-06
435     -6.70000000e-02   -4.00000000e-01   -6.34116293e-06
436     -6.60000000e-02   -4.00000000e-01   -6.24884839e-06
437     -6.50000000e-02   -4.00000000e-01   -6.15644733e-06
438     -6.40000000e-02   -4.00000000e-01   -6.06396014e-06
439     -6.30000000e-02   -4.00000000e-01   -5.97138722e-06
440     -6.20000000e-02   -4.00000000e-01   -5.87872899e-06
441     -6.10000000e-02   -4.00000000e-01   -5.78598587e-06
442     -6.00000000e-02   -4.00000000e-01   -5.69315832e-06
443     -5.90000000e-02   -4.00000000e-01   -5.60024678e-06
444     -5.80000000e-02   -4.00000000e-01   -5.50725173e-06
445     -5.70000000e-02   -4.00000000e-01   -5.41417366e-06
446     -5.60000000e-02   -4.00000000e-01   -5.32101308e-06
447     -5.50000000e-02   -4.00000000e-01   -5.22777051e-06
