Index     V(DRAIN)           V(GATE)        {-I(VDRAIN)}   
188      8.80000000e-02    0.00000000e+00    2.93122463e-10
189      8.90000000e-02    0.00000000e+00    3.03794774e-10
190      9.00000000e-02    0.00000000e+00    3.14852587e-10
191      9.10000000e-02    0.00000000e+00    3.26309759e-10
192      9.20000000e-02    0.00000000e+00    3.38180638e-10
193      9.30000000e-02    0.00000000e+00    3.50480087e-10
194      9.40000000e-02    0.00000000e+00    3.63223493e-10
195      9.50000000e-02    0.00000000e+00    3.76426797e-10
196      9.60000000e-02    0.00000000e+00    3.90106501e-10
197      9.70000000e-02    0.00000000e+00    4.04279699e-10
198      9.80000000e-02    0.00000000e+00    4.18964091e-10
199      9.90000000e-02    0.00000000e+00    4.34178007e-10
200      1.00000000e-01    0.00000000e+00    4.49940428e-10
201     -1.00000000e-01   -2.00000000e-01   -3.13038294e-07
202     -9.90000000e-02   -2.00000000e-01   -3.03012742e-07
203     -9.80000000e-02   -2.00000000e-01   -2.93285663e-07
204     -9.70000000e-02   -2.00000000e-01   -2.83849220e-07
205     -9.60000000e-02   -2.00000000e-01   -2.74695735e-07
206     -9.50000000e-02   -2.00000000e-01   -2.65817679e-07
207     -9.40000000e-02   -2.00000000e-01   -2.57207678e-07
208     -9.30000000e-02   -2.00000000e-01   -2.48858509e-07
209     -9.20000000e-02   -2.00000000e-01   -2.40763098e-07
210     -9.10000000e-02   -2.00000000e-01   -2.32914523e-07
211     -9.00000000e-02   -2.00000000e-01   -2.25306007e-07
212     -8.90000000e-02   -2.00000000e-01   -2.17930921e-07
213     -8.80000000e-02   -2.00000000e-01   -2.10782783e-07
214     -8.70000000e-02   -2.00000000e-01   -2.03855251e-07
215     -8.60000000e-02   -2.00000000e-01   -1.97142129e-07
216     -8.50000000e-02   -2.00000000e-01   -1.90637359e-07
217     -8.40000000e-02   -2.00000000e-01   -1.84335023e-07
218     -8.30000000e-02   -2.00000000e-01   -1.78229339e-07
219     -8.20000000e-02   -2.00000000e-01   -1.72314663e-07
220     -8.10000000e-02   -2.00000000e-01   -1.66585481e-07
221     -8.00000000e-02   -2.00000000e-01   -1.61036412e-07
222     -7.90000000e-02   -2.00000000e-01   -1.55662206e-07
223     -7.80000000e-02   -2.00000000e-01   -1.50457739e-07
224     -7.70000000e-02   -2.00000000e-01   -1.45418011e-07
225     -7.60000000e-02   -2.00000000e-01   -1.40538149e-07
226     -7.50000000e-02   -2.00000000e-01   -1.35813399e-07
227     -7.40000000e-02   -2.00000000e-01   -1.31239127e-07
228     -7.30000000e-02   -2.00000000e-01   -1.26810815e-07
229     -7.20000000e-02   -2.00000000e-01   -1.22524063e-07
230     -7.10000000e-02   -2.00000000e-01   -1.18374580e-07
231     -7.00000000e-02   -2.00000000e-01   -1.14358189e-07
232     -6.90000000e-02   -2.00000000e-01   -1.10470818e-07
233     -6.80000000e-02   -2.00000000e-01   -1.06708504e-07
234     -6.70000000e-02   -2.00000000e-01   -1.03067386e-07
235     -6.60000000e-02   -2.00000000e-01   -9.95437075e-08
236     -6.50000000e-02   -2.00000000e-01   -9.61338086e-08
237     -6.40000000e-02   -2.00000000e-01   -9.28341279e-08
238     -6.30000000e-02   -2.00000000e-01   -8.96411991e-08
239     -6.20000000e-02   -2.00000000e-01   -8.65516486e-08
240     -6.10000000e-02   -2.00000000e-01   -8.35621932e-08
241     -6.00000000e-02   -2.00000000e-01   -8.06696384e-08
242     -5.90000000e-02   -2.00000000e-01   -7.78708754e-08
243     -5.80000000e-02   -2.00000000e-01   -7.51628795e-08
244     -5.70000000e-02   -2.00000000e-01   -7.25427074e-08
245     -5.60000000e-02   -2.00000000e-01   -7.00074954e-08
246     -5.50000000e-02   -2.00000000e-01   -6.75544566e-08
247     -5.40000000e-02   -2.00000000e-01   -6.51808795e-08
248     -5.30000000e-02   -2.00000000e-01   -6.28841246e-08
249     -5.20000000e-02   -2.00000000e-01   -6.06616233e-08
250     -5.10000000e-02   -2.00000000e-01   -5.85108750e-08
251     -5.00000000e-02   -2.00000000e-01   -5.64294450e-08
252     -4.90000000e-02   -2.00000000e-01   -5.44149621e-08
253     -4.80000000e-02   -2.00000000e-01   -5.24651169e-08
254     -4.70000000e-02   -2.00000000e-01   -5.05776587e-08
255     -4.60000000e-02   -2.00000000e-01   -4.87503941e-08
256     -4.50000000e-02   -2.00000000e-01   -4.69811840e-08
257     -4.40000000e-02   -2.00000000e-01   -4.52679417e-08
258     -4.30000000e-02   -2.00000000e-01   -4.36086307e-08
259     -4.20000000e-02   -2.00000000e-01   -4.20012622e-08
260     -4.10000000e-02   -2.00000000e-01   -4.04438930e-08
261     -4.00000000e-02   -2.00000000e-01   -3.89346229e-08
262     -3.90000000e-02   -2.00000000e-01   -3.74715931e-08
263     -3.80000000e-02   -2.00000000e-01   -3.60529833e-08
264     -3.70000000e-02   -2.00000000e-01   -3.46770098e-08
265     -3.60000000e-02   -2.00000000e-01   -3.33419235e-08
266     -3.50000000e-02   -2.00000000e-01   -3.20460075e-08
267     -3.40000000e-02   -2.00000000e-01   -3.07875753e-08
268     -3.30000000e-02   -2.00000000e-01   -2.95649689e-08
269     -3.20000000e-02   -2.00000000e-01   -2.83765569e-08
270     -3.10000000e-02   -2.00000000e-01   -2.72207331e-08
271     -3.00000000e-02   -2.00000000e-01   -2.60959148e-08
272     -2.90000000e-02   -2.00000000e-01   -2.50005419e-08
273     -2.80000000e-02   -2.00000000e-01   -2.39330758e-08
274     -2.70000000e-02   -2.00000000e-01   -2.28919987e-08
275     -2.60000000e-02   -2.00000000e-01   -2.18758134e-08
276     -2.50000000e-02   -2.00000000e-01   -2.08830431e-08
277     -2.40000000e-02   -2.00000000e-01   -1.99122317e-08
278     -2.30000000e-02   -2.00000000e-01   -1.89619446e-08
279     -2.20000000e-02   -2.00000000e-01   -1.80307694e-08
280     -2.10000000e-02   -2.00000000e-01   -1.71173173e-08
281     -2.00000000e-02   -2.00000000e-01   -1.62202243e-08
282     -1.90000000e-02   -2.00000000e-01   -1.53381535e-08
283     -1.80000000e-02   -2.00000000e-01   -1.44697972e-08
284     -1.70000000e-02   -2.00000000e-01   -1.36138793e-08
285     -1.60000000e-02   -2.00000000e-01   -1.27691590e-08
286     -1.50000000e-02   -2.00000000e-01   -1.19344355e-08
287     -1.40000000e-02   -2.00000000e-01   -1.11085532e-08
288     -1.30000000e-02   -2.00000000e-01   -1.02904090e-08
289     -1.20000000e-02   -2.00000000e-01   -9.47896071e-09
290     -1.10000000e-02   -2.00000000e-01   -8.67323669e-09
291     -1.00000000e-02   -2.00000000e-01   -7.87234582e-09
292     -9.00000000e-03   -2.00000000e-01   -7.07548702e-09
293     -8.00000000e-03   -2.00000000e-01   -6.28195694e-09
294     -7.00000000e-03   -2.00000000e-01   -5.49115462e-09
295     -6.00000000e-03   -2.00000000e-01   -4.70258162e-09
296     -5.00000000e-03   -2.00000000e-01   -3.91583664e-09
297     -4.00000000e-03   -2.00000000e-01   -3.13060328e-09
298     -3.00000000e-03   -2.00000000e-01   -2.34663005e-09
299     -2.00000000e-03   -2.00000000e-01   -1.56370039e-09
300     -1.00000000e-03   -2.00000000e-01   -7.81588473e-10
301      0.00000000e+00   -2.00000000e-01    1.27103273e-14
302      1.00000000e-03   -2.00000000e-01    7.81613895e-10
303      2.00000000e-03   -2.00000000e-01    1.56372582e-09
304      3.00000000e-03   -2.00000000e-01    2.34665549e-09
305      4.00000000e-03   -2.00000000e-01    3.13062872e-09
306      5.00000000e-03   -2.00000000e-01    3.91586209e-09
307      6.00000000e-03   -2.00000000e-01    4.70260709e-09
308      7.00000000e-03   -2.00000000e-01    5.49118010e-09
309      8.00000000e-03   -2.00000000e-01    6.28198244e-09
310      9.00000000e-03   -2.00000000e-01    7.07551254e-09
311      1.00000000e-02   -2.00000000e-01    7.87237137e-09
312      1.10000000e-02   -2.00000000e-01    8.67326227e-09
313      1.20000000e-02   -2.00000000e-01    9.47898632e-09
314      1.30000000e-02   -2.00000000e-01    1.02904346e-08
315      1.40000000e-02   -2.00000000e-01    1.11085789e-08
316      1.50000000e-02   -2.00000000e-01    1.19344613e-08
317      1.60000000e-02   -2.00000000e-01    1.27691848e-08
318      1.70000000e-02   -2.00000000e-01    1.36139051e-08
319      1.80000000e-02   -2.00000000e-01    1.44698231e-08
320      1.90000000e-02   -2.00000000e-01    1.53381794e-08
321      2.00000000e-02   -2.00000000e-01    1.62202502e-08
322      2.10000000e-02   -2.00000000e-01    1.71173433e-08
323      2.20000000e-02   -2.00000000e-01    1.80307955e-08
324      2.30000000e-02   -2.00000000e-01    1.89619708e-08
325      2.40000000e-02   -2.00000000e-01    1.99122579e-08
326      2.50000000e-02   -2.00000000e-01    2.08830693e-08
327      2.60000000e-02   -2.00000000e-01    2.18758397e-08
328      2.70000000e-02   -2.00000000e-01    2.28920251e-08
329      2.80000000e-02   -2.00000000e-01    2.39331022e-08
330      2.90000000e-02   -2.00000000e-01    2.50005684e-08
331      3.00000000e-02   -2.00000000e-01    2.60959414e-08
332      3.10000000e-02   -2.00000000e-01    2.72207598e-08
333      3.20000000e-02   -2.00000000e-01    2.83765837e-08
334      3.30000000e-02   -2.00000000e-01    2.95649958e-08
335      3.40000000e-02   -2.00000000e-01    3.07876023e-08
336      3.50000000e-02   -2.00000000e-01    3.20460346e-08
337      3.60000000e-02   -2.00000000e-01    3.33419507e-08
338      3.70000000e-02   -2.00000000e-01    3.46770371e-08
339      3.80000000e-02   -2.00000000e-01    3.60530107e-08
340      3.90000000e-02   -2.00000000e-01    3.74716207e-08
341      4.00000000e-02   -2.00000000e-01    3.89346506e-08
342      4.10000000e-02   -2.00000000e-01    4.04439207e-08
343      4.20000000e-02   -2.00000000e-01    4.20012901e-08
344      4.30000000e-02   -2.00000000e-01    4.36086587e-08
345      4.40000000e-02   -2.00000000e-01    4.52679698e-08
346      4.50000000e-02   -2.00000000e-01    4.69812123e-08
347      4.60000000e-02   -2.00000000e-01    4.87504225e-08
348      4.70000000e-02   -2.00000000e-01    5.05776873e-08
349      4.80000000e-02   -2.00000000e-01    5.24651456e-08
350      4.90000000e-02   -2.00000000e-01    5.44149910e-08
351      5.00000000e-02   -2.00000000e-01    5.64294740e-08
352      5.10000000e-02   -2.00000000e-01    5.85109042e-08
353      5.20000000e-02   -2.00000000e-01    6.06616527e-08
354      5.30000000e-02   -2.00000000e-01    6.28841541e-08
355      5.40000000e-02   -2.00000000e-01    6.51809092e-08
356      5.50000000e-02   -2.00000000e-01    6.75544865e-08
357      5.60000000e-02   -2.00000000e-01    7.00075254e-08
358      5.70000000e-02   -2.00000000e-01    7.25427376e-08
359      5.80000000e-02   -2.00000000e-01    7.51629099e-08
360      5.90000000e-02   -2.00000000e-01    7.78709060e-08
361      6.00000000e-02   -2.00000000e-01    8.06696692e-08
362      6.10000000e-02   -2.00000000e-01    8.35622243e-08
363      6.20000000e-02   -2.00000000e-01    8.65516798e-08
364      6.30000000e-02   -2.00000000e-01    8.96412306e-08
365      6.40000000e-02   -2.00000000e-01    9.28341596e-08
366      6.50000000e-02   -2.00000000e-01    9.61338405e-08
367      6.60000000e-02   -2.00000000e-01    9.95437397e-08
368      6.70000000e-02   -2.00000000e-01    1.03067419e-07
369      6.80000000e-02   -2.00000000e-01    1.06708536e-07
370      6.90000000e-02   -2.00000000e-01    1.10470851e-07
371      7.00000000e-02   -2.00000000e-01    1.14358222e-07
372      7.10000000e-02   -2.00000000e-01    1.18374614e-07
373      7.20000000e-02   -2.00000000e-01    1.22524097e-07
374      7.30000000e-02   -2.00000000e-01    1.26810850e-07
375      7.40000000e-02   -2.00000000e-01    1.31239161e-07
376      7.50000000e-02   -2.00000000e-01    1.35813434e-07
377      7.60000000e-02   -2.00000000e-01    1.40538184e-07
378      7.70000000e-02   -2.00000000e-01    1.45418046e-07
379      7.80000000e-02   -2.00000000e-01    1.50457774e-07
380      7.90000000e-02   -2.00000000e-01    1.55662242e-07
381      8.00000000e-02   -2.00000000e-01    1.61036449e-07
382      8.10000000e-02   -2.00000000e-01    1.66585517e-07
383      8.20000000e-02   -2.00000000e-01    1.72314700e-07
384      8.30000000e-02   -2.00000000e-01    1.78229377e-07
385      8.40000000e-02   -2.00000000e-01    1.84335060e-07
386      8.50000000e-02   -2.00000000e-01    1.90637397e-07
387      8.60000000e-02   -2.00000000e-01    1.97142167e-07
388      8.70000000e-02   -2.00000000e-01    2.03855290e-07
389      8.80000000e-02   -2.00000000e-01    2.10782822e-07
390      8.90000000e-02   -2.00000000e-01    2.17930961e-07
391      9.00000000e-02   -2.00000000e-01    2.25306047e-07
392      9.10000000e-02   -2.00000000e-01    2.32914563e-07
393      9.20000000e-02   -2.00000000e-01    2.40763139e-07
394      9.30000000e-02   -2.00000000e-01    2.48858550e-07
395      9.40000000e-02   -2.00000000e-01    2.57207720e-07
396      9.50000000e-02   -2.00000000e-01    2.65817722e-07
397      9.60000000e-02   -2.00000000e-01    2.74695778e-07
398      9.70000000e-02   -2.00000000e-01    2.83849264e-07
399      9.80000000e-02   -2.00000000e-01    2.93285707e-07
400      9.90000000e-02   -2.00000000e-01    3.03012787e-07
401      1.00000000e-01   -2.00000000e-01    3.13038339e-07
402     -1.00000000e-01   -4.00000000e-01   -1.98061302e-05
403     -9.90000000e-02   -4.00000000e-01   -1.95372823e-05
404     -9.80000000e-02   -4.00000000e-01   -1.92704648e-05
405     -9.70000000e-02   -4.00000000e-01   -1.90056698e-05
406     -9.60000000e-02   -4.00000000e-01   -1.87428890e-05
407     -9.50000000e-02   -4.00000000e-01   -1.84821139e-05
408     -9.40000000e-02   -4.00000000e-01   -1.82233360e-05
409     -9.30000000e-02   -4.00000000e-01   -1.79665464e-05
410     -9.20000000e-02   -4.00000000e-01   -1.77117361e-05
411     -9.10000000e-02   -4.00000000e-01   -1.74588957e-05
412     -9.00000000e-02   -4.00000000e-01   -1.72080157e-05
413     -8.90000000e-02   -4.00000000e-01   -1.69590866e-05
414     -8.80000000e-02   -4.00000000e-01   -1.67120982e-05
415     -8.70000000e-02   -4.00000000e-01   -1.64670403e-05
416     -8.60000000e-02   -4.00000000e-01   -1.62239025e-05
417     -8.50000000e-02   -4.00000000e-01   -1.59826739e-05
418     -8.40000000e-02   -4.00000000e-01   -1.57433436e-05
419     -8.30000000e-02   -4.00000000e-01   -1.55059001e-05
420     -8.20000000e-02   -4.00000000e-01   -1.52703318e-05
421     -8.10000000e-02   -4.00000000e-01   -1.50366267e-05
422     -8.00000000e-02   -4.00000000e-01   -1.48047725e-05
423     -7.90000000e-02   -4.00000000e-01   -1.45747566e-05
424     -7.80000000e-02   -4.00000000e-01   -1.43465659e-05
425     -7.70000000e-02   -4.00000000e-01   -1.41201869e-05
426     -7.60000000e-02   -4.00000000e-01   -1.38956060e-05
427     -7.50000000e-02   -4.00000000e-01   -1.36728089e-05
428     -7.40000000e-02   -4.00000000e-01   -1.34517810e-05
429     -7.30000000e-02   -4.00000000e-01   -1.32325071e-05
430     -7.20000000e-02   -4.00000000e-01   -1.30149718e-05
431     -7.10000000e-02   -4.00000000e-01   -1.27991590e-05
432     -7.00000000e-02   -4.00000000e-01   -1.25850522e-05
433     -6.90000000e-02   -4.00000000e-01   -1.23726344e-05
434     -6.80000000e-02   -4.00000000e-01   -1.21618878e-05
435     -6.70000000e-02   -4.00000000e-01   -1.19527944e-05
436     -6.60000000e-02   -4.00000000e-01   -1.17453353e-05
437     -6.50000000e-02   -4.00000000e-01   -1.15394911e-05
438     -6.40000000e-02   -4.00000000e-01   -1.13352418e-05
439     -6.30000000e-02   -4.00000000e-01   -1.11325667e-05
440     -6.20000000e-02   -4.00000000e-01   -1.09314442e-05
441     -6.10000000e-02   -4.00000000e-01   -1.07318523e-05
442     -6.00000000e-02   -4.00000000e-01   -1.05337679e-05
443     -5.90000000e-02   -4.00000000e-01   -1.03371673e-05
444     -5.80000000e-02   -4.00000000e-01   -1.01420260e-05
445     -5.70000000e-02   -4.00000000e-01   -9.94831847e-06
446     -5.60000000e-02   -4.00000000e-01   -9.75601835e-06
447     -5.50000000e-02   -4.00000000e-01   -9.56509838e-06
448     -5.40000000e-02   -4.00000000e-01   -9.37553028e-06
449     -5.30000000e-02   -4.00000000e-01   -9.18728479e-06
450     -5.20000000e-02   -4.00000000e-01   -9.00033160e-06
451     -5.10000000e-02   -4.00000000e-01   -8.81463931e-06
452     -5.00000000e-02   -4.00000000e-01   -8.63017539e-06
453     -4.90000000e-02   -4.00000000e-01   -8.44690616e-06
