Index     V(DRAIN)           V(GATE)        {-I(VDRAIN)}   
72      -2.80000000e-02    0.00000000e+00   -2.64150580e-11
73      -2.70000000e-02    0.00000000e+00   -2.52364892e-11
74      -2.60000000e-02    0.00000000e+00   -2.40887155e-11
75      -2.50000000e-02    0.00000000e+00   -2.29699372e-11
76      -2.40000000e-02    0.00000000e+00   -2.18783881e-11
77      -2.30000000e-02    0.00000000e+00   -2.08123354e-11
78      -2.20000000e-02    0.00000000e+00   -1.97700797e-11
79      -2.10000000e-02    0.00000000e+00   -1.87499556e-11
80      -2.00000000e-02    0.00000000e+00   -1.77503321e-11
81      -1.90000000e-02    0.00000000e+00   -1.67696140e-11
82      -1.80000000e-02    0.00000000e+00   -1.58062432e-11
83      -1.70000000e-02    0.00000000e+00   -1.48587008e-11
84      -1.60000000e-02    0.00000000e+00   -1.39255097e-11
85      -1.50000000e-02    0.00000000e+00   -1.30052390e-11
86      -1.40000000e-02    0.00000000e+00   -1.20965087e-11
87      -1.30000000e-02    0.00000000e+00   -1.11979973e-11
88      -1.20000000e-02    0.00000000e+00   -1.03084496e-11
89      -1.10000000e-02    0.00000000e+00   -9.42668685e-12
90      -1.00000000e-02    0.00000000e+00   -8.55161690e-12
91      -9.00000000e-03    0.00000000e+00   -7.68224380e-12
92      -8.00000000e-03    0.00000000e+00   -6.81767592e-12
93      -7.00000000e-03    0.00000000e+00   -5.95713064e-12
94      -6.00000000e-03    0.00000000e+00   -5.09993446e-12
95      -5.00000000e-03    0.00000000e+00   -4.24551720e-12
96      -4.00000000e-03    0.00000000e+00   -3.39339948e-12
97      -3.00000000e-03    0.00000000e+00   -2.54317169e-12
98      -2.00000000e-03    0.00000000e+00   -1.69446259e-12
99      -1.00000000e-03    0.00000000e+00   -8.46893030e-13
100      0.00000000e+00    0.00000000e+00    1.83607376e-28
101      1.00000000e-03    0.00000000e+00    8.46893231e-13
102      2.00000000e-03    0.00000000e+00    1.69446340e-12
103      3.00000000e-03    0.00000000e+00    2.54317349e-12
104      4.00000000e-03    0.00000000e+00    3.39340268e-12
105      5.00000000e-03    0.00000000e+00    4.24552222e-12
106      6.00000000e-03    0.00000000e+00    5.09994167e-12
107      7.00000000e-03    0.00000000e+00    5.95714049e-12
108      8.00000000e-03    0.00000000e+00    6.81768875e-12
109      9.00000000e-03    0.00000000e+00    7.68226002e-12
110      1.00000000e-02    0.00000000e+00    8.55163695e-12
111      1.10000000e-02    0.00000000e+00    9.42671112e-12
112      1.20000000e-02    0.00000000e+00    1.03084785e-11
113      1.30000000e-02    0.00000000e+00    1.11980312e-11
114      1.40000000e-02    0.00000000e+00    1.20965480e-11
115      1.50000000e-02    0.00000000e+00    1.30052841e-11
116      1.60000000e-02    0.00000000e+00    1.39255611e-11
117      1.70000000e-02    0.00000000e+00    1.48587588e-11
118      1.80000000e-02    0.00000000e+00    1.58063082e-11
119      1.90000000e-02    0.00000000e+00    1.67696865e-11
120      2.00000000e-02    0.00000000e+00    1.77504124e-11
121      2.10000000e-02    0.00000000e+00    1.87500442e-11
122      2.20000000e-02    0.00000000e+00    1.97701769e-11
123      2.30000000e-02    0.00000000e+00    2.08124417e-11
124      2.40000000e-02    0.00000000e+00    2.18785039e-11
125      2.50000000e-02    0.00000000e+00    2.29700629e-11
126      2.60000000e-02    0.00000000e+00    2.40888515e-11
127      2.70000000e-02    0.00000000e+00    2.52366359e-11
128      2.80000000e-02    0.00000000e+00    2.64152158e-11
129      2.90000000e-02    0.00000000e+00    2.76264250e-11
130      3.00000000e-02    0.00000000e+00    2.88721320e-11
131      3.10000000e-02    0.00000000e+00    3.01542417e-11
132      3.20000000e-02    0.00000000e+00    3.14746962e-11
133      3.30000000e-02    0.00000000e+00    3.28354775e-11
134      3.40000000e-02    0.00000000e+00    3.42386090e-11
135      3.50000000e-02    0.00000000e+00    3.56861582e-11
136      3.60000000e-02    0.00000000e+00    3.71802394e-11
137      3.70000000e-02    0.00000000e+00    3.87230162e-11
138      3.80000000e-02    0.00000000e+00    4.03167049e-11
139      3.90000000e-02    0.00000000e+00    4.19635779e-11
140      4.00000000e-02    0.00000000e+00    4.36659663e-11
141      4.10000000e-02    0.00000000e+00    4.54262642e-11
142      4.20000000e-02    0.00000000e+00    4.72469320e-11
143      4.30000000e-02    0.00000000e+00    4.91304999e-11
144      4.40000000e-02    0.00000000e+00    5.10795720e-11
145      4.50000000e-02    0.00000000e+00    5.30968303e-11
146      4.60000000e-02    0.00000000e+00    5.51850382e-11
147      4.70000000e-02    0.00000000e+00    5.73470451e-11
148      4.80000000e-02    0.00000000e+00    5.95857904e-11
149      4.90000000e-02    0.00000000e+00    6.19043078e-11
150      5.00000000e-02    0.00000000e+00    6.43057294e-11
151      5.10000000e-02    0.00000000e+00    6.67932907e-11
152      5.20000000e-02    0.00000000e+00    6.93703347e-11
153      5.30000000e-02    0.00000000e+00    7.20403169e-11
154      5.40000000e-02    0.00000000e+00    7.48068101e-11
155      5.50000000e-02    0.00000000e+00    7.76735088e-11
156      5.60000000e-02    0.00000000e+00    8.06442353e-11
157      5.70000000e-02    0.00000000e+00    8.37229439e-11
158      5.80000000e-02    0.00000000e+00    8.69137268e-11
159      5.90000000e-02    0.00000000e+00    9.02208196e-11
160      6.00000000e-02    0.00000000e+00    9.36486067e-11
161      6.10000000e-02    0.00000000e+00    9.72016273e-11
162      6.20000000e-02    0.00000000e+00    1.00884582e-10
163      6.30000000e-02    0.00000000e+00    1.04702337e-10
164      6.40000000e-02    0.00000000e+00    1.08659934e-10
165      6.50000000e-02    0.00000000e+00    1.12762593e-10
166      6.60000000e-02    0.00000000e+00    1.17015723e-10
167      6.70000000e-02    0.00000000e+00    1.21424924e-10
168      6.80000000e-02    0.00000000e+00    1.25996000e-10
169      6.90000000e-02    0.00000000e+00    1.30734963e-10
170      7.00000000e-02    0.00000000e+00    1.35648041e-10
171      7.10000000e-02    0.00000000e+00    1.40741687e-10
172      7.20000000e-02    0.00000000e+00    1.46022588e-10
173      7.30000000e-02    0.00000000e+00    1.51497673e-10
174      7.40000000e-02    0.00000000e+00    1.57174118e-10
175      7.50000000e-02    0.00000000e+00    1.63059364e-10
176      7.60000000e-02    0.00000000e+00    1.69161117e-10
177      7.70000000e-02    0.00000000e+00    1.75487366e-10
178      7.80000000e-02    0.00000000e+00    1.82046386e-10
179      7.90000000e-02    0.00000000e+00    1.88846755e-10
180      8.00000000e-02    0.00000000e+00    1.95897361e-10
181      8.10000000e-02    0.00000000e+00    2.03207414e-10
182      8.20000000e-02    0.00000000e+00    2.10786459e-10
183      8.30000000e-02    0.00000000e+00    2.18644388e-10
184      8.40000000e-02    0.00000000e+00    2.26791451e-10
185      8.50000000e-02    0.00000000e+00    2.35238270e-10
186      8.60000000e-02    0.00000000e+00    2.43995853e-10
187      8.70000000e-02    0.00000000e+00    2.53075608e-10
188      8.80000000e-02    0.00000000e+00    2.62489357e-10
189      8.90000000e-02    0.00000000e+00    2.72249351e-10
190      9.00000000e-02    0.00000000e+00    2.82368286e-10
191      9.10000000e-02    0.00000000e+00    2.92859318e-10
192      9.20000000e-02    0.00000000e+00    3.03736081e-10
193      9.30000000e-02    0.00000000e+00    3.15012705e-10
194      9.40000000e-02    0.00000000e+00    3.26703831e-10
195      9.50000000e-02    0.00000000e+00    3.38824632e-10
196      9.60000000e-02    0.00000000e+00    3.51390830e-10
197      9.70000000e-02    0.00000000e+00    3.64418720e-10
198      9.80000000e-02    0.00000000e+00    3.77925185e-10
199      9.90000000e-02    0.00000000e+00    3.91927723e-10
200      1.00000000e-01    0.00000000e+00    4.06444463e-10
201     -1.00000000e-01   -2.00000000e-01   -3.18116569e-07
202     -9.90000000e-02   -2.00000000e-01   -3.07763221e-07
203     -9.80000000e-02   -2.00000000e-01   -2.97724818e-07
204     -9.70000000e-02   -2.00000000e-01   -2.87992776e-07
205     -9.60000000e-02   -2.00000000e-01   -2.78558699e-07
206     -9.50000000e-02   -2.00000000e-01   -2.69414372e-07
207     -9.40000000e-02   -2.00000000e-01   -2.60551760e-07
208     -9.30000000e-02   -2.00000000e-01   -2.51963008e-07
209     -9.20000000e-02   -2.00000000e-01   -2.43640438e-07
210     -9.10000000e-02   -2.00000000e-01   -2.35576547e-07
211     -9.00000000e-02   -2.00000000e-01   -2.27764004e-07
212     -8.90000000e-02   -2.00000000e-01   -2.20195652e-07
213     -8.80000000e-02   -2.00000000e-01   -2.12864499e-07
214     -8.70000000e-02   -2.00000000e-01   -2.05763721e-07
215     -8.60000000e-02   -2.00000000e-01   -1.98886657e-07
216     -8.50000000e-02   -2.00000000e-01   -1.92226808e-07
217     -8.40000000e-02   -2.00000000e-01   -1.85777834e-07
218     -8.30000000e-02   -2.00000000e-01   -1.79533551e-07
219     -8.20000000e-02   -2.00000000e-01   -1.73487928e-07
220     -8.10000000e-02   -2.00000000e-01   -1.67635087e-07
221     -8.00000000e-02   -2.00000000e-01   -1.61969297e-07
222     -7.90000000e-02   -2.00000000e-01   -1.56484972e-07
223     -7.80000000e-02   -2.00000000e-01   -1.51176672e-07
224     -7.70000000e-02   -2.00000000e-01   -1.46039095e-07
225     -7.60000000e-02   -2.00000000e-01   -1.41067076e-07
226     -7.50000000e-02   -2.00000000e-01   -1.36255589e-07
227     -7.40000000e-02   -2.00000000e-01   -1.31599736e-07
228     -7.30000000e-02   -2.00000000e-01   -1.27094751e-07
229     -7.20000000e-02   -2.00000000e-01   -1.22735994e-07
230     -7.10000000e-02   -2.00000000e-01   -1.18518949e-07
231     -7.00000000e-02   -2.00000000e-01   -1.14439221e-07
232     -6.90000000e-02   -2.00000000e-01   -1.10492535e-07
233     -6.80000000e-02   -2.00000000e-01   -1.06674732e-07
234     -6.70000000e-02   -2.00000000e-01   -1.02981764e-07
235     -6.60000000e-02   -2.00000000e-01   -9.94096969e-08
236     -6.50000000e-02   -2.00000000e-01   -9.59547023e-08
237     -6.40000000e-02   -2.00000000e-01   -9.26130581e-08
238     -6.30000000e-02   -2.00000000e-01   -8.93811448e-08
239     -6.20000000e-02   -2.00000000e-01   -8.62554431e-08
240     -6.10000000e-02   -2.00000000e-01   -8.32325313e-08
241     -6.00000000e-02   -2.00000000e-01   -8.03090826e-08
242     -5.90000000e-02   -2.00000000e-01   -7.74818627e-08
243     -5.80000000e-02   -2.00000000e-01   -7.47477275e-08
244     -5.70000000e-02   -2.00000000e-01   -7.21036198e-08
245     -5.60000000e-02   -2.00000000e-01   -6.95465678e-08
246     -5.50000000e-02   -2.00000000e-01   -6.70736819e-08
247     -5.40000000e-02   -2.00000000e-01   -6.46821524e-08
248     -5.30000000e-02   -2.00000000e-01   -6.23692472e-08
249     -5.20000000e-02   -2.00000000e-01   -6.01323094e-08
250     -5.10000000e-02   -2.00000000e-01   -5.79687544e-08
251     -5.00000000e-02   -2.00000000e-01   -5.58760679e-08
252     -4.90000000e-02   -2.00000000e-01   -5.38518037e-08
253     -4.80000000e-02   -2.00000000e-01   -5.18935805e-08
254     -4.70000000e-02   -2.00000000e-01   -4.99990803e-08
255     -4.60000000e-02   -2.00000000e-01   -4.81660455e-08
256     -4.50000000e-02   -2.00000000e-01   -4.63922769e-08
257     -4.40000000e-02   -2.00000000e-01   -4.46756309e-08
258     -4.30000000e-02   -2.00000000e-01   -4.30140176e-08
259     -4.20000000e-02   -2.00000000e-01   -4.14053978e-08
260     -4.10000000e-02   -2.00000000e-01   -3.98477816e-08
261     -4.00000000e-02   -2.00000000e-01   -3.83392250e-08
262     -3.90000000e-02   -2.00000000e-01   -3.68778283e-08
263     -3.80000000e-02   -2.00000000e-01   -3.54617338e-08
264     -3.70000000e-02   -2.00000000e-01   -3.40891231e-08
265     -3.60000000e-02   -2.00000000e-01   -3.27582153e-08
266     -3.50000000e-02   -2.00000000e-01   -3.14672649e-08
267     -3.40000000e-02   -2.00000000e-01   -3.02145594e-08
268     -3.30000000e-02   -2.00000000e-01   -2.89984179e-08
269     -3.20000000e-02   -2.00000000e-01   -2.78171886e-08
270     -3.10000000e-02   -2.00000000e-01   -2.66692479e-08
271     -3.00000000e-02   -2.00000000e-01   -2.55529983e-08
272     -2.90000000e-02   -2.00000000e-01   -2.44668675e-08
273     -2.80000000e-02   -2.00000000e-01   -2.34093070e-08
274     -2.70000000e-02   -2.00000000e-01   -2.23787919e-08
275     -2.60000000e-02   -2.00000000e-01   -2.13738195e-08
276     -2.50000000e-02   -2.00000000e-01   -2.03929097e-08
277     -2.40000000e-02   -2.00000000e-01   -1.94346049e-08
278     -2.30000000e-02   -2.00000000e-01   -1.84974701e-08
279     -2.20000000e-02   -2.00000000e-01   -1.75800937e-08
280     -2.10000000e-02   -2.00000000e-01   -1.66810879e-08
281     -2.00000000e-02   -2.00000000e-01   -1.57990904e-08
282     -1.90000000e-02   -2.00000000e-01   -1.49327654e-08
283     -1.80000000e-02   -2.00000000e-01   -1.40808051e-08
284     -1.70000000e-02   -2.00000000e-01   -1.32419325e-08
285     -1.60000000e-02   -2.00000000e-01   -1.24149040e-08
286     -1.50000000e-02   -2.00000000e-01   -1.15985137e-08
287     -1.40000000e-02   -2.00000000e-01   -1.07915980e-08
288     -1.30000000e-02   -2.00000000e-01   -9.99304294e-09
289     -1.20000000e-02   -2.00000000e-01   -9.20179142e-09
290     -1.10000000e-02   -2.00000000e-01   -8.41685260e-09
291     -1.00000000e-02   -2.00000000e-01   -7.63731109e-09
292     -9.00000000e-03   -2.00000000e-01   -6.86233592e-09
293     -8.00000000e-03   -2.00000000e-01   -6.09118767e-09
294     -7.00000000e-03   -2.00000000e-01   -5.32322286e-09
295     -6.00000000e-03   -2.00000000e-01   -4.55789412e-09
296     -5.00000000e-03   -2.00000000e-01   -3.79474523e-09
297     -4.00000000e-03   -2.00000000e-01   -3.03339994e-09
298     -3.00000000e-03   -2.00000000e-01   -2.27354336e-09
299     -2.00000000e-03   -2.00000000e-01   -1.51489419e-09
300     -1.00000000e-03   -2.00000000e-01   -7.57163503e-10
301      0.00000000e+00   -2.00000000e-01    1.27128097e-14
302      1.00000000e-03   -2.00000000e-01    7.57188930e-10
303      2.00000000e-03   -2.00000000e-01    1.51491962e-09
304      3.00000000e-03   -2.00000000e-01    2.27356879e-09
305      4.00000000e-03   -2.00000000e-01    3.03342538e-09
306      5.00000000e-03   -2.00000000e-01    3.79477069e-09
307      6.00000000e-03   -2.00000000e-01    4.55791959e-09
308      7.00000000e-03   -2.00000000e-01    5.32324834e-09
309      8.00000000e-03   -2.00000000e-01    6.09121317e-09
310      9.00000000e-03   -2.00000000e-01    6.86236144e-09
311      1.00000000e-02   -2.00000000e-01    7.63733665e-09
312      1.10000000e-02   -2.00000000e-01    8.41687818e-09
313      1.20000000e-02   -2.00000000e-01    9.20181704e-09
314      1.30000000e-02   -2.00000000e-01    9.99306859e-09
315      1.40000000e-02   -2.00000000e-01    1.07916237e-08
316      1.50000000e-02   -2.00000000e-01    1.15985394e-08
317      1.60000000e-02   -2.00000000e-01    1.24149298e-08
318      1.70000000e-02   -2.00000000e-01    1.32419583e-08
319      1.80000000e-02   -2.00000000e-01    1.40808309e-08
320      1.90000000e-02   -2.00000000e-01    1.49327913e-08
321      2.00000000e-02   -2.00000000e-01    1.57991164e-08
322      2.10000000e-02   -2.00000000e-01    1.66811139e-08
323      2.20000000e-02   -2.00000000e-01    1.75801197e-08
324      2.30000000e-02   -2.00000000e-01    1.84974963e-08
325      2.40000000e-02   -2.00000000e-01    1.94346311e-08
326      2.50000000e-02   -2.00000000e-01    2.03929360e-08
327      2.60000000e-02   -2.00000000e-01    2.13738458e-08
328      2.70000000e-02   -2.00000000e-01    2.23788183e-08
329      2.80000000e-02   -2.00000000e-01    2.34093335e-08
330      2.90000000e-02   -2.00000000e-01    2.44668940e-08
331      3.00000000e-02   -2.00000000e-01    2.55530249e-08
332      3.10000000e-02   -2.00000000e-01    2.66692746e-08
333      3.20000000e-02   -2.00000000e-01    2.78172154e-08
334      3.30000000e-02   -2.00000000e-01    2.89984448e-08
335      3.40000000e-02   -2.00000000e-01    3.02145864e-08
336      3.50000000e-02   -2.00000000e-01    3.14672920e-08
337      3.60000000e-02   -2.00000000e-01    3.27582425e-08
338      3.70000000e-02   -2.00000000e-01    3.40891504e-08
339      3.80000000e-02   -2.00000000e-01    3.54617612e-08
340      3.90000000e-02   -2.00000000e-01    3.68778559e-08
341      4.00000000e-02   -2.00000000e-01    3.83392526e-08
342      4.10000000e-02   -2.00000000e-01    3.98478094e-08
343      4.20000000e-02   -2.00000000e-01    4.14054257e-08
344      4.30000000e-02   -2.00000000e-01    4.30140456e-08
345      4.40000000e-02   -2.00000000e-01    4.46756591e-08
346      4.50000000e-02   -2.00000000e-01    4.63923052e-08
347      4.60000000e-02   -2.00000000e-01    4.81660740e-08
348      4.70000000e-02   -2.00000000e-01    4.99991089e-08
349      4.80000000e-02   -2.00000000e-01    5.18936092e-08
350      4.90000000e-02   -2.00000000e-01    5.38518326e-08
351      5.00000000e-02   -2.00000000e-01    5.58760970e-08
352      5.10000000e-02   -2.00000000e-01    5.79687836e-08
353      5.20000000e-02   -2.00000000e-01    6.01323387e-08
354      5.30000000e-02   -2.00000000e-01    6.23692768e-08
355      5.40000000e-02   -2.00000000e-01    6.46821821e-08
356      5.50000000e-02   -2.00000000e-01    6.70737117e-08
357      5.60000000e-02   -2.00000000e-01    6.95465979e-08
358      5.70000000e-02   -2.00000000e-01    7.21036501e-08
359      5.80000000e-02   -2.00000000e-01    7.47477579e-08
360      5.90000000e-02   -2.00000000e-01    7.74818934e-08
361      6.00000000e-02   -2.00000000e-01    8.03091134e-08
362      6.10000000e-02   -2.00000000e-01    8.32325623e-08
363      6.20000000e-02   -2.00000000e-01    8.62554744e-08
364      6.30000000e-02   -2.00000000e-01    8.93811763e-08
365      6.40000000e-02   -2.00000000e-01    9.26130898e-08
366      6.50000000e-02   -2.00000000e-01    9.59547342e-08
367      6.60000000e-02   -2.00000000e-01    9.94097291e-08
368      6.70000000e-02   -2.00000000e-01    1.02981797e-07
369      6.80000000e-02   -2.00000000e-01    1.06674764e-07
370      6.90000000e-02   -2.00000000e-01    1.10492568e-07
371      7.00000000e-02   -2.00000000e-01    1.14439254e-07
372      7.10000000e-02   -2.00000000e-01    1.18518982e-07
373      7.20000000e-02   -2.00000000e-01    1.22736028e-07
374      7.30000000e-02   -2.00000000e-01    1.27094785e-07
375      7.40000000e-02   -2.00000000e-01    1.31599771e-07
376      7.50000000e-02   -2.00000000e-01    1.36255624e-07
377      7.60000000e-02   -2.00000000e-01    1.41067111e-07
378      7.70000000e-02   -2.00000000e-01    1.46039130e-07
379      7.80000000e-02   -2.00000000e-01    1.51176708e-07
380      7.90000000e-02   -2.00000000e-01    1.56485008e-07
381      8.00000000e-02   -2.00000000e-01    1.61969333e-07
382      8.10000000e-02   -2.00000000e-01    1.67635124e-07
383      8.20000000e-02   -2.00000000e-01    1.73487965e-07
384      8.30000000e-02   -2.00000000e-01    1.79533588e-07
385      8.40000000e-02   -2.00000000e-01    1.85777872e-07
386      8.50000000e-02   -2.00000000e-01    1.92226846e-07
387      8.60000000e-02   -2.00000000e-01    1.98886695e-07
388      8.70000000e-02   -2.00000000e-01    2.05763760e-07
389      8.80000000e-02   -2.00000000e-01    2.12864538e-07
390      8.90000000e-02   -2.00000000e-01    2.20195692e-07
391      9.00000000e-02   -2.00000000e-01    2.27764045e-07
392      9.10000000e-02   -2.00000000e-01    2.35576587e-07
393      9.20000000e-02   -2.00000000e-01    2.43640479e-07
394      9.30000000e-02   -2.00000000e-01    2.51963050e-07
395      9.40000000e-02   -2.00000000e-01    2.60551802e-07
396      9.50000000e-02   -2.00000000e-01    2.69414415e-07
397      9.60000000e-02   -2.00000000e-01    2.78558743e-07
398      9.70000000e-02   -2.00000000e-01    2.87992820e-07
399      9.80000000e-02   -2.00000000e-01    2.97724862e-07
400      9.90000000e-02   -2.00000000e-01    3.07763266e-07
401      1.00000000e-01   -2.00000000e-01    3.18116614e-07
402     -1.00000000e-01   -4.00000000e-01   -2.14435472e-05
403     -9.90000000e-02   -4.00000000e-01   -2.11555625e-05
404     -9.80000000e-02   -4.00000000e-01   -2.08696563e-05
405     -9.70000000e-02   -4.00000000e-01   -2.05858215e-05
406     -9.60000000e-02   -4.00000000e-01   -2.03040508e-05
407     -9.50000000e-02   -4.00000000e-01   -2.00243367e-05
408     -9.40000000e-02   -4.00000000e-01   -1.97466715e-05
409     -9.30000000e-02   -4.00000000e-01   -1.94710473e-05
410     -9.20000000e-02   -4.00000000e-01   -1.91974558e-05
411     -9.10000000e-02   -4.00000000e-01   -1.89258889e-05
412     -9.00000000e-02   -4.00000000e-01   -1.86563377e-05
413     -8.90000000e-02   -4.00000000e-01   -1.83887935e-05
414     -8.80000000e-02   -4.00000000e-01   -1.81232472e-05
415     -8.70000000e-02   -4.00000000e-01   -1.78596893e-05
416     -8.60000000e-02   -4.00000000e-01   -1.75981102e-05
417     -8.50000000e-02   -4.00000000e-01   -1.73385000e-05
418     -8.40000000e-02   -4.00000000e-01   -1.70808483e-05
419     -8.30000000e-02   -4.00000000e-01   -1.68251447e-05
420     -8.20000000e-02   -4.00000000e-01   -1.65713781e-05
421     -8.10000000e-02   -4.00000000e-01   -1.63195374e-05
422     -8.00000000e-02   -4.00000000e-01   -1.60696110e-05
423     -7.90000000e-02   -4.00000000e-01   -1.58215869e-05
424     -7.80000000e-02   -4.00000000e-01   -1.55754528e-05
425     -7.70000000e-02   -4.00000000e-01   -1.53311959e-05
426     -7.60000000e-02   -4.00000000e-01   -1.50888030e-05
427     -7.50000000e-02   -4.00000000e-01   -1.48482606e-05
428     -7.40000000e-02   -4.00000000e-01   -1.46095546e-05
429     -7.30000000e-02   -4.00000000e-01   -1.43726704e-05
430     -7.20000000e-02   -4.00000000e-01   -1.41375931e-05
431     -7.10000000e-02   -4.00000000e-01   -1.39043071e-05
432     -7.00000000e-02   -4.00000000e-01   -1.36727963e-05
433     -6.90000000e-02   -4.00000000e-01   -1.34430441e-05
434     -6.80000000e-02   -4.00000000e-01   -1.32150332e-05
435     -6.70000000e-02   -4.00000000e-01   -1.29887458e-05
436     -6.60000000e-02   -4.00000000e-01   -1.27641635e-05
437     -6.50000000e-02   -4.00000000e-01   -1.25412671e-05
438     -6.40000000e-02   -4.00000000e-01   -1.23200367e-05
439     -6.30000000e-02   -4.00000000e-01   -1.21004518e-05
440     -6.20000000e-02   -4.00000000e-01   -1.18824910e-05
441     -6.10000000e-02   -4.00000000e-01   -1.16661323e-05
442     -6.00000000e-02   -4.00000000e-01   -1.14513527e-05
443     -5.90000000e-02   -4.00000000e-01   -1.12381284e-05
444     -5.80000000e-02   -4.00000000e-01   -1.10264348e-05
445     -5.70000000e-02   -4.00000000e-01   -1.08162461e-05
446     -5.60000000e-02   -4.00000000e-01   -1.06075360e-05
447     -5.50000000e-02   -4.00000000e-01   -1.04002766e-05
448     -5.40000000e-02   -4.00000000e-01   -1.01944396e-05
449     -5.30000000e-02   -4.00000000e-01   -9.98999498e-06
450     -5.20000000e-02   -4.00000000e-01   -9.78691208e-06
451     -5.10000000e-02   -4.00000000e-01   -9.58515885e-06
452     -5.00000000e-02   -4.00000000e-01   -9.38470207e-06
453     -4.90000000e-02   -4.00000000e-01   -9.18550729e-06
