Index       TIME              V(N1)           V(N1,N2)          V(N1,N3)      I(YMEMRISTOR!MR1)     I(RPTG2)      N(YMEMRISTOR!MR1_X)       V(N4)      
428      4.18339000e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.72425822e-01    9.72432752e-01
429      4.20000000e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.72425822e-01    9.72432752e-01
430      4.20000006e-04    1.87499999e-02    1.32670006e-02    1.32669729e-02    1.09659987e-04    1.09660540e-04    9.72425822e-01    9.72432752e-01
431      4.20000012e-04    3.74999998e-02    2.65339995e-02    2.65339442e-02    2.19320008e-04    2.19321113e-04    9.72425822e-01    9.72432752e-01
432      4.20000025e-04    7.49999999e-02    5.30679854e-02    5.30678748e-02    4.38640289e-04    4.38642501e-04    9.72425822e-01    9.72432752e-01
433      4.20000050e-04    1.50000000e-01    1.06135862e-01    1.06135640e-01    8.77282764e-04    8.77287188e-04    9.72425822e-01    9.72432752e-01
434      4.20000100e-04    3.00000000e-01    2.12270849e-01    2.12270407e-01    1.75458301e-03    1.75459186e-03    9.72425822e-01    9.72432752e-01
435      4.20000200e-04    6.00000000e-01    4.24534707e-01    4.24533822e-01    3.50930587e-03    3.50932356e-03    9.72425824e-01    9.72432754e-01
436      4.20000400e-04    1.20000000e+00    8.49013484e-01    8.49011712e-01    7.01973039e-03    7.01976575e-03    9.72425836e-01    9.72432766e-01
437      4.20000800e-04    2.40000000e+00    1.69757983e+00    1.69757625e+00    1.40484047e-02    1.40484751e-02    9.72425924e-01    9.72432854e-01
438      4.20001000e-04    3.00000000e+00    2.12155587e+00    2.12155144e+00    1.75688828e-02    1.75689712e-02    9.72426016e-01    9.72432946e-01
439      4.20001080e-04    3.00000000e+00    2.12155589e+00    2.12155141e+00    1.75688838e-02    1.75689718e-02    9.72426062e-01    9.72432992e-01
440      4.20001240e-04    3.00000000e+00    2.12155577e+00    2.12155135e+00    1.75688845e-02    1.75689730e-02    9.72426155e-01    9.72433085e-01
441      4.20001560e-04    3.00000000e+00    2.12155566e+00    2.12155123e+00    1.75688869e-02    1.75689753e-02    9.72426339e-01    9.72433269e-01
442      4.20002200e-04    3.00000000e+00    2.12155542e+00    2.12155100e+00    1.75688916e-02    1.75689800e-02    9.72426708e-01    9.72433638e-01
443      4.20003480e-04    3.00000000e+00    2.12155495e+00    2.12155053e+00    1.75689010e-02    1.75689894e-02    9.72427447e-01    9.72434376e-01
444      4.20006040e-04    3.00000000e+00    2.12155401e+00    2.12154959e+00    1.75689198e-02    1.75690083e-02    9.72428923e-01    9.72435852e-01
445      4.20011160e-04    3.00000000e+00    2.12155212e+00    2.12154770e+00    1.75689575e-02    1.75690460e-02    9.72431875e-01    9.72438804e-01
446      4.20021400e-04    3.00000000e+00    2.12154836e+00    2.12154394e+00    1.75690329e-02    1.75691213e-02    9.72437779e-01    9.72444706e-01
447      4.20041880e-04    3.00000000e+00    2.12154082e+00    2.12153641e+00    1.75691835e-02    1.75692719e-02    9.72449583e-01    9.72456507e-01
448      4.20082840e-04    3.00000000e+00    2.12152576e+00    2.12152136e+00    1.75694845e-02    1.75695729e-02    9.72473175e-01    9.72480092e-01
449      4.20164760e-04    3.00000000e+00    2.12149567e+00    2.12149130e+00    1.75700857e-02    1.75701741e-02    9.72520295e-01    9.72527200e-01
450      4.20328600e-04    3.00000000e+00    2.12143560e+00    2.12143134e+00    1.75712843e-02    1.75713732e-02    9.72614282e-01    9.72621163e-01
451      4.20656280e-04    3.00000000e+00    2.12131593e+00    2.12131208e+00    1.75736669e-02    1.75737584e-02    9.72801248e-01    9.72808079e-01
452      4.21311640e-04    3.00000000e+00    2.12107844e+00    2.12107615e+00    1.75783743e-02    1.75784769e-02    9.73171186e-01    9.73177920e-01
453      4.22622360e-04    3.00000000e+00    2.12061083e+00    2.12061444e+00    1.75875629e-02    1.75877112e-02    9.73895388e-01    9.73901936e-01
454      4.25243800e-04    3.00000000e+00    2.11970484e+00    2.11973004e+00    1.76050770e-02    1.76053993e-02    9.75283452e-01    9.75289666e-01
455      4.30486680e-04    3.00000000e+00    2.11800720e+00    2.11810574e+00    1.76369583e-02    1.76378852e-02    9.77835664e-01    9.77841390e-01
456      4.40000000e-04    3.00000000e+00    2.11531509e+00    2.11558693e+00    1.76858821e-02    1.76882614e-02    9.81800693e-01    9.81806116e-01
457      4.40000100e-04    3.00000000e+00    2.11559041e+00    2.11558692e+00    1.76881932e-02    1.76882616e-02    9.81800730e-01    9.81806154e-01
458      4.40000300e-04    3.00000000e+00    2.11559031e+00    2.11558687e+00    1.76881937e-02    1.76882626e-02    9.81800805e-01    9.81806229e-01
459      4.40000700e-04    3.00000000e+00    2.11559022e+00    2.11558678e+00    1.76881956e-02    1.76882645e-02    9.81800955e-01    9.81806378e-01
460      4.40001000e-04    3.00000000e+00    2.11559015e+00    2.11558671e+00    1.76881971e-02    1.76882659e-02    9.81801067e-01    9.81806491e-01
461      4.40001080e-04    3.00000000e+00    2.11559017e+00    2.11558669e+00    1.76881978e-02    1.76882663e-02    9.81801097e-01    9.81806521e-01
462      4.40001240e-04    3.00000000e+00    2.11559009e+00    2.11558665e+00    1.76881982e-02    1.76882670e-02    9.81801157e-01    9.81806580e-01
463      4.40001560e-04    3.00000000e+00    2.11559001e+00    2.11558657e+00    1.76881997e-02    1.76882686e-02    9.81801277e-01    9.81806700e-01
464      4.40002200e-04    3.00000000e+00    2.11558986e+00    2.11558642e+00    1.76882028e-02    1.76882716e-02    9.81801516e-01    9.81806940e-01
465      4.40003480e-04    3.00000000e+00    2.11558956e+00    2.11558612e+00    1.76882089e-02    1.76882777e-02    9.81801996e-01    9.81807419e-01
466      4.40006040e-04    3.00000000e+00    2.11558895e+00    2.11558551e+00    1.76882210e-02    1.76882898e-02    9.81802954e-01    9.81808377e-01
467      4.40011160e-04    3.00000000e+00    2.11558773e+00    2.11558429e+00    1.76882453e-02    1.76883142e-02    9.81804871e-01    9.81810294e-01
468      4.40021400e-04    3.00000000e+00    2.11558530e+00    2.11558186e+00    1.76882940e-02    1.76883628e-02    9.81808705e-01    9.81814126e-01
469      4.40041880e-04    3.00000000e+00    2.11558044e+00    2.11557700e+00    1.76883913e-02    1.76884600e-02    9.81816370e-01    9.81821789e-01
470      4.40082840e-04    3.00000000e+00    2.11557071e+00    2.11556728e+00    1.76885856e-02    1.76886544e-02    9.81831689e-01    9.81837103e-01
471      4.40164760e-04    3.00000000e+00    2.11555128e+00    2.11554787e+00    1.76889738e-02    1.76890426e-02    9.81862288e-01    9.81867692e-01
472      4.40328600e-04    3.00000000e+00    2.11551249e+00    2.11550915e+00    1.76897479e-02    1.76898169e-02    9.81923326e-01    9.81928712e-01
473      4.40656280e-04    3.00000000e+00    2.11543520e+00    2.11543213e+00    1.76912869e-02    1.76913575e-02    9.82044767e-01    9.82050116e-01
474      4.41311640e-04    3.00000000e+00    2.11528177e+00    2.11527968e+00    1.76943289e-02    1.76944064e-02    9.82285136e-01    9.82290411e-01
475      4.42622360e-04    3.00000000e+00    2.11497948e+00    2.11498112e+00    1.77002715e-02    1.77003776e-02    9.82755998e-01    9.82761130e-01
476      4.45243800e-04    3.00000000e+00    2.11439309e+00    2.11440838e+00    1.77116162e-02    1.77118324e-02    9.83659620e-01    9.83664488e-01
477      4.50000000e-04    3.00000000e+00    2.11339372e+00    2.11344686e+00    1.77305351e-02    1.77310629e-02    9.85177708e-01    9.85182172e-01
478      4.50000006e-04    2.98125000e+00    2.10025499e+00    2.10025218e+00    1.76199002e-02    1.76199564e-02    9.85177710e-01    9.85182174e-01
479      4.50000012e-04    2.96250000e+00    2.08706003e+00    2.08705723e+00    1.75087995e-02    1.75088553e-02    9.85177712e-01    9.85182176e-01
480      4.50000025e-04    2.92500000e+00    2.06066929e+00    2.06066654e+00    1.72866141e-02    1.72866692e-02    9.85177715e-01    9.85182180e-01
481      4.50000050e-04    2.85000000e+00    2.00788467e+00    2.00788198e+00    1.68423066e-02    1.68423603e-02    9.85177722e-01    9.85182187e-01
482      4.50000100e-04    2.70000000e+00    1.90230314e+00    1.90230060e+00    1.59539372e-02    1.59539881e-02    9.85177735e-01    9.85182199e-01
483      4.50000200e-04    2.40000000e+00    1.69109400e+00    1.69109174e+00    1.41781200e-02    1.41781652e-02    9.85177756e-01    9.85182220e-01
484      4.50000400e-04    1.80000000e+00    1.26851562e+00    1.26851393e+00    1.06296875e-02    1.06297215e-02    9.85177784e-01    9.85182248e-01
485      4.50000800e-04    6.00000000e-01    4.22912923e-01    4.22912357e-01    3.54174155e-03    3.54175286e-03    9.85177807e-01    9.85182272e-01
486      4.50001000e-04    0.00000000e+00   -4.79695190e-10   -6.27490105e-13   -4.01697298e-12    1.25498021e-14    9.85177809e-01    9.85182273e-01
487      4.50001080e-04    0.00000000e+00    0.00000000e+00    2.01948392e-28    0.00000000e+00   -4.03896783e-30    9.85177809e-01    9.85182273e-01
488      4.50001240e-04    0.00000000e+00    0.00000000e+00   -2.01948392e-28    0.00000000e+00    4.03896783e-30    9.85177809e-01    9.85182273e-01
489      4.50001560e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.85177809e-01    9.85182273e-01
490      4.50002200e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.85177809e-01    9.85182273e-01
491      4.50003480e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.85177809e-01    9.85182273e-01
492      4.50006040e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.85177809e-01    9.85182273e-01
493      4.50011160e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.85177809e-01    9.85182273e-01
494      4.50021400e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.85177809e-01    9.85182273e-01
495      4.50041880e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.85177809e-01    9.85182273e-01
496      4.50082840e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.85177809e-01    9.85182273e-01
497      4.50164760e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.85177809e-01    9.85182273e-01
498      4.50328600e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.85177809e-01    9.85182273e-01
499      4.50656280e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.85177809e-01    9.85182273e-01
500      4.51311640e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.85177809e-01    9.85182273e-01
501      4.52622360e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.85177809e-01    9.85182273e-01
502      4.55243800e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.85177809e-01    9.85182273e-01
503      4.60486680e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.85177809e-01    9.85182273e-01
504      4.70000000e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.85177809e-01    9.85182273e-01
505      4.70000100e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
506      4.70000300e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
507      4.70000700e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
508      4.70001000e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
509      4.70001080e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
510      4.70001240e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
511      4.70001560e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
512      4.70002200e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
513      4.70003480e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
514      4.70006040e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
515      4.70011160e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
516      4.70021400e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
517      4.70041880e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
518      4.70082840e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
519      4.70164760e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
520      4.70328600e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
521      4.70656280e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
522      4.71311640e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
523      4.72622360e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
524      4.75243800e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
525      4.80000000e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.85177809e-01    9.85182273e-01
526      4.80000006e-04    1.87499999e-02    1.32163192e-02    1.32163015e-02    1.10673615e-04    1.10673969e-04    9.85177809e-01    9.85182273e-01
527      4.80000012e-04    3.74999998e-02    2.64326366e-02    2.64326013e-02    2.21347264e-04    2.21347971e-04    9.85177809e-01    9.85182273e-01
528      4.80000025e-04    7.49999999e-02    5.28652598e-02    5.28651891e-02    4.42694802e-04    4.42696216e-04    9.85177809e-01    9.85182273e-01
529      4.80000050e-04    1.50000000e-01    1.05730411e-01    1.05730269e-01    8.85391785e-04    8.85394613e-04    9.85177809e-01    9.85182273e-01
530      4.80000100e-04    3.00000000e-01    2.11459949e-01    2.11459666e-01    1.77080101e-03    1.77080667e-03    9.85177809e-01    9.85182273e-01
531      4.80000200e-04    6.00000000e-01    4.22912922e-01    4.22912357e-01    3.54174155e-03    3.54175286e-03    9.85177810e-01    9.85182274e-01
532      4.80000400e-04    1.20000000e+00    8.45770044e-01    8.45768911e-01    7.08459916e-03    7.08462178e-03    9.85177816e-01    9.85182281e-01
533      4.80000800e-04    2.40000000e+00    1.69109397e+00    1.69109169e+00    1.41781212e-02    1.41781663e-02    9.85177862e-01    9.85182327e-01
534      4.80001000e-04    3.00000000e+00    2.11344956e+00    2.11344673e+00    1.77310089e-02    1.77310654e-02    9.85177911e-01    9.85182375e-01
535      4.80001080e-04    3.00000000e+00    2.11344957e+00    2.11344671e+00    1.77310095e-02    1.77310657e-02    9.85177935e-01    9.85182399e-01
536      4.80001240e-04    3.00000000e+00    2.11344951e+00    2.11344668e+00    1.77310098e-02    1.77310664e-02    9.85177984e-01    9.85182448e-01
537      4.80001560e-04    3.00000000e+00    2.11344945e+00    2.11344662e+00    1.77310111e-02    1.77310676e-02    9.85178081e-01    9.85182545e-01
538      4.80002200e-04    3.00000000e+00    2.11344932e+00    2.11344650e+00    1.77310135e-02    1.77310700e-02    9.85178275e-01    9.85182739e-01
539      4.80003480e-04    3.00000000e+00    2.11344908e+00    2.11344625e+00    1.77310184e-02    1.77310750e-02    9.85178663e-01    9.85183127e-01
540      4.80006040e-04    3.00000000e+00    2.11344859e+00    2.11344576e+00    1.77310283e-02    1.77310848e-02    9.85179439e-01    9.85183903e-01
541      4.80011160e-04    3.00000000e+00    2.11344760e+00    2.11344478e+00    1.77310479e-02    1.77311044e-02    9.85180991e-01    9.85185455e-01
542      4.80021400e-04    3.00000000e+00    2.11344564e+00    2.11344281e+00    1.77310872e-02    1.77311437e-02    9.85184095e-01    9.85188558e-01
543      4.80041880e-04    3.00000000e+00    2.11344171e+00    2.11343888e+00    1.77311658e-02    1.77312223e-02    9.85190301e-01    9.85194762e-01
544      4.80082840e-04    3.00000000e+00    2.11343385e+00    2.11343103e+00    1.77313229e-02    1.77313794e-02    9.85202705e-01    9.85207162e-01
545      4.80164760e-04    3.00000000e+00    2.11341815e+00    2.11341535e+00    1.77316366e-02    1.77316931e-02    9.85227481e-01    9.85231930e-01
546      4.80328600e-04    3.00000000e+00    2.11338680e+00    2.11338406e+00    1.77322621e-02    1.77323188e-02    9.85276905e-01    9.85281339e-01
547      4.80656280e-04    3.00000000e+00    2.11332434e+00    2.11332181e+00    1.77335059e-02    1.77335638e-02    9.85375246e-01    9.85379649e-01
548      4.81311640e-04    3.00000000e+00    2.11320034e+00    2.11319859e+00    1.77359646e-02    1.77360281e-02    9.85569914e-01    9.85574258e-01
549      4.82622360e-04    3.00000000e+00    2.11295598e+00    2.11295721e+00    1.77407693e-02    1.77408558e-02    9.85951341e-01    9.85955568e-01
550      4.85243800e-04    3.00000000e+00    2.11248174e+00    2.11249392e+00    1.77499467e-02    1.77501216e-02    9.86683654e-01    9.86687664e-01
551      4.90486680e-04    3.00000000e+00    2.11159014e+00    2.11163992e+00    1.77667157e-02    1.77672017e-02    9.88034374e-01    9.88038016e-01
552      5.00000000e-04    3.00000000e+00    2.11016707e+00    2.11030763e+00    1.77926001e-02    1.77938473e-02    9.90143610e-01    9.90146807e-01
553      5.00000100e-04    3.00000000e+00    2.11030967e+00    2.11030763e+00    1.77938073e-02    1.77938475e-02    9.90143630e-01    9.90146827e-01
554      5.00000300e-04    3.00000000e+00    2.11030962e+00    2.11030760e+00    1.77938076e-02    1.77938480e-02    9.90143669e-01    9.90146867e-01
555      5.00000700e-04    3.00000000e+00    2.11030957e+00    2.11030755e+00    1.77938086e-02    1.77938490e-02    9.90143749e-01    9.90146947e-01
556      5.00001000e-04    3.00000000e+00    2.11030953e+00    2.11030751e+00    1.77938094e-02    1.77938498e-02    9.90143809e-01    9.90147006e-01
557      5.00001080e-04    3.00000000e+00    2.11030954e+00    2.11030750e+00    1.77938098e-02    1.77938500e-02    9.90143825e-01    9.90147022e-01
558      5.00001240e-04    3.00000000e+00    2.11030950e+00    2.11030748e+00    1.77938100e-02    1.77938504e-02    9.90143857e-01    9.90147054e-01
559      5.00001560e-04    3.00000000e+00    2.11030946e+00    2.11030744e+00    1.77938108e-02    1.77938512e-02    9.90143921e-01    9.90147118e-01
560      5.00002200e-04    3.00000000e+00    2.11030938e+00    2.11030736e+00    1.77938124e-02    1.77938528e-02    9.90144049e-01    9.90147246e-01
561      5.00003480e-04    3.00000000e+00    2.11030922e+00    2.11030720e+00    1.77938157e-02    1.77938560e-02    9.90144305e-01    9.90147502e-01
562      5.00006040e-04    3.00000000e+00    2.11030889e+00    2.11030688e+00    1.77938221e-02    1.77938625e-02    9.90144817e-01    9.90148014e-01
563      5.00011160e-04    3.00000000e+00    2.11030825e+00    2.11030623e+00    1.77938350e-02    1.77938754e-02    9.90145840e-01    9.90149037e-01
564      5.00021400e-04    3.00000000e+00    2.11030696e+00    2.11030494e+00    1.77938609e-02    1.77939012e-02    9.90147887e-01    9.90151082e-01
565      5.00041880e-04    3.00000000e+00    2.11030437e+00    2.11030236e+00    1.77939125e-02    1.77939529e-02    9.90151978e-01    9.90155172e-01
566      5.00082840e-04    3.00000000e+00    2.11029921e+00    2.11029719e+00    1.77940158e-02    1.77940561e-02    9.90160155e-01    9.90163347e-01
567      5.00164760e-04    3.00000000e+00    2.11028889e+00    2.11028688e+00    1.77942220e-02    1.77942623e-02    9.90176490e-01    9.90179676e-01
568      5.00328600e-04    3.00000000e+00    2.11026828e+00    2.11026632e+00    1.77946332e-02    1.77946736e-02    9.90209076e-01    9.90212251e-01
569      5.00656280e-04    3.00000000e+00    2.11022722e+00    2.11022539e+00    1.77954509e-02    1.77954921e-02    9.90273919e-01    9.90277073e-01
570      5.01311640e-04    3.00000000e+00    2.11014569e+00    2.11014437e+00    1.77970677e-02    1.77971125e-02    9.90402299e-01    9.90405411e-01
571      5.02622360e-04    3.00000000e+00    2.10998497e+00    2.10998559e+00    1.78002285e-02    1.78002882e-02    9.90653928e-01    9.90656957e-01
572      5.05243800e-04    3.00000000e+00    2.10967287e+00    2.10968061e+00    1.78062708e-02    1.78063879e-02    9.91137351e-01    9.91140224e-01
573      5.10000000e-04    3.00000000e+00    2.10913986e+00    2.10916744e+00    1.78163702e-02    1.78166512e-02    9.91951056e-01    9.91953679e-01
574      5.10000006e-04    2.98125000e+00    2.09600114e+00    2.09599949e+00    1.77049773e-02    1.77050101e-02    9.91951057e-01    9.91953680e-01
575      5.10000012e-04    2.96250000e+00    2.08283291e+00    2.08283128e+00    1.75933418e-02    1.75933745e-02    9.91951058e-01    9.91953681e-01
576      5.10000025e-04    2.92500000e+00    2.05649565e+00    2.05649404e+00    1.73700870e-02    1.73701192e-02    9.91951060e-01    9.91953683e-01
577      5.10000050e-04    2.85000000e+00    2.00381798e+00    2.00381641e+00    1.69236404e-02    1.69236719e-02    9.91951064e-01    9.91953687e-01
578      5.10000100e-04    2.70000000e+00    1.89845037e+00    1.89844888e+00    1.60309926e-02    1.60310224e-02    9.91951070e-01    9.91953694e-01
579      5.10000200e-04    2.40000000e+00    1.68766912e+00    1.68766780e+00    1.42466176e-02    1.42466441e-02    9.91951082e-01    9.91953705e-01
580      5.10000400e-04    1.80000000e+00    1.26594672e+00    1.26594573e+00    1.06810656e-02    1.06810854e-02    9.91951097e-01    9.91953720e-01
581      5.10000800e-04    6.00000000e-01    4.22056530e-01    4.22056199e-01    3.55886940e-03    3.55887602e-03    9.91951109e-01    9.91953733e-01
582      5.10001000e-04    0.00000000e+00   -2.56281460e-10   -6.02966841e-13   -2.16085877e-12    1.20593368e-14    9.91951110e-01    9.91953733e-01
583      5.10001080e-04    0.00000000e+00    0.00000000e+00    1.00974196e-28    0.00000000e+00   -2.01948392e-30    9.91951110e-01    9.91953733e-01
584      5.10001240e-04    0.00000000e+00    0.00000000e+00   -2.01948392e-28    0.00000000e+00    4.03896783e-30    9.91951110e-01    9.91953733e-01
585      5.10001560e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
586      5.10002200e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
587      5.10003480e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
588      5.10006040e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
589      5.10011160e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
590      5.10021400e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
591      5.10041880e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
592      5.10082840e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
593      5.10164760e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
594      5.10328600e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
595      5.10656280e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
596      5.11311640e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
597      5.12622360e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
598      5.15243800e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
599      5.20486680e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
600      5.30972440e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
601      5.51943960e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
602      5.93887000e-04    0.00000000e+00    0.00000000e+00   -4.03896783e-28    0.00000000e+00    8.07793567e-30    9.91951110e-01    9.91953733e-01
603      6.00000000e-04    0.00000000e+00    0.00000000e+00    4.03896783e-28    0.00000000e+00   -8.07793567e-30    9.91951110e-01    9.91953733e-01
604      6.06113000e-04    0.00000000e+00    0.00000000e+00   -8.96831017e-44    0.00000000e+00    1.79366203e-45    9.91951110e-01    9.91953733e-01
605      6.18339000e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.91951110e-01    9.91953733e-01
606      6.18339000e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00    9.91951110e-01    9.91953733e-01
607      6.20000000e-04    0.00000000e+00    0.00000000e+00    1.55575382e-61    0.00000000e+00   -3.11150764e-63    9.91951110e-01    9.91953733e-01
608      6.20000006e-04    1.87499999e-02    1.31895565e-02    1.31895462e-02    1.11208868e-04    1.11209075e-04    9.91951110e-01    9.91953733e-01
609      6.20000013e-04    3.74999998e-02    2.63791114e-02    2.63790907e-02    2.22417769e-04    2.22418183e-04    9.91951110e-01    9.91953733e-01
610      6.20000025e-04    7.49999997e-02    5.27582091e-02    5.27581678e-02    4.44835811e-04    4.44836639e-04    9.91951110e-01    9.91953733e-01
611      6.20000050e-04    1.50000000e-01    1.05516310e-01    1.05516227e-01    8.89673801e-04    8.89675456e-04    9.91951110e-01    9.91953733e-01
612      6.20000100e-04    3.00000000e-01    2.11031749e-01    2.11031583e-01    1.77936502e-03    1.77936833e-03    9.91951110e-01    9.91953733e-01
613      6.20000200e-04    6.00000000e-01    4.22056530e-01    4.22056199e-01    3.55886940e-03    3.55887602e-03    9.91951111e-01    9.91953734e-01
614      6.20000400e-04    1.20000000e+00    8.44057329e-01    8.44056666e-01    7.11885344e-03    7.11886667e-03    9.91951114e-01    9.91953737e-01
