Index       V(2)              V(1)             I(VDS)           N(M1:GM)     
344     -3.00000000e+00    2.00000000e+00    8.71140366e+00   -1.02001929e-03
345     -3.05000000e+00    2.00000000e+00    8.90476958e+00   -1.01823361e-03
346     -3.10000000e+00    2.00000000e+00    9.09813503e+00   -1.01635528e-03
347     -3.15000000e+00    2.00000000e+00    9.29150004e+00   -1.01439098e-03
348     -3.20000000e+00    2.00000000e+00    9.48486461e+00   -1.01234693e-03
349     -3.25000000e+00    2.00000000e+00    9.67822875e+00   -1.01022887e-03
350     -3.30000000e+00    2.00000000e+00    9.87159247e+00   -1.00804211e-03
351     -3.35000000e+00    2.00000000e+00    1.00649558e+01   -1.00579162e-03
352     -3.40000000e+00    2.00000000e+00    1.02583187e+01   -1.00348198e-03
353     -3.45000000e+00    2.00000000e+00    1.04516812e+01   -1.00111747e-03
354     -3.50000000e+00    2.00000000e+00    1.06450433e+01   -9.98702072e-04
355      0.00000000e+00    2.50000000e+00    0.00000000e+00    0.00000000e+00
356     -5.00000000e-02    2.50000000e+00    2.31777739e-04   -2.70993482e-05
357     -1.00000000e-01    2.50000000e+00    4.55755281e-04   -5.45009814e-05
358     -1.50000000e-01    2.50000000e+00    6.72201957e-04   -8.21494992e-05
359     -2.00000000e-01    2.50000000e+00    8.81382732e-04   -1.09992720e-04
360     -2.50000000e-01    2.50000000e+00    1.08355514e-03   -1.37982624e-04
361     -3.00000000e-01    2.50000000e+00    1.27896776e-03   -1.66075779e-04
362     -3.50000000e-01    2.50000000e+00    1.46786236e-03   -1.94233431e-04
363     -4.00000000e-01    2.50000000e+00    1.65049713e-03   -2.22421393e-04
364     -4.50000000e-01    2.50000000e+00    1.82731104e-03   -2.50609793e-04
365     -5.00000000e-01    2.50000000e+00    2.00006228e-03   -2.78772762e-04
366     -5.50000000e-01    2.50000000e+00    2.17969646e-03   -3.06888076e-04
367     -6.00000000e-01    2.50000000e+00    2.44072570e-03   -3.34936784e-04
368     -6.50000000e-01    2.50000000e+00    3.29706395e-03   -3.62902831e-04
369     -7.00000000e-01    2.50000000e+00    8.29957962e-03   -3.90772679e-04
370     -7.50000000e-01    2.50000000e+00    4.19888688e-02   -4.18534927e-04
371     -8.00000000e-01    2.50000000e+00    2.02627178e-01   -4.46179911e-04
372     -8.50000000e-01    2.50000000e+00    3.96078873e-01   -4.73699285e-04
373     -9.00000000e-01    2.50000000e+00    5.89525924e-01   -5.01085510e-04
374     -9.50000000e-01    2.50000000e+00    7.82968446e-01   -5.28331203e-04
375     -1.00000000e+00    2.50000000e+00    9.76406546e-01   -5.55428100e-04
376     -1.05000000e+00    2.50000000e+00    1.16984033e+00   -5.82365176e-04
377     -1.10000000e+00    2.50000000e+00    1.36326989e+00   -6.09124850e-04
378     -1.15000000e+00    2.50000000e+00    1.55669532e+00   -6.35675309e-04
379     -1.20000000e+00    2.50000000e+00    1.75011671e+00   -6.61955965e-04
380     -1.25000000e+00    2.50000000e+00    1.94353417e+00   -6.87853051e-04
381     -1.30000000e+00    2.50000000e+00    2.13694779e+00   -7.13165882e-04
382     -1.35000000e+00    2.50000000e+00    2.33035772e+00   -7.37574976e-04
383     -1.40000000e+00    2.50000000e+00    2.52376411e+00   -7.60643041e-04
384     -1.45000000e+00    2.50000000e+00    2.71716720e+00   -7.81893202e-04
385     -1.50000000e+00    2.50000000e+00    2.91056725e+00   -8.00969338e-04
386     -1.55000000e+00    2.50000000e+00    3.10396453e+00   -8.17786056e-04
387     -1.60000000e+00    2.50000000e+00    3.29735933e+00   -8.32542135e-04
388     -1.65000000e+00    2.50000000e+00    3.49075186e+00   -8.45589359e-04
389     -1.70000000e+00    2.50000000e+00    3.68414235e+00   -8.57275793e-04
390     -1.75000000e+00    2.50000000e+00    3.87753093e+00   -8.67862228e-04
391     -1.80000000e+00    2.50000000e+00    4.07091774e+00   -8.77515349e-04
392     -1.85000000e+00    2.50000000e+00    4.26430289e+00   -8.86335347e-04
393     -1.90000000e+00    2.50000000e+00    4.45768648e+00   -8.94385461e-04
394     -1.95000000e+00    2.50000000e+00    4.65106860e+00   -9.01712010e-04
395     -2.00000000e+00    2.50000000e+00    4.84444933e+00   -9.08355098e-04
396     -2.05000000e+00    2.50000000e+00    5.03782939e+00   -9.14315838e-04
397     -2.10000000e+00    2.50000000e+00    5.23120900e+00   -9.19632991e-04
398     -2.15000000e+00    2.50000000e+00    5.42458752e+00   -9.24385590e-04
399     -2.20000000e+00    2.50000000e+00    5.61796501e+00   -9.28612204e-04
400     -2.25000000e+00    2.50000000e+00    5.81134151e+00   -9.32349263e-04
401     -2.30000000e+00    2.50000000e+00    6.00471707e+00   -9.35631524e-04
402     -2.35000000e+00    2.50000000e+00    6.19809174e+00   -9.38491892e-04
403     -2.40000000e+00    2.50000000e+00    6.39146554e+00   -9.40961279e-04
404     -2.45000000e+00    2.50000000e+00    6.58483854e+00   -9.43068549e-04
405     -2.50000000e+00    2.50000000e+00    6.77821075e+00   -9.44840531e-04
406     -2.55000000e+00    2.50000000e+00    6.97158221e+00   -9.46302075e-04
407     -2.60000000e+00    2.50000000e+00    7.16495295e+00   -9.47476147e-04
408     -2.65000000e+00    2.50000000e+00    7.35832300e+00   -9.48383935e-04
409     -2.70000000e+00    2.50000000e+00    7.55169238e+00   -9.49044966e-04
410     -2.75000000e+00    2.50000000e+00    7.74506112e+00   -9.49477229e-04
411     -2.80000000e+00    2.50000000e+00    7.93842924e+00   -9.49697292e-04
412     -2.85000000e+00    2.50000000e+00    8.13179677e+00   -9.49720414e-04
413     -2.90000000e+00    2.50000000e+00    8.32516371e+00   -9.49560656e-04
414     -2.95000000e+00    2.50000000e+00    8.51853009e+00   -9.49230978e-04
415     -3.00000000e+00    2.50000000e+00    8.71189593e+00   -9.48743336e-04
416     -3.05000000e+00    2.50000000e+00    8.90526123e+00   -9.48108764e-04
417     -3.10000000e+00    2.50000000e+00    9.09862602e+00   -9.47337456e-04
418     -3.15000000e+00    2.50000000e+00    9.29199031e+00   -9.46438835e-04
419     -3.20000000e+00    2.50000000e+00    9.48535411e+00   -9.45421623e-04
420     -3.25000000e+00    2.50000000e+00    9.67871743e+00   -9.44293896e-04
421     -3.30000000e+00    2.50000000e+00    9.87208029e+00   -9.43063140e-04
422     -3.35000000e+00    2.50000000e+00    1.00654427e+01   -9.41736301e-04
423     -3.40000000e+00    2.50000000e+00    1.02588047e+01   -9.40319832e-04
424     -3.45000000e+00    2.50000000e+00    1.04521662e+01   -9.38819728e-04
425     -3.50000000e+00    2.50000000e+00    1.06455273e+01   -9.37241569e-04
426      0.00000000e+00    3.00000000e+00    0.00000000e+00    0.00000000e+00
427     -5.00000000e-02    3.00000000e+00    2.42876260e-04   -1.79595460e-05
428     -1.00000000e-01    3.00000000e+00    4.78208137e-04   -3.65804618e-05
429     -1.50000000e-01    3.00000000e+00    7.06232119e-04   -5.57925595e-05
430     -2.00000000e-01    3.00000000e+00    9.27182374e-04   -7.55298921e-05
431     -2.50000000e-01    3.00000000e+00    1.14128802e-03   -9.57312983e-05
432     -3.00000000e-01    3.00000000e+00    1.34877174e-03   -1.16340605e-04
433     -3.50000000e-01    3.00000000e+00    1.54985193e-03   -1.37306605e-04
434     -4.00000000e-01    3.00000000e+00    1.74476583e-03   -1.58582877e-04
435     -4.50000000e-01    3.00000000e+00    1.93393379e-03   -1.80127520e-04
436     -5.00000000e-01    3.00000000e+00    2.11909750e-03   -2.01902806e-04
437     -5.50000000e-01    3.00000000e+00    2.31118800e-03   -2.23874793e-04
438     -6.00000000e-01    3.00000000e+00    2.58470463e-03   -2.46012914e-04
439     -6.50000000e-01    3.00000000e+00    3.45355012e-03   -2.68289591e-04
440     -7.00000000e-01    3.00000000e+00    8.46858300e-03   -2.90680057e-04
441     -7.50000000e-01    3.00000000e+00    4.21703908e-02   -3.13162712e-04
442     -8.00000000e-01    3.00000000e+00    2.02821212e-01   -3.35720144e-04
443     -8.50000000e-01    3.00000000e+00    3.96285407e-01   -3.58339710e-04
444     -9.00000000e-01    3.00000000e+00    5.89744940e-01   -3.81011857e-04
445     -9.50000000e-01    3.00000000e+00    7.83199920e-01   -4.03727202e-04
446     -1.00000000e+00    3.00000000e+00    9.76650452e-01   -4.26475363e-04
447     -1.05000000e+00    3.00000000e+00    1.17009663e+00   -4.49245628e-04
448     -1.10000000e+00    3.00000000e+00    1.36353856e+00   -4.72027672e-04
449     -1.15000000e+00    3.00000000e+00    1.55697631e+00   -4.94811590e-04
450     -1.20000000e+00    3.00000000e+00    1.75040997e+00   -5.17587236e-04
451     -1.25000000e+00    3.00000000e+00    1.94383962e+00   -5.40342771e-04
452     -1.30000000e+00    3.00000000e+00    2.13726534e+00   -5.63061767e-04
453     -1.35000000e+00    3.00000000e+00    2.33068719e+00   -5.85717581e-04
454     -1.40000000e+00    3.00000000e+00    2.52410524e+00   -6.08262879e-04
455     -1.45000000e+00    3.00000000e+00    2.71751958e+00   -6.30611805e-04
456     -1.50000000e+00    3.00000000e+00    2.91093028e+00   -6.52613693e-04
457     -1.55000000e+00    3.00000000e+00    3.10433745e+00   -6.74023116e-04
458     -1.60000000e+00    3.00000000e+00    3.29774124e+00   -6.94483910e-04
459     -1.65000000e+00    3.00000000e+00    3.49114180e+00   -7.13559516e-04
460     -1.70000000e+00    3.00000000e+00    3.68453938e+00   -7.30836950e-04
461     -1.75000000e+00    3.00000000e+00    3.87793424e+00   -7.46079834e-04
462     -1.80000000e+00    3.00000000e+00    4.07132663e+00   -7.59333439e-04
463     -1.85000000e+00    3.00000000e+00    4.26471681e+00   -7.70890977e-04
464     -1.90000000e+00    3.00000000e+00    4.45810498e+00   -7.81146448e-04
465     -1.95000000e+00    3.00000000e+00    4.65149131e+00   -7.90448952e-04
466     -2.00000000e+00    3.00000000e+00    4.84487591e+00   -7.99036088e-04
467     -2.05000000e+00    3.00000000e+00    5.03825953e+00   -8.06992652e-04
468     -2.10000000e+00    3.00000000e+00    5.23164237e+00   -8.14377856e-04
469     -2.15000000e+00    3.00000000e+00    5.42502386e+00   -8.21265660e-04
470     -2.20000000e+00    3.00000000e+00    5.61840405e+00   -8.27666439e-04
471     -2.25000000e+00    3.00000000e+00    5.81178300e+00   -8.33586703e-04
472     -2.30000000e+00    3.00000000e+00    6.00516076e+00   -8.39035275e-04
473     -2.35000000e+00    3.00000000e+00    6.19853740e+00   -8.44024826e-04
474     -2.40000000e+00    3.00000000e+00    6.39191298e+00   -8.48571623e-04
475     -2.45000000e+00    3.00000000e+00    6.58528753e+00   -8.52694648e-04
476     -2.50000000e+00    3.00000000e+00    6.77866112e+00   -8.56414635e-04
477     -2.55000000e+00    3.00000000e+00    6.97203378e+00   -8.59753213e-04
478     -2.60000000e+00    3.00000000e+00    7.16540556e+00   -8.62732233e-04
479     -2.65000000e+00    3.00000000e+00    7.35877650e+00   -8.65373278e-04
480     -2.70000000e+00    3.00000000e+00    7.55214663e+00   -8.67697313e-04
481     -2.75000000e+00    3.00000000e+00    7.74551598e+00   -8.69724464e-04
482     -2.80000000e+00    3.00000000e+00    7.93888460e+00   -8.71473879e-04
483     -2.85000000e+00    3.00000000e+00    8.13225249e+00   -8.72963660e-04
484     -2.90000000e+00    3.00000000e+00    8.32561970e+00   -8.74210832e-04
485     -2.95000000e+00    3.00000000e+00    8.51898626e+00   -8.75231358e-04
486     -3.00000000e+00    3.00000000e+00    8.71235217e+00   -8.76040160e-04
487     -3.05000000e+00    3.00000000e+00    8.90571746e+00   -8.76651166e-04
488     -3.10000000e+00    3.00000000e+00    9.09908216e+00   -8.77077358e-04
489     -3.15000000e+00    3.00000000e+00    9.29244629e+00   -8.77330824e-04
490     -3.20000000e+00    3.00000000e+00    9.48580985e+00   -8.77422818e-04
491     -3.25000000e+00    3.00000000e+00    9.67917288e+00   -8.77363814e-04
492     -3.30000000e+00    3.00000000e+00    9.87253538e+00   -8.77163558e-04
493     -3.35000000e+00    3.00000000e+00    1.00658974e+01   -8.76831124e-04
494     -3.40000000e+00    3.00000000e+00    1.02592589e+01   -8.76374958e-04
495     -3.45000000e+00    3.00000000e+00    1.04526199e+01   -8.75802931e-04
496     -3.50000000e+00    3.00000000e+00    1.06459804e+01   -8.75122373e-04
497      0.00000000e+00    3.50000000e+00    0.00000000e+00    0.00000000e+00
498     -5.00000000e-02    3.50000000e+00    2.50247346e-04   -1.19156596e-05
499     -1.00000000e-01    3.50000000e+00    4.93316520e-04   -2.46092205e-05
500     -1.50000000e-01    3.50000000e+00    7.29409734e-04   -3.80149212e-05
501     -2.00000000e-01    3.50000000e+00    9.58728718e-04   -5.20698670e-05
502     -2.50000000e-01    3.50000000e+00    1.18147224e-03   -6.67145800e-05
503     -3.00000000e-01    3.50000000e+00    1.39783479e-03   -8.18938139e-05
504     -3.50000000e-01    3.50000000e+00    1.60800889e-03   -9.75578836e-05
505     -4.00000000e-01    3.50000000e+00    1.81220816e-03   -1.13663316e-04
506     -4.50000000e-01    3.50000000e+00    2.01083171e-03   -1.30171255e-04
507     -5.00000000e-01    3.50000000e+00    2.20560218e-03   -1.47045237e-04
508     -5.50000000e-01    3.50000000e+00    2.40743355e-03   -1.64250666e-04
509     -6.00000000e-01    3.50000000e+00    2.69080993e-03   -1.81755362e-04
510     -6.50000000e-01    3.50000000e+00    3.56962041e-03   -1.99529952e-04
511     -7.00000000e-01    3.50000000e+00    8.59471142e-03   -2.17547890e-04
512     -7.50000000e-01    3.50000000e+00    4.23066597e-02   -2.35785286e-04
513     -8.00000000e-01    3.50000000e+00    2.02967695e-01   -2.54220680e-04
514     -8.50000000e-01    3.50000000e+00    3.96442168e-01   -2.72834811e-04
515     -9.00000000e-01    3.50000000e+00    5.89912034e-01   -2.91610408e-04
516     -9.50000000e-01    3.50000000e+00    7.83377398e-01   -3.10531984e-04
517     -1.00000000e+00    3.50000000e+00    9.76838357e-01   -3.29585655e-04
518     -1.05000000e+00    3.50000000e+00    1.17029500e+00   -3.48758966e-04
519     -1.10000000e+00    3.50000000e+00    1.36374742e+00   -3.68040710e-04
520     -1.15000000e+00    3.50000000e+00    1.55719569e+00   -3.87420767e-04
521     -1.20000000e+00    3.50000000e+00    1.75063990e+00   -4.06889916e-04
522     -1.25000000e+00    3.50000000e+00    1.94408012e+00   -4.26439628e-04
523     -1.30000000e+00    3.50000000e+00    2.13751640e+00   -4.46061789e-04
524     -1.35000000e+00    3.50000000e+00    2.33094883e+00   -4.65748292e-04
525     -1.40000000e+00    3.50000000e+00    2.52437746e+00   -4.85490312e-04
526     -1.45000000e+00    3.50000000e+00    2.71780236e+00   -5.05276979e-04
527     -1.50000000e+00    3.50000000e+00    2.91122357e+00   -5.25092825e-04
528     -1.55000000e+00    3.50000000e+00    3.10464115e+00   -5.44913035e-04
529     -1.60000000e+00    3.50000000e+00    3.29805517e+00   -5.64694987e-04
530     -1.65000000e+00    3.50000000e+00    3.49146568e+00   -5.84364305e-04
531     -1.70000000e+00    3.50000000e+00    3.68487274e+00   -6.03794340e-04
532     -1.75000000e+00    3.50000000e+00    3.87827646e+00   -6.22781306e-04
533     -1.80000000e+00    3.50000000e+00    4.07167693e+00   -6.41025176e-04
534     -1.85000000e+00    3.50000000e+00    4.26507432e+00   -6.58138151e-04
535     -1.90000000e+00    3.50000000e+00    4.45846882e+00   -6.73708219e-04
536     -1.95000000e+00    3.50000000e+00    4.65186068e+00   -6.87423315e-04
537     -2.00000000e+00    3.50000000e+00    4.84525014e+00   -6.99203969e-04
538     -2.05000000e+00    3.50000000e+00    5.03863809e+00   -7.09196537e-04
539     -2.10000000e+00    3.50000000e+00    5.23202487e+00   -7.17789488e-04
540     -2.15000000e+00    3.50000000e+00    5.42541001e+00   -7.25458617e-04
541     -2.20000000e+00    3.50000000e+00    5.61879362e+00   -7.32534004e-04
542     -2.25000000e+00    3.50000000e+00    5.81217580e+00   -7.39216027e-04
543     -2.30000000e+00    3.50000000e+00    6.00555660e+00   -7.45597548e-04
544     -2.35000000e+00    3.50000000e+00    6.19893609e+00   -7.51704053e-04
545     -2.40000000e+00    3.50000000e+00    6.39231431e+00   -7.57528140e-04
546     -2.45000000e+00    3.50000000e+00    6.58569133e+00   -7.63051581e-04
547     -2.50000000e+00    3.50000000e+00    6.77906719e+00   -7.68256805e-04
548     -2.55000000e+00    3.50000000e+00    6.97244193e+00   -7.73131633e-04
549     -2.60000000e+00    3.50000000e+00    7.16581561e+00   -7.77670392e-04
550     -2.65000000e+00    3.50000000e+00    7.35918828e+00   -7.81873369e-04
551     -2.70000000e+00    3.50000000e+00    7.55255997e+00   -7.85745660e-04
552     -2.75000000e+00    3.50000000e+00    7.74593073e+00   -7.89295957e-04
553     -2.80000000e+00    3.50000000e+00    7.93930059e+00   -7.92535455e-04
554     -2.85000000e+00    3.50000000e+00    8.13266960e+00   -7.95476968e-04
555     -2.90000000e+00    3.50000000e+00    8.32603780e+00   -7.98134245e-04
556     -2.95000000e+00    3.50000000e+00    8.51940520e+00   -8.00521457e-04
557     -3.00000000e+00    3.50000000e+00    8.71277185e+00   -8.02652829e-04
558     -3.05000000e+00    3.50000000e+00    8.90613777e+00   -8.04542375e-04
559     -3.10000000e+00    3.50000000e+00    9.09950299e+00   -8.06203721e-04
560     -3.15000000e+00    3.50000000e+00    9.29286754e+00   -8.07649992e-04
561     -3.20000000e+00    3.50000000e+00    9.48623144e+00   -8.08893731e-04
562     -3.25000000e+00    3.50000000e+00    9.67959471e+00   -8.09946870e-04
563     -3.30000000e+00    3.50000000e+00    9.87295738e+00   -8.10820710e-04
564     -3.35000000e+00    3.50000000e+00    1.00663195e+01   -8.11525922e-04
565     -3.40000000e+00    3.50000000e+00    1.02596810e+01   -8.12072562e-04
566     -3.45000000e+00    3.50000000e+00    1.04530419e+01   -8.12470088e-04
567     -3.50000000e+00    3.50000000e+00    1.06464024e+01   -8.12727387e-04
End of Xyce(TM) Simulation
