Index        TIME             V(1)
  0   0.00000000e+00   1.00000000e+00   
  1   1.00000000e-10   9.99999900e-01   
  2   3.00000000e-10   9.99999700e-01   
  3   7.00000000e-10   9.99999300e-01   
  4   1.50000000e-09   9.99998500e-01   
  5   3.10000000e-09   9.99996900e-01   
  6   6.30000000e-09   9.99993700e-01   
  7   1.27000000e-08   9.99987300e-01   
  8   2.55000000e-08   9.99974500e-01   
  9   5.11000000e-08   9.99948901e-01   
 10   1.02300000e-07   9.99897705e-01   
 11   2.04700000e-07   9.99795321e-01   
 12   4.09500000e-07   9.99590584e-01   
 13   8.19100000e-07   9.99181235e-01   
 14   1.63830000e-06   9.98363041e-01   
 15   3.27670000e-06   9.96728663e-01   
 16   4.91510000e-06   9.95096959e-01   
 17   6.55350000e-06   9.93467927e-01   
 18   8.19190000e-06   9.91841562e-01   
 19   9.83030000e-06   9.90217859e-01   
 20   1.14687000e-05   9.88596815e-01   
 21   1.31071000e-05   9.86978424e-01   
 22   1.47455000e-05   9.85362682e-01   
 23   1.63839000e-05   9.83749586e-01   
 24   1.80223000e-05   9.82139130e-01   
 25   1.96607000e-05   9.80531311e-01   
 26   2.12991000e-05   9.78926124e-01   
 27   2.29375000e-05   9.77323565e-01   
 28   2.45759000e-05   9.75723629e-01   
 29   2.62143000e-05   9.74126312e-01   
 30   2.78527000e-05   9.72531610e-01   
 31   2.94911000e-05   9.70939519e-01   
 32   3.11295000e-05   9.69350034e-01   
 33   3.27679000e-05   9.67763151e-01   
 34   3.44063000e-05   9.66178866e-01   
 35   3.60447000e-05   9.64597175e-01   
 36   3.76831000e-05   9.63018073e-01   
 37   3.93215000e-05   9.61441556e-01   
 38   4.09599000e-05   9.59867620e-01   
 39   4.25983000e-05   9.58296260e-01   
 40   4.42367000e-05   9.56727473e-01   
 41   4.58751000e-05   9.55161254e-01   
 42   4.75135000e-05   9.53597599e-01   
 43   4.91519000e-05   9.52036504e-01   
 44   5.07903000e-05   9.50477965e-01   
 45   5.24287000e-05   9.48921977e-01   
 46   5.40671000e-05   9.47368536e-01   
 47   5.57055000e-05   9.45817638e-01   
 48   5.73439000e-05   9.44269279e-01   
 49   5.89823000e-05   9.42723455e-01   
 50   6.06207000e-05   9.41180162e-01   
 51   6.22591000e-05   9.39639395e-01   
 52   6.38975000e-05   9.38101150e-01   
 53   6.55359000e-05   9.36565423e-01   
 54   6.71743000e-05   9.35032211e-01   
 55   6.88127000e-05   9.33501509e-01   
 56   7.04511000e-05   9.31973312e-01   
 57   7.20895000e-05   9.30447617e-01   
 58   7.37279000e-05   9.28924420e-01   
 59   7.53663000e-05   9.27403716e-01   
 60   7.70047000e-05   9.25885502e-01   
 61   7.86431000e-05   9.24369773e-01   
 62   8.02815000e-05   9.22856526e-01   
 63   8.19199000e-05   9.21345756e-01   
 64   8.35583000e-05   9.19837459e-01   
 65   8.51967000e-05   9.18331631e-01   
 66   8.68351000e-05   9.16828268e-01   
 67   8.84735000e-05   9.15327367e-01   
 68   9.01119000e-05   9.13828922e-01   
 69   9.17503000e-05   9.12332931e-01   
 70   9.33887000e-05   9.10839388e-01   
 71   9.50271000e-05   9.09348291e-01   
 72   9.66655000e-05   9.07859634e-01   
 73   9.83039000e-05   9.06373415e-01   
 74   9.99423000e-05   9.04889629e-01   
 75   1.01580700e-04   9.03408271e-01   
 76   1.03219100e-04   9.01929339e-01   
 77   1.04857500e-04   9.00452828e-01   
 78   1.06495900e-04   8.98978734e-01   
 79   1.08134300e-04   8.97507053e-01   
 80   1.09772700e-04   8.96037782e-01   
 81   1.11411100e-04   8.94570915e-01   
 82   1.13049500e-04   8.93106450e-01   
 83   1.14687900e-04   8.91644383e-01   
 84   1.16326300e-04   8.90184709e-01   
 85   1.17964700e-04   8.88727424e-01   
 86   1.19603100e-04   8.87272525e-01   
 87   1.21241500e-04   8.85820008e-01   
 88   1.22879900e-04   8.84369869e-01   
 89   1.24518300e-04   8.82922104e-01   
 90   1.26156700e-04   8.81476709e-01   
 91   1.27795100e-04   8.80033680e-01   
 92   1.29433500e-04   8.78593013e-01   
 93   1.31071900e-04   8.77154705e-01   
 94   1.32710300e-04   8.75718751e-01   
 95   1.34348700e-04   8.74285148e-01   
 96   1.35987100e-04   8.72853892e-01   
 97   1.37625500e-04   8.71424979e-01   
 98   1.39263900e-04   8.69998406e-01   
 99   1.40902300e-04   8.68574167e-01   
100   1.42540700e-04   8.67152260e-01   
101   1.44179100e-04   8.65732681e-01   
102   1.45817500e-04   8.64315426e-01   
103   1.47455900e-04   8.62900491e-01   
104   1.49094300e-04   8.61487873e-01   
