Index       TIME              V(2)              V(3)       
0        0.00000000e+00    0.00000000e+00    0.00000000e+00
1        5.00000000e-13    1.25000000e-02    0.00000000e+00
2        1.50000000e-12    3.75000000e-02    0.00000000e+00
3        3.50000000e-12    8.75000000e-02    0.00000000e+00
4        7.50000000e-12    1.87500000e-01    0.00000000e+00
5        1.55000000e-11    3.87500000e-01    0.00000000e+00
6        3.15000000e-11    7.87500000e-01    0.00000000e+00
7        6.35000000e-11    1.58750000e+00    0.00000000e+00
8        1.00000000e-10    2.50000000e+00    0.00000000e+00
9        1.06400000e-10    2.50000000e+00    0.00000000e+00
10       1.19200000e-10    2.50000000e+00    0.00000000e+00
11       1.44800000e-10    2.50000000e+00    0.00000000e+00
12       1.96000000e-10    2.50000000e+00    0.00000000e+00
13       2.98400000e-10    2.50000000e+00    0.00000000e+00
14       5.03200000e-10    2.50000000e+00    0.00000000e+00
15       9.12800000e-10    2.50000000e+00    0.00000000e+00
16       1.73200000e-09    2.50000000e+00    0.00000000e+00
17       3.37040000e-09    2.50000000e+00    0.00000000e+00
18       5.10000000e-09    2.50000000e+00    0.00000000e+00
19       5.10062500e-09    2.48437500e+00    0.00000000e+00
20       5.10125000e-09    2.46875000e+00    0.00000000e+00
21       5.10250000e-09    2.43750000e+00    0.00000000e+00
22       5.10500000e-09    2.37500000e+00    0.00000000e+00
23       5.11000000e-09    2.25000000e+00    0.00000000e+00
24       5.12000000e-09    2.00000000e+00    0.00000000e+00
25       5.14000000e-09    1.50000000e+00    0.00000000e+00
26       5.18000000e-09    5.00000000e-01    0.00000000e+00
27       5.20000000e-09   -1.33226763e-15    0.00000000e+00
28       5.20800000e-09    0.00000000e+00    0.00000000e+00
29       5.22400000e-09    0.00000000e+00    0.00000000e+00
30       5.25600000e-09    0.00000000e+00    0.00000000e+00
31       5.32000000e-09    0.00000000e+00    0.00000000e+00
32       5.44800000e-09    0.00000000e+00    0.00000000e+00
33       5.70400000e-09    6.37236764e-58    0.00000000e+00
34       6.21600000e-09    0.00000000e+00    0.00000000e+00
35       7.24000000e-09    6.37236764e-58    0.00000000e+00
36       9.28800000e-09   -6.37236764e-58    0.00000000e+00
37       1.00000000e-08    6.77355766e-58    0.00000000e+00
38       1.00000098e-08    2.91703841e-61    2.44128657e-04
39       1.00000195e-08    2.91703841e-61    4.88257791e-04
40       1.00000391e-08    2.91703841e-61    9.76517489e-04
41       1.00000781e-08   -2.91703841e-61    1.95304261e-03
42       1.00001563e-08    2.91703841e-61    3.90611573e-03
43       1.00003125e-08   -2.91703841e-61    7.81235352e-03
44       1.00006250e-08    2.91703841e-61    1.56250000e-02
45       1.00012500e-08   -2.91703841e-61    3.12500000e-02
46       1.00025000e-08    2.91703841e-61    6.25000000e-02
47       1.00050000e-08   -2.91703841e-61    1.25000000e-01
48       1.00100000e-08    2.91703841e-61    2.50000000e-01
49       1.00200000e-08   -2.91703841e-61    5.00000000e-01
50       1.00400000e-08    2.91703841e-61    1.00000000e+00
51       1.00800000e-08   -2.91703841e-61    2.00000000e+00
52       1.01000000e-08    2.91703841e-61    2.50000000e+00
53       1.01080000e-08    0.00000000e+00    2.50000000e+00
54       1.01240000e-08    0.00000000e+00    2.50000000e+00
55       1.01560000e-08    0.00000000e+00    2.50000000e+00
56       1.02200000e-08    0.00000000e+00    2.50000000e+00
57       1.03480000e-08    0.00000000e+00    2.50000000e+00
58       1.06040000e-08    0.00000000e+00    2.50000000e+00
59       1.11160000e-08    0.00000000e+00    2.50000000e+00
60       1.21400000e-08    0.00000000e+00    2.50000000e+00
61       1.41880000e-08    0.00000000e+00    2.50000000e+00
62       1.51000000e-08    0.00000000e+00    2.50000000e+00
63       1.51006250e-08    0.00000000e+00    2.48437500e+00
64       1.51012500e-08    0.00000000e+00    2.46875000e+00
65       1.51025000e-08    0.00000000e+00    2.43750000e+00
66       1.51050000e-08    0.00000000e+00    2.37500000e+00
67       1.51100000e-08    0.00000000e+00    2.25000000e+00
68       1.51200000e-08    0.00000000e+00    2.00000000e+00
69       1.51400000e-08    0.00000000e+00    1.50000000e+00
70       1.51800000e-08    0.00000000e+00    5.00000000e-01
