Index       TIME              V(2)              V(3)              V(5)              V(7)       
20       5.10187500e-09    2.45312500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
21       5.10437500e-09    2.39062500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
22       5.10937500e-09    2.26562500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
23       5.11937500e-09    2.01562500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
24       5.13937500e-09    1.51562500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
25       5.17937500e-09    5.15625000e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00
26       5.20000000e-09   -1.33226763e-15    0.00000000e+00    0.00000000e+00    0.00000000e+00
27       5.20800000e-09   -1.97215226e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
28       5.22400000e-09    3.94430453e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
29       5.25600000e-09   -7.88860905e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
30       5.32000000e-09    7.88860905e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
31       5.44800000e-09   -7.88860905e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
32       5.70400000e-09    7.88860905e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
33       6.21600000e-09   -7.88860905e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
34       7.24000000e-09    7.88860905e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
35       9.28800000e-09   -7.88860905e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
36       1.00000000e-08    7.88860905e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
37       1.00000098e-08    0.00000000e+00    2.44128657e-04    2.44128657e-04    2.44128657e-04
38       1.00000195e-08   -8.75811540e-47    4.88257791e-04    4.88257791e-04    4.88257791e-04
39       1.00000391e-08   -1.75162308e-46    9.76517489e-04    9.76517489e-04    9.76517489e-04
40       1.00000781e-08    1.75162308e-46    1.95304261e-03    1.95304261e-03    1.95304261e-03
41       1.00001563e-08   -1.75162308e-46    3.90611573e-03    3.90611573e-03    3.90611573e-03
42       1.00003125e-08    1.75162308e-46    7.81235352e-03    7.81235352e-03    7.81235352e-03
43       1.00006250e-08   -1.75162308e-46    1.56250000e-02    1.56250000e-02    1.56250000e-02
44       1.00012500e-08    1.75162308e-46    3.12500000e-02    3.12500000e-02    3.12500000e-02
45       1.00025000e-08   -1.75162308e-46    6.25000000e-02    6.25000000e-02    6.25000000e-02
46       1.00050000e-08    1.75162308e-46    1.25000000e-01    1.25000000e-01    1.25000000e-01
47       1.00100000e-08   -1.75162308e-46    2.50000000e-01    2.50000000e-01    2.50000000e-01
48       1.00200000e-08    1.75162308e-46    5.00000000e-01    5.00000000e-01    5.00000000e-01
49       1.00400000e-08   -1.75162308e-46    1.00000000e+00    1.00000000e+00    1.00000000e+00
50       1.00800000e-08    1.75162308e-46    2.00000000e+00    2.00000000e+00    2.00000000e+00
51       1.01000000e-08   -1.75162308e-46    2.50000000e+00    2.50000000e+00    2.50000000e+00
52       1.01080000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
53       1.01240000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
54       1.01560000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
55       1.02200000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
56       1.03480000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
57       1.06040000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
58       1.11160000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
59       1.21400000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
60       1.41880000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
61       1.51000000e-08    0.00000000e+00    2.50000000e+00    2.50000000e+00    2.50000000e+00
62       1.51006250e-08    0.00000000e+00    2.48437500e+00    2.48437500e+00    2.48437500e+00
63       1.51012500e-08    0.00000000e+00    2.46875000e+00    2.46875000e+00    2.46875000e+00
64       1.51025000e-08    0.00000000e+00    2.43750000e+00    2.43750000e+00    2.43750000e+00
65       1.51050000e-08    0.00000000e+00    2.37500000e+00    2.37500000e+00    2.37500000e+00
66       1.51100000e-08    0.00000000e+00    2.25000000e+00    2.25000000e+00    2.25000000e+00
67       1.51200000e-08    0.00000000e+00    2.00000000e+00    2.00000000e+00    2.00000000e+00
68       1.51400000e-08    0.00000000e+00    1.50000000e+00    1.50000000e+00    1.50000000e+00
69       1.51800000e-08    0.00000000e+00    5.00000000e-01    5.00000000e-01    5.00000000e-01
70       1.52000000e-08    0.00000000e+00   -1.15879528e-15   -1.15879528e-15   -1.15879528e-15
71       1.52080000e-08    0.00000000e+00   -5.77942786e-15   -5.77942786e-15   -5.77942786e-15
72       1.52240000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
73       1.52560000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
74       1.53200000e-08    0.00000000e+00    3.15544362e-30    3.15544362e-30    3.15544362e-30
75       1.54480000e-08    0.00000000e+00   -3.15544362e-30   -3.15544362e-30   -3.15544362e-30
76       1.57040000e-08    0.00000000e+00    3.15544362e-30    3.15544362e-30    3.15544362e-30
77       1.62160000e-08    0.00000000e+00   -3.15544362e-30   -3.15544362e-30   -3.15544362e-30
78       1.72400000e-08    0.00000000e+00    3.15544362e-30    3.15544362e-30    3.15544362e-30
79       1.92880000e-08    0.00000000e+00   -3.15544362e-30   -3.15544362e-30   -3.15544362e-30
80       2.17880000e-08    1.30971622e-16    2.14471559e-30    2.14471559e-30    2.14471559e-30
81       2.42880000e-08   -1.46937926e-17   -2.14471559e-30   -2.14471559e-30   -2.14471559e-30
82       2.50000000e-08   -1.88044405e-16    2.14471559e-30    2.14471559e-30    2.14471559e-30
83       2.50000098e-08    2.44140625e-04   -1.01189479e-62   -1.01189479e-62   -1.01189479e-62
84       2.50000195e-08    4.88281250e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00
85       2.50000391e-08    9.76562500e-04    0.00000000e+00    0.00000000e+00    0.00000000e+00
86       2.50000781e-08    1.95312500e-03   -2.02421054e-62   -2.02421054e-62   -2.02421054e-62
87       2.50001563e-08    3.90625000e-03   -5.05171057e-66   -5.05171057e-66   -5.05171057e-66
88       2.50003125e-08    7.81250000e-03   -2.02522095e-62   -2.02522095e-62   -2.02522095e-62
89       2.50006250e-08    1.56250000e-02   -2.52628424e-65   -2.52628424e-65   -2.52628424e-65
90       2.50012500e-08    3.12500000e-02   -2.02926432e-62   -2.02926432e-62   -2.02926432e-62
91       2.50025000e-08    6.25000000e-02   -1.06176002e-64   -1.06176002e-64   -1.06176002e-64
92       2.50050000e-08    1.25000000e-01   -2.04546526e-62   -2.04546526e-62   -2.04546526e-62
93       2.50100000e-08    2.50000000e-01   -4.30926762e-64   -4.30926762e-64   -4.30926762e-64
94       2.50200000e-08    5.00000000e-01   -2.11070824e-62   -2.11070824e-62   -2.11070824e-62
95       2.50400000e-08    1.00000000e+00   -1.74749972e-63   -1.74749972e-63   -1.74749972e-63
96       2.50800000e-08    2.00000000e+00   -2.37870815e-62   -2.37870815e-62   -2.37870815e-62
97       2.51000000e-08    2.50000000e+00   -4.46498128e-63   -4.46498128e-63   -4.46498128e-63
98       2.51080000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
99       2.51240000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
100      2.51560000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
101      2.52200000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
102      2.53480000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
103      2.56040000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
104      2.61160000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
105      2.71400000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
106      2.91880000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
107      3.01000000e-08    2.50000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
108      3.01006250e-08    2.48437500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
109      3.01018750e-08    2.45312500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
110      3.01043750e-08    2.39062500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
111      3.01093750e-08    2.26562500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
112      3.01193750e-08    2.01562500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
113      3.01393750e-08    1.51562500e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
114      3.01793750e-08    5.15625000e-01    0.00000000e+00    0.00000000e+00    0.00000000e+00
115      3.02000000e-08   -8.39328607e-14    0.00000000e+00    0.00000000e+00    0.00000000e+00
116      3.02080000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
117      3.02240000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
118      3.02560000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
119      3.03200000e-08   -6.35171819e-30    0.00000000e+00    0.00000000e+00    0.00000000e+00
120      3.04480000e-08    5.08194056e-31    0.00000000e+00    0.00000000e+00    0.00000000e+00
121      3.07040000e-08   -5.14127029e-30    0.00000000e+00    0.00000000e+00    0.00000000e+00
122      3.12160000e-08    3.70532898e-30    0.00000000e+00    0.00000000e+00    0.00000000e+00
123      3.22400000e-08    5.24508096e-31   -3.28931332e-34   -3.28931332e-34   -3.28931332e-34
124      3.42880000e-08   -7.88822695e-31   -3.08148791e-33   -3.08148791e-33   -3.08148791e-33
125      3.50000000e-08    7.88822695e-31   -1.23259516e-32   -1.23259516e-32   -1.23259516e-32
126      3.50000098e-08    0.00000000e+00    2.44140625e-04    2.44140625e-04    2.44140625e-04
127      3.50000195e-08    0.00000000e+00    4.88281250e-04    4.88281250e-04    4.88281250e-04
128      3.50000391e-08    0.00000000e+00    9.76562500e-04    9.76562500e-04    9.76562500e-04
129      3.50000781e-08   -3.80995797e-90    1.95312500e-03    1.95312500e-03    1.95312500e-03
130      3.50001563e-08   -2.69880267e-79    3.90625000e-03    3.90625000e-03    3.90625000e-03
131      3.50003125e-08    2.15904214e-78    7.81250000e-03    7.81250000e-03    7.81250000e-03
132      3.50006250e-08   -1.24144923e-77    1.56250000e-02    1.56250000e-02    1.56250000e-02
133      3.50012500e-08    1.29542528e-77    3.12500000e-02    3.12500000e-02    3.12500000e-02
134      3.50025000e-08    1.07952107e-77    6.25000000e-02    6.25000000e-02    6.25000000e-02
135      3.50050000e-08   -2.15904214e-77    1.25000000e-01    1.25000000e-01    1.25000000e-01
136      3.50100000e-08    1.88916187e-77    2.50000000e-01    2.50000000e-01    2.50000000e-01
137      3.50200000e-08   -2.15904214e-77    5.00000000e-01    5.00000000e-01    5.00000000e-01
138      3.50400000e-08    8.09640802e-78    1.00000000e+00    1.00000000e+00    1.00000000e+00
139      3.50800000e-08   -1.51132950e-77    2.00000000e+00    2.00000000e+00    2.00000000e+00
140      3.51000000e-08    1.67325766e-77    2.50000000e+00    2.50000000e+00    2.50000000e+00
141      3.51080000e-08   -4.61186320e-90    2.50000000e+00    2.50000000e+00    2.50000000e+00
142      3.51240000e-08   -3.83522927e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
143      3.51560000e-08    7.67045854e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
144      3.52200000e-08   -7.67045854e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
145      3.53480000e-08    7.67045854e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
146      3.56040000e-08   -7.67045854e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
147      3.61160000e-08    7.67045854e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
148      3.71400000e-08   -7.67045854e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
149      3.91880000e-08    7.67045854e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
150      4.01000000e-08   -7.67045854e-93    2.50000000e+00    2.50000000e+00    2.50000000e+00
151      4.01006250e-08    0.00000000e+00    2.48437500e+00    2.48437500e+00    2.48437500e+00
152      4.01012500e-08    0.00000000e+00    2.46875000e+00    2.46875000e+00    2.46875000e+00
153      4.01025000e-08    0.00000000e+00    2.43750000e+00    2.43750000e+00    2.43750000e+00
154      4.01050000e-08    0.00000000e+00    2.37500000e+00    2.37500000e+00    2.37500000e+00
155      4.01100000e-08    0.00000000e+00    2.25000000e+00    2.25000000e+00    2.25000000e+00
156      4.01200000e-08    0.00000000e+00    2.00000000e+00    2.00000000e+00    2.00000000e+00
157      4.01400000e-08    0.00000000e+00    1.50000000e+00    1.50000000e+00    1.50000000e+00
158      4.01800000e-08    0.00000000e+00    5.00000000e-01    5.00000000e-01    5.00000000e-01
159      4.02000000e-08    0.00000000e+00   -8.37593883e-14   -8.37593883e-14   -8.37593883e-14
160      4.02080000e-08    0.00000000e+00   -4.62354229e-14   -4.62354229e-14   -4.62354229e-14
161      4.02240000e-08    0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00
162      4.02560000e-08    0.00000000e+00   -1.89326617e-29   -1.89326617e-29   -1.89326617e-29
163      4.03200000e-08    0.00000000e+00    2.52435490e-29    2.52435490e-29    2.52435490e-29
164      4.04480000e-08    0.00000000e+00   -2.52435490e-29   -2.52435490e-29   -2.52435490e-29
165      4.07040000e-08    0.00000000e+00    2.52435490e-29    2.52435490e-29    2.52435490e-29
166      4.12160000e-08    0.00000000e+00   -2.52435490e-29   -2.52435490e-29   -2.52435490e-29
167      4.22400000e-08    0.00000000e+00    2.52435490e-29    2.52435490e-29    2.52435490e-29
168      4.42880000e-08    0.00000000e+00   -2.52435490e-29   -2.52435490e-29   -2.52435490e-29
169      4.67880000e-08   -3.07479736e-16    5.52202634e-30    5.52202634e-30    5.52202634e-30
170      4.92880000e-08   -4.00007832e-16   -5.52202634e-30   -5.52202634e-30   -5.52202634e-30
171      5.00000000e-08    1.20044006e-16    5.52202634e-30    5.52202634e-30    5.52202634e-30
End of Xyce(TM) Simulation
