.data meas
+ v2 iv2
+ 0.00000000000000000000000000000000e+00  0.00000000000000000000000000000000e+00
+ 1.00000000000000002081668171172169e-02  -4.82019123140753245425529877547634e-13
+ 2.00000000000000004163336342344337e-02  -1.18684029888746387759588152451499e-12
+ 2.99999999999999988897769753748435e-02  -2.21963035673753321312503537458150e-12
+ 4.00000000000000008326672684688674e-02  -3.73519688082127496915775353422975e-12
+ 5.00000000000000027755575615628914e-02  -5.96141959536366238905218262364406e-12
+ 5.99999999999999977795539507496869e-02  -9.23374181215136399938406570184058e-12
+ 7.00000000000000066613381477509392e-02  -1.40459425007577601001371747890078e-11
+ 8.00000000000000016653345369377348e-02  -2.11248737467677832520110593874312e-11
+ 8.99999999999999966693309261245304e-02  -3.15404757193524672552917080633783e-11
+ 1.00000000000000005551115123125783e-01  -4.68677208070510408236245517675517e-11
+ 1.10000000000000000555111512312578e-01  -6.94249984818296121435847535253473e-11
+ 1.19999999999999995559107901499374e-01  -1.02625022376141313983922299766263e-10
+ 1.30000000000000004440892098500626e-01  -1.51491372207548199799816271548928e-10
+ 1.40000000000000013322676295501878e-01  -2.23418853362612140384717472462860e-10
+ 1.49999999999999994448884876874217e-01  -3.29292760729554531696270783505047e-10
+ 1.60000000000000003330669073875470e-01  -4.85136456430632205038679728340651e-10
+ 1.70000000000000012212453270876722e-01  -7.14536635679240392098153150304959e-10
+ 1.79999999999999993338661852249061e-01  -1.05221336434465936264202918793689e-09
+ 1.90000000000000002220446049250313e-01  -1.54927524218048877365063143937435e-09
+ 2.00000000000000011102230246251565e-01  -2.28095510286144608148734443380402e-09
+ 2.09999999999999992228438827623904e-01  -3.35799711078513578105027512503596e-09
+ 2.20000000000000001110223024625157e-01  -4.94341878189052193107277713402491e-09
+ 2.30000000000000009992007221626409e-01  -7.27718499141124455920379038059882e-09
+ 2.39999999999999991118215802998748e-01  -1.07125285690246122591944328444370e-08
+ 2.50000000000000000000000000000000e-01  -1.57694148745706634213619497675990e-08
+ 2.60000000000000008881784197001252e-01  -2.32132426002888104901416134288883e-08
+ 2.70000000000000017763568394002505e-01  -3.41706926928339242881743154436891e-08
+ 2.80000000000000026645352591003757e-01  -5.03002598267714363499463424943270e-08
+ 2.89999999999999980015985556747182e-01  -7.40432772251974425128365122489305e-08
+ 2.99999999999999988897769753748435e-01  -1.08993428328779973800762394860880e-07
+ 3.09999999999999997779553950749687e-01  -1.60440671426058894133103685693265e-07
+ 3.20000000000000006661338147750939e-01  -2.36171899282591059009511432788264e-07
+ 3.30000000000000015543122344752192e-01  -3.47649508463859099303305171327350e-07
+ 3.40000000000000024424906541753444e-01  -5.11746239162391067573543330937458e-07
+ 3.50000000000000033306690738754696e-01  -7.53298812960071486638676235142453e-07
+ 3.59999999999999986677323704498122e-01  -1.10886676388829712309438881717716e-06
+ 3.69999999999999995559107901499374e-01  -1.63226513573623116301462322719207e-06
+ 3.80000000000000004440892098500626e-01  -2.40270790817588150240164193705006e-06
+ 3.90000000000000013322676295501878e-01  -3.53679352051877756891334371458502e-06
+ 4.00000000000000022204460492503131e-01  -5.20614398910927595349193777729546e-06
+ 4.10000000000000031086244689504383e-01  -7.66336178708933545684033050715556e-06
+ 4.19999999999999984456877655247808e-01  -1.12802210218801044291523846818670e-05
+ 4.29999999999999993338661852249061e-01  -1.66038469271105181435804754030983e-05
+ 4.40000000000000002220446049250313e-01  -2.44393294469088411847990105485451e-05
+ 4.50000000000000011102230246251565e-01  -3.59711508239330462143555633414138e-05
+ 4.60000000000000019984014443252818e-01  -5.29415372586908373532012250795020e-05
+ 4.70000000000000028865798640254070e-01  -7.79121481537147690752537210201467e-05
+ 4.79999999999999982236431605997495e-01  -1.14647456146213495105021240583199e-04
+ 4.89999999999999991118215802998748e-01  -1.68675138770461532531849679905633e-04
+ 5.00000000000000000000000000000000e-01  -2.48102480081626624100477052081715e-04
+ 5.10000000000000008881784197001252e-01  -3.64799875398837689446929211101178e-04
+ 5.20000000000000017763568394002505e-01  -5.36103974492534423451628455836726e-04
+ 5.30000000000000026645352591003757e-01  -7.87241976172447068330062514007750e-04
+ 5.40000000000000035527136788005009e-01  -1.15472629608835307066239117546047e-03
+ 5.50000000000000044408920985006262e-01  -1.69099123139108270530428512756771e-03
+ 5.60000000000000053290705182007514e-01  -2.47048721701590996008279788043183e-03
+ 5.70000000000000062172489379008766e-01  -3.59721378813947873995249260303808e-03
+ 5.79999999999999960031971113494365e-01  -5.21310479717798473664469582899983e-03
+ 5.89999999999999968913755310495617e-01  -7.50561566713770552533580016074666e-03
+ 5.99999999999999977795539507496869e-01  -1.07113145939059292016670710268045e-02
+ 6.09999999999999986677323704498122e-01  -1.51108136562501903232824673750656e-02
+ 6.19999999999999995559107901499374e-01  -2.10104596582550047501047885134540e-02
+ 6.30000000000000004440892098500626e-01  -2.87097103927117722199646721037425e-02
+ 6.40000000000000013322676295501878e-01  -3.84601848961815193095326037564519e-02
+ 6.50000000000000022204460492503131e-01  -5.04291043707954245167712770125945e-02
+ 6.60000000000000031086244689504383e-01  -6.46801620950814420973884466548043e-02
+ 6.70000000000000039968028886505635e-01  -8.11770554308226116591029608571262e-02
+ 6.80000000000000048849813083506888e-01  -9.98046941305028995072845532376959e-02
+ 6.90000000000000057731597280508140e-01  -1.20397720749402997730825859434844e-01
+ 7.00000000000000066613381477509392e-01  -1.42767181120560027185462104171165e-01
+ 7.09999999999999964472863211994991e-01  -1.66720605998257775937076985428575e-01
+ 7.19999999999999973354647408996243e-01  -1.92074736001197593493472481895878e-01
+ 7.29999999999999982236431605997495e-01  -2.18662226220977501389697295053338e-01
+ 7.39999999999999991118215802998748e-01  -2.46334215054127392274807561989292e-01
+ 7.50000000000000000000000000000000e-01  -2.74960400167254537251437795930542e-01
+ 7.60000000000000008881784197001252e-01  -3.04427795256171362936470359272789e-01
+ 7.70000000000000017763568394002505e-01  -3.34638910603138162169756242292351e-01
+ 7.80000000000000026645352591003757e-01  -3.65509785877904613826672175491694e-01
+ 7.90000000000000035527136788005009e-01  -3.96968099869230706122635865540360e-01
+ 8.00000000000000044408920985006262e-01  -4.28951460000979944986454484023852e-01
+ 8.10000000000000053290705182007514e-01  -4.61405906320485503790962411585497e-01
+ 8.20000000000000062172489379008766e-01  -4.94284461449137457744740231646574e-01
+ 8.30000000000000071054273576010019e-01  -5.27546743985831789736096197884763e-01
+ 8.39999999999999968913755310495617e-01  -5.61156956439496479305262255365960e-01
+ 8.49999999999999977795539507496869e-01  -5.95083888783151215839950509689515e-01
+ 8.59999999999999986677323704498122e-01  -6.29300073106440094328206669160863e-01
+ 8.69999999999999995559107901499374e-01  -6.63781246093366639193789069395280e-01
+ 8.80000000000000004440892098500626e-01  -6.98505898001031244604064340819605e-01
+ 8.90000000000000013322676295501878e-01  -7.33454893409657082692376661725575e-01
+ 9.00000000000000022204460492503131e-01  -7.68611151472875619994340468110749e-01
+ 9.10000000000000031086244689504383e-01  -8.03959375527174890940784734993940e-01
+ 9.20000000000000039968028886505635e-01  -8.39485823710203860059664293657988e-01
+ 9.30000000000000048849813083506888e-01  -8.75178113723035111526371565560112e-01
+ 9.40000000000000057731597280508140e-01  -9.11025056093379359545281204191269e-01
+ 9.50000000000000066613381477509392e-01  -9.47016511297082641540612257813336e-01
+ 9.59999999999999964472863211994991e-01  -9.83143266912063329421300750254886e-01
+ 9.69999999999999973354647408996243e-01  -1.01939693164532729774407471268205e+00
+ 9.79999999999999982236431605997495e-01  -1.05576984361755110697345116932411e+00
+ 9.89999999999999991118215802998748e-01  -1.09225499073411236317099337611580e+00
+ 1.00000000000000000000000000000000e+00  -1.12884594133505578028575655480381e+00
.enddata
