Index       V(2)              V(1)             I(VDS)           N(M1:GM)     
347     -8.40000000e-01   -1.20000000e+00    1.71149386e-03    2.20937885e-03
348     -8.60000000e-01   -1.20000000e+00    1.71858248e-03    2.22320191e-03
349     -8.80000000e-01   -1.20000000e+00    1.72550618e-03    2.23634754e-03
350     -9.00000000e-01   -1.20000000e+00    1.73227931e-03    2.24888586e-03
351     -9.20000000e-01   -1.20000000e+00    1.73891440e-03    2.26087624e-03
352     -9.40000000e-01   -1.20000000e+00    1.74542246e-03    2.27236968e-03
353     -9.60000000e-01   -1.20000000e+00    1.75181322e-03    2.28341042e-03
354     -9.80000000e-01   -1.20000000e+00    1.75809538e-03    2.29403718e-03
355     -1.00000000e+00   -1.20000000e+00    1.76427667e-03    2.30428411e-03
356     -1.02000000e+00   -1.20000000e+00    1.77036404e-03    2.31418148e-03
357     -1.04000000e+00   -1.20000000e+00    1.77636375e-03    2.32375626e-03
358     -1.06000000e+00   -1.20000000e+00    1.78228144e-03    2.33303258e-03
359     -1.08000000e+00   -1.20000000e+00    1.78812225e-03    2.34203209e-03
360     -1.10000000e+00   -1.20000000e+00    1.79389080e-03    2.35077429e-03
361     -1.12000000e+00   -1.20000000e+00    1.79959134e-03    2.35927675e-03
362     -1.14000000e+00   -1.20000000e+00    1.80522773e-03    2.36755535e-03
363     -1.16000000e+00   -1.20000000e+00    1.81080350e-03    2.37562447e-03
364     -1.18000000e+00   -1.20000000e+00    1.81632189e-03    2.38349713e-03
365     -1.20000000e+00   -1.20000000e+00    1.82178590e-03    2.39118511e-03
End of Xyce(TM) Simulation
