Index       V(2)              V(1)             I(VDS)           N(M1:GM)     
25      -5.00000000e-01    2.00000000e-01    1.72958591e-03   -5.12818764e-03
26      -5.20000000e-01    2.00000000e-01    1.88264315e-03   -5.19766984e-03
27      -5.40000000e-01    2.00000000e-01    2.03881388e-03   -5.25426080e-03
28      -5.60000000e-01    2.00000000e-01    2.19799990e-03   -5.29862089e-03
29      -5.80000000e-01    2.00000000e-01    2.36053252e-03   -5.33124644e-03
30      -6.00000000e-01    2.00000000e-01    2.52770200e-03   -5.35247680e-03
31      -6.20000000e-01    2.00000000e-01    2.70292181e-03   -5.36249306e-03
32      -6.40000000e-01    2.00000000e-01    2.89427210e-03   -5.36130827e-03
33      -6.60000000e-01    2.00000000e-01    3.12003796e-03   -5.34874825e-03
34      -6.80000000e-01    2.00000000e-01    3.42074506e-03   -5.32442216e-03
35      -7.00000000e-01    2.00000000e-01    3.88528702e-03   -5.28768280e-03
36      -7.20000000e-01    2.00000000e-01    4.70760640e-03   -5.23758032e-03
37      -7.40000000e-01    2.00000000e-01    6.30961216e-03   -5.17282572e-03
38      -7.60000000e-01    2.00000000e-01    9.60767804e-03   -5.09181803e-03
39      -7.80000000e-01    2.00000000e-01    1.62676852e-02   -4.99289359e-03
40      -8.00000000e-01    2.00000000e-01    2.40920214e-02   -4.87520863e-03
41      -8.20000000e-01    2.00000000e-01    3.18935706e-02   -4.74103136e-03
42      -8.40000000e-01    2.00000000e-01    3.96748844e-02   -4.59942920e-03
43      -8.60000000e-01    2.00000000e-01    4.74471224e-02   -4.46616002e-03
44      -8.80000000e-01    2.00000000e-01    5.52236201e-02   -4.35341918e-03
45      -9.00000000e-01    2.00000000e-01    6.30102929e-02   -4.26209568e-03
46      -9.20000000e-01    2.00000000e-01    7.08064031e-02   -4.18691931e-03
47      -9.40000000e-01    2.00000000e-01    7.86093702e-02   -4.12258363e-03
48      -9.60000000e-01    2.00000000e-01    8.64169443e-02   -4.06539347e-03
49      -9.80000000e-01    2.00000000e-01    9.42275415e-02   -4.01300645e-03
50      -1.00000000e+00    2.00000000e-01    1.02040101e-01   -3.96395203e-03
51      -1.02000000e+00    2.00000000e-01    1.09853912e-01   -3.91729008e-03
52      -1.04000000e+00    2.00000000e-01    1.17668491e-01   -3.87240375e-03
53      -1.06000000e+00    2.00000000e-01    1.25483498e-01   -3.82887754e-03
54      -1.08000000e+00    2.00000000e-01    1.33298694e-01   -3.78642480e-03
55      -1.10000000e+00    2.00000000e-01    1.41113903e-01   -3.74484355e-03
56      -1.12000000e+00    2.00000000e-01    1.48928995e-01   -3.70398896e-03
57      -1.14000000e+00    2.00000000e-01    1.56743873e-01   -3.66375560e-03
58      -1.16000000e+00    2.00000000e-01    1.64558462e-01   -3.62406581e-03
59      -1.18000000e+00    2.00000000e-01    1.72372704e-01   -3.58486181e-03
60      -1.20000000e+00    2.00000000e-01    1.80186555e-01   -3.54610029e-03
61       0.00000000e+00    4.00000000e-01    2.73751239e-09    0.00000000e+00
62      -2.00000000e-02    4.00000000e-01    2.79553302e-05   -3.09353898e-04
63      -4.00000000e-02    4.00000000e-01    6.37753125e-05   -6.60524276e-04
64      -6.00000000e-02    4.00000000e-01    1.08150720e-04   -1.03747430e-03
65      -8.00000000e-02    4.00000000e-01    1.61522059e-04   -1.42163995e-03
66      -1.00000000e-01    4.00000000e-01    2.23996200e-04   -1.79694046e-03
67      -1.20000000e-01    4.00000000e-01    2.95380268e-04   -2.15219339e-03
68      -1.40000000e-01    4.00000000e-01    3.75272766e-04   -2.48113966e-03
69      -1.60000000e-01    4.00000000e-01    4.63158270e-04   -2.78130661e-03
70      -1.80000000e-01    4.00000000e-01    5.58480212e-04   -3.05267593e-03
71      -2.00000000e-01    4.00000000e-01    6.60687113e-04   -3.29660241e-03
72      -2.20000000e-01    4.00000000e-01    7.69257152e-04   -3.51508025e-03
73      -2.40000000e-01    4.00000000e-01    8.83708068e-04   -3.71030174e-03
74      -2.60000000e-01    4.00000000e-01    1.00359840e-03   -3.88441852e-03
75      -2.80000000e-01    4.00000000e-01    1.12852421e-03   -4.03942775e-03
76      -3.00000000e-01    4.00000000e-01    1.25811388e-03   -4.17712877e-03
77      -3.20000000e-01    4.00000000e-01    1.39202244e-03   -4.29911671e-03
78      -3.40000000e-01    4.00000000e-01    1.52992596e-03   -4.40679346e-03
79      -3.60000000e-01    4.00000000e-01    1.67151655e-03   -4.50138555e-03
80      -3.80000000e-01    4.00000000e-01    1.81649770e-03   -4.58396344e-03
81      -4.00000000e-01    4.00000000e-01    1.96458011e-03   -4.65545990e-03
82      -4.20000000e-01    4.00000000e-01    2.11547795e-03   -4.71668613e-03
83      -4.40000000e-01    4.00000000e-01    2.26890563e-03   -4.76834544e-03
84      -4.60000000e-01    4.00000000e-01    2.42457553e-03   -4.81104434e-03
85      -4.80000000e-01    4.00000000e-01    2.58219803e-03   -4.84530116e-03
86      -5.00000000e-01    4.00000000e-01    2.74148686e-03   -4.87155236e-03
87      -5.20000000e-01    4.00000000e-01    2.90217645e-03   -4.89015638e-03
88      -5.40000000e-01    4.00000000e-01    3.06406662e-03   -4.90139528e-03
89      -5.60000000e-01    4.00000000e-01    3.22712762e-03   -4.90547367e-03
90      -5.80000000e-01    4.00000000e-01    3.39173811e-03   -4.90251494e-03
91      -6.00000000e-01    4.00000000e-01    3.55921392e-03   -4.89255402e-03
92      -6.20000000e-01    4.00000000e-01    3.73297036e-03   -4.87552603e-03
93      -6.40000000e-01    4.00000000e-01    3.92106270e-03   -4.85124968e-03
94      -6.60000000e-01    4.00000000e-01    4.14171981e-03   -4.81940419e-03
95      -6.80000000e-01    4.00000000e-01    4.43537357e-03   -4.77949801e-03
96      -7.00000000e-01    4.00000000e-01    4.89077803e-03   -4.73082877e-03
97      -7.20000000e-01    4.00000000e-01    5.70168119e-03   -4.67243668e-03
98      -7.40000000e-01    4.00000000e-01    7.28973483e-03   -4.60306445e-03
99      -7.60000000e-01    4.00000000e-01    1.05709972e-02   -4.52116923e-03
100     -7.80000000e-01    4.00000000e-01    1.72110216e-02   -4.42512329e-03
101     -8.00000000e-01    4.00000000e-01    2.50120200e-02   -4.31396567e-03
102     -8.20000000e-01    4.00000000e-01    3.27872849e-02   -4.18940482e-03
103     -8.40000000e-01    4.00000000e-01    4.05410608e-02   -4.05912000e-03
104     -8.60000000e-01    4.00000000e-01    4.82874722e-02   -3.93682691e-03
105     -8.80000000e-01    4.00000000e-01    5.60421530e-02   -3.83329071e-03
106     -9.00000000e-01    4.00000000e-01    6.38111713e-02   -3.74930073e-03
107     -9.20000000e-01    4.00000000e-01    7.15927703e-02   -3.68011662e-03
108     -9.40000000e-01    4.00000000e-01    7.93833453e-02   -3.62093599e-03
109     -9.60000000e-01    4.00000000e-01    8.71799331e-02   -3.56839786e-03
110     -9.80000000e-01    4.00000000e-01    9.49804976e-02   -3.52036303e-03
111     -1.00000000e+00    4.00000000e-01    1.02783694e-01   -3.47548387e-03
112     -1.02000000e+00    4.00000000e-01    1.10588631e-01   -3.43289604e-03
113     -1.04000000e+00    4.00000000e-01    1.18394704e-01   -3.39203057e-03
114     -1.06000000e+00    4.00000000e-01    1.26201497e-01   -3.35250276e-03
115     -1.08000000e+00    4.00000000e-01    1.34008714e-01   -3.31404594e-03
116     -1.10000000e+00    4.00000000e-01    1.41816143e-01   -3.27647113e-03
117     -1.12000000e+00    4.00000000e-01    1.49623626e-01   -3.23964175e-03
118     -1.14000000e+00    4.00000000e-01    1.57431049e-01   -3.20345738e-03
119     -1.16000000e+00    4.00000000e-01    1.65238322e-01   -3.16784310e-03
120     -1.18000000e+00    4.00000000e-01    1.73045378e-01   -3.13274222e-03
121     -1.20000000e+00    4.00000000e-01    1.80852169e-01   -3.09811138e-03
122      0.00000000e+00    6.00000000e-01    1.58711066e-08    0.00000000e+00
123     -2.00000000e-02    6.00000000e-01    1.02518054e-04   -3.58417516e-04
124     -4.00000000e-02    6.00000000e-01    2.12025584e-04   -6.90813243e-04
125     -6.00000000e-02    6.00000000e-01    3.27770497e-04   -9.98772997e-04
126     -8.00000000e-02    6.00000000e-01    4.49077844e-04   -1.28408446e-03
127     -1.00000000e-01    6.00000000e-01    5.75356392e-04   -1.54853887e-03
128     -1.20000000e-01    6.00000000e-01    7.06088464e-04   -1.79382107e-03
129     -1.40000000e-01    6.00000000e-01    8.40819982e-04   -2.02145790e-03
130     -1.60000000e-01    6.00000000e-01    9.79151342e-04   -2.23280165e-03
131     -1.80000000e-01    6.00000000e-01    1.12072935e-03   -2.42903228e-03
132     -2.00000000e-01    6.00000000e-01    1.26524027e-03   -2.61116894e-03
133     -2.20000000e-01    6.00000000e-01    1.41240396e-03   -2.78008480e-03
134     -2.40000000e-01    6.00000000e-01    1.56196880e-03   -2.93652268e-03
135     -2.60000000e-01    6.00000000e-01    1.71370746e-03   -3.08111029e-03
136     -2.80000000e-01    6.00000000e-01    1.86741315e-03   -3.21437509e-03
137     -3.00000000e-01    6.00000000e-01    2.02289628e-03   -3.33675908e-03
138     -3.20000000e-01    6.00000000e-01    2.17998136e-03   -3.44863429e-03
139     -3.40000000e-01    6.00000000e-01    2.33850395e-03   -3.55031932e-03
140     -3.60000000e-01    6.00000000e-01    2.49830751e-03   -3.64209706e-03
141     -3.80000000e-01    6.00000000e-01    2.65924015e-03   -3.72423321e-03
142     -4.00000000e-01    6.00000000e-01    2.82115105e-03   -3.79699443e-03
143     -4.20000000e-01    6.00000000e-01    2.98388664e-03   -3.86066432e-03
144     -4.40000000e-01    6.00000000e-01    3.14728684e-03   -3.91555530e-03
145     -4.60000000e-01    6.00000000e-01    3.31118183e-03   -3.96201436e-03
146     -4.80000000e-01    6.00000000e-01    3.47539080e-03   -4.00042156e-03
147     -5.00000000e-01    6.00000000e-01    3.63972584e-03   -4.03118109e-03
148     -5.20000000e-01    6.00000000e-01    3.80400785e-03   -4.05470589e-03
149     -5.40000000e-01    6.00000000e-01    3.96810971e-03   -4.07139789e-03
150     -5.60000000e-01    6.00000000e-01    4.13205982e-03   -4.08162582e-03
151     -5.80000000e-01    6.00000000e-01    4.29627843e-03   -4.08570262e-03
152     -6.00000000e-01    6.00000000e-01    4.46210446e-03   -4.08386336e-03
153     -6.20000000e-01    6.00000000e-01    4.63295552e-03   -4.07624363e-03
154     -6.40000000e-01    6.00000000e-01    4.81686511e-03   -4.06285714e-03
155     -6.60000000e-01    6.00000000e-01    5.03201202e-03   -4.04357058e-03
156     -6.80000000e-01    6.00000000e-01    5.31874384e-03   -4.01807285e-03
157     -7.00000000e-01    6.00000000e-01    5.76568856e-03   -3.98583631e-03
158     -7.20000000e-01    6.00000000e-01    6.56641710e-03   -3.94606940e-03
159     -7.40000000e-01    6.00000000e-01    8.14234466e-03   -3.89766802e-03
160     -7.60000000e-01    6.00000000e-01    1.14092334e-02   -3.83919863e-03
161     -7.80000000e-01    6.00000000e-01    1.80323143e-02   -3.76902077e-03
162     -8.00000000e-01    6.00000000e-01    2.58135841e-02   -3.68584977e-03
163     -8.20000000e-01    6.00000000e-01    3.35665920e-02   -3.59038019e-03
164     -8.40000000e-01    6.00000000e-01    4.12969286e-02   -3.48816723e-03
165     -8.60000000e-01    6.00000000e-01    4.90212073e-02   -3.39018601e-03
166     -8.80000000e-01    6.00000000e-01    5.67570727e-02   -3.30577200e-03
167     -9.00000000e-01    6.00000000e-01    6.45108000e-02   -3.23635986e-03
168     -9.20000000e-01    6.00000000e-01    7.22798082e-02   -3.17860423e-03
169     -9.40000000e-01    6.00000000e-01    8.00596356e-02   -3.12883520e-03
170     -9.60000000e-01    6.00000000e-01    8.78467145e-02   -3.08441706e-03
171     -9.80000000e-01    6.00000000e-01    9.56386233e-02   -3.04365041e-03
172     -1.00000000e+00    6.00000000e-01    1.03433775e-01   -3.00545665e-03
173     -1.02000000e+00    6.00000000e-01    1.11231124e-01   -2.96914075e-03
174     -1.04000000e+00    6.00000000e-01    1.19029965e-01   -2.93424388e-03
175     -1.06000000e+00    6.00000000e-01    1.26829815e-01   -2.90045521e-03
176     -1.08000000e+00    6.00000000e-01    1.34630335e-01   -2.86755902e-03
177     -1.10000000e+00    6.00000000e-01    1.42431281e-01   -2.83540229e-03
178     -1.12000000e+00    6.00000000e-01    1.50232476e-01   -2.80387436e-03
179     -1.14000000e+00    6.00000000e-01    1.58033792e-01   -2.77289377e-03
180     -1.16000000e+00    6.00000000e-01    1.65835131e-01   -2.74239969e-03
181     -1.18000000e+00    6.00000000e-01    1.73636424e-01   -2.71234602e-03
182     -1.20000000e+00    6.00000000e-01    1.81437618e-01   -2.68269740e-03
183      0.00000000e+00    8.00000000e-01    6.61158053e-08    0.00000000e+00
184     -2.00000000e-02    8.00000000e-01    1.62343639e-04   -2.41562395e-04
185     -4.00000000e-02    8.00000000e-01    3.27118232e-04   -4.65554146e-04
186     -6.00000000e-02    8.00000000e-01    4.94048760e-04   -6.73717241e-04
187     -8.00000000e-02    8.00000000e-01    6.62840645e-04   -8.67538929e-04
188     -1.00000000e-01    8.00000000e-01    8.33237671e-04   -1.04829840e-03
189     -1.20000000e-01    8.00000000e-01    1.00501525e-03   -1.21710388e-03
190     -1.40000000e-01    8.00000000e-01    1.17797494e-03   -1.37492211e-03
191     -1.60000000e-01    8.00000000e-01    1.35193992e-03   -1.52260170e-03
192     -1.80000000e-01    8.00000000e-01    1.52675127e-03   -1.66089168e-03
193     -2.00000000e-01    8.00000000e-01    1.70226478e-03   -1.79045623e-03
194     -2.20000000e-01    8.00000000e-01    1.87834825e-03   -1.91188644e-03
195     -2.40000000e-01    8.00000000e-01    2.05487911e-03   -2.02570960e-03
196     -2.60000000e-01    8.00000000e-01    2.23174234e-03   -2.13239663e-03
197     -2.80000000e-01    8.00000000e-01    2.40882849e-03   -2.23236790e-03
198     -3.00000000e-01    8.00000000e-01    2.58603185e-03   -2.32599782e-03
199     -3.20000000e-01    8.00000000e-01    2.76324872e-03   -2.41361832e-03
200     -3.40000000e-01    8.00000000e-01    2.94037555e-03   -2.49552149e-03
201     -3.60000000e-01    8.00000000e-01    3.11730714e-03   -2.57196149e-03
202     -3.80000000e-01    8.00000000e-01    3.29393465e-03   -2.64315588e-03
203     -4.00000000e-01    8.00000000e-01    3.47014356e-03   -2.70928654e-03
204     -4.20000000e-01    8.00000000e-01    3.64581147e-03   -2.77050045e-03
205     -4.40000000e-01    8.00000000e-01    3.82080610e-03   -2.82691047e-03
206     -4.60000000e-01    8.00000000e-01    3.99498380e-03   -2.87859667e-03
207     -4.80000000e-01    8.00000000e-01    4.16819006e-03   -2.92560862e-03
208     -5.00000000e-01    8.00000000e-01    4.34026488e-03   -2.96796917e-03
209     -5.20000000e-01    8.00000000e-01    4.51105976e-03   -3.00568060e-03
210     -5.40000000e-01    8.00000000e-01    4.68048131e-03   -3.03873342e-03
211     -5.60000000e-01    8.00000000e-01    4.84859449e-03   -3.06711801e-03
212     -5.80000000e-01    8.00000000e-01    5.01585756e-03   -3.09083820e-03
213     -6.00000000e-01    8.00000000e-01    5.18364629e-03   -3.10992401e-03
214     -6.20000000e-01    8.00000000e-01    5.35540973e-03   -3.12443876e-03
215     -6.40000000e-01    8.00000000e-01    5.53920148e-03   -3.13447326e-03
216     -6.60000000e-01    8.00000000e-01    5.75320106e-03   -3.14011838e-03
217     -6.80000000e-01    8.00000000e-01    6.03772722e-03   -3.14140840e-03
218     -7.00000000e-01    8.00000000e-01    6.48133714e-03   -3.13823126e-03
219     -7.20000000e-01    8.00000000e-01    7.27747445e-03   -3.13020888e-03
220     -7.40000000e-01    8.00000000e-01    8.84735572e-03   -3.11656008e-03
221     -7.60000000e-01    8.00000000e-01    1.21064630e-02   -3.09597696e-03
222     -7.80000000e-01    8.00000000e-01    1.87196792e-02   -3.06659846e-03
223     -8.00000000e-01    8.00000000e-01    2.64886754e-02   -3.02632034e-03
224     -8.20000000e-01    8.00000000e-01    3.42269830e-02   -2.97400068e-03
225     -8.40000000e-01    8.00000000e-01    4.19410266e-02   -2.91202466e-03
226     -8.60000000e-01    8.00000000e-01    4.96492990e-02   -2.84783057e-03
227     -8.80000000e-01    8.00000000e-01    5.73711879e-02   -2.78935550e-03
228     -9.00000000e-01    8.00000000e-01    6.51133816e-02   -2.73935681e-03
229     -9.20000000e-01    8.00000000e-01    7.28728289e-02   -2.69658276e-03
230     -9.40000000e-01    8.00000000e-01    8.06444883e-02   -2.65896414e-03
231     -9.60000000e-01    8.00000000e-01    8.84243644e-02   -2.62486649e-03
232     -9.80000000e-01    8.00000000e-01    9.62097585e-02   -2.59319159e-03
233     -1.00000000e+00    8.00000000e-01    1.03998909e-01   -2.56322764e-03
234     -1.02000000e+00    8.00000000e-01    1.11790660e-01   -2.53451113e-03
235     -1.04000000e+00    8.00000000e-01    1.19584238e-01   -2.50673492e-03
236     -1.06000000e+00    8.00000000e-01    1.27379117e-01   -2.47969116e-03
237     -1.08000000e+00    8.00000000e-01    1.35174930e-01   -2.45323637e-03
238     -1.10000000e+00    8.00000000e-01    1.42971418e-01   -2.42726964e-03
239     -1.12000000e+00    8.00000000e-01    1.50768400e-01   -2.40171887e-03
240     -1.14000000e+00    8.00000000e-01    1.58565744e-01   -2.37653182e-03
241     -1.16000000e+00    8.00000000e-01    1.66363359e-01   -2.35167022e-03
242     -1.18000000e+00    8.00000000e-01    1.74161182e-01   -2.32710570e-03
243     -1.20000000e+00    8.00000000e-01    1.81959174e-01   -2.30281708e-03
244      0.00000000e+00    1.00000000e+00    2.31529876e-07    0.00000000e+00
245     -2.00000000e-02    1.00000000e+00    2.01541392e-04   -1.54087284e-04
246     -4.00000000e-02    1.00000000e+00    4.02684227e-04   -2.98408936e-04
247     -6.00000000e-02    1.00000000e+00    6.03563435e-04   -4.33770848e-04
248     -8.00000000e-02    1.00000000e+00    8.04095792e-04   -5.60883020e-04
249     -1.00000000e-01    1.00000000e+00    1.00420936e-03   -6.80374863e-04
250     -1.20000000e-01    1.00000000e+00    1.20384138e-03   -7.92807578e-04
251     -1.40000000e-01    1.00000000e+00    1.40293642e-03   -8.98684222e-04
252     -1.60000000e-01    1.00000000e+00    1.60144481e-03   -9.98457970e-04
253     -1.80000000e-01    1.00000000e+00    1.79932127e-03   -1.09253893e-03
254     -2.00000000e-01    1.00000000e+00    1.99652364e-03   -1.18129979e-03
255     -2.20000000e-01    1.00000000e+00    2.19301172e-03   -1.26508058e-03
256     -2.40000000e-01    1.00000000e+00    2.38874618e-03   -1.34419259e-03
257     -2.60000000e-01    1.00000000e+00    2.58368745e-03   -1.41892179e-03
258     -2.80000000e-01    1.00000000e+00    2.77779465e-03   -1.48953165e-03
259     -3.00000000e-01    1.00000000e+00    2.97102445e-03   -1.55626553e-03
260     -3.20000000e-01    1.00000000e+00    3.16332981e-03   -1.61934877e-03
261     -3.40000000e-01    1.00000000e+00    3.35465863e-03   -1.67899043e-03
262     -3.60000000e-01    1.00000000e+00    3.54495226e-03   -1.73538469e-03
263     -3.80000000e-01    1.00000000e+00    3.73414378e-03   -1.78871211e-03
264     -4.00000000e-01    1.00000000e+00    3.92215605e-03   -1.83914050e-03
265     -4.20000000e-01    1.00000000e+00    4.10889971e-03   -1.88682563e-03
266     -4.40000000e-01    1.00000000e+00    4.29427110e-03   -1.93191161e-03
267     -4.60000000e-01    1.00000000e+00    4.47815083e-03   -1.97453100e-03
268     -4.80000000e-01    1.00000000e+00    4.66040422e-03   -2.01480446e-03
269     -5.00000000e-01    1.00000000e+00    4.84088663e-03   -2.05284013e-03
270     -5.20000000e-01    1.00000000e+00    5.01946052e-03   -2.08873235e-03
271     -5.40000000e-01    1.00000000e+00    5.19603928e-03   -2.12255983e-03
272     -5.60000000e-01    1.00000000e+00    5.37069086e-03   -2.15438330e-03
273     -5.80000000e-01    1.00000000e+00    5.54387357e-03   -2.18424245e-03
274     -6.00000000e-01    1.00000000e+00    5.71696149e-03   -2.21215279e-03
275     -6.20000000e-01    1.00000000e+00    5.89340188e-03   -2.23810303e-03
276     -6.40000000e-01    1.00000000e+00    6.08124825e-03   -2.26205481e-03
277     -6.60000000e-01    1.00000000e+00    6.29868285e-03   -2.28394743e-03
278     -6.80000000e-01    1.00000000e+00    6.58602910e-03   -2.30371103e-03
279     -7.00000000e-01    1.00000000e+00    7.03184506e-03   -2.32128875e-03
280     -7.20000000e-01    1.00000000e+00    7.82955682e-03   -2.33665562e-03
281     -7.40000000e-01    1.00000000e+00    9.40031602e-03   -2.34978870e-03
282     -7.60000000e-01    1.00000000e+00    1.26594466e-02   -2.36049148e-03
283     -7.80000000e-01    1.00000000e+00    1.92715270e-02   -2.36796722e-03
284     -8.00000000e-01    1.00000000e+00    2.70377680e-02   -2.37024885e-03
285     -8.20000000e-01    1.00000000e+00    3.47712457e-02   -2.36423123e-03
286     -8.40000000e-01    1.00000000e+00    4.24784238e-02   -2.34766952e-03
287     -8.60000000e-01    1.00000000e+00    5.01788017e-02   -2.32250893e-03
288     -8.80000000e-01    1.00000000e+00    5.78931642e-02   -2.29416269e-03
289     -9.00000000e-01    1.00000000e+00    6.56289054e-02   -2.26664240e-03
290     -9.20000000e-01    1.00000000e+00    7.33829749e-02   -2.24109968e-03
291     -9.40000000e-01    1.00000000e+00    8.11501130e-02   -2.21734067e-03
292     -9.60000000e-01    1.00000000e+00    8.89261255e-02   -2.19490819e-03
293     -9.80000000e-01    1.00000000e+00    9.67081777e-02   -2.17341176e-03
294     -1.00000000e+00    1.00000000e+00    1.04494424e-01   -2.15257207e-03
295     -1.02000000e+00    1.00000000e+00    1.12283662e-01   -2.13219951e-03
296     -1.04000000e+00    1.00000000e+00    1.20075094e-01   -2.11216724e-03
297     -1.06000000e+00    1.00000000e+00    1.27868185e-01   -2.09239067e-03
298     -1.08000000e+00    1.00000000e+00    1.35662573e-01   -2.07281349e-03
299     -1.10000000e+00    1.00000000e+00    1.43458014e-01   -2.05339835e-03
300     -1.12000000e+00    1.00000000e+00    1.51254343e-01   -2.03412077e-03
301     -1.14000000e+00    1.00000000e+00    1.59051455e-01   -2.01496509e-03
302     -1.16000000e+00    1.00000000e+00    1.66849288e-01   -1.99592168e-03
303     -1.18000000e+00    1.00000000e+00    1.74647814e-01   -1.97698510e-03
304     -1.20000000e+00    1.00000000e+00    1.82447033e-01   -1.95815279e-03
305      0.00000000e+00    1.20000000e+00    7.31107717e-07    0.00000000e+00
306     -2.00000000e-02    1.20000000e+00    2.26610171e-04   -9.49675129e-05
307     -4.00000000e-02    1.20000000e+00    4.50867815e-04   -1.84691226e-04
308     -6.00000000e-02    1.20000000e+00    6.73520349e-04   -2.69534455e-04
309     -8.00000000e-02    1.20000000e+00    8.94584418e-04   -3.49825234e-04
310     -1.00000000e-01    1.20000000e+00    1.11407769e-03   -4.25861118e-04
311     -1.20000000e-01    1.20000000e+00    1.33201825e-03   -4.97913232e-04
312     -1.40000000e-01    1.20000000e+00    1.54842398e-03   -5.66229695e-04
313     -1.60000000e-01    1.20000000e+00    1.76331205e-03   -6.31038549e-04
314     -1.80000000e-01    1.20000000e+00    1.97669834e-03   -6.92550273e-04
315     -2.00000000e-01    1.20000000e+00    2.18859698e-03   -7.50959963e-04
316     -2.20000000e-01    1.20000000e+00    2.39901978e-03   -8.06449231e-04
317     -2.40000000e-01    1.20000000e+00    2.60797571e-03   -8.59187894e-04
318     -2.60000000e-01    1.20000000e+00    2.81547023e-03   -9.09335464e-04
319     -2.80000000e-01    1.20000000e+00    3.02150466e-03   -9.57042510e-04
320     -3.00000000e-01    1.20000000e+00    3.22607537e-03   -1.00245189e-03
321     -3.20000000e-01    1.20000000e+00    3.42917291e-03   -1.04569992e-03
322     -3.40000000e-01    1.20000000e+00    3.63078089e-03   -1.08691744e-03
323     -3.60000000e-01    1.20000000e+00    3.83087480e-03   -1.12623091e-03
324     -3.80000000e-01    1.20000000e+00    4.02942049e-03   -1.16376342e-03
325     -4.00000000e-01    1.20000000e+00    4.22637254e-03   -1.19963574e-03
326     -4.20000000e-01    1.20000000e+00    4.42167233e-03   -1.23396740e-03
327     -4.40000000e-01    1.20000000e+00    4.61524630e-03   -1.26687784e-03
328     -4.60000000e-01    1.20000000e+00    4.80700456e-03   -1.29848758e-03
329     -4.80000000e-01    1.20000000e+00    4.99684160e-03   -1.32891949e-03
330     -5.00000000e-01    1.20000000e+00    5.18464166e-03   -1.35830023e-03
331     -5.20000000e-01    1.20000000e+00    5.37029591e-03   -1.38676171e-03
332     -5.40000000e-01    1.20000000e+00    5.55374629e-03   -1.41444271e-03
333     -5.60000000e-01    1.20000000e+00    5.73508908e-03   -1.44149046e-03
334     -5.80000000e-01    1.20000000e+00    5.91481052e-03   -1.46806219e-03
335     -6.00000000e-01    1.20000000e+00    6.09431186e-03   -1.49432627e-03
336     -6.20000000e-01    1.20000000e+00    6.27706619e-03   -1.52046245e-03
337     -6.40000000e-01    1.20000000e+00    6.47115074e-03   -1.54666033e-03
338     -6.60000000e-01    1.20000000e+00    6.69476829e-03   -1.57311445e-03
339     -6.80000000e-01    1.20000000e+00    6.98825856e-03   -1.60001333e-03
340     -7.00000000e-01    1.20000000e+00    7.44019082e-03   -1.62751894e-03
341     -7.20000000e-01    1.20000000e+00    8.24399683e-03   -1.65573180e-03
342     -7.40000000e-01    1.20000000e+00    9.82082712e-03   -1.68463960e-03
343     -7.60000000e-01    1.20000000e+00    1.30859884e-02   -1.71405356e-03
344     -7.80000000e-01    1.20000000e+00    1.97039882e-02   -1.74353303e-03
345     -8.00000000e-01    1.20000000e+00    2.74758159e-02   -1.77220268e-03
346     -8.20000000e-01    1.20000000e+00    3.52140469e-02   -1.79815065e-03
347     -8.40000000e-01    1.20000000e+00    4.29244768e-02   -1.81777036e-03
