Index       V(2)              V(1)             I(VDS)           N(M1:GM)     
337      6.40000000e-01   -1.20000000e+00   -3.59289653e-03   -2.78409697e-04
338      6.60000000e-01   -1.20000000e+00   -3.81269762e-03   -2.82566008e-04
339      6.80000000e-01   -1.20000000e+00   -4.11833186e-03   -2.88515044e-04
340      7.00000000e-01   -1.20000000e+00   -4.60108690e-03   -2.96749279e-04
341      7.20000000e-01   -1.20000000e+00   -5.45766201e-03   -3.07862112e-04
342      7.40000000e-01   -1.20000000e+00   -7.11314879e-03   -3.22536075e-04
343      7.60000000e-01   -1.20000000e+00   -1.04875956e-02   -3.41459654e-04
344      7.80000000e-01   -1.20000000e+00   -1.72511033e-02   -3.65053958e-04
345      8.00000000e-01   -1.20000000e+00   -2.52108205e-02   -3.92777163e-04
346      8.20000000e-01   -1.20000000e+00   -3.31847654e-02   -4.21863229e-04
347      8.40000000e-01   -1.20000000e+00   -4.11805185e-02   -4.46676879e-04
348      8.60000000e-01   -1.20000000e+00   -4.92135972e-02   -4.61925616e-04
349      8.80000000e-01   -1.20000000e+00   -5.73015344e-02   -4.67482108e-04
350      9.00000000e-01   -1.20000000e+00   -6.54558136e-02   -4.66759453e-04
351      9.20000000e-01   -1.20000000e+00   -7.36831942e-02   -4.62710446e-04
352      9.40000000e-01   -1.20000000e+00   -8.19901617e-02   -4.56958922e-04
353      9.60000000e-01   -1.20000000e+00   -9.03848431e-02   -4.50311119e-04
354      9.80000000e-01   -1.20000000e+00   -9.88773312e-02   -4.43179619e-04
355      1.00000000e+00   -1.20000000e+00   -1.07479637e-01   -4.35791166e-04
356      1.02000000e+00   -1.20000000e+00   -1.16205640e-01   -4.28280296e-04
357      1.04000000e+00   -1.20000000e+00   -1.25071094e-01   -4.20732596e-04
358      1.06000000e+00   -1.20000000e+00   -1.34093664e-01   -4.13205881e-04
359      1.08000000e+00   -1.20000000e+00   -1.43292976e-01   -4.05741247e-04
360      1.10000000e+00   -1.20000000e+00   -1.52690663e-01   -3.98369199e-04
361      1.12000000e+00   -1.20000000e+00   -1.62310385e-01   -3.91113232e-04
362      1.14000000e+00   -1.20000000e+00   -1.72177822e-01   -3.83992025e-04
363      1.16000000e+00   -1.20000000e+00   -1.82320605e-01   -3.77020818e-04
364      1.18000000e+00   -1.20000000e+00   -1.92768201e-01   -3.70212307e-04
365      1.20000000e+00   -1.20000000e+00   -2.03551714e-01   -3.63577227e-04
End of Xyce(TM) Simulation
