Index       FREQ        Re({V(VOUT)+1.0}) Im({V(VOUT)+1.0})  Re({V(IN)+4.0})   Im({V(IN)+4.0})   Re({V(1)+4.0})    Im({V(1)+4.0})      Re(IG(MP1))       Im(IG(MP1))       Re(IG(MN1))       Im(IG(MN1))       Re(IS(MP1))       Im(IS(MP1))       Re(ID(MN1))       Im(ID(MN1))       Re(ID(MP1))       Im(ID(MP1))   
82      -1.18000000e+07    9.99461142e-01   -1.71972115e-04    4.00000046e+00   -9.05297184e-07    4.00000000e+00   -1.53319483e-17   -7.20107223e-10    2.73720301e-09    2.59521982e-10   -1.83190727e-09   -1.20354047e-07   -2.76742668e-08   -6.59132797e-08   -1.17350331e-08    1.21074154e-07    2.49370636e-08
83      -1.17000000e+07    9.99863700e-01    7.46730990e-04    3.99999926e+00   -2.39675037e-07    4.00000000e+00   -2.61784753e-17    4.31704847e-10    5.74311771e-10    3.12328776e-10   -3.34634504e-10   -2.14205514e-08    4.03058208e-08   -1.28483152e-08   -3.47949541e-08    2.09888464e-08   -4.08801315e-08
84      -1.16000000e+07    1.00025684e+00   -2.42586924e-05    4.00000020e+00   -2.12751619e-07    4.00000000e+00    9.23799564e-18   -1.04979273e-10    2.31206922e-09   -9.44587704e-11   -2.09931800e-09   -7.94988599e-08   -4.81113791e-09   -1.05111114e-07    1.79878417e-09    7.96038395e-08    2.49906865e-09
85      -1.15000000e+07    9.99837999e-01    4.90298985e-04    3.99999896e+00   -3.60031280e-07    4.00000000e+00   -9.74340417e-18    2.92570901e-09    6.75489348e-10   -1.88598793e-09   -3.15456503e-10   -2.65793730e-08    1.28052421e-07   -1.09962952e-08    7.85274456e-08    2.36536638e-08   -1.28727910e-07
86      -1.14000000e+07    1.00079812e+00    1.50699858e-04    3.99999980e+00    7.90616157e-07    4.00000000e+00    4.08405727e-17    6.03326301e-10   -7.97847242e-10   -4.01062568e-10    7.23304939e-12    5.81234869e-08    2.34913619e-08   -2.21645273e-08    1.33403195e-08   -5.87268121e-08   -2.26935144e-08
87      -1.13000000e+07    1.00000122e+00   -3.63134623e-04    3.99999976e+00   -6.64934953e-08    4.00000000e+00   -8.87277918e-18    2.12129341e-09    3.04651936e-11   -1.87990624e-09    3.60287160e-11   -1.69054858e-09    6.95780369e-08    2.88709653e-09    1.05930620e-07   -4.30744828e-10   -6.96085026e-08
88      -1.12000000e+07    1.00042762e+00    1.48963614e-04    3.99999970e+00    9.55370873e-07    4.00000000e+00   -5.85223993e-17    6.20531401e-10   -3.09620225e-09   -3.18946114e-10    2.14083427e-09    1.37360567e-07    2.53476763e-08    9.41705226e-08    1.03643652e-08   -1.37981098e-07   -2.22514739e-08
89      -1.11000000e+07    1.00016214e+00   -8.40384024e-04    4.00000076e+00    3.10482390e-07    4.00000000e+00   -1.73573704e-17   -1.16581781e-09   -6.19983256e-10    4.09410110e-10    3.09500842e-10    2.51492570e-08   -7.70938000e-08    1.36301887e-08    7.45546516e-09   -2.39834390e-08    7.77137821e-08
90      -1.10000000e+07    9.99525777e-01   -2.65433786e-05    3.99999998e+00    7.87665452e-08    4.00000000e+00    4.06851958e-17   -4.42220583e-11   -1.90348114e-09    6.05311780e-11    1.82471625e-09    6.03395569e-08   -1.28464509e-09    1.07901058e-07   -3.81138095e-09   -6.02953355e-08    3.18812619e-09
91      -1.09000000e+07    1.00013319e+00   -3.51270000e-04    4.00000084e+00    3.63829846e-07    4.00000000e+00   -3.23013284e-17   -3.22952204e-09   -5.60379440e-10    2.38642843e-09    1.96550129e-10    2.37105061e-08   -1.45623440e-07    9.56792856e-09   -1.10144659e-07   -2.04809839e-08    1.46183819e-07
92      -1.08000000e+07    9.99127090e-01   -1.70458945e-04    4.00000031e+00   -8.69550967e-07    4.00000000e+00    3.51435876e-17   -6.32003794e-10    1.52700589e-09    3.26672842e-10   -6.57455023e-10   -9.39712653e-08   -2.63839743e-08   -6.15551284e-09   -1.37345044e-08    9.46032679e-08    2.48569682e-08
93      -1.07000000e+07    9.99948801e-01    5.87983968e-04    3.99999993e+00    6.33136537e-08    4.00000000e+00    5.53915359e-18   -1.64518373e-09    1.13993590e-10    1.71103104e-09   -1.77305998e-10   -4.37279970e-09   -4.91126154e-08   -4.85111966e-09   -1.08141230e-07    6.01798336e-09    4.89986227e-08
94      -1.06000000e+07    9.99737983e-01   -1.14967359e-04    4.00000029e+00   -8.35909473e-07    4.00000000e+00   -4.15199919e-17   -5.00003944e-10    3.31676551e-09    2.06642893e-10   -2.48085664e-09   -1.49285670e-07   -2.16743513e-08   -1.22818294e-07   -8.60592705e-09    1.49785673e-07    1.83575857e-08
95      -1.05000000e+07    9.99824566e-01    8.93268985e-04    3.99999906e+00   -2.33081951e-07    4.00000000e+00   -7.34761071e-17    1.89009978e-09    6.36159050e-10   -9.48968819e-10   -4.03075730e-10   -2.74726002e-08    1.11305644e-07   -1.39322933e-08    2.14575035e-08    2.55825002e-08   -1.11941802e-07
96      -1.04000000e+07    1.00070192e+00    7.47527648e-05    3.99999996e+00    1.40176762e-07    4.00000000e+00    2.28222862e-17    1.77100146e-10    1.34052450e-09   -1.41683913e-10   -1.48070096e-09   -3.22812998e-08    7.57184961e-09   -1.02784532e-07    6.02379346e-09    3.21042006e-08   -8.91237400e-09
97      -1.03000000e+07    9.99905464e-01    1.58888540e-04    3.99999920e+00   -1.96169233e-07    4.00000000e+00   -8.05285510e-17    3.36644521e-09    4.38359621e-10   -2.57060523e-09   -2.42189712e-10   -1.95418564e-08    1.50912981e-07   -7.75011061e-09    1.34850681e-07    1.61754111e-08   -1.51351340e-07
98      -1.02000000e+07    1.00089878e+00    1.76974848e-04    3.99999968e+00    9.74167406e-07    4.00000000e+00   -3.07764928e-17    6.33412146e-10   -2.25936980e-09   -3.14585942e-10    1.28520379e-09    1.32649004e-07    2.84449647e-08    4.22706984e-08    1.42482232e-08   -1.33282415e-07   -2.61855947e-08
99      -1.01000000e+07    1.00009689e+00   -8.15371420e-04    4.00000021e+00    1.14161277e-07    4.00000000e+00    6.97877880e-17    1.00120046e-09   -2.32930674e-10   -1.21424279e-09    1.18769383e-10    1.05747990e-08    1.27207158e-08    7.06093551e-09    9.46398210e-08   -1.15759993e-08   -1.24877862e-08
100     -1.00000000e+07    1.00004079e+00    7.22211089e-05    3.99999973e+00    7.47245658e-07    4.00000000e+00    4.80708710e-17    3.77343129e-10   -3.38624855e-09   -1.10089270e-10    2.63900434e-09    1.54163828e-07    1.73793202e-08    1.50007985e-07    7.02727656e-09   -1.54541171e-07   -1.39930715e-08
101     -9.90000000e+06    1.00017515e+00   -8.88860375e-04    4.00000096e+00    3.38136354e-07    4.00000000e+00   -1.08664425e-17   -2.62141590e-09   -6.21746521e-10    1.65766178e-09    2.83610282e-10    2.90141988e-08   -1.54668761e-07    1.44069582e-08   -6.53149832e-08   -2.63927827e-08    1.55290506e-07
102     -9.80000000e+06    9.99072174e-01   -1.17274757e-04    4.00000002e+00   -2.76038898e-07    4.00000000e+00    4.38529565e-17   -2.80729495e-10   -6.41813446e-10    2.55786559e-10    9.17852899e-10   -5.48008894e-09   -1.33000346e-08    8.77439065e-08   -7.92748122e-09    5.76081715e-09    1.39418479e-08
103     -9.70000000e+06    1.00004849e+00    9.09529790e-05    4.00000062e+00    2.28180138e-07    4.00000000e+00    3.55417714e-17   -3.36563131e-09   -3.13192196e-10    2.74566906e-09    8.50126896e-11    1.49208087e-08   -1.55413178e-07    6.15153483e-09   -1.64526118e-07   -1.15551773e-08    1.55726371e-07
104     -9.60000000e+06    9.99136711e-01   -1.70012479e-04    4.00000021e+00   -9.50984163e-07    4.00000000e+00    2.34626642e-17   -6.02658210e-10    2.95622927e-09    3.93723666e-10   -2.00524520e-09   -1.72691285e-07   -2.91052448e-08   -8.59395315e-08   -1.43550049e-08    1.73293942e-07    2.61490153e-08
105     -9.50000000e+06    9.99864546e-01    1.03622840e-03    3.99999956e+00   -8.87029611e-08    4.00000000e+00   -7.86357694e-17   -2.56946238e-10    3.26160447e-10    7.01399917e-10   -2.37456704e-10   -1.60154688e-08    2.59257173e-08   -8.91233392e-09   -7.81794895e-08    1.62724148e-08   -2.62518763e-08
106     -9.40000000e+06    1.00023451e+00   -2.37808275e-05    4.00000008e+00   -5.27394047e-07    4.00000000e+00   -2.29295955e-17   -2.49495265e-10    3.28365125e-09    1.69544144e-10   -2.75625732e-09   -1.49585452e-07   -1.20963876e-08   -1.73145386e-07   -5.04959809e-09    1.49834948e-07    8.81273627e-09
107     -9.30000000e+06    9.99838451e-01    8.19314501e-04    3.99999893e+00   -2.74085524e-07    4.00000000e+00   -7.04273869e-17    3.26723251e-09    5.82809703e-10   -2.20119338e-09   -3.08723410e-10   -2.90098505e-08    1.90188854e-07   -1.43753026e-08    1.07896224e-07    2.57426178e-08   -1.90771662e-07
108     -9.20000000e+06    1.00113697e+00    1.51082999e-04    3.99999979e+00    5.24422258e-07    4.00000000e+00   -2.60931228e-17    3.64165171e-10   -1.73148903e-10   -1.55181774e-10   -3.51273368e-10    5.37662859e-08    1.88082720e-08   -6.04399294e-08    1.00991150e-08   -5.41304495e-08   -1.86351229e-08
109     -9.10000000e+06    1.00000160e+00   -3.90535193e-04    3.99999942e+00   -1.58254325e-07    4.00000000e+00    1.30167014e-17    3.14763487e-09    1.92079411e-10   -2.57021879e-09   -3.38254860e-11   -9.22096884e-09    1.40275612e-07   -4.00052293e-09    1.79530368e-07    6.07333397e-09   -1.40467692e-07
110     -9.00000000e+06    1.00075378e+00    1.49845803e-04    3.99999966e+00    1.04063097e-06    4.00000000e+00    3.30347249e-17    5.55859821e-10   -3.57584072e-09   -2.19126304e-10    2.53521067e-09    2.12290681e-07    2.88516789e-08    1.36621048e-07    1.45537902e-08   -2.12846540e-07   -2.52758380e-08
111     -8.90000000e+06    1.00016398e+00   -1.22914125e-03    4.00000047e+00    9.08296062e-08    4.00000000e+00   -1.27832467e-17   -6.34200075e-10   -3.91399546e-10    1.66789936e-10    3.00570139e-10    2.13599181e-08   -8.48825493e-08    1.12006329e-08    3.85571873e-08   -2.07257178e-08    8.52739472e-08
112     -8.80000000e+06    9.99440032e-01   -2.72741112e-05    3.99999983e+00    4.45693392e-07    4.00000000e+00    2.18465356e-17    1.33115565e-10   -2.98543189e-09    3.83019920e-11    2.53973921e-09    1.32895444e-07    6.45163664e-09    1.89176194e-07    3.09743708e-09   -1.33028560e-07   -3.46620479e-09
113     -8.70000000e+06    1.00013517e+00   -6.66618220e-04    4.00000091e+00    1.75280368e-07    4.00000000e+00   -1.86445181e-17   -3.86316017e-09   -5.21422549e-10    2.94994892e-09    3.46142450e-10    2.83240954e-08   -2.34213067e-07    1.45874362e-08   -1.67333751e-07   -2.44609350e-08    2.34734489e-07
114     -8.60000000e+06    9.98687833e-01   -1.73967725e-04    4.00000010e+00   -6.23817572e-07    4.00000000e+00   -2.27690666e-17   -4.16912392e-10    1.09078328e-09    3.14869953e-10   -4.66965494e-10   -1.13129218e-07   -2.35003960e-08    1.86106215e-08   -1.21031865e-08    1.13546129e-07    2.24096125e-08
115     -8.50000000e+06    9.99947286e-01    7.40269559e-04    4.00000027e+00   -1.47135795e-09    4.00000000e+00   -9.83513311e-17   -2.77788747e-09   -7.45797469e-11    2.50768654e-09    7.60516246e-11    3.48790821e-09   -1.22286463e-07    2.02788128e-09   -1.96669531e-07   -7.10020808e-10    1.22361044e-07
116     -8.40000000e+06    9.99441659e-01   -1.17801400e-04    4.00000020e+00   -1.02123414e-06    4.00000000e+00   -1.18527728e-17   -4.88451397e-10    4.09058107e-09    2.85924070e-10   -3.06934715e-09   -2.48922977e-07   -2.72595662e-08   -1.92955592e-07   -1.43356989e-08    2.49411428e-07    2.31689850e-08
117     -8.30000000e+06    9.99819261e-01    1.38178810e-03    3.99999924e+00   -2.44589036e-07    4.00000000e+00   -1.25411387e-16    1.56135547e-09    4.37127878e-10   -8.01746187e-10   -1.92538373e-10   -2.55447464e-08    1.43607811e-07   -1.31155673e-08    4.92356408e-09    2.39833906e-08   -1.44044937e-07
118     -8.20000000e+06    1.00092807e+00    7.74448104e-05    4.00000006e+00   -3.34334053e-07    4.00000000e+00    1.31381422e-17   -2.34737570e-11    2.48918350e-09   -3.45640765e-11   -2.15484956e-09   -1.00841928e-07   -1.59547089e-10   -1.94071313e-07   -6.33236529e-10    1.00865403e-07   -2.32963630e-09
119     -8.10000000e+06    9.99902119e-01    4.25745218e-04    3.99999895e+00   -2.96004661e-07    4.00000000e+00    2.87545921e-17    4.27978949e-09    4.52070419e-10   -3.22708353e-09   -1.56065643e-10   -2.60016415e-08    2.61379331e-07   -1.41005234e-08    2.18758725e-07    2.17218519e-08   -2.61831401e-07
120     -8.00000000e+06    1.00143287e+00    1.84088561e-04    3.99999986e+00    6.79348466e-07    4.00000000e+00    2.35990469e-17    4.48249962e-10   -2.07701148e-09   -3.12111741e-10    1.39766330e-09    1.84044838e-07    2.76843764e-08    4.02804803e-08    1.44009125e-08   -1.84493086e-07   -2.56073647e-08
121     -7.90000000e+06    1.00010116e+00   -1.12377776e-03    3.99999972e+00   -1.12623291e-07    4.00000000e+00    3.08719076e-17    2.14885811e-09   -2.62717438e-11   -1.87012478e-09    1.38894925e-10    3.16718705e-09    7.38180408e-08    7.78640057e-10    1.86671652e-07   -5.31604502e-09   -7.37917707e-08
122     -7.80000000e+06    1.00026492e+00    7.56366088e-05    3.99999985e+00    9.18712379e-07    4.00000000e+00   -3.96415409e-17    4.11683171e-10   -4.46057864e-09   -2.63986301e-10    3.54186676e-09    2.79374462e-07    2.47745470e-08    2.52923397e-07    1.40486525e-08   -2.79786145e-07   -2.03139683e-08
123     -7.70000000e+06    1.00018402e+00   -1.46437449e-03    4.00000075e+00    1.04514093e-07    4.00000000e+00    2.17974080e-17   -2.60039053e-09   -4.56902582e-10    1.85058555e-09    3.52388472e-10    2.95474906e-08   -2.28293592e-07    1.56297623e-08   -8.14227413e-08   -2.69470998e-08    2.28750492e-07
124     -7.60000000e+06    9.98671650e-01   -1.23522191e-04    4.00000004e+00    1.20443345e-07    4.00000000e+00    5.10869003e-17   -7.29357467e-11   -1.78981948e-09    3.07262290e-11    1.66937651e-09    4.96094847e-08   -6.24089542e-09    1.82961441e-07   -2.02166257e-09   -4.95365508e-08    8.03071473e-09
125     -7.50000000e+06    1.00005150e+00   -7.66091573e-05    4.00000095e+00    1.39916037e-07    4.00000000e+00   -1.44882723e-17   -4.59309291e-09   -3.73082247e-10    3.64347769e-09    2.33166437e-10    2.32110000e-08   -2.95724514e-07    1.38286087e-08   -2.88193977e-07   -1.86179071e-08    2.96097596e-07
126     -7.40000000e+06    9.98524133e-01   -1.80565008e-04    4.00000023e+00   -8.66073626e-07    4.00000000e+00    2.04755398e-17   -4.59919212e-10    3.09527423e-09    2.25490141e-10   -2.22920057e-09   -2.66653640e-07   -3.08699143e-08   -1.18687345e-07   -1.65802653e-08    2.67113557e-07    2.77746398e-08
127     -7.30000000e+06    9.99855953e-01    1.53746675e-03    4.00000011e+00   -1.16454656e-08    4.00000000e+00   -1.03419113e-17   -1.37544597e-09    1.13006168e-10    1.26046361e-09   -1.01360344e-10   -9.43018702e-09   -2.04998630e-08   -3.45287392e-09   -1.74794238e-07    1.08056328e-08    2.03868590e-08
128     -7.20000000e+06    1.00013747e+00   -2.59247817e-05    4.00000024e+00   -9.83809454e-07    4.00000000e+00    5.80032775e-17   -3.32098342e-10    4.64218206e-09    9.56325905e-11   -3.65837279e-09   -2.99228292e-07   -2.10409240e-08   -3.13190129e-07   -1.31843631e-08    2.99560391e-07    1.63987419e-08
129     -7.10000000e+06    9.99826409e-01    1.46123094e-03    3.99999913e+00   -1.59414429e-07    4.00000000e+00   -2.99179859e-17    3.59423063e-09    4.56635980e-10   -2.72452403e-09   -2.97221338e-10   -3.20354161e-08    3.06704680e-07   -1.76007121e-08    1.60263819e-07    2.84411853e-08   -3.07161314e-07
130     -7.00000000e+06    1.00174541e+00    1.62269261e-04    4.00000006e+00   -8.38134727e-08    4.00000000e+00   -3.02343675e-17    1.51273379e-10    8.75681350e-10   -2.12842346e-10   -7.91867963e-10    2.56721979e-08    1.30185956e-08   -1.49431102e-07    5.34405919e-09   -2.58234689e-08   -1.38942767e-08
131     -6.90000000e+06    1.00000085e+00   -3.81435746e-04    3.99999904e+00   -1.32528337e-07    4.00000000e+00    1.71163492e-17    4.64060206e-09    2.90334605e-10   -3.68140880e-09   -1.57806307e-10   -1.86711259e-08    2.97267312e-07   -1.24620764e-08    3.35704917e-07    1.40305238e-08   -2.97557647e-07
132     -6.80000000e+06    1.00141277e+00    1.63029494e-04    3.99999990e+00    9.13120663e-07    4.00000000e+00   -3.02991841e-17    4.51621918e-10   -4.12342718e-09   -3.50447459e-10    3.21030668e-09    3.60852818e-07    3.33554719e-08    2.19330528e-07    1.89652633e-08   -3.61304438e-07   -2.92320445e-08
133     -6.70000000e+06    1.00017799e+00   -1.95240421e-03    3.99999996e+00    4.43464108e-08    4.00000000e+00    7.94196118e-17    3.27739210e-10   -1.84986521e-10   -2.89136193e-10    1.40639989e-10    1.65797585e-08   -8.09143146e-08    7.32771124e-09    1.14890408e-07   -1.69074975e-08    8.10992985e-08
134     -6.60000000e+06    9.99339197e-01   -2.85498195e-05    3.99999991e+00    9.65003008e-07    4.00000000e+00    4.38563638e-17    2.50956108e-10   -4.61660979e-09   -1.57655107e-10    3.65160705e-09    3.02496027e-07    1.64504277e-08    3.68945640e-07    1.19485158e-08   -3.02746984e-07   -1.18338180e-08
135     -6.50000000e+06    1.00014910e+00   -1.32919493e-03    4.00000095e+00    1.91367227e-07    4.00000000e+00   -3.20468303e-17   -4.64164094e-09   -4.41850489e-10    3.69330562e-09    2.50483275e-10    3.43924846e-08   -4.19461724e-07    2.02692070e-08   -2.86375139e-07   -2.97508434e-08    4.19903573e-07
136     -6.40000000e+06    9.97840216e-01   -1.91021928e-04    4.00000006e+00   -1.29006480e-08    4.00000000e+00   -3.10716466e-17   -2.13125873e-10    2.32660762e-10    1.56387922e-10   -2.19759947e-10   -1.31289839e-07   -1.97274698e-08    8.52435574e-08   -9.07762178e-09    1.31502961e-07    1.94948088e-08
137     -6.30000000e+06    9.99943382e-01    9.73714626e-04    4.00000096e+00    1.68039228e-07    4.00000000e+00   -1.71811606e-18   -4.52956716e-09   -2.11091734e-10    3.56856945e-09    4.30526782e-11    1.39338009e-08   -3.03420940e-07    1.12116589e-08   -4.01227612e-07   -9.40423386e-09    3.03632033e-07
138     -6.20000000e+06    9.98789654e-01   -1.32060560e-04    4.00000018e+00   -1.03826739e-06    4.00000000e+00    1.34322132e-18   -4.28073764e-10    5.10562409e-09    2.48594617e-10   -4.06735673e-09   -4.66001382e-07   -3.47270849e-08   -3.44880418e-07   -2.11303975e-08    4.66429454e-07    2.96214607e-08
139     -6.10000000e+06    9.99799056e-01    2.36024372e-03    3.99999994e+00    1.18328115e-08    4.00000000e+00   -2.54038457e-17    8.41998863e-10    2.38034465e-10   -7.81366499e-10   -2.49867090e-10   -2.29176330e-08    1.89171547e-07   -1.10273995e-08   -4.73849625e-08    2.20756338e-08   -1.89409578e-07
140     -6.00000000e+06    1.00131650e+00    8.45054220e-05    4.00000015e+00   -1.03920991e-06    4.00000000e+00    7.02236743e-17   -1.71896928e-10    4.33320091e-09    2.53731782e-11   -3.29399112e-09   -2.80568685e-07   -1.06707856e-08   -4.12709581e-07   -9.82502301e-09    2.80740584e-07    6.33758479e-09
141     -5.90000000e+06    9.99888088e-01    1.04645175e-03    3.99999891e+00   -1.11287028e-07    4.00000000e+00   -4.63121009e-17    5.54937854e-09    4.11526151e-10   -4.45768084e-09   -3.00239078e-10   -3.48332711e-08    5.12449786e-07   -2.19720055e-08    4.07801270e-07    2.92838924e-08   -5.12861311e-07
142     -5.80000000e+06    1.00254366e+00    2.07366418e-04    4.00000000e+00    4.70619265e-08    4.00000000e+00    3.88870926e-17    2.59729750e-10   -1.54570152e-09   -2.55445662e-10    1.49863956e-09    2.75909176e-07    2.66335631e-08    2.10469714e-08    1.36209547e-08   -2.76168902e-07   -2.50878613e-08
143     -5.70000000e+06    1.00011196e+00   -1.69547372e-03    3.99999898e+00   -7.83221824e-08    4.00000000e+00    9.46338527e-17    4.06486816e-09    1.33071801e-10   -3.04261815e-09   -5.47497076e-11   -7.16135839e-09    2.45457411e-07   -8.22065632e-09    4.15538845e-07    3.09649038e-09   -2.45590485e-07
144     -5.60000000e+06    1.00082429e+00    8.86869594e-05    3.99999988e+00    1.15628437e-06    4.00000000e+00   -1.82193115e-17    3.94470933e-10   -6.01844809e-09   -2.76860493e-10    4.86216383e-09    5.80623976e-07    3.52322746e-08    4.98277520e-07    2.32454594e-08   -5.81018445e-07   -2.92138264e-08
145     -5.50000000e+06    1.00021026e+00   -2.70990207e-03    4.00000020e+00    7.43858871e-08    4.00000000e+00    7.65658038e-18   -2.29827633e-09   -2.79588351e-10    2.09838980e-09    2.05202393e-10    3.03416690e-08   -3.78711550e-07    1.63823088e-08   -1.07274327e-07   -2.80433924e-08    3.78991135e-07
146     -5.40000000e+06    9.97879917e-01   -1.38764904e-04    3.99999992e+00    1.12482523e-06    4.00000000e+00   -1.14670292e-17    9.95829411e-11   -3.77514344e-09   -1.85282235e-11    2.65031837e-09    2.20478424e-07    3.97419653e-09    4.33057120e-07    6.88227169e-09   -2.20578010e-07   -1.99053282e-10
147     -5.30000000e+06    1.00006280e+00   -5.41270913e-04    4.00000143e+00    1.96784652e-07    4.00000000e+00    1.48700988e-17   -6.45953677e-09   -3.77677467e-10    5.03442189e-09    1.80892874e-10    3.53523996e-08   -6.54217258e-07    2.44152740e-08   -6.00258712e-07   -2.88928627e-08    6.54594935e-07
148     -5.20000000e+06    9.97138883e-01   -2.09654352e-04    4.00000007e+00   -9.90829749e-08    4.00000000e+00   -5.11826435e-17   -2.89824725e-10    3.03998623e-09    2.24490632e-10   -2.94090318e-09   -4.72215792e-07   -3.34119579e-08   -1.85708942e-07   -1.87545381e-08    4.72505613e-07    3.03719713e-08
149     -5.10000000e+06    9.99835694e-01    2.58704302e-03    4.00000138e+00    1.77038307e-07    4.00000000e+00    3.51611138e-17   -3.40752109e-09   -6.91448960e-11    2.02954598e-09   -1.07893283e-10    5.03437353e-10   -1.85367016e-07    5.23653471e-09   -4.44666973e-07    2.90408351e-09    1.85436164e-07
150     -5.00000000e+06    9.99803059e-01   -3.47297374e-05    4.00000017e+00   -1.27481099e-06    4.00000000e+00   -3.38483299e-17   -3.50725786e-10    6.80410889e-09    1.79184964e-10   -5.52929794e-09   -7.01776402e-07   -3.44910273e-08   -6.82323937e-07   -2.48326525e-08    7.02127128e-07    2.76869184e-08
151     -4.90000000e+06    9.99794798e-01    2.98350270e-03    3.99999998e+00    4.91201822e-08    4.00000000e+00   -4.00140600e-17    3.82623641e-09    2.98070816e-10   -3.80243743e-09   -3.47190920e-10   -3.64725246e-08    5.78279270e-07   -2.13115589e-08    2.79595297e-07    3.26462879e-08   -5.78577336e-07
152     -4.80000000e+06    1.00308925e+00    1.87953982e-04    4.00000012e+00   -1.01802923e-06    4.00000000e+00   -8.12272916e-17   -2.96399257e-11    2.88883882e-09   -9.48278919e-11   -1.87080967e-09   -1.01668395e-07    4.02494990e-09   -4.11189768e-07   -2.56465509e-09    1.01698039e-07   -6.91378845e-09
153     -4.70000000e+06    9.99995492e-01   -2.27761252e-04    3.99999857e+00   -4.38641995e-08    4.00000000e+00    3.31933017e-17    7.10631200e-09    3.28060223e-10   -5.67168638e-09   -2.84196052e-10   -3.32912015e-08    7.43556329e-07   -2.50615212e-08    7.66647204e-07    2.61848894e-08   -7.43884390e-07
154     -4.60000000e+06    1.00305633e+00    1.96541064e-04    3.99999996e+00    7.34614406e-07    4.00000000e+00   -1.58835112e-19    3.15928769e-10   -4.73092445e-09   -2.73226554e-10    3.99631002e-09    7.39713096e-07    4.03556967e-08    4.33828218e-07    2.48042626e-08   -7.40029021e-07   -3.56247720e-08
155     -4.50000000e+06    1.00020960e+00   -3.63870751e-03    3.99999867e+00    7.36322403e-09    4.00000000e+00   -6.57794347e-17    2.27609963e-09    2.84602347e-12   -9.47205931e-10   -1.02093265e-11    8.93909703e-09   -1.21508909e-08    5.43344879e-10    3.52315343e-07   -1.12151964e-08    1.21480399e-08
156     -4.40000000e+06    9.99238937e-01   -2.78522524e-05    3.99999982e+00    2.43395427e-06    4.00000000e+00   -4.27396745e-17    3.17318463e-10   -7.44099540e-09   -1.35329506e-10    5.00704119e-09    8.23051601e-07    3.26376741e-08    8.99552182e-07    2.58778690e-08   -8.23368921e-07   -2.51966787e-08
157     -4.30000000e+06    1.00018390e+00   -3.07694170e-03    4.00000035e+00    1.65731240e-07    4.00000000e+00   -8.36202994e-17   -5.68894675e-09   -3.14612237e-10    5.34062774e-09    1.48880971e-10    4.43257272e-08   -9.35099814e-07    2.85604606e-08   -6.27223410e-07   -3.86367802e-08    9.35414422e-07
158     -4.20000000e+06    9.95744331e-01   -2.29176694e-04    3.99999983e+00    2.31614931e-06    4.00000000e+00    2.85792185e-17   -1.14930878e-11   -1.65028336e-09    1.86116119e-10   -6.65865872e-10   -1.11482877e-07   -1.32763497e-08    3.14677300e-07   -3.23940883e-09    1.11494365e-07    1.49266327e-08
159     -4.10000000e+06    9.99938271e-01    1.41235564e-03    4.00000183e+00    2.76228259e-07    4.00000000e+00   -1.00918344e-17   -7.73234600e-09   -2.84038004e-10    5.89913049e-09    7.80980632e-12    3.17013094e-08   -9.09428676e-07    2.65034910e-08   -1.05110730e-06   -2.39689635e-08    9.09712716e-07
160     -4.00000000e+06    9.96952456e-01   -1.67514923e-04    3.99999995e+00    3.01371518e-07    4.00000000e+00    3.19287133e-17   -3.05689359e-10    6.60538544e-09    3.56914260e-10   -6.90675694e-09   -1.11140725e-06   -4.72849914e-08   -8.06537568e-07   -3.15874260e-08    1.11171294e-06    4.06796057e-08
161     -3.90000000e+06    9.99754009e-01    4.93549987e-03    4.00000115e+00    2.15161502e-07    4.00000000e+00    8.37508843e-17   -9.26985686e-10    5.07449163e-11   -2.20129137e-10   -2.65906339e-10   -1.79496216e-08    2.37875640e-07   -6.37170694e-09   -2.56226395e-07    1.88766069e-08   -2.37926378e-07
162     -3.80000000e+06    1.00218735e+00    9.65189861e-05    4.00000003e+00   -1.59439102e-06    4.00000000e+00    1.57173206e-17   -2.53334108e-10    7.86529764e-09    2.20254274e-10   -6.27090665e-09   -9.31145642e-07   -2.91980604e-08   -1.15036489e-06   -2.57621109e-08    9.31398979e-07    2.13327629e-08
163     -3.70000000e+06    9.99853012e-01    2.93473881e-03    3.99999830e+00    1.93558854e-08    4.00000000e+00    5.07644533e-17    7.56729891e-09    3.25003610e-10   -5.86704703e-09   -3.44359478e-10   -5.01811088e-08    1.31306045e-06   -3.47376744e-08    1.01956986e-06    4.26138096e-08   -1.31338545e-06
164     -3.60000000e+06    1.00566361e+00    2.59398598e-04    3.99999996e+00   -1.13023446e-06    4.00000000e+00   -3.08427451e-17    7.54405207e-11   -2.94415146e-11   -3.05045030e-11    1.15967593e-09    4.84761552e-07    2.44285045e-08   -8.21107031e-08    1.12699856e-08   -4.84836985e-07   -2.43990626e-08
165     -3.50000000e+06    1.00013234e+00   -3.13618807e-03    3.99999575e+00   -1.39118004e-07    4.00000000e+00    4.67986642e-17    7.92433488e-09    2.53872263e-10   -3.67167088e-09   -1.14754306e-10   -2.60732790e-08    9.24092673e-07   -2.44858815e-08    1.23825638e-06    1.81489443e-08   -9.24346550e-07
