Index       TIME          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}          IG(MP1)           IG(MN1)           IS(MP1)           ID(MN1)           ID(MP1)     
40       9.97506234e-07    1.79466120e+00    5.75816148e+00    5.75955070e+00    5.32657830e-07    8.56563388e-07    8.62225035e-04    7.83600627e-04   -8.62757696e-04
41       1.02244389e-06    1.70856303e+00    5.79611541e+00    5.79740535e+00    4.23182470e-07    8.66754140e-07    8.10303463e-04    7.40240046e-04   -8.10726649e-04
42       1.04738155e-06    1.63532807e+00    5.83354706e+00    5.83481873e+00    5.03198735e-07    7.68471839e-07    7.60675216e-04    6.97874710e-04   -7.61178418e-04
43       1.07231920e-06    1.57187329e+00    5.87058329e+00    5.87178165e+00    4.24561859e-07    7.73799603e-07    7.13114122e-04    6.56626076e-04   -7.13538687e-04
44       1.09725686e-06    1.51615437e+00    5.90710344e+00    5.90828504e+00    4.82237849e-07    6.99363915e-07    6.67718794e-04    6.16763295e-04   -6.68201036e-04
45       1.12219451e-06    1.46677276e+00    5.94319712e+00    5.94431993e+00    4.19999641e-07    7.02813236e-07    6.24319795e-04    5.78278088e-04   -6.24739798e-04
46       1.14713217e-06    1.42266991e+00    5.97877012e+00    5.97987748e+00    4.64575916e-07    6.42780774e-07    5.82973292e-04    5.41312224e-04   -5.83437872e-04
47       1.17206983e-06    1.38308054e+00    6.01389138e+00    6.01494895e+00    4.12440270e-07    6.45136565e-07    5.43540896e-04    5.05819725e-04   -5.43953340e-04
48       1.19700748e-06    1.34736515e+00    6.04848249e+00    6.04952575e+00    4.48384891e-07    5.94878272e-07    5.06052965e-04    4.71878893e-04   -5.06501354e-04
49       1.22194514e-06    1.31505491e+00    6.08259977e+00    6.08359937e+00    4.03062009e-07    5.96541398e-07    4.70389998e-04    4.39431487e-04   -4.70793064e-04
50       1.24688279e-06    1.28572268e+00    6.11617539e+00    6.11716146e+00    4.32873813e-07    5.53198205e-07    4.36564938e-04    4.08518292e-04   -4.36997815e-04
51       1.27182045e-06    1.25905954e+00    6.14925703e+00    6.15020377e+00    3.92428602e-07    5.54316564e-07    4.04471241e-04    3.79077991e-04   -4.04863673e-04
52       1.29675810e-06    1.23475916e+00    6.18178442e+00    6.18271820e+00    4.17646006e-07    5.16131261e-07    3.74109324e-04    3.51126697e-04   -3.74526974e-04
53       1.32169576e-06    1.21260740e+00    6.21379905e+00    6.21469675e+00    3.80846739e-07    5.16852351e-07    3.45382092e-04    3.24603616e-04   -3.45762943e-04
54       1.34663342e-06    1.19237243e+00    6.24524645e+00    6.24613158e+00    4.02486702e-07    4.82647588e-07    3.18280524e-04    2.99507407e-04   -3.18683014e-04
55       1.37157107e-06    1.17390024e+00    6.27616349e+00    6.27701498e+00    3.68502092e-07    4.82981760e-07    2.92714803e-04    2.75779340e-04   -2.93083309e-04
56       1.39650873e-06    1.15700816e+00    6.30650015e+00    6.30733935e+00    3.87270493e-07    4.51930440e-07    2.68668779e-04    2.53405243e-04   -2.69056054e-04
57       1.42144638e-06    1.14158247e+00    6.33628980e+00    6.33709726e+00    3.55514187e-07    4.51941434e-07    2.46058502e-04    2.32329129e-04   -2.46414020e-04
58       1.44638404e-06    1.12747436e+00    6.36548604e+00    6.36628139e+00    3.71923461e-07    4.23434736e-07    2.24862282e-04    2.12527022e-04   -2.25234210e-04
59       1.47132170e-06    1.11459830e+00    6.39411947e+00    6.39488459e+00    3.41966576e-07    4.23153323e-07    2.05001154e-04    1.93946037e-04   -2.05343124e-04
60       1.49625935e-06    1.10282979e+00    6.42214670e+00    6.42289984e+00    3.56400805e-07    3.96735676e-07    1.86449144e-04    1.76554573e-04   -1.86805549e-04
61       1.52119701e-06    1.09210375e+00    6.44959613e+00    6.45032024e+00    3.27920852e-07    3.96186985e-07    1.69131675e-04    1.60303029e-04   -1.69459600e-04
62       1.54613466e-06    1.08231373e+00    6.47642689e+00    6.47713908e+00    3.40676130e-07    3.71511768e-07    1.53019504e-04    1.45153813e-04   -1.53360184e-04
63       1.57107232e-06    1.07340989e+00    6.50266563e+00    6.50334976e+00    3.13425109e-07    3.70709093e-07    1.38042039e-04    1.31060718e-04   -1.38355468e-04
64       1.59600998e-06    1.06529954e+00    6.52827362e+00    6.52894586e+00    3.24734931e-07    3.47500653e-07    1.24167615e-04    1.17981439e-04   -1.24492354e-04
65       1.62094763e-06    1.05794459e+00    6.55327610e+00    6.55392108e+00    2.98518279e-07    3.46465016e-07    1.11329370e-04    1.05873249e-04   -1.11627893e-04
66       1.64588529e-06    1.05126305e+00    6.57763623e+00    6.57826930e+00    3.08570892e-07    3.24507650e-07    9.94939304e-05    9.46901573e-05   -9.98025054e-05
67       1.67082294e-06    1.04522605e+00    6.60137806e+00    6.60198455e+00    2.83233576e-07    3.23251801e-07    8.85980063e-05    8.43929969e-05   -8.88812439e-05
68       1.69576060e-06    1.03976015e+00    6.62446643e+00    6.62506098e+00    2.92183293e-07    3.02370108e-07    7.86071373e-05    7.49329375e-05   -7.88993247e-05
69       1.72069825e-06    1.03484388e+00    6.64692445e+00    6.64749295e+00    2.67600091e-07    3.00905495e-07    6.94615167e-05    6.62744567e-05   -6.97291209e-05
70       1.74563591e-06    1.03041074e+00    6.66871842e+00    6.66927495e+00    2.75575490e-07    2.80956162e-07    6.11261501e-05    5.83666040e-05   -6.14017297e-05
71       1.77057357e-06    1.02644531e+00    6.68987069e+00    6.69040162e+00    2.51644094e-07    2.79292484e-07    5.35446715e-05    5.11775872e-05   -5.37963197e-05
72       1.79551122e-06    1.02288684e+00    6.71034887e+00    6.71086778e+00    2.58753860e-07    2.60155759e-07    4.66820457e-05    4.46549522e-05   -4.69408037e-05
73       1.82044888e-06    1.01972495e+00    6.73017472e+00    6.73066841e+00    2.35389817e-07    2.58302176e-07    4.04853430e-05    3.87707303e-05   -4.07207369e-05
74       1.84538653e-06    1.01690370e+00    6.74931704e+00    6.74979865e+00    2.41727042e-07    2.39878910e-07    3.49199310e-05    3.34714998e-05   -3.51616621e-05
75       1.87032419e-06    1.01441700e+00    6.76779708e+00    6.76825379e+00    2.18860069e-07    2.37843367e-07    2.99363350e-05    2.87332123e-05   -3.01551993e-05
76       1.89526185e-06    1.01221302e+00    6.78558475e+00    6.78602930e+00    2.24505446e-07    2.20049261e-07    2.55007293e-05    2.45019492e-05   -2.57252389e-05
77       1.92019950e-06    1.01028935e+00    6.80270092e+00    6.80312083e+00    2.02076603e-07    2.17838780e-07    2.15671295e-05    2.07576820e-05   -2.17692103e-05
78       1.94513716e-06    1.00859770e+00    6.81911648e+00    6.81952418e+00    2.07100861e-07    2.00601973e-07    1.81028838e-05    1.74464110e-05   -1.83099888e-05
79       1.97007481e-06    1.00713891e+00    6.83485204e+00    6.83523532e+00    1.85060401e-07    1.98222864e-07    1.50655432e-05    1.45522281e-05   -1.52506077e-05
80       1.99501247e-06    1.00586776e+00    6.84987938e+00    6.85025039e+00    1.89526187e-07    1.81481463e-07    1.24239657e-05    1.20214204e-05   -1.26134960e-05
81       2.01995012e-06    1.00478799e+00    6.86421894e+00    6.86456571e+00    1.67831874e-07    1.78939231e-07    1.01392874e-05    9.84229929e-06   -1.03071234e-05
82       2.04488778e-06    1.00385710e+00    6.87784332e+00    6.87817776e+00    1.71795214e-07    1.62639771e-07    8.18218313e-06    7.96176538e-06   -8.35398250e-06
83       2.06982544e-06    1.00308147e+00    6.89077284e+00    6.89108319e+00    1.50411012e-07    1.59939351e-07    6.51742400e-06    6.37244546e-06   -6.66783917e-06
84       2.09476309e-06    1.00242100e+00    6.90298090e+00    6.90327886e+00    1.53922476e-07    1.44035050e-07    5.11778221e-06    5.02214262e-06   -5.27170885e-06
85       2.11970075e-06    1.00188447e+00    6.91448775e+00    6.91476174e+00    1.32817486e-07    1.41180715e-07    3.95171098e-06    3.90789037e-06   -4.08453262e-06
86       2.14463840e-06    1.00143399e+00    6.92526749e+00    6.92552904e+00    1.35923114e-07    1.25630425e-07    2.99433529e-06    2.97864859e-06   -3.13026256e-06
87       2.16957606e-06    1.00108058e+00    6.93534041e+00    6.93557810e+00    1.15070724e-07    1.22625839e-07    2.21783199e-06    2.23594259e-06   -2.33290687e-06
88       2.19451372e-06    1.00078832e+00    6.94468126e+00    6.94490646e+00    1.17812777e-07    1.07393097e-07    1.59991065e-06    1.63011119e-06   -1.71772758e-06
89       2.21945137e-06    1.00057036e+00    6.95331040e+00    6.95351183e+00    9.71899641e-08    1.04241312e-07    1.11650509e-06    1.16724912e-06   -1.21369921e-06
90       2.24438903e-06    1.00039259e+00    6.96120319e+00    6.96139209e+00    9.96075437e-08    8.92935577e-08    7.48118701e-07    7.99265569e-07   -8.47730404e-07
91       2.26932668e-06    1.00027020e+00    6.96838012e+00    6.96854532e+00    7.91942956e-08    8.59970222e-08    4.74465544e-07    5.36893723e-07   -5.53663999e-07
92       2.29426434e-06    1.00017075e+00    6.97481711e+00    6.97496974e+00    8.13238502e-08    7.13049518e-08    2.79030299e-07    3.33775312e-07   -3.60358309e-07
93       2.31920200e-06    1.00011139e+00    6.98053483e+00    6.98066380e+00    6.11026834e-08    6.78654835e-08    1.45318753e-07    2.05341475e-07   -2.06425596e-07
94       2.34413965e-06    1.00006126e+00    6.98550970e+00    6.98562608e+00    6.29784361e-08    5.34025031e-08    5.99632964e-08    1.07100101e-07   -1.22945892e-07
95       2.36907731e-06    1.00003943e+00    6.98976262e+00    6.98985538e+00    4.29339850e-08    4.98212695e-08    1.02596802e-08    5.92295772e-08   -5.31978251e-08
96       2.39401496e-06    1.00001648e+00    6.99327049e+00    6.99335064e+00    4.45882947e-08    3.55630313e-08   -1.38659491e-08    1.92097201e-08   -3.07265055e-08
97       2.41895262e-06    1.00001343e+00    6.99605448e+00    6.99611103e+00    2.47069593e-08    3.18405140e-08   -2.13441828e-08    1.20046111e-08   -3.36693643e-09
98       2.44389027e-06    1.00000222e+00    6.99809191e+00    6.99813584e+00    2.61706314e-08    1.77645124e-08   -1.88288418e-08   -2.85565825e-09   -7.34594947e-09
99       2.46882793e-06    1.00000577e+00    6.99940426e+00    6.99942460e+00    6.44027048e-09    1.39004600e-08   -1.15088109e-08    4.40587309e-09    5.06438056e-09
100      2.49376559e-06    9.99997358e-01    6.99996925e+00    6.99997698e+00    7.74282698e-09   -1.43240505e-11   -2.51075719e-09   -4.57925148e-09   -5.23622969e-09
101      2.51870324e-06    1.00000181e+00    6.99980872e+00    6.99979285e+00   -1.18475140e-08   -4.02095512e-09    6.66956368e-09    4.79447703e-09    5.17379038e-09
102      2.54364090e-06    9.99993682e-01    6.99890073e+00    6.99887225e+00   -1.06775939e-08   -1.77943741e-08    1.65212422e-08   -3.71583378e-09   -5.84780820e-09
103      2.56857855e-06    9.99999754e-01    6.99726750e+00    6.99721542e+00   -3.01379283e-08   -2.19454936e-08    2.91755800e-08    9.32792824e-09    9.58188438e-10
104      2.59351621e-06    9.99995809e-01    6.99488741e+00    6.99482274e+00   -2.90729915e-08   -3.55965271e-08    4.88081971e-08    9.80546302e-09   -1.97393655e-08
105      2.61845387e-06    1.00001064e+00    6.99178313e+00    6.99169482e+00   -4.84126176e-08   -3.98950016e-08    8.10931044e-08    4.19799892e-08   -3.26846467e-08
106      2.64339152e-06    1.00002122e+00    6.98793329e+00    6.98783242e+00   -4.74256361e-08   -5.34420335e-08    1.33946151e-07    7.38235961e-08   -8.65246749e-08
107      2.66832918e-06    1.00005842e+00    6.98336104e+00    6.98323649e+00   -6.66533491e-08   -5.78917967e-08    2.16480714e-07    1.54405794e-07   -1.49831525e-07
108      2.69326683e-06    1.00010041e+00    6.97804523e+00    6.97790816e+00   -6.57177296e-08   -7.13528829e-08    3.40390352e-07    2.53733336e-07   -2.74676782e-07
109      2.71820449e-06    1.00018023e+00    6.97200953e+00    6.97184873e+00   -8.48420269e-08   -7.59590697e-08    5.18104794e-07    4.25652304e-07   -4.33266926e-07
110      2.74314214e-06    1.00027722e+00    6.96523298e+00    6.96505970e+00   -8.39314255e-08   -8.93522048e-08    7.65117539e-07    6.42118431e-07   -6.81190273e-07
111      2.76807980e-06    1.00042670e+00    6.95773981e+00    6.95754272e+00   -1.02960709e-07   -9.41213139e-08    1.09703132e-06    9.61714326e-07   -9.94074770e-07
112      2.79301746e-06    1.00060921e+00    6.94950917e+00    6.94929966e+00   -1.02048844e-07   -1.07464705e-07    1.53314767e-06    1.35823046e-06   -1.43110299e-06
113      2.81795511e-06    1.00086247e+00    6.94056591e+00    6.94033252e+00   -1.20991628e-07   -1.12404794e-07    2.09207798e-06    1.89493637e-06   -1.97109051e-06
114      2.84289277e-06    1.00116825e+00    6.93088928e+00    6.93064351e+00   -1.20052088e-07   -1.25717148e-07    2.79692705e-06    2.54731361e-06   -2.67687912e-06
115      2.86783042e-06    1.00156686e+00    6.92050477e+00    6.92023501e+00   -1.38917210e-07   -1.30838080e-07    3.66912885e-06    3.38326054e-06   -3.53021580e-06
116      2.89276808e-06    1.00204131e+00    6.90939164e+00    6.90910958e+00   -1.37923247e-07   -1.44138921e-07    4.73557532e-06    4.37977565e-06   -4.59765623e-06
117      2.91770574e-06    1.00263472e+00    6.89757611e+00    6.89726994e+00   -1.56720105e-07   -1.49452651e-07    6.02031442e-06    5.60932062e-06   -5.86359847e-06
118      2.94264339e-06    1.00333140e+00    6.88503741e+00    6.88471900e+00   -1.55644411e-07   -1.62762671e-07    7.55399946e-06    7.05020474e-06   -7.39835920e-06
119      2.96758105e-06    1.00417750e+00    6.87180252e+00    6.87145985e+00   -1.74383216e-07   -1.68283612e-07    9.36306030e-06    8.77938176e-06   -9.18868124e-06
120      2.99251870e-06    1.00515876e+00    6.85785056e+00    6.85749574e+00   -1.73197665e-07   -1.81625076e-07    1.14818782e-05    1.07762317e-05   -1.13086847e-05
121      3.01745636e-06    1.00632466e+00    6.84320936e+00    6.84283010e+00   -1.91889730e-07   -1.87370531e-07    1.39390084e-05    1.31221251e-05   -1.37471228e-05
122      3.04239401e-06    1.00766246e+00    6.82785786e+00    6.82746652e+00   -1.90565086e-07   -2.00767673e-07    1.67725215e-05    1.57972361e-05   -1.65819605e-05
123      3.06733167e-06    1.00922532e+00    6.81182477e+00    6.81140879e+00   -2.09223158e-07   -2.06758446e-07    2.00128151e-05    1.88872746e-05   -1.98035961e-05
124      3.09226933e-06    1.01100220e+00    6.79508880e+00    6.79466083e+00   -2.07728730e-07   -2.20238216e-07    2.37016085e-05    2.23728929e-05   -2.34938839e-05
125      3.11720698e-06    1.01305041e+00    6.77767964e+00    6.77722677e+00   -2.26367392e-07   -2.26499231e-07    2.78708311e-05    2.63440634e-05   -2.76444679e-05
126      3.14214464e-06    1.01536080e+00    6.75957565e+00    6.75911089e+00   -2.24670609e-07   -2.40091791e-07    3.25658107e-05    3.07815557e-05   -3.23411443e-05
127      3.16708229e-06    1.01799536e+00    6.74080759e+00    6.74031763e+00   -2.43306751e-07   -2.46653057e-07    3.78196682e-05    3.57795316e-05   -3.75763656e-05
128      3.19201995e-06    1.02094713e+00    6.72135336e+00    6.72085160e+00   -2.41372654e-07   -2.60392717e-07    4.36813049e-05    4.13184672e-05   -4.34399364e-05
129      3.21695761e-06    1.02428346e+00    6.70124490e+00    6.70071758e+00   -2.60026065e-07   -2.67290410e-07    5.01846590e-05    4.74966474e-05   -4.99246370e-05
130      3.24189526e-06    1.02799996e+00    6.68045956e+00    6.67992053e+00   -2.57816665e-07   -2.81216267e-07    5.73821813e-05    5.42937856e-05   -5.71243688e-05
131      3.26683292e-06    1.03217016e+00    6.65903054e+00    6.65846554e+00   -2.76510754e-07   -2.88494052e-07    6.53082156e-05    6.18122346e-05   -6.50317089e-05
132      3.29177057e-06    1.03679276e+00    6.63693451e+00    6.63635788e+00   -2.73984207e-07   -3.02652554e-07    7.40187543e-05    7.00304065e-05   -7.37447742e-05
133      3.31670823e-06    1.04194856e+00    6.61420608e+00    6.61360297e+00   -2.92746962e-07   -3.10364209e-07    8.35480925e-05    7.90546829e-05   -8.32553496e-05
134      3.34164589e-06    1.04764004e+00    6.59082108e+00    6.59020641e+00   -2.89856527e-07   -3.24809361e-07    9.39557818e-05    8.88615518e-05   -9.36659294e-05
135      3.36658354e-06    1.05395661e+00    6.56681569e+00    6.56617395e+00   -3.08721705e-07   -3.33020642e-07    1.05275563e-04    9.95614059e-05   -1.04966845e-04
136      3.39152120e-06    1.06090545e+00    6.54216470e+00    6.54151147e+00   -3.05414357e-07   -3.47817212e-07    1.17570600e-04    1.11128080e-04   -1.17265189e-04
137      3.41645885e-06    1.06858643e+00    6.51690606e+00    6.51622503e+00   -3.24423090e-07   -3.56609987e-07    1.30873512e-04    1.23675989e-04   -1.30549093e-04
138      3.44139651e-06    1.07701272e+00    6.49101332e+00    6.49032084e+00   -3.20637703e-07   -3.71835550e-07    1.45251179e-04    1.37175451e-04   -1.44930545e-04
139      3.46633416e-06    1.08629700e+00    6.46452642e+00    6.46380527e+00   -3.39840666e-07   -3.81308007e-07    1.60734459e-04    1.51744949e-04   -1.60394623e-04
140      3.49127182e-06    1.09646022e+00    6.43741738e+00    6.43668482e+00   -3.35505301e-07   -3.97060657e-07    1.77394112e-04    1.67350236e-04   -1.77058611e-04
141      3.51620948e-06    1.10763116e+00    6.40972846e+00    6.40896614e+00   -3.54965733e-07   -4.07346788e-07    1.95258500e-04    1.84113956e-04   -1.94903538e-04
142      3.54114713e-06    1.11984115e+00    6.38142979e+00    6.38065605e+00   -3.49994399e-07   -4.23744913e-07    2.14402531e-04    2.01996005e-04   -2.14052541e-04
143      3.56608479e-06    1.13323957e+00    6.35256630e+00    6.35176150e+00   -3.69792133e-07   -4.35010856e-07    2.34851202e-04    2.21123332e-04   -2.34481414e-04
144      3.59102244e-06    1.14787189e+00    6.32310586e+00    6.32228957e+00   -3.64079570e-07   -4.52206574e-07    2.56683970e-04    2.41448330e-04   -2.56319894e-04
145      3.61596010e-06    1.16391462e+00    6.29309650e+00    6.29224751e+00   -3.84317165e-07   -4.64672308e-07    2.79921429e-04    2.63102455e-04   -2.79537116e-04
146      3.64089776e-06    1.18143311e+00    6.26250328e+00    6.26164269e+00   -3.77731568e-07   -4.82861137e-07    3.04648169e-04    2.86028435e-04   -3.04270441e-04
147      3.66583541e-06    1.20064063e+00    6.23137797e+00    6.23048262e+00   -3.98543442e-07   -4.96809009e-07    3.30879119e-04    3.10362496e-04   -3.30480579e-04
148      3.69077307e-06    1.22163137e+00    6.19968210e+00    6.19877495e+00   -3.90914953e-07   -5.16234329e-07    3.58704848e-04    3.36034741e-04   -3.58313937e-04
149      3.71571072e-06    1.24467019e+00    6.16747204e+00    6.16652747e+00   -4.12480346e-07   -5.32088775e-07    3.88132965e-04    3.63186419e-04   -3.87720489e-04
150      3.74064838e-06    1.26989489e+00    6.13470480e+00    6.13374810e+00   -4.03584425e-07   -5.53115777e-07    4.19261312e-04    3.91730776e-04   -4.18857731e-04
151      3.76558603e-06    1.29764625e+00    6.10144248e+00    6.10044488e+00   -4.26150338e-07   -5.71455405e-07    4.52088035e-04    4.21814300e-04   -4.51661889e-04
152      3.79052369e-06    1.32813116e+00    6.06763620e+00    6.06662598e+00   -4.15678738e-07   -5.94542124e-07    4.86720154e-04    4.53326904e-04   -4.86304479e-04
153      3.81546135e-06    1.36180836e+00    6.03335556e+00    6.03229972e+00   -4.39594785e-07   -6.16244334e-07    5.23143290e-04    4.86420087e-04   -5.22703698e-04
154      3.84039900e-06    1.39900160e+00    5.99854364e+00    5.99747452e+00   -4.27109600e-07   -6.42009939e-07    5.61476707e-04    5.20949853e-04   -5.61049601e-04
155      3.86533666e-06    1.44036710e+00    5.96328021e+00    5.96215892e+00   -4.52888246e-07   -6.68402181e-07    6.01688913e-04    5.57071179e-04   -6.01236028e-04
156      3.89027431e-06    1.48644276e+00    5.92749728e+00    5.92636160e+00   -4.37735202e-07   -6.97949651e-07    6.43916100e-04    5.94586651e-04   -6.43478368e-04
157      3.91521197e-06    1.53825216e+00    5.89128887e+00    5.89009135e+00   -4.66166514e-07   -7.31357794e-07    6.88102703e-04    6.33649358e-04   -6.87636540e-04
158      3.94014963e-06    1.59677736e+00    5.85457034e+00    5.85335707e+00   -4.47333351e-07   -7.65941859e-07    7.34410431e-04    6.73968033e-04   -7.33963101e-04
159      3.96508728e-06    1.66383276e+00    5.81745842e+00    5.81616778e+00   -4.79640824e-07   -8.11004670e-07    7.82745865e-04    7.15672864e-04   -7.82266227e-04
160      3.99002494e-06    1.74151397e+00    5.77984035e+00    5.77853261e+00   -4.55605564e-07   -8.52134945e-07    8.33314178e-04    7.58275101e-04   -8.32858576e-04
161      4.01496259e-06    1.83382169e+00    5.74187371e+00    5.74046079e+00   -4.93359203e-07   -9.19557430e-07    8.85954565e-04    8.01792103e-04   -8.85461209e-04
162      4.03990025e-06    1.94676617e+00    5.70338952e+00    5.70196169e+00   -4.63421162e-07   -9.64408355e-07    9.40960433e-04    8.45150894e-04   -9.40497014e-04
