Index       TIME          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}          IG(MP1)           IG(MN1)           IS(MP1)           ID(MN1)           ID(MP1)     
18       7.44497368e-07    3.40348732e+00    5.35118460e+00    5.35272167e+00    1.20028869e-06    3.37594210e-07    9.00905515e-04    6.61962425e-04   -9.02105805e-04
19       7.72294737e-07    3.33842669e+00    5.39771717e+00    5.39928083e+00    1.22514652e-06    3.36801499e-07    9.40689744e-04    7.08341300e-04   -9.41914892e-04
20       8.00092105e-07    3.26137801e+00    5.44379523e+00    5.44541316e+00    1.28862334e-06    3.31006996e-07    9.80378279e-04    7.55814410e-04   -9.81666904e-04
21       8.27889474e-07    3.16683529e+00    5.48943593e+00    5.49110458e+00    1.33642758e-06    3.30462990e-07    1.01930683e-03    8.04354729e-04   -1.02064326e-03
22       8.55686842e-07    3.04297883e+00    5.53459024e+00    5.53634116e+00    1.42832821e-06    3.23957573e-07    1.05623714e-03    8.53864244e-04   -1.05766547e-03
23       8.60180923e-07    3.01855579e+00    5.54184819e+00    5.54361103e+00    1.43494310e-06    3.25315242e-07    1.06182393e-03    8.61960160e-04   -1.06325887e-03
24       8.64675003e-07    2.99237636e+00    5.54908636e+00    5.55086861e+00    1.46188733e-06    3.23542497e-07    1.06724014e-03    8.70072061e-04   -1.06870203e-03
25       8.73663164e-07    2.93299965e+00    5.56353217e+00    5.56534659e+00    1.48135028e-06    3.23946744e-07    1.07746712e-03    8.86375221e-04   -1.07894847e-03
26       8.82651325e-07    2.85974361e+00    5.57794675e+00    5.57977466e+00    1.51424240e-06    3.22142645e-07    1.08635004e-03    9.02793972e-04   -1.08786428e-03
27       8.91639486e-07    2.75899957e+00    5.59234682e+00    5.59415234e+00    1.46870280e-06    3.23296341e-07    1.09243421e-03    9.19346640e-04   -1.09390292e-03
28       8.92730963e-07    2.74315807e+00    5.59410547e+00    5.59589484e+00    1.45541601e-06    3.24560642e-07    1.09277067e-03    9.21378484e-04   -1.09422609e-03
29       8.94913916e-07    2.70665098e+00    5.59767818e+00    5.59937758e+00    1.38926797e-06    3.34788811e-07    1.09292466e-03    9.25513109e-04   -1.09431393e-03
30       8.97096870e-07    2.65960883e+00    5.60129071e+00    5.60285732e+00    1.20409204e-06    3.31906700e-07    1.09200811e-03    9.29703211e-04   -1.09321220e-03
31       8.99279824e-07    2.58815980e+00    5.60510915e+00    5.60633405e+00    7.22918963e-07    5.17143065e-07    1.08787854e-03    9.33893894e-04   -1.08860146e-03
32       9.01462777e-07    2.51456278e+00    5.60852507e+00    5.60980775e+00    2.49715634e-07    1.02278808e-06    1.08273262e-03    9.34155357e-04   -1.08298233e-03
33       9.03645731e-07    2.46534017e+00    5.61175666e+00    5.61327842e+00    6.70435937e-07    8.62763934e-07    1.07758145e-03    9.33596986e-04   -1.07825188e-03
34       9.05610389e-07    2.42884126e+00    5.61486856e+00    5.61639943e+00    3.14086732e-07    1.21368317e-06    1.07281515e-03    9.32071111e-04   -1.07312924e-03
35       9.09539706e-07    2.36662980e+00    5.62100217e+00    5.62263406e+00    6.56169173e-07    9.78496782e-07    1.06328347e-03    9.28617519e-04   -1.06393965e-03
36       9.13469023e-07    2.31511598e+00    5.62725065e+00    5.62885879e+00    3.32256966e-07    1.27322670e-06    1.05369410e-03    9.23795812e-04   -1.05402636e-03
37       9.17398339e-07    2.27004300e+00    5.63343806e+00    5.63507360e+00    6.46510852e-07    9.89663099e-07    1.04419295e-03    9.18849846e-04   -1.04483946e-03
38       9.25256972e-07    2.19379329e+00    5.64588420e+00    5.64747328e+00    3.37896475e-07    1.24942354e-06    1.02526420e-03    9.07149531e-04   -1.02560210e-03
39       9.40974239e-07    2.07350257e+00    5.67060204e+00    5.67215184e+00    6.39612126e-07    9.11953035e-07    9.88151180e-04    8.82044452e-04   -9.88790795e-04
40       9.56691505e-07    1.97877815e+00    5.69519126e+00    5.69666732e+00    3.32810253e-07    1.14147419e-06    9.51928633e-04    8.54985085e-04   -9.52261446e-04
41       9.72408771e-07    1.89950602e+00    5.71957186e+00    5.72101734e+00    6.31361854e-07    8.14727047e-07    9.16665400e-04    8.27751875e-04   -9.17296764e-04
42       1.00384330e-06    1.77134455e+00    5.76787476e+00    5.76921150e+00    3.23748045e-07    1.01252248e-06    8.48786404e-04    7.72385153e-04   -8.49110156e-04
43       1.06671237e-06    1.58535023e+00    5.86228532e+00    5.86351085e+00    6.09658289e-07    6.16335787e-07    7.23634102e-04    6.65890983e-04   -7.24243764e-04
44       1.12958143e-06    1.45322839e+00    5.95378946e+00    5.95490278e+00    2.95013243e-07    8.17826915e-07    6.11862719e-04    5.67072975e-04   -6.12157736e-04
45       1.19245050e-06    1.35359058e+00    6.04219717e+00    6.04324468e+00    5.79044835e-07    4.68940896e-07    5.12762695e-04    4.78061579e-04   -5.13341743e-04
46       1.25531957e-06    1.27645123e+00    6.12743650e+00    6.12839874e+00    2.63688556e-07    6.98077947e-07    4.25504781e-04    3.98289854e-04   -4.25768473e-04
47       1.31818863e-06    1.21556852e+00    6.20931827e+00    6.21023210e+00    5.45849637e-07    3.68454671e-07    3.49331654e-04    3.28347832e-04   -3.49877507e-04
48       1.38105770e-06    1.16732184e+00    6.28777675e+00    6.28861707e+00    2.29843776e-07    6.09999342e-07    2.83389869e-04    2.67013839e-04   -2.83619716e-04
49       1.44392676e-06    1.12878319e+00    6.36263131e+00    6.36343137e+00    5.10218707e-07    2.90314621e-07    2.26890910e-04    2.14519107e-04   -2.27401132e-04
50       1.50679583e-06    1.09820406e+00    6.43382571e+00    6.43455826e+00    1.93657072e-07    5.38424306e-07    1.78979514e-04    1.69453755e-04   -1.79173175e-04
51       1.56966489e-06    1.07386147e+00    6.50119030e+00    6.50188679e+00    4.72354599e-07    2.24608011e-07    1.38862235e-04    1.31924901e-04   -1.39334594e-04
52       1.63253396e-06    1.05478325e+00    6.56467957e+00    6.56531190e+00    1.55343014e-07    4.76515997e-07    1.05707549e-04    1.00468809e-04   -1.05862896e-04
53       1.69540302e-06    1.03981270e+00    6.62413615e+00    6.62473464e+00    4.32484804e-07    1.66471075e-07    7.87446365e-05    7.51592420e-05   -7.91771254e-05
54       1.75827209e-06    1.02837095e+00    6.67952600e+00    6.68006229e+00    1.15136488e-07    4.20681661e-07    5.71908642e-05    5.45419226e-05   -5.73060048e-05
55       1.82114115e-06    1.01961531e+00    6.73070496e+00    6.73120854e+00    3.90853124e-07    1.13203588e-07    4.03247472e-05    3.87089151e-05   -4.07156044e-05
56       1.88401022e-06    1.01319634e+00    6.77765100e+00    6.77809359e+00    7.32870312e-08    3.68830442e-07    2.74360537e-05    2.62552902e-05   -2.75093449e-05
57       1.94687928e-06    1.00846829e+00    6.82023387e+00    6.82064429e+00    3.47715903e-07    6.31710835e-08    1.78774160e-05    1.73277696e-05   -1.82251361e-05
58       2.00974835e-06    1.00523145e+00    6.85844406e+00    6.85879424e+00    3.00557710e-08    3.19650498e-07    1.10320949e-05    1.05998450e-05   -1.10621548e-05
59       2.07261741e-06    1.00297664e+00    6.89216576e+00    6.89248394e+00    3.03339596e-07    1.53153244e-08    6.34893573e-06    6.30095371e-06   -6.65227949e-06
60       2.13548648e-06    1.00161180e+00    6.92140237e+00    6.92166082e+00   -1.42868416e-08    2.72265876e-07    3.32274801e-06    3.20528905e-06   -3.30846533e-06
61       2.19835555e-06    1.00073097e+00    6.94605291e+00    6.94627935e+00    2.57998756e-07   -3.10910291e-08    1.51738253e-06    1.64708636e-06   -1.77538544e-06
62       2.26122461e-06    1.00032648e+00    6.96613406e+00    6.96630113e+00   -5.94630182e-08    2.26055764e-07    5.53711440e-07    5.18092897e-07   -4.94252582e-07
63       2.32409368e-06    1.00007652e+00    6.98155999e+00    6.98169491e+00    2.11974159e-07   -7.65797586e-08    1.25583020e-07    2.74215799e-07   -3.37561339e-07
64       2.38696274e-06    1.00004491e+00    6.99236086e+00    6.99243669e+00   -1.05189519e-07    1.80550105e-07   -9.50443003e-09   -6.33865034e-08    1.14689789e-07
65       2.44983181e-06    9.99983235e-01    6.99846620e+00    6.99850971e+00    1.65550981e-07   -1.21568959e-07   -1.68958525e-08    9.47380454e-08   -1.48659288e-07
66       2.51270087e-06    1.00002028e+00    6.99991982e+00    6.99990448e+00   -1.51179498e-07    1.35363191e-07    3.84400593e-09   -9.38795570e-08    1.47331333e-07
67       2.57556994e-06    9.99975716e-01    6.99666670e+00    6.99661883e+00    1.19016979e-07   -1.66418129e-07    3.45376443e-08    1.00649058e-07   -1.53558783e-07
68       2.63843900e-06    1.00004126e+00    6.98876441e+00    6.98865788e+00   -1.97144339e-07    9.01459904e-08    1.20424235e-07   -2.57118975e-08    7.67159441e-08
69       2.70130807e-06    1.00010347e+00    6.97617335e+00    6.97603407e+00    7.26606884e-08   -2.11470780e-07    3.92260131e-07    3.99250099e-07   -4.64924979e-07
70       2.76417713e-06    1.00041891e+00    6.95896486e+00    6.95876708e+00   -2.42795462e-07    4.45460315e-08    1.03743613e-06    8.07078083e-07   -7.94644829e-07
71       2.82704620e-06    1.00094384e+00    6.93711465e+00    6.93688385e+00    2.67696267e-08   -2.57093785e-07    2.33279101e-06    2.20918686e-06   -2.35956479e-06
72       2.88991526e-06    1.00200577e+00    6.91070774e+00    6.91041853e+00   -2.87846121e-07   -1.83339684e-09    4.60073753e-06    4.16493394e-06   -4.31289557e-06
73       2.95278433e-06    1.00363828e+00    6.87973498e+00    6.87941241e+00   -1.83714760e-08   -3.03721455e-07    8.25682543e-06    7.81682057e-06   -8.23845811e-06
74       3.01565340e-06    1.00625174e+00    6.84429488e+00    6.84391386e+00   -3.32013150e-07   -4.94832388e-08    1.37470401e-05    1.28393524e-05   -1.34150311e-05
75       3.07852246e-06    1.00997155e+00    6.80439313e+00    6.80397826e+00   -6.24824021e-08   -3.51914138e-07    2.16139665e-05    2.04930044e-05   -2.15514883e-05
76       3.14139153e-06    1.01531187e+00    6.76014153e+00    6.75966793e+00   -3.75018660e-07   -9.90599620e-08    3.24116621e-05    3.05498002e-05   -3.20366476e-05
77       3.20426059e-06    1.02251606e+00    6.71156020e+00    6.71105199e+00   -1.05289094e-07   -4.02447092e-07    4.67940932e-05    4.43699438e-05   -4.66888083e-05
78       3.26712966e-06    1.03223880e+00    6.65877392e+00    6.65820630e+00   -4.16591609e-07   -1.51499608e-07    6.54042076e-05    6.18000681e-05   -6.49876201e-05
79       3.32999872e-06    1.04488879e+00    6.60181676e+00    6.60121330e+00   -1.46525164e-07   -4.56459785e-07    8.89881472e-05    8.42761763e-05   -8.88416262e-05
80       3.39286779e-06    1.06132847e+00    6.54082614e+00    6.54016192e+00   -4.56469186e-07   -2.08218314e-07    1.18255342e-04    1.11690302e-04   -1.17798877e-04
81       3.45573685e-06    1.08222262e+00    6.47584955e+00    6.47514741e+00   -1.85933124e-07   -5.15730644e-07    1.54021857e-04    1.45522925e-04   -1.53835928e-04
82       3.51860592e-06    1.10877393e+00    6.40703662e+00    6.40627120e+00   -4.94397759e-07   -2.71499010e-07    1.97038483e-04    1.85672972e-04   -1.96544089e-04
83       3.58147498e-06    1.14209310e+00    6.33444772e+00    6.33364075e+00   -2.23264971e-07   -5.83234585e-07    2.48166456e-04    2.33621614e-04   -2.47943195e-04
84       3.64434405e-06    1.18401572e+00    6.25824436e+00    6.25736937e+00   -5.30132750e-07   -3.45321624e-07    3.08170592e-04    2.89217796e-04   -3.07640463e-04
85       3.70721311e-06    1.23655431e+00    6.17849925e+00    6.17757608e+00   -2.58280991e-07   -6.64420253e-07    3.77930522e-04    3.53870771e-04   -3.77672245e-04
86       3.77008218e-06    1.30294679e+00    6.09538573e+00    6.09438535e+00   -5.63435221e-07   -4.37414671e-07    4.58195814e-04    4.27272536e-04   -4.57632382e-04
87       3.83295124e-06    1.38747301e+00    6.00898887e+00    6.00792699e+00   -2.90742238e-07   -7.70667592e-07    5.49835658e-04    5.10593885e-04   -5.49544919e-04
88       3.89582031e-06    1.49748617e+00    5.91949493e+00    5.91833588e+00   -5.94055112e-07   -5.65460901e-07    6.53552149e-04    6.03063222e-04   -6.52958098e-04
89       3.95868938e-06    1.64567860e+00    5.82700396e+00    5.82575180e+00   -3.20372898e-07   -9.31273574e-07    7.70169994e-04    7.04956511e-04   -7.69849624e-04
90       4.01527153e-06    1.83509466e+00    5.74137572e+00    5.73998644e+00   -6.20269662e-07   -7.69295974e-07    8.86652812e-04    8.02178288e-04   -8.86032545e-04
91       4.02245034e-06    1.86517016e+00    5.73034493e+00    5.72894556e+00   -4.77542002e-07   -9.21824089e-07    9.02258752e-04    8.14845245e-04   -9.01781213e-04
92       4.02962915e-06    1.89710213e+00    5.71930251e+00    5.71786950e+00   -4.78548732e-07   -9.54918952e-07    9.18013884e-04    8.27354427e-04   -9.17535338e-04
93       4.04398677e-06    1.96815868e+00    5.69708243e+00    5.69561276e+00   -4.83396292e-07   -9.85807590e-07    9.50133369e-04    8.52314988e-04   -9.49649975e-04
94       4.05834439e-06    2.05123096e+00    5.67474001e+00    5.67321802e+00   -4.83845233e-07   -1.03856594e-06    9.82982246e-04    8.76737189e-04   -9.82498403e-04
95       4.07270201e-06    2.15259063e+00    5.65225729e+00    5.65068712e+00   -4.89469962e-07   -1.08011804e-06    1.01660633e-03    9.00083813e-04   -1.01611687e-03
96       4.08705963e-06    2.28580510e+00    5.62963321e+00    5.62802189e+00   -4.89965186e-07   -1.12088450e-06    1.05100755e-03    9.20854123e-04   -1.05051759e-03
97       4.08913086e-06    2.30953467e+00    5.62635420e+00    5.62474122e+00   -4.92007941e-07   -1.12092855e-06    1.05604297e-03    9.23451781e-04   -1.05555096e-03
98       4.09120209e-06    2.33483863e+00    5.62306357e+00    5.62145780e+00   -4.95492809e-07   -1.11170978e-06    1.06110975e-03    9.25833996e-04   -1.06061426e-03
99       4.09534456e-06    2.39246920e+00    5.61648596e+00    5.61488273e+00   -4.91461181e-07   -1.10042522e-06    1.07126301e-03    9.30023185e-04   -1.07077155e-03
100      4.09948702e-06    2.46455403e+00    5.60981999e+00    5.60829672e+00   -5.08750734e-07   -1.02396228e-06    1.08162342e-03    9.32678418e-04   -1.08111467e-03
101      4.10362948e-06    2.57003538e+00    5.60297233e+00    5.60169982e+00   -5.18723042e-07   -7.24082145e-07    1.09231019e-03    9.31652151e-04   -1.09179147e-03
102      4.10735770e-06    2.68012754e+00    5.59732717e+00    5.59575333e+00   -1.46653797e-06   -1.35070083e-07    1.09721851e-03    9.24967174e-04   -1.09575197e-03
103      4.10802046e-06    2.69525886e+00    5.59635459e+00    5.59469531e+00   -1.34426451e-06   -2.95596429e-07    1.09714182e-03    9.23980267e-04   -1.09579756e-03
104      4.10868322e-06    2.70889286e+00    5.59536208e+00    5.59363701e+00   -1.44260148e-06   -3.07711107e-07    1.09698031e-03    9.22831683e-04   -1.09553771e-03
105      4.11000874e-06    2.73209179e+00    5.59327660e+00    5.59151959e+00   -1.39921571e-06   -3.26132154e-07    1.09671848e-03    9.20420575e-04   -1.09531926e-03
106      4.11265978e-06    2.77121479e+00    5.58909281e+00    5.58728143e+00   -1.53683531e-06   -3.09657932e-07    1.09550963e-03    9.15593057e-04   -1.09397280e-03
107      4.11796187e-06    2.83324618e+00    5.58064517e+00    5.57879193e+00   -1.48027562e-06   -3.32215894e-07    1.09177515e-03    9.05884323e-04   -1.09029488e-03
108      4.12856605e-06    2.92593574e+00    5.56358513e+00    5.56176044e+00   -1.55184932e-06   -3.15917655e-07    1.08123988e-03    8.86435272e-04   -1.07968803e-03
109      4.14977441e-06    3.05581769e+00    5.52924264e+00    5.52749024e+00   -1.37278078e-06   -3.36440682e-07    1.05544396e-03    8.47923677e-04   -1.05407118e-03
110      4.17098277e-06    3.15136180e+00    5.49464599e+00    5.49294880e+00   -1.41471915e-06   -3.20745612e-07    1.02686031e-03    8.09991843e-04   -1.02544559e-03
111      4.19219113e-06    3.22830787e+00    5.45977966e+00    5.45814226e+00   -1.25683103e-06   -3.41563234e-07    9.97138085e-04    7.72642482e-04   -9.95881255e-04
112      4.23460784e-06    3.34926317e+00    5.38932242e+00    5.38775865e+00   -1.27659993e-06   -3.27627740e-07    9.36210537e-04    6.99858194e-04   -9.34933938e-04
113      4.27702456e-06    3.44277022e+00    5.31790199e+00    5.31638939e+00   -1.12142167e-06   -3.50711406e-07    8.75442845e-04    6.29752921e-04   -8.74321424e-04
114      4.31944128e-06    3.51867422e+00    5.24555906e+00    5.24408516e+00   -1.17739131e-06   -3.36389437e-07    8.15618626e-04    5.62513068e-04   -8.14441235e-04
115      4.36185799e-06    3.58179016e+00    5.17233965e+00    5.17089734e+00   -1.04294758e-06   -3.59036095e-07    7.57775414e-04    4.98322933e-04   -7.56732467e-04
116      4.40427471e-06    3.63527021e+00    5.09829793e+00    5.09687788e+00   -1.11589669e-06   -3.44199629e-07    7.02025822e-04    4.37365272e-04   -7.00909926e-04
117      4.44669142e-06    3.68092919e+00    5.02347738e+00    5.02207938e+00   -9.91308114e-07   -3.66433275e-07    6.49083256e-04    3.79804812e-04   -6.48091948e-04
118      4.48910814e-06    3.72025857e+00    4.94793941e+00    4.94655495e+00   -1.07356779e-06   -3.51013552e-07    5.98899061e-04    3.25810536e-04   -5.97825494e-04
119      4.57394157e-06    3.78341933e+00    4.79489759e+00    4.79354335e+00   -9.38345154e-07   -3.75769055e-07    5.08540738e-04    2.29100656e-04   -5.07602394e-04
120      4.65877500e-06    3.83035219e+00    4.63961642e+00    4.63827771e+00   -1.01718035e-06   -3.61648077e-07    4.32338087e-04    1.48334844e-04   -4.31320906e-04
121      4.74360844e-06    3.86448109e+00    4.48251580e+00    4.48119906e+00   -8.92207222e-07   -3.84409414e-07    3.71886380e-04    8.44164469e-05   -3.70994173e-04
122      4.82844187e-06    3.88831883e+00    4.32405930e+00    4.32275358e+00   -9.77758362e-07   -3.68087096e-07    3.27812368e-04    3.80761460e-05   -3.26834610e-04
123      4.91327530e-06    3.90356935e+00    4.16467666e+00    4.16339132e+00   -8.56407256e-07   -3.88807544e-07    3.01155312e-04    9.83259689e-06   -3.00298905e-04
124      4.99810873e-06    3.91167968e+00    4.00483927e+00    4.00356495e+00   -9.44192393e-07   -3.70246681e-07    2.92030404e-04    8.49511787e-09   -2.91086211e-04
125      5.08294217e-06    3.91613776e+00    3.84494578e+00    3.84372846e+00   -8.37237711e-07   -3.40017299e-07    2.92551764e-04    4.04361871e-12   -2.91714527e-04
126      5.25260903e-06    3.92380746e+00    3.52716414e+00    3.52583988e+00   -9.29838505e-07   -4.34491470e-07    2.93218882e-04    4.05425379e-12   -2.92289044e-04
127      5.42227590e-06    3.93005852e+00    3.21473924e+00    3.21333483e+00   -8.03988196e-07   -5.60348776e-07    2.93908919e-04    4.06292173e-12   -2.93104931e-04
128      5.59194276e-06    3.93523998e+00    2.91112098e+00    2.90976145e+00   -8.78558890e-07   -5.21044256e-07    2.94309594e-04    4.07010653e-12   -2.93431035e-04
129      5.76160962e-06    3.93951284e+00    2.61985652e+00    2.61856646e+00   -7.33641309e-07   -5.16348426e-07    2.94782933e-04    4.07603142e-12   -2.94049292e-04
130      5.93127649e-06    3.94308528e+00    2.34427165e+00    2.34305602e+00   -7.90496163e-07   -4.65198466e-07    2.95005236e-04    4.08098510e-12   -2.94214740e-04
131      6.10094335e-06    3.94603500e+00    2.08747645e+00    2.08635826e+00   -6.28694853e-07   -4.49425494e-07    2.95329468e-04    4.08507527e-12   -2.94700774e-04
132      6.27061022e-06    3.94849727e+00    1.85240520e+00    1.85138766e+00   -6.69791847e-07   -3.87824581e-07    2.95425156e-04    4.08848955e-12   -2.94755364e-04
133      6.44027708e-06    3.95050446e+00    1.64170824e+00    1.64081204e+00   -4.93512571e-07   -3.62611929e-07    2.95640696e-04    4.09127279e-12   -2.95147184e-04
134      6.60994395e-06    3.95215017e+00    1.45779622e+00    1.45702225e+00   -5.21617236e-07   -2.92425015e-07    2.95641845e-04    4.09355479e-12   -2.95120228e-04
135      6.77961081e-06    3.95344059e+00    1.30273889e+00    1.30210500e+00   -3.33980122e-07   -2.59840557e-07    2.95774358e-04    4.09534413e-12   -2.95440377e-04
136      6.94927768e-06    3.95444354e+00    1.17831493e+00    1.17781919e+00   -3.52495694e-07   -1.83318553e-07    2.95701721e-04    4.09673485e-12   -2.95349226e-04
137      7.10197785e-06    3.95508916e+00    1.09368349e+00    1.09332560e+00   -1.66205917e-07   -1.51604419e-07    2.95771103e-04    4.09763009e-12   -2.95604897e-04
138      7.25467803e-06    3.95553635e+00    1.03579438e+00    1.03556836e+00   -1.88610471e-07   -7.74876106e-08    2.95646858e-04    4.09825019e-12   -2.95458248e-04
139      7.40737821e-06    3.95575983e+00    1.00516164e+00    1.00507873e+00    8.94979898e-10   -4.37392998e-08    2.95670777e-04    4.09856007e-12   -2.95671672e-04
140      7.56007839e-06    3.95579692e+00    1.00208531e+00    1.00213715e+00   -1.97911499e-08    3.15649234e-08    2.95503851e-04    4.09861149e-12   -2.95484059e-04
141      7.71277857e-06    3.95561503e+00    1.02657555e+00    1.02677070e+00    1.69875580e-07    6.53534667e-08    2.95487030e-04    4.09835929e-12   -2.95656905e-04
142      7.86547874e-06    3.95524395e+00    1.07842504e+00    1.07875279e+00    1.47832913e-07    1.39837251e-07    2.95280682e-04    4.09784473e-12   -2.95428515e-04
143      8.01817892e-06    3.95464328e+00    1.15713906e+00    1.15760526e+00    3.34601740e-07    1.71667913e-07    2.95224828e-04    4.09701182e-12   -2.95559430e-04
144      8.17087910e-06    3.95383531e+00    1.26201121e+00    1.26260281e+00    3.08177898e-07    2.43356193e-07    2.94979202e-04    4.09589146e-12   -2.95287380e-04
145      8.32357928e-06    3.95277004e+00    1.39205933e+00    1.39277966e+00    4.89101814e-07    2.71300062e-07    2.94882667e-04    4.09441432e-12   -2.95371768e-04
146      8.47627946e-06    3.95146103e+00    1.54610456e+00    1.54693839e+00    4.55438260e-07    3.38323045e-07    2.94594194e-04    4.09259919e-12   -2.95049632e-04
147      8.62897964e-06    3.94984520e+00    1.72271271e+00    1.72366102e+00    6.27796618e-07    3.60591225e-07    2.94451085e-04    4.09035863e-12   -2.95078882e-04
148      8.78167981e-06    3.94792429e+00    1.92027637e+00    1.92132201e+00    5.84312268e-07    4.21253012e-07    2.94111246e-04    4.08769503e-12   -2.94695559e-04
149      8.93437999e-06    3.94561610e+00    2.13696130e+00    2.13810321e+00    7.45719771e-07    4.36262303e-07    2.93909745e-04    4.08449441e-12   -2.94655465e-04
150      9.08708017e-06    3.94290437e+00    2.37079124e+00    2.37201063e+00    6.90216048e-07    4.89103131e-07    2.93502822e-04    4.08073423e-12   -2.94193038e-04
151      9.23978035e-06    3.93967712e+00    2.61959852e+00    2.62089271e+00    8.38725734e-07    4.95534129e-07    2.93222167e-04    4.07625922e-12   -2.94060893e-04
152      9.39248053e-06    3.93588819e+00    2.88111124e+00    2.88246018e+00    7.69485813e-07    5.39383958e-07    2.92721199e-04    4.07100536e-12   -2.93490685e-04
153      9.54518070e-06    3.93137637e+00    3.15290723e+00    3.15430707e+00    9.03688966e-07    5.36229456e-07    2.92326181e-04    4.06474911e-12   -2.93229870e-04
154      9.69788088e-06    3.92604171e+00    3.43253021e+00    3.43393286e+00    8.19744109e-07    5.40360790e-07    2.91683687e-04    4.05735188e-12   -2.92503432e-04
155      9.85058106e-06    3.91962962e+00    3.71758778e+00    3.71876549e+00    9.40094458e-07    2.80640928e-07    2.91113802e-04    4.04846065e-12   -2.92053896e-04
156      1.01559814e-05    3.89232960e+00    4.29226097e+00    4.29354759e+00    8.55359072e-07    3.88231096e-07    3.19239110e-04    3.09703179e-05   -3.20094469e-04
157      1.01920959e-05    3.88408538e+00    4.35991084e+00    4.36121371e+00    9.25550855e-07    3.77326307e-07    3.34427270e-04    4.69671108e-05   -3.35352821e-04
158      1.02282104e-05    3.87424293e+00    4.42737768e+00    4.42869386e+00    9.40890855e-07    3.75284701e-07    3.52677593e-04    6.62258701e-05   -3.53618484e-04
159      1.03004393e-05    3.84917452e+00    4.56163349e+00    4.56295735e+00    9.50317861e-07    3.73545253e-07    3.98298832e-04    1.14369432e-04   -3.99249150e-04
160      1.03726683e-05    3.81585138e+00    4.69471637e+00    4.69606157e+00    9.76463667e-07    3.68742569e-07    4.55546476e-04    1.74992338e-04   -4.56522940e-04
161      1.04448972e-05    3.77252979e+00    4.82637482e+00    4.82773243e+00    9.92018511e-07    3.65600301e-07    5.23799802e-04    2.47604262e-04   -5.24791821e-04
