Index       TIME          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}          IG(MP1)           IG(MN1)           IS(MP1)           ID(MN1)           ID(MP1)     
161      2.41535861e-05    3.07471963e+00    5.52306148e+00    5.52130208e+00   -1.43008792e-06   -3.27278346e-07    1.05049292e-03    8.41082958e-04   -1.04906284e-03
162      2.41618333e-05    3.11290515e+00    5.50961719e+00    5.50788318e+00   -1.40385645e-06   -3.28369862e-07    1.03944911e-03    8.26299769e-04   -1.03804525e-03
163      2.41700805e-05    3.14766595e+00    5.49613306e+00    5.49442379e+00   -1.37870475e-06   -3.29342983e-07    1.02816619e-03    8.11604424e-04   -1.02678749e-03
164      2.41783277e-05    3.17963019e+00    5.48261090e+00    5.48092427e+00   -1.35548378e-06   -3.30271955e-07    1.01670287e-03    7.97000037e-04   -1.01534738e-03
165      2.41865749e-05    3.20925379e+00    5.46905091e+00    5.46738499e+00   -1.33407906e-06   -3.31195891e-07    1.00510439e-03    7.82487946e-04   -1.00377031e-03
166      2.41948220e-05    3.23688093e+00    5.45545323e+00    5.45380631e+00   -1.31431666e-06   -3.32116416e-07    9.93405247e-04    7.68069414e-04   -9.92090932e-04
167      2.42030692e-05    3.26277896e+00    5.44181802e+00    5.44018859e+00   -1.29602460e-06   -3.33032930e-07    9.81632529e-04    7.53745728e-04   -9.80336505e-04
168      2.42195636e-05    3.31017983e+00    5.41444317e+00    5.41283750e+00   -1.27056580e-06   -3.34308379e-07    9.57962324e-04    7.25395691e-04   -9.56691759e-04
169      2.42360580e-05    3.35276921e+00    5.38691313e+00    5.38533466e+00   -1.24153400e-06   -3.36203642e-07    9.34198469e-04    6.97432983e-04   -9.32956936e-04
170      2.42525524e-05    3.39140203e+00    5.35923713e+00    5.35768303e+00   -1.21560624e-06   -3.37986022e-07    9.10458605e-04    6.69876012e-04   -9.09243000e-04
171      2.42690467e-05    3.42672444e+00    5.33141834e+00    5.32988558e+00   -1.19266658e-06   -3.39729881e-07    8.86810768e-04    6.42736608e-04   -8.85618103e-04
172      2.42855411e-05    3.45921976e+00    5.30345919e+00    5.30194529e+00   -1.17218736e-06   -3.41443970e-07    8.63313249e-04    6.16025720e-04   -8.62141062e-04
173      2.43020355e-05    3.48926285e+00    5.27536228e+00    5.27386517e+00   -1.15377742e-06   -3.43126444e-07    8.40013797e-04    5.89754277e-04   -8.38860020e-04
174      2.43185299e-05    3.51715152e+00    5.24713028e+00    5.24564822e+00   -1.13712721e-06   -3.44776012e-07    8.16952468e-04    5.63933138e-04   -8.15815341e-04
175      2.43350243e-05    3.54312694e+00    5.21876599e+00    5.21729749e+00   -1.12198678e-06   -3.46391710e-07    7.94163644e-04    5.38573051e-04   -7.93041658e-04
176      2.43515186e-05    3.56738770e+00    5.19027223e+00    5.18881600e+00   -1.10815188e-06   -3.47972773e-07    7.71677399e-04    5.13684626e-04   -7.70569247e-04
177      2.43845074e-05    3.61139849e+00    5.13291297e+00    5.13147306e+00   -1.08944923e-06   -3.50242677e-07    7.27722131e-04    4.65368584e-04   -7.26632682e-04
178      2.44174961e-05    3.65024484e+00    5.07506534e+00    5.07364402e+00   -1.06789561e-06   -3.53224686e-07    6.85255918e-04    4.19057569e-04   -6.84188023e-04
179      2.44504849e-05    3.68469393e+00    5.01675903e+00    5.01535373e+00   -1.04913299e-06   -3.56025481e-07    6.44449541e-04    3.74834920e-04   -6.43400409e-04
180      2.44834737e-05    3.71534644e+00    4.95801874e+00    4.95662723e+00   -1.03273390e-06   -3.58675387e-07    6.05430232e-04    3.32775986e-04   -6.04397499e-04
181      2.45164624e-05    3.74267222e+00    4.89886923e+00    4.89748975e+00   -1.01822261e-06   -3.61174189e-07    5.68316096e-04    2.92952355e-04   -5.67297874e-04
182      2.45494512e-05    3.76704969e+00    4.83933553e+00    4.83796670e+00   -1.00524833e-06   -3.63520039e-07    5.33212552e-04    2.55431930e-04   -5.32207304e-04
183      2.45824399e-05    3.78878824e+00    4.77944290e+00    4.77808366e+00   -9.93528274e-07   -3.65711762e-07    5.00216986e-04    2.20278737e-04   -4.99223458e-04
184      2.46154287e-05    3.80814946e+00    4.71921694e+00    4.71786633e+00   -9.82864535e-07   -3.67747033e-07    4.69409405e-04    1.87552904e-04   -4.68426541e-04
185      2.46484174e-05    3.82535097e+00    4.65868329e+00    4.65734061e+00   -9.73053413e-07   -3.69625933e-07    4.40870631e-04    1.57310337e-04   -4.39897578e-04
186      2.46814062e-05    3.84058042e+00    4.59786778e+00    4.59653248e+00   -9.63956426e-07   -3.71346913e-07    4.14670932e-04    1.29602769e-04   -4.13706976e-04
187      2.47143950e-05    3.85400028e+00    4.53679644e+00    4.53546807e+00   -9.55451327e-07   -3.72909129e-07    3.90873769e-04    1.04477609e-04   -3.89918317e-04
188      2.47473837e-05    3.86575263e+00    4.47549537e+00    4.47417363e+00   -9.47435416e-07   -3.74311789e-07    3.69536183e-04    8.19778598e-05   -3.68588748e-04
189      2.48133612e-05    3.88473982e+00    4.35231225e+00    4.35100002e+00   -9.36145863e-07   -3.76085619e-07    3.34443774e-04    4.50048678e-05   -3.33507628e-04
190      2.48793387e-05    3.89839679e+00    4.22852335e+00    4.22722330e+00   -9.22109624e-07   -3.77935106e-07    3.09717484e-04    1.89349954e-05   -3.08795374e-04
191      2.49453163e-05    3.90741061e+00    4.10434407e+00    4.10305615e+00   -9.08788815e-07   -3.79126934e-07    2.95611174e-04    3.94766191e-06   -2.94702385e-04
192      2.50112938e-05    3.91239842e+00    3.97998449e+00    3.97871193e+00   -8.96049430e-07   -3.76510980e-07    2.92143456e-04    4.03843362e-12   -2.91247406e-04
193      2.50772713e-05    3.91586064e+00    3.85564846e+00    3.85440428e+00   -8.90572254e-07   -3.53607738e-07    2.92481888e-04    4.04323445e-12   -2.91591316e-04
194      2.52092263e-05    3.92199003e+00    3.60799032e+00    3.60675267e+00   -8.85622630e-07   -3.51542905e-07    2.93088038e-04    4.05173368e-12   -2.92202415e-04
195      2.53411813e-05    3.92722322e+00    3.36314034e+00    3.36180270e+00   -8.74155250e-07   -4.63480547e-07    2.93600447e-04    4.05899020e-12   -2.92726292e-04
196      2.54731364e-05    3.93171748e+00    3.12264539e+00    3.12123721e+00   -8.57489899e-07   -5.50684360e-07    2.94032648e-04    4.06522211e-12   -2.93175158e-04
197      2.56050914e-05    3.93559347e+00    2.88808147e+00    2.88670891e+00   -8.35462604e-07   -5.37103493e-07    2.94397751e-04    4.07059669e-12   -2.93562289e-04
198      2.57238509e-05    3.93863083e+00    2.68345769e+00    2.68212795e+00   -8.09139049e-07   -5.20607446e-07    2.94674783e-04    4.07480839e-12   -2.93865644e-04
199      2.58307345e-05    3.94104747e+00    2.50552868e+00    2.50424441e+00   -7.81273865e-07   -5.02989059e-07    2.94888286e-04    4.07815940e-12   -2.94107012e-04
200      2.59269297e-05    3.94299504e+00    2.35113049e+00    2.34989260e+00   -7.52922272e-07   -4.84966180e-07    2.95054455e-04    4.08085996e-12   -2.94301532e-04
201      2.60135054e-05    3.94458195e+00    2.21730468e+00    2.21611278e+00   -7.24843459e-07   -4.67053478e-07    2.95183911e-04    4.08306043e-12   -2.94459067e-04
202      2.61000811e-05    3.94602495e+00    2.08875496e+00    2.08761027e+00   -6.96050025e-07   -4.48639879e-07    2.95299357e-04    4.08506134e-12   -2.94603307e-04
203      2.61779992e-05    3.94721065e+00    1.97788145e+00    1.97678464e+00   -6.66870033e-07   -4.29944125e-07    2.95388846e-04    4.08670547e-12   -2.94721976e-04
204      2.62559173e-05    3.94829679e+00    1.87185605e+00    1.87080734e+00   -6.37568973e-07   -4.11144200e-07    2.95468102e-04    4.08821155e-12   -2.94830533e-04
205      2.63338355e-05    3.94929011e+00    1.77093047e+00    1.76993232e+00   -6.06781768e-07   -3.91368151e-07    2.95536538e-04    4.08958892e-12   -2.94929757e-04
206      2.64117536e-05    3.95019648e+00    1.67534654e+00    1.67440132e+00   -5.74565027e-07   -3.70654349e-07    2.95594858e-04    4.09084573e-12   -2.95020293e-04
207      2.64818799e-05    3.95094233e+00    1.59407495e+00    1.59318204e+00   -5.42731804e-07   -3.50171270e-07    2.95637659e-04    4.09187996e-12   -2.95094928e-04
208      2.65520062e-05    3.95162524e+00    1.51747617e+00    1.51663468e+00   -5.11460599e-07   -3.30037683e-07    2.95674632e-04    4.09282690e-12   -2.95163171e-04
209      2.66221325e-05    3.95224837e+00    1.44569631e+00    1.44490781e+00   -4.79228721e-07   -3.09274664e-07    2.95704635e-04    4.09369096e-12   -2.95225407e-04
210      2.66922588e-05    3.95281446e+00    1.37887466e+00    1.37814067e+00   -4.46079717e-07   -2.87911436e-07    2.95728019e-04    4.09447591e-12   -2.95281939e-04
211      2.67623851e-05    3.95332591e+00    1.31714093e+00    1.31646287e+00   -4.12076426e-07   -2.65989345e-07    2.95745089e-04    4.09518511e-12   -2.95333012e-04
212      2.68325114e-05    3.95378488e+00    1.26061495e+00    1.25999412e+00   -3.77283611e-07   -2.43550944e-07    2.95756124e-04    4.09582154e-12   -2.95378840e-04
213      2.68956251e-05    3.95415481e+00    1.21428220e+00    1.21371680e+00   -3.43586761e-07   -2.21813186e-07    2.95759438e-04    4.09633449e-12   -2.95415852e-04
214      2.69587388e-05    3.95448485e+00    1.17233239e+00    1.17182049e+00   -3.11066482e-07   -2.00830276e-07    2.95759883e-04    4.09679214e-12   -2.95448816e-04
215      2.70218525e-05    3.95477623e+00    1.13482871e+00    1.13437108e+00   -2.78084023e-07   -1.79544900e-07    2.95755980e-04    4.09719617e-12   -2.95477896e-04
216      2.70849662e-05    3.95502988e+00    1.10183010e+00    1.10142745e+00   -2.44669698e-07   -1.57977382e-07    2.95747873e-04    4.09754790e-12   -2.95503204e-04
217      2.71480798e-05    3.95524663e+00    1.07338843e+00    1.07304139e+00   -2.10875108e-07   -1.36161473e-07    2.95735696e-04    4.09784844e-12   -2.95524821e-04
218      2.72111935e-05    3.95542714e+00    1.04954843e+00    1.04925755e+00   -1.76752721e-07   -1.14131474e-07    2.95719570e-04    4.09809875e-12   -2.95542818e-04
219      2.72743072e-05    3.95557201e+00    1.03034759e+00    1.03011331e+00   -1.42355540e-07   -9.19220223e-08    2.95699604e-04    4.09829962e-12   -2.95557249e-04
220      2.73374209e-05    3.95568166e+00    1.01581608e+00    1.01563878e+00   -1.07737022e-07   -6.95680403e-08    2.95675897e-04    4.09845168e-12   -2.95568160e-04
221      2.74005346e-05    3.95575646e+00    1.00597677e+00    1.00585671e+00   -7.29509824e-08   -4.71046758e-08    2.95648535e-04    4.09855539e-12   -2.95575585e-04
222      2.74636482e-05    3.95579661e+00    1.00084512e+00    1.00078250e+00   -3.80515118e-08   -2.45672490e-08    2.95617597e-04    4.09861107e-12   -2.95579546e-04
223      2.75267619e-05    3.95580225e+00    1.00042919e+00    1.00042411e+00   -3.09288557e-09   -1.99119675e-09    2.95583148e-04    4.09861888e-12   -2.95580055e-04
224      2.75898756e-05    3.95577338e+00    1.00472965e+00    1.00478211e+00    3.18705241e-08    2.05879835e-08    2.95545243e-04    4.09857885e-12   -2.95577113e-04
225      2.76529893e-05    3.95570991e+00    1.01373972e+00    1.01384964e+00    6.67843373e-08    4.31347894e-08    2.95503927e-04    4.09849084e-12   -2.95570711e-04
226      2.77161030e-05    3.95561163e+00    1.02744525e+00    1.02761246e+00    1.01594255e-07    6.56137693e-08    2.95459234e-04    4.09835457e-12   -2.95560828e-04
227      2.77792166e-05    3.95547823e+00    1.04582468e+00    1.04604892e+00    1.36246148e-07    8.79895784e-08    2.95411185e-04    4.09816959e-12   -2.95547431e-04
228      2.78423303e-05    3.95530928e+00    1.06884911e+00    1.06913003e+00    1.70686143e-07    1.10227034e-07    2.95359793e-04    4.09793532e-12   -2.95530479e-04
229      2.79054440e-05    3.95510424e+00    1.09648234e+00    1.09681949e+00    2.04860717e-07    1.32291171e-07    2.95305056e-04    4.09765100e-12   -2.95509916e-04
230      2.79685577e-05    3.95486245e+00    1.12868092e+00    1.12907379e+00    2.38716777e-07    1.54147296e-07    2.95246960e-04    4.09731572e-12   -2.95485677e-04
231      2.80316714e-05    3.95458312e+00    1.16539422e+00    1.16584218e+00    2.72201753e-07    1.75761045e-07    2.95185481e-04    4.09692839e-12   -2.95457682e-04
232      2.80947850e-05    3.95426533e+00    1.20656451e+00    1.20706688e+00    3.05263682e-07    1.97098431e-07    2.95120577e-04    4.09648774e-12   -2.95425841e-04
233      2.81578987e-05    3.95390805e+00    1.25212706e+00    1.25268304e+00    3.37851295e-07    2.18125907e-07    2.95052196e-04    4.09599232e-12   -2.95390048e-04
234      2.82210124e-05    3.95351008e+00    1.30201023e+00    1.30261896e+00    3.69914103e-07    2.38810408e-07    2.94980269e-04    4.09544048e-12   -2.95350183e-04
235      2.82841261e-05    3.95307007e+00    1.35613559e+00    1.35679611e+00    4.01402477e-07    2.59119411e-07    2.94904710e-04    4.09483035e-12   -2.95306113e-04
236      2.83472398e-05    3.95258652e+00    1.41441802e+00    1.41512930e+00    4.32267738e-07    2.79020983e-07    2.94825418e-04    4.09415984e-12   -2.95257686e-04
237      2.84103534e-05    3.95205775e+00    1.47676588e+00    1.47752683e+00    4.62462235e-07    2.98483832e-07    2.94742272e-04    4.09342664e-12   -2.95204734e-04
238      2.84734671e-05    3.95148191e+00    1.54308115e+00    1.54389057e+00    4.91939427e-07    3.17477354e-07    2.94655132e-04    4.09262815e-12   -2.95147072e-04
239      2.85365808e-05    3.95085692e+00    1.61325955e+00    1.61411618e+00    5.20653965e-07    3.35971686e-07    2.94563837e-04    4.09176152e-12   -2.95084491e-04
240      2.85996945e-05    3.95018051e+00    1.68719074e+00    1.68809324e+00    5.48561769e-07    3.53937746e-07    2.94468203e-04    4.09082358e-12   -2.95016765e-04
241      2.86628082e-05    3.94945016e+00    1.76475846e+00    1.76570543e+00    5.75620108e-07    3.71347286e-07    2.94368021e-04    4.08981086e-12   -2.94943641e-04
242      2.87259218e-05    3.94866310e+00    1.84584076e+00    1.84683072e+00    6.01787678e-07    3.88172932e-07    2.94263053e-04    4.08871949e-12   -2.94864841e-04
243      2.87890355e-05    3.94781627e+00    1.93031013e+00    1.93134155e+00    6.27024676e-07    4.04388227e-07    2.94153035e-04    4.08754525e-12   -2.94780060e-04
244      2.88521492e-05    3.94690632e+00    2.01803377e+00    2.01910504e+00    6.51292876e-07    4.19967674e-07    2.94037669e-04    4.08628348e-12   -2.94688961e-04
245      2.89152629e-05    3.94592955e+00    2.10887375e+00    2.10998319e+00    6.74555705e-07    4.34886776e-07    2.93916619e-04    4.08492905e-12   -2.94591175e-04
246      2.89783766e-05    3.94488187e+00    2.20268721e+00    2.20383311e+00    6.96778316e-07    4.49122075e-07    2.93789513e-04    4.08347631e-12   -2.94486291e-04
247      2.90414902e-05    3.94375881e+00    2.29932667e+00    2.30050725e+00    7.17927659e-07    4.62651186e-07    2.93655935e-04    4.08191904e-12   -2.94373863e-04
248      2.91046039e-05    3.94255542e+00    2.39864015e+00    2.39985358e+00    7.37972562e-07    4.75452837e-07    2.93515421e-04    4.08025037e-12   -2.94253394e-04
249      2.91677176e-05    3.94126624e+00    2.50047152e+00    2.50171591e+00    7.56883795e-07    4.87506898e-07    2.93367454e-04    4.07846275e-12   -2.94124338e-04
250      2.92308313e-05    3.93988525e+00    2.60466064e+00    2.60593407e+00    7.74634152e-07    4.98794414e-07    2.93211458e-04    4.07654781e-12   -2.93986092e-04
251      2.92939450e-05    3.93840578e+00    2.71104369e+00    2.71234419e+00    7.91198523e-07    5.09297637e-07    2.93046790e-04    4.07449633e-12   -2.93837988e-04
252      2.93570587e-05    3.93682044e+00    2.81945340e+00    2.82077895e+00    8.06553973e-07    5.19000049e-07    2.92872734e-04    4.07229805e-12   -2.93679288e-04
253      2.94201723e-05    3.93512107e+00    2.92971931e+00    2.93106787e+00    8.20679822e-07    5.27886393e-07    2.92688492e-04    4.06994163e-12   -2.93509172e-04
254      2.94832860e-05    3.93329855e+00    3.04166803e+00    3.04303753e+00    8.33557731e-07    5.35942696e-07    2.92493170e-04    4.06741447e-12   -2.93326728e-04
255      2.95463997e-05    3.93134276e+00    3.15512354e+00    3.15651187e+00    8.45171790e-07    5.43156288e-07    2.92285772e-04    4.06470250e-12   -2.93130944e-04
256      2.96095134e-05    3.92924240e+00    3.26990745e+00    3.27131247e+00    8.55508618e-07    5.49515823e-07    2.92065178e-04    4.06179007e-12   -2.92920686e-04
257      2.96726271e-05    3.92698483e+00    3.38583925e+00    3.38725882e+00    8.64557467e-07    5.55011299e-07    2.91830133e-04    4.05865964e-12   -2.92694691e-04
258      2.97988544e-05    3.92193664e+00    3.62052357e+00    3.62185804e+00    8.75939041e-07    4.58528180e-07    2.91313729e-04    4.05165964e-12   -2.92189669e-04
259      2.99250818e-05    3.91606452e+00    3.85760217e+00    3.85883461e+00    8.86267616e-07    3.46176528e-07    2.90715536e-04    4.04351716e-12   -2.91601804e-04
260      3.00000000e-05    3.91212240e+00    3.99875281e+00    4.00000000e+00    8.90390597e-07    3.56798485e-07    2.90316592e-04    4.03805088e-12   -2.91206982e-04
End of Xyce(TM) Simulation
