Index       TIME          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}          IG(MP1)           IG(MN1)           IS(MP1)           ID(MN1)           ID(MP1)     
79       1.97007481e-06    1.00713892e+00    6.83485193e+00    6.83523532e+00    1.85063528e-07    1.98328620e-07    1.50655630e-05    1.45522528e-05   -1.52506307e-05
80       1.99501247e-06    1.00586774e+00    6.84987949e+00    6.85025039e+00    1.89523116e-07    1.81372454e-07    1.24239472e-05    1.20213969e-05   -1.26134744e-05
81       2.01995012e-06    1.00478800e+00    6.86421882e+00    6.86456571e+00    1.67834889e-07    1.79051451e-07    1.01393046e-05    9.84232153e-06   -1.03071437e-05
82       2.04488778e-06    1.00385709e+00    6.87784344e+00    6.87817776e+00    1.71792249e-07    1.62524329e-07    8.18216717e-06    7.96174440e-06   -8.35396357e-06
83       2.06982544e-06    1.00308148e+00    6.89077272e+00    6.89108319e+00    1.50413930e-07    1.60058001e-07    6.51743867e-06    6.37246517e-06   -6.66785675e-06
84       2.09476309e-06    1.00242099e+00    6.90298102e+00    6.90327886e+00    1.53919603e-07    1.43913204e-07    5.11776884e-06    5.02212418e-06   -5.27169260e-06
85       2.11970075e-06    1.00188448e+00    6.91448762e+00    6.91476174e+00    1.32820319e-07    1.41305743e-07    3.95172307e-06    3.90790756e-06   -4.08454755e-06
86       2.14463840e-06    1.00143398e+00    6.92526762e+00    6.92552904e+00    1.35920319e-07    1.25502236e-07    2.99432445e-06    2.97863260e-06   -3.13024892e-06
87       2.16957606e-06    1.00108059e+00    6.93534027e+00    6.93557810e+00    1.15073484e-07    1.22757181e-07    2.21784161e-06    2.23595741e-06   -2.33291925e-06
88       2.19451372e-06    1.00078831e+00    6.94468139e+00    6.94490646e+00    1.17810050e-07    1.07258602e-07    1.59990220e-06    1.63009751e-06   -1.71771641e-06
89       2.21945137e-06    1.00057037e+00    6.95331026e+00    6.95351183e+00    9.71926622e-08    1.04378955e-07    1.11651240e-06    1.16726172e-06   -1.21370922e-06
90       2.24438903e-06    1.00039258e+00    6.96120333e+00    6.96139209e+00    9.96048725e-08    8.91527649e-08    7.48112458e-07    7.99253984e-07   -8.47721490e-07
91       2.26932668e-06    1.00027020e+00    6.96837998e+00    6.96854532e+00    7.91969425e-08    8.61409666e-08    4.74470777e-07    5.36904349e-07   -5.53671879e-07
92       2.29426434e-06    1.00017074e+00    6.97481726e+00    6.97496974e+00    8.13212248e-08    7.11578517e-08    2.79026003e-07    3.33765574e-07   -3.60351387e-07
93       2.31920200e-06    1.00011140e+00    6.98053468e+00    6.98066380e+00    6.11052900e-08    6.80157450e-08    1.45322193e-07    2.05350405e-07   -2.06431642e-07
94       2.34413965e-06    1.00006125e+00    6.98550986e+00    6.98562608e+00    6.29758458e-08    5.32490721e-08    5.99606238e-08    1.07091888e-07   -1.22940629e-07
95       2.36907731e-06    1.00003943e+00    6.98976246e+00    6.98985538e+00    4.29365616e-08    4.99778799e-08    1.02616802e-08    5.92371695e-08   -5.32024016e-08
96       2.39401496e-06    1.00001648e+00    6.99327065e+00    6.99335064e+00    4.45857296e-08    3.54032297e-08   -1.38673824e-08    1.92026425e-08   -3.07225071e-08
97       2.41895262e-06    1.00001343e+00    6.99605431e+00    6.99611103e+00    2.47095153e-08    3.20035207e-08   -2.13432063e-08    1.20112836e-08   -3.37046887e-09
98       2.44389027e-06    1.00000222e+00    6.99809208e+00    6.99813584e+00    2.61680824e-08    1.75982848e-08   -1.88294834e-08   -2.86204561e-09   -7.34275897e-09
99       2.46882793e-06    1.00000577e+00    6.99940409e+00    6.99942460e+00    6.44281470e-09    1.40699264e-08   -1.15083786e-08    4.41209789e-09    5.06140404e-09
100      2.49376559e-06    9.99997354e-01    6.99996943e+00    6.99997698e+00    7.74028505e-09   -1.87049274e-10   -2.51111784e-09   -4.58544806e-09   -5.23332712e-09
101      2.51870324e-06    1.00000181e+00    6.99980854e+00    6.99979285e+00   -1.18449718e-08   -3.84494889e-09    6.66999414e-09    4.80078436e-09    5.17081778e-09
102      2.54364090e-06    9.99993678e-01    6.99890091e+00    6.99887225e+00   -1.06801387e-08   -1.79736855e-08    1.65205881e-08   -3.72240390e-09   -5.84460927e-09
103      2.56857855e-06    9.99999758e-01    6.99726731e+00    6.99721542e+00   -3.01353783e-08   -2.17628508e-08    2.91766156e-08    9.33491761e-09    9.54602858e-10
104      2.59351621e-06    9.99995804e-01    6.99488760e+00    6.99482274e+00   -2.90755489e-08   -3.57825293e-08    4.88066092e-08    9.79788513e-09   -1.97352202e-08
105      2.61845387e-06    1.00001064e+00    6.99178294e+00    6.99169482e+00   -4.84100505e-08   -3.97056099e-08    8.10954194e-08    4.19883280e-08   -3.26895289e-08
106      2.64339152e-06    1.00002121e+00    6.98793348e+00    6.98783242e+00   -4.74282151e-08   -5.36348468e-08    1.33942921e-07    7.38143126e-08   -8.65188654e-08
107      2.66832918e-06    1.00005843e+00    6.98336084e+00    6.98323649e+00   -6.66507558e-08   -5.76955275e-08    2.16485052e-07    1.54416209e-07   -1.49838456e-07
108      2.69326683e-06    1.00010041e+00    6.97804543e+00    6.97790816e+00   -6.57203397e-08   -7.15526448e-08    3.40384701e-07    2.53721591e-07   -2.74668521e-07
109      2.71820449e-06    1.00018024e+00    6.97200933e+00    6.97184873e+00   -8.48393975e-08   -7.57557760e-08    5.18111968e-07    4.25665583e-07   -4.33276730e-07
110      2.74314214e-06    1.00027722e+00    6.96523319e+00    6.96505970e+00   -8.39340771e-08   -8.95590714e-08    7.65108618e-07    6.42103399e-07   -6.81178700e-07
111      2.76807980e-06    1.00042671e+00    6.95773959e+00    6.95754272e+00   -1.02958033e-07   -9.39108302e-08    1.09704222e-06    9.61731333e-07   -9.94088343e-07
112      2.79301746e-06    1.00060920e+00    6.94950939e+00    6.94929966e+00   -1.02051549e-07   -1.07678849e-07    1.53313455e-06    1.35821123e-06   -1.43108716e-06
113      2.81795511e-06    1.00086248e+00    6.94056569e+00    6.94033252e+00   -1.20988893e-07   -1.12186942e-07    2.09209356e-06    1.89495805e-06   -1.97110883e-06
114      2.84289277e-06    1.00116824e+00    6.93088950e+00    6.93064351e+00   -1.20054855e-07   -1.25938758e-07    2.79690873e-06    2.54728920e-06   -2.67685803e-06
115      2.86783042e-06    1.00156688e+00    6.92050454e+00    6.92023501e+00   -1.38914406e-07   -1.30612659e-07    3.66915017e-06    3.38328793e-06   -3.53023992e-06
116      2.89276808e-06    1.00204130e+00    6.90939187e+00    6.90910958e+00   -1.37926089e-07   -1.44368214e-07    4.73555071e-06    4.37974501e-06   -4.59762878e-06
117      2.91770574e-06    1.00263474e+00    6.89757588e+00    6.89726994e+00   -1.56717221e-07   -1.49219427e-07    6.02034261e-06    5.60935479e-06   -5.86362955e-06
118      2.94264339e-06    1.00333138e+00    6.88503765e+00    6.88471900e+00   -1.55647341e-07   -1.62999892e-07    7.55396737e-06    7.05016675e-06   -7.39832419e-06
119      2.96758105e-06    1.00417753e+00    6.87180228e+00    6.87145985e+00   -1.74380238e-07   -1.68042318e-07    9.36309659e-06    8.77942388e-06   -9.18872050e-06
120      2.99251870e-06    1.00515874e+00    6.85785081e+00    6.85749574e+00   -1.73200695e-07   -1.81870463e-07    1.14818374e-05    1.07761851e-05   -1.13086409e-05
121      3.01745636e-06    1.00632469e+00    6.84320911e+00    6.84283010e+00   -1.91886644e-07   -1.87120961e-07    1.39390541e-05    1.31221764e-05   -1.37471716e-05
122      3.04239401e-06    1.00766243e+00    6.82785811e+00    6.82746652e+00   -1.90568232e-07   -2.01021454e-07    1.67724706e-05    1.57971795e-05   -1.65819065e-05
123      3.06733167e-06    1.00922535e+00    6.81182451e+00    6.81140879e+00   -2.09219947e-07   -2.06500386e-07    2.00128717e-05    1.88873366e-05   -1.98036559e-05
124      3.09226933e-06    1.01100217e+00    6.79508907e+00    6.79466083e+00   -2.07732011e-07   -2.20500699e-07    2.37015459e-05    2.23728250e-05   -2.34938181e-05
125      3.11720698e-06    1.01305045e+00    6.77767937e+00    6.77722677e+00   -2.26364036e-07   -2.26232250e-07    2.78709000e-05    2.63441375e-05   -2.76445401e-05
126      3.14214464e-06    1.01536076e+00    6.75957593e+00    6.75911089e+00   -2.24674044e-07   -2.40363520e-07    3.25657350e-05    3.07814750e-05   -3.23410651e-05
127      3.16708229e-06    1.01799541e+00    6.74080731e+00    6.74031763e+00   -2.43303239e-07   -2.46376406e-07    3.78197513e-05    3.57796193e-05   -3.75764522e-05
128      3.19201995e-06    1.02094708e+00    6.72135365e+00    6.72085160e+00   -2.41376248e-07   -2.60673977e-07    4.36812142e-05    4.13183721e-05   -4.34398421e-05
129      3.21695761e-06    1.02428352e+00    6.70124461e+00    6.70071758e+00   -2.60022385e-07   -2.67004216e-07    5.01847579e-05    4.74967505e-05   -4.99247396e-05
130      3.24189526e-06    1.02799990e+00    6.68045986e+00    6.67992053e+00   -2.57820440e-07   -2.81506916e-07    5.73820740e-05    5.42936742e-05   -5.71242577e-05
131      3.26683292e-06    1.03217022e+00    6.65903024e+00    6.65846554e+00   -2.76506864e-07   -2.88198889e-07    6.53083318e-05    6.18123548e-05   -6.50318291e-05
132      3.29177057e-06    1.03679269e+00    6.63693482e+00    6.63635788e+00   -2.73988224e-07   -3.02952786e-07    7.40186285e-05    7.00302770e-05   -7.37446444e-05
133      3.31670823e-06    1.04194864e+00    6.61420577e+00    6.61360297e+00   -2.92742798e-07   -3.10058948e-07    8.35482284e-05    7.90548222e-05   -8.32554897e-05
134      3.34164589e-06    1.04763995e+00    6.59082140e+00    6.59020641e+00   -2.89860836e-07   -3.25121488e-07    9.39556345e-05    8.88614019e-05   -9.36657778e-05
135      3.36658354e-06    1.05395671e+00    6.56681536e+00    6.56617395e+00   -3.08717293e-07   -3.32701185e-07    1.05275722e-04    9.95615670e-05   -1.04967009e-04
136      3.39152120e-06    1.06090534e+00    6.54216503e+00    6.54151147e+00   -3.05418870e-07   -3.48141886e-07    1.17570428e-04    1.11127908e-04   -1.17265014e-04
137      3.41645885e-06    1.06858655e+00    6.51690573e+00    6.51622503e+00   -3.24418488e-07   -3.56278438e-07    1.30873697e-04    1.23676174e-04   -1.30549282e-04
138      3.44139651e-06    1.07701260e+00    6.49101365e+00    6.49032084e+00   -3.20642418e-07   -3.72169342e-07    1.45250983e-04    1.37175255e-04   -1.44930345e-04
139      3.46633416e-06    1.08629712e+00    6.46452608e+00    6.46380527e+00   -3.39835734e-07   -3.80971528e-07    1.60734667e-04    1.51745158e-04   -1.60394835e-04
140      3.49127182e-06    1.09646009e+00    6.43741773e+00    6.43668482e+00   -3.35510508e-07   -3.97401936e-07    1.77393891e-04    1.67350014e-04   -1.77058385e-04
141      3.51620948e-06    1.10763130e+00    6.40972810e+00    6.40896614e+00   -3.54960174e-07   -4.07001074e-07    1.95258735e-04    1.84114192e-04   -1.94903779e-04
142      3.54114713e-06    1.11984098e+00    6.38143016e+00    6.38065605e+00   -3.50000284e-07   -4.24103800e-07    2.14402275e-04    2.01995751e-04   -2.14052279e-04
143      3.56608479e-06    1.13323977e+00    6.35256592e+00    6.35176150e+00   -3.69786108e-07   -4.34637845e-07    2.34851480e-04    2.21123606e-04   -2.34481698e-04
144      3.59102244e-06    1.14787167e+00    6.32310625e+00    6.32228957e+00   -3.64085679e-07   -4.52587246e-07    2.56683673e-04    2.41448040e-04   -2.56319591e-04
145      3.61596010e-06    1.16391487e+00    6.29309610e+00    6.29224751e+00   -3.84311125e-07   -4.64277623e-07    2.79921750e-04    2.63102766e-04   -2.79537443e-04
146      3.64089776e-06    1.18143287e+00    6.26250367e+00    6.26164269e+00   -3.77737628e-07   -4.83245847e-07    3.04647842e-04    2.86028116e-04   -3.04270108e-04
147      3.66583541e-06    1.20064086e+00    6.23137759e+00    6.23048262e+00   -3.98536904e-07   -4.96431422e-07    3.30879454e-04    3.10362825e-04   -3.30480921e-04
148      3.69077307e-06    1.22163112e+00    6.19968249e+00    6.19877495e+00   -3.90922170e-07   -5.16614360e-07    3.58704497e-04    3.36034396e-04   -3.58313578e-04
149      3.71571072e-06    1.24467046e+00    6.16747165e+00    6.16652747e+00   -4.12472399e-07   -5.31701428e-07    3.88133338e-04    3.63186783e-04   -3.87720870e-04
150      3.74064838e-06    1.26989456e+00    6.13470522e+00    6.13374810e+00   -4.03592877e-07   -5.53523943e-07    4.19260904e-04    3.91730381e-04   -4.18857315e-04
151      3.76558603e-06    1.29764661e+00    6.10144206e+00    6.10044488e+00   -4.26141505e-07   -5.71043959e-07    4.52088463e-04    4.21814713e-04   -4.51662325e-04
152      3.79052369e-06    1.32813079e+00    6.06763662e+00    6.06662598e+00   -4.15688423e-07   -5.94947652e-07    4.86719716e-04    4.53326480e-04   -4.86304031e-04
153      3.81546135e-06    1.36180879e+00    6.03335513e+00    6.03229972e+00   -4.39583919e-07   -6.15822199e-07    5.23143762e-04    4.86420542e-04   -5.22704182e-04
154      3.84039900e-06    1.39900104e+00    5.99854411e+00    5.99747452e+00   -4.27121171e-07   -6.42473557e-07    5.61476170e-04    5.20949345e-04   -5.61049053e-04
155      3.86533666e-06    1.44036774e+00    5.96327972e+00    5.96215892e+00   -4.52876164e-07   -6.67923591e-07    6.01689487e-04    5.57071717e-04   -6.01236614e-04
156      3.89027431e-06    1.48644191e+00    5.92749784e+00    5.92636160e+00   -4.37747003e-07   -6.98490909e-07    6.43915430e-04    5.94586039e-04   -6.43477686e-04
157      3.91521197e-06    1.53825300e+00    5.89128835e+00    5.89009135e+00   -4.66155204e-07   -7.30848616e-07    6.88103357e-04    6.33649954e-04   -6.87637205e-04
158      3.94014963e-06    1.59677661e+00    5.85457081e+00    5.85335707e+00   -4.47346447e-07   -7.66393201e-07    7.34409829e-04    6.73967476e-04   -7.33962485e-04
159      3.96508728e-06    1.66383387e+00    5.81745788e+00    5.81616778e+00   -4.79625992e-07   -8.10472420e-07    7.82746595e-04    7.15673517e-04   -7.82266972e-04
160      3.99002494e-06    1.74151272e+00    5.77984089e+00    5.77853261e+00   -4.55621803e-07   -8.52662324e-07    8.33313429e-04    7.58274441e-04   -8.32857811e-04
161      4.01496259e-06    1.83382396e+00    5.74187298e+00    5.74046079e+00   -4.93344208e-07   -9.18836784e-07    8.85955610e-04    8.01792955e-04   -8.85462269e-04
162      4.03990025e-06    1.94676368e+00    5.70339019e+00    5.70196169e+00   -4.63431827e-07   -9.65073202e-07    9.40959438e-04    8.45150125e-04   -9.40496009e-04
