Index       TIME          {V(VOUT)+1.0}      {V(IN)+4.0}       {V(1)+4.0}          IG(MP1)           IG(MN1)           IS(MP1)           ID(MN1)           ID(MP1)     
89       2.08907166e-05    2.77160369e+00    5.59086682e+00    5.59267847e+00    1.48641920e-06    3.23401541e-07    1.09202903e-03    9.17638473e-04   -1.09351545e-03
90       2.08916933e-05    2.75828480e+00    5.59243757e+00    5.59423833e+00    1.47487655e-06    3.23952668e-07    1.09243906e-03    9.19451440e-04   -1.09391394e-03
91       2.08925724e-05    2.74552242e+00    5.59385436e+00    5.59564168e+00    1.46063575e-06    3.24665530e-07    1.09272558e-03    9.21088236e-04   -1.09418622e-03
92       2.08934514e-05    2.73187649e+00    5.59527440e+00    5.59704455e+00    1.44222480e-06    3.25409080e-07    1.09292028e-03    9.22730241e-04   -1.09436251e-03
93       2.08942425e-05    2.71868915e+00    5.59655801e+00    5.59830671e+00    1.41902927e-06    3.26829922e-07    1.09299539e-03    9.24215757e-04   -1.09441442e-03
94       2.08949545e-05    2.70591918e+00    5.59771935e+00    5.59944232e+00    1.39129533e-06    3.28554403e-07    1.09296431e-03    9.25560804e-04   -1.09435561e-03
95       2.08955953e-05    2.69352580e+00    5.59877158e+00    5.60046410e+00    1.35831460e-06    3.30760298e-07    1.09283663e-03    9.26780319e-04   -1.09419495e-03
96       2.08961720e-05    2.68146534e+00    5.59972676e+00    5.60138348e+00    1.31925551e-06    3.33616938e-07    1.09261982e-03    9.27888057e-04   -1.09393907e-03
97       2.08966911e-05    2.66968958e+00    5.60059603e+00    5.60221074e+00    1.27301958e-06    3.37344870e-07    1.09231914e-03    9.28896737e-04   -1.09359216e-03
98       2.08971583e-05    2.65814386e+00    5.60138978e+00    5.60295512e+00    1.21811462e-06    3.42258985e-07    1.09193749e-03    9.29818251e-04   -1.09315561e-03
99       2.08975787e-05    2.64676416e+00    5.60211785e+00    5.60362495e+00    1.15245452e-06    3.48827822e-07    1.09147485e-03    9.30663933e-04   -1.09262730e-03
100      2.08979517e-05    2.63564316e+00    5.60278052e+00    5.60421912e+00    1.07392152e-06    3.57866019e-07    1.09093543e-03    9.31433975e-04   -1.09200935e-03
101      2.08982779e-05    2.62486679e+00    5.60338010e+00    5.60473861e+00    9.80294867e-07    3.70286556e-07    1.09032485e-03    9.32130981e-04   -1.09130515e-03
102      2.08985605e-05    2.61445141e+00    5.60392369e+00    5.60518880e+00    8.68518014e-07    3.87336275e-07    1.08964546e-03    9.32763124e-04   -1.09051397e-03
103      2.08988034e-05    2.60440503e+00    5.60441917e+00    5.60557552e+00    7.34636379e-07    4.11043861e-07    1.08889715e-03    9.33339427e-04   -1.08963179e-03
104      2.08990103e-05    2.59533785e+00    5.60483185e+00    5.60590493e+00    6.19912670e-07    4.55991253e-07    1.08826702e-03    9.33732821e-04   -1.08888693e-03
105      2.08992172e-05    2.58649257e+00    5.60519030e+00    5.60623432e+00    5.38445568e-07    5.04092028e-07    1.08778904e-03    9.33955012e-04   -1.08832749e-03
106      2.08994241e-05    2.57804289e+00    5.60551568e+00    5.60656368e+00    4.88774740e-07    5.57063304e-07    1.08733100e-03    9.34101700e-04   -1.08781978e-03
107      2.08996310e-05    2.57005264e+00    5.60582247e+00    5.60689302e+00    4.60848449e-07    6.07448576e-07    1.08688033e-03    9.34200130e-04   -1.08734118e-03
108      2.08998379e-05    2.56252058e+00    5.60612021e+00    5.60722232e+00    4.47248774e-07    6.52820672e-07    1.08642956e-03    9.34267304e-04   -1.08687681e-03
109      2.09000447e-05    2.55541323e+00    5.60641470e+00    5.60755160e+00    4.42375134e-07    6.92777950e-07    1.08597522e-03    9.34313261e-04   -1.08641759e-03
110      2.09002516e-05    2.54868455e+00    5.60670921e+00    5.60788085e+00    4.42401344e-07    7.27791637e-07    1.08551605e-03    9.34343668e-04   -1.08595845e-03
111      2.09004585e-05    2.54228680e+00    5.60700539e+00    5.60821008e+00    4.44902322e-07    7.58602076e-07    1.08505190e-03    9.34361602e-04   -1.08549681e-03
112      2.09006654e-05    2.53617579e+00    5.60730392e+00    5.60853928e+00    4.48441601e-07    7.85944916e-07    1.08458315e-03    9.34368684e-04   -1.08503159e-03
113      2.09008723e-05    2.53031303e+00    5.60760498e+00    5.60886845e+00    4.52227829e-07    8.10449563e-07    1.08411032e-03    9.34365766e-04   -1.08456255e-03
114      2.09010792e-05    2.52466606e+00    5.60790845e+00    5.60919759e+00    4.55864612e-07    8.32618567e-07    1.08363397e-03    9.34353316e-04   -1.08408984e-03
115      2.09012861e-05    2.51920805e+00    5.60821413e+00    5.60952671e+00    4.59183097e-07    8.52840001e-07    1.08315461e-03    9.34331637e-04   -1.08361379e-03
