Index       V(1)             I(VMON)          N(D1:CD)     
0	-2.00000e+00	-2.00173e-12	8.660254e-16	
1	-1.95000e+00	-1.95177e-12	8.733338e-16	
2	-1.90000e+00	-1.90181e-12	8.808303e-16	
3	-1.85000e+00	-1.85163e-12	8.885233e-16	
4	-1.80000e+00	-1.80167e-12	8.964215e-16	
5	-1.75000e+00	-1.75171e-12	9.045340e-16	
6	-1.70000e+00	-1.70175e-12	9.128709e-16	
7	-1.65000e+00	-1.65179e-12	9.214427e-16	
8	-1.60000e+00	-1.60161e-12	9.302605e-16	
9	-1.55000e+00	-1.55165e-12	9.393364e-16	
10	-1.50000e+00	-1.50169e-12	9.486833e-16	
11	-1.45000e+00	-1.45173e-12	9.583148e-16	
12	-1.40000e+00	-1.40177e-12	9.682458e-16	
13	-1.35000e+00	-1.35159e-12	9.784921e-16	
14	-1.30000e+00	-1.30163e-12	9.890707e-16	
15	-1.25000e+00	-1.25167e-12	1.000000e-15	
16	-1.20000e+00	-1.20171e-12	1.011300e-15	
17	-1.15000e+00	-1.15175e-12	1.022992e-15	
18	-1.10000e+00	-1.10156e-12	1.035098e-15	
19	-1.05000e+00	-1.05160e-12	1.047645e-15	
20	-1.00000e+00	-1.00164e-12	1.060660e-15	
21	-9.50000e-01	-9.51683e-13	1.074172e-15	
22	-9.00000e-01	-9.01612e-13	1.088214e-15	
23	-8.50000e-01	-8.51652e-13	1.102822e-15	
24	-8.00000e-01	-8.01581e-13	1.118034e-15	
25	-7.50000e-01	-7.51621e-13	1.133893e-15	
26	-7.00000e-01	-7.01661e-13	1.150447e-15	
27	-6.50000e-01	-6.51590e-13	1.167748e-15	
28	-6.00000e-01	-6.01630e-13	1.185854e-15	
29	-5.50000e-01	-5.51559e-13	1.204829e-15	
30	-5.00000e-01	-5.01543e-13	1.224745e-15	
31	-4.50000e-01	-4.51528e-13	1.245682e-15	
32	-4.00000e-01	-4.01512e-13	1.267731e-15	
33	-3.50000e-01	-3.51552e-13	1.290994e-15	
34	-3.00000e-01	-3.01537e-13	1.315587e-15	
35	-2.50000e-01	-2.51521e-13	1.341641e-15	
36	-2.00000e-01	-2.01478e-13	1.369306e-15	
37	-1.50000e-01	-1.51518e-13	1.398757e-15	
38	-1.00000e-01	-1.01461e-13	1.430194e-15	
39	-5.00000e-02	-5.12784e-14	1.463850e-15	
40	1.207368e-15	1.277363e-27	1.500000e-15	
41	5.000000e-02	5.886958e-14	1.538968e-15	
42	1.000000e-01	1.701417e-13	1.581139e-15	
43	1.500000e-01	6.436240e-13	1.626978e-15	
44	2.000000e-01	3.620354e-12	1.677051e-15	
45	2.500000e-01	2.389733e-11	1.732051e-15	
46	3.000000e-01	1.637363e-10	1.792843e-15	
47	3.500000e-01	1.129874e-09	1.860521e-15	
48	4.000000e-01	7.806595e-09	1.936492e-15	
49	4.500000e-01	5.394931e-08	2.022599e-15	
50	5.000000e-01	3.728387e-07	2.121320e-15	
51	5.500000e-01	2.576482e-06	2.227381e-15	
52	6.000000e-01	1.779569e-05	2.333415e-15	
53	6.500000e-01	1.224893e-04	2.439259e-15	
54	7.000000e-01	8.236704e-04	2.543837e-15	
55	7.500000e-01	4.869467e-03	2.641321e-15	
56	8.000000e-01	1.927111e-02	2.716836e-15	
57	8.500000e-01	4.650391e-02	2.765133e-15	
58	9.000000e-01	8.186079e-02	2.796196e-15	
59	9.500000e-01	1.216337e-01	2.817891e-15	
60	1.000000e+00	1.638152e-01	2.834476e-15	
End of Xyce(TM) Simulation
