Index        TIME             V(1)             V(2)             V(5)
0       0.00000e+00      5.00000e+00      3.84615e+00      5.00000e+00      
1       1.00000e-13      5.00030e+00      3.84615e+00      5.00000e+00      
2       3.00000e-13      5.00090e+00      3.84615e+00      5.00000e+00      
3       7.00000e-13      5.00210e+00      3.84615e+00      5.00000e+00      
4       1.50000e-12      5.00450e+00      3.84615e+00      5.00000e+00      
5       3.10000e-12      5.00930e+00      3.84615e+00      5.00000e+00      
6       6.30000e-12      5.01890e+00      3.84615e+00      5.00000e+00      
7       1.27000e-11      5.03810e+00      3.84615e+00      5.00000e+00      
8       2.55000e-11      5.07650e+00      3.84615e+00      5.00000e+00      
9       5.11000e-11      5.15330e+00      3.84615e+00      5.00000e+00      
10      1.02300e-10      5.30690e+00      3.84615e+00      5.00000e+00      
11      2.04700e-10      5.61410e+00      3.84615e+00      5.00000e+00      
12      4.09500e-10      6.22850e+00      3.84615e+00      5.00000e+00      
13      8.19100e-10      7.45730e+00      3.84615e+00      5.00000e+00      
14      1.00000e-09      8.00000e+00      3.84615e+00      5.00000e+00      
15      1.08192e-09      8.00000e+00      3.84615e+00      5.00000e+00      
16      1.24576e-09      8.00000e+00      3.84615e+00      5.00000e+00      
17      1.57344e-09      8.00000e+00      3.84615e+00      5.00000e+00      
18      2.22880e-09      8.00000e+00      3.84615e+00      5.00000e+00      
19      2.29175e-09      8.00000e+00      4.01129e+00      5.00000e+00      
20      2.34841e-09      8.00000e+00      4.17922e+00      5.00000e+00      
21      2.40507e-09      8.00000e+00      4.34647e+00      5.00000e+00      
22      2.51839e-09      8.00000e+00      4.68164e+00      5.00000e+00      
23      2.74502e-09      8.00000e+00      5.35167e+00      5.00000e+00      
24      3.19830e-09      8.00000e+00      6.67155e+00      5.00000e+00      
25      3.23607e-09      8.00000e+00      6.78301e+00      5.00000e+00      
26      3.28140e-09      8.00000e+00      6.79752e+00      5.00000e+00      
27      3.32672e-09      8.00000e+00      6.78004e+00      5.00000e+00      
28      3.36622e-09      8.00000e+00      6.77628e+00      5.00000e+00      
29      3.40571e-09      8.00000e+00      6.77252e+00      5.00000e+00      
30      3.48470e-09      8.00000e+00      6.77606e+00      5.00000e+00      
31      3.56369e-09      8.00000e+00      6.76865e+00      5.00000e+00      
32      3.64267e-09      8.00000e+00      6.76127e+00      5.00000e+00      
33      3.80065e-09      8.00000e+00      6.74661e+00      5.00000e+00      
34      4.11660e-09      8.00000e+00      6.73856e+00      5.00000e+00      
35      4.43255e-09      8.00000e+00      6.71045e+00      5.00000e+00      
36      4.74851e-09      8.00000e+00      6.69147e+00      5.00000e+00      
37      5.06446e-09      8.00000e+00      6.68361e+00      5.00000e+00      
38      5.38041e-09      8.00000e+00      6.65749e+00      5.00000e+00      
39      5.69636e-09      8.00000e+00      6.63932e+00      5.00000e+00      
40      6.01232e-09      8.00000e+00      6.62218e+00      5.00000e+00      
41      6.64422e-09      8.00000e+00      6.58869e+00      5.00000e+00      
42      6.71520e-09      8.00000e+00      6.57740e+00      5.00000e+00      
43      6.85717e-09      8.00000e+00      6.50560e+00      5.00000e+00      
44      6.99914e-09      8.00000e+00      6.41062e+00      5.00000e+00      
45      7.28308e-09      8.00000e+00      6.23784e+00      5.00000e+00      
46      7.53863e-09      8.00000e+00      6.09049e+00      5.00000e+00      
47      7.60102e-09      8.00000e+00      6.05419e+00      5.00000e+00      
48      7.72581e-09      8.00000e+00      6.01562e+00      5.00000e+00      
49      7.85059e-09      8.00000e+00      5.99904e+00      5.00000e+00      
50      7.93243e-09      8.00000e+00      6.00260e+00      5.00000e+00      
51      7.95739e-09      8.00000e+00      6.00115e+00      5.00000e+00      
52      8.00730e-09      8.00000e+00      5.99926e+00      5.00000e+00      
53      8.10713e-09      8.00000e+00      5.99963e+00      5.00000e+00      
54      8.30679e-09      8.00000e+00      6.01615e+00      5.00000e+00      
55      8.50644e-09      8.00000e+00      6.02001e+00      5.00000e+00      
56      8.70610e-09      8.00000e+00      6.02342e+00      5.00000e+00      
57      9.00000e-09      8.00000e+00      6.03380e+00      5.00000e+00      
58      9.01678e-09      7.94966e+00      6.03401e+00      5.00000e+00      
59      9.03092e-09      7.90724e+00      6.03408e+00      5.00000e+00      
60      9.05920e-09      7.82241e+00      6.03390e+00      5.00000e+00      
61      9.11576e-09      7.65273e+00      6.03486e+00      5.00000e+00      
62      9.22887e-09      7.31339e+00      6.03816e+00      5.00000e+00      
63      9.45510e-09      6.63470e+00      6.04149e+00      5.00000e+00      
64      9.68133e-09      5.95601e+00      6.04525e+00      5.00000e+00      
65      1.00000e-08      5.00000e+00      6.05608e+00      5.00000e+00      
66      1.00452e-08      5.00000e+00      6.05616e+00      5.00000e+00      
67      1.01357e-08      5.00000e+00      6.05840e+00      5.00000e+00      
68      1.02262e-08      5.00000e+00      6.06093e+00      5.00000e+00      
69      1.04072e-08      5.00000e+00      6.06535e+00      5.00000e+00      
70      1.07692e-08      5.00000e+00      6.07526e+00      5.00000e+00      
71      1.12361e-08      5.00000e+00      6.08475e+00      5.00000e+00      
72      1.12563e-08      5.00000e+00      6.02656e+00      5.00000e+00      
73      1.12724e-08      5.00000e+00      5.98062e+00      5.00000e+00      
74      1.13046e-08      5.00000e+00      5.88928e+00      5.00000e+00      
75      1.13689e-08      5.00000e+00      5.70884e+00      5.00000e+00      
76      1.14977e-08      5.00000e+00      5.34510e+00      5.00000e+00      
77      1.16264e-08      5.00000e+00      4.98203e+00      5.00000e+00      
78      1.18838e-08      5.00000e+00      4.25733e+00      5.00000e+00      
79      1.22361e-08      5.00000e+00      3.25916e+00      5.00000e+00      
80      1.22876e-08      5.00000e+00      3.26221e+00      5.00000e+00      
81      1.23905e-08      5.00000e+00      3.26866e+00      5.00000e+00      
82      1.25965e-08      5.00000e+00      3.28094e+00      5.00000e+00      
83      1.30085e-08      5.00000e+00      3.29381e+00      5.00000e+00      
84      1.34204e-08      5.00000e+00      3.32011e+00      5.00000e+00      
85      1.34721e-08      5.00000e+00      3.32304e+00      5.00000e+00      
86      1.35133e-08      5.00000e+00      3.32521e+00      5.00000e+00      
87      1.35957e-08      5.00000e+00      3.33037e+00      5.00000e+00      
88      1.37605e-08      5.00000e+00      3.33792e+00      5.00000e+00      
89      1.39253e-08      5.00000e+00      3.34367e+00      5.00000e+00      
90      1.42548e-08      5.00000e+00      3.35986e+00      5.00000e+00      
91      1.44721e-08      5.00000e+00      3.37215e+00      5.00000e+00      
92      1.45051e-08      5.00000e+00      3.37448e+00      5.00000e+00      
93      1.45710e-08      5.00000e+00      3.37754e+00      5.00000e+00      
94      1.46369e-08      5.00000e+00      3.37871e+00      5.00000e+00      
95      1.47687e-08      5.00000e+00      3.38636e+00      5.00000e+00      
96      1.49006e-08      5.00000e+00      3.38951e+00      5.00000e+00      
97      1.50324e-08      5.00000e+00      3.39802e+00      5.00000e+00      
98      1.51642e-08      5.00000e+00      3.40707e+00      5.00000e+00      
99      1.54278e-08      5.00000e+00      3.41838e+00      5.00000e+00      
100     1.56915e-08      5.00000e+00      3.42978e+00      5.00000e+00      
101     1.57347e-08      5.00000e+00      3.44430e+00      5.00000e+00      
102     1.57780e-08      5.00000e+00      3.47244e+00      5.00000e+00      
103     1.58212e-08      5.00000e+00      3.49835e+00      5.00000e+00      
104     1.58644e-08      5.00000e+00      3.52297e+00      5.00000e+00      
105     1.59509e-08      5.00000e+00      3.57473e+00      5.00000e+00      
106     1.60374e-08      5.00000e+00      3.62520e+00      5.00000e+00      
107     1.62104e-08      5.00000e+00      3.72447e+00      5.00000e+00      
108     1.65563e-08      5.00000e+00      3.91747e+00      5.00000e+00      
109     1.67082e-08      5.00000e+00      3.99951e+00      5.00000e+00      
110     1.67774e-08      5.00000e+00      3.99867e+00      5.00000e+00      
111     1.69158e-08      5.00000e+00      3.99394e+00      5.00000e+00      
112     1.70541e-08      5.00000e+00      3.99051e+00      5.00000e+00      
113     1.73309e-08      5.00000e+00      3.98423e+00      5.00000e+00      
114     1.78844e-08      5.00000e+00      3.97121e+00      5.00000e+00      
115     1.89443e-08      5.00000e+00      3.94799e+00      5.00000e+00      
116     1.90498e-08      5.00000e+00      3.94565e+00      5.00000e+00      
117     1.92610e-08      5.00000e+00      3.94148e+00      5.00000e+00      
118     1.96833e-08      5.00000e+00      3.93368e+00      5.00000e+00      
119     2.00000e-08      5.00000e+00      3.92708e+00      5.00000e+00      
120     2.00211e-08      5.06334e+00      3.92665e+00      5.00000e+00      
121     2.00364e-08      5.10910e+00      3.92635e+00      5.00000e+00      
122     2.00669e-08      5.20061e+00      3.92574e+00      5.00000e+00      
123     2.01279e-08      5.38362e+00      3.92611e+00      5.00000e+00      
124     2.02499e-08      5.74966e+00      3.91919e+00      5.00000e+00      
125     2.03719e-08      6.11569e+00      3.91064e+00      5.00000e+00      
126     2.06159e-08      6.84776e+00      3.88854e+00      5.00000e+00      
127     2.10000e-08      8.00000e+00      3.83989e+00      5.00000e+00      
128     2.10180e-08      8.00000e+00      3.83718e+00      5.00000e+00      
129     2.10541e-08      8.00000e+00      3.83165e+00      5.00000e+00      
130     2.11262e-08      8.00000e+00      3.82012e+00      5.00000e+00      
131     2.11803e-08      8.00000e+00      3.81094e+00      5.00000e+00      
132     2.11948e-08      8.00000e+00      3.81091e+00      5.00000e+00      
133     2.12236e-08      8.00000e+00      3.81100e+00      5.00000e+00      
134     2.12813e-08      8.00000e+00      3.81171e+00      5.00000e+00      
135     2.13967e-08      8.00000e+00      3.81265e+00      5.00000e+00      
136     2.16276e-08      8.00000e+00      3.81465e+00      5.00000e+00      
137     2.20893e-08      8.00000e+00      3.81840e+00      5.00000e+00      
138     2.21470e-08      8.00000e+00      3.81886e+00      5.00000e+00      
139     2.22624e-08      8.00000e+00      3.89806e+00      5.00000e+00      
140     2.22769e-08      8.00000e+00      3.94128e+00      5.00000e+00      
141     2.22915e-08      8.00000e+00      3.98447e+00      5.00000e+00      
142     2.23060e-08      8.00000e+00      4.02775e+00      5.00000e+00      
143     2.23351e-08      8.00000e+00      4.11420e+00      5.00000e+00      
144     2.23933e-08      8.00000e+00      4.28747e+00      5.00000e+00      
145     2.25097e-08      8.00000e+00      4.63211e+00      5.00000e+00      
146     2.27425e-08      8.00000e+00      5.31878e+00      5.00000e+00      
147     2.32082e-08      8.00000e+00      6.68014e+00      5.00000e+00      
148     2.32361e-08      8.00000e+00      6.76135e+00      5.00000e+00      
149     2.32826e-08      8.00000e+00      6.75841e+00      5.00000e+00      
150     2.33758e-08      8.00000e+00      6.75439e+00      5.00000e+00      
151     2.35620e-08      8.00000e+00      6.74525e+00      5.00000e+00      
152     2.39345e-08      8.00000e+00      6.73532e+00      5.00000e+00      
153     2.43070e-08      8.00000e+00      6.70402e+00      5.00000e+00      
154     2.46795e-08      8.00000e+00      6.68585e+00      5.00000e+00      
155     2.50520e-08      8.00000e+00      6.68017e+00      5.00000e+00      
156     2.54721e-08      8.00000e+00      6.65785e+00      5.00000e+00      
157     2.55466e-08      8.00000e+00      6.65642e+00      5.00000e+00      
158     2.56956e-08      8.00000e+00      6.65242e+00      5.00000e+00      
159     2.59936e-08      8.00000e+00      6.63779e+00      5.00000e+00      
160     2.65896e-08      8.00000e+00      6.59923e+00      5.00000e+00      
161     2.66759e-08      8.00000e+00      6.57231e+00      5.00000e+00      
162     2.67622e-08      8.00000e+00      6.53889e+00      5.00000e+00      
163     2.69347e-08      8.00000e+00      6.46066e+00      5.00000e+00      
164     2.72799e-08      8.00000e+00      6.24768e+00      5.00000e+00      
165     2.76250e-08      8.00000e+00      6.04889e+00      5.00000e+00      
166     2.77082e-08      8.00000e+00      6.00153e+00      5.00000e+00      
167     2.77427e-08      8.00000e+00      6.00056e+00      5.00000e+00      
168     2.78117e-08      8.00000e+00      6.00494e+00      5.00000e+00      
169     2.78808e-08      8.00000e+00      6.00627e+00      5.00000e+00      
170     2.80188e-08      8.00000e+00      6.01113e+00      5.00000e+00      
171     2.81569e-08      8.00000e+00      6.01358e+00      5.00000e+00      
172     2.84330e-08      8.00000e+00      6.02380e+00      5.00000e+00      
173     2.87091e-08      8.00000e+00      6.02986e+00      5.00000e+00      
174     2.90000e-08      8.00000e+00      6.03644e+00      5.00000e+00      
175     2.90197e-08      7.94080e+00      6.03667e+00      5.00000e+00      
176     2.90360e-08      7.89204e+00      6.03691e+00      5.00000e+00      
177     2.90685e-08      7.79451e+00      6.03753e+00      5.00000e+00      
178     2.91335e-08      7.59945e+00      6.03930e+00      5.00000e+00      
179     2.92636e-08      7.20933e+00      6.04482e+00      5.00000e+00      
180     2.95236e-08      6.42909e+00      6.04570e+00      5.00000e+00      
181     2.97837e-08      5.64885e+00      6.04890e+00      5.00000e+00      
182     3.00000e-08      5.00000e+00      6.05365e+00      5.00000e+00      
183     3.00260e-08      5.00000e+00      6.05412e+00      5.00000e+00      
184     3.00780e-08      5.00000e+00      6.05551e+00      5.00000e+00      
185     3.01821e-08      5.00000e+00      6.05734e+00      5.00000e+00      
186     3.03901e-08      5.00000e+00      6.06086e+00      5.00000e+00      
187     3.08062e-08      5.00000e+00      6.07455e+00      5.00000e+00      
188     3.12224e-08      5.00000e+00      6.09017e+00      5.00000e+00      
189     3.12361e-08      5.00000e+00      6.09136e+00      5.00000e+00      
190     3.12484e-08      5.00000e+00      6.05643e+00      5.00000e+00      
191     3.12591e-08      5.00000e+00      6.02491e+00      5.00000e+00      
192     3.12804e-08      5.00000e+00      5.96366e+00      5.00000e+00      
193     3.13017e-08      5.00000e+00      5.90217e+00      5.00000e+00      
194     3.13442e-08      5.00000e+00      5.78001e+00      5.00000e+00      
195     3.14294e-08      5.00000e+00      5.53751e+00      5.00000e+00      
196     3.15997e-08      5.00000e+00      5.05802e+00      5.00000e+00      
197     3.19403e-08      5.00000e+00      4.09939e+00      5.00000e+00      
198     3.22361e-08      5.00000e+00      3.26227e+00      5.00000e+00      
199     3.22701e-08      5.00000e+00      3.26319e+00      5.00000e+00      
200     3.23383e-08      5.00000e+00      3.26586e+00      5.00000e+00      
201     3.24745e-08      5.00000e+00      3.27192e+00      5.00000e+00      
202     3.27470e-08      5.00000e+00      3.28262e+00      5.00000e+00      
203     3.32920e-08      5.00000e+00      3.31315e+00      5.00000e+00      
204     3.34721e-08      5.00000e+00      3.32433e+00      5.00000e+00      
205     3.35266e-08      5.00000e+00      3.32716e+00      5.00000e+00      
206     3.35811e-08      5.00000e+00      3.32883e+00      5.00000e+00      
207     3.36901e-08      5.00000e+00      3.33362e+00      5.00000e+00      
208     3.37991e-08      5.00000e+00      3.34100e+00      5.00000e+00      
209     3.40172e-08      5.00000e+00      3.35058e+00      5.00000e+00      
210     3.42352e-08      5.00000e+00      3.36053e+00      5.00000e+00      
211     3.44721e-08      5.00000e+00      3.37435e+00      5.00000e+00      
212     3.45157e-08      5.00000e+00      3.37638e+00      5.00000e+00      
213     3.46029e-08      5.00000e+00      3.38035e+00      5.00000e+00      
214     3.47773e-08      5.00000e+00      3.38857e+00      5.00000e+00      
215     3.51262e-08      5.00000e+00      3.40406e+00      5.00000e+00      
216     3.55821e-08      5.00000e+00      3.42523e+00      5.00000e+00      
217     3.56430e-08      5.00000e+00      3.42794e+00      5.00000e+00      
218     3.57648e-08      5.00000e+00      3.46504e+00      5.00000e+00      
219     3.58744e-08      5.00000e+00      3.53192e+00      5.00000e+00      
220     3.59841e-08      5.00000e+00      3.59622e+00      5.00000e+00      
221     3.60937e-08      5.00000e+00      3.65855e+00      5.00000e+00      
222     3.63129e-08      5.00000e+00      3.78389e+00      5.00000e+00      
223     3.65321e-08      5.00000e+00      3.90531e+00      5.00000e+00      
224     3.67082e-08      5.00000e+00      4.00076e+00      5.00000e+00      
225     3.67521e-08      5.00000e+00      4.00000e+00      5.00000e+00      
226     3.68397e-08      5.00000e+00      3.99827e+00      5.00000e+00      
