Index       TIME              V(2)              V(3)       
108      7.26132471e-07   -1.64636407e+00    2.97038105e+00
109      7.35631950e-07   -1.54008544e+00    2.74306693e+00
110      7.45131429e-07   -1.42832641e+00    2.50597488e+00
111      7.54630907e-07   -1.31149668e+00    2.25998939e+00
112      7.64130386e-07   -1.18998845e+00    2.00594661e+00
113      7.73629865e-07   -1.06423052e+00    1.74474283e+00
114      7.83129344e-07   -9.34683801e-01    1.47731904e+00
115      7.92628823e-07   -8.01824827e-01    1.20466681e+00
116      8.02128302e-07   -6.66103698e-01    9.27714103e-01
117      8.11627781e-07   -5.28001094e-01    6.47438590e-01
118      8.21127259e-07   -3.88016561e-01    3.64854550e-01
119      8.30626738e-07   -2.46665188e-01    8.10031474e-02
120      8.40126217e-07   -1.04430242e-01   -2.03147986e-01
121      8.49625696e-07    3.81830047e-02   -4.86595235e-01
122      8.59125175e-07    1.80661510e-01   -7.68308222e-01
123      8.68624654e-07    3.22486988e-01   -1.04725587e+00
124      8.78124132e-07    4.63161252e-01   -1.32248547e+00
125      8.87623611e-07    6.02191208e-01   -1.59302438e+00
126      8.97123090e-07    7.39087605e-01   -1.85788470e+00
127      9.06622569e-07    8.73338108e-01   -2.11610380e+00
128      9.16122048e-07    1.00448912e+00   -2.36679793e+00
129      9.25621527e-07    1.13205844e+00   -2.60909505e+00
130      9.35121005e-07    1.25559769e+00   -2.84204838e+00
131      9.44620484e-07    1.37466414e+00   -3.06488811e+00
132      9.54119963e-07    1.48883335e+00   -3.27682791e+00
133      9.63619442e-07    1.59771013e+00   -3.47710002e+00
134      9.73118921e-07    1.70087822e+00   -3.66499110e+00
135      9.82618400e-07    1.79800059e+00   -3.83983179e+00
136      9.92117879e-07    1.88872423e+00   -4.00099904e+00
137      1.00161736e-06    1.97267817e+00   -4.14791249e+00
138      1.01111684e-06    2.04964336e+00   -4.28004489e+00
139      1.02061632e-06    2.11931522e+00   -4.39692938e+00
140      1.03011579e-06    2.18143061e+00   -4.49815888e+00
141      1.03961527e-06    2.23576995e+00   -4.58337132e+00
142      1.04911475e-06    2.28215753e+00   -4.65226017e+00
143      1.05861423e-06    2.32041706e+00   -4.70458010e+00
144      1.06811371e-06    2.35040564e+00   -4.74014477e+00
145      1.07761319e-06    2.37201874e+00   -4.75882752e+00
146      1.08711267e-06    2.38519655e+00   -4.76056180e+00
147      1.09661215e-06    2.38987880e+00   -4.74534144e+00
148      1.10611162e-06    2.38604129e+00   -4.71322064e+00
149      1.11561110e-06    2.37370220e+00   -4.66431382e+00
150      1.12511058e-06    2.35292267e+00   -4.59879513e+00
151      1.13461006e-06    2.32376190e+00   -4.51689794e+00
152      1.14410954e-06    2.28631589e+00   -4.41891391e+00
153      1.15360902e-06    2.24072477e+00   -4.30519201e+00
154      1.16310850e-06    2.18716674e+00   -4.17613727e+00
155      1.17260798e-06    2.12581718e+00   -4.03220929e+00
156      1.18210746e-06    2.05688693e+00   -3.87392069e+00
157      1.19160693e-06    1.98063026e+00   -3.70183521e+00
158      1.20110641e-06    1.89733210e+00   -3.51656572e+00
159      1.21060589e-06    1.80727411e+00   -3.31877205e+00
160      1.22010537e-06    1.71077007e+00   -3.10915864e+00
161      1.22960485e-06    1.60817390e+00   -2.88847204e+00
162      1.23910433e-06    1.49986111e+00   -2.65749820e+00
163      1.24860381e-06    1.38620375e+00   -2.41705974e+00
164      1.25810329e-06    1.26759471e+00   -2.16801297e+00
165      1.26760276e-06    1.14449005e+00   -1.91124487e+00
166      1.27710224e-06    1.01731070e+00   -1.64766991e+00
167      1.28660172e-06    8.86500101e-01   -1.37822681e+00
168      1.29610120e-06    7.52530043e-01   -1.10387518e+00
169      1.30560068e-06    6.15878881e-01   -8.25592131e-01
170      1.31510016e-06    4.77033134e-01   -5.44368749e-01
171      1.32459964e-06    3.36487455e-01   -2.61206609e-01
172      1.33409912e-06    1.94745047e-01    2.28858134e-02
173      1.34359860e-06    5.23129035e-02    3.06896728e-01
174      1.35309807e-06   -9.03030496e-02    5.89814637e-01
175      1.36259755e-06   -2.32599070e-01    8.70631933e-01
176      1.37209703e-06   -3.74068407e-01    1.14834849e+00
177      1.38159651e-06   -5.14205666e-01    1.42197523e+00
178      1.39109599e-06   -6.52511533e-01    1.69053764e+00
179      1.40059547e-06   -7.88493494e-01    1.95307923e+00
180      1.41009495e-06   -9.21667253e-01    2.20866497e+00
181      1.41959443e-06   -1.05155851e+00    2.45638460e+00
182      1.42909391e-06   -1.17770467e+00    2.69535587e+00
183      1.43859338e-06   -1.29965646e+00    2.92472768e+00
184      1.44809286e-06   -1.41697954e+00    3.14368314e+00
185      1.45759234e-06   -1.52925609e+00    3.35144244e+00
186      1.46709182e-06   -1.63608622e+00    3.54726564e+00
187      1.47659130e-06   -1.73708947e+00    3.73045534e+00
188      1.48609078e-06   -1.83190611e+00    3.90035909e+00
189      1.49559026e-06   -1.92019845e+00    4.05637181e+00
190      1.50508974e-06   -2.00165205e+00    4.19793784e+00
191      1.51458921e-06   -2.07597680e+00    4.32455300e+00
192      1.52408869e-06   -2.14290801e+00    4.43576636e+00
193      1.53358817e-06   -2.20220730e+00    4.53118183e+00
194      1.54308765e-06   -2.25366347e+00    4.61045959e+00
195      1.55258713e-06   -2.29709327e+00    4.67331730e+00
196      1.56208661e-06   -2.33234202e+00    4.71953109e+00
197      1.57158609e-06   -2.35928418e+00    4.74893637e+00
198      1.58108557e-06   -2.37782381e+00    4.76142842e+00
199      1.59058505e-06   -2.38789486e+00    4.75696273e+00
200      1.60008452e-06   -2.38946148e+00    4.73555523e+00
201      1.60958400e-06   -2.38251808e+00    4.69728214e+00
202      1.61908348e-06   -2.36708939e+00    4.64227979e+00
203      1.62858296e-06   -2.34323036e+00    4.57074405e+00
204      1.63808244e-06   -2.31102597e+00    4.48292971e+00
205      1.64758192e-06   -2.27059091e+00    4.37914951e+00
206      1.65708140e-06   -2.22206919e+00    4.25977306e+00
207      1.66658088e-06   -2.16563362e+00    4.12522552e+00
208      1.67608036e-06   -2.10148518e+00    3.97598607e+00
209      1.68557983e-06   -2.02985236e+00    3.81258624e+00
210      1.69507931e-06   -1.95099025e+00    3.63560796e+00
211      1.70457879e-06   -1.86517974e+00    3.44568154e+00
212      1.71407827e-06   -1.77272643e+00    3.24348339e+00
213      1.72357775e-06   -1.67395959e+00    3.02973366e+00
214      1.73307723e-06   -1.56923098e+00    2.80519358e+00
215      1.74257671e-06   -1.45891358e+00    2.57066288e+00
216      1.75207619e-06   -1.34340030e+00    2.32697681e+00
217      1.76157566e-06   -1.22310252e+00    2.07500326e+00
218      1.77107514e-06   -1.09844869e+00    1.81563963e+00
219      1.78057462e-06   -9.69882763e-01    1.54980964e+00
220      1.79007410e-06   -8.37862615e-01    1.27846003e+00
221      1.79957358e-06   -7.02858438e-01    1.00255722e+00
222      1.80907306e-06   -5.65351045e-01    7.23083821e-01
223      1.81857254e-06   -4.25830166e-01    4.41035175e-01
224      1.82807202e-06   -2.84792702e-01    1.57415790e-01
225      1.83757150e-06   -1.42740956e-01   -1.26764227e-01
226      1.84707097e-06   -1.80839771e-04   -4.10492776e-01
227      1.85657045e-06    1.42379920e-01   -6.92759364e-01
228      1.86606993e-06    2.84433597e-01   -9.72558704e-01
229      1.87556941e-06    4.25474269e-01   -1.24889430e+00
230      1.88506889e-06    5.64999624e-01   -1.52078198e+00
231      1.89456837e-06    7.02512745e-01   -1.78725343e+00
232      1.90406785e-06    8.37523882e-01   -2.04735961e+00
233      1.91356733e-06    9.69552195e-01   -2.30017417e+00
234      1.92306681e-06    1.09812747e+00   -2.54479671e+00
235      1.93256628e-06    1.22279178e+00   -2.78035600e+00
236      1.94206576e-06    1.34310115e+00   -3.00601312e+00
237      1.95156524e-06    1.45862710e+00   -3.22096438e+00
238      1.96106472e-06    1.56895817e+00   -3.42444425e+00
239      1.97056420e-06    1.67370143e+00   -3.61572803e+00
240      1.98006368e-06    1.77248384e+00   -3.79413448e+00
241      1.98956316e-06    1.86495359e+00   -3.95902819e+00
242      1.99906264e-06    1.95078134e+00   -4.10982191e+00
243      2.00856211e-06    2.02966143e+00   -4.24597859e+00
244      2.01806159e-06    2.10131292e+00   -4.36701331e+00
245      2.02756107e-06    2.16548063e+00   -4.47249499e+00
246      2.03706055e-06    2.22193603e+00   -4.56204799e+00
247      2.04656003e-06    2.27047804e+00   -4.63535334e+00
248      2.05605951e-06    2.31093380e+00   -4.69214999e+00
249      2.06555899e-06    2.34315922e+00   -4.73223564e+00
250      2.07505847e-06    2.36703953e+00   -4.75546753e+00
251      2.08455795e-06    2.38248967e+00   -4.76176293e+00
252      2.09405742e-06    2.38945463e+00   -4.75109941e+00
253      2.10355690e-06    2.38790960e+00   -4.72351495e+00
254      2.11305638e-06    2.37786007e+00   -4.67910779e+00
255      2.12255586e-06    2.35934185e+00   -4.61803609e+00
256      2.13205534e-06    2.33242089e+00   -4.54051735e+00
257      2.14155482e-06    2.29719305e+00   -4.44682766e+00
258      2.15105430e-06    2.25378381e+00   -4.33730068e+00
259      2.16055378e-06    2.20234777e+00   -4.21232650e+00
260      2.17005325e-06    2.14306811e+00   -4.07235021e+00
261      2.17955273e-06    2.07615596e+00   -3.91787032e+00
262      2.18905221e-06    2.00184963e+00   -3.74943703e+00
263      2.19855169e-06    1.92041375e+00   -3.56765020e+00
264      2.20805117e-06    1.83213836e+00   -3.37315725e+00
265      2.21755065e-06    1.73733785e+00   -3.16665088e+00
266      2.22705013e-06    1.63634984e+00   -2.94886655e+00
267      2.23654961e-06    1.52953401e+00   -2.72057989e+00
268      2.24604909e-06    1.41727078e+00   -2.48260394e+00
269      2.25554856e-06    1.29995996e+00   -2.23578626e+00
270      2.26504804e-06    1.17801937e+00   -1.98100587e+00
271      2.27454752e-06    1.05188329e+00   -1.71917016e+00
272      2.28404700e-06    9.22000944e-01   -1.45121167e+00
273      2.29354648e-06    7.88834913e-01   -1.17808472e+00
274      2.30304596e-06    6.52859463e-01   -9.00762050e-01
275      2.31254544e-06    5.14558869e-01   -6.20231332e-01
276      2.32204492e-06    3.74425683e-01   -3.37491673e-01
277      2.33154440e-06    2.32958989e-01   -5.35500440e-02
278      2.34104387e-06    9.06626163e-02    2.30582302e-01
279      2.35054335e-06   -5.19566495e-02    5.13893434e-01
280      2.36004283e-06   -1.94390873e-01    7.95374345e-01
281      2.36954231e-06   -3.36132777e-01    1.07402255e+00
282      2.37904179e-06   -4.76677552e-01    1.34884564e+00
283      2.38854127e-06   -6.15524649e-01    1.61886485e+00
284      2.39804075e-06   -7.52179569e-01    1.88311851e+00
285      2.40754023e-06   -8.86155617e-01    2.14066548e+00
286      2.41703970e-06   -1.01697564e+00    2.39058851e+00
287      2.42653918e-06   -1.14417373e+00    2.63199752e+00
288      2.43603866e-06   -1.26729686e+00    2.86403272e+00
289      2.44553814e-06   -1.38590655e+00    3.08586773e+00
290      2.45503762e-06   -1.49958036e+00    3.29671248e+00
291      2.46453710e-06   -1.60791344e+00    3.49581607e+00
292      2.47403658e-06   -1.71051998e+00    3.68246938e+00
293      2.48353606e-06   -1.80703453e+00    3.85600766e+00
294      2.49303554e-06   -1.89711337e+00    4.01581284e+00
295      2.50253501e-06   -1.98043568e+00    4.16131579e+00
296      2.51203449e-06   -2.05670471e+00    4.29199831e+00
297      2.52153397e-06   -2.12564883e+00    4.40739496e+00
298      2.53103345e-06   -2.18702250e+00    4.50709477e+00
299      2.54053293e-06   -2.24060713e+00    4.59074266e+00
300      2.55003241e-06   -2.28621189e+00    4.65804072e+00
301      2.55953189e-06   -2.32367436e+00    4.70874926e+00
302      2.56903137e-06   -2.35286110e+00    4.74268769e+00
303      2.57853085e-06   -2.37366818e+00    4.75973514e+00
304      2.58803032e-06   -2.38602150e+00    4.75983090e+00
305      2.59752980e-06   -2.38987705e+00    4.74297462e+00
306      2.60702928e-06   -2.38522110e+00    4.70922633e+00
307      2.61652876e-06   -2.37207023e+00    4.65870624e+00
308      2.62602824e-06   -2.35047129e+00    4.59159426e+00
309      2.63552772e-06   -2.32050120e+00    4.50812941e+00
310      2.64502720e-06   -2.28226669e+00    4.40860896e+00
311      2.65452668e-06   -2.23590394e+00    4.29338735e+00
312      2.66402615e-06   -2.18157806e+00    4.16287492e+00
313      2.67352563e-06   -2.11948253e+00    4.01753650e+00
314      2.68302511e-06   -2.04983852e+00    3.85788971e+00
315      2.69252459e-06   -1.97289405e+00    3.68450313e+00
316      2.70202407e-06   -1.88892316e+00    3.49799428e+00
317      2.71152355e-06   -1.79822491e+00    3.29902738e+00
318      2.72102303e-06   -1.70112232e+00    3.08831108e+00
319      2.73052251e-06   -1.59796121e+00    2.86659581e+00
320      2.74002199e-06   -1.48910901e+00    2.63467123e+00
321      2.74952146e-06   -1.37495337e+00    2.39336332e+00
322      2.75902094e-06   -1.25590087e+00    2.14353150e+00
323      2.76852042e-06   -1.13237550e+00    1.88606554e+00
324      2.77801990e-06   -1.00481720e+00    1.62188239e+00
325      2.78751938e-06   -8.73680263e-01    1.35192295e+00
326      2.79701886e-06   -7.39431734e-01    1.07714866e+00
327      2.80651834e-06   -6.02549735e-01    7.98538128e-01
328      2.81601782e-06   -4.63521768e-01    5.17083619e-01
329      2.82551730e-06   -3.22842978e-01    2.33787528e-01
330      2.83501677e-06   -1.81014390e-01   -5.03411916e-02
331      2.84451625e-06   -3.85411227e-02   -3.34290622e-01
332      2.85401573e-06    1.04069408e-01   -6.17049484e-01
333      2.86351521e-06    2.46309298e-01   -8.97610738e-01
334      2.87301469e-06    3.87671962e-01   -1.17497517e+00
335      2.88251417e-06    5.27653941e-01   -1.44815495e+00
336      2.89201365e-06    6.65756691e-01   -1.71617716e+00
337      2.90151313e-06    8.01488364e-01   -1.97808724e+00
338      2.91101260e-06    9.34365552e-01   -2.23295241e+00
339      2.92051208e-06    1.06391502e+00   -2.47986496e+00
340      2.93001156e-06    1.18967537e+00   -2.71794553e+00
341      2.93951104e-06    1.31119872e+00   -2.94634619e+00
342      2.94901052e-06    1.42805227e+00   -3.16425350e+00
343      2.95851000e-06    1.53981983e+00   -3.37089139e+00
344      2.96800948e-06    1.64610337e+00   -3.56552392e+00
345      2.97750896e-06    1.74652433e+00   -3.74745792e+00
346      2.98700844e-06    1.84072509e+00   -3.91604542e+00
347      2.99650791e-06    1.92837015e+00   -4.07068601e+00
348      3.00600739e-06    2.00914736e+00   -4.21082893e+00
349      3.01550687e-06    2.08276903e+00   -4.33597508e+00
350      3.02500635e-06    2.14897296e+00   -4.44567875e+00
351      3.03450583e-06    2.20752337e+00   -4.53954923e+00
352      3.04400531e-06    2.25821174e+00   -4.61725220e+00
353      3.05350479e-06    2.30085753e+00   -4.67851092e+00
354      3.06300427e-06    2.33530887e+00   -4.72310722e+00
355      3.07250374e-06    2.36144305e+00   -4.75088228e+00
356      3.08200322e-06    2.37916700e+00   -4.76173717e+00
357      3.09150270e-06    2.38841760e+00   -4.75563324e+00
358      3.10100218e-06    2.38916191e+00   -4.73259222e+00
359      3.11050166e-06    2.38139726e+00   -4.69269617e+00
360      3.12000114e-06    2.36515132e+00   -4.63608719e+00
361      3.12950062e-06    2.34048194e+00   -4.56296688e+00
362      3.13900010e-06    2.30747698e+00   -4.47359566e+00
363      3.14849958e-06    2.26625399e+00   -4.36829182e+00
364      3.15799905e-06    2.21695979e+00   -4.24743041e+00
365      3.16749853e-06    2.15976994e+00   -4.11144186e+00
366      3.17699801e-06    2.09488811e+00   -3.96081050e+00
367      3.18649749e-06    2.02254537e+00   -3.79607279e+00
368      3.19599697e-06    1.94299939e+00   -3.61781546e+00
369      3.20549645e-06    1.85653346e+00   -3.42667335e+00
370      3.21499593e-06    1.76345552e+00   -3.22332721e+00
371      3.22449541e-06    1.66409707e+00   -3.00850127e+00
372      3.23399489e-06    1.55881197e+00   -2.78296061e+00
373      3.24349436e-06    1.44797520e+00   -2.54750850e+00
374      3.25299384e-06    1.33198150e+00   -2.30298349e+00
375      3.26249332e-06    1.21124397e+00   -2.05025645e+00
376      3.27199280e-06    1.08619262e+00   -1.79022747e+00
377      3.28149228e-06    9.57272826e-01   -1.52382263e+00
378      3.29099176e-06    8.24943720e-01   -1.25199072e+00
379      3.30049124e-06    6.89676594e-01   -9.75699884e-01
380      3.30999072e-06    5.51953200e-01   -6.95934110e-01
381      3.31949019e-06    4.12264037e-01   -4.13689780e-01
382      3.32898967e-06    2.71106604e-01   -1.29972104e-01
383      3.33848915e-06    1.28983630e-01    1.54208465e-01
384      3.34798863e-06   -1.35987160e-02    4.37839824e-01
385      3.35748811e-06   -1.56132631e-01    7.19911826e-01
386      3.36698759e-06   -2.98110482e-01    9.99419878e-01
387      3.37648707e-06   -4.39026619e-01    1.27536852e+00
388      3.38598655e-06   -5.78379173e-01    1.54677496e+00
389      3.39548603e-06   -7.15671841e-01    1.81267259e+00
390      3.40498550e-06   -8.50415659e-01    2.07211443e+00
391      3.41448498e-06   -9.82130740e-01    2.32417648e+00
392      3.42398446e-06   -1.11034798e+00    2.56796102e+00
393      3.43348394e-06   -1.23461075e+00    2.80259983e+00
394      3.44298342e-06   -1.35447647e+00    3.02725723e+00
395      3.45248290e-06   -1.46951825e+00    3.24113312e+00
396      3.46198238e-06   -1.57932638e+00    3.44346579e+00
397      3.47148186e-06   -1.68350976e+00    3.63353462e+00
398      3.48098134e-06   -1.78169737e+00    3.81066270e+00
399      3.49048081e-06   -1.87353949e+00    3.97421918e+00
400      3.49998029e-06   -1.95870905e+00    4.12362157e+00
401      3.50947977e-06   -2.03690270e+00    4.25833777e+00
402      3.51897925e-06   -2.10784197e+00    4.37788798e+00
403      3.52847873e-06   -2.17127420e+00    4.48184645e+00
404      3.53797821e-06   -2.22697349e+00    4.56984291e+00
405      3.54747769e-06   -2.27474146e+00    4.64156397e+00
406      3.55697717e-06   -2.31440799e+00    4.69675420e+00
407      3.56647664e-06   -2.34583180e+00    4.73521704e+00
408      3.57597612e-06   -2.36890097e+00    4.75681550e+00
409      3.58547560e-06   -2.38353336e+00    4.76147267e+00
410      3.59497508e-06   -2.38967685e+00    4.74917196e+00
411      3.60447456e-06   -2.38730955e+00    4.71995716e+00
412      3.61397404e-06   -2.37643990e+00    4.67393235e+00
413      3.62347352e-06   -2.35710661e+00    4.61126142e+00
414      3.63297300e-06   -2.32937854e+00    4.53216758e+00
415      3.64247248e-06   -2.29335443e+00    4.43693252e+00
416      3.65197195e-06   -2.24916259e+00    4.32589542e+00
417      3.66147143e-06   -2.19696040e+00    4.19945174e+00
418      3.67097091e-06   -2.13693379e+00    4.05805180e+00
419      3.68047039e-06   -2.06929653e+00    3.90219919e+00
420      3.68996987e-06   -1.99428952e+00    3.73244898e+00
421      3.69946935e-06   -1.91217989e+00    3.54940574e+00
422      3.70896883e-06   -1.82326007e+00    3.35372136e+00
423      3.71846831e-06   -1.72784674e+00    3.14609278e+00
424      3.72796778e-06   -1.62627973e+00    2.92725945e+00
425      3.73746726e-06   -1.51892076e+00    2.69800075e+00
426      3.74696674e-06   -1.40615218e+00    2.45913318e+00
427      3.75646622e-06   -1.28837562e+00    2.21150746e+00
428      3.76596570e-06   -1.16601054e+00    1.95600550e+00
429      3.77546518e-06   -1.03949274e+00    1.69353726e+00
430      3.78496466e-06   -9.09272803e-01    1.42503754e+00
431      3.79446414e-06   -7.75814513e-01    1.15146257e+00
