Index       TIME              V(2)              V(3)       
0        0.00000000e+00    0.00000000e+00    0.00000000e+00
1        1.00000000e-10    1.57079624e-03    0.00000000e+00
2        3.00000000e-10    4.71238636e-03    0.00000000e+00
3        7.00000000e-10    1.09955398e-02    0.00000000e+00
4        1.50000000e-09    2.35616003e-02    0.00000000e+00
5        3.10000000e-09    4.86916253e-02    0.00000000e+00
6        6.30000000e-09    9.89344020e-02    0.00000000e+00
7        1.27000000e-08    1.99279796e-01    0.00000000e+00
8        1.91000000e-08    2.99303144e-01    0.00000000e+00
9        2.55000000e-08    3.98842729e-01    0.00000000e+00
10       3.19000000e-08    4.97737612e-01    0.00000000e+00
11       3.83000000e-08    5.95827897e-01    0.00000000e+00
12       4.47000000e-08    6.92954992e-01    0.00000000e+00
13       5.11000000e-08    7.88961860e-01    0.00000000e+00
14       5.75000000e-08    8.83693273e-01    0.00000000e+00
15       6.39000000e-08    9.76996070e-01    0.00000000e+00
16       7.03000000e-08    1.06871940e+00    0.00000000e+00
17       7.67000000e-08    1.15871495e+00    0.00000000e+00
18       8.31000000e-08    1.24683723e+00    0.00000000e+00
19       8.95000000e-08    1.33294375e+00    0.00000000e+00
20       9.59000000e-08    1.41689531e+00    0.00000000e+00
21       1.02300000e-07    1.49855615e+00    0.00000000e+00
22       1.08700000e-07    1.57779425e+00    0.00000000e+00
23       1.15100000e-07    1.65448151e+00    0.00000000e+00
24       1.21500000e-07    1.72849392e+00    0.00000000e+00
25       1.27900000e-07    1.79971182e+00    0.00000000e+00
26       1.34300000e-07    1.86802008e+00    0.00000000e+00
27       1.40700000e-07    1.93330824e+00    0.00000000e+00
28       1.47100000e-07    1.99547074e+00    0.00000000e+00
29       1.53500000e-07    2.05440709e+00    0.00000000e+00
30       1.59900000e-07    2.11002199e+00    0.00000000e+00
31       1.66300000e-07    2.16222552e+00    0.00000000e+00
32       1.72700000e-07    2.21093328e+00    0.00000000e+00
33       1.79100000e-07    2.25606652e+00    0.00000000e+00
34       1.85500000e-07    2.29755226e+00    0.00000000e+00
35       1.91900000e-07    2.33532344e+00    0.00000000e+00
36       1.98300000e-07    2.36931897e+00    0.00000000e+00
37       2.04700000e-07    2.39948390e+00    0.00000000e+00
38       2.17500000e-07    2.44813314e+00    0.00000000e+00
39       2.30300000e-07    2.48095665e+00    0.00000000e+00
40       2.43100000e-07    2.49774224e+00    0.00000000e+00
41       2.55900000e-07    2.49838139e+00    0.00000000e+00
42       2.68700000e-07    2.48286999e+00    0.00000000e+00
43       2.81500000e-07    2.45130829e+00    0.00000000e+00
44       2.94300000e-07    2.40390034e+00    0.00000000e+00
45       3.07100000e-07    2.34095261e+00    0.00000000e+00
46       3.19900000e-07    2.26287204e+00    0.00000000e+00
47       3.32700000e-07    2.17016339e+00    0.00000000e+00
48       3.33647414e-07    2.16273586e+00    9.39575430e-03
49       3.35542241e-07    2.14765115e+00    6.60774998e-02
50       3.37437068e-07    2.13226204e+00    1.22749148e-01
51       3.39331896e-07    2.11657073e+00    1.79404719e-01
52       3.43121551e-07    2.08429038e+00    2.92618325e-01
53       3.50700860e-07    2.01620382e+00    5.18504969e-01
54       3.58280170e-07    1.94354584e+00    7.43230275e-01
55       3.65859479e-07    1.86648119e+00    9.66263717e-01
56       3.73438789e-07    1.78518461e+00    1.18709564e+00
57       3.81018098e-07    1.69984044e+00    1.40523926e+00
58       3.88597408e-07    1.61064218e+00    1.62020171e+00
59       3.96176717e-07    1.51779210e+00    1.83149721e+00
60       4.03756027e-07    1.42150073e+00    2.03864533e+00
61       4.11335337e-07    1.32198639e+00    2.24115203e+00
62       4.18914646e-07    1.21947474e+00    2.43857960e+00
63       4.26493956e-07    1.11419821e+00    2.63048192e+00
64       4.34073265e-07    1.00639552e+00    2.81642519e+00
65       4.41652575e-07    8.96311090e-01    2.99598890e+00
66       4.49231884e-07    7.84194543e-01    3.16875020e+00
67       4.56811194e-07    6.70300093e-01    3.33432154e+00
68       4.64390503e-07    5.54885990e-01    3.49233556e+00
69       4.71969813e-07    4.38213930e-01    3.64243499e+00
70       4.79549122e-07    3.20548459e-01    3.78428021e+00
71       4.87128432e-07    2.02156379e-01    3.91754565e+00
72       4.94707742e-07    8.33061363e-02    4.04191816e+00
73       5.02287051e-07   -3.57327821e-02    4.15712805e+00
74       5.09866361e-07   -1.54690462e-01    4.26291472e+00
75       5.17445670e-07   -2.73297173e-01    4.35903866e+00
76       5.25024980e-07   -3.91283981e-01    4.44528194e+00
77       5.32604289e-07   -5.08383358e-01    4.52143956e+00
78       5.40183599e-07   -6.24329786e-01    4.58733873e+00
79       5.47762908e-07   -7.38860364e-01    4.64283062e+00
80       5.55342218e-07   -8.51715400e-01    4.68780883e+00
81       5.62921527e-07   -9.62639001e-01    4.72217580e+00
82       5.70500837e-07   -1.07137965e+00    4.74580865e+00
83       5.78080146e-07   -1.17769079e+00    4.75870663e+00
84       5.85659456e-07   -1.28133137e+00    4.76079723e+00
85       5.89233333e-07   -1.32920716e+00    4.75804245e+00
86       5.89991264e-07   -1.33927509e+00    4.75714988e+00
87       5.90536405e-07   -1.34649766e+00    4.75644123e+00
88       5.91626686e-07   -1.36089534e+00    4.75485654e+00
89       5.93807248e-07   -1.38949840e+00    4.75101769e+00
90       5.98168371e-07   -1.44591668e+00    4.74066207e+00
91       6.06890619e-07   -1.55545465e+00    4.70928915e+00
92       6.15612866e-07   -1.66032182e+00    4.66375537e+00
93       6.24335114e-07   -1.76020331e+00    4.60425424e+00
94       6.33057361e-07   -1.85479919e+00    4.53091608e+00
95       6.41779609e-07   -1.94382543e+00    4.44393670e+00
96       6.50501856e-07   -2.02701472e+00    4.34366973e+00
97       6.59224103e-07   -2.10411726e+00    4.23035080e+00
98       6.67946351e-07   -2.15971914e+00    4.10424482e+00
99       6.69133739e-07   -2.14898797e+00    4.08612454e+00
