Index       TIME              V(1)              V(2)       
0        0.00000000e+00    0.00000000e+00    0.00000000e+00
1        5.00000000e-12    0.00000000e+00    0.00000000e+00
2        1.50000000e-11    0.00000000e+00    0.00000000e+00
3        3.50000000e-11    0.00000000e+00    0.00000000e+00
4        7.50000000e-11    0.00000000e+00    0.00000000e+00
5        1.55000000e-10    0.00000000e+00    0.00000000e+00
6        2.55000000e-10    0.00000000e+00    0.00000000e+00
7        3.55000000e-10    0.00000000e+00    0.00000000e+00
8        4.55000000e-10    0.00000000e+00    0.00000000e+00
9        5.55000000e-10    0.00000000e+00    0.00000000e+00
10       6.55000000e-10    0.00000000e+00    0.00000000e+00
11       7.55000000e-10    0.00000000e+00    0.00000000e+00
12       8.55000000e-10    0.00000000e+00    0.00000000e+00
13       9.55000000e-10    0.00000000e+00    0.00000000e+00
14       1.00000000e-09    0.00000000e+00    0.00000000e+00
15       1.00000244e-09    2.44140625e-06    0.00000000e+00
16       1.00000259e-09    2.59399414e-06    0.00000000e+00
17       1.00000273e-09    2.73132324e-06    0.00000000e+00
18       1.00000287e-09    2.86865234e-06    0.00000000e+00
19       1.00000314e-09    3.14331055e-06    0.00000000e+00
20       1.00000369e-09    3.69262695e-06    0.00000000e+00
21       1.00000424e-09    4.24194336e-06    0.00000000e+00
22       1.00000479e-09    4.79125977e-06    0.00000000e+00
23       1.00000534e-09    5.34057617e-06    0.00000000e+00
24       1.00000589e-09    5.88989258e-06    0.00000000e+00
25       1.00000644e-09    6.43920898e-06    0.00000000e+00
26       1.00000754e-09    7.53784180e-06    0.00000000e+00
27       1.00000864e-09    8.63647461e-06    0.00000000e+00
28       1.00000974e-09    9.73510742e-06    0.00000000e+00
29       1.00001083e-09    1.08337402e-05    0.00000000e+00
30       1.00001193e-09    1.19323730e-05    0.00000000e+00
31       1.00001303e-09    1.30310059e-05    0.00000000e+00
32       1.00001413e-09    1.41296387e-05    0.00000000e+00
33       1.00001633e-09    1.63269043e-05    0.00000000e+00
34       1.00001852e-09    1.85241699e-05    0.00000000e+00
35       1.00002072e-09    2.07214355e-05    0.00000000e+00
36       1.00002292e-09    2.29187012e-05    0.00000000e+00
37       1.00002512e-09    2.51159668e-05    0.00000000e+00
38       1.00002731e-09    2.73132324e-05    0.00000000e+00
39       1.00002951e-09    2.95104980e-05    0.00000000e+00
40       1.00003391e-09    3.39050293e-05    0.00000000e+00
41       1.00003830e-09    3.82995605e-05    0.00000000e+00
42       1.00004269e-09    4.26940918e-05    0.00000000e+00
43       1.00004709e-09    4.70886230e-05    0.00000000e+00
44       1.00005148e-09    5.14831543e-05    0.00000000e+00
45       1.00005588e-09    5.58776855e-05    0.00000000e+00
46       1.00006027e-09    6.02722168e-05    0.00000000e+00
47       1.00006906e-09    6.90612793e-05    0.00000000e+00
48       1.00007785e-09    7.78503418e-05    0.00000000e+00
49       1.00008664e-09    8.66394043e-05    0.00000000e+00
50       1.00009543e-09    9.54284668e-05    0.00000000e+00
51       1.00010422e-09    1.04217529e-04    0.00000000e+00
52       1.00011301e-09    1.13006592e-04    0.00000000e+00
53       1.00012180e-09    1.21795654e-04    0.00000000e+00
54       1.00013937e-09    1.39373779e-04    0.00000000e+00
55       1.00015695e-09    1.56951904e-04    0.00000000e+00
56       1.00017453e-09    1.74530029e-04    0.00000000e+00
57       1.00019211e-09    1.92108154e-04    0.00000000e+00
58       1.00020969e-09    2.09686279e-04    0.00000000e+00
59       1.00022726e-09    2.27264404e-04    0.00000000e+00
60       1.00024484e-09    2.44842529e-04    0.00000000e+00
61       1.00026242e-09    2.62420654e-04    0.00000000e+00
62       1.00029758e-09    2.97576904e-04    0.00000000e+00
63       1.00033273e-09    3.32733154e-04    0.00000000e+00
64       1.00036789e-09    3.67889404e-04    0.00000000e+00
65       1.00040305e-09    4.03045654e-04    0.00000000e+00
66       1.00043820e-09    4.38201904e-04    0.00000000e+00
67       1.00047336e-09    4.73358154e-04    0.00000000e+00
68       1.00050851e-09    5.08514404e-04    0.00000000e+00
69       1.00057883e-09    5.78826904e-04    0.00000000e+00
70       1.00064914e-09    6.49139404e-04    0.00000000e+00
71       1.00071945e-09    7.19451904e-04    0.00000000e+00
72       1.00078976e-09    7.89764404e-04    0.00000000e+00
73       1.00086008e-09    8.60076904e-04    0.00000000e+00
74       1.00093039e-09    9.30389404e-04    0.00000000e+00
75       1.00100070e-09    1.00070190e-03    0.00000000e+00
76       1.00107101e-09    1.07101440e-03    0.00000000e+00
77       1.00121164e-09    1.21163940e-03    0.00000000e+00
78       1.00135226e-09    1.35226440e-03    0.00000000e+00
79       1.00149289e-09    1.49288940e-03    0.00000000e+00
80       1.00163351e-09    1.63351440e-03    0.00000000e+00
81       1.00177414e-09    1.77413940e-03    0.00000000e+00
82       1.00191476e-09    1.91476440e-03    0.00000000e+00
83       1.00205539e-09    2.05538940e-03    0.00000000e+00
84       1.00233664e-09    2.33663940e-03    0.00000000e+00
85       1.00261789e-09    2.61788940e-03    0.00000000e+00
86       1.00289914e-09    2.89913940e-03    0.00000000e+00
87       1.00318039e-09    3.18038940e-03    0.00000000e+00
88       1.00346164e-09    3.46163940e-03    0.00000000e+00
89       1.00374289e-09    3.74288940e-03  -5.42541738e-291
90       1.00402414e-09    4.02413940e-03  -9.91340424e-271
91       1.00430539e-09    4.30538940e-03  -4.06881842e-253
92       1.00486789e-09    4.86788940e-03  -7.53623765e-224
93       1.00543039e-09    5.43038940e-03  -9.10613028e-201
94       1.00599289e-09    5.99288940e-03  -5.08144559e-182
95       1.00655539e-09    6.55538940e-03  -1.71180226e-166
96       1.00711789e-09    7.11788940e-03  -2.01897785e-153
97       1.00768039e-09    7.68038940e-03  -2.88895709e-142
98       1.00824289e-09    8.24288940e-03  -1.23780835e-132
99       1.00936789e-09    9.36788940e-03  -1.08021326e-116
100      1.01049289e-09    1.04928894e-02  -2.72551540e-104
101      1.01161789e-09    1.16178894e-02   -2.71145617e-94
102      1.01274289e-09    1.27428894e-02   -4.61049335e-86
103      1.01386789e-09    1.38678894e-02   -3.60850395e-79
104      1.01499289e-09    1.49928894e-02   -2.60031238e-73
105      1.01611789e-09    1.61178894e-02   -2.84346829e-68
106      1.01724289e-09    1.72428894e-02   -6.82587783e-64
107      1.01949289e-09    1.94928894e-02   -1.67942594e-56
108      1.02174289e-09    2.17428894e-02   -9.22888686e-51
