Index       TIME              V(1)       
0        0.00000000e+00    0.00000000e+00
1        2.50000000e-03    0.00000000e+00
2        7.50000000e-03    0.00000000e+00
3        1.75000000e-02    0.00000000e+00
4        3.75000000e-02    0.00000000e+00
5        7.75000000e-02    0.00000000e+00
6        1.57500000e-01    0.00000000e+00
7        3.17500000e-01    0.00000000e+00
8        5.00000000e-01    0.00000000e+00
9        5.00019531e-01    9.76562500e-05
10       5.00058594e-01    2.92968750e-04
11       5.00136719e-01    6.83593750e-04
12       5.00292969e-01    1.46484375e-03
13       5.00605469e-01    3.02734375e-03
14       5.01230469e-01    6.15234375e-03
15       5.02480469e-01    1.24023437e-02
16       5.04980469e-01    2.49023437e-02
17       5.09980469e-01    4.99023437e-02
18       5.19980469e-01    9.99023437e-02
19       5.39980469e-01    1.99902344e-01
20       5.79980469e-01    3.99902344e-01
21       6.59980469e-01    7.99902344e-01
22       8.19980469e-01    1.59990234e+00
23       1.01998047e+00    2.59990234e+00
24       1.21998047e+00    3.59990234e+00
25       1.41998047e+00    4.59990234e+00
26       1.50000000e+00    5.00000000e+00
27       1.52000000e+00    5.00000000e+00
28       1.56000000e+00    5.00000000e+00
29       1.64000000e+00    5.00000000e+00
30       1.80000000e+00    5.00000000e+00
31       2.00000000e+00    5.00000000e+00
End of Xyce(TM) Simulation
