Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)         N(M1:VDS)         N(M1:VBS)         N(M1:VGS)        N(M1:VDSAT)   
10      -9.00000000e-02    0.00000000e+00   -2.78551172e-10    9.41997831e-09    9.41997469e-09   -3.61928907e-15   -4.12805966e-01    1.80000000e-01   -9.00000000e-02    9.00000000e-02    6.84909736e-02
11      -8.90000000e-02    0.00000000e+00   -2.68570647e-10    9.08334898e-09    9.08334974e-09    7.54750762e-16   -4.12818375e-01    1.78000000e-01   -8.90000000e-02    8.90000000e-02    6.84908496e-02
12      -8.80000000e-02    0.00000000e+00   -2.58944115e-10    8.75862972e-09    8.75862841e-09   -1.30917173e-15   -4.12830751e-01    1.76000000e-01   -8.80000000e-02    8.80000000e-02    6.84907298e-02
13      -8.70000000e-02    0.00000000e+00   -2.49659057e-10    8.44539388e-09    8.44539113e-09   -2.74296632e-15   -4.12843092e-01    1.74000000e-01   -8.70000000e-02    8.70000000e-02    6.84906142e-02
14      -8.60000000e-02    0.00000000e+00   -2.40703394e-10    8.14323145e-09    8.14323296e-09    1.51130664e-15   -4.12855399e-01    1.72000000e-01   -8.60000000e-02    8.60000000e-02    6.84905027e-02
15      -8.50000000e-02    0.00000000e+00   -2.32065467e-10    7.85176624e-09    7.85176309e-09   -3.15367722e-15   -4.12867669e-01    1.70000000e-01   -8.50000000e-02    8.50000000e-02    6.84903950e-02
16      -8.40000000e-02    0.00000000e+00   -2.23734028e-10    7.57060499e-09    7.57060434e-09   -6.51421915e-16   -4.12879902e-01    1.68000000e-01   -8.40000000e-02    8.40000000e-02    6.84902911e-02
17      -8.30000000e-02    0.00000000e+00   -2.15698222e-10    7.29939193e-09    7.29939269e-09    7.60393162e-16   -4.12892097e-01    1.66000000e-01   -8.30000000e-02    8.30000000e-02    6.84901908e-02
18      -8.20000000e-02    0.00000000e+00   -2.07947573e-10    7.03777934e-09    7.03777684e-09   -2.50550215e-15   -4.12904253e-01    1.64000000e-01   -8.20000000e-02    8.20000000e-02    6.84900940e-02
19      -8.10000000e-02    0.00000000e+00   -2.00471974e-10    6.78542000e-09    6.78541772e-09   -2.27672422e-15   -4.12916369e-01    1.62000000e-01   -8.10000000e-02    8.10000000e-02    6.84900006e-02
20      -8.00000000e-02    0.00000000e+00   -1.93261671e-10    6.54199050e-09    6.54198812e-09   -2.38108273e-15   -4.12928443e-01    1.60000000e-01   -8.00000000e-02    8.00000000e-02    6.84899104e-02
21      -7.90000000e-02    0.00000000e+00   -1.86307251e-10    6.30717585e-09    6.30717222e-09   -3.63327833e-15   -4.12940476e-01    1.58000000e-01   -7.90000000e-02    7.90000000e-02    6.84898234e-02
22      -7.80000000e-02    0.00000000e+00   -1.79599633e-10    6.08066649e-09    6.08066524e-09   -1.25402894e-15   -4.12952465e-01    1.56000000e-01   -7.80000000e-02    7.80000000e-02    6.84897394e-02
23      -7.70000000e-02    0.00000000e+00   -1.73130050e-10    5.86217151e-09    5.86217301e-09    1.49612094e-15   -4.12964409e-01    1.54000000e-01   -7.70000000e-02    7.70000000e-02    6.84896583e-02
24      -7.60000000e-02    0.00000000e+00   -1.66890046e-10    5.65141325e-09    5.65141164e-09   -1.61222455e-15   -4.12976307e-01    1.52000000e-01   -7.60000000e-02    7.60000000e-02    6.84895801e-02
25      -7.50000000e-02    0.00000000e+00   -1.60871457e-10    5.44810558e-09    5.44810712e-09    1.54229730e-15   -4.12988158e-01    1.50000000e-01   -7.50000000e-02    7.50000000e-02    6.84895046e-02
26      -7.40000000e-02    0.00000000e+00   -1.55066409e-10    5.25199642e-09    5.25199500e-09   -1.42563010e-15   -4.12999960e-01    1.48000000e-01   -7.40000000e-02    7.40000000e-02    6.84894317e-02
27      -7.30000000e-02    0.00000000e+00   -1.49467299e-10    5.06282164e-09    5.06282004e-09   -1.60318441e-15   -4.13011713e-01    1.46000000e-01   -7.30000000e-02    7.30000000e-02    6.84893614e-02
28      -7.20000000e-02    0.00000000e+00   -1.44066792e-10    4.88033569e-09    4.88033588e-09    1.91641673e-16   -4.13023414e-01    1.44000000e-01   -7.20000000e-02    7.20000000e-02    6.84892935e-02
29      -7.10000000e-02    0.00000000e+00   -1.38857809e-10    4.70430527e-09    4.70430476e-09   -5.11529468e-16   -4.13035063e-01    1.42000000e-01   -7.10000000e-02    7.10000000e-02    6.84892280e-02
30      -7.00000000e-02    0.00000000e+00   -1.33833517e-10    4.53449737e-09    4.53449716e-09   -2.04403439e-16   -4.13046657e-01    1.40000000e-01   -7.00000000e-02    7.00000000e-02    6.84891648e-02
31      -6.90000000e-02    0.00000000e+00   -1.28987324e-10    4.37069288e-09    4.37069156e-09   -1.31613394e-15   -4.13058196e-01    1.38000000e-01   -6.90000000e-02    6.90000000e-02    6.84891038e-02
32      -6.80000000e-02    0.00000000e+00   -1.24312866e-10    4.21267422e-09    4.21267413e-09   -9.19297547e-17   -4.13069677e-01    1.36000000e-01   -6.80000000e-02    6.80000000e-02    6.84890449e-02
33      -6.70000000e-02    0.00000000e+00   -1.19803999e-10    4.06023932e-09    4.06023843e-09   -8.82951357e-16   -4.13081099e-01    1.34000000e-01   -6.70000000e-02    6.70000000e-02    6.84889881e-02
34      -6.60000000e-02    0.00000000e+00   -1.15454795e-10    3.91318705e-09    3.91318523e-09   -1.82093795e-15   -4.13092460e-01    1.32000000e-01   -6.60000000e-02    6.60000000e-02    6.84889333e-02
35      -6.50000000e-02    0.00000000e+00   -1.11259531e-10    3.77132385e-09    3.77132214e-09   -1.71685531e-15   -4.13103758e-01    1.30000000e-01   -6.50000000e-02    6.50000000e-02    6.84888804e-02
36      -6.40000000e-02    0.00000000e+00   -1.07212684e-10    3.63446406e-09    3.63446345e-09   -6.12926349e-16   -4.13114992e-01    1.28000000e-01   -6.40000000e-02    6.40000000e-02    6.84888294e-02
37      -6.30000000e-02    0.00000000e+00   -1.03308920e-10    3.50243230e-09    3.50242986e-09   -2.44113547e-15   -4.13126160e-01    1.26000000e-01   -6.30000000e-02    6.30000000e-02    6.84887801e-02
38      -6.20000000e-02    0.00000000e+00   -9.95430907e-11    3.37504914e-09    3.37504824e-09   -9.05536002e-16   -4.13137259e-01    1.24000000e-01   -6.20000000e-02    6.20000000e-02    6.84887325e-02
39      -6.10000000e-02    0.00000000e+00   -9.59102248e-11    3.25215205e-09    3.25215140e-09   -6.48084962e-16   -4.13148288e-01    1.22000000e-01   -6.10000000e-02    6.10000000e-02    6.84886866e-02
40      -6.00000000e-02    0.00000000e+00   -9.24055227e-11    3.13357706e-09    3.13357790e-09    8.38440195e-16   -4.13159245e-01    1.20000000e-01   -6.00000000e-02    6.00000000e-02    6.84886424e-02
41      -5.90000000e-02    0.00000000e+00   -8.90243491e-11    3.01917155e-09    3.01917181e-09    2.53979813e-16   -4.13170127e-01    1.18000000e-01   -5.90000000e-02    5.90000000e-02    6.84885996e-02
42      -5.80000000e-02    0.00000000e+00   -8.57622274e-11    2.90878308e-09    2.90878251e-09   -5.66204142e-16   -4.13180932e-01    1.16000000e-01   -5.80000000e-02    5.80000000e-02    6.84885584e-02
43      -5.70000000e-02    0.00000000e+00   -8.26148338e-11    2.80226413e-09    2.80226453e-09    3.94692959e-16   -4.13191658e-01    1.14000000e-01   -5.70000000e-02    5.70000000e-02    6.84885186e-02
44      -5.60000000e-02    0.00000000e+00   -7.95779913e-11    2.69947775e-09    2.69947728e-09   -4.64610418e-16   -4.13202303e-01    1.12000000e-01   -5.60000000e-02    5.60000000e-02    6.84884802e-02
45      -5.50000000e-02    0.00000000e+00   -7.66476641e-11    2.60028621e-09    2.60028495e-09   -1.26233959e-15   -4.13212863e-01    1.10000000e-01   -5.50000000e-02    5.50000000e-02    6.84884432e-02
46      -5.40000000e-02    0.00000000e+00   -7.38199524e-11    2.50455660e-09    2.50455624e-09   -3.56438262e-16   -4.13223337e-01    1.08000000e-01   -5.40000000e-02    5.40000000e-02    6.84884074e-02
47      -5.30000000e-02    0.00000000e+00   -7.10910870e-11    2.41216500e-09    2.41216428e-09   -7.19406387e-16   -4.13233722e-01    1.06000000e-01   -5.30000000e-02    5.30000000e-02    6.84883729e-02
48      -5.20000000e-02    0.00000000e+00   -6.84574239e-11    2.32298634e-09    2.32298635e-09    8.35696478e-18   -4.13244015e-01    1.04000000e-01   -5.20000000e-02    5.20000000e-02    6.84883396e-02
49      -5.10000000e-02    0.00000000e+00   -6.59154399e-11    2.23690450e-09    2.23690382e-09   -6.73387457e-16   -4.13254213e-01    1.02000000e-01   -5.10000000e-02    5.10000000e-02    6.84883075e-02
50      -5.00000000e-02    0.00000000e+00   -6.34617270e-11    2.15380231e-09    2.15380191e-09   -3.95396971e-16   -4.13264314e-01    1.00000000e-01   -5.00000000e-02    5.00000000e-02    6.84882765e-02
51      -4.90000000e-02    0.00000000e+00   -6.10929883e-11    2.07357017e-09    2.07356955e-09   -6.16179045e-16   -4.13274314e-01    9.80000000e-02   -4.90000000e-02    4.90000000e-02    6.84882466e-02
52      -4.80000000e-02    0.00000000e+00   -5.88060328e-11    1.99609939e-09    1.99609926e-09   -1.34035831e-16   -4.13284211e-01    9.60000000e-02   -4.80000000e-02    4.80000000e-02    6.84882177e-02
53      -4.70000000e-02    0.00000000e+00   -5.65977713e-11    1.92128732e-09    1.92128693e-09   -3.91849955e-16   -4.13294001e-01    9.40000000e-02   -4.70000000e-02    4.70000000e-02    6.84881899e-02
54      -4.60000000e-02    0.00000000e+00   -5.44652118e-11    1.84903274e-09    1.84903174e-09   -1.00284139e-15   -4.13303681e-01    9.20000000e-02   -4.60000000e-02    4.60000000e-02    6.84881630e-02
55      -4.50000000e-02    0.00000000e+00   -5.24054553e-11    1.77923653e-09    1.77923597e-09   -5.57329709e-16   -4.13313248e-01    9.00000000e-02   -4.50000000e-02    4.50000000e-02    6.84881371e-02
56      -4.40000000e-02    0.00000000e+00   -5.04156912e-11    1.71180567e-09    1.71180490e-09   -7.70646714e-16   -4.13322698e-01    8.80000000e-02   -4.40000000e-02    4.40000000e-02    6.84881121e-02
57      -4.30000000e-02    0.00000000e+00   -4.84931937e-11    1.64664676e-09    1.64664661e-09   -1.41602905e-16   -4.13332027e-01    8.60000000e-02   -4.30000000e-02    4.30000000e-02    6.84880879e-02
58      -4.20000000e-02    0.00000000e+00   -4.66353174e-11    1.58367291e-09    1.58367191e-09   -9.99964172e-16   -4.13341233e-01    8.40000000e-02   -4.20000000e-02    4.20000000e-02    6.84880646e-02
59      -4.10000000e-02    0.00000000e+00   -4.48394933e-11    1.52279449e-09    1.52279415e-09   -3.37659070e-16   -4.13350311e-01    8.20000000e-02   -4.10000000e-02    4.10000000e-02    6.84880422e-02
60      -4.00000000e-02    0.00000000e+00   -4.31032252e-11    1.46392950e-09    1.46392914e-09   -3.62115110e-16   -4.13359257e-01    8.00000000e-02   -4.00000000e-02    4.00000000e-02    6.84880205e-02
61      -3.90000000e-02    0.00000000e+00   -4.14240857e-11    1.40699495e-09    1.40699497e-09    2.12014834e-17   -4.13368069e-01    7.80000000e-02   -3.90000000e-02    3.90000000e-02    6.84879995e-02
62      -3.80000000e-02    0.00000000e+00   -3.97997126e-11    1.35191224e-09    1.35191195e-09   -2.92616063e-16   -4.13376741e-01    7.60000000e-02   -3.80000000e-02    3.80000000e-02    6.84879794e-02
63      -3.70000000e-02    0.00000000e+00   -3.82278052e-11    1.29860248e-09    1.29860242e-09   -6.08480914e-17   -4.13385269e-01    7.40000000e-02   -3.70000000e-02    3.70000000e-02    6.84879599e-02
64      -3.60000000e-02    0.00000000e+00   -3.67061209e-11    1.24699090e-09    1.24699069e-09   -2.01268618e-16   -4.13393650e-01    7.20000000e-02   -3.60000000e-02    3.60000000e-02    6.84879411e-02
65      -3.50000000e-02    0.00000000e+00   -3.52324720e-11    1.19700289e-09    1.19700290e-09    1.83807285e-17   -4.13401878e-01    7.00000000e-02   -3.50000000e-02    3.50000000e-02    6.84879229e-02
66      -3.40000000e-02    0.00000000e+00   -3.38047221e-11    1.14856688e-09    1.14856691e-09    3.08779295e-17   -4.13409951e-01    6.80000000e-02   -3.40000000e-02    3.40000000e-02    6.84879054e-02
67      -3.30000000e-02    0.00000000e+00   -3.24207834e-11    1.10161238e-09    1.10161221e-09   -1.71091016e-16   -4.13417863e-01    6.60000000e-02   -3.30000000e-02    3.30000000e-02    6.84878886e-02
68      -3.20000000e-02    0.00000000e+00   -3.10786137e-11    1.05607003e-09    1.05606981e-09   -2.22402194e-16   -4.13425609e-01    6.40000000e-02   -3.20000000e-02    3.20000000e-02    6.84878723e-02
69      -3.10000000e-02    0.00000000e+00   -2.97762138e-11    1.01187267e-09    1.01187215e-09   -5.17734061e-16   -4.13433186e-01    6.20000000e-02   -3.10000000e-02    3.10000000e-02    6.84878565e-02
70      -3.00000000e-02    0.00000000e+00   -2.85116249e-11    9.68953142e-10    9.68953061e-10   -8.15861746e-17   -4.13440588e-01    6.00000000e-02   -3.00000000e-02    3.00000000e-02    6.84878414e-02
71      -2.90000000e-02    0.00000000e+00   -2.72829268e-11    9.27247842e-10    9.27247622e-10   -2.20087864e-16   -4.13447810e-01    5.80000000e-02   -2.90000000e-02    2.90000000e-02    6.84878267e-02
72      -2.80000000e-02    0.00000000e+00   -2.60882357e-11    8.86692139e-10    8.86692155e-10    1.63731218e-17   -4.13454849e-01    5.60000000e-02   -2.80000000e-02    2.80000000e-02    6.84878126e-02
73      -2.70000000e-02    0.00000000e+00   -2.49257028e-11    8.47224367e-10    8.47224147e-10   -2.19863101e-16   -4.13461699e-01    5.40000000e-02   -2.70000000e-02    2.70000000e-02    6.84877990e-02
74      -2.60000000e-02    0.00000000e+00   -2.37935133e-11    8.08782217e-10    8.08782221e-10    4.07411546e-18   -4.13468355e-01    5.20000000e-02   -2.60000000e-02    2.60000000e-02    6.84877859e-02
75      -2.50000000e-02    0.00000000e+00   -2.26898852e-11    7.71306177e-10    7.71306105e-10   -7.15002951e-17   -4.13474813e-01    5.00000000e-02   -2.50000000e-02    2.50000000e-02    6.84877732e-02
76      -2.40000000e-02    0.00000000e+00   -2.16130692e-11    7.34736373e-10    7.34736618e-10    2.44829119e-16   -4.13481067e-01    4.80000000e-02   -2.40000000e-02    2.40000000e-02    6.84877609e-02
77      -2.30000000e-02    0.00000000e+00   -2.05613484e-11    6.99015792e-10    6.99015666e-10   -1.25227581e-16   -4.13487113e-01    4.60000000e-02   -2.30000000e-02    2.30000000e-02    6.84877491e-02
78      -2.20000000e-02    0.00000000e+00   -1.95330385e-11    6.64086391e-10    6.64086255e-10   -1.36005737e-16   -4.13492946e-01    4.40000000e-02   -2.20000000e-02    2.20000000e-02    6.84877377e-02
79      -2.10000000e-02    0.00000000e+00   -1.85264886e-11    6.29892705e-10    6.29892504e-10   -2.01719874e-16   -4.13498561e-01    4.20000000e-02   -2.10000000e-02    2.10000000e-02    6.84877268e-02
80      -2.00000000e-02    0.00000000e+00   -1.75400816e-11    5.96379578e-10    5.96379678e-10    1.00280953e-16   -4.13503953e-01    4.00000000e-02   -2.00000000e-02    2.00000000e-02    6.84877162e-02
81      -1.90000000e-02    0.00000000e+00   -1.65722359e-11    5.63494132e-10    5.63494232e-10    1.00146802e-16   -4.13509117e-01    3.80000000e-02   -1.90000000e-02    1.90000000e-02    6.84877059e-02
82      -1.80000000e-02    0.00000000e+00   -1.56214063e-11    5.31183940e-10    5.31183858e-10   -8.18446301e-17   -4.13514050e-01    3.60000000e-02   -1.80000000e-02    1.80000000e-02    6.84876961e-02
83      -1.70000000e-02    0.00000000e+00   -1.46860870e-11    4.99397717e-10    4.99397566e-10   -1.50077820e-16   -4.13518745e-01    3.40000000e-02   -1.70000000e-02    1.70000000e-02    6.84876865e-02
84      -1.60000000e-02    0.00000000e+00   -1.37648139e-11    4.68085893e-10    4.68085781e-10   -1.12633089e-16   -4.13523199e-01    3.20000000e-02   -1.60000000e-02    1.60000000e-02    6.84876773e-02
85      -1.50000000e-02    0.00000000e+00   -1.28561685e-11    4.37200570e-10    4.37200475e-10   -9.51063887e-17   -4.13527408e-01    3.00000000e-02   -1.50000000e-02    1.50000000e-02    6.84876685e-02
86      -1.40000000e-02    0.00000000e+00   -1.19587837e-11    4.06695448e-10    4.06695359e-10   -8.84814751e-17   -4.13531367e-01    2.80000000e-02   -1.40000000e-02    1.40000000e-02    6.84876599e-02
87      -1.30000000e-02    0.00000000e+00   -1.10713505e-11    3.76526300e-10    3.76526111e-10   -1.88440289e-16   -4.13535072e-01    2.60000000e-02   -1.30000000e-02    1.30000000e-02    6.84876517e-02
88      -1.20000000e-02    0.00000000e+00   -1.01926265e-11    3.46650724e-10    3.46650672e-10   -5.27125914e-17   -4.13538519e-01    2.40000000e-02   -1.20000000e-02    1.20000000e-02    6.84876437e-02
89      -1.10000000e-02    0.00000000e+00   -9.32144589e-12    3.17029642e-10    3.17029580e-10   -6.11724905e-17   -4.13541705e-01    2.20000000e-02   -1.10000000e-02    1.10000000e-02    6.84876360e-02
90      -1.00000000e-02    0.00000000e+00   -8.45672981e-12    2.87626316e-10    2.87626335e-10    1.93561741e-17   -4.13544626e-01    2.00000000e-02   -1.00000000e-02    1.00000000e-02    6.84876286e-02
91      -9.00000000e-03    0.00000000e+00   -7.59749663e-12    2.58407886e-10    2.58407734e-10   -1.52223643e-16   -4.13547280e-01    1.80000000e-02   -9.00000000e-03    9.00000000e-03    6.84876214e-02
92      -8.00000000e-03    0.00000000e+00   -6.74287018e-12    2.29343939e-10    2.29344162e-10    2.22684572e-16   -4.13549662e-01    1.60000000e-02   -8.00000000e-03    8.00000000e-03    6.84876145e-02
93      -7.00000000e-03    0.00000000e+00   -5.89208484e-12    2.00409779e-10    2.00409763e-10   -1.66258320e-17   -4.13551770e-01    1.40000000e-02   -7.00000000e-03    7.00000000e-03    6.84876078e-02
94      -6.00000000e-03    0.00000000e+00   -5.04448599e-12    1.71582421e-10    1.71582455e-10    3.41181658e-17   -4.13553602e-01    1.20000000e-02   -6.00000000e-03    6.00000000e-03    6.84876014e-02
95      -5.00000000e-03    0.00000000e+00   -4.19952441e-12    1.42843795e-10    1.42843743e-10   -5.21026426e-17   -4.13555157e-01    1.00000000e-02   -5.00000000e-03    5.00000000e-03    6.84875952e-02
96      -4.00000000e-03    0.00000000e+00   -3.35674353e-12    1.14178427e-10    1.14178280e-10   -1.47205210e-16   -4.13556431e-01    8.00000000e-03   -4.00000000e-03    4.00000000e-03    6.84875892e-02
97      -3.00000000e-03    0.00000000e+00   -2.51575815e-12    8.55731671e-11    8.55731491e-11   -1.80277629e-17   -4.13557423e-01    6.00000000e-03   -3.00000000e-03    3.00000000e-03    6.84875834e-02
98      -2.00000000e-03    0.00000000e+00   -1.67622249e-12    5.70166608e-11    5.70167741e-11    1.13382371e-16   -4.13558133e-01    4.00000000e-03   -2.00000000e-03    2.00000000e-03    6.84875779e-02
99      -1.00000000e-03    0.00000000e+00   -8.37782810e-13    2.84972665e-11    2.84973080e-11    4.15083761e-17   -4.13558559e-01    2.00000000e-03   -1.00000000e-03    1.00000000e-03    6.84875725e-02
100      0.00000000e+00    0.00000000e+00   -0.00000000e+00    0.00000000e+00    0.00000000e+00    0.00000000e+00   -4.13558701e-01   -0.00000000e+00    0.00000000e+00   -0.00000000e+00    6.84875673e-02
101      1.00000000e-03    0.00000000e+00   -8.37782810e-13    2.84972665e-11    2.84973080e-11    4.15083761e-17   -4.13558559e-01    2.00000000e-03    1.00000000e-03    1.00000000e-03    6.84875725e-02
102      2.00000000e-03    0.00000000e+00   -1.67622249e-12    5.70166608e-11    5.70167741e-11    1.13382371e-16   -4.13558133e-01    4.00000000e-03    2.00000000e-03    2.00000000e-03    6.84875779e-02
103      3.00000000e-03    0.00000000e+00   -2.51575815e-12    8.55731671e-11    8.55731491e-11   -1.80277629e-17   -4.13557423e-01    6.00000000e-03    3.00000000e-03    3.00000000e-03    6.84875834e-02
104      4.00000000e-03    0.00000000e+00   -3.35674353e-12    1.14178427e-10    1.14178280e-10   -1.47205210e-16   -4.13556431e-01    8.00000000e-03    4.00000000e-03    4.00000000e-03    6.84875892e-02
105      5.00000000e-03    0.00000000e+00   -4.19952441e-12    1.42843798e-10    1.42843743e-10   -5.57377150e-17   -4.13555157e-01    1.00000000e-02    5.00000000e-03    5.00000000e-03    6.84875952e-02
106      6.00000000e-03    0.00000000e+00   -5.04448599e-12    1.71582418e-10    1.71582455e-10    3.77532368e-17   -4.13553602e-01    1.20000000e-02    6.00000000e-03    6.00000000e-03    6.84876014e-02
107      7.00000000e-03    0.00000000e+00   -5.89208484e-12    2.00409786e-10    2.00409763e-10   -2.33305209e-17   -4.13551770e-01    1.40000000e-02    7.00000000e-03    7.00000000e-03    6.84876078e-02
108      8.00000000e-03    0.00000000e+00   -6.74287018e-12    2.29343939e-10    2.29344162e-10    2.22684572e-16   -4.13549662e-01    1.60000000e-02    8.00000000e-03    8.00000000e-03    6.84876145e-02
109      9.00000000e-03    0.00000000e+00   -7.59749663e-12    2.58407886e-10    2.58407734e-10   -1.52223643e-16   -4.13547280e-01    1.80000000e-02    9.00000000e-03    9.00000000e-03    6.84876214e-02
110      1.00000000e-02    0.00000000e+00   -8.45672981e-12    2.87626313e-10    2.87626335e-10    2.24257897e-17   -4.13544626e-01    2.00000000e-02    1.00000000e-02    1.00000000e-02    6.84876286e-02
111      1.10000000e-02    0.00000000e+00   -9.32144589e-12    3.17029642e-10    3.17029580e-10   -6.11724905e-17   -4.13541705e-01    2.20000000e-02    1.10000000e-02    1.10000000e-02    6.84876360e-02
112      1.20000000e-02    0.00000000e+00   -1.01926265e-11    3.46650724e-10    3.46650672e-10   -5.27125925e-17   -4.13538519e-01    2.40000000e-02    1.20000000e-02    1.20000000e-02    6.84876437e-02
113      1.30000000e-02    0.00000000e+00   -1.10713505e-11    3.76526300e-10    3.76526111e-10   -1.88440289e-16   -4.13535072e-01    2.60000000e-02    1.30000000e-02    1.30000000e-02    6.84876517e-02
114      1.40000000e-02    0.00000000e+00   -1.19587837e-11    4.06695448e-10    4.06695359e-10   -8.84814751e-17   -4.13531367e-01    2.80000000e-02    1.40000000e-02    1.40000000e-02    6.84876599e-02
115      1.50000000e-02    0.00000000e+00   -1.28561685e-11    4.37200570e-10    4.37200475e-10   -9.51063887e-17   -4.13527408e-01    3.00000000e-02    1.50000000e-02    1.50000000e-02    6.84876685e-02
116      1.60000000e-02    0.00000000e+00   -1.37648139e-11    4.68085893e-10    4.68085781e-10   -1.12633089e-16   -4.13523199e-01    3.20000000e-02    1.60000000e-02    1.60000000e-02    6.84876773e-02
117      1.70000000e-02    0.00000000e+00   -1.46860870e-11    4.99397717e-10    4.99397566e-10   -1.50077820e-16   -4.13518745e-01    3.40000000e-02    1.70000000e-02    1.70000000e-02    6.84876865e-02
118      1.80000000e-02    0.00000000e+00   -1.56214063e-11    5.31183940e-10    5.31183858e-10   -8.18446301e-17   -4.13514050e-01    3.60000000e-02    1.80000000e-02    1.80000000e-02    6.84876961e-02
119      1.90000000e-02    0.00000000e+00   -1.65722359e-11    5.63494132e-10    5.63494232e-10    1.00146802e-16   -4.13509117e-01    3.80000000e-02    1.90000000e-02    1.90000000e-02    6.84877059e-02
120      2.00000000e-02    0.00000000e+00   -1.75400816e-11    5.96379578e-10    5.96379678e-10    1.00280953e-16   -4.13503953e-01    4.00000000e-02    2.00000000e-02    2.00000000e-02    6.84877162e-02
121      2.10000000e-02    0.00000000e+00   -1.85264886e-11    6.29892703e-10    6.29892504e-10   -1.99781170e-16   -4.13498561e-01    4.20000000e-02    2.10000000e-02    2.10000000e-02    6.84877268e-02
122      2.20000000e-02    0.00000000e+00   -1.95330385e-11    6.64086388e-10    6.64086255e-10   -1.33420798e-16   -4.13492946e-01    4.40000000e-02    2.20000000e-02    2.20000000e-02    6.84877377e-02
123      2.30000000e-02    0.00000000e+00   -2.05613484e-11    6.99015792e-10    6.99015666e-10   -1.25227581e-16   -4.13487113e-01    4.60000000e-02    2.30000000e-02    2.30000000e-02    6.84877491e-02
124      2.40000000e-02    0.00000000e+00   -2.16130692e-11    7.34736373e-10    7.34736618e-10    2.44829119e-16   -4.13481067e-01    4.80000000e-02    2.40000000e-02    2.40000000e-02    6.84877609e-02
125      2.50000000e-02    0.00000000e+00   -2.26898852e-11    7.71306177e-10    7.71306105e-10   -7.15002951e-17   -4.13474813e-01    5.00000000e-02    2.50000000e-02    2.50000000e-02    6.84877732e-02
126      2.60000000e-02    0.00000000e+00   -2.37935133e-11    8.08782215e-10    8.08782221e-10    6.98217230e-18   -4.13468355e-01    5.20000000e-02    2.60000000e-02    2.60000000e-02    6.84877859e-02
127      2.70000000e-02    0.00000000e+00   -2.49257028e-11    8.47224369e-10    8.47224147e-10   -2.22124923e-16   -4.13461699e-01    5.40000000e-02    2.70000000e-02    2.70000000e-02    6.84877990e-02
128      2.80000000e-02    0.00000000e+00   -2.60882357e-11    8.86692139e-10    8.86692155e-10    1.63731218e-17   -4.13454849e-01    5.60000000e-02    2.80000000e-02    2.80000000e-02    6.84878126e-02
