Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)         N(M1:VDS)         N(M1:VBS)         N(M1:VGS)        N(M1:VDSAT)   
317      1.60000000e-02    2.00000000e-01    1.00618284e-06    2.67690599e-05    2.67690558e-05   -4.05245295e-12    3.04284025e-01    3.20000000e-02    1.60000000e-02    2.16000000e-01    8.03273227e-02
318      1.70000000e-02    2.00000000e-01    1.07242008e-06    2.84764582e-05    2.84764575e-05   -6.12801588e-13    3.04279356e-01    3.40000000e-02    1.70000000e-02    2.17000000e-01    8.04867997e-02
319      1.80000000e-02    2.00000000e-01    1.13923815e-06    3.01891446e-05    3.01891444e-05   -1.85446300e-13    3.04274434e-01    3.60000000e-02    1.80000000e-02    2.18000000e-01    8.06496433e-02
320      1.90000000e-02    2.00000000e-01    1.20667371e-06    3.19073671e-05    3.19073667e-05   -4.12093970e-13    3.04269264e-01    3.80000000e-02    1.90000000e-02    2.19000000e-01    8.08158815e-02
321      2.00000000e-02    2.00000000e-01    1.27476622e-06    3.36314166e-05    3.36314162e-05   -3.78901561e-13    3.04263850e-01    4.00000000e-02    2.00000000e-02    2.20000000e-01    8.09855413e-02
322      2.10000000e-02    2.00000000e-01    1.34355809e-06    3.53616304e-05    3.53616314e-05    1.04115107e-12    3.04258198e-01    4.20000000e-02    2.10000000e-02    2.21000000e-01    8.11586478e-02
323      2.20000000e-02    2.00000000e-01    1.41309467e-06    3.70984016e-05    3.70984009e-05   -6.14714578e-13    3.04252312e-01    4.40000000e-02    2.20000000e-02    2.22000000e-01    8.13352249e-02
324      2.30000000e-02    2.00000000e-01    1.48342413e-06    3.88421636e-05    3.88421652e-05    1.62455371e-12    3.04246198e-01    4.60000000e-02    2.30000000e-02    2.23000000e-01    8.15152948e-02
325      2.40000000e-02    2.00000000e-01    1.55459717e-06    4.05934202e-05    4.05934160e-05   -4.22355029e-12    3.04239860e-01    4.80000000e-02    2.40000000e-02    2.24000000e-01    8.16988784e-02
326      2.50000000e-02    2.00000000e-01    1.62666662e-06    4.23526920e-05    4.23526935e-05    1.47083855e-12    3.04233304e-01    5.00000000e-02    2.50000000e-02    2.25000000e-01    8.18859950e-02
327      2.60000000e-02    2.00000000e-01    1.69968700e-06    4.41205809e-05    4.41205816e-05    6.48433239e-13    3.04226534e-01    5.20000000e-02    2.60000000e-02    2.26000000e-01    8.20766622e-02
328      2.70000000e-02    2.00000000e-01    1.77371393e-06    4.58977046e-05    4.58977013e-05   -3.27832559e-12    3.04219557e-01    5.40000000e-02    2.70000000e-02    2.27000000e-01    8.22708964e-02
329      2.80000000e-02    2.00000000e-01    1.84880354e-06    4.76847028e-05    4.76847019e-05   -9.18632825e-13    3.04212376e-01    5.60000000e-02    2.80000000e-02    2.28000000e-01    8.24687122e-02
330      2.90000000e-02    2.00000000e-01    1.92501199e-06    4.94822507e-05    4.94822513e-05    5.84438131e-13    3.04204998e-01    5.80000000e-02    2.90000000e-02    2.29000000e-01    8.26701227e-02
331      3.00000000e-02    2.00000000e-01    2.00239485e-06    5.12910214e-05    5.12910255e-05    4.11583714e-12    3.04197427e-01    6.00000000e-02    3.00000000e-02    2.30000000e-01    8.28751397e-02
332      3.10000000e-02    2.00000000e-01    2.08100675e-06    5.31117036e-05    5.31116976e-05   -6.02344187e-12    3.04189668e-01    6.20000000e-02    3.10000000e-02    2.31000000e-01    8.30837732e-02
333      3.20000000e-02    2.00000000e-01    2.16090098e-06    5.49449250e-05    5.49449276e-05    2.60856401e-12    3.04181725e-01    6.40000000e-02    3.20000000e-02    2.32000000e-01    8.32960318e-02
334      3.30000000e-02    2.00000000e-01    2.24212926e-06    5.67913526e-05    5.67913524e-05   -1.81202133e-13    3.04173605e-01    6.60000000e-02    3.30000000e-02    2.33000000e-01    8.35119228e-02
335      3.40000000e-02    2.00000000e-01    2.32474155e-06    5.86515791e-05    5.86515782e-05   -8.64381395e-13    3.04165312e-01    6.80000000e-02    3.40000000e-02    2.34000000e-01    8.37314518e-02
336      3.50000000e-02    2.00000000e-01    2.40878603e-06    6.05261758e-05    6.05261733e-05   -2.52196325e-12    3.04156850e-01    7.00000000e-02    3.50000000e-02    2.35000000e-01    8.39546231e-02
337      3.60000000e-02    2.00000000e-01    2.49430909e-06    6.24156613e-05    6.24156640e-05    2.61466456e-12    3.04148224e-01    7.20000000e-02    3.60000000e-02    2.36000000e-01    8.41814394e-02
338      3.70000000e-02    2.00000000e-01    2.58135540e-06    6.43205252e-05    6.43205311e-05    5.90214572e-12    3.04139439e-01    7.40000000e-02    3.70000000e-02    2.37000000e-01    8.44119022e-02
339      3.80000000e-02    2.00000000e-01    2.66996804e-06    6.62412094e-05    6.62412091e-05   -2.99012361e-13    3.04130499e-01    7.60000000e-02    3.80000000e-02    2.38000000e-01    8.46460115e-02
340      3.90000000e-02    2.00000000e-01    2.76018861e-06    6.81780822e-05    6.81780865e-05    4.30195362e-12    3.04121408e-01    7.80000000e-02    3.90000000e-02    2.39000000e-01    8.48837661e-02
341      4.00000000e-02    2.00000000e-01    2.85205740e-06    7.01315094e-05    7.01315067e-05   -2.64960123e-12    3.04112172e-01    8.00000000e-02    4.00000000e-02    2.40000000e-01    8.51251632e-02
342      4.10000000e-02    2.00000000e-01    2.94561355e-06    7.21017645e-05    7.21017709e-05    6.34595268e-12    3.04102794e-01    8.20000000e-02    4.10000000e-02    2.41000000e-01    8.53701991e-02
343      4.20000000e-02    2.00000000e-01    3.04089516e-06    7.40891433e-05    7.40891405e-05   -2.84727512e-12    3.04093277e-01    8.40000000e-02    4.20000000e-02    2.42000000e-01    8.56188686e-02
344      4.30000000e-02    2.00000000e-01    3.13793944e-06    7.60938429e-05    7.60938405e-05   -2.34904513e-12    3.04083628e-01    8.60000000e-02    4.30000000e-02    2.43000000e-01    8.58711653e-02
345      4.40000000e-02    2.00000000e-01    3.23678280e-06    7.81160648e-05    7.81160629e-05   -1.93626418e-12    3.04073848e-01    8.80000000e-02    4.40000000e-02    2.44000000e-01    8.61270817e-02
346      4.50000000e-02    2.00000000e-01    3.33746096e-06    8.01559685e-05    8.01559692e-05    6.94976655e-13    3.04063942e-01    9.00000000e-02    4.50000000e-02    2.45000000e-01    8.63866091e-02
347      4.60000000e-02    2.00000000e-01    3.44000901e-06    8.22136926e-05    8.22136943e-05    1.69509510e-12    3.04053913e-01    9.20000000e-02    4.60000000e-02    2.46000000e-01    8.66497377e-02
348      4.70000000e-02    2.00000000e-01    3.54446147e-06    8.42893434e-05    8.42893481e-05    4.73005546e-12    3.04043766e-01    9.40000000e-02    4.70000000e-02    2.47000000e-01    8.69164566e-02
349      4.80000000e-02    2.00000000e-01    3.65085233e-06    8.63830259e-05    8.63830189e-05   -6.96302368e-12    3.04033504e-01    9.60000000e-02    4.80000000e-02    2.48000000e-01    8.71867539e-02
350      4.90000000e-02    2.00000000e-01    3.75921506e-06    8.84947779e-05    8.84947746e-05   -3.34543520e-12    3.04023130e-01    9.80000000e-02    4.90000000e-02    2.49000000e-01    8.74606168e-02
351      5.00000000e-02    2.00000000e-01    3.86958267e-06    9.06246628e-05    9.06246646e-05    1.79057845e-12    3.04012647e-01    1.00000000e-01    5.00000000e-02    2.50000000e-01    8.77380314e-02
352      5.10000000e-02    2.00000000e-01    3.98198769e-06    9.27727231e-05    9.27727215e-05   -1.60873418e-12    3.04002059e-01    1.02000000e-01    5.10000000e-02    2.51000000e-01    8.80189829e-02
353      5.20000000e-02    2.00000000e-01    4.09646217e-06    9.49389620e-05    9.49389620e-05   -7.10582038e-14    3.03991368e-01    1.04000000e-01    5.20000000e-02    2.52000000e-01    8.83034557e-02
354      5.30000000e-02    2.00000000e-01    4.21303772e-06    9.71233948e-05    9.71233877e-05   -7.11795798e-12    3.03980579e-01    1.06000000e-01    5.30000000e-02    2.53000000e-01    8.85914333e-02
355      5.40000000e-02    2.00000000e-01    4.33174545e-06    9.93259977e-05    9.93259862e-05   -1.14717636e-11    3.03969693e-01    1.08000000e-01    5.40000000e-02    2.54000000e-01    8.88828984e-02
356      5.50000000e-02    2.00000000e-01    4.45261604e-06    1.01546735e-04    1.01546732e-04   -3.12034350e-12    3.03958713e-01    1.10000000e-01    5.50000000e-02    2.55000000e-01    8.91778329e-02
357      5.60000000e-02    2.00000000e-01    4.57567965e-06    1.03785587e-04    1.03785585e-04   -2.03386560e-12    3.03947643e-01    1.12000000e-01    5.60000000e-02    2.56000000e-01    8.94762182e-02
358      5.70000000e-02    2.00000000e-01    4.70096601e-06    1.06042498e-04    1.06042494e-04   -3.95568990e-12    3.03936485e-01    1.14000000e-01    5.70000000e-02    2.57000000e-01    8.97780347e-02
359      5.80000000e-02    2.00000000e-01    4.82850433e-06    1.08317399e-04    1.08317396e-04   -3.75696479e-12    3.03925241e-01    1.16000000e-01    5.80000000e-02    2.58000000e-01    9.00832622e-02
360      5.90000000e-02    2.00000000e-01    4.95832334e-06    1.10610223e-04    1.10610214e-04   -9.09152980e-12    3.03913915e-01    1.18000000e-01    5.90000000e-02    2.59000000e-01    9.03918802e-02
361      6.00000000e-02    2.00000000e-01    5.09045131e-06    1.12920855e-04    1.12920861e-04    5.63900620e-12    3.03902507e-01    1.20000000e-01    6.00000000e-02    2.60000000e-01    9.07038672e-02
362      6.10000000e-02    2.00000000e-01    5.22491598e-06    1.15249241e-04    1.15249238e-04   -3.77179567e-12    3.03891022e-01    1.22000000e-01    6.10000000e-02    2.61000000e-01    9.10192015e-02
363      6.20000000e-02    2.00000000e-01    5.36174461e-06    1.17595240e-04    1.17595235e-04   -4.94627791e-12    3.03879461e-01    1.24000000e-01    6.20000000e-02    2.62000000e-01    9.13378605e-02
364      6.30000000e-02    2.00000000e-01    5.50096397e-06    1.19958742e-04    1.19958731e-04   -1.10418752e-11    3.03867826e-01    1.26000000e-01    6.30000000e-02    2.63000000e-01    9.16598216e-02
365      6.40000000e-02    2.00000000e-01    5.64260033e-06    1.22339595e-04    1.22339596e-04    1.27058124e-12    3.03856119e-01    1.28000000e-01    6.40000000e-02    2.64000000e-01    9.19850614e-02
366      6.50000000e-02    2.00000000e-01    5.78667948e-06    1.24737682e-04    1.24737688e-04    5.27798026e-12    3.03844343e-01    1.30000000e-01    6.50000000e-02    2.65000000e-01    9.23135562e-02
367      6.60000000e-02    2.00000000e-01    5.93322669e-06    1.27152864e-04    1.27152854e-04   -9.40371663e-12    3.03832499e-01    1.32000000e-01    6.60000000e-02    2.66000000e-01    9.26452820e-02
368      6.70000000e-02    2.00000000e-01    6.08226676e-06    1.29584932e-04    1.29584935e-04    3.29550111e-12    3.03820590e-01    1.34000000e-01    6.70000000e-02    2.67000000e-01    9.29802142e-02
369      6.80000000e-02    2.00000000e-01    6.23382399e-06    1.32033760e-04    1.32033760e-04    1.12705201e-13    3.03808617e-01    1.36000000e-01    6.80000000e-02    2.68000000e-01    9.33183283e-02
370      6.90000000e-02    2.00000000e-01    6.38792219e-06    1.34499162e-04    1.34499150e-04   -1.14499793e-11    3.03796582e-01    1.38000000e-01    6.90000000e-02    2.69000000e-01    9.36595990e-02
371      7.00000000e-02    2.00000000e-01    6.54458470e-06    1.36980928e-04    1.36980917e-04   -1.13172817e-11    3.03784487e-01    1.40000000e-01    7.00000000e-02    2.70000000e-01    9.40040011e-02
372      7.10000000e-02    2.00000000e-01    6.70383436e-06    1.39478866e-04    1.39478864e-04   -2.05865243e-12    3.03772333e-01    1.42000000e-01    7.10000000e-02    2.71000000e-01    9.43515091e-02
373      7.20000000e-02    2.00000000e-01    6.86569353e-06    1.41992785e-04    1.41992787e-04    2.48880433e-12    3.03760122e-01    1.44000000e-01    7.20000000e-02    2.72000000e-01    9.47020973e-02
374      7.30000000e-02    2.00000000e-01    7.03018412e-06    1.44522470e-04    1.44522476e-04    6.39173900e-12    3.03747856e-01    1.46000000e-01    7.30000000e-02    2.73000000e-01    9.50557395e-02
375      7.40000000e-02    2.00000000e-01    7.19732753e-06    1.47067707e-04    1.47067712e-04    5.31642915e-12    3.03735536e-01    1.48000000e-01    7.40000000e-02    2.74000000e-01    9.54124098e-02
376      7.50000000e-02    2.00000000e-01    7.36714472e-06    1.49628269e-04    1.49628269e-04   -3.84801376e-13    3.03723164e-01    1.50000000e-01    7.50000000e-02    2.75000000e-01    9.57720819e-02
377      7.60000000e-02    2.00000000e-01    7.53965618e-06    1.52203916e-04    1.52203915e-04   -1.05558883e-12    3.03710741e-01    1.52000000e-01    7.60000000e-02    2.76000000e-01    9.61347295e-02
378      7.70000000e-02    2.00000000e-01    7.71488191e-06    1.54794412e-04    1.54794413e-04    2.01216458e-13    3.03698269e-01    1.54000000e-01    7.70000000e-02    2.77000000e-01    9.65003260e-02
379      7.80000000e-02    2.00000000e-01    7.89284150e-06    1.57399509e-04    1.57399519e-04    9.92824231e-12    3.03685748e-01    1.56000000e-01    7.80000000e-02    2.78000000e-01    9.68688449e-02
380      7.90000000e-02    2.00000000e-01    8.07355403e-06    1.60018987e-04    1.60018985e-04   -2.31772525e-12    3.03673181e-01    1.58000000e-01    7.90000000e-02    2.79000000e-01    9.72402597e-02
381      8.00000000e-02    2.00000000e-01    8.25703818e-06    1.62652554e-04    1.62652557e-04    3.13514175e-12    3.03660568e-01    1.60000000e-01    8.00000000e-02    2.80000000e-01    9.76145437e-02
382      8.10000000e-02    2.00000000e-01    8.44331215e-06    1.65299981e-04    1.65299978e-04   -2.89415367e-12    3.03647911e-01    1.62000000e-01    8.10000000e-02    2.81000000e-01    9.79916702e-02
383      8.20000000e-02    2.00000000e-01    8.63239371e-06    1.67960980e-04    1.67960985e-04    4.74246223e-12    3.03635210e-01    1.64000000e-01    8.20000000e-02    2.82000000e-01    9.83716126e-02
384      8.30000000e-02    2.00000000e-01    8.82430018e-06    1.70635307e-04    1.70635313e-04    6.77327915e-12    3.03622468e-01    1.66000000e-01    8.30000000e-02    2.83000000e-01    9.87543442e-02
385      8.40000000e-02    2.00000000e-01    9.01904845e-06    1.73322698e-04    1.73322693e-04   -5.09120426e-12    3.03609684e-01    1.68000000e-01    8.40000000e-02    2.84000000e-01    9.91398385e-02
386      8.50000000e-02    2.00000000e-01    9.21665498e-06    1.76022853e-04    1.76022852e-04   -7.18417621e-13    3.03596861e-01    1.70000000e-01    8.50000000e-02    2.85000000e-01    9.95280689e-02
387      8.60000000e-02    2.00000000e-01    9.41713579e-06    1.78735504e-04    1.78735515e-04    1.16902908e-11    3.03583999e-01    1.72000000e-01    8.60000000e-02    2.86000000e-01    9.99190089e-02
388      8.70000000e-02    2.00000000e-01    9.62050650e-06    1.81460405e-04    1.81460406e-04    3.11821749e-13    3.03571098e-01    1.74000000e-01    8.70000000e-02    2.87000000e-01    1.00312632e-01
389      8.80000000e-02    2.00000000e-01    9.82678228e-06    1.84197243e-04    1.84197243e-04    6.34616871e-13    3.03558161e-01    1.76000000e-01    8.80000000e-02    2.88000000e-01    1.00708912e-01
390      8.90000000e-02    2.00000000e-01    1.00359779e-05    1.86945731e-04    1.86945746e-04    1.49503607e-11    3.03545189e-01    1.78000000e-01    8.90000000e-02    2.89000000e-01    1.01107822e-01
391      9.00000000e-02    2.00000000e-01    1.02481077e-05    1.89705626e-04    1.89705632e-04    6.70108118e-12    3.03532181e-01    1.80000000e-01    9.00000000e-02    2.90000000e-01    1.01509337e-01
392      9.10000000e-02    2.00000000e-01    1.04631857e-05    1.92476617e-04    1.92476617e-04   -1.53960910e-13    3.03519139e-01    1.82000000e-01    9.10000000e-02    2.91000000e-01    1.01913431e-01
393      9.20000000e-02    2.00000000e-01    1.06812253e-05    1.95258404e-04    1.95258414e-04    9.65686699e-12    3.03506063e-01    1.84000000e-01    9.20000000e-02    2.92000000e-01    1.02320077e-01
394      9.30000000e-02    2.00000000e-01    1.09022397e-05    1.98050737e-04    1.98050738e-04    1.45284368e-12    3.03492956e-01    1.86000000e-01    9.30000000e-02    2.93000000e-01    1.02729249e-01
395      9.40000000e-02    2.00000000e-01    1.11262417e-05    2.00853302e-04    2.00853302e-04    9.63928915e-14    3.03479816e-01    1.88000000e-01    9.40000000e-02    2.94000000e-01    1.03140923e-01
396      9.50000000e-02    2.00000000e-01    1.13532435e-05    2.03665822e-04    2.03665818e-04   -3.81055284e-12    3.03466646e-01    1.90000000e-01    9.50000000e-02    2.95000000e-01    1.03555073e-01
397      9.60000000e-02    2.00000000e-01    1.15832572e-05    2.06488000e-04    2.06488000e-04   -3.57210463e-13    3.03453445e-01    1.92000000e-01    9.60000000e-02    2.96000000e-01    1.03971673e-01
398      9.70000000e-02    2.00000000e-01    1.18162943e-05    2.09319553e-04    2.09319560e-04    6.83777714e-12    3.03440216e-01    1.94000000e-01    9.70000000e-02    2.97000000e-01    1.04390699e-01
399      9.80000000e-02    2.00000000e-01    1.20523660e-05    2.12160199e-04    2.12160210e-04    1.09770480e-11    3.03426957e-01    1.96000000e-01    9.80000000e-02    2.98000000e-01    1.04812126e-01
400      9.90000000e-02    2.00000000e-01    1.22914830e-05    2.15009669e-04    2.15009664e-04   -4.51459299e-12    3.03413671e-01    1.98000000e-01    9.90000000e-02    2.99000000e-01    1.05235928e-01
401      1.00000000e-01    2.00000000e-01    1.25336559e-05    2.17867639e-04    2.17867636e-04   -3.14118135e-12    3.03400357e-01    2.00000000e-01    1.00000000e-01    3.00000000e-01    1.05662082e-01
402     -1.00000000e-01    4.00000000e-01    9.48613783e-05    5.11347031e-04    5.11347034e-04    3.03942451e-12    3.03400357e-01    2.00000000e-01   -1.00000000e-01    5.00000000e-01    2.14956201e-01
403     -9.90000000e-02    4.00000000e-01    9.39697142e-05    5.07726016e-04    5.07726037e-04    2.04072610e-11    3.03413671e-01    1.98000000e-01   -9.90000000e-02    4.99000000e-01    2.14300374e-01
404     -9.80000000e-02    4.00000000e-01    9.30777442e-05    5.04072204e-04    5.04072194e-04   -1.03614108e-11    3.03426957e-01    1.96000000e-01   -9.80000000e-02    4.98000000e-01    2.13645160e-01
405     -9.70000000e-02    4.00000000e-01    9.21854399e-05    5.00385371e-04    5.00385347e-04   -2.45843055e-11    3.03440216e-01    1.94000000e-01   -9.70000000e-02    4.97000000e-01    2.12990565e-01
406     -9.60000000e-02    4.00000000e-01    9.12927724e-05    4.96665338e-04    4.96665342e-04    4.50876500e-12    3.03453445e-01    1.92000000e-01   -9.60000000e-02    4.96000000e-01    2.12336591e-01
407     -9.50000000e-02    4.00000000e-01    9.03997126e-05    4.92912060e-04    4.92912035e-04   -2.58160342e-11    3.03466646e-01    1.90000000e-01   -9.50000000e-02    4.95000000e-01    2.11683244e-01
408     -9.40000000e-02    4.00000000e-01    8.95062309e-05    4.89125281e-04    4.89125282e-04    1.03135133e-12    3.03479816e-01    1.88000000e-01   -9.40000000e-02    4.94000000e-01    2.11030527e-01
409     -9.30000000e-02    4.00000000e-01    8.86122978e-05    4.85304966e-04    4.85304950e-04   -1.62900202e-11    3.03492956e-01    1.86000000e-01   -9.30000000e-02    4.93000000e-01    2.10378444e-01
410     -9.20000000e-02    4.00000000e-01    8.77178830e-05    4.81450929e-04    4.81450908e-04   -2.11896225e-11    3.03506063e-01    1.84000000e-01   -9.20000000e-02    4.92000000e-01    2.09727001e-01
411     -9.10000000e-02    4.00000000e-01    8.68229565e-05    4.77563024e-04    4.77563031e-04    7.47950801e-12    3.03519139e-01    1.82000000e-01   -9.10000000e-02    4.91000000e-01    2.09076201e-01
412     -9.00000000e-02    4.00000000e-01    8.59274875e-05    4.73641214e-04    4.73641201e-04   -1.26207185e-11    3.03532181e-01    1.80000000e-01   -9.00000000e-02    4.90000000e-01    2.08426049e-01
413     -8.90000000e-02    4.00000000e-01    8.50314454e-05    4.69685299e-04    4.69685302e-04    3.43610513e-12    3.03545189e-01    1.78000000e-01   -8.90000000e-02    4.89000000e-01    2.07776550e-01
414     -8.80000000e-02    4.00000000e-01    8.41347990e-05    4.65695235e-04    4.65695224e-04   -1.09601615e-11    3.03558161e-01    1.76000000e-01   -8.80000000e-02    4.88000000e-01    2.07127708e-01
415     -8.70000000e-02    4.00000000e-01    8.32375170e-05    4.61670812e-04    4.61670860e-04    4.75918179e-11    3.03571098e-01    1.74000000e-01   -8.70000000e-02    4.87000000e-01    2.06479528e-01
416     -8.60000000e-02    4.00000000e-01    8.23395677e-05    4.57612132e-04    4.57612106e-04   -2.55448572e-11    3.03583999e-01    1.72000000e-01   -8.60000000e-02    4.86000000e-01    2.05832015e-01
417     -8.50000000e-02    4.00000000e-01    8.14409195e-05    4.53518855e-04    4.53518864e-04    8.80880563e-12    3.03596861e-01    1.70000000e-01   -8.50000000e-02    4.85000000e-01    2.05185173e-01
418     -8.40000000e-02    4.00000000e-01    8.05415400e-05    4.49391033e-04    4.49391037e-04    3.26831032e-12    3.03609684e-01    1.68000000e-01   -8.40000000e-02    4.84000000e-01    2.04539008e-01
419     -8.30000000e-02    4.00000000e-01    7.96413969e-05    4.45228527e-04    4.45228530e-04    3.00655410e-12    3.03622468e-01    1.66000000e-01   -8.30000000e-02    4.83000000e-01    2.03893524e-01
420     -8.20000000e-02    4.00000000e-01    7.87404577e-05    4.41031272e-04    4.41031253e-04   -1.87180109e-11    3.03635210e-01    1.64000000e-01   -8.20000000e-02    4.82000000e-01    2.03248726e-01
421     -8.10000000e-02    4.00000000e-01    7.78386892e-05    4.36799096e-04    4.36799118e-04    2.22680580e-11    3.03647911e-01    1.62000000e-01   -8.10000000e-02    4.81000000e-01    2.02604620e-01
422     -8.00000000e-02    4.00000000e-01    7.69360583e-05    4.32532042e-04    4.32532038e-04   -4.25257079e-12    3.03660568e-01    1.60000000e-01   -8.00000000e-02    4.80000000e-01    2.01961211e-01
423     -7.90000000e-02    4.00000000e-01    7.60325314e-05    4.28229941e-04    4.28229929e-04   -1.25384623e-11    3.03673181e-01    1.58000000e-01   -7.90000000e-02    4.79000000e-01    2.01318504e-01
424     -7.80000000e-02    4.00000000e-01    7.51280746e-05    4.23892726e-04    4.23892710e-04   -1.58093049e-11    3.03685748e-01    1.56000000e-01   -7.80000000e-02    4.78000000e-01    2.00676505e-01
425     -7.70000000e-02    4.00000000e-01    7.42226538e-05    4.19520301e-04    4.19520304e-04    2.81661814e-12    3.03698269e-01    1.54000000e-01   -7.70000000e-02    4.77000000e-01    2.00035219e-01
426     -7.60000000e-02    4.00000000e-01    7.33162344e-05    4.15112633e-04    4.15112636e-04    2.69869636e-12    3.03710741e-01    1.52000000e-01   -7.60000000e-02    4.76000000e-01    1.99394652e-01
427     -7.50000000e-02    4.00000000e-01    7.24087815e-05    4.10669627e-04    4.10669635e-04    8.28458352e-12    3.03723164e-01    1.50000000e-01   -7.50000000e-02    4.75000000e-01    1.98754809e-01
428     -7.40000000e-02    4.00000000e-01    7.15002599e-05    4.06191238e-04    4.06191236e-04   -1.87585006e-12    3.03735536e-01    1.48000000e-01   -7.40000000e-02    4.74000000e-01    1.98115696e-01
429     -7.30000000e-02    4.00000000e-01    7.05906340e-05    4.01677389e-04    4.01677380e-04   -9.40841529e-12    3.03747856e-01    1.46000000e-01   -7.30000000e-02    4.73000000e-01    1.97477320e-01
430     -7.20000000e-02    4.00000000e-01    6.96798677e-05    3.97127999e-04    3.97128014e-04    1.46166236e-11    3.03760122e-01    1.44000000e-01   -7.20000000e-02    4.72000000e-01    1.96839685e-01
431     -7.10000000e-02    4.00000000e-01    6.87679247e-05    3.92543101e-04    3.92543094e-04   -7.46452856e-12    3.03772333e-01    1.42000000e-01   -7.10000000e-02    4.71000000e-01    1.96202799e-01
432     -7.00000000e-02    4.00000000e-01    6.78547683e-05    3.87922587e-04    3.87922587e-04   -7.63270794e-13    3.03784487e-01    1.40000000e-01   -7.00000000e-02    4.70000000e-01    1.95566667e-01
433     -6.90000000e-02    4.00000000e-01    6.69403614e-05    3.83266454e-04    3.83266471e-04    1.66844153e-11    3.03796582e-01    1.38000000e-01   -6.90000000e-02    4.69000000e-01    1.94931296e-01
434     -6.80000000e-02    4.00000000e-01    6.60246666e-05    3.78574728e-04    3.78574739e-04    1.05131640e-11    3.03808617e-01    1.36000000e-01   -6.80000000e-02    4.68000000e-01    1.94296692e-01
435     -6.70000000e-02    4.00000000e-01    6.51076461e-05    3.73847404e-04    3.73847400e-04   -3.35631414e-12    3.03820590e-01    1.34000000e-01   -6.70000000e-02    4.67000000e-01    1.93662862e-01
436     -6.60000000e-02    4.00000000e-01    6.41892620e-05    3.69084493e-04    3.69084483e-04   -1.05229988e-11    3.03832499e-01    1.32000000e-01   -6.60000000e-02    4.66000000e-01    1.93029812e-01
437     -6.50000000e-02    4.00000000e-01    6.32694760e-05    3.64286025e-04    3.64286036e-04    1.12107099e-11    3.03844343e-01    1.30000000e-01   -6.50000000e-02    4.65000000e-01    1.92397549e-01
438     -6.40000000e-02    4.00000000e-01    6.23482496e-05    3.59452123e-04    3.59452133e-04    9.77718064e-12    3.03856119e-01    1.28000000e-01   -6.40000000e-02    4.64000000e-01    1.91766081e-01
439     -6.30000000e-02    4.00000000e-01    6.14255445e-05    3.54582869e-04    3.54582873e-04    3.84758696e-12    3.03867826e-01    1.26000000e-01   -6.30000000e-02    4.63000000e-01    1.91135414e-01
440     -6.20000000e-02    4.00000000e-01    6.05013221e-05    3.49678386e-04    3.49678387e-04    8.45828507e-13    3.03879461e-01    1.24000000e-01   -6.20000000e-02    4.62000000e-01    1.90505556e-01
441     -6.10000000e-02    4.00000000e-01    5.95755440e-05    3.44738834e-04    3.44738835e-04    1.32305272e-12    3.03891022e-01    1.22000000e-01   -6.10000000e-02    4.61000000e-01    1.89876513e-01
442     -6.00000000e-02    4.00000000e-01    5.86481720e-05    3.39764412e-04    3.39764414e-04    1.54559899e-12    3.03902507e-01    1.20000000e-01   -6.00000000e-02    4.60000000e-01    1.89248294e-01
443     -5.90000000e-02    4.00000000e-01    5.77191682e-05    3.34755356e-04    3.34755357e-04    1.01374898e-12    3.03913915e-01    1.18000000e-01   -5.90000000e-02    4.59000000e-01    1.88620905e-01
444     -5.80000000e-02    4.00000000e-01    5.67884954e-05    3.29711929e-04    3.29711937e-04    8.07435341e-12    3.03925241e-01    1.16000000e-01   -5.80000000e-02    4.58000000e-01    1.87994356e-01
445     -5.70000000e-02    4.00000000e-01    5.58561168e-05    3.24634483e-04    3.24634467e-04   -1.57258636e-11    3.03936485e-01    1.14000000e-01   -5.70000000e-02    4.57000000e-01    1.87368653e-01
446     -5.60000000e-02    4.00000000e-01    5.49219966e-05    3.19523305e-04    3.19523305e-04    1.38809103e-13    3.03947643e-01    1.12000000e-01   -5.60000000e-02    4.56000000e-01    1.86743806e-01
447     -5.50000000e-02    4.00000000e-01    5.39861001e-05    3.14378855e-04    3.14378851e-04   -4.15383857e-12    3.03958713e-01    1.10000000e-01   -5.50000000e-02    4.55000000e-01    1.86119821e-01
448     -5.40000000e-02    4.00000000e-01    5.30483936e-05    3.09201549e-04    3.09201552e-04    2.24514060e-12    3.03969693e-01    1.08000000e-01   -5.40000000e-02    4.54000000e-01    1.85496709e-01
449     -5.30000000e-02    4.00000000e-01    5.21088451e-05    3.03991890e-04    3.03991897e-04    7.33073444e-12    3.03980579e-01    1.06000000e-01   -5.30000000e-02    4.53000000e-01    1.84874476e-01
450     -5.20000000e-02    4.00000000e-01    5.11674242e-05    2.98750426e-04    2.98750425e-04   -1.61880427e-12    3.03991368e-01    1.04000000e-01   -5.20000000e-02    4.52000000e-01    1.84253133e-01
451     -5.10000000e-02    4.00000000e-01    5.02241026e-05    2.93477711e-04    2.93477714e-04    3.54855528e-12    3.04002059e-01    1.02000000e-01   -5.10000000e-02    4.51000000e-01    1.83632688e-01
