Index     V(DRAIN)           V(GATE)          N(M1:IDS)     {(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}     N(M1:GM)      {N(M1:GM)-{(N(M2:IDS)-N(M1:IDS))/(V(GATE2)-V(GATE))}}     N(M1:VTH)         N(M1:VDS)         N(M1:VBS)         N(M1:VGS)        N(M1:VDSAT)   
 10   -9.00000000e-02  0.00000000e+00  3.73280504e-08  1.21413245e-06  1.21413195e-06  0.00000000e+00  3.03532181e-01  1.80000000e-01  -9.00000000e-02  9.00000000e-02  7.43952966e-02
 11   -8.90000000e-02  0.00000000e+00  3.59782604e-08  1.17073790e-06  1.17073737e-06  0.00000000e+00  3.03545189e-01  1.78000000e-01  -8.90000000e-02  8.90000000e-02  7.43901341e-02
 12   -8.80000000e-02  0.00000000e+00  3.46761156e-08  1.12884959e-06  1.12884945e-06  0.00000000e+00  3.03558161e-01  1.76000000e-01  -8.80000000e-02  8.80000000e-02  7.43851489e-02
 13   -8.70000000e-02  0.00000000e+00  3.34199706e-08  1.08841773e-06  1.08841745e-06  0.00000000e+00  3.03571098e-01  1.74000000e-01  -8.70000000e-02  8.70000000e-02  7.43803352e-02
 14   -8.60000000e-02  0.00000000e+00  3.22082346e-08  1.04939228e-06  1.04939223e-06  0.00000000e+00  3.03583999e-01  1.72000000e-01  -8.60000000e-02  8.60000000e-02  7.43756873e-02
 15   -8.50000000e-02  0.00000000e+00  3.10393699e-08  1.01172610e-06  1.01172624e-06  0.00000000e+00  3.03596861e-01  1.70000000e-01  -8.50000000e-02  8.50000000e-02  7.43711996e-02
 16   -8.40000000e-02  0.00000000e+00  2.99118899e-08  9.75373524e-07  9.75373426e-07  0.00000000e+00  3.03609684e-01  1.68000000e-01  -8.40000000e-02  8.40000000e-02  7.43668667e-02
 17   -8.30000000e-02  0.00000000e+00  2.88243576e-08  9.40289550e-07  9.40289226e-07  0.00000000e+00  3.03622468e-01  1.66000000e-01  -8.30000000e-02  8.30000000e-02  7.43626834e-02
 18   -8.20000000e-02  0.00000000e+00  2.77753842e-08  9.06430729e-07  9.06430505e-07  0.00000000e+00  3.03635210e-01  1.64000000e-01  -8.20000000e-02  8.20000000e-02  7.43586448e-02
 19   -8.10000000e-02  0.00000000e+00  2.67636271e-08  8.73755519e-07  8.73755516e-07  0.00000000e+00  3.03647911e-01  1.62000000e-01  -8.10000000e-02  8.10000000e-02  7.43547458e-02
 20   -8.00000000e-02  0.00000000e+00  2.57877889e-08  8.42223995e-07  8.42223859e-07  0.00000000e+00  3.03660568e-01  1.60000000e-01  -8.00000000e-02  8.00000000e-02  7.43509819e-02
 21   -7.90000000e-02  0.00000000e+00  2.48466156e-08  8.11796616e-07  8.11796442e-07  0.00000000e+00  3.03673181e-01  1.58000000e-01  -7.90000000e-02  7.90000000e-02  7.43473485e-02
 22   -7.80000000e-02  0.00000000e+00  2.39388953e-08  7.82435698e-07  7.82435439e-07  0.00000000e+00  3.03685748e-01  1.56000000e-01  -7.80000000e-02  7.80000000e-02  7.43438411e-02
 23   -7.70000000e-02  0.00000000e+00  2.30634569e-08  7.54104485e-07  7.54104253e-07  0.00000000e+00  3.03698269e-01  1.54000000e-01  -7.70000000e-02  7.70000000e-02  7.43404555e-02
 24   -7.60000000e-02  0.00000000e+00  2.22191685e-08  7.26767603e-07  7.26767475e-07  0.00000000e+00  3.03710741e-01  1.52000000e-01  -7.60000000e-02  7.60000000e-02  7.43371876e-02
 25   -7.50000000e-02  0.00000000e+00  2.14049364e-08  7.00390949e-07  7.00390851e-07  0.00000000e+00  3.03723164e-01  1.50000000e-01  -7.50000000e-02  7.50000000e-02  7.43340334e-02
 26   -7.40000000e-02  0.00000000e+00  2.06197039e-08  6.74941359e-07  6.74941245e-07  0.00000000e+00  3.03735536e-01  1.48000000e-01  -7.40000000e-02  7.40000000e-02  7.43309889e-02
 27   -7.30000000e-02  0.00000000e+00  1.98624496e-08  6.50386668e-07  6.50386602e-07  0.00000000e+00  3.03747856e-01  1.46000000e-01  -7.30000000e-02  7.30000000e-02  7.43280506e-02
 28   -7.20000000e-02  0.00000000e+00  1.91321868e-08  6.26696036e-07  6.26695917e-07  0.00000000e+00  3.03760122e-01  1.44000000e-01  -7.20000000e-02  7.20000000e-02  7.43252147e-02
 29   -7.10000000e-02  0.00000000e+00  1.84279619e-08  6.03839309e-07  6.03839199e-07  0.00000000e+00  3.03772333e-01  1.42000000e-01  -7.10000000e-02  7.10000000e-02  7.43224777e-02
 30   -7.00000000e-02  0.00000000e+00  1.77488537e-08  5.81787596e-07  5.81787441e-07  0.00000000e+00  3.03784487e-01  1.40000000e-01  -7.00000000e-02  7.00000000e-02  7.43198364e-02
 31   -6.90000000e-02  0.00000000e+00  1.70939718e-08  5.60512438e-07  5.60512587e-07  0.00000000e+00  3.03796582e-01  1.38000000e-01  -6.90000000e-02  6.90000000e-02  7.43172874e-02
 32   -6.80000000e-02  0.00000000e+00  1.64624561e-08  5.39987606e-07  5.39987502e-07  0.00000000e+00  3.03808617e-01  1.36000000e-01  -6.80000000e-02  6.80000000e-02  7.43148276e-02
 33   -6.70000000e-02  0.00000000e+00  1.58534754e-08  5.20186077e-07  5.20185943e-07  0.00000000e+00  3.03820590e-01  1.34000000e-01  -6.70000000e-02  6.70000000e-02  7.43124539e-02
 34   -6.60000000e-02  0.00000000e+00  1.52662266e-08  5.01082581e-07  5.01082528e-07  0.00000000e+00  3.03832499e-01  1.32000000e-01  -6.60000000e-02  6.60000000e-02  7.43101634e-02
 35   -6.50000000e-02  0.00000000e+00  1.46999337e-08  4.82652905e-07  4.82652710e-07  0.00000000e+00  3.03844343e-01  1.30000000e-01  -6.50000000e-02  6.50000000e-02  7.43079532e-02
 36   -6.40000000e-02  0.00000000e+00  1.41538468e-08  4.64872718e-07  4.64872749e-07  0.00000000e+00  3.03856119e-01  1.28000000e-01  -6.40000000e-02  6.40000000e-02  7.43058205e-02
 37   -6.30000000e-02  0.00000000e+00  1.36272413e-08  4.47719792e-07  4.47719684e-07  0.00000000e+00  3.03867826e-01  1.26000000e-01  -6.30000000e-02  6.30000000e-02  7.43037628e-02
 38   -6.20000000e-02  0.00000000e+00  1.31194171e-08  4.31171536e-07  4.31171308e-07  0.00000000e+00  3.03879461e-01  1.24000000e-01  -6.20000000e-02  6.20000000e-02  7.43017774e-02
 39   -6.10000000e-02  0.00000000e+00  1.26296974e-08  4.15206168e-07  4.15206146e-07  0.00000000e+00  3.03891022e-01  1.22000000e-01  -6.10000000e-02  6.10000000e-02  7.42998617e-02
 40   -6.00000000e-02  0.00000000e+00  1.21574285e-08  3.99803523e-07  3.99803426e-07  0.00000000e+00  3.03902507e-01  1.20000000e-01  -6.00000000e-02  6.00000000e-02  7.42980135e-02
 41   -5.90000000e-02  0.00000000e+00  1.17019783e-08  3.84943172e-07  3.84943055e-07  0.00000000e+00  3.03913915e-01  1.18000000e-01  -5.90000000e-02  5.90000000e-02  7.42962304e-02
 42   -5.80000000e-02  0.00000000e+00  1.12627362e-08  3.70605702e-07  3.70605602e-07  0.00000000e+00  3.03925241e-01  1.16000000e-01  -5.80000000e-02  5.80000000e-02  7.42945102e-02
 43   -5.70000000e-02  0.00000000e+00  1.08391119e-08  3.56772400e-07  3.56772272e-07  0.00000000e+00  3.03936485e-01  1.14000000e-01  -5.70000000e-02  5.70000000e-02  7.42928506e-02
 44   -5.60000000e-02  0.00000000e+00  1.04305348e-08  3.43424978e-07  3.43424882e-07  0.00000000e+00  3.03947643e-01  1.12000000e-01  -5.60000000e-02  5.60000000e-02  7.42912496e-02
 45   -5.50000000e-02  0.00000000e+00  1.00364536e-08  3.30545955e-07  3.30545847e-07  0.00000000e+00  3.03958713e-01  1.10000000e-01  -5.50000000e-02  5.50000000e-02  7.42897051e-02
 46   -5.40000000e-02  0.00000000e+00  9.65633507e-09  3.18118210e-07  3.18118153e-07  0.00000000e+00  3.03969693e-01  1.08000000e-01  -5.40000000e-02  5.40000000e-02  7.42882153e-02
 47   -5.30000000e-02  0.00000000e+00  9.28966404e-09  3.06125446e-07  3.06125343e-07  0.00000000e+00  3.03980579e-01  1.06000000e-01  -5.30000000e-02  5.30000000e-02  7.42867781e-02
 48   -5.20000000e-02  0.00000000e+00  8.93594237e-09  2.94551487e-07  2.94551496e-07  0.00000000e+00  3.03991368e-01  1.04000000e-01  -5.20000000e-02  5.20000000e-02  7.42853918e-02
 49   -5.10000000e-02  0.00000000e+00  8.59468854e-09  2.83381343e-07  2.83381211e-07  0.00000000e+00  3.04002059e-01  1.02000000e-01  -5.10000000e-02  5.10000000e-02  7.42840545e-02
 50   -5.00000000e-02  0.00000000e+00  8.26543704e-09  2.72599717e-07  2.72599588e-07  0.00000000e+00  3.04012647e-01  1.00000000e-01  -5.00000000e-02  5.00000000e-02  7.42827647e-02
 51   -4.90000000e-02  0.00000000e+00  7.94773784e-09  2.62192242e-07  2.62192212e-07  0.00000000e+00  3.04023130e-01  9.80000000e-02  -4.90000000e-02  4.90000000e-02  7.42815206e-02
 52   -4.80000000e-02  0.00000000e+00  7.64115590e-09  2.52145209e-07  2.52145141e-07  0.00000000e+00  3.04033504e-01  9.60000000e-02  -4.80000000e-02  4.80000000e-02  7.42803206e-02
 53   -4.70000000e-02  0.00000000e+00  7.34527066e-09  2.42444840e-07  2.42444886e-07  0.00000000e+00  3.04043766e-01  9.40000000e-02  -4.70000000e-02  4.70000000e-02  7.42791633e-02
 54   -4.60000000e-02  0.00000000e+00  7.05967556e-09  2.33078404e-07  2.33078397e-07  0.00000000e+00  3.04053913e-01  9.20000000e-02  -4.60000000e-02  4.60000000e-02  7.42780471e-02
 55   -4.50000000e-02  0.00000000e+00  6.78397760e-09  2.24033139e-07  2.24033055e-07  0.00000000e+00  3.04063942e-01  9.00000000e-02  -4.50000000e-02  4.50000000e-02  7.42769705e-02
 56   -4.40000000e-02  0.00000000e+00  6.51779688e-09  2.15296645e-07  2.15296651e-07  0.00000000e+00  3.04073848e-01  8.80000000e-02  -4.40000000e-02  4.40000000e-02  7.42759323e-02
 57   -4.30000000e-02  0.00000000e+00  6.26076613e-09  2.06857439e-07  2.06857376e-07  0.00000000e+00  3.04083628e-01  8.60000000e-02  -4.30000000e-02  4.30000000e-02  7.42749310e-02
 58   -4.20000000e-02  0.00000000e+00  6.01253033e-09  1.98703761e-07  1.98703806e-07  0.00000000e+00  3.04093277e-01  8.40000000e-02  -4.20000000e-02  4.20000000e-02  7.42739653e-02
 59   -4.10000000e-02  0.00000000e+00  5.77274614e-09  1.90824922e-07  1.90824888e-07  0.00000000e+00  3.04102794e-01  8.20000000e-02  -4.10000000e-02  4.10000000e-02  7.42730341e-02
 60   -4.00000000e-02  0.00000000e+00  5.54108151e-09  1.83209951e-07  1.83209925e-07  0.00000000e+00  3.04112172e-01  8.00000000e-02  -4.00000000e-02  4.00000000e-02  7.42721361e-02
 61   -3.90000000e-02  0.00000000e+00  5.31721507e-09  1.75848624e-07  1.75848556e-07  0.00000000e+00  3.04121408e-01  7.80000000e-02  -3.90000000e-02  3.90000000e-02  7.42712701e-02
 62   -3.80000000e-02  0.00000000e+00  5.10083559e-09  1.68730826e-07  1.68730745e-07  0.00000000e+00  3.04130499e-01  7.60000000e-02  -3.80000000e-02  3.80000000e-02  7.42704351e-02
 63   -3.70000000e-02  0.00000000e+00  4.89164131e-09  1.61846779e-07  1.61846750e-07  0.00000000e+00  3.04139439e-01  7.40000000e-02  -3.70000000e-02  3.70000000e-02  7.42696298e-02
 64   -3.60000000e-02  0.00000000e+00  4.68933925e-09  1.55187104e-07  1.55187109e-07  0.00000000e+00  3.04148224e-01  7.20000000e-02  -3.60000000e-02  3.60000000e-02  7.42688534e-02
 65   -3.50000000e-02  0.00000000e+00  4.49364439e-09  1.48742621e-07  1.48742611e-07  0.00000000e+00  3.04156850e-01  7.00000000e-02  -3.50000000e-02  3.50000000e-02  7.42681047e-02
 66   -3.40000000e-02  0.00000000e+00  4.30427886e-09  1.42504326e-07  1.42504268e-07  0.00000000e+00  3.04165312e-01  6.80000000e-02  -3.40000000e-02  3.40000000e-02  7.42673828e-02
 67   -3.30000000e-02  0.00000000e+00  4.12097103e-09  1.36463322e-07  1.36463286e-07  0.00000000e+00  3.04173605e-01  6.60000000e-02  -3.30000000e-02  3.30000000e-02  7.42666867e-02
 68   -3.20000000e-02  0.00000000e+00  3.94345459e-09  1.30611055e-07  1.30611040e-07  0.00000000e+00  3.04181725e-01  6.40000000e-02  -3.20000000e-02  3.20000000e-02  7.42660156e-02
 69   -3.10000000e-02  0.00000000e+00  3.77146779e-09  1.24939041e-07  1.24939041e-07  0.00000000e+00  3.04189668e-01  6.20000000e-02  -3.10000000e-02  3.10000000e-02  7.42653685e-02
 70   -3.00000000e-02  0.00000000e+00  3.60475258e-09  1.19438916e-07  1.19438915e-07  0.00000000e+00  3.04197427e-01  6.00000000e-02  -3.00000000e-02  3.00000000e-02  7.42647446e-02
 71   -2.90000000e-02  0.00000000e+00  3.44305417e-09  1.14102389e-07  1.14102385e-07  0.00000000e+00  3.04204998e-01  5.80000000e-02  -2.90000000e-02  2.90000000e-02  7.42641430e-02
 72   -2.80000000e-02  0.00000000e+00  3.28612064e-09  1.08921245e-07  1.08921262e-07  0.00000000e+00  3.04212376e-01  5.60000000e-02  -2.80000000e-02  2.80000000e-02  7.42635631e-02
 73   -2.70000000e-02  0.00000000e+00  3.13370300e-09  1.03887466e-07  1.03887444e-07  0.00000000e+00  3.04219557e-01  5.40000000e-02  -2.70000000e-02  2.70000000e-02  7.42630039e-02
 74   -2.60000000e-02  0.00000000e+00  2.98555550e-09  9.89929124e-08  9.89929267e-08  0.00000000e+00  3.04226534e-01  5.20000000e-02  -2.60000000e-02  2.60000000e-02  7.42624649e-02
 75   -2.50000000e-02  0.00000000e+00  2.84143633e-09  9.42298153e-08  9.42298314e-08  0.00000000e+00  3.04233304e-01  5.00000000e-02  -2.50000000e-02  2.50000000e-02  7.42619452e-02
 76   -2.40000000e-02  0.00000000e+00  2.70110861e-09  8.95904532e-08  8.95904338e-08  0.00000000e+00  3.04239860e-01  4.80000000e-02  -2.40000000e-02  2.40000000e-02  7.42614441e-02
 77   -2.30000000e-02  0.00000000e+00  2.56434159e-09  8.50672247e-08  8.50672058e-08  0.00000000e+00  3.04246198e-01  4.60000000e-02  -2.30000000e-02  2.30000000e-02  7.42609611e-02
 78   -2.20000000e-02  0.00000000e+00  2.43091191e-09  8.06528536e-08  8.06528586e-08  0.00000000e+00  3.04252312e-01  4.40000000e-02  -2.20000000e-02  2.20000000e-02  7.42604954e-02
 79   -2.10000000e-02  0.00000000e+00  2.30060489e-09  7.63404056e-08  7.63403848e-08  0.00000000e+00  3.04258198e-01  4.20000000e-02  -2.10000000e-02  2.10000000e-02  7.42600464e-02
 80   -2.00000000e-02  0.00000000e+00  2.17321562e-09  7.21230966e-08  7.21230948e-08  0.00000000e+00  3.04263850e-01  4.00000000e-02  -2.00000000e-02  2.00000000e-02  7.42596136e-02
 81   -1.90000000e-02  0.00000000e+00  2.04854971e-09  6.79946809e-08  6.79946442e-08  0.00000000e+00  3.04269264e-01  3.80000000e-02  -1.90000000e-02  1.90000000e-02  7.42591964e-02
 82   -1.80000000e-02  0.00000000e+00  1.92642381e-09  6.39490920e-08  6.39490485e-08  0.00000000e+00  3.04274434e-01  3.60000000e-02  -1.80000000e-02  1.80000000e-02  7.42587941e-02
 83   -1.70000000e-02  0.00000000e+00  1.80666557e-09  5.99806916e-08  5.99806849e-08  0.00000000e+00  3.04279356e-01  3.40000000e-02  -1.70000000e-02  1.70000000e-02  7.42584063e-02
 84   -1.60000000e-02  0.00000000e+00  1.68911329e-09  5.60842792e-08  5.60842796e-08  0.00000000e+00  3.04284025e-01  3.20000000e-02  -1.60000000e-02  1.60000000e-02  7.42580325e-02
 85   -1.50000000e-02  0.00000000e+00  1.57361516e-09  5.22548871e-08  5.22548844e-08  0.00000000e+00  3.04288437e-01  3.00000000e-02  -1.50000000e-02  1.50000000e-02  7.42576721e-02
 86   -1.40000000e-02  0.00000000e+00  1.46002823e-09  4.84878538e-08  4.84878408e-08  0.00000000e+00  3.04292587e-01  2.80000000e-02  -1.40000000e-02  1.40000000e-02  7.42573246e-02
 87   -1.30000000e-02  0.00000000e+00  1.34821710e-09  4.47787491e-08  4.47787387e-08  0.00000000e+00  3.04296471e-01  2.60000000e-02  -1.30000000e-02  1.30000000e-02  7.42569896e-02
 88   -1.20000000e-02  0.00000000e+00  1.23805250e-09  4.11233883e-08  4.11233689e-08  0.00000000e+00  3.04300084e-01  2.40000000e-02  -1.20000000e-02  1.20000000e-02  7.42566666e-02
 89   -1.10000000e-02  0.00000000e+00  1.12940978e-09  3.75176843e-08  3.75176739e-08  0.00000000e+00  3.04303424e-01  2.20000000e-02  -1.10000000e-02  1.10000000e-02  7.42563552e-02
 90   -1.00000000e-02  0.00000000e+00  1.02216749e-09  3.39577090e-08  3.39576995e-08  0.00000000e+00  3.04306486e-01  2.00000000e-02  -1.00000000e-02  1.00000000e-02  7.42560550e-02
 91   -9.00000000e-03  0.00000000e+00  9.16205943e-10  3.04395455e-08  3.04395484e-08  0.00000000e+00  3.04309267e-01  1.80000000e-02  -9.00000000e-03  9.00000000e-03  7.42557656e-02
 92   -8.00000000e-03  0.00000000e+00  8.11405938e-10  2.69593459e-08  2.69593383e-08  0.00000000e+00  3.04311764e-01  1.60000000e-02  -8.00000000e-03  8.00000000e-03  7.42554865e-02
 93   -7.00000000e-03  0.00000000e+00  7.07647689e-10  2.35131506e-08  2.35131655e-08  0.00000000e+00  3.04313975e-01  1.40000000e-02  -7.00000000e-03  7.00000000e-03  7.42552174e-02
 94   -6.00000000e-03  0.00000000e+00  6.04809890e-10  2.00970703e-08  2.00970746e-08  0.00000000e+00  3.04315895e-01  1.20000000e-02  -6.00000000e-03  6.00000000e-03  7.42549579e-02
 95   -5.00000000e-03  0.00000000e+00  5.02769012e-10  1.67070307e-08  1.67070350e-08  0.00000000e+00  3.04317524e-01  1.00000000e-02  -5.00000000e-03  5.00000000e-03  7.42547077e-02
 96   -4.00000000e-03  0.00000000e+00  4.01398828e-10  1.33389550e-08  1.33389256e-08  0.00000000e+00  3.04318860e-01  8.00000000e-03  -4.00000000e-03  4.00000000e-03  7.42544664e-02
 97   -3.00000000e-03  0.00000000e+00  3.00570178e-10  9.98851816e-09  9.98852690e-09  0.00000000e+00  3.04319900e-01  6.00000000e-03  -3.00000000e-03  3.00000000e-03  7.42542337e-02
 98   -2.00000000e-03  0.00000000e+00  2.00150979e-10  6.65150920e-09  6.65152152e-09  0.00000000e+00  3.04320644e-01  4.00000000e-03  -2.00000000e-03  2.00000000e-03  7.42540092e-02
 99   -1.00000000e-03  0.00000000e+00  1.00006513e-10  3.32349230e-09  3.32350401e-09  0.00000000e+00  3.04321091e-01  2.00000000e-03  -1.00000000e-03  1.00000000e-03  7.42537928e-02
100   0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.04321240e-01  1.58112377e-27  0.00000000e+00  7.90561887e-28  7.42535840e-02
101   1.00000000e-03  0.00000000e+00  1.00006513e-10  3.32349230e-09  3.32350401e-09  0.00000000e+00  3.04321091e-01  2.00000000e-03  1.00000000e-03  1.00000000e-03  7.42537928e-02
102   2.00000000e-03  0.00000000e+00  2.00150979e-10  6.65150920e-09  6.65152152e-09  0.00000000e+00  3.04320644e-01  4.00000000e-03  2.00000000e-03  2.00000000e-03  7.42540092e-02
103   3.00000000e-03  0.00000000e+00  3.00570178e-10  9.98851816e-09  9.98852690e-09  0.00000000e+00  3.04319900e-01  6.00000000e-03  3.00000000e-03  3.00000000e-03  7.42542337e-02
104   4.00000000e-03  0.00000000e+00  4.01398828e-10  1.33389550e-08  1.33389256e-08  0.00000000e+00  3.04318860e-01  8.00000000e-03  4.00000000e-03  4.00000000e-03  7.42544664e-02
105   5.00000000e-03  0.00000000e+00  5.02769012e-10  1.67070307e-08  1.67070350e-08  0.00000000e+00  3.04317524e-01  1.00000000e-02  5.00000000e-03  5.00000000e-03  7.42547077e-02
106   6.00000000e-03  0.00000000e+00  6.04809890e-10  2.00970703e-08  2.00970746e-08  0.00000000e+00  3.04315895e-01  1.20000000e-02  6.00000000e-03  6.00000000e-03  7.42549579e-02
107   7.00000000e-03  0.00000000e+00  7.07647689e-10  2.35131506e-08  2.35131655e-08  0.00000000e+00  3.04313975e-01  1.40000000e-02  7.00000000e-03  7.00000000e-03  7.42552174e-02
108   8.00000000e-03  0.00000000e+00  8.11405938e-10  2.69593459e-08  2.69593383e-08  0.00000000e+00  3.04311764e-01  1.60000000e-02  8.00000000e-03  8.00000000e-03  7.42554865e-02
109   9.00000000e-03  0.00000000e+00  9.16205943e-10  3.04395451e-08  3.04395484e-08  0.00000000e+00  3.04309267e-01  1.80000000e-02  9.00000000e-03  9.00000000e-03  7.42557656e-02
110   1.00000000e-02  0.00000000e+00  1.02216749e-09  3.39577094e-08  3.39576995e-08  0.00000000e+00  3.04306486e-01  2.00000000e-02  1.00000000e-02  1.00000000e-02  7.42560550e-02
111   1.10000000e-02  0.00000000e+00  1.12940978e-09  3.75176843e-08  3.75176739e-08  0.00000000e+00  3.04303424e-01  2.20000000e-02  1.10000000e-02  1.10000000e-02  7.42563552e-02
112   1.20000000e-02  0.00000000e+00  1.23805250e-09  4.11233885e-08  4.11233689e-08  0.00000000e+00  3.04300084e-01  2.40000000e-02  1.20000000e-02  1.20000000e-02  7.42566666e-02
113   1.30000000e-02  0.00000000e+00  1.34821710e-09  4.47787491e-08  4.47787387e-08  0.00000000e+00  3.04296471e-01  2.60000000e-02  1.30000000e-02  1.30000000e-02  7.42569896e-02
114   1.40000000e-02  0.00000000e+00  1.46002823e-09  4.84878538e-08  4.84878408e-08  0.00000000e+00  3.04292587e-01  2.80000000e-02  1.40000000e-02  1.40000000e-02  7.42573246e-02
115   1.50000000e-02  0.00000000e+00  1.57361516e-09  5.22548871e-08  5.22548844e-08  0.00000000e+00  3.04288437e-01  3.00000000e-02  1.50000000e-02  1.50000000e-02  7.42576721e-02
116   1.60000000e-02  0.00000000e+00  1.68911329e-09  5.60842792e-08  5.60842796e-08  0.00000000e+00  3.04284025e-01  3.20000000e-02  1.60000000e-02  1.60000000e-02  7.42580325e-02
117   1.70000000e-02  0.00000000e+00  1.80666557e-09  5.99806916e-08  5.99806849e-08  0.00000000e+00  3.04279356e-01  3.40000000e-02  1.70000000e-02  1.70000000e-02  7.42584063e-02
118   1.80000000e-02  0.00000000e+00  1.92642381e-09  6.39490920e-08  6.39490485e-08  0.00000000e+00  3.04274434e-01  3.60000000e-02  1.80000000e-02  1.80000000e-02  7.42587941e-02
119   1.90000000e-02  0.00000000e+00  2.04854971e-09  6.79946809e-08  6.79946442e-08  0.00000000e+00  3.04269264e-01  3.80000000e-02  1.90000000e-02  1.90000000e-02  7.42591964e-02
120   2.00000000e-02  0.00000000e+00  2.17321562e-09  7.21230966e-08  7.21230948e-08  0.00000000e+00  3.04263850e-01  4.00000000e-02  2.00000000e-02  2.00000000e-02  7.42596136e-02
121   2.10000000e-02  0.00000000e+00  2.30060489e-09  7.63404057e-08  7.63403848e-08  0.00000000e+00  3.04258198e-01  4.20000000e-02  2.10000000e-02  2.10000000e-02  7.42600464e-02
122   2.20000000e-02  0.00000000e+00  2.43091191e-09  8.06528540e-08  8.06528586e-08  0.00000000e+00  3.04252312e-01  4.40000000e-02  2.20000000e-02  2.20000000e-02  7.42604954e-02
123   2.30000000e-02  0.00000000e+00  2.56434159e-09  8.50672251e-08  8.50672058e-08  0.00000000e+00  3.04246198e-01  4.60000000e-02  2.30000000e-02  2.30000000e-02  7.42609611e-02
124   2.40000000e-02  0.00000000e+00  2.70110861e-09  8.95904529e-08  8.95904338e-08  0.00000000e+00  3.04239860e-01  4.80000000e-02  2.40000000e-02  2.40000000e-02  7.42614441e-02
125   2.50000000e-02  0.00000000e+00  2.84143633e-09  9.42298150e-08  9.42298314e-08  0.00000000e+00  3.04233304e-01  5.00000000e-02  2.50000000e-02  2.50000000e-02  7.42619452e-02
126   2.60000000e-02  0.00000000e+00  2.98555550e-09  9.89929124e-08  9.89929267e-08  0.00000000e+00  3.04226534e-01  5.20000000e-02  2.60000000e-02  2.60000000e-02  7.42624649e-02
127   2.70000000e-02  0.00000000e+00  3.13370300e-09  1.03887466e-07  1.03887444e-07  0.00000000e+00  3.04219557e-01  5.40000000e-02  2.70000000e-02  2.70000000e-02  7.42630039e-02
128   2.80000000e-02  0.00000000e+00  3.28612064e-09  1.08921245e-07  1.08921262e-07  0.00000000e+00  3.04212376e-01  5.60000000e-02  2.80000000e-02  2.80000000e-02  7.42635631e-02
129   2.90000000e-02  0.00000000e+00  3.44305417e-09  1.14102389e-07  1.14102385e-07  0.00000000e+00  3.04204998e-01  5.80000000e-02  2.90000000e-02  2.90000000e-02  7.42641430e-02
130   3.00000000e-02  0.00000000e+00  3.60475258e-09  1.19438916e-07  1.19438915e-07  0.00000000e+00  3.04197427e-01  6.00000000e-02  3.00000000e-02  3.00000000e-02  7.42647446e-02
131   3.10000000e-02  0.00000000e+00  3.77146779e-09  1.24939041e-07  1.24939041e-07  0.00000000e+00  3.04189668e-01  6.20000000e-02  3.10000000e-02  3.10000000e-02  7.42653685e-02
