Index     V(DRAIN)           V(GATE)        {-I(VDRAIN)}   
66     -3.4000e-02   0.00000000e+00   -3.423e-11 
67     -3.3000e-02   0.00000000e+00   -3.283e-11 
68     -3.2000e-02   0.00000000e+00   -3.147e-11 
69     -3.1000e-02   0.00000000e+00   -3.015e-11 
70     -3.0000e-02   0.00000000e+00   -2.887e-11 
71     -2.9000e-02   0.00000000e+00   -2.762e-11 
72     -2.8000e-02   0.00000000e+00   -2.641e-11 
73     -2.7000e-02   0.00000000e+00   -2.524e-11 
74     -2.6000e-02   0.00000000e+00   -2.409e-11 
75     -2.5000e-02   0.00000000e+00   -2.297e-11 
76     -2.4000e-02   0.00000000e+00   -2.188e-11 
77     -2.3000e-02   0.00000000e+00   -2.082e-11 
78     -2.2000e-02   0.00000000e+00   -1.977e-11 
79     -2.1000e-02   0.00000000e+00   -1.875e-11 
80     -2.0000e-02   0.00000000e+00   -1.775e-11 
81     -1.9000e-02   0.00000000e+00   -1.677e-11 
82     -1.8000e-02   0.00000000e+00   -1.581e-11 
83     -1.7000e-02   0.00000000e+00   -1.486e-11 
84     -1.6000e-02   0.00000000e+00   -1.393e-11 
85     -1.5000e-02   0.00000000e+00   -1.300e-11 
86     -1.4000e-02   0.00000000e+00   -1.210e-11 
87     -1.3000e-02   0.00000000e+00   -1.120e-11 
88     -1.2000e-02   0.00000000e+00   -1.031e-11 
89     -1.1000e-02   0.00000000e+00   -9.427e-12 
90     -1.0000e-02   0.00000000e+00   -8.551e-12 
91     -9.0000e-03   0.00000000e+00   -7.685e-12 
92     -8.0000e-03   0.00000000e+00   -6.818e-12 
93     -7.0000e-03   0.00000000e+00   -5.957e-12 
94     -6.0000e-03   0.00000000e+00   -5.100e-12 
95     -5.0000e-03   0.00000000e+00   -4.245e-12 
96     -4.0000e-03   0.00000000e+00   -3.394e-12 
97     -3.0000e-03   0.00000000e+00   -2.544e-12 
98     -2.0000e-03   0.00000000e+00   -1.694e-12 
99     -1.0000e-03   0.00000000e+00   -8.470e-13 
100       0.         0.00000000e+00    1.880e-28 
101     1.0000e-03   0.00000000e+00    8.470e-13 
102     2.0000e-03   0.00000000e+00    1.694e-12 
103     3.0000e-03   0.00000000e+00    2.544e-12 
104     4.0000e-03   0.00000000e+00    3.394e-12 
105     5.0000e-03   0.00000000e+00    4.245e-12 
106     6.0000e-03   0.00000000e+00    5.100e-12 
107     7.0000e-03   0.00000000e+00    5.958e-12 
108     8.0000e-03   0.00000000e+00    6.818e-12 
109     9.0000e-03   0.00000000e+00    7.683e-12 
110     1.0000e-02   0.00000000e+00    8.551e-12 
111     1.1000e-02   0.00000000e+00    9.427e-12 
112     1.2000e-02   0.00000000e+00    1.031e-11 
113     1.3000e-02   0.00000000e+00    1.120e-11 
114     1.4000e-02   0.00000000e+00    1.210e-11 
115     1.5000e-02   0.00000000e+00    1.301e-11 
116     1.6000e-02   0.00000000e+00    1.393e-11 
117     1.7000e-02   0.00000000e+00    1.486e-11 
118     1.8000e-02   0.00000000e+00    1.581e-11 
119     1.9000e-02   0.00000000e+00    1.677e-11 
120     2.0000e-02   0.00000000e+00    1.775e-11 
121     2.1000e-02   0.00000000e+00    1.875e-11 
122     2.2000e-02   0.00000000e+00    1.977e-11 
123     2.3000e-02   0.00000000e+00    2.081e-11 
124     2.4000e-02   0.00000000e+00    2.188e-11 
125     2.5000e-02   0.00000000e+00    2.297e-11 
126     2.6000e-02   0.00000000e+00    2.409e-11 
127     2.7000e-02   0.00000000e+00    2.524e-11 
128     2.8000e-02   0.00000000e+00    2.641e-11 
129     2.9000e-02   0.00000000e+00    2.763e-11 
130     3.0000e-02   0.00000000e+00    2.887e-11 
131     3.1000e-02   0.00000000e+00    3.015e-11 
132     3.2000e-02   0.00000000e+00    3.147e-11 
133     3.3000e-02   0.00000000e+00    3.283e-11 
134     3.4000e-02   0.00000000e+00    3.423e-11 
135     3.5000e-02   0.00000000e+00    3.569e-11 
136     3.6000e-02   0.00000000e+00    3.719e-11 
137     3.7000e-02   0.00000000e+00    3.872e-11 
138     3.8000e-02   0.00000000e+00    4.032e-11 
139     3.9000e-02   0.00000000e+00    4.196e-11 
140     4.0000e-02   0.00000000e+00    4.367e-11 
141     4.1000e-02   0.00000000e+00    4.543e-11 
142     4.2000e-02   0.00000000e+00    4.725e-11 
143     4.3000e-02   0.00000000e+00    4.913e-11 
144     4.4000e-02   0.00000000e+00    5.109e-11 
145     4.5000e-02   0.00000000e+00    5.310e-11 
146     4.6000e-02   0.00000000e+00    5.519e-11 
147     4.7000e-02   0.00000000e+00    5.735e-11 
148     4.8000e-02   0.00000000e+00    5.959e-11 
149     4.9000e-02   0.00000000e+00    6.192e-11 
150     5.0000e-02   0.00000000e+00    6.430e-11 
151     5.1000e-02   0.00000000e+00    6.681e-11 
152     5.2000e-02   0.00000000e+00    6.937e-11 
153     5.3000e-02   0.00000000e+00    7.205e-11 
154     5.4000e-02   0.00000000e+00    7.481e-11 
155     5.5000e-02   0.00000000e+00    7.768e-11 
156     5.6000e-02   0.00000000e+00    8.065e-11 
157     5.7000e-02   0.00000000e+00    8.373e-11 
158     5.8000e-02   0.00000000e+00    8.693e-11 
159     5.9000e-02   0.00000000e+00    9.022e-11 
160     6.0000e-02   0.00000000e+00    9.365e-11 
161     6.1000e-02   0.00000000e+00    9.720e-11 
162     6.2000e-02   0.00000000e+00    1.009e-10 
163     6.3000e-02   0.00000000e+00    1.047e-10 
164     6.4000e-02   0.00000000e+00    1.087e-10 
165     6.5000e-02   0.00000000e+00    1.128e-10 
166     6.6000e-02   0.00000000e+00    1.170e-10 
167     6.7000e-02   0.00000000e+00    1.214e-10 
168     6.8000e-02   0.00000000e+00    1.260e-10 
169     6.9000e-02   0.00000000e+00    1.307e-10 
170     7.0000e-02   0.00000000e+00    1.356e-10 
171     7.1000e-02   0.00000000e+00    1.407e-10 
172     7.2000e-02   0.00000000e+00    1.460e-10 
173     7.3000e-02   0.00000000e+00    1.515e-10 
174     7.4000e-02   0.00000000e+00    1.572e-10 
175     7.5000e-02   0.00000000e+00    1.631e-10 
176     7.6000e-02   0.00000000e+00    1.692e-10 
177     7.7000e-02   0.00000000e+00    1.755e-10 
178     7.8000e-02   0.00000000e+00    1.821e-10 
179     7.9000e-02   0.00000000e+00    1.888e-10 
180     8.0000e-02   0.00000000e+00    1.959e-10 
181     8.1000e-02   0.00000000e+00    2.032e-10 
182     8.2000e-02   0.00000000e+00    2.108e-10 
183     8.3000e-02   0.00000000e+00    2.186e-10 
184     8.4000e-02   0.00000000e+00    2.268e-10 
185     8.5000e-02   0.00000000e+00    2.352e-10 
186     8.6000e-02   0.00000000e+00    2.440e-10 
187     8.7000e-02   0.00000000e+00    2.531e-10 
188     8.8000e-02   0.00000000e+00    2.625e-10 
189     8.9000e-02   0.00000000e+00    2.723e-10 
190     9.0000e-02   0.00000000e+00    2.824e-10 
191     9.1000e-02   0.00000000e+00    2.929e-10 
192     9.2000e-02   0.00000000e+00    3.037e-10 
193     9.3000e-02   0.00000000e+00    3.150e-10 
194     9.4000e-02   0.00000000e+00    3.267e-10 
195     9.5000e-02   0.00000000e+00    3.388e-10 
196     9.6000e-02   0.00000000e+00    3.514e-10 
197     9.7000e-02   0.00000000e+00    3.644e-10 
198     9.8000e-02   0.00000000e+00    3.779e-10 
199     9.9000e-02   0.00000000e+00    3.919e-10 
200       0.10000    0.00000000e+00    4.065e-10 
201      -0.10000   -2.00000000e-01   -3.181e-07 
202    -9.9000e-02  -2.00000000e-01   -3.078e-07 
203    -9.8000e-02  -2.00000000e-01   -2.977e-07 
204    -9.7000e-02  -2.00000000e-01   -2.880e-07 
205    -9.6000e-02  -2.00000000e-01   -2.786e-07 
206    -9.5000e-02  -2.00000000e-01   -2.694e-07 
207    -9.4000e-02  -2.00000000e-01   -2.606e-07 
208    -9.3000e-02  -2.00000000e-01   -2.520e-07 
209    -9.2000e-02  -2.00000000e-01   -2.436e-07 
210    -9.1000e-02  -2.00000000e-01   -2.356e-07 
211    -9.0000e-02  -2.00000000e-01   -2.278e-07 
212    -8.9000e-02  -2.00000000e-01   -2.202e-07 
213    -8.8000e-02  -2.00000000e-01   -2.129e-07 
214    -8.7000e-02  -2.00000000e-01   -2.058e-07 
215    -8.6000e-02  -2.00000000e-01   -1.989e-07 
216    -8.5000e-02  -2.00000000e-01   -1.922e-07 
217    -8.4000e-02  -2.00000000e-01   -1.858e-07 
218    -8.3000e-02  -2.00000000e-01   -1.795e-07 
219    -8.2000e-02  -2.00000000e-01   -1.735e-07 
220    -8.1000e-02  -2.00000000e-01   -1.676e-07 
221    -8.0000e-02  -2.00000000e-01   -1.620e-07 
222    -7.9000e-02  -2.00000000e-01   -1.565e-07 
223    -7.8000e-02  -2.00000000e-01   -1.512e-07 
224    -7.7000e-02  -2.00000000e-01   -1.460e-07 
225    -7.6000e-02  -2.00000000e-01   -1.411e-07 
226    -7.5000e-02  -2.00000000e-01   -1.363e-07 
227    -7.4000e-02  -2.00000000e-01   -1.316e-07 
228    -7.3000e-02  -2.00000000e-01   -1.271e-07 
229    -7.2000e-02  -2.00000000e-01   -1.227e-07 
230    -7.1000e-02  -2.00000000e-01   -1.185e-07 
231    -7.0000e-02  -2.00000000e-01   -1.144e-07 
232    -6.9000e-02  -2.00000000e-01   -1.105e-07 
233    -6.8000e-02  -2.00000000e-01   -1.067e-07 
234    -6.7000e-02  -2.00000000e-01   -1.030e-07 
235    -6.6000e-02  -2.00000000e-01   -9.941e-08 
236    -6.5000e-02  -2.00000000e-01   -9.595e-08 
237    -6.4000e-02  -2.00000000e-01   -9.261e-08 
238    -6.3000e-02  -2.00000000e-01   -8.938e-08 
239    -6.2000e-02  -2.00000000e-01   -8.626e-08 
240    -6.1000e-02  -2.00000000e-01   -8.323e-08 
241    -6.0000e-02  -2.00000000e-01   -8.031e-08 
242    -5.9000e-02  -2.00000000e-01   -7.748e-08 
243    -5.8000e-02  -2.00000000e-01   -7.475e-08 
244    -5.7000e-02  -2.00000000e-01   -7.210e-08 
245    -5.6000e-02  -2.00000000e-01   -6.955e-08 
246    -5.5000e-02  -2.00000000e-01   -6.707e-08 
247    -5.4000e-02  -2.00000000e-01   -6.468e-08 
248    -5.3000e-02  -2.00000000e-01   -6.237e-08 
249    -5.2000e-02  -2.00000000e-01   -6.013e-08 
250    -5.1000e-02  -2.00000000e-01   -5.797e-08 
251    -5.0000e-02  -2.00000000e-01   -5.588e-08 
252    -4.9000e-02  -2.00000000e-01   -5.385e-08 
253    -4.8000e-02  -2.00000000e-01   -5.189e-08 
254    -4.7000e-02  -2.00000000e-01   -5.000e-08 
255    -4.6000e-02  -2.00000000e-01   -4.817e-08 
256    -4.5000e-02  -2.00000000e-01   -4.639e-08 
257    -4.4000e-02  -2.00000000e-01   -4.468e-08 
258    -4.3000e-02  -2.00000000e-01   -4.301e-08 
259    -4.2000e-02  -2.00000000e-01   -4.141e-08 
260    -4.1000e-02  -2.00000000e-01   -3.985e-08 
261    -4.0000e-02  -2.00000000e-01   -3.834e-08 
262    -3.9000e-02  -2.00000000e-01   -3.688e-08 
263    -3.8000e-02  -2.00000000e-01   -3.546e-08 
264    -3.7000e-02  -2.00000000e-01   -3.409e-08 
265    -3.6000e-02  -2.00000000e-01   -3.276e-08 
266    -3.5000e-02  -2.00000000e-01   -3.147e-08 
267    -3.4000e-02  -2.00000000e-01   -3.021e-08 
268    -3.3000e-02  -2.00000000e-01   -2.900e-08 
269    -3.2000e-02  -2.00000000e-01   -2.782e-08 
270    -3.1000e-02  -2.00000000e-01   -2.667e-08 
271    -3.0000e-02  -2.00000000e-01   -2.555e-08 
272    -2.9000e-02  -2.00000000e-01   -2.447e-08 
273    -2.8000e-02  -2.00000000e-01   -2.341e-08 
274    -2.7000e-02  -2.00000000e-01   -2.238e-08 
275    -2.6000e-02  -2.00000000e-01   -2.137e-08 
276    -2.5000e-02  -2.00000000e-01   -2.039e-08 
277    -2.4000e-02  -2.00000000e-01   -1.943e-08 
278    -2.3000e-02  -2.00000000e-01   -1.850e-08 
279    -2.2000e-02  -2.00000000e-01   -1.758e-08 
280    -2.1000e-02  -2.00000000e-01   -1.668e-08 
281    -2.0000e-02  -2.00000000e-01   -1.580e-08 
282    -1.9000e-02  -2.00000000e-01   -1.493e-08 
283    -1.8000e-02  -2.00000000e-01   -1.408e-08 
284    -1.7000e-02  -2.00000000e-01   -1.324e-08 
285    -1.6000e-02  -2.00000000e-01   -1.241e-08 
286    -1.5000e-02  -2.00000000e-01   -1.160e-08 
287    -1.4000e-02  -2.00000000e-01   -1.079e-08 
288    -1.3000e-02  -2.00000000e-01   -9.993e-09 
289    -1.2000e-02  -2.00000000e-01   -9.202e-09 
290    -1.1000e-02  -2.00000000e-01   -8.417e-09 
291    -1.0000e-02  -2.00000000e-01   -7.637e-09 
292    -9.0000e-03  -2.00000000e-01   -6.862e-09 
293    -8.0000e-03  -2.00000000e-01   -6.091e-09 
294    -7.0000e-03  -2.00000000e-01   -5.323e-09 
295    -6.0000e-03  -2.00000000e-01   -4.558e-09 
296    -5.0000e-03  -2.00000000e-01   -3.795e-09 
297    -4.0000e-03  -2.00000000e-01   -3.033e-09 
298    -3.0000e-03  -2.00000000e-01   -2.274e-09 
299    -2.0000e-03  -2.00000000e-01   -1.515e-09 
300    -1.0000e-03  -2.00000000e-01   -7.572e-10 
301       0.        -2.00000000e-01    1.977e-14 
302     1.0000e-03  -2.00000000e-01    7.572e-10 
303     2.0000e-03  -2.00000000e-01    1.515e-09 
304     3.0000e-03  -2.00000000e-01    2.274e-09 
305     4.0000e-03  -2.00000000e-01    3.033e-09 
306     5.0000e-03  -2.00000000e-01    3.795e-09 
307     6.0000e-03  -2.00000000e-01    4.558e-09 
308     7.0000e-03  -2.00000000e-01    5.323e-09 
309     8.0000e-03  -2.00000000e-01    6.091e-09 
310     9.0000e-03  -2.00000000e-01    6.862e-09 
311     1.0000e-02  -2.00000000e-01    7.637e-09 
312     1.1000e-02  -2.00000000e-01    8.417e-09 
313     1.2000e-02  -2.00000000e-01    9.202e-09 
314     1.3000e-02  -2.00000000e-01    9.993e-09 
315     1.4000e-02  -2.00000000e-01    1.079e-08 
316     1.5000e-02  -2.00000000e-01    1.160e-08 
317     1.6000e-02  -2.00000000e-01    1.241e-08 
318     1.7000e-02  -2.00000000e-01    1.324e-08 
319     1.8000e-02  -2.00000000e-01    1.408e-08 
320     1.9000e-02  -2.00000000e-01    1.493e-08 
321     2.0000e-02  -2.00000000e-01    1.580e-08 
322     2.1000e-02  -2.00000000e-01    1.668e-08 
323     2.2000e-02  -2.00000000e-01    1.758e-08 
324     2.3000e-02  -2.00000000e-01    1.850e-08 
325     2.4000e-02  -2.00000000e-01    1.943e-08 
326     2.5000e-02  -2.00000000e-01    2.039e-08 
327     2.6000e-02  -2.00000000e-01    2.137e-08 
328     2.7000e-02  -2.00000000e-01    2.238e-08 
329     2.8000e-02  -2.00000000e-01    2.341e-08 
330     2.9000e-02  -2.00000000e-01    2.447e-08 
331     3.0000e-02  -2.00000000e-01    2.555e-08 
332     3.1000e-02  -2.00000000e-01    2.667e-08 
333     3.2000e-02  -2.00000000e-01    2.782e-08 
334     3.3000e-02  -2.00000000e-01    2.900e-08 
335     3.4000e-02  -2.00000000e-01    3.021e-08 
336     3.5000e-02  -2.00000000e-01    3.147e-08 
337     3.6000e-02  -2.00000000e-01    3.276e-08 
338     3.7000e-02  -2.00000000e-01    3.409e-08 
339     3.8000e-02  -2.00000000e-01    3.546e-08 
340     3.9000e-02  -2.00000000e-01    3.688e-08 
341     4.0000e-02  -2.00000000e-01    3.834e-08 
342     4.1000e-02  -2.00000000e-01    3.985e-08 
343     4.2000e-02  -2.00000000e-01    4.141e-08 
344     4.3000e-02  -2.00000000e-01    4.301e-08 
345     4.4000e-02  -2.00000000e-01    4.468e-08 
346     4.5000e-02  -2.00000000e-01    4.639e-08 
347     4.6000e-02  -2.00000000e-01    4.817e-08 
348     4.7000e-02  -2.00000000e-01    5.000e-08 
349     4.8000e-02  -2.00000000e-01    5.189e-08 
350     4.9000e-02  -2.00000000e-01    5.385e-08 
351     5.0000e-02  -2.00000000e-01    5.588e-08 
352     5.1000e-02  -2.00000000e-01    5.797e-08 
353     5.2000e-02  -2.00000000e-01    6.013e-08 
354     5.3000e-02  -2.00000000e-01    6.237e-08 
355     5.4000e-02  -2.00000000e-01    6.468e-08 
356     5.5000e-02  -2.00000000e-01    6.707e-08 
357     5.6000e-02  -2.00000000e-01    6.955e-08 
358     5.7000e-02  -2.00000000e-01    7.210e-08 
359     5.8000e-02  -2.00000000e-01    7.475e-08 
360     5.9000e-02  -2.00000000e-01    7.748e-08 
361     6.0000e-02  -2.00000000e-01    8.031e-08 
362     6.1000e-02  -2.00000000e-01    8.323e-08 
363     6.2000e-02  -2.00000000e-01    8.626e-08 
364     6.3000e-02  -2.00000000e-01    8.938e-08 
365     6.4000e-02  -2.00000000e-01    9.261e-08 
366     6.5000e-02  -2.00000000e-01    9.595e-08 
367     6.6000e-02  -2.00000000e-01    9.941e-08 
368     6.7000e-02  -2.00000000e-01    1.030e-07 
369     6.8000e-02  -2.00000000e-01    1.067e-07 
370     6.9000e-02  -2.00000000e-01    1.105e-07 
371     7.0000e-02  -2.00000000e-01    1.144e-07 
372     7.1000e-02  -2.00000000e-01    1.185e-07 
373     7.2000e-02  -2.00000000e-01    1.227e-07 
374     7.3000e-02  -2.00000000e-01    1.271e-07 
375     7.4000e-02  -2.00000000e-01    1.316e-07 
376     7.5000e-02  -2.00000000e-01    1.363e-07 
377     7.6000e-02  -2.00000000e-01    1.411e-07 
378     7.7000e-02  -2.00000000e-01    1.460e-07 
379     7.8000e-02  -2.00000000e-01    1.512e-07 
380     7.9000e-02  -2.00000000e-01    1.565e-07 
381     8.0000e-02  -2.00000000e-01    1.620e-07 
382     8.1000e-02  -2.00000000e-01    1.676e-07 
383     8.2000e-02  -2.00000000e-01    1.735e-07 
384     8.3000e-02  -2.00000000e-01    1.795e-07 
385     8.4000e-02  -2.00000000e-01    1.858e-07 
386     8.5000e-02  -2.00000000e-01    1.922e-07 
387     8.6000e-02  -2.00000000e-01    1.989e-07 
388     8.7000e-02  -2.00000000e-01    2.058e-07 
389     8.8000e-02  -2.00000000e-01    2.129e-07 
390     8.9000e-02  -2.00000000e-01    2.202e-07 
391     9.0000e-02  -2.00000000e-01    2.278e-07 
392     9.1000e-02  -2.00000000e-01    2.356e-07 
393     9.2000e-02  -2.00000000e-01    2.436e-07 
394     9.3000e-02  -2.00000000e-01    2.520e-07 
395     9.4000e-02  -2.00000000e-01    2.606e-07 
396     9.5000e-02  -2.00000000e-01    2.694e-07 
397     9.6000e-02  -2.00000000e-01    2.786e-07 
398     9.7000e-02  -2.00000000e-01    2.880e-07 
399     9.8000e-02  -2.00000000e-01    2.977e-07 
400     9.9000e-02  -2.00000000e-01    3.078e-07 
401       0.10000   -2.00000000e-01    3.181e-07 
402      -0.10000   -4.00000000e-01   -2.144e-05 
403    -9.9000e-02  -4.00000000e-01   -2.116e-05 
404    -9.8000e-02  -4.00000000e-01   -2.087e-05 
405    -9.7000e-02  -4.00000000e-01   -2.059e-05 
406    -9.6000e-02  -4.00000000e-01   -2.030e-05 
407    -9.5000e-02  -4.00000000e-01   -2.002e-05 
408    -9.4000e-02  -4.00000000e-01   -1.975e-05 
409    -9.3000e-02  -4.00000000e-01   -1.947e-05 
410    -9.2000e-02  -4.00000000e-01   -1.920e-05 
411    -9.1000e-02  -4.00000000e-01   -1.893e-05 
412    -9.0000e-02  -4.00000000e-01   -1.866e-05 
413    -8.9000e-02  -4.00000000e-01   -1.839e-05 
414    -8.8000e-02  -4.00000000e-01   -1.812e-05 
415    -8.7000e-02  -4.00000000e-01   -1.786e-05 
416    -8.6000e-02  -4.00000000e-01   -1.760e-05 
417    -8.5000e-02  -4.00000000e-01   -1.734e-05 
418    -8.4000e-02  -4.00000000e-01   -1.708e-05 
419    -8.3000e-02  -4.00000000e-01   -1.683e-05 
420    -8.2000e-02  -4.00000000e-01   -1.657e-05 
421    -8.1000e-02  -4.00000000e-01   -1.632e-05 
422    -8.0000e-02  -4.00000000e-01   -1.607e-05 
423    -7.9000e-02  -4.00000000e-01   -1.582e-05 
424    -7.8000e-02  -4.00000000e-01   -1.558e-05 
425    -7.7000e-02  -4.00000000e-01   -1.533e-05 
426    -7.6000e-02  -4.00000000e-01   -1.509e-05 
427    -7.5000e-02  -4.00000000e-01   -1.485e-05 
428    -7.4000e-02  -4.00000000e-01   -1.461e-05 
429    -7.3000e-02  -4.00000000e-01   -1.437e-05 
430    -7.2000e-02  -4.00000000e-01   -1.414e-05 
431    -7.1000e-02  -4.00000000e-01   -1.390e-05 
432    -7.0000e-02  -4.00000000e-01   -1.367e-05 
433    -6.9000e-02  -4.00000000e-01   -1.344e-05 
434    -6.8000e-02  -4.00000000e-01   -1.322e-05 
435    -6.7000e-02  -4.00000000e-01   -1.299e-05 
436    -6.6000e-02  -4.00000000e-01   -1.276e-05 
437    -6.5000e-02  -4.00000000e-01   -1.254e-05 
438    -6.4000e-02  -4.00000000e-01   -1.232e-05 
439    -6.3000e-02  -4.00000000e-01   -1.210e-05 
440    -6.2000e-02  -4.00000000e-01   -1.188e-05 
441    -6.1000e-02  -4.00000000e-01   -1.167e-05 
442    -6.0000e-02  -4.00000000e-01   -1.145e-05 
443    -5.9000e-02  -4.00000000e-01   -1.124e-05 
444    -5.8000e-02  -4.00000000e-01   -1.103e-05 
445    -5.7000e-02  -4.00000000e-01   -1.082e-05 
446    -5.6000e-02  -4.00000000e-01   -1.061e-05 
447    -5.5000e-02  -4.00000000e-01   -1.040e-05 
448    -5.4000e-02  -4.00000000e-01   -1.019e-05 
449    -5.3000e-02  -4.00000000e-01   -9.990e-06 
450    -5.2000e-02  -4.00000000e-01   -9.787e-06 
451    -5.1000e-02  -4.00000000e-01   -9.585e-06 
452    -5.0000e-02  -4.00000000e-01   -9.385e-06 
453    -4.9000e-02  -4.00000000e-01   -9.186e-06 
454    -4.8000e-02  -4.00000000e-01   -8.988e-06 
455    -4.7000e-02  -4.00000000e-01   -8.791e-06 
456    -4.6000e-02  -4.00000000e-01   -8.595e-06 
457    -4.5000e-02  -4.00000000e-01   -8.401e-06 
458    -4.4000e-02  -4.00000000e-01   -8.207e-06 
459    -4.3000e-02  -4.00000000e-01   -8.015e-06 
460    -4.2000e-02  -4.00000000e-01   -7.823e-06 
461    -4.1000e-02  -4.00000000e-01   -7.633e-06 
462    -4.0000e-02  -4.00000000e-01   -7.443e-06 
463    -3.9000e-02  -4.00000000e-01   -7.254e-06 
464    -3.8000e-02  -4.00000000e-01   -7.066e-06 
465    -3.7000e-02  -4.00000000e-01   -6.879e-06 
466    -3.6000e-02  -4.00000000e-01   -6.693e-06 
467    -3.5000e-02  -4.00000000e-01   -6.507e-06 
468    -3.4000e-02  -4.00000000e-01   -6.321e-06 
469    -3.3000e-02  -4.00000000e-01   -6.137e-06 
470    -3.2000e-02  -4.00000000e-01   -5.952e-06 
471    -3.1000e-02  -4.00000000e-01   -5.768e-06 
472    -3.0000e-02  -4.00000000e-01   -5.584e-06 
473    -2.9000e-02  -4.00000000e-01   -5.401e-06 
474    -2.8000e-02  -4.00000000e-01   -5.218e-06 
475    -2.7000e-02  -4.00000000e-01   -5.035e-06 
476    -2.6000e-02  -4.00000000e-01   -4.852e-06 
477    -2.5000e-02  -4.00000000e-01   -4.669e-06 
478    -2.4000e-02  -4.00000000e-01   -4.486e-06 
479    -2.3000e-02  -4.00000000e-01   -4.303e-06 
480    -2.2000e-02  -4.00000000e-01   -4.120e-06 
481    -2.1000e-02  -4.00000000e-01   -3.937e-06 
482    -2.0000e-02  -4.00000000e-01   -3.753e-06 
483    -1.9000e-02  -4.00000000e-01   -3.569e-06 
484    -1.8000e-02  -4.00000000e-01   -3.385e-06 
